pedido_id;data_pedido;cliente_id;produto_id;unidade_id;quantidade;desconto_pct;status;receita_bruta;receita_liquida;custo_total;data_prometida;data_entrega
PV000220;16/07/2025;C0379;P006;U02;27,09;0,1191;Entregue;1489,95;1312,5;759,81;2025-07-24;2025-07-25
PV000221;21/05/2025;C0230;P008;U02;29,61;0,1229;Entregue;521,14;457,09;220,99;2025-06-01;2025-06-07
PV000222;25/05/2025;C0216;P004;U01;11,93;0,1365;Faturado;159,86;138,04;74,96;2025-05-28;2025-05-28
PV000223;09/01/2025;C0431;P007;U01;81,91;0,0244;Entregue;802,72;783,13;344,78;2025-01-23;2025-01-25
PV000224;18/04/2026;C0297;P008;U01;13,5;0,1547;Entregue;237,6;200,84;102,69;2026-04-30;2026-05-02
PV000225;08/03/2026;C0218;P002;U01;27,37;0,0343;Entregue;626,77;605,27;276,2;2026-03-16;2026-03-15
PV000226;01/03/2026;C0442;P008;U01;27,27;0,0733;Faturado;479,95;444,77;198,88;2026-03-07;2026-03-10
PV000227;19/01/2025;;P004;U03;35,81;0,0842;Entregue;479,85;439,45;209,07;2025-02-02;2025-02-02
PV000228;15/01/2025;C0398;P008;U01;50,86;0,0515;Entregue;895,14;849,04;455,85;2025-01-20;2025-01-23
PV000229;02/07/2026;C0142;P008;U01;20,66;0,0734;Entregue;363,62;336,93;175,01;2026-07-06;2026-07-07
PV000230;11/07/2026;C0321;P008;U03;54,77;0,1144;Entregue;963,95;853,67;423,21;2026-07-23;2026-07-29
PV000231;04/04/2025;C0499;P008;U02;98,98;0,0012;Entregue;1742,05;1739,96;726,59;2025-04-12;2025-04-12
PV000232;14/09/2024;C0378;P008;U02;17,81;0,0362;Entregue;313,46;302,11;152,61;2024-09-26;2024-09-26
PV000233;19/03/2024;C0002;P008;U03;50,07;0,1073;Entregue;881,23;786,67;365,48;2024-03-30;2024-04-02
PV000234;27/11/2024;C0133;P002;U01;12,21;0,0892;Entregue;279,61;254,67;110,77;2024-12-11;2024-12-13
PV000235;19/08/2024;C0350;P003;U01;40,5;0,0297;Entregue;1701,0;1650,48;841,24;2024-09-01;2024-09-04
PV000236;27/11/2024;C0315;P007;U01;74,4;0,1678;Faturado;729,12;606,77;336,77;2024-12-08;2024-12-08
PV000237;01/01/2026;C0387;P005;U03;33,58;0,1035;Entregue;1064,49;954,32;481,34;2026-01-08;2026-01-07
PV000238;16/06/2026;C0040;P002;U02;23,29;0,0388;Entregue;533,34;512,65;219,72;2026-06-30;2026-07-01
PV000239;29/05/2025;C0172;P005;U02;285,44;0,0965;Entregue;9048,45;8175,27;4401,48;2025-06-06;2025-06-08
PV000240;04/04/2025;C0049;P005;U03;68,56;0,055;Entregue;2173,35;2053,82;937,83;2025-04-07;2025-04-09
PV000241;03/01/2024;C0230;P007;U03;86,66;0,1165;Entregue;849,27;750,33;338,92;2024-01-10;2024-01-13
PV000242;31/03/2025;C0103;P004;U01;167,41;0,0175;Entregue;2243,29;2204,03;1016,34;2025-04-14;2025-04-12
PV000243;22/03/2024;C0018;P003;U01;14,86;0,0717;Entregue;624,12;579,37;323,64;2024-03-25;2024-03-24
PV000244;08/04/2026;C0177;P007;U01;121,27;0,0655;Entregue;1188,45;1110,61;566,26;2026-04-20;2026-04-23
PV000245;22/02/2025;C0258;P005;U01;46,99;0,152;Entregue;1489,58;1263,16;653,5;2025-03-01;2025-02-28
PV000246;18/03/2025;C0371;P005;U01;21,7;0,167;Entregue;687,89;573,01;322,59;2025-03-26;2025-04-01
PV000247;03/07/2025;C0358;P002;U03;44,25;0,1025;Cancelado;1013,32;909,45;413,86;2025-07-08;2025-07-11
PV000248;03/05/2025;C0204;P006;U02;69,23;0,0451; entregue ;3807,65;3635,92;1783,49;2025-05-16;2025-05-18
PV000249;11/08/2025;C0448;P005;U01;65,57;0,1626;Entregue;2078,57;1740,59;997,3;2025-08-15;2025-08-14
PV000250;03/12/2025;C0320;P004;U01;16,84;0,0124;Faturado;225,66;222,86;97,08;2025-12-10;2025-12-10
PV000251;16/12/2024;C0072;P006;U02;34,55;0,1165;Entregue;1900,25;1678,87;919,47;2024-12-30;2024-12-30
PV000252;18/07/2025;C0341;P005;U01;49,07;0,1378;Entregue;1555,52;1341,17;767,87;2025-07-28;2025-07-29
PV000253;20/02/2025;C0446;P004;U02;58,89;0,048;Entregue;789,13;751,25;383,14;2025-03-05;2025-03-05
PV000254;22/02/2026;C0282;P004;U01;42,54;0,0829;Cancelado;570,04;522,78;280,25;2026-02-25;2026-03-03
PV000255;22/11/2025;C0280;P006;U01;48,55;0,0004;Entregue;2670,25;2669,18;1374,07;2025-12-01;2025-11-30
PV000256;03/08/2025;C0233;P001;U02;41,95;0,0585;Entregue;776,08;730,68;291,09;2025-08-11;2025-08-11
PV000257;26/06/2024;C0439;P002;U03;26,0;0,0537;Entregue;595,4;563,43;262,09;2024-07-01;2024-07-04
PV000258;30/03/2025;C0316;P007;U01;60,09;0,1378;Cancelado;588,88;507,73;278,3;2025-04-10;2025-04-13
PV000259;14/09/2025;C0136;P007;U01;68,38;0,0775;Entregue;670,12;618,19;283,49;2025-09-28;2025-09-28
PV000260;31/01/2024;C0213;P006;U01;42,66;0,064;Entregue;2346,3;2196,14;1052,31;2024-02-10;2024-02-10
PV000261;21/06/2024;C0495;P007;U02;22,41;0,0765;Entregue;219,62;202,82;92,09;2024-06-25;2024-06-23
PV000262;18/09/2025;C0005;P006;U02;140,57;0,1372;Entregue;7731,35;6670,61;3360,44;2025-09-22;2025-09-23
PV000263;15/01/2026;C0279;P007;U03;17,24;0,1768;Entregue;168,95;139,08;72,03;2026-01-21;2026-01-27
PV000264;29/09/2024;C0265;P001;U02;108,12;0,1628;Entregue;2000,22;1674,58;876,32;2024-10-12;2024-10-12
PV000265;31/03/2024;C0031;P001;U01;186,02;0,1452;Faturado;3441,37;2941,68;1472,06;2024-04-14;2024-04-12
PV000266;27/06/2025;C0217;P006;U01;17,36;0,0581;Entregue;954,8;899,33;413,73;2025-07-04;2025-07-10
PV000267;23/06/2024;C0030;P004;U02;163,01;0,1248;Entregue;2184,33;1911,73;957,64;2024-07-06;2024-07-09
PV000268;04/05/2025;C0349;P007;U01;27,83;0,1791;Entregue;272,73;223,88;122,39;2025-05-17;2025-05-17
PV000269;06/04/2026;C0220;P004;U01;31,43;0,1736;Entregue;421,16;348,05;184,59;2026-04-19;2026-04-25
PV000270;05/06/2026;C0289;P008;U01;11,0;0,0346;Faturado;193,6;186,9;97,67;2026-06-16;2026-06-14
PV000271;31/12/2025;C0136;P001;U01;22,37;0,0838;Entregue;413,84;379,16;160,47;2026-01-13;2026-01-13
PV000272;14/10/2024;C0426;P006;U01;10,6;0,0098;Entregue;583,0;577,29;273,44;2024-10-26;2024-10-27
PV000273;06/03/2026;C0329;P003;U03;49,91;0,1292;Entregue;2096,22;1825,39;1086,19;2026-03-15;2026-03-16
PV000274;16/05/2025;C0152;P001;U01;23,19;0,0582;Entregue;429,02;404,05;160,9;2025-05-26;2025-05-26
PV000275;08/08/2024;C0131;P002;U01;67,16;0,1654;Entregue;1537,96;1283,58;633,5;2024-08-19;2024-08-17
PV000276;30/01/2026;C0310;P003;U01;66,64;0,1386;Entregue;2798,88;2410,96;1239,44;2026-02-06;2026-02-05
PV000277;18/07/2025;C0278;P001;U03;23,15;0,0913;Entregue;428,28;389,18;162,28;2025-07-29;2025-07-29
PV000278;22/05/2026;C0409;P003;U01;23,73;0,1683;Entregue;996,66;828,92;501,7;2026-06-02;2026-06-05
PV000279;29/04/2025;;P007;U01;56,47;0,1583;Faturado;553,41;465,81;214,22;2025-05-04;2025-05-07
PV000280;14/07/2025;C0407;P004;U02;104,94;0,0143;Faturado;1406,2;1386,09;617,58;2025-07-22;2025-07-22
PV000281;24/04/2024;C0242;P008;U01;63,39;0,1541;Entregue;1115,66;943,74;529,93;2024-05-08;2024-05-08
PV000282;15/01/2026;;P004;U01;35,65;0,0418;Entregue;477,71;457,74;218,52;2026-01-18;2026-01-21
PV000283;15/02/2024;C0146;P006;U01;20,52;0,1226;Entregue;1128,6;990,23;491,25;2024-02-26;2024-02-25
PV000284;20/04/2025;C0408;P004;U03;9,07;0,0813;Entregue;121,54;111,66;54,56;2025-04-27;2025-04-25
PV000285;09/07/2026;C0240;P001;U01;61,84;0,0536;Entregue;1144,04;1082,72;449,69;2026-07-23;2026-07-21
PV000286;02/02/2024;C0371;P003;U01;54,63;0,0531;Entregue;2294,46;2172,62;1092,13;2024-02-13;2024-02-11
PV000287;03/02/2026;C0496;P008;U02;30,78;0,0855;Entregue;541,73;495,41;242,56;2026-02-09;2026-02-15
PV000288;09/01/2024;C0298;P001;U02;121,04;0,0046;Entregue;2239,24;2228,94;979,67;2024-01-17;2024-01-17
PV000289;21/06/2026;C0019;P006;U02;22,51;0,1537;Entregue;1238,05;1047,76;579,13;2026-06-28;2026-07-01
PV000290;24/10/2025;C0424;P003;U03;16,81;0,1686;Entregue;706,02;586,99;332,15;2025-10-30;2025-10-30
PV000291;20/12/2024;C0309;P008;U03;55,3;0,1267;Entregue;973,28;849,97;409,55;2024-12-27;2024-12-30
PV000292;23/03/2025;C0493;P001;U01;37,66;0,1392;Entregue;696,71;599,73;312,43;2025-04-01;2025-04-04
PV000293;16/01/2024;C0401;P004;U01;51,75;0,1721;Entregue;693,45;574,11;338,74;2024-01-26;2024-01-29
PV000294;30/03/2025;C0139;P006;U02;50,8;0,1368;Entregue;2794,0;2411,78;1436,57;2025-04-12;2025-04-12
PV000295;24/05/2026;C0262;P008;U02;56,19;0,0367;Entregue;988,94;952,65;502,47;2026-05-28;2026-05-29
PV000296;11/09/2024;C0439;P005;U01;30,79;0,0996;Entregue;976,04;878,83;436,64;2024-09-24;2024-09-27
PV000297;03/07/2025;C0058;P007;U01;76,53;0,0399;Entregue;749,99;720,07;355,43;2025-07-17;2025-07-20
PV000298;13/06/2024;C0083;P005;U01;42,01;0,0841;Entregue;1331,72;1219,72;575,84;2024-06-24;2024-06-24
PV000299;19/11/2024;C0034;P003;U01;9,85;0,0471;Entregue;413,7;394,21;214,01;2024-11-24;2024-11-23
PV000300;03/05/2025;C0309;P002;U01;12,06;0,1022;Entregue;276,17;247,95;104,42;2025-05-12;2025-05-12
PV000301;19/12/2025;C0005;P003;U01;131,92;0,044;Faturado;5540,64;5296,85;2721,77;2025-12-26;2025-12-26
PV000302;27/12/2024;C0006;P001;U03;44,76;0,1605;Entregue;828,06;695,16;363,02;2025-01-02;2025-01-08
PV000303;18/07/2024;C0160;P002;U01;58,27;0,072;Entregue;1334,38;1238,3;510,01;2024-07-27;2024-07-28
PV000304;28/02/2026;C0214;P002;U01;17,33;0,1714;Entregue;396,86;328,84;147,24;2026-03-03;2026-03-02
PV000305;31/08/2024;C0118;P007;U01;175,71;0,1594;Faturado;1721,96;1447,48;723,19;2024-09-05;2024-09-08
PV000306;17/08/2025;C0054;P007;U01;62,68;0,1072;Faturado;614,26;548,41;244,56;2025-08-23;2025-08-26
PV000307;26/11/2024;C0500;P003;U01;54,72;0,1136;Entregue;2298,24;2037,16;1190,7;2024-12-04;2024-12-10
PV000308;20/09/2024;C0320;P001;U03;71,75;0,1688;Entregue;1327,38;1103,32;556,61;2024-09-23;2024-09-26
PV000309;17/05/2026;C0297;P001;U02;42,53;0,1266;Entregue;786,8;687,19;318,81;2026-05-27;2026-05-29
PV000310;18/05/2024;C0077;P007;U02;56,21;0,161;Entregue;550,86;462,17;244,02;2024-05-26;2024-05-26
PV000311;23/08/2024;C0087;P002;U01;36,07;0,0923;Faturado;826,0;749,76;331,26;2024-09-03;2024-09-03
PV000312;29/07/2025;C0455;P007;U01;16,83;0,1642;Entregue;164,93;137,85;68,57;2025-08-04;2025-08-10
PV000313;02/04/2025;C0456;P005;U01;23,71;0,0216;Entregue;751,61;735,38;329,55;2025-04-06;2025-04-04
PV000314;03/09/2024;C0064;P007;U01;140,59;0,0356;Entregue;1377,78;1328,73;635,43;2024-09-09;2024-09-15
PV000315;03/05/2026;C0176;P007;U02;197,63;0,1111;Entregue;1936,77;1721,59;841,39;2026-05-09;2026-05-15
PV000316;11/07/2025;C0003;P007;U02;39,42;0,1478;Entregue;386,32;329,22;149,48;2025-07-14;2025-07-13
PV000317;01/02/2026;C0134;P003;U02;92,54;0,0677;Faturado;3886,68;3623,55;1873,98;2026-02-04;2026-02-02
PV000318;04/03/2026;C0377;P002;U02;31,92;0,0839;Entregue;730,97;669,64;328,81;2026-03-18;2026-03-17
PV000319;30/07/2025;C0190;P005;U03;31,55;0,1354;Entregue;1000,14;864,72;432,67;2025-08-12;2025-08-13
PV000320;01/08/2024;C0311;P004;U01;26,67;0,1605;Entregue;357,38;300,02;148,76;2024-08-06;2024-08-05
PV000321;03/04/2025;C0431;P001;U02;8,65;0,1458;Entregue;160,02;136,69;63,29;2025-04-15;2025-04-16
PV000322;04/09/2025;C0010;P006;U03;28,11;0,0793;Entregue;1546,05;1423,45;663,41;2025-09-16;2025-09-17
PV000323;06/06/2026;C0365;P002;U01;21,49;0,0785;Entregue;492,12;453,49;202,27;2026-06-19;2026-06-22
PV000324;06/09/2025;C0308;P006;U01;56,47;0,0841;Entregue;3105,85;2844,65;1344,15;2025-09-17;2025-09-19
PV000325;04/01/2026;C0290;P007;U02;177,75;0,0341;Entregue;1741,95;1682,55;693,15;2026-01-08;2026-01-07
PV000326;03/12/2025;C0360;P005;U02;115,19;0,14;Entregue;3651,52;3140,31;1795,22;2025-12-12;2025-12-12
PV000327;06/11/2025;C0186;P001;U02;67,8;0,1005;Entregue;1254,3;1128,24;492,34;2025-11-12;2025-11-15
PV000328;12/04/2025;C0069;P004;U03;179,49;0,0707;Entregue;2405,17;2235,12;1121,68;2025-04-19;2025-04-22
PV000329;19/01/2026;C0229;P005;U03;24,5;0,1651;Entregue;776,65;648,43;371,75;2026-01-31;2026-01-31
PV000330;24/11/2025;C0287;P006;U02;20,59;0,1268;Entregue;1132,45;988,86;559,69;2025-11-29;2025-11-29
PV000331;22/02/2026;C0389;P008;U01;77,16;0,0348;Faturado;1358,02;1310,76;660,51;2026-03-03;2026-03-03
PV000332;20/12/2024;C0359;P003;U01;82,16;0,0518;Entregue;3450,72;3271,97;1698,43;2024-12-28;2024-12-30
PV000333;25/02/2026;C0175;P001;U02;6,46;0,1144;Entregue;119,51;105,84;44,23;2026-03-07;2026-03-09
PV000334;21/08/2024;C0166;P004;U01;45,45;0,0057;Entregue;609,03;605,56;297,61;2024-08-30;2024-08-29
PV000335;09/01/2026;C0128;P002;U02;17,47;0,0236;Entregue;400,06;390,62;153,49;2026-01-22;2026-01-22
PV000336;01/04/2025;C0046;P007;U02;33,1;0,0721;Faturado;324,38;300,99;134,45;2025-04-07;2025-04-05
PV000337;13/10/2025;C0209;P008;U03;79,55;0,1044;Faturado;1400,08;1253,91;664,6;2025-10-17;2025-10-20
PV000338;15/11/2025;C0452;P006;U02;17,03;0,1171;Entregue;936,65;826,97;427,2;2025-11-18;2025-11-16
PV000339;13/05/2026;;P003;U01;31,34;0,122;Entregue;1316,28;1155,69;667,49;2026-05-17;2026-05-19
PV000340;13/02/2026;C0006;P002;U02;37,18;0,1226;Entregue;851,42;747,04;327,38;2026-02-19;2026-02-20
PV000341;02/09/2025;C0187;P003;U03;25,94;0,1741;Faturado;1089,48;899,8;561,7;2025-09-07;2025-09-10
PV000342;06/01/2026;C0355;P002;U03;62,5;0,0196;Entregue;1431,25;1403,2;527,17;2026-01-15;2026-01-13
PV000343;10/05/2026;C0212;P001;U01;34,7;0,1212;Entregue;641,95;564,15;289,42;2026-05-20;2026-05-22
PV000344;30/09/2024;C0211;P004;U01;186,79;0,1301;Entregue;2502,99;2177,35;1044,55;2024-10-03;2024-10-02
PV000345;17/11/2025;C0496;P001;U01;77,07;0,1068;Entregue;1425,79;1273,52;584,78;2025-11-21;2025-11-19
PV000346;18/06/2026;C0471;P007;U02;45,0;0,1737; entregue ;441,0;364,4;170,91;2026-06-23;2026-06-23
PV000347;31/05/2024;C0084;P002;U01;29,74;0,0397;Entregue;681,05;654,01;262,71;2024-06-12;2024-06-14
PV000348;25/11/2025;C0137;P003;U02;17,95;0,0664;Entregue;753,9;703,84;400,13;2025-12-05;2025-12-05
PV000349;17/11/2025;C0232;P004;U01;28,42;0,0579;Entregue;380,83;358,78;154,39;2025-11-27;2025-12-03
PV000350;25/12/2025;C0008;P004;U01;82,64;0,1075;Entregue;1107,38;988,34;446,96;2026-01-02;2025-12-31
PV000351;27/03/2025;C0475;P001;U03;24,06;0,1396;Entregue;445,11;382,97;181,46;2025-04-08;2025-04-11
PV000352;17/05/2026;C0050;P004;U03;47,68;0,0036;Entregue;638,91;636,61;282,52;2026-05-26;2026-05-27
PV000353;13/01/2024;C0459;P006;U01;32,82;0,0804;Entregue;1805,1;1659,97;790,25;2024-01-23;2024-01-23
PV000354;05/06/2025;C0184;P008;U02;39,82;0,1192;Faturado;700,83;617,29;317,2;2025-06-08;2025-06-08
PV000355;20/08/2024;C0103;P005;U01;108,47;0,0665;Entregue;3438,5;3209,84;1580,4;2024-09-03;2024-09-03
PV000356;24/03/2024;C0408;P007;U03;20,65;0,1736;Entregue;202,37;167,24;90,99;2024-04-07;2024-04-07
PV000357;20/11/2024;C0128;P007;U01;110,83;0,1172;Faturado;1086,13;958,84;453,82;2024-11-30;2024-11-30
PV000358;05/10/2025;C0220;P006;U02;23,25;0,1732;Entregue;1278,75;1057,27;593,52;2025-10-09;2025-10-11
PV000359;29/02/2024;C0314;P002;U03;82,28;0,1411;Entregue;1884,21;1618,35;691,72;2024-03-09;2024-03-10
PV000360;15/02/2025;C0471;P003;U03;51,8;0,0548;Entregue;2175,6;2056,38;1031,99;2025-02-21;2025-02-21
PV000361;04/01/2025;C0135;P003;U03;20,52;0,0075;Entregue;861,84;855,38;409,8;2025-01-10;2025-01-09
PV000362;28/04/2024;C0212;P002;U03;72,33;0,0563;Entregue;1656,36;1563,11;714,44;2024-05-05;2024-05-07
PV000363;24/08/2025;C0352;P005;U01;199,03;0,1487;Faturado;6309,25;5371,06;2785,63;2025-08-28;2025-08-27
PV000364;28/06/2024;C0382;P003;U03;32,73;0,1115;Entregue;1374,66;1221,39;623,45;2024-07-08;2024-07-08
PV000365;08/01/2026;C0150;P002;U01;27,64;0,0302;Entregue;632,96;613,84;248,77;2026-01-17;2026-01-23
PV000366;18/04/2026;C0216;P005;U03;77,35;0,1001;Faturado;2452,0;2206,55;1093,13;2026-04-23;2026-04-24
PV000367;05/04/2024;C0447;P008;U01;25,05;0,0576;Entregue;440,88;415,49;210,69;2024-04-11;2024-04-17
PV000368;10/10/2024;C0002;P003;U01;81,13;0,0677;Entregue;3407,46;3176,77;1831,22;2024-10-21;2024-10-24
PV000369;23/12/2025;C0359;P007;U02;124,47;0,0606;Entregue;1219,81;1145,89;501,27;2026-01-03;2026-01-06
PV000370;23/05/2026;C0238;P003;U02;29,73;0,092;Entregue;1248,66;1133,78;552,47;2026-06-05;2026-06-03
PV000371;21/02/2025;C0364;P003;U02;21,75;0,0045;Entregue;913,5;909,39;459,68;2025-02-25;2025-02-25
PV000372;26/04/2026;C0380;P003;U01;44,84;0,1679;Entregue;1883,28;1567,08;935,71;2026-04-29;2026-04-29
PV000373;14/08/2025;C0360;P005;U03;43,36;0,0565;Entregue;1374,51;1296,85;650,98;2025-08-18;2025-08-18
PV000374;31/07/2026;C0337;P002;U03;25,26;0,0672;Entregue;578,45;539,58;214,68;2026-08-08;2026-08-10
PV000375;27/11/2025;C0220;P001;U01;10,31;0,1285;Entregue;190,74;166,23;74,2;2025-12-08;2025-12-14
PV000376;23/05/2024;C0316;P002;U01;85,57;0,0638;Entregue;1959,55;1834,53;862,63;2024-05-31;2024-06-02
PV000377;23/07/2025;C0237;P005;U01;98,45;0,1123;Entregue;3120,86;2770,39;1396,89;2025-08-05;2025-08-07
PV000378;16/12/2025;C0198;P003;U02;54,78;0,0782;Entregue;2300,76;2120,84;1125,66;2025-12-28;2025-12-28
PV000379;21/08/2024;C0303;P005;U02;23,61;0,1758;Entregue;748,44;616,86;365,81;2024-08-29;2024-09-01
PV000380;26/08/2025;C0430;P004;U02;13,48;0,0605;Entregue;180,63;169,7;77,69;2025-09-01;2025-09-02
PV000381;30/05/2025;C0212;P001;U01;76,45;0,0165;Entregue;1414,32;1390,98;529,56;2025-06-03;2025-06-06
PV000382;21/09/2025;C0016;P003;U01;72,51;0,0942;Entregue;3045,42;2758,54;1528,43;2025-10-05;2025-10-05
PV000383;10/06/2024;C0196;P008;U02;146,98;0,1629;Entregue;2586,85;2165,45;1136,23;2024-06-24;2024-06-22
PV000384;27/06/2026;C0417;P008;U01;70,14;0,1763;Faturado;1234,46;1016,82;614,45;2026-07-08;2026-07-09
PV000385;31/07/2026;C0271;P005;U02;38,29;0,0847;Entregue;1213,79;1110,98;525,24;2026-08-10;2026-08-10
PV000386;06/11/2024;C0180;P006;U02;30,68;0,0199;Faturado;1687,4;1653,82;758,54;2024-11-13;2024-11-16
PV000387;02/11/2025;C0044;P004;U02;21,62;0,0823;Entregue;289,71;265,87;136,18;2025-11-12;2025-11-13
PV000388;05/08/2025;C0274;P007;U02;31,97;0,1404;Faturado;313,31;269,32;132,71;2025-08-17;2025-08-23
PV000389;14/07/2025;C0203;P008;U01;16,21;0,0629;Faturado;285,3;267,35;145,77;2025-07-19;2025-07-19
PV000390;09/08/2024;C0039;P001;U01;115,74;0,1421;Entregue;2141,19;1836,93;853,46;2024-08-18;2024-08-19
PV000391;14/04/2024;C0228;P005;U01;36,09;0,1249;Entregue;1144,05;1001,16;575,64;2024-04-17;2024-04-20
PV000392;21/01/2024;C0038;P002;U01;102,13;0,1055;Faturado;2338,78;2092,04;987,0;2024-01-27;2024-01-27
PV000393;16/12/2025;C0289;P008;U01;85,33;0,162;Entregue;1501,81;1258,52;644,35;2025-12-28;2025-12-28
PV000394;07/03/2025;C0466;P002;U01;58,0;0,0079;Entregue;1328,2;1317,71;567,55;2025-03-17;2025-03-18
PV000395;01/11/2024;C0313;P004;U03;19,69;0,1473;Entregue;263,85;224,98;109,57;2024-11-04;2024-11-04
PV000396;25/09/2025;C0489;P004;U03;239,52;0,0069;Entregue;3209,57;3187,42;1495,8;2025-09-30;2025-09-30
PV000397;08/04/2025;C0083;P006;U03;28,25;0,1228;Entregue;1553,75;1362,95;719,77;2025-04-16;2025-04-16
PV000398;29/06/2025;C0004;P006;U01;25,75;0,0283;Entregue;1416,25;1376,17;717,11;2025-07-11;2025-07-11
PV000399;13/01/2024;C0478;P001;U03;128,44;0,1637;Entregue;2376,14;1987,17;1001,13;2024-01-25;2024-01-28
PV000400;25/07/2025;C0119;P002;U02;50,32;0,1216;Faturado;1152,33;1012,21;457,43;2025-08-07;2025-08-13
PV000401;30/05/2025;C0382;P006;U02;28,48;0,1481;Entregue;1566,4;1334,42;781,24;2025-06-13;2025-06-12
PV000402;14/05/2025;C0311;P002;U03;24,28;0,0724;Entregue;556,01;515,75;218,11;2025-05-17;2025-05-16
PV000403;23/08/2024;C0438;P007;U03;9,19;0,174;Cancelado;90,06;74,39;34,8;2024-08-26;2024-08-24
PV000404;20/02/2026;C0429;P008;U01;9,21;0,127;Entregue;162,1;141,51;69,75;2026-02-28;2026-03-06
PV000405;14/02/2026;C0333;P001;U01;29,81;0,103;Entregue;551,48;494,68;207,14;2026-02-24;2026-02-26
PV000406;23/01/2024;C0091;P006;U03;25,47;0,0437;Faturado;1400,85;1339,63;652,02;2024-01-26;2024-01-26
PV000407;21/05/2026;C0294;P001;U03;37,22;0,149;Entregue;688,57;585,97;309,19;2026-05-27;2026-05-28
PV000408;11/07/2026;C0085;P006;U01;13,9;0,005;Entregue;764,5;760,68;328,94;2026-07-16;2026-07-16
PV000409;05/03/2026;C0228;P004;U03;16,31;0,1102;Entregue;218,55;194,47;89,36;2026-03-10;2026-03-10
PV000410;22/05/2025;C0015;P001;U03;37,8;0,1366;Entregue;699,3;603,78;275,45;2025-05-29;2025-05-31
PV000411;26/07/2026;C0132;P006;U02;23,55;0,0144;Entregue;1295,25;1276,6;597,82;2026-08-02;2026-08-08
PV000412;12/11/2025;C0184;P005;U03;36,69;0,1334;Entregue;1163,07;1007,92;508,18;2025-11-18;2025-11-17
PV000413;27/05/2026;C0076;P005;U02;21,11;0,1293;Entregue;669,19;582,66;317,43;2026-06-04;2026-06-03
PV000414;29/06/2025;C0249;P004;U02;78,58;0,0129;Faturado;1052,97;1039,39;424,88;2025-07-13;2025-07-13
PV000415;01/10/2024;C0234;P007;U01;89,21;0,0721;Entregue;874,26;811,23;379,67;2024-10-05;2024-10-05
PV000416;07/07/2026;C0366;P006;U03;20,64;0,064;Entregue;1135,2;1062,55;569,03;2026-07-17;2026-07-16
PV000417;05/03/2026;C0013;P005;U01;31,49;0,1265;Entregue;998,23;871,95;507,14;2026-03-08;2026-03-06
PV000418;04/08/2025;C0015;P001;U03;39,37;0,0577;Entregue;728,34;686,31;302,21;2025-08-14;2025-08-17
PV000419;04/01/2025;C0270;P004;U01;50,0;0,0538;Entregue;670,0;633,95;278,82;2025-01-18;2025-01-19
PV000420;29/11/2024;C0401;P005;U02;38,79;0,0241;Entregue;1229,64;1200,01;540,1;2024-12-08;2024-12-10
PV000421;07/04/2024;C0002;P007;U01;13,66;0,117;Faturado;133,87;118,21;59,78;2024-04-21;2024-04-22
PV000422;28/03/2024;C0140;P004;U01;42,33;0,1219;Entregue;567,22;498,08;277,45;2024-04-02;2024-04-08
PV000423;25/03/2025;C0028;P004;U02;59,07;0,1608;Entregue;791,54;664,26;364,91;2025-03-30;2025-03-29
PV000424;09/10/2024;C0400;P002;U01;51,58;0,0782;Entregue;1181,18;1088,81;492,53;2024-10-13;2024-10-11
PV000425;27/12/2024;C0213;P006;U01;56,44;0,1048;Entregue;3104,2;2778,88;1450,69;2025-01-03;2025-01-03
PV000426;02/06/2024;C0391;P002;U03;24,69;0,1036;Cancelado;565,4;506,82;222,27;2024-06-06;2024-06-12
PV000427;01/02/2024;C0386;P008;U02;38,56;0,0577;Entregue;678,66;639,5;302,09;2024-02-09;2024-02-08
PV000428;21/02/2025;C0137;P008;U01;28,67;0,0261;Entregue;504,59;491,42;238,48;2025-02-28;2025-02-27
PV000429;11/08/2025;C0157;P003;U01;145,99;0,1375;Entregue;6131,58;5288,49;3116,5;2025-08-15;2025-08-15
PV000430;18/08/2025;C0334;P004;U02;60,45;0,0559;Entregue;810,03;764,75;323,48;2025-08-28;2025-08-26
PV000431;18/09/2025;C0375;P007;U03;368,58;0,0141;Faturado;3612,08;3561,15;1552,67;2025-09-24;2025-09-27
PV000432;13/10/2025;C0105;P005;U03;26,69;0,114;Entregue;846,07;749,62;392,18;2025-10-16;2025-10-17
PV000433;10/05/2024;C0327;P008;U02;129,78;0,1435;Entregue;2284,13;1956,36;976,49;2024-05-14;2024-05-14
PV000434;23/04/2026;C0427;P005;U03;33,08;0,043;Entregue;1048,64;1003,55;504,05;2026-05-03;2026-05-06
PV000435;07/10/2025;C0460;P005;U01;21,53;0,1394;Entregue;682,5;587,36;330,35;2025-10-16;2025-10-17
PV000436;11/03/2026;C0358;P003;U02;110,28;0,0145;Entregue;4631,76;4564,6;2407,91;2026-03-14;2026-03-14
PV000437;11/08/2024;C0306;P008;U01;40,51;0,1012;Entregue;712,98;640,83;347,45;2024-08-14;2024-08-16
PV000438;23/04/2024;C0294;P006;U01;27,56;0,162;Entregue;1515,8;1270,24;658,78;2024-04-29;2024-05-05
PV000439;06/12/2024;C0167;P006;U01;35,85;0,1159;Entregue;1971,75;1743,22;897,97;2024-12-19;2024-12-19
PV000440;12/07/2024;C0475;P006;U03;158,35;0,058;Entregue;8709,25;8204,11;4083,93;2024-07-19;2024-07-19
