diagnostico_id,os_id,defeito_relatado,causa,taxa_diagnostico,data_diagnostico,motivo_rejeicao
495,495,Sem imagem,Oxidação,137.36,2026-05-21,fk_invalida:os_id
496,496,Não carrega,Impacto,63.66,2025-11-06,fk_invalida:os_id
497,497,Ruído,Componente queimado,49.96,2026-02-12,fk_invalida:os_id
498,498,Não carrega,Desgaste,49.42,2026-03-21,fk_invalida:os_id
501,501,Sem imagem,Desgaste,152.79,2025-11-25,fk_invalida:os_id
502,502,Superaquecimento,Desgaste,171.4,2025-08-14,fk_invalida:os_id
503,503,Não carrega,Oxidação,141.15,2025-12-03,fk_invalida:os_id
504,504,Tela quebrada,Desgaste,106.09,2025-12-20,fk_invalida:os_id
505,505,Ruído,Oxidação,120.71,2025-11-10,fk_invalida:os_id
506,506,Não carrega,Impacto,185.2,2025-10-27,fk_invalida:os_id
507,507,Tela quebrada,Oxidação,240.01,2026-01-10,fk_invalida:os_id
508,508,Não liga,Componente queimado,244.71,2026-02-13,fk_invalida:os_id
509,509,Ruído,Desgaste,209.4,2026-03-18,fk_invalida:os_id
510,510,Não carrega,Oxidação,145.59,2026-01-21,fk_invalida:os_id
512,512,Não liga,Software,106.18,2026-02-12,fk_invalida:os_id
513,513,Lento,Software,37.83,2025-08-07,fk_invalida:os_id
515,515,Falha de rede,Componente queimado,126.71,2026-03-17,fk_invalida:os_id
517,517,Tela quebrada,Impacto,75.08,2025-10-24,fk_invalida:os_id
519,519,Superaquecimento,Oxidação,33.21,2026-01-12,fk_invalida:os_id
520,520,Não liga,Componente queimado,120.05,2026-01-26,fk_invalida:os_id
521,521,Sem imagem,Software,148.77,2025-12-20,fk_invalida:os_id
522,522,Lento,Oxidação,64.57,2026-05-21,fk_invalida:os_id
523,523,Não liga,Oxidação,205.62,2025-08-12,fk_invalida:os_id
524,524,Falha de rede,Impacto,83.48,2025-09-13,fk_invalida:os_id
525,525,Lento,Software,120.43,2026-06-10,fk_invalida:os_id
526,526,Superaquecimento,Impacto,40.75,2025-10-08,fk_invalida:os_id
527,527,Lento,Impacto,129.85,2025-10-02,fk_invalida:os_id
528,528,Lento,Desgaste,122.89,2025-12-14,fk_invalida:os_id
529,529,Sem imagem,Desgaste,132.19,2026-03-30,fk_invalida:os_id
530,530,Não liga,Componente queimado,89.0,2026-03-22,fk_invalida:os_id
531,531,Superaquecimento,Oxidação,96.52,2026-05-26,fk_invalida:os_id
532,532,Falha de rede,Oxidação,96.47,2026-05-07,fk_invalida:os_id
534,534,Falha de rede,Oxidação,166.23,2026-02-22,fk_invalida:os_id
535,535,Ruído,Desgaste,145.92,2026-05-22,fk_invalida:os_id
536,536,Não liga,Oxidação,34.27,2026-02-26,fk_invalida:os_id
537,537,Ruído,Componente queimado,138.81,2026-03-21,fk_invalida:os_id
538,538,Superaquecimento,Componente queimado,216.52,2026-02-20,fk_invalida:os_id
539,539,Falha de rede,Desgaste,139.64,2026-01-09,fk_invalida:os_id
540,540,Ruído,Oxidação,185.85,2026-04-10,fk_invalida:os_id
541,541,Ruído,Impacto,222.12,2026-05-22,fk_invalida:os_id
542,542,Falha de rede,Software,168.67,2026-05-06,fk_invalida:os_id
544,544,Tela quebrada,Software,116.71,2026-01-26,fk_invalida:os_id
545,545,Não carrega,Software,82.67,2026-01-25,fk_invalida:os_id
546,546,Não liga,Desgaste,54.49,2026-03-09,fk_invalida:os_id
548,548,Não liga,Impacto,37.43,2026-01-22,fk_invalida:os_id
550,550,Ruído,Desgaste,119.83,2025-11-14,fk_invalida:os_id
552,552,Ruído,Componente queimado,208.67,2025-08-07,fk_invalida:os_id
553,553,Ruído,Componente queimado,208.98,2026-06-20,fk_invalida:os_id
554,554,Sem imagem,Oxidação,116.22,2025-10-11,fk_invalida:os_id
555,555,Sem imagem,Componente queimado,176.2,2026-01-31,fk_invalida:os_id
556,556,Não liga,Componente queimado,167.01,2025-12-12,fk_invalida:os_id
557,557,Tela quebrada,Impacto,42.83,2026-05-16,fk_invalida:os_id
558,558,Falha de rede,Componente queimado,211.48,2026-06-19,fk_invalida:os_id
559,559,Tela quebrada,Oxidação,200.81,2026-06-09,fk_invalida:os_id
560,560,Ruído,Componente queimado,120.3,2026-06-13,fk_invalida:os_id
561,561,Não carrega,Impacto,225.69,2025-11-19,fk_invalida:os_id
562,562,Ruído,Software,108.02,2025-12-22,fk_invalida:os_id
563,563,Não carrega,Componente queimado,59.61,2026-02-13,fk_invalida:os_id
564,564,Superaquecimento,Desgaste,178.47,2025-10-21,fk_invalida:os_id
565,565,Lento,Oxidação,57.16,2026-05-09,fk_invalida:os_id
567,567,Lento,Desgaste,147.23,2026-03-09,fk_invalida:os_id
568,568,Falha de rede,Componente queimado,181.02,2026-05-19,fk_invalida:os_id
569,569,Não carrega,Componente queimado,208.74,2025-10-20,fk_invalida:os_id
570,570,Não liga,Oxidação,204.4,2025-12-28,fk_invalida:os_id
572,572,Superaquecimento,Oxidação,181.67,2025-12-12,fk_invalida:os_id
573,573,Não carrega,Desgaste,195.32,2026-02-19,fk_invalida:os_id
574,574,Não liga,Oxidação,86.81,2025-09-28,fk_invalida:os_id
575,575,Falha de rede,Software,42.72,2025-12-23,fk_invalida:os_id
576,576,Tela quebrada,Impacto,203.79,2025-07-06,fk_invalida:os_id
579,579,Sem imagem,Componente queimado,96.03,2025-07-24,fk_invalida:os_id
580,580,Lento,Desgaste,115.7,2026-06-17,fk_invalida:os_id
582,582,Tela quebrada,Oxidação,237.09,2026-02-21,fk_invalida:os_id
583,583,Ruído,Impacto,52.19,2026-02-09,fk_invalida:os_id
584,584,Superaquecimento,Software,247.41,2025-11-26,fk_invalida:os_id
587,587,Ruído,Oxidação,215.48,2026-01-30,fk_invalida:os_id
588,588,Não liga,Componente queimado,239.74,2026-01-05,fk_invalida:os_id
591,591,Tela quebrada,Oxidação,46.92,2026-06-22,fk_invalida:os_id
592,592,Sem imagem,Impacto,194.54,2025-08-07,fk_invalida:os_id
593,593,Sem imagem,Desgaste,192.32,2026-03-18,fk_invalida:os_id
595,595,Ruído,Componente queimado,168.15,2025-12-01,fk_invalida:os_id
598,598,Ruído,Impacto,68.65,2025-07-12,fk_invalida:os_id
599,599,Lento,Componente queimado,100.24,2026-04-24,fk_invalida:os_id
600,600,Falha de rede,Software,234.28,2025-09-16,fk_invalida:os_id
601,601,Tela quebrada,Software,53.79,2025-07-21,fk_invalida:os_id
602,602,Ruído,Software,239.57,2026-06-02,fk_invalida:os_id
603,603,Superaquecimento,Componente queimado,165.32,2025-10-06,fk_invalida:os_id
604,604,Lento,Impacto,224.7,2025-09-27,fk_invalida:os_id
605,605,Não liga,Componente queimado,87.0,2025-07-24,fk_invalida:os_id
607,607,Falha de rede,Impacto,120.65,2026-03-13,fk_invalida:os_id
608,608,Sem imagem,Oxidação,96.83,2026-02-25,fk_invalida:os_id
609,609,Não carrega,Componente queimado,150.31,2025-12-18,fk_invalida:os_id
610,610,Tela quebrada,Componente queimado,182.1,2026-02-16,fk_invalida:os_id
611,611,Não carrega,Desgaste,145.36,2026-06-04,fk_invalida:os_id
612,612,Falha de rede,Componente queimado,220.16,2025-08-21,fk_invalida:os_id
613,613,Não carrega,Impacto,245.83,2025-08-07,fk_invalida:os_id
614,614,Não carrega,Software,242.56,2025-08-06,fk_invalida:os_id
615,615,Ruído,Desgaste,66.9,2025-09-07,fk_invalida:os_id
618,618,Não liga,Software,73.35,2025-10-26,fk_invalida:os_id
619,619,Lento,Software,34.93,2026-03-25,fk_invalida:os_id
620,620,Não liga,Componente queimado,36.84,2025-08-25,fk_invalida:os_id
621,621,Lento,Impacto,209.45,2026-04-08,fk_invalida:os_id
622,622,Tela quebrada,Impacto,136.89,2026-03-23,fk_invalida:os_id
623,623,Não liga,Software,82.9,2026-01-17,fk_invalida:os_id
624,624,Superaquecimento,Oxidação,233.09,2026-06-19,fk_invalida:os_id
625,625,Não liga,Oxidação,240.69,2026-06-16,fk_invalida:os_id
627,627,Tela quebrada,Oxidação,145.78,2026-01-15,fk_invalida:os_id
628,628,Ruído,Oxidação,186.93,2025-09-30,fk_invalida:os_id
629,629,Superaquecimento,Software,218.76,2026-05-17,fk_invalida:os_id
630,630,Sem imagem,Desgaste,163.27,2025-08-24,fk_invalida:os_id
631,631,Não liga,Software,242.92,2026-05-31,fk_invalida:os_id
634,634,Ruído,Software,236.66,2026-05-22,fk_invalida:os_id
636,636,Superaquecimento,Oxidação,231.37,2025-07-08,fk_invalida:os_id
638,638,Sem imagem,Desgaste,147.23,2025-11-07,fk_invalida:os_id
640,640,Não carrega,Desgaste,228.11,2025-07-10,fk_invalida:os_id
641,641,Lento,Componente queimado,120.09,2026-03-17,fk_invalida:os_id
642,642,Superaquecimento,Componente queimado,33.24,2025-12-04,fk_invalida:os_id
644,644,Superaquecimento,Impacto,191.69,2025-11-25,fk_invalida:os_id
646,646,Ruído,Componente queimado,134.25,2025-10-26,fk_invalida:os_id
648,648,Não liga,Software,172.75,2025-12-14,fk_invalida:os_id
649,649,Lento,Desgaste,117.6,2026-02-25,fk_invalida:os_id
650,650,Não liga,Impacto,115.9,2026-06-05,fk_invalida:os_id
651,651,Não carrega,Oxidação,184.86,2026-02-23,fk_invalida:os_id
653,653,Superaquecimento,Software,152.45,2026-02-28,fk_invalida:os_id
654,654,Não carrega,Oxidação,213.37,2026-04-23,fk_invalida:os_id
655,655,Superaquecimento,Software,160.76,2026-01-06,fk_invalida:os_id
660,660,Sem imagem,Oxidação,124.97,2025-12-18,fk_invalida:os_id
661,661,Ruído,Software,109.97,2025-08-13,fk_invalida:os_id
663,663,Não carrega,Software,34.38,2025-07-22,fk_invalida:os_id
665,665,Superaquecimento,Componente queimado,137.21,2026-04-16,fk_invalida:os_id
666,666,Ruído,Desgaste,110.8,2025-07-25,fk_invalida:os_id
668,668,Não liga,Componente queimado,85.27,2025-08-13,fk_invalida:os_id
669,669,Não liga,Impacto,40.75,2025-08-22,fk_invalida:os_id
670,670,Não liga,Componente queimado,74.58,2025-11-25,fk_invalida:os_id
671,671,Não carrega,Impacto,244.27,2026-01-09,fk_invalida:os_id
673,673,Falha de rede,Impacto,134.51,2025-08-28,fk_invalida:os_id
674,674,Não carrega,Componente queimado,89.63,2026-04-20,fk_invalida:os_id
675,675,Não liga,Componente queimado,43.74,2026-01-10,fk_invalida:os_id
681,681,Não carrega,Desgaste,87.64,2026-04-07,fk_invalida:os_id
682,682,Não liga,Desgaste,32.6,2026-03-13,fk_invalida:os_id
685,685,Sem imagem,Software,213.15,2026-01-14,fk_invalida:os_id
686,686,Lento,Oxidação,136.86,2026-04-07,fk_invalida:os_id
689,689,Superaquecimento,Desgaste,79.13,2026-02-13,fk_invalida:os_id
691,691,Tela quebrada,Software,84.64,2025-10-20,fk_invalida:os_id
692,692,Falha de rede,Componente queimado,48.14,2025-12-24,fk_invalida:os_id
694,694,Lento,Desgaste,93.9,2025-08-21,fk_invalida:os_id
696,696,Falha de rede,Desgaste,156.2,2026-03-09,fk_invalida:os_id
697,697,Sem imagem,Desgaste,219.6,2025-08-29,fk_invalida:os_id
698,698,Tela quebrada,Oxidação,107.2,2025-09-16,fk_invalida:os_id
699,699,Falha de rede,Impacto,146.65,2025-10-13,fk_invalida:os_id
700,700,Não carrega,Desgaste,89.0,2026-01-15,fk_invalida:os_id
701,701,Superaquecimento,Software,102.37,2025-08-16,fk_invalida:os_id
702,702,Sem imagem,Desgaste,196.49,2026-02-08,fk_invalida:os_id
703,703,Ruído,Componente queimado,191.03,2025-08-30,fk_invalida:os_id
704,704,Tela quebrada,Impacto,204.75,2025-10-08,fk_invalida:os_id
706,706,Ruído,Oxidação,96.89,2026-06-13,fk_invalida:os_id
707,707,Não liga,Componente queimado,68.01,2026-04-09,fk_invalida:os_id
708,708,Ruído,Componente queimado,221.52,2026-03-29,fk_invalida:os_id
710,710,Falha de rede,Software,218.41,2026-01-20,fk_invalida:os_id
712,712,Sem imagem,Desgaste,170.04,2026-02-23,fk_invalida:os_id
713,713,Não carrega,Software,50.94,2026-01-13,fk_invalida:os_id
714,714,Não liga,Oxidação,63.46,2026-05-30,fk_invalida:os_id
715,715,Sem imagem,Software,197.05,2025-09-08,fk_invalida:os_id
716,716,Superaquecimento,Componente queimado,181.24,2026-06-17,fk_invalida:os_id
718,718,Ruído,Software,248.31,2026-05-25,fk_invalida:os_id
719,719,Falha de rede,Software,122.82,2025-10-14,fk_invalida:os_id
720,720,Lento,Oxidação,111.26,2025-12-29,fk_invalida:os_id
723,723,Lento,Desgaste,118.69,2026-07-01,fk_invalida:os_id
726,726,Ruído,Desgaste,91.72,2025-10-05,fk_invalida:os_id
727,727,Não liga,Software,224.99,2025-10-25,fk_invalida:os_id
728,728,Superaquecimento,Software,59.49,2025-11-25,fk_invalida:os_id
729,729,Lento,Oxidação,63.85,2026-03-15,fk_invalida:os_id
730,730,Não carrega,Oxidação,208.43,2025-08-30,fk_invalida:os_id
732,732,Lento,Componente queimado,106.08,2025-09-12,fk_invalida:os_id
733,733,Tela quebrada,Componente queimado,218.93,2025-07-13,fk_invalida:os_id
736,736,Lento,Software,31.46,2025-12-09,fk_invalida:os_id
737,737,Superaquecimento,Desgaste,226.31,2025-11-16,fk_invalida:os_id
738,738,Não liga,Impacto,154.53,2026-02-11,fk_invalida:os_id
739,739,Ruído,Desgaste,155.84,2026-01-29,fk_invalida:os_id
741,741,Lento,Componente queimado,215.7,2025-11-23,fk_invalida:os_id
742,742,Falha de rede,Oxidação,59.06,2025-08-08,fk_invalida:os_id
743,743,Ruído,Componente queimado,93.58,2025-09-26,fk_invalida:os_id
744,744,Lento,Software,245.37,2025-09-18,fk_invalida:os_id
745,745,Tela quebrada,Software,244.97,2025-10-14,fk_invalida:os_id
746,746,Não liga,Desgaste,84.58,2025-09-23,fk_invalida:os_id
747,747,Lento,Oxidação,227.54,2026-03-17,fk_invalida:os_id
748,748,Lento,Oxidação,129.78,2025-09-21,fk_invalida:os_id
750,750,Não carrega,Software,175.8,2026-03-09,fk_invalida:os_id
752,752,Sem imagem,Software,148.33,2025-10-13,fk_invalida:os_id
753,753,Não liga,Oxidação,56.58,2025-10-14,fk_invalida:os_id
754,754,Sem imagem,Software,65.65,2026-01-25,fk_invalida:os_id
755,755,Não liga,Componente queimado,141.7,2025-10-17,fk_invalida:os_id
756,756,Não carrega,Oxidação,90.86,2025-10-11,fk_invalida:os_id
757,757,Lento,Oxidação,146.68,2026-01-08,fk_invalida:os_id
758,758,Sem imagem,Impacto,165.31,2026-05-26,fk_invalida:os_id
759,759,Superaquecimento,Software,237.32,2025-08-22,fk_invalida:os_id
761,761,Não carrega,Software,193.78,2026-06-13,fk_invalida:os_id
762,762,Não carrega,Software,186.78,2026-02-13,fk_invalida:os_id
763,763,Sem imagem,Impacto,58.07,2026-03-07,fk_invalida:os_id
764,764,Sem imagem,Oxidação,171.69,2025-07-25,fk_invalida:os_id
765,765,Não carrega,Componente queimado,89.17,2026-06-25,fk_invalida:os_id
766,766,Sem imagem,Software,208.6,2025-11-05,fk_invalida:os_id
767,767,Ruído,Oxidação,102.2,2026-02-19,fk_invalida:os_id
768,768,Não liga,Oxidação,67.57,2025-12-21,fk_invalida:os_id
770,770,Tela quebrada,Desgaste,61.09,2026-05-19,fk_invalida:os_id
771,771,Superaquecimento,Componente queimado,203.23,2026-05-06,fk_invalida:os_id
774,774,Ruído,Oxidação,175.63,2026-01-07,fk_invalida:os_id
775,775,Ruído,Componente queimado,47.8,2025-11-13,fk_invalida:os_id
776,776,Falha de rede,Componente queimado,45.75,2025-12-13,fk_invalida:os_id
777,777,Tela quebrada,Software,226.21,2026-05-09,fk_invalida:os_id
778,778,Não carrega,Desgaste,93.83,2025-11-24,fk_invalida:os_id
779,779,Falha de rede,Oxidação,188.84,2025-09-27,fk_invalida:os_id
780,780,Falha de rede,Componente queimado,64.82,2026-06-15,fk_invalida:os_id
781,781,Falha de rede,Desgaste,221.95,2026-05-24,fk_invalida:os_id
782,782,Falha de rede,Componente queimado,206.09,2026-03-20,fk_invalida:os_id
783,783,Superaquecimento,Componente queimado,109.57,2025-12-08,fk_invalida:os_id
784,784,Não carrega,Software,96.61,2026-01-14,fk_invalida:os_id
786,786,Superaquecimento,Desgaste,121.59,2025-10-10,fk_invalida:os_id
787,787,Sem imagem,Componente queimado,169.02,2025-12-11,fk_invalida:os_id
788,788,Falha de rede,Desgaste,135.26,2025-10-14,fk_invalida:os_id
789,789,Falha de rede,Desgaste,53.03,2025-10-19,fk_invalida:os_id
790,790,Não liga,Oxidação,218.66,2026-06-13,fk_invalida:os_id
791,791,Sem imagem,Oxidação,159.39,2025-09-25,fk_invalida:os_id
793,793,Falha de rede,Software,172.98,2026-06-16,fk_invalida:os_id
794,794,Superaquecimento,Desgaste,162.38,2025-11-23,fk_invalida:os_id
796,796,Não liga,Impacto,205.15,2025-11-14,fk_invalida:os_id
797,797,Falha de rede,Desgaste,97.46,2026-05-23,fk_invalida:os_id
798,798,Lento,Oxidação,133.21,2026-03-13,fk_invalida:os_id
801,801,Sem imagem,Desgaste,194.22,2025-10-15,fk_invalida:os_id
802,802,Não carrega,Impacto,146.11,2025-08-12,fk_invalida:os_id
803,803,Tela quebrada,Desgaste,177.5,2026-01-10,fk_invalida:os_id
804,804,Superaquecimento,Componente queimado,97.36,2026-06-14,fk_invalida:os_id
805,805,Tela quebrada,Desgaste,227.48,2026-01-30,fk_invalida:os_id
806,806,Sem imagem,Componente queimado,209.35,2025-12-19,fk_invalida:os_id
807,807,Superaquecimento,Componente queimado,239.47,2025-08-11,fk_invalida:os_id
808,808,Ruído,Desgaste,146.93,2025-07-21,fk_invalida:os_id
809,809,Lento,Software,186.73,2025-11-25,fk_invalida:os_id
810,810,Falha de rede,Software,49.13,2025-07-15,fk_invalida:os_id
813,813,Lento,Impacto,90.32,2026-01-20,fk_invalida:os_id
814,814,Sem imagem,Componente queimado,139.43,2026-01-11,fk_invalida:os_id
815,815,Não carrega,Software,32.85,2026-03-22,fk_invalida:os_id
816,816,Falha de rede,Software,101.76,2026-01-08,fk_invalida:os_id
818,818,Ruído,Software,136.42,2026-02-27,fk_invalida:os_id
819,819,Tela quebrada,Componente queimado,38.29,2026-03-13,fk_invalida:os_id
820,820,Ruído,Impacto,210.96,2026-05-19,fk_invalida:os_id
821,821,Tela quebrada,Impacto,142.35,2026-05-06,fk_invalida:os_id
822,822,Superaquecimento,Desgaste,104.28,2026-06-10,fk_invalida:os_id
823,823,Não liga,Desgaste,184.9,2026-02-15,fk_invalida:os_id
824,824,Não carrega,Desgaste,118.39,2025-10-09,fk_invalida:os_id
825,825,Superaquecimento,Software,51.82,2025-07-14,fk_invalida:os_id
826,826,Não liga,Oxidação,104.71,2026-04-10,fk_invalida:os_id
827,827,Não liga,Impacto,186.14,2026-05-23,fk_invalida:os_id
828,828,Não carrega,Componente queimado,168.91,2026-03-03,fk_invalida:os_id
829,829,Ruído,Desgaste,226.54,2026-02-03,fk_invalida:os_id
830,830,Ruído,Componente queimado,101.51,2026-03-02,fk_invalida:os_id
831,831,Lento,Oxidação,49.48,2026-06-30,fk_invalida:os_id
832,832,Sem imagem,Oxidação,185.71,2025-08-14,fk_invalida:os_id
833,833,Não liga,Software,96.92,2025-10-17,fk_invalida:os_id
834,834,Sem imagem,Desgaste,36.59,2025-07-07,fk_invalida:os_id
835,835,Não liga,Impacto,46.01,2026-03-23,fk_invalida:os_id
836,836,Não carrega,Oxidação,43.65,2026-02-13,fk_invalida:os_id
837,837,Tela quebrada,Impacto,92.34,2025-08-20,fk_invalida:os_id
839,839,Falha de rede,Software,124.37,2026-02-15,fk_invalida:os_id
840,840,Falha de rede,Software,207.76,2026-06-15,fk_invalida:os_id
843,843,Superaquecimento,Componente queimado,164.69,2025-08-10,fk_invalida:os_id
844,844,Lento,Oxidação,86.74,2025-08-21,fk_invalida:os_id
845,845,Não liga,Impacto,243.69,2026-06-11,fk_invalida:os_id
847,847,Não liga,Desgaste,141.42,2025-07-04,fk_invalida:os_id
848,848,Não liga,Impacto,223.59,2026-06-23,fk_invalida:os_id
849,849,Sem imagem,Desgaste,145.38,2026-03-29,fk_invalida:os_id
851,851,Tela quebrada,Oxidação,243.33,2025-10-11,fk_invalida:os_id
852,852,Sem imagem,Desgaste,110.96,2026-03-21,fk_invalida:os_id
853,853,Lento,Componente queimado,248.11,2025-12-19,fk_invalida:os_id
854,854,Falha de rede,Software,45.08,2026-02-16,fk_invalida:os_id
856,856,Lento,Componente queimado,246.29,2026-04-22,fk_invalida:os_id
857,857,Tela quebrada,Oxidação,209.24,2026-04-12,fk_invalida:os_id
858,858,Sem imagem,Desgaste,70.66,2025-10-25,fk_invalida:os_id
859,859,Tela quebrada,Componente queimado,138.6,2026-04-08,fk_invalida:os_id
860,860,Lento,Componente queimado,162.25,2026-05-24,fk_invalida:os_id
862,862,Sem imagem,Desgaste,143.88,2025-07-09,fk_invalida:os_id
864,864,Superaquecimento,Oxidação,148.97,2026-06-11,fk_invalida:os_id
865,865,Sem imagem,Oxidação,131.13,2026-04-10,fk_invalida:os_id
866,866,Superaquecimento,Desgaste,132.05,2025-12-28,fk_invalida:os_id
867,867,Lento,Impacto,196.58,2026-04-03,fk_invalida:os_id
868,868,Não liga,Impacto,94.12,2025-12-25,fk_invalida:os_id
869,869,Superaquecimento,Software,182.22,2026-03-08,fk_invalida:os_id
870,870,Ruído,Desgaste,186.98,2025-12-27,fk_invalida:os_id
872,872,Não carrega,Software,106.06,2026-02-07,fk_invalida:os_id
874,874,Ruído,Componente queimado,200.85,2025-11-21,fk_invalida:os_id
875,875,Falha de rede,Desgaste,208.65,2026-05-24,fk_invalida:os_id
876,876,Ruído,Software,37.33,2026-04-13,fk_invalida:os_id
877,877,Lento,Software,120.06,2026-03-13,fk_invalida:os_id
879,879,Não liga,Impacto,130.13,2025-10-15,fk_invalida:os_id
880,880,Não carrega,Impacto,47.63,2025-12-21,fk_invalida:os_id
881,881,Superaquecimento,Software,111.55,2025-12-23,fk_invalida:os_id
883,883,Tela quebrada,Componente queimado,170.76,2025-12-12,fk_invalida:os_id
884,884,Ruído,Impacto,85.24,2026-02-18,fk_invalida:os_id
885,885,Não liga,Software,196.13,2025-11-15,fk_invalida:os_id
886,886,Lento,Oxidação,193.21,2025-10-17,fk_invalida:os_id
887,887,Superaquecimento,Software,109.15,2025-09-14,fk_invalida:os_id
888,888,Falha de rede,Oxidação,105.94,2025-09-24,fk_invalida:os_id
889,889,Tela quebrada,Componente queimado,187.19,2026-04-13,fk_invalida:os_id
890,890,Sem imagem,Impacto,99.93,2025-09-23,fk_invalida:os_id
891,891,Ruído,Software,209.37,2025-12-22,fk_invalida:os_id
892,892,Superaquecimento,Oxidação,91.39,2025-08-14,fk_invalida:os_id
893,893,Falha de rede,Software,218.32,2026-04-25,fk_invalida:os_id
894,894,Tela quebrada,Desgaste,58.88,2026-01-22,fk_invalida:os_id
895,895,Não carrega,Componente queimado,66.84,2025-07-11,fk_invalida:os_id
