uso_id,reparo_id,peca_id,quantidade,custo_total,motivo_rejeicao
431.0,274.0,12.0,2.0,750.45,fk_invalida:reparo_id
432.0,275.0,13.0,2.0,779.74,fk_invalida:reparo_id
433.0,275.0,69.0,2.0,706.91,fk_invalida:reparo_id
434.0,275.0,2.0,2.0,751.32,fk_invalida:reparo_id
435.0,276.0,38.0,1.0,540.21,fk_invalida:reparo_id
436.0,277.0,56.0,1.0,39.79,fk_invalida:reparo_id
437.0,277.0,19.0,1.0,414.98,fk_invalida:reparo_id
438.0,278.0,26.0,1.0,709.8,fk_invalida:reparo_id
439.0,278.0,29.0,1.0,670.94,fk_invalida:reparo_id
440.0,278.0,20.0,1.0,146.0,fk_invalida:reparo_id
441.0,279.0,64.0,2.0,585.98,fk_invalida:reparo_id
442.0,279.0,15.0,1.0,619.15,fk_invalida:reparo_id
443.0,279.0,46.0,1.0,296.58,fk_invalida:reparo_id
444.0,282.0,64.0,2.0,151.44,fk_invalida:reparo_id
445.0,283.0,2.0,1.0,523.71,fk_invalida:reparo_id
446.0,283.0,1.0,2.0,495.46,fk_invalida:reparo_id
447.0,284.0,21.0,1.0,161.24,fk_invalida:reparo_id
448.0,284.0,72.0,1.0,325.53,fk_invalida:reparo_id
449.0,284.0,45.0,2.0,666.88,fk_invalida:reparo_id
450.0,285.0,26.0,1.0,591.91,fk_invalida:reparo_id
451.0,288.0,15.0,1.0,808.94,fk_invalida:reparo_id
452.0,290.0,78.0,2.0,806.1,fk_invalida:reparo_id
453.0,290.0,10.0,2.0,437.77,fk_invalida:reparo_id
454.0,290.0,40.0,1.0,415.8,fk_invalida:reparo_id
455.0,292.0,52.0,2.0,605.85,fk_invalida:reparo_id
456.0,293.0,53.0,2.0,409.77,fk_invalida:reparo_id
457.0,293.0,19.0,2.0,152.36,fk_invalida:reparo_id
458.0,294.0,68.0,2.0,556.97,fk_invalida:reparo_id
459.0,294.0,41.0,1.0,20.7,fk_invalida:reparo_id
460.0,295.0,51.0,1.0,546.7,fk_invalida:reparo_id
461.0,296.0,44.0,2.0,285.39,fk_invalida:reparo_id
462.0,296.0,8.0,1.0,104.36,fk_invalida:reparo_id
463.0,296.0,43.0,1.0,155.25,fk_invalida:reparo_id
464.0,297.0,12.0,1.0,78.62,fk_invalida:reparo_id
465.0,297.0,39.0,2.0,38.04,fk_invalida:reparo_id
466.0,297.0,7.0,1.0,144.0,fk_invalida:reparo_id
467.0,298.0,76.0,1.0,413.31,fk_invalida:reparo_id
468.0,298.0,32.0,1.0,89.27,fk_invalida:reparo_id
469.0,298.0,72.0,1.0,567.72,fk_invalida:reparo_id
470.0,299.0,32.0,1.0,83.08,fk_invalida:reparo_id
471.0,300.0,78.0,1.0,528.75,fk_invalida:reparo_id
472.0,300.0,37.0,2.0,50.24,fk_invalida:reparo_id
473.0,301.0,41.0,2.0,838.29,fk_invalida:reparo_id
474.0,301.0,41.0,2.0,346.62,fk_invalida:reparo_id
475.0,302.0,21.0,1.0,440.71,fk_invalida:reparo_id
476.0,302.0,52.0,2.0,412.81,fk_invalida:reparo_id
477.0,302.0,18.0,2.0,749.68,fk_invalida:reparo_id
478.0,303.0,41.0,1.0,264.93,fk_invalida:reparo_id
479.0,305.0,40.0,2.0,57.43,fk_invalida:reparo_id
480.0,305.0,12.0,1.0,318.6,fk_invalida:reparo_id
481.0,305.0,47.0,1.0,265.0,fk_invalida:reparo_id
482.0,306.0,52.0,2.0,120.85,fk_invalida:reparo_id
483.0,306.0,34.0,2.0,683.31,fk_invalida:reparo_id
484.0,308.0,43.0,1.0,779.04,fk_invalida:reparo_id
485.0,309.0,61.0,1.0,164.02,fk_invalida:reparo_id
486.0,309.0,4.0,1.0,303.53,fk_invalida:reparo_id
487.0,311.0,25.0,2.0,362.39,fk_invalida:reparo_id
488.0,311.0,21.0,1.0,499.43,fk_invalida:reparo_id
489.0,311.0,59.0,2.0,544.17,fk_invalida:reparo_id
490.0,313.0,30.0,1.0,656.74,fk_invalida:reparo_id
491.0,314.0,72.0,2.0,561.41,fk_invalida:reparo_id
492.0,315.0,51.0,1.0,118.3,fk_invalida:reparo_id
493.0,316.0,11.0,1.0,122.03,fk_invalida:reparo_id
494.0,316.0,33.0,2.0,590.53,fk_invalida:reparo_id
495.0,316.0,27.0,1.0,487.59,fk_invalida:reparo_id
496.0,318.0,25.0,2.0,274.69,fk_invalida:reparo_id
497.0,318.0,17.0,1.0,831.72,fk_invalida:reparo_id
498.0,318.0,11.0,2.0,673.57,fk_invalida:reparo_id
499.0,320.0,56.0,2.0,654.55,fk_invalida:reparo_id
500.0,321.0,56.0,2.0,604.57,fk_invalida:reparo_id
501.0,322.0,77.0,2.0,615.75,fk_invalida:reparo_id
502.0,322.0,52.0,2.0,132.86,fk_invalida:reparo_id
503.0,322.0,19.0,1.0,396.05,fk_invalida:reparo_id
504.0,323.0,32.0,2.0,44.34,fk_invalida:reparo_id
505.0,324.0,68.0,2.0,829.13,fk_invalida:reparo_id
506.0,324.0,22.0,1.0,607.72,fk_invalida:reparo_id
507.0,325.0,25.0,1.0,410.51,fk_invalida:reparo_id
508.0,325.0,34.0,1.0,364.43,fk_invalida:reparo_id
509.0,325.0,61.0,1.0,258.0,fk_invalida:reparo_id
510.0,327.0,58.0,1.0,673.32,fk_invalida:reparo_id
511.0,327.0,39.0,2.0,210.98,fk_invalida:reparo_id
512.0,327.0,8.0,2.0,444.62,fk_invalida:reparo_id
513.0,328.0,6.0,1.0,485.22,fk_invalida:reparo_id
514.0,329.0,75.0,2.0,741.04,fk_invalida:reparo_id
515.0,330.0,80.0,2.0,797.96,fk_invalida:reparo_id
516.0,331.0,23.0,1.0,448.0,fk_invalida:reparo_id
517.0,331.0,41.0,1.0,160.48,fk_invalida:reparo_id
518.0,331.0,41.0,2.0,674.78,fk_invalida:reparo_id
519.0,332.0,17.0,1.0,294.87,fk_invalida:reparo_id
520.0,332.0,59.0,2.0,264.17,fk_invalida:reparo_id
521.0,333.0,26.0,1.0,747.81,fk_invalida:reparo_id
522.0,334.0,56.0,2.0,566.54,fk_invalida:reparo_id
523.0,334.0,43.0,2.0,630.88,fk_invalida:reparo_id
524.0,334.0,28.0,2.0,603.18,fk_invalida:reparo_id
525.0,335.0,27.0,2.0,374.34,fk_invalida:reparo_id
526.0,335.0,43.0,2.0,32.94,fk_invalida:reparo_id
527.0,335.0,39.0,1.0,668.79,fk_invalida:reparo_id
528.0,336.0,55.0,1.0,136.14,fk_invalida:reparo_id
529.0,336.0,1.0,1.0,286.0,fk_invalida:reparo_id
530.0,336.0,46.0,1.0,360.64,fk_invalida:reparo_id
531.0,337.0,14.0,1.0,96.06,fk_invalida:reparo_id
532.0,337.0,23.0,1.0,251.09,fk_invalida:reparo_id
533.0,337.0,65.0,2.0,700.15,fk_invalida:reparo_id
534.0,338.0,27.0,1.0,130.76,fk_invalida:reparo_id
535.0,339.0,45.0,2.0,442.89,fk_invalida:reparo_id
536.0,340.0,63.0,1.0,312.35,fk_invalida:reparo_id
537.0,340.0,54.0,2.0,214.13,fk_invalida:reparo_id
538.0,340.0,55.0,1.0,432.41,fk_invalida:reparo_id
539.0,341.0,16.0,2.0,462.63,fk_invalida:reparo_id
540.0,341.0,20.0,2.0,816.01,fk_invalida:reparo_id
541.0,342.0,37.0,1.0,651.19,fk_invalida:reparo_id
542.0,343.0,27.0,1.0,256.41,fk_invalida:reparo_id
543.0,344.0,55.0,2.0,575.71,fk_invalida:reparo_id
544.0,344.0,51.0,1.0,684.81,fk_invalida:reparo_id
545.0,344.0,45.0,1.0,631.99,fk_invalida:reparo_id
546.0,345.0,63.0,1.0,570.28,fk_invalida:reparo_id
547.0,345.0,21.0,1.0,95.6,fk_invalida:reparo_id
548.0,345.0,66.0,1.0,602.93,fk_invalida:reparo_id
549.0,346.0,56.0,1.0,330.45,fk_invalida:reparo_id
550.0,346.0,11.0,2.0,303.6,fk_invalida:reparo_id
551.0,346.0,40.0,1.0,474.32,fk_invalida:reparo_id
552.0,347.0,60.0,1.0,137.72,fk_invalida:reparo_id
553.0,347.0,70.0,1.0,723.75,fk_invalida:reparo_id
554.0,347.0,16.0,1.0,525.66,fk_invalida:reparo_id
555.0,348.0,8.0,2.0,16.0,fk_invalida:reparo_id
556.0,348.0,22.0,1.0,706.65,fk_invalida:reparo_id
557.0,349.0,48.0,1.0,151.93,fk_invalida:reparo_id
558.0,349.0,55.0,1.0,176.06,fk_invalida:reparo_id
559.0,349.0,30.0,2.0,681.19,fk_invalida:reparo_id
560.0,352.0,21.0,1.0,685.54,fk_invalida:reparo_id
561.0,352.0,43.0,2.0,544.6,fk_invalida:reparo_id
562.0,352.0,66.0,2.0,517.9,fk_invalida:reparo_id
563.0,354.0,39.0,1.0,521.56,fk_invalida:reparo_id
564.0,354.0,23.0,1.0,149.16,fk_invalida:reparo_id
565.0,355.0,49.0,2.0,366.95,fk_invalida:reparo_id
566.0,355.0,48.0,2.0,316.68,fk_invalida:reparo_id
567.0,356.0,79.0,1.0,668.34,fk_invalida:reparo_id
568.0,357.0,12.0,1.0,546.51,fk_invalida:reparo_id
569.0,357.0,53.0,1.0,666.78,fk_invalida:reparo_id
570.0,357.0,75.0,1.0,539.01,fk_invalida:reparo_id
571.0,358.0,51.0,1.0,259.33,fk_invalida:reparo_id
572.0,359.0,31.0,2.0,36.58,fk_invalida:reparo_id
573.0,359.0,16.0,2.0,473.93,fk_invalida:reparo_id
574.0,359.0,16.0,2.0,160.66,fk_invalida:reparo_id
575.0,360.0,28.0,1.0,137.82,fk_invalida:reparo_id
576.0,360.0,56.0,2.0,222.38,fk_invalida:reparo_id
577.0,361.0,38.0,1.0,588.53,fk_invalida:reparo_id
578.0,361.0,57.0,1.0,216.76,fk_invalida:reparo_id
579.0,362.0,29.0,2.0,88.58,fk_invalida:reparo_id
580.0,362.0,41.0,1.0,284.3,fk_invalida:reparo_id
581.0,362.0,42.0,1.0,791.03,fk_invalida:reparo_id
582.0,364.0,45.0,1.0,427.35,fk_invalida:reparo_id
583.0,364.0,19.0,1.0,833.43,fk_invalida:reparo_id
584.0,364.0,47.0,2.0,271.21,fk_invalida:reparo_id
585.0,365.0,9.0,1.0,30.78,fk_invalida:reparo_id
586.0,365.0,30.0,1.0,27.05,fk_invalida:reparo_id
587.0,366.0,18.0,2.0,827.44,fk_invalida:reparo_id
588.0,367.0,35.0,2.0,166.81,fk_invalida:reparo_id
589.0,367.0,8.0,2.0,570.23,fk_invalida:reparo_id
590.0,368.0,77.0,2.0,806.09,fk_invalida:reparo_id
591.0,368.0,11.0,1.0,371.96,fk_invalida:reparo_id
592.0,369.0,60.0,1.0,19.97,fk_invalida:reparo_id
593.0,370.0,26.0,2.0,470.56,fk_invalida:reparo_id
594.0,371.0,44.0,2.0,159.77,fk_invalida:reparo_id
595.0,372.0,60.0,1.0,787.17,fk_invalida:reparo_id
596.0,373.0,43.0,2.0,443.45,fk_invalida:reparo_id
597.0,373.0,49.0,2.0,552.62,fk_invalida:reparo_id
598.0,374.0,50.0,1.0,236.97,fk_invalida:reparo_id
599.0,376.0,30.0,1.0,249.11,fk_invalida:reparo_id
600.0,376.0,3.0,1.0,498.11,fk_invalida:reparo_id
601.0,377.0,42.0,1.0,449.23,fk_invalida:reparo_id
602.0,378.0,10.0,2.0,64.45,fk_invalida:reparo_id
603.0,379.0,22.0,1.0,682.36,fk_invalida:reparo_id
604.0,379.0,30.0,1.0,685.51,fk_invalida:reparo_id
605.0,380.0,79.0,2.0,394.86,fk_invalida:reparo_id
606.0,380.0,54.0,1.0,556.43,fk_invalida:reparo_id
607.0,380.0,25.0,2.0,623.49,fk_invalida:reparo_id
608.0,381.0,48.0,2.0,445.18,fk_invalida:reparo_id
609.0,382.0,79.0,1.0,260.98,fk_invalida:reparo_id
610.0,382.0,40.0,1.0,775.19,fk_invalida:reparo_id
611.0,382.0,52.0,1.0,381.81,fk_invalida:reparo_id
612.0,384.0,76.0,2.0,141.52,fk_invalida:reparo_id
613.0,384.0,58.0,1.0,168.61,fk_invalida:reparo_id
614.0,384.0,78.0,1.0,279.8,fk_invalida:reparo_id
615.0,385.0,48.0,2.0,232.59,fk_invalida:reparo_id
616.0,385.0,48.0,2.0,506.22,fk_invalida:reparo_id
617.0,386.0,34.0,1.0,758.02,fk_invalida:reparo_id
618.0,387.0,35.0,1.0,679.73,fk_invalida:reparo_id
619.0,387.0,56.0,1.0,339.57,fk_invalida:reparo_id
620.0,388.0,41.0,2.0,471.05,fk_invalida:reparo_id
621.0,388.0,44.0,1.0,418.95,fk_invalida:reparo_id
622.0,389.0,64.0,2.0,397.58,fk_invalida:reparo_id
623.0,389.0,7.0,2.0,31.86,fk_invalida:reparo_id
624.0,390.0,15.0,2.0,291.91,fk_invalida:reparo_id
625.0,391.0,5.0,1.0,486.12,fk_invalida:reparo_id
626.0,391.0,58.0,1.0,120.96,fk_invalida:reparo_id
627.0,392.0,47.0,1.0,751.8,fk_invalida:reparo_id
628.0,392.0,36.0,2.0,781.39,fk_invalida:reparo_id
629.0,393.0,75.0,1.0,598.45,fk_invalida:reparo_id
630.0,393.0,13.0,2.0,97.11,fk_invalida:reparo_id
631.0,397.0,15.0,1.0,159.05,fk_invalida:reparo_id
632.0,397.0,39.0,1.0,193.45,fk_invalida:reparo_id
633.0,397.0,7.0,1.0,702.39,fk_invalida:reparo_id
634.0,398.0,5.0,2.0,492.43,fk_invalida:reparo_id
635.0,399.0,37.0,2.0,577.72,fk_invalida:reparo_id
636.0,399.0,8.0,1.0,841.83,fk_invalida:reparo_id
637.0,400.0,72.0,1.0,816.16,fk_invalida:reparo_id
638.0,401.0,57.0,1.0,715.91,fk_invalida:reparo_id
639.0,401.0,61.0,1.0,675.21,fk_invalida:reparo_id
640.0,401.0,25.0,2.0,590.82,fk_invalida:reparo_id
641.0,404.0,24.0,2.0,302.75,fk_invalida:reparo_id
642.0,404.0,52.0,2.0,724.29,fk_invalida:reparo_id
643.0,407.0,11.0,2.0,750.07,fk_invalida:reparo_id
644.0,407.0,73.0,1.0,640.54,fk_invalida:reparo_id
645.0,407.0,11.0,2.0,169.06,fk_invalida:reparo_id
646.0,408.0,28.0,1.0,245.91,fk_invalida:reparo_id
647.0,409.0,44.0,1.0,691.66,fk_invalida:reparo_id
648.0,409.0,77.0,1.0,791.38,fk_invalida:reparo_id
649.0,411.0,1.0,1.0,579.4,fk_invalida:reparo_id
650.0,412.0,59.0,1.0,733.26,fk_invalida:reparo_id
651.0,412.0,28.0,1.0,76.02,fk_invalida:reparo_id
652.0,412.0,63.0,2.0,323.52,fk_invalida:reparo_id
653.0,414.0,76.0,2.0,504.1,fk_invalida:reparo_id
654.0,414.0,47.0,2.0,126.25,fk_invalida:reparo_id
655.0,417.0,31.0,1.0,113.06,fk_invalida:reparo_id
656.0,418.0,31.0,1.0,562.68,fk_invalida:reparo_id
657.0,418.0,42.0,2.0,172.78,fk_invalida:reparo_id
658.0,418.0,3.0,2.0,435.77,fk_invalida:reparo_id
659.0,419.0,30.0,1.0,788.6,fk_invalida:reparo_id
660.0,420.0,31.0,1.0,222.0,fk_invalida:reparo_id
661.0,420.0,41.0,1.0,848.87,fk_invalida:reparo_id
662.0,421.0,50.0,2.0,130.25,fk_invalida:reparo_id
663.0,422.0,69.0,1.0,77.88,fk_invalida:reparo_id
664.0,423.0,35.0,2.0,194.0,fk_invalida:reparo_id
665.0,423.0,41.0,1.0,379.01,fk_invalida:reparo_id
666.0,426.0,60.0,2.0,220.14,fk_invalida:reparo_id
667.0,426.0,71.0,2.0,715.95,fk_invalida:reparo_id
668.0,426.0,8.0,2.0,231.47,fk_invalida:reparo_id
669.0,427.0,23.0,2.0,454.94,fk_invalida:reparo_id
670.0,427.0,63.0,1.0,103.14,fk_invalida:reparo_id
671.0,428.0,26.0,2.0,86.36,fk_invalida:reparo_id
672.0,428.0,69.0,1.0,528.67,fk_invalida:reparo_id
673.0,428.0,67.0,1.0,352.96,fk_invalida:reparo_id
674.0,430.0,2.0,1.0,161.41,fk_invalida:reparo_id
675.0,430.0,20.0,1.0,752.99,fk_invalida:reparo_id
676.0,430.0,73.0,1.0,164.7,fk_invalida:reparo_id
677.0,431.0,13.0,2.0,651.1,fk_invalida:reparo_id
678.0,431.0,67.0,2.0,625.18,fk_invalida:reparo_id
679.0,432.0,45.0,2.0,50.88,fk_invalida:reparo_id
680.0,432.0,50.0,2.0,720.11,fk_invalida:reparo_id
681.0,432.0,47.0,2.0,707.87,fk_invalida:reparo_id
682.0,433.0,35.0,2.0,340.12,fk_invalida:reparo_id
683.0,434.0,11.0,2.0,231.07,fk_invalida:reparo_id
684.0,434.0,70.0,2.0,686.01,fk_invalida:reparo_id
685.0,434.0,33.0,2.0,365.99,fk_invalida:reparo_id
686.0,435.0,78.0,2.0,817.43,fk_invalida:reparo_id
687.0,436.0,60.0,2.0,561.57,fk_invalida:reparo_id
688.0,438.0,16.0,2.0,76.48,fk_invalida:reparo_id
689.0,438.0,36.0,2.0,849.16,fk_invalida:reparo_id
690.0,440.0,58.0,1.0,405.36,fk_invalida:reparo_id
691.0,442.0,39.0,1.0,832.84,fk_invalida:reparo_id
692.0,443.0,39.0,2.0,151.1,fk_invalida:reparo_id
693.0,444.0,4.0,2.0,843.73,fk_invalida:reparo_id
694.0,444.0,19.0,2.0,479.83,fk_invalida:reparo_id
695.0,444.0,66.0,1.0,319.61,fk_invalida:reparo_id
696.0,445.0,45.0,2.0,489.21,fk_invalida:reparo_id
697.0,445.0,66.0,2.0,254.38,fk_invalida:reparo_id
698.0,445.0,16.0,1.0,277.27,fk_invalida:reparo_id
699.0,447.0,80.0,2.0,381.78,fk_invalida:reparo_id
700.0,448.0,60.0,2.0,74.86,fk_invalida:reparo_id
701.0,448.0,15.0,1.0,736.86,fk_invalida:reparo_id
702.0,448.0,24.0,1.0,388.65,fk_invalida:reparo_id
703.0,450.0,19.0,1.0,285.54,fk_invalida:reparo_id
704.0,451.0,74.0,1.0,631.26,fk_invalida:reparo_id
705.0,451.0,43.0,2.0,91.1,fk_invalida:reparo_id
706.0,451.0,40.0,2.0,370.11,fk_invalida:reparo_id
707.0,452.0,42.0,2.0,787.23,fk_invalida:reparo_id
708.0,453.0,71.0,1.0,151.81,fk_invalida:reparo_id
709.0,453.0,59.0,1.0,716.46,fk_invalida:reparo_id
710.0,454.0,61.0,1.0,817.51,fk_invalida:reparo_id
711.0,454.0,40.0,1.0,474.96,fk_invalida:reparo_id
712.0,454.0,79.0,2.0,65.45,fk_invalida:reparo_id
713.0,455.0,34.0,1.0,786.29,fk_invalida:reparo_id
714.0,455.0,65.0,2.0,752.21,fk_invalida:reparo_id
715.0,456.0,22.0,2.0,754.46,fk_invalida:reparo_id
716.0,456.0,37.0,2.0,252.17,fk_invalida:reparo_id
717.0,457.0,51.0,2.0,758.24,fk_invalida:reparo_id
718.0,458.0,20.0,1.0,61.12,fk_invalida:reparo_id
719.0,458.0,69.0,1.0,47.55,fk_invalida:reparo_id
720.0,458.0,71.0,2.0,21.6,fk_invalida:reparo_id
721.0,459.0,67.0,2.0,522.56,fk_invalida:reparo_id
722.0,459.0,31.0,1.0,505.16,fk_invalida:reparo_id
723.0,461.0,23.0,2.0,420.57,fk_invalida:reparo_id
724.0,461.0,75.0,2.0,124.68,fk_invalida:reparo_id
725.0,461.0,18.0,2.0,378.69,fk_invalida:reparo_id
726.0,464.0,22.0,2.0,257.06,fk_invalida:reparo_id
727.0,464.0,69.0,2.0,311.7,fk_invalida:reparo_id
728.0,466.0,40.0,1.0,662.87,fk_invalida:reparo_id
729.0,466.0,20.0,2.0,468.6,fk_invalida:reparo_id
730.0,466.0,3.0,2.0,846.8,fk_invalida:reparo_id
731.0,467.0,61.0,2.0,262.57,fk_invalida:reparo_id
732.0,470.0,4.0,1.0,614.63,fk_invalida:reparo_id
733.0,470.0,1.0,2.0,531.38,fk_invalida:reparo_id
734.0,471.0,16.0,1.0,204.41,fk_invalida:reparo_id
735.0,473.0,68.0,2.0,830.22,fk_invalida:reparo_id
736.0,474.0,38.0,2.0,323.88,fk_invalida:reparo_id
737.0,474.0,51.0,1.0,34.41,fk_invalida:reparo_id
738.0,475.0,25.0,1.0,626.46,fk_invalida:reparo_id
739.0,475.0,77.0,1.0,321.44,fk_invalida:reparo_id
740.0,476.0,8.0,2.0,605.66,fk_invalida:reparo_id
741.0,476.0,64.0,2.0,708.4,fk_invalida:reparo_id
742.0,476.0,37.0,1.0,108.16,fk_invalida:reparo_id
743.0,477.0,21.0,1.0,220.77,fk_invalida:reparo_id
744.0,477.0,5.0,2.0,572.78,fk_invalida:reparo_id
745.0,478.0,28.0,1.0,49.91,fk_invalida:reparo_id
746.0,478.0,56.0,2.0,546.91,fk_invalida:reparo_id
747.0,478.0,53.0,1.0,275.81,fk_invalida:reparo_id
748.0,479.0,62.0,2.0,250.05,fk_invalida:reparo_id
749.0,479.0,4.0,2.0,324.76,fk_invalida:reparo_id
750.0,479.0,45.0,2.0,784.29,fk_invalida:reparo_id
751.0,480.0,30.0,1.0,231.03,fk_invalida:reparo_id
752.0,480.0,8.0,2.0,570.58,fk_invalida:reparo_id
753.0,481.0,4.0,1.0,314.37,fk_invalida:reparo_id
754.0,481.0,70.0,2.0,454.57,fk_invalida:reparo_id
755.0,481.0,79.0,1.0,192.59,fk_invalida:reparo_id
756.0,482.0,31.0,2.0,594.49,fk_invalida:reparo_id
757.0,482.0,60.0,2.0,599.68,fk_invalida:reparo_id
758.0,482.0,4.0,2.0,347.18,fk_invalida:reparo_id
759.0,483.0,2.0,2.0,63.63,fk_invalida:reparo_id
760.0,483.0,19.0,2.0,443.52,fk_invalida:reparo_id
761.0,483.0,15.0,2.0,82.55,fk_invalida:reparo_id
762.0,484.0,7.0,2.0,638.82,fk_invalida:reparo_id
763.0,485.0,12.0,1.0,323.82,fk_invalida:reparo_id
764.0,485.0,40.0,2.0,463.14,fk_invalida:reparo_id
765.0,487.0,50.0,2.0,192.15,fk_invalida:reparo_id
766.0,488.0,21.0,1.0,153.08,fk_invalida:reparo_id
767.0,489.0,54.0,2.0,599.98,fk_invalida:reparo_id
768.0,490.0,20.0,2.0,90.53,fk_invalida:reparo_id
769.0,491.0,15.0,2.0,748.54,fk_invalida:reparo_id
770.0,491.0,67.0,2.0,696.35,fk_invalida:reparo_id
771.0,492.0,48.0,2.0,554.47,fk_invalida:reparo_id
772.0,492.0,35.0,2.0,410.82,fk_invalida:reparo_id
773.0,493.0,20.0,1.0,548.82,fk_invalida:reparo_id
774.0,493.0,7.0,2.0,234.1,fk_invalida:reparo_id
775.0,494.0,70.0,1.0,358.36,fk_invalida:reparo_id
776.0,494.0,4.0,1.0,309.61,fk_invalida:reparo_id
777.0,496.0,49.0,1.0,444.12,fk_invalida:reparo_id
778.0,496.0,38.0,1.0,848.87,fk_invalida:reparo_id
779.0,498.0,28.0,1.0,421.18,fk_invalida:reparo_id
780.0,498.0,78.0,2.0,391.71,fk_invalida:reparo_id
781.0,498.0,80.0,1.0,503.47,fk_invalida:reparo_id
782.0,499.0,77.0,2.0,777.68,fk_invalida:reparo_id
783.0,499.0,54.0,1.0,139.54,fk_invalida:reparo_id
784.0,502.0,22.0,2.0,33.27,fk_invalida:reparo_id
785.0,502.0,16.0,1.0,189.19,fk_invalida:reparo_id
786.0,503.0,21.0,2.0,123.33,fk_invalida:reparo_id
787.0,503.0,77.0,2.0,584.95,fk_invalida:reparo_id
788.0,503.0,33.0,2.0,330.64,fk_invalida:reparo_id
789.0,504.0,32.0,1.0,796.72,fk_invalida:reparo_id
790.0,504.0,64.0,1.0,632.94,fk_invalida:reparo_id
791.0,504.0,68.0,2.0,732.03,fk_invalida:reparo_id
792.0,505.0,39.0,2.0,717.66,fk_invalida:reparo_id
793.0,505.0,25.0,1.0,145.47,fk_invalida:reparo_id
794.0,506.0,59.0,1.0,336.67,fk_invalida:reparo_id
795.0,506.0,46.0,1.0,490.53,fk_invalida:reparo_id
796.0,507.0,14.0,1.0,620.03,fk_invalida:reparo_id
797.0,507.0,42.0,1.0,464.22,fk_invalida:reparo_id
798.0,507.0,24.0,2.0,73.62,fk_invalida:reparo_id
799.0,508.0,78.0,2.0,348.47,fk_invalida:reparo_id
800.0,509.0,43.0,2.0,621.75,fk_invalida:reparo_id
801.0,509.0,59.0,1.0,239.97,fk_invalida:reparo_id
802.0,510.0,64.0,1.0,143.79,fk_invalida:reparo_id
803.0,510.0,10.0,2.0,699.97,fk_invalida:reparo_id
804.0,511.0,5.0,1.0,537.12,fk_invalida:reparo_id
805.0,512.0,76.0,1.0,66.85,fk_invalida:reparo_id
806.0,512.0,10.0,1.0,648.88,fk_invalida:reparo_id
807.0,513.0,59.0,2.0,630.99,fk_invalida:reparo_id
808.0,514.0,22.0,2.0,399.88,fk_invalida:reparo_id
809.0,514.0,80.0,1.0,828.38,fk_invalida:reparo_id
810.0,515.0,53.0,1.0,529.47,fk_invalida:reparo_id
811.0,515.0,6.0,1.0,171.29,fk_invalida:reparo_id
812.0,515.0,35.0,2.0,539.7,fk_invalida:reparo_id
813.0,516.0,7.0,2.0,811.57,fk_invalida:reparo_id
814.0,516.0,43.0,1.0,311.92,fk_invalida:reparo_id
815.0,517.0,57.0,2.0,645.01,fk_invalida:reparo_id
816.0,517.0,77.0,1.0,240.71,fk_invalida:reparo_id
817.0,517.0,10.0,1.0,227.16,fk_invalida:reparo_id
818.0,518.0,11.0,2.0,400.03,fk_invalida:reparo_id
819.0,518.0,15.0,2.0,339.47,fk_invalida:reparo_id
820.0,518.0,60.0,1.0,221.39,fk_invalida:reparo_id
821.0,519.0,12.0,1.0,557.53,fk_invalida:reparo_id
822.0,520.0,60.0,1.0,734.5,fk_invalida:reparo_id
823.0,521.0,3.0,1.0,215.3,fk_invalida:reparo_id
824.0,521.0,44.0,1.0,25.24,fk_invalida:reparo_id
825.0,522.0,55.0,2.0,200.74,fk_invalida:reparo_id
826.0,522.0,54.0,2.0,826.83,fk_invalida:reparo_id
827.0,523.0,4.0,2.0,732.37,fk_invalida:reparo_id
828.0,524.0,11.0,1.0,754.32,fk_invalida:reparo_id
829.0,524.0,75.0,2.0,47.83,fk_invalida:reparo_id
830.0,524.0,47.0,1.0,613.91,fk_invalida:reparo_id
831.0,526.0,69.0,1.0,23.73,fk_invalida:reparo_id
832.0,527.0,18.0,2.0,50.24,fk_invalida:reparo_id
833.0,528.0,43.0,2.0,496.47,fk_invalida:reparo_id
834.0,528.0,26.0,2.0,296.7,fk_invalida:reparo_id
835.0,528.0,33.0,1.0,836.74,fk_invalida:reparo_id
836.0,529.0,57.0,2.0,732.72,fk_invalida:reparo_id
837.0,529.0,35.0,2.0,453.03,fk_invalida:reparo_id
838.0,530.0,37.0,1.0,467.73,fk_invalida:reparo_id
839.0,530.0,29.0,1.0,642.16,fk_invalida:reparo_id
840.0,530.0,33.0,2.0,347.53,fk_invalida:reparo_id
841.0,532.0,44.0,1.0,198.36,fk_invalida:reparo_id
842.0,533.0,76.0,1.0,324.94,fk_invalida:reparo_id
843.0,533.0,61.0,1.0,755.56,fk_invalida:reparo_id
844.0,534.0,33.0,1.0,203.54,fk_invalida:reparo_id
845.0,534.0,18.0,2.0,126.75,fk_invalida:reparo_id
846.0,534.0,57.0,2.0,253.73,fk_invalida:reparo_id
847.0,535.0,8.0,1.0,415.63,fk_invalida:reparo_id
848.0,536.0,75.0,2.0,560.6,fk_invalida:reparo_id
849.0,537.0,60.0,1.0,394.93,fk_invalida:reparo_id
850.0,538.0,26.0,2.0,602.02,fk_invalida:reparo_id
851.0,538.0,44.0,1.0,417.69,fk_invalida:reparo_id
852.0,539.0,5.0,2.0,698.61,fk_invalida:reparo_id
853.0,539.0,79.0,1.0,836.89,fk_invalida:reparo_id
