reserva_id;aula_id;aluno_id;status
1193;275;1385;Cancelada
1194;275;1629;Presente
1195;275;520;Ausente
1196;275;2036;Presente
1197;275;1333;Ausente
1198;276;195;Ausente
1199;276;162;Cancelada
1200;276;1517;Cancelada
1201;276;1933;Presente
1202;276;1302;Presente
1203;276;463;Ausente
1204;277;1701;Ausente
1205;277;780;Ausente
1206;277;682;Ausente
1207;277;312;Presente
1208;278;892;Ausente
1209;278;2046;Cancelada
1210;278;2174;Ausente
1211;278;1370;Cancelada
1212;278;1115;Cancelada
1213;278;314;Cancelada
1214;278;860;Cancelada
1215;279;30;Cancelada
1216;279;208;Presente
1217;279;946;Presente
1218;279;173;Presente
1219;279;244;Cancelada
1220;279;826;Cancelada
1221;280;1411;Cancelada
1222;280;1712;Ausente
1223;280;2049;Presente
1224;280;157;Ausente
1225;280;337;Cancelada
1226;280;1883;Cancelada
1227;281;1196;Cancelada
1228;281;1024;Cancelada
1229;281;1518;Ausente
1230;281;67;Ausente
1231;282;1350;Ausente
1232;282;385;Ausente
1233;282;74;Ausente
1234;282;416;Presente
1235;282;1341;Presente
1236;282;2126;Presente
1237;282;369;Cancelada
1238;283;893;Presente
1239;283;1947;Cancelada
1240;283;1839;Ausente
1241;283;833;Cancelada
1242;283;1338;Ausente
1243;283;1947;Cancelada
1244;283;1599;Cancelada
1245;284;1871;Ausente
1246;284;1926;Ausente
1247;284;495;Presente
1248;284;1207;Ausente
1249;284;926;Presente
1250;284;837;Cancelada
1251;285;1720;Presente
1252;285;2035;Ausente
1253;285;1436;Presente
1254;286;413;Cancelada
1255;286;1929;Cancelada
1256;286;222;Cancelada
1257;286;724;Ausente
1258;286;98;Cancelada
1259;286;768;Ausente
1260;287;1487;Ausente
1261;287;267;Ausente
1262;287;878;Cancelada
1263;287;1185;Cancelada
1264;287;2009;Cancelada
1265;288;569;Cancelada
1266;288;1090;Cancelada
1267;289;1688;Presente
1268;289;1560;Presente
1269;289;356;Cancelada
1270;289;324;Cancelada
1271;289;408;Ausente
1272;290;549;Cancelada
1273;290;1886;Presente
1274;290;743;Cancelada
1275;290;840;Ausente
1276;290;1620;Presente
1277;290;272;Cancelada
1278;291;1031;Presente
1279;291;326;Presente
1280;291;170;Cancelada
1281;291;1312;Ausente
1282;291;1673;Cancelada
1283;291;1105;Presente
1284;291;1914;Ausente
1285;292;866;Ausente
1286;292;1673;Ausente
1287;292;1646;Cancelada
1288;292;1157;Cancelada
1289;292;2074;Presente
1290;292;576;Cancelada
1291;292;1962;Cancelada
1292;293;1597;Cancelada
1293;293;2023;Cancelada
1294;293;66;Cancelada
1295;293;274;Ausente
1296;294;542;Ausente
1297;294;488;Presente
1298;294;2025;Cancelada
1299;294;1163;Cancelada
1300;294;1897;Presente
1301;295;1106;Presente
1302;295;105;Cancelada
1303;295;1709;Ausente
1304;296;1011;Cancelada
1305;296;566;Ausente
1306;296;1340;Ausente
1307;297;1153;Cancelada
1308;297;619;Presente
1309;297;393;Cancelada
1310;297;960;Ausente
1311;298;1999;Ausente
1312;298;1898;Ausente
1313;298;7;Cancelada
1314;298;964;Ausente
1315;298;1457;Ausente
1316;298;28;Presente
1317;299;1296;Cancelada
1318;299;639;Cancelada
1319;299;1633;Cancelada
1320;300;1869;Ausente
1321;300;7;Cancelada
1322;300;157;Ausente
1323;300;1521;Cancelada
1324;300;2073;Presente
1325;300;1322;Ausente
1326;300;538;Presente
1327;301;1278;Cancelada
1328;301;410;Presente
1329;302;841;Presente
1330;302;1341;Presente
1331;303;1706;Ausente
1332;303;1236;Presente
1333;303;1198;Presente
1334;303;1455;Ausente
1335;303;468;Cancelada
1336;303;1764;Presente
1337;303;61;Ausente
1338;304;2080;Cancelada
1339;304;1501;Cancelada
1340;304;40;Ausente
1341;305;740;Ausente
1342;305;1340;Cancelada
1343;305;1453;Ausente
1344;305;433;Ausente
1345;305;447;Ausente
1346;306;742;Ausente
1347;306;941;Ausente
1348;307;1610;Cancelada
1349;307;615;Ausente
1350;307;1464;Ausente
1351;307;605;Cancelada
1352;307;997;Presente
1353;307;1088;Cancelada
1354;307;714;Ausente
1355;308;2002;Ausente
1356;308;63;Ausente
1357;308;1675;Cancelada
1358;308;493;Ausente
1359;308;104;Presente
1360;308;1833;Presente
1361;308;455;Presente
1362;309;227;Cancelada
1363;309;216;Ausente
1364;309;547;Ausente
1365;310;815;Ausente
1366;310;193;Ausente
1367;310;1401;Cancelada
1368;311;993;Ausente
1369;311;1333;Presente
1370;311;1409;Ausente
1371;311;1776;Ausente
1372;311;1829;Cancelada
1373;311;159;Cancelada
1374;312;1027;Presente
1375;312;669;Ausente
1376;312;571;Presente
1377;312;1038;Cancelada
1378;312;1973;Cancelada
1379;312;2194;Cancelada
1380;312;1740;Ausente
1381;313;1040;Ausente
1382;313;803;Cancelada
1383;313;140;Presente
1384;314;1218;Presente
1385;314;1967;Cancelada
1386;314;268;Presente
1387;314;1030;Cancelada
1388;314;447;Cancelada
1389;315;194;Presente
1390;315;615;Cancelada
1391;315;1983;Cancelada
1392;315;46;Cancelada
1393;316;1489;Presente
1394;316;897;Presente
1395;316;546;Presente
1396;316;1679;Presente
1397;317;635;Ausente
1398;317;183;Presente
1399;317;297;Cancelada
1400;318;287;Cancelada
1401;318;350;Presente
1402;318;254;Presente
1403;318;1783;Ausente
1404;318;468;Ausente
1405;318;438;Cancelada
1406;319;1775;Presente
1407;319;1042;Presente
1408;319;1123;Cancelada
1409;319;1902;Presente
1410;319;460;Cancelada
1411;319;1710;Cancelada
1412;319;1744;Presente
1413;320;693;Cancelada
1414;320;1430;Ausente
1415;320;77;Ausente
1416;320;110;Presente
1417;320;2084;Cancelada
1418;320;971;Presente
1419;320;253;Cancelada
1420;321;1139;Ausente
1421;321;345;Ausente
1422;321;378;Presente
1423;321;579;Ausente
1424;321;168;Presente
1425;322;564;Ausente
1426;322;823;Cancelada
1427;322;211;Ausente
1428;322;407;Ausente
1429;322;1089;Ausente
1430;322;336;Presente
1431;323;278;Cancelada
1432;323;1270;Cancelada
1433;323;438;Cancelada
1434;323;1199;Ausente
1435;323;1417;Presente
1436;323;1489;Ausente
1437;323;1665;Ausente
1438;324;902;Cancelada
1439;324;207;Presente
1440;324;1078;Presente
1441;324;1553;Ausente
1442;324;1665;Presente
1443;325;1019;Ausente
1444;325;303;Ausente
1445;326;153;Cancelada
1446;326;714;Presente
1447;326;946;Cancelada
1448;326;2126;Presente
1449;326;151;Ausente
1450;326;434;Cancelada
1451;326;1424;Cancelada
1452;327;595;Presente
1453;327;332;Ausente
1454;327;1691;Cancelada
1455;327;1604;Presente
1456;327;1216;Cancelada
1457;328;1719;Cancelada
1458;328;2067;Cancelada
1459;329;847;Cancelada
1460;329;1936;Cancelada
1461;329;115;Cancelada
1462;330;423;Ausente
1463;330;957;Presente
1464;330;1376;Presente
1465;331;145;Cancelada
1466;331;1286;Ausente
1467;331;204;Presente
1468;331;277;Presente
1469;331;738;Cancelada
1470;331;262;Presente
1471;332;749;Cancelada
1472;332;881;Cancelada
1473;332;2192;Ausente
1474;332;752;Cancelada
1475;332;1570;Cancelada
1476;332;283;Presente
1477;333;1197;Presente
1478;333;2151;Ausente
1479;333;1131;Cancelada
1480;333;1119;Presente
1481;333;1445;Cancelada
1482;334;1914;Ausente
1483;334;439;Presente
1484;334;1964;Ausente
1485;334;1739;Cancelada
1486;334;1831;Presente
1487;334;1548;Presente
1488;335;701;Presente
1489;335;1410;Presente
1490;335;1110;Cancelada
1491;335;824;Presente
1492;335;1986;Presente
1493;336;654;Cancelada
1494;336;1042;Presente
1495;336;2070;Ausente
1496;337;1588;Presente
1497;337;1547;Ausente
1498;337;267;Presente
1499;337;1814;Cancelada
1500;338;216;Ausente
1501;338;574;Cancelada
1502;338;1345;Presente
1503;338;1983;Ausente
1504;339;1846;Ausente
1505;339;604;Ausente
1506;339;1322;Presente
1507;340;819;Cancelada
1508;340;2177;Cancelada
1509;340;1512;Presente
1510;340;36;Presente
1511;340;326;Cancelada
1512;340;1030;Ausente
1513;340;731;Cancelada
1514;341;88;Cancelada
1515;341;1804;Ausente
1516;341;1616;Presente
1517;341;999;Cancelada
1518;341;1083;Cancelada
1519;342;1303;Ausente
1520;342;1569;Presente
1521;343;900;Presente
1522;343;661;Presente
1523;343;436;Cancelada
1524;343;1148;Cancelada
1525;343;1932;Cancelada
1526;343;1648;Presente
1527;344;501;Presente
1528;344;719;Presente
1529;344;1032;Ausente
1530;345;1101;Cancelada
1531;345;1138;Ausente
1532;345;1552;Ausente
1533;345;1822;Ausente
1534;345;986;Presente
1535;346;1644;Cancelada
1536;346;1877;Cancelada
1537;346;931;Presente
1538;346;1649;Cancelada
1539;346;624;Ausente
1540;347;595;Presente
1541;347;1982;Ausente
1542;347;1055;Presente
1543;348;1846;Ausente
1544;348;350;Cancelada
1545;348;785;Ausente
1546;349;1796;Presente
1547;349;1708;Cancelada
1548;349;828;Presente
1549;350;1682;Ausente
1550;350;977;Cancelada
1551;350;1787;Ausente
1552;350;861;Ausente
1553;350;1213;Ausente
1554;351;1365;Ausente
1555;351;1461;Presente
1556;351;1091;Presente
1557;351;1621;Cancelada
1558;351;770;Cancelada
1559;352;1583;Cancelada
1560;352;499;Cancelada
1561;352;1581;Ausente
1562;353;1704;Presente
1563;353;989;Ausente
1564;353;111;Ausente
1565;354;910;Presente
1566;354;1780;Cancelada
1567;354;1308;Presente
1568;354;1145;Ausente
1569;354;1961;Cancelada
1570;354;602;Presente
1571;355;190;Presente
1572;355;741;Presente
1573;355;380;Presente
1574;355;1576;Presente
1575;355;2050;Presente
1576;356;1069;Cancelada
1577;356;1111;Presente
1578;356;745;Cancelada
1579;356;55;Ausente
1580;356;631;Cancelada
1581;357;1248;Ausente
1582;357;2145;Cancelada
1583;357;1758;Presente
1584;358;1521;Presente
1585;358;604;Presente
1586;359;248;Presente
1587;359;293;Ausente
1588;359;961;Ausente
1589;359;733;Cancelada
1590;360;269;Presente
1591;360;431;Ausente
1592;360;1019;Presente
1593;360;135;Presente
1594;361;1561;Presente
1595;361;1722;Presente
1596;361;1014;Cancelada
1597;362;804;Cancelada
1598;362;1222;Ausente
1599;362;2087;Ausente
1600;362;939;Presente
1601;363;1531;Cancelada
1602;363;1855;Cancelada
1603;363;743;Cancelada
1604;364;1934;Cancelada
1605;364;1254;Cancelada
1606;364;1571;Presente
1607;364;822;Ausente
1608;364;2076;Cancelada
1609;364;1993;Ausente
1610;365;1161;Cancelada
1611;365;220;Presente
1612;366;956;Cancelada
1613;366;2027;Cancelada
1614;366;1298;Cancelada
1615;366;746;Ausente
1616;366;474;Ausente
1617;366;338;Presente
1618;366;339;Ausente
1619;367;970;Ausente
1620;367;1070;Presente
1621;367;182;Presente
1622;368;159;Ausente
1623;368;691;Ausente
1624;368;1999;Cancelada
1625;368;89;Presente
1626;368;1659;Cancelada
1627;369;1541;Cancelada
1628;369;436;Cancelada
1629;369;70;Ausente
1630;369;2069;Cancelada
1631;369;299;Presente
1632;369;1390;Presente
1633;369;325;Cancelada
1634;370;2051;Presente
1635;370;1047;Ausente
1636;370;2197;Ausente
1637;370;5;Cancelada
1638;371;489;Presente
1639;371;2025;Cancelada
1640;371;2053;Cancelada
1641;371;1038;Cancelada
1642;371;718;Cancelada
1643;371;880;Cancelada
1644;372;1595;Ausente
1645;372;1490;Presente
1646;373;1391;Presente
1647;373;97;Presente
1648;374;260;Ausente
1649;374;475;Presente
1650;374;506;Presente
1651;374;1735;Ausente
1652;374;764;Cancelada
1653;374;19;Ausente
1654;375;1285;Ausente
1655;375;646;Ausente
1656;375;492;Ausente
1657;376;693;Cancelada
1658;376;306;Presente
1659;376;1866;Cancelada
1660;376;764;Presente
1661;376;291;Presente
1662;376;454;Cancelada
1663;377;484;Cancelada
1664;377;2116;Ausente
1665;378;626;Presente
1666;378;1793;Presente
1667;378;1523;Ausente
1668;378;398;Presente
1669;378;2178;Ausente
1670;378;545;Cancelada
1671;379;296;Presente
1672;379;1352;Ausente
1673;379;541;Cancelada
1674;379;591;Presente
1675;380;1078;Presente
1676;380;1205;Presente
1677;380;1902;Presente
1678;380;1664;Presente
1679;380;526;Presente
1680;380;832;Cancelada
1681;380;1179;Ausente
1682;381;998;Ausente
1683;381;1505;Presente
1684;381;1589;Presente
1685;381;739;Ausente
1686;381;992;Presente
1687;381;566;Ausente
1688;381;548;Presente
1689;382;484;Cancelada
1690;382;1183;Cancelada
1691;382;2126;Presente
1692;382;748;Ausente
1693;382;1126;Ausente
1694;383;1257;Presente
1695;383;712;Ausente
1696;383;1987;Presente
1697;383;1098;Cancelada
1698;384;34;Cancelada
1699;384;212;Ausente
1700;385;1321;Ausente
1701;385;956;Presente
1702;386;816;Presente
1703;386;807;Ausente
1704;386;453;Ausente
1705;387;140;Presente
1706;387;1039;Cancelada
1707;387;463;Cancelada
1708;387;1894;Presente
1709;388;1493;Cancelada
1710;388;2000;Presente
1711;389;115;Presente
1712;389;1743;Ausente
1713;389;1686;Ausente
1714;389;680;Presente
1715;389;1922;Ausente
1716;389;434;Presente
1717;389;1671;Ausente
1718;390;2159;Cancelada
1719;390;361;Presente
1720;390;703;Presente
1721;390;2155;Cancelada
1722;390;732;Cancelada
1723;391;1620;Cancelada
1724;391;2001;Ausente
1725;391;1495;Ausente
1726;392;1117;Presente
1727;392;188;Presente
1728;392;7;Ausente
1729;393;2062;Ausente
1730;393;602;Ausente
1731;393;1971;Cancelada
1732;394;314;Cancelada
1733;394;1377;Cancelada
1734;394;1534;Cancelada
1735;394;1924;Cancelada
1736;394;202;Cancelada
1737;394;795;Ausente
1738;395;599;Cancelada
1739;395;1963;Presente
1740;395;137;Presente
1741;395;312;Presente
1742;395;1826;Presente
1743;396;1417;Presente
1744;396;476;Cancelada
1745;397;781;Cancelada
1746;397;53;Ausente
1747;397;1209;Ausente
1748;397;1647;Ausente
1749;397;1255;Cancelada
1750;397;683;Cancelada
1751;397;132;Ausente
1752;398;689;Presente
1753;398;1680;Ausente
1754;398;1564;Ausente
1755;399;1561;Cancelada
1756;399;337;Ausente
1757;399;1129;Cancelada
1758;399;1305;Ausente
1759;400;1333;Cancelada
1760;400;1405;Presente
1761;400;1196;Cancelada
1762;400;1492;Presente
1763;400;814;Cancelada
1764;400;1323;Presente
1765;401;1327;Presente
1766;401;1827;Presente
1767;401;542;Cancelada
1768;401;881;Presente
1769;401;126;Presente
1770;401;691;Cancelada
1771;401;1280;Presente
1772;402;1293;Ausente
1773;402;1913;Cancelada
1774;403;1521;Ausente
1775;403;754;Ausente
1776;403;1209;Presente
1777;404;1752;Ausente
1778;404;256;Ausente
1779;405;373;Ausente
1780;405;1009;Presente
1781;405;440;Cancelada
1782;405;885;Cancelada
1783;405;471;Presente
1784;406;336;Ausente
1785;406;471;Presente
1786;406;178;Cancelada
1787;406;254;Cancelada
1788;406;1027;Ausente
1789;406;746;Ausente
1790;407;1592;Cancelada
1791;407;857;Ausente
1792;407;1767;Ausente
1793;408;1041;Cancelada
1794;408;1078;Presente
1795;408;2101;Ausente
1796;408;1866;Presente
1797;408;1773;Presente
1798;408;490;Ausente
1799;408;866;Presente
1800;409;1241;Cancelada
1801;409;2156;Cancelada
1802;409;120;Presente
1803;409;1216;Cancelada
1804;410;771;Presente
1805;410;337;Presente
1806;410;2059;Presente
1807;410;2090;Ausente
1808;410;1096;Cancelada
1809;411;491;Cancelada
1810;411;1692;Cancelada
1811;411;905;Presente
1812;411;490;Presente
1813;411;101;Presente
1814;412;883;Presente
1815;412;1966;Cancelada
1816;413;1364;Ausente
1817;413;2196;Cancelada
1818;413;866;Presente
1819;413;294;Presente
1820;414;832;Cancelada
1821;414;1796;Ausente
1822;414;480;Ausente
1823;414;940;Presente
1824;414;30;Ausente
1825;415;1432;Ausente
1826;415;350;Ausente
1827;415;5;Ausente
1828;415;1655;Cancelada
1829;415;323;Cancelada
1830;416;815;Presente
1831;416;580;Cancelada
1832;416;770;Cancelada
1833;416;441;Ausente
1834;416;1918;Presente
1835;416;1652;Presente
1836;416;2189;Presente
1837;417;845;Cancelada
1838;417;1467;Presente
1839;417;1085;Cancelada
1840;417;931;Presente
1841;417;400;Cancelada
1842;418;1644;Ausente
1843;418;434;Cancelada
1844;418;1577;Ausente
1845;418;1813;Presente
1846;419;677;Cancelada
1847;419;1684;Cancelada
1848;420;55;Ausente
1849;420;1114;Ausente
1850;420;392;Presente
1851;420;648;Presente
1852;421;378;Presente
1853;421;2088;Ausente
1854;422;1272;Cancelada
1855;422;1953;Ausente
1856;423;339;Cancelada
1857;423;346;Presente
1858;424;585;Presente
1859;424;2109;Ausente
1860;424;644;Cancelada
1861;424;2056;Ausente
1862;425;812;Cancelada
1863;425;774;Presente
1864;425;223;Cancelada
1865;425;1553;Cancelada
1866;426;2137;Ausente
1867;426;46;Ausente
1868;426;43;Presente
1869;426;1458;Ausente
1870;426;916;Cancelada
1871;427;1069;Presente
1872;427;444;Cancelada
1873;427;2194;Presente
1874;427;515;Presente
1875;428;1333;Cancelada
1876;428;209;Cancelada
1877;428;550;Presente
1878;429;946;Ausente
1879;429;1806;Ausente
1880;429;1729;Cancelada
1881;429;1149;Ausente
1882;429;29;Cancelada
1883;430;814;Presente
1884;430;146;Cancelada
1885;430;1253;Cancelada
1886;430;644;Cancelada
1887;430;941;Ausente
1888;430;1552;Cancelada
1889;430;929;Presente
1890;431;809;Ausente
1891;431;1266;Cancelada
1892;431;1530;Ausente
1893;431;1150;Ausente
1894;432;146;Presente
1895;432;1814;Cancelada
1896;432;1363;Presente
1897;432;250;Ausente
1898;433;1144;Presente
1899;433;1447;Ausente
1900;433;554;Ausente
1901;433;1470;Cancelada
1902;433;149;Ausente
1903;433;1868;Cancelada
1904;433;925;Presente
1905;434;1741;Presente
1906;434;1610;Cancelada
1907;434;483;Ausente
1908;435;1296;Presente
1909;435;1122;Ausente
1910;435;1512;Ausente
1911;435;477;Cancelada
1912;435;878;Ausente
1913;436;102;Ausente
1914;436;371;Cancelada
1915;436;669;Ausente
1916;436;745;Presente
1917;437;176;Cancelada
1918;437;985;Presente
1919;438;1423;Cancelada
1920;438;187;Ausente
1921;438;1472;Cancelada
1922;438;1615;Presente
1923;439;1708;Cancelada
1924;439;1542;Presente
1925;439;771;Cancelada
1926;440;1058;Presente
1927;440;206;Presente
1928;440;743;Cancelada
1929;440;734;Ausente
1930;440;366;Presente
1931;441;1910;Cancelada
1932;441;614;Cancelada
1933;442;1595;Ausente
1934;442;1324;Ausente
1935;442;1546;Presente
1936;442;1477;Cancelada
1937;443;602;Presente
1938;443;1274;Cancelada
1939;443;1137;Cancelada
1940;443;1613;Ausente
1941;443;1698;Cancelada
1942;443;364;Cancelada
1943;443;50;Cancelada
1944;444;1408;Presente
1945;444;475;Cancelada
1946;444;1883;Cancelada
1947;444;2057;Cancelada
1948;444;1650;Ausente
1949;445;1349;Cancelada
1950;445;1089;Ausente
1951;445;931;Ausente
1952;445;1953;Presente
1953;445;316;Ausente
1954;445;42;Presente
1955;445;665;Ausente
1956;446;869;Ausente
1957;446;1105;Presente
1958;446;486;Presente
1959;446;1844;Cancelada
1960;446;65;Cancelada
1961;447;183;Ausente
1962;447;710;Presente
1963;447;489;Presente
1964;448;508;Ausente
1965;448;996;Ausente
1966;448;230;Presente
1967;448;1111;Presente
1968;448;1693;Cancelada
1969;449;2148;Cancelada
1970;449;1362;Cancelada
1971;450;1820;Ausente
1972;450;996;Presente
1973;450;9;Ausente
1974;451;1953;Ausente
1975;451;446;Ausente
1976;451;1024;Ausente
1977;451;1290;Presente
1978;451;1996;Ausente
1979;451;1867;Cancelada
1980;452;309;Presente
1981;452;1811;Presente
1982;452;989;Presente
1983;452;1823;Presente
1984;452;1333;Presente
1985;452;2094;Cancelada
1986;452;2069;Ausente
1987;453;1871;Ausente
1988;453;923;Ausente
1989;453;422;Presente
1990;453;373;Ausente
1991;453;285;Presente
1992;453;1725;Cancelada
1993;453;276;Cancelada
1994;454;1638;Ausente
1995;454;756;Cancelada
1996;455;1246;Cancelada
1997;455;2123;Cancelada
1998;455;2160;Cancelada
1999;455;1758;Ausente
2000;455;1692;Presente
2001;456;1459;Ausente
2002;456;2159;Ausente
2003;457;649;Presente
2004;457;1391;Cancelada
2005;457;1897;Presente
2006;458;1203;Ausente
2007;458;1297;Presente
2008;458;1263;Presente
2009;458;862;Ausente
2010;458;646;Ausente
2011;458;779;Presente
2012;459;121;Cancelada
2013;459;833;Cancelada
2014;459;424;Ausente
2015;459;1348;Presente
2016;459;1074;Ausente
2017;460;1801;Presente
2018;460;913;Presente
2019;460;60;Presente
2020;460;1625;Presente
2021;460;48;Cancelada
2022;461;2089;Ausente
2023;461;1370;Presente
2024;461;258;Cancelada
2025;461;1834;Ausente
2026;462;1165;Cancelada
2027;462;1579;Cancelada
2028;462;1891;Ausente
2029;462;1700;Presente
2030;462;2070;Presente
2031;462;2158;Ausente
2032;462;129;Ausente
2033;463;98;Cancelada
2034;463;185;Presente
2035;464;1658;Ausente
2036;464;1458;Presente
2037;464;1558;Presente
2038;464;1064;Ausente
2039;465;1795;Ausente
2040;465;1139;Cancelada
2041;465;1285;Ausente
2042;465;1724;Cancelada
2043;465;1101;Cancelada
2044;466;1206;Ausente
2045;466;1401;Ausente
2046;466;1586;Cancelada
2047;467;1090;Ausente
2048;467;786;Ausente
2049;467;188;Presente
2050;467;1253;Ausente
2051;467;1941;Presente
2052;467;2038;Presente
2053;468;678;Cancelada
2054;468;1603;Presente
2055;468;1904;Cancelada
2056;468;213;Cancelada
2057;468;78;Cancelada
2058;468;1048;Ausente
2059;468;156;Cancelada
2060;469;2047;Presente
2061;469;298;Ausente
2062;469;489;Presente
2063;469;1558;Ausente
2064;469;1510;Presente
2065;469;2119;Cancelada
2066;470;2102;Ausente
2067;470;228;Ausente
2068;470;2037;Cancelada
2069;470;2062;Cancelada
