frequencia_id;matricula_id;data_acesso;hora_acesso;modalidade_id;duracao_minutos
732;133;2026-04-22;12:00;4;43
733;133;2026-05-02;08:00;5;103
734;133;2026-02-06;12:00;8;58
735;133;2026-05-26;08:00;6;88
736;133;2026-02-02;08:00;9;80
737;134;2026-01-28;12:00;1;67
738;134;2025-09-22;08:00;11;97
739;134;2026-04-05;12:00;3;43
740;134;2025-11-11;20:00;1;51
741;134;2025-10-30;20:00;7;99
742;134;2025-07-03;06:00;9;74
743;134;2025-12-16;08:00;11;102
744;134;2025-10-02;08:00;1;49
745;134;2025-09-13;06:00;8;81
746;135;2026-02-13;06:00;11;39
747;135;2026-05-11;08:00;6;76
748;135;2025-10-28;12:00;5;100
749;136;2026-01-14;08:00;11;76
750;136;2026-05-21;20:00;5;66
751;136;2026-05-22;12:00;1;97
752;136;2025-10-31;08:00;3;41
753;136;2026-06-23;08:00;6;53
754;136;2026-04-27;08:00;5;96
755;136;2025-08-20;20:00;11;104
756;137;2025-12-25;08:00;1;55
757;137;2026-03-01;08:00;9;47
758;137;2025-07-04;18:00;4;60
759;137;2025-11-05;12:00;7;46
760;137;2026-02-27;06:00;7;85
761;137;2025-08-10;20:00;4;100
762;138;2025-12-31;18:00;9;94
763;138;2025-08-23;20:00;1;51
764;138;2026-02-23;08:00;3;98
765;139;2026-03-27;18:00;6;87
766;139;2026-04-09;06:00;11;72
767;139;2025-08-01;12:00;11;72
768;139;2026-06-25;06:00;10;109
769;139;2025-07-10;06:00;3;76
770;139;2026-04-12;06:00;6;88
771;139;2026-06-01;20:00;4;43
772;140;2026-03-12;08:00;3;110
773;140;2025-08-11;06:00;1;37
774;140;2026-03-31;06:00;11;48
775;140;2026-06-05;20:00;12;36
776;140;2026-06-24;12:00;6;99
777;140;2026-03-10;20:00;9;44
778;141;2026-01-29;06:00;5;76
779;141;2026-06-15;18:00;7;104
780;141;2026-02-02;06:00;6;81
781;141;2026-03-13;12:00;3;35
782;141;2026-05-13;12:00;11;71
783;141;2025-12-16;20:00;9;107
784;141;2025-11-03;12:00;10;42
785;141;2025-09-04;06:00;4;53
786;142;2025-11-26;20:00;3;106
787;142;2025-07-24;08:00;9;106
788;142;2025-08-06;20:00;4;57
789;142;2025-08-17;20:00;5;71
790;142;2025-07-13;12:00;7;98
791;142;2026-02-22;06:00;4;74
792;142;2025-11-22;18:00;9;59
793;142;2025-12-19;08:00;10;41
794;142;2025-09-19;08:00;7;69
795;143;2026-03-31;20:00;11;96
796;143;2026-05-31;18:00;1;82
797;143;2025-07-15;20:00;5;38
798;143;2025-12-04;12:00;4;80
799;143;2026-03-19;12:00;3;94
800;143;2026-02-06;18:00;12;109
801;143;2026-02-16;06:00;3;59
802;143;2026-06-05;20:00;8;74
803;144;2025-09-09;20:00;10;70
804;144;2026-05-01;18:00;3;98
805;145;2025-12-21;08:00;6;84
806;145;2026-04-23;20:00;3;41
807;145;2025-07-27;06:00;9;72
808;145;2026-06-27;20:00;5;110
809;145;2025-10-16;18:00;4;64
810;145;2026-03-29;08:00;5;46
811;145;2026-01-11;08:00;11;35
812;145;2025-07-29;18:00;5;83
813;146;2025-07-19;18:00;6;100
814;146;2025-08-23;12:00;8;46
815;146;2026-03-31;08:00;11;45
816;146;2026-05-05;20:00;3;54
817;146;2026-04-10;12:00;7;54
818;146;2025-08-28;08:00;4;46
819;146;2026-06-02;18:00;12;65
820;147;2025-08-31;06:00;4;45
821;147;2026-05-08;08:00;2;74
822;147;2026-05-18;06:00;3;110
823;147;2025-10-09;08:00;10;87
824;147;2025-07-11;06:00;1;80
825;147;2025-07-23;06:00;8;49
826;148;2025-08-31;06:00;9;73
827;148;2026-01-02;20:00;5;61
828;148;2026-06-21;18:00;12;88
829;148;2026-02-17;20:00;7;67
830;148;2026-02-01;12:00;6;66
831;149;2026-06-09;08:00;11;89
832;149;2026-01-06;06:00;7;89
833;149;2026-03-09;06:00;3;56
834;149;2026-03-29;18:00;8;85
835;149;2025-10-10;06:00;8;38
836;149;2026-04-02;06:00;12;79
837;149;2025-12-02;12:00;9;44
838;149;2025-12-15;18:00;8;71
839;150;2026-01-16;20:00;5;106
840;150;2025-07-03;18:00;2;61
841;150;2025-08-04;08:00;12;87
842;150;2026-05-28;08:00;1;42
843;150;2025-09-19;06:00;5;97
844;150;2025-10-03;20:00;10;100
845;150;2026-04-10;12:00;6;39
846;150;2026-04-30;20:00;7;61
847;151;2026-05-04;18:00;12;102
848;151;2025-08-01;20:00;2;36
849;151;2026-01-08;06:00;6;70
850;151;2026-06-03;12:00;3;87
851;151;2025-07-21;20:00;2;75
852;152;2026-05-28;18:00;8;85
853;152;2025-07-16;20:00;7;36
854;152;2025-10-27;08:00;12;69
855;153;2026-03-03;06:00;5;60
856;153;2026-05-30;12:00;10;45
857;153;2025-10-07;18:00;1;56
858;153;2026-05-24;06:00;12;53
859;153;2025-11-08;08:00;9;105
860;153;2025-07-25;06:00;2;102
861;153;2025-11-19;06:00;2;68
862;153;2025-11-19;06:00;8;67
863;154;2026-02-22;12:00;8;64
864;154;2026-02-09;18:00;12;86
865;154;2026-02-28;08:00;10;98
866;154;2025-08-26;18:00;11;77
867;154;2025-11-07;06:00;6;49
868;154;2025-11-21;12:00;1;64
869;155;2025-09-02;18:00;11;64
870;155;2026-02-09;18:00;4;68
871;155;2025-08-06;08:00;9;110
872;155;2025-10-07;08:00;8;98
873;155;2025-11-09;08:00;4;64
874;155;2026-06-26;20:00;1;54
875;156;2026-03-05;20:00;10;93
876;156;2025-10-02;08:00;7;44
877;156;2025-07-16;18:00;12;67
878;156;2025-07-03;12:00;1;72
879;156;2025-12-14;06:00;2;89
880;156;2025-12-03;06:00;9;91
881;157;2025-10-05;06:00;10;70
882;157;2026-06-28;06:00;9;41
883;157;2025-12-11;18:00;2;53
884;157;2026-02-07;08:00;12;58
885;157;2026-01-26;12:00;4;92
886;157;2026-04-01;08:00;7;74
887;158;2025-12-12;12:00;8;71
888;158;2025-07-19;20:00;8;93
889;158;2025-10-14;06:00;6;35
890;158;2026-01-08;20:00;9;73
891;158;2026-02-18;06:00;6;101
892;158;2025-12-29;20:00;6;90
893;158;2025-11-03;12:00;9;57
894;158;2025-11-29;12:00;9;86
895;158;2025-09-05;12:00;12;107
896;159;2026-06-01;18:00;2;36
897;159;2026-02-01;18:00;8;59
898;159;2026-02-20;20:00;10;96
899;160;2025-10-08;18:00;11;109
900;160;2026-04-28;12:00;11;36
901;160;2026-02-23;12:00;4;63
902;160;2026-02-09;18:00;7;57
903;160;2026-04-10;20:00;10;71
904;160;2026-06-08;08:00;4;49
905;160;2025-12-03;12:00;2;63
906;160;2026-06-10;06:00;12;47
907;160;2026-05-20;12:00;3;73
908;161;2025-11-21;12:00;9;95
909;161;2025-08-19;12:00;10;94
910;161;2025-12-11;12:00;5;36
911;162;2025-11-10;18:00;9;40
912;162;2025-09-09;08:00;1;36
913;162;2026-02-17;20:00;5;56
914;162;2025-07-03;18:00;12;72
915;162;2026-04-18;18:00;1;98
916;162;2026-01-01;08:00;10;42
917;162;2026-04-24;18:00;9;92
918;162;2026-05-13;20:00;8;77
919;162;2025-10-30;18:00;3;107
920;163;2025-09-28;12:00;8;107
921;163;2025-08-24;18:00;9;94
922;163;2025-08-04;08:00;10;75
923;164;2026-05-11;08:00;9;63
924;164;2026-01-20;12:00;9;82
925;164;2025-10-28;20:00;8;43
926;164;2026-02-03;06:00;7;89
927;164;2026-02-10;18:00;4;92
928;165;2026-06-30;08:00;5;99
929;165;2026-04-23;06:00;7;63
930;165;2026-01-14;08:00;1;93
931;165;2025-10-15;08:00;7;83
932;165;2025-08-19;08:00;2;55
933;165;2025-07-01;20:00;12;35
934;165;2025-07-07;20:00;9;61
935;165;2025-07-04;06:00;11;64
936;166;2025-07-12;12:00;9;45
937;166;2025-08-14;12:00;2;35
938;166;2026-04-09;18:00;12;79
939;166;2026-04-17;08:00;6;105
940;166;2026-01-20;06:00;10;41
941;166;2025-07-31;12:00;8;85
942;166;2026-01-19;20:00;5;100
943;166;2026-06-09;06:00;5;78
944;166;2026-06-11;18:00;3;85
945;167;2025-07-23;12:00;10;77
946;167;2026-03-14;20:00;11;45
947;167;2026-02-23;08:00;7;63
948;168;2026-05-12;08:00;5;101
949;168;2026-05-03;18:00;2;77
950;168;2025-12-03;18:00;10;105
951;168;2025-09-27;08:00;11;50
952;168;2025-07-08;18:00;11;47
953;168;2026-03-09;06:00;4;55
954;168;2025-08-11;08:00;9;91
955;168;2026-05-07;20:00;7;104
956;169;2025-07-18;20:00;1;72
957;169;2025-11-22;20:00;2;76
958;169;2025-09-18;06:00;12;102
959;169;2026-06-07;20:00;2;88
960;169;2025-11-16;18:00;7;64
961;169;2025-11-15;18:00;11;100
962;169;2025-11-28;20:00;5;77
963;170;2025-07-11;08:00;3;59
964;170;2026-06-09;20:00;8;65
965;170;2025-11-07;08:00;6;90
966;170;2025-07-07;08:00;12;44
967;171;2025-11-04;06:00;5;110
968;171;2025-11-24;18:00;10;39
969;171;2025-11-02;18:00;10;47
970;172;2026-03-03;08:00;11;90
971;172;2026-02-12;06:00;7;68
972;172;2026-05-19;06:00;10;97
973;172;2026-05-24;20:00;12;81
974;172;2025-08-23;20:00;7;90
975;172;2026-06-05;18:00;3;73
976;172;2026-03-24;06:00;11;86
977;172;2026-04-24;12:00;2;108
978;172;2026-02-19;08:00;2;76
979;173;2025-11-14;06:00;1;85
980;173;2026-04-04;20:00;3;74
981;173;2025-10-14;12:00;9;86
982;173;2025-12-13;18:00;8;43
983;173;2025-07-19;06:00;8;96
984;173;2026-04-15;20:00;7;44
985;174;2025-12-05;20:00;2;54
986;174;2025-07-31;18:00;9;40
987;174;2025-08-09;18:00;6;66
988;175;2026-04-05;20:00;3;96
989;175;2026-02-03;20:00;11;89
990;175;2026-01-29;20:00;8;86
991;175;2025-10-23;08:00;5;41
992;175;2026-06-14;06:00;4;46
993;175;2026-02-15;20:00;12;93
994;175;2025-08-22;20:00;5;96
995;175;2025-08-02;06:00;1;46
996;175;2026-04-02;12:00;2;95
997;176;2025-09-09;18:00;7;76
998;176;2026-06-25;12:00;12;92
999;177;2026-01-04;12:00;4;80
1000;177;2026-01-16;20:00;5;82
1001;177;2025-10-31;06:00;5;41
1002;177;2025-10-07;08:00;5;58
1003;177;2025-08-07;20:00;5;67
1004;177;2025-09-05;12:00;4;106
1005;178;2026-05-08;20:00;2;64
1006;178;2025-11-22;08:00;12;86
1007;178;2026-04-21;20:00;7;80
1008;178;2025-09-22;08:00;2;38
1009;178;2026-02-09;08:00;3;81
1010;178;2025-12-25;06:00;10;35
1011;178;2025-09-05;06:00;1;63
1012;179;2026-01-01;20:00;2;36
1013;179;2026-01-08;06:00;7;61
1014;179;2026-02-23;08:00;10;87
1015;179;2026-03-15;12:00;3;101
1016;179;2026-05-28;06:00;8;71
1017;179;2026-04-22;18:00;5;73
1018;179;2025-09-12;06:00;4;89
1019;179;2025-11-09;06:00;6;78
1020;180;2025-09-07;06:00;7;98
1021;180;2025-07-07;08:00;8;62
1022;180;2025-09-20;20:00;1;100
1023;180;2025-08-17;08:00;5;51
1024;180;2025-08-06;08:00;4;102
1025;180;2025-07-13;18:00;9;61
1026;180;2025-09-14;18:00;1;73
1027;180;2025-12-27;08:00;10;42
1028;180;2026-03-10;18:00;5;68
1029;181;2026-02-19;08:00;11;93
1030;181;2025-10-18;06:00;2;49
1031;181;2026-04-19;20:00;4;99
1032;181;2026-02-20;12:00;3;52
1033;181;2026-06-13;12:00;10;108
1034;182;2026-06-02;08:00;2;94
1035;182;2026-04-01;18:00;4;83
1036;182;2025-11-21;18:00;6;103
1037;182;2025-12-14;06:00;4;48
1038;182;2025-08-24;08:00;9;61
1039;182;2026-02-05;12:00;10;89
1040;182;2026-03-30;18:00;6;109
1041;183;2026-03-09;20:00;6;53
1042;183;2025-10-29;08:00;1;110
1043;183;2026-01-14;06:00;4;91
1044;183;2025-08-31;18:00;6;73
1045;183;2026-05-27;18:00;1;64
1046;183;2025-10-26;06:00;12;105
1047;183;2026-01-11;18:00;1;45
1048;184;2025-07-03;08:00;8;90
1049;184;2026-02-06;12:00;2;99
1050;184;2025-08-07;20:00;3;94
1051;184;2026-06-20;18:00;12;78
1052;185;2026-06-14;06:00;1;82
1053;185;2025-12-22;08:00;1;40
1054;185;2025-12-07;08:00;11;66
1055;185;2026-03-20;20:00;6;86
1056;185;2026-05-19;12:00;6;63
1057;186;2026-04-14;08:00;4;101
1058;186;2026-02-25;08:00;11;101
1059;186;2026-03-07;18:00;5;53
1060;186;2025-07-04;18:00;1;72
1061;186;2025-09-11;12:00;12;83
1062;186;2026-06-11;12:00;12;107
1063;187;2025-12-29;18:00;8;62
1064;187;2026-05-22;06:00;4;69
1065;187;2026-05-13;20:00;9;53
1066;187;2026-04-26;06:00;4;47
1067;187;2026-05-13;18:00;1;75
1068;187;2026-06-24;12:00;12;82
1069;188;2026-05-23;18:00;10;82
1070;188;2025-12-17;08:00;9;108
1071;188;2025-12-22;20:00;7;70
1072;189;2026-03-16;08:00;7;86
1073;189;2025-09-20;20:00;5;98
1074;189;2026-04-07;08:00;7;38
1075;189;2026-05-15;08:00;12;54
1076;189;2025-08-16;12:00;7;55
1077;190;2026-02-24;18:00;11;67
1078;190;2026-06-26;08:00;1;79
1079;190;2026-02-20;08:00;6;45
1080;190;2026-01-26;08:00;7;84
1081;190;2026-05-23;06:00;10;42
1082;190;2026-01-10;18:00;8;61
1083;190;2025-09-13;06:00;6;40
1084;190;2025-08-14;20:00;2;40
1085;191;2025-11-30;06:00;8;83
1086;191;2026-05-04;12:00;12;47
1087;192;2025-12-26;20:00;9;45
1088;192;2025-12-11;08:00;7;83
1089;192;2025-08-20;06:00;5;49
1090;192;2026-04-14;06:00;9;63
1091;192;2026-05-02;12:00;8;106
1092;192;2025-08-15;12:00;1;75
1093;192;2025-08-26;18:00;3;103
1094;192;2025-12-22;08:00;12;40
1095;192;2025-11-23;08:00;3;73
1096;193;2026-06-04;20:00;4;96
1097;193;2026-05-22;06:00;10;40
1098;193;2026-03-23;20:00;3;39
1099;193;2026-01-12;20:00;5;83
1100;193;2026-01-04;12:00;12;99
1101;193;2026-05-27;12:00;11;90
1102;193;2026-04-25;12:00;8;94
1103;193;2026-02-03;06:00;2;73
1104;193;2025-09-08;18:00;7;58
1105;194;2025-08-18;12:00;5;64
1106;194;2026-03-31;06:00;7;37
1107;194;2026-04-28;06:00;5;79
1108;194;2025-12-18;20:00;7;41
1109;194;2025-12-10;20:00;9;51
1110;194;2026-02-24;08:00;2;40
1111;195;2025-10-18;12:00;4;101
1112;195;2026-04-17;18:00;12;82
1113;195;2026-04-17;12:00;8;102
1114;195;2025-12-14;06:00;8;80
1115;195;2026-05-31;18:00;7;65
1116;196;2025-09-15;20:00;3;96
1117;196;2025-10-20;06:00;9;99
1118;196;2026-06-22;20:00;3;104
1119;196;2026-03-19;06:00;6;76
1120;196;2025-11-27;20:00;10;42
1121;197;2026-04-18;18:00;10;50
1122;197;2025-07-07;20:00;1;64
1123;197;2026-02-07;20:00;12;93
1124;197;2026-05-21;08:00;12;83
1125;197;2026-05-11;08:00;9;58
1126;197;2025-08-05;12:00;6;46
1127;197;2026-02-12;08:00;10;63
1128;197;2026-05-06;20:00;3;58
1129;198;2026-06-01;08:00;6;59
1130;198;2025-09-22;08:00;6;98
1131;198;2025-09-14;06:00;5;105
1132;199;2025-08-27;12:00;10;54
1133;199;2025-12-01;12:00;12;83
1134;199;2026-05-11;20:00;11;78
1135;200;2026-04-10;18:00;9;75
1136;200;2025-09-27;08:00;2;60
1137;200;2025-11-18;20:00;9;49
1138;200;2026-03-18;18:00;5;99
1139;200;2026-01-02;06:00;12;56
1140;200;2026-01-11;08:00;3;91
1141;200;2025-09-25;08:00;4;72
1142;201;2026-05-07;06:00;10;55
1143;201;2026-06-10;06:00;12;98
1144;201;2025-08-02;12:00;11;98
1145;201;2026-06-06;12:00;5;101
1146;202;2026-04-16;06:00;3;99
1147;202;2026-06-18;06:00;5;61
1148;202;2025-08-27;06:00;1;69
1149;202;2025-11-30;06:00;3;65
1150;202;2025-12-22;08:00;11;82
1151;202;2025-08-21;12:00;2;96
1152;202;2025-08-21;06:00;7;80
1153;202;2025-08-20;18:00;1;54
1154;203;2026-04-25;20:00;10;52
1155;203;2026-03-05;20:00;2;100
1156;203;2026-02-20;12:00;1;56
1157;203;2025-09-22;12:00;10;35
1158;204;2026-04-07;18:00;6;61
1159;204;2026-06-08;18:00;2;46
1160;204;2025-11-23;18:00;9;78
1161;204;2025-07-14;20:00;4;62
1162;205;2026-02-11;20:00;9;96
1163;205;2026-06-05;08:00;2;53
1164;206;2026-04-12;06:00;9;65
1165;206;2026-05-06;20:00;2;88
1166;206;2026-05-26;12:00;11;71
1167;206;2026-05-07;18:00;5;107
1168;206;2025-09-21;18:00;5;37
1169;206;2025-12-07;20:00;3;37
1170;206;2025-12-17;20:00;12;69
1171;206;2026-02-02;08:00;1;110
1172;207;2026-02-12;08:00;12;110
1173;207;2026-02-27;20:00;6;63
1174;207;2026-05-22;12:00;10;41
1175;207;2026-02-18;20:00;6;87
1176;207;2026-04-25;06:00;3;54
1177;207;2025-10-23;20:00;5;50
1178;207;2025-12-02;06:00;5;86
1179;207;2025-07-10;12:00;8;53
1180;207;2025-12-07;20:00;5;62
1181;208;2026-02-04;06:00;10;79
1182;208;2026-04-18;12:00;3;55
1183;208;2026-04-27;18:00;1;101
1184;208;2026-04-17;08:00;10;69
1185;208;2025-11-28;06:00;8;102
1186;208;2026-06-09;08:00;5;82
1187;208;2025-11-06;12:00;2;61
1188;209;2025-10-12;20:00;5;48
1189;209;2026-01-22;20:00;2;37
1190;209;2026-04-17;18:00;12;86
1191;210;2026-06-20;12:00;9;75
1192;210;2025-08-17;18:00;6;47
1193;210;2026-02-24;18:00;10;102
1194;211;2026-02-14;06:00;3;107
1195;211;2026-01-30;18:00;9;67
1196;211;2025-09-27;12:00;2;84
1197;211;2026-02-07;08:00;3;81
1198;211;2025-10-27;12:00;9;42
1199;211;2025-09-09;20:00;4;72
1200;212;2026-01-30;06:00;6;98
1201;212;2025-07-22;20:00;6;81
1202;212;2026-06-03;06:00;10;68
1203;212;2025-10-15;06:00;9;78
1204;212;2025-08-29;18:00;1;77
1205;212;2025-07-15;06:00;11;75
1206;213;2026-04-29;06:00;5;87
1207;213;2025-08-13;20:00;7;97
1208;213;2026-06-25;08:00;7;50
1209;213;2025-09-10;18:00;8;38
1210;213;2025-11-06;12:00;12;96
1211;213;2026-04-08;08:00;7;80
1212;213;2026-02-21;20:00;9;93
1213;214;2026-01-25;18:00;3;43
1214;214;2025-08-22;12:00;5;68
1215;214;2026-06-14;12:00;9;79
1216;214;2026-04-27;20:00;3;61
1217;215;2025-10-23;08:00;2;45
1218;215;2026-03-08;20:00;7;62
1219;215;2026-01-14;06:00;5;40
1220;215;2026-01-12;06:00;2;106
1221;215;2025-11-07;12:00;1;74
1222;215;2026-01-25;20:00;12;60
1223;215;2026-06-14;12:00;6;62
1224;215;2025-09-20;18:00;11;70
1225;216;2026-03-24;08:00;11;80
1226;216;2026-06-29;12:00;3;37
1227;216;2026-04-17;08:00;4;100
1228;216;2025-09-10;08:00;8;101
1229;216;2025-07-22;18:00;3;43
1230;216;2026-05-23;20:00;8;55
1231;217;2025-07-31;20:00;3;90
1232;217;2026-03-03;08:00;9;104
1233;217;2025-07-06;06:00;1;92
1234;217;2025-08-21;06:00;6;69
1235;218;2025-12-16;06:00;11;75
1236;218;2026-04-24;12:00;1;80
1237;218;2025-11-11;18:00;7;55
1238;219;2025-11-26;20:00;7;109
1239;219;2025-07-01;12:00;4;67
1240;219;2025-11-22;12:00;6;81
1241;220;2025-08-05;20:00;2;38
1242;220;2026-04-04;06:00;4;61
1243;220;2026-05-16;08:00;4;104
1244;220;2026-06-14;08:00;8;50
1245;220;2025-07-09;18:00;1;66
1246;221;2026-05-22;08:00;12;110
1247;221;2026-03-26;08:00;8;84
1248;221;2025-11-20;18:00;8;56
1249;221;2025-08-21;06:00;7;102
1250;221;2025-10-04;18:00;7;66
1251;221;2025-09-03;08:00;9;109
1252;222;2025-09-15;20:00;12;40
1253;222;2026-06-15;12:00;5;105
1254;222;2026-01-17;08:00;9;102
1255;222;2025-12-31;18:00;6;49
1256;223;2025-11-24;12:00;1;36
1257;223;2025-11-16;06:00;9;60
1258;223;2025-10-27;08:00;2;86
1259;223;2026-05-02;18:00;7;40
1260;223;2025-12-03;18:00;2;40
1261;224;2025-10-08;06:00;10;66
1262;224;2025-07-01;18:00;3;85
1263;225;2025-09-27;06:00;10;50
1264;225;2026-05-12;08:00;12;87
1265;225;2025-12-08;20:00;4;36
1266;226;2026-03-31;20:00;5;49
1267;226;2026-03-25;12:00;6;39
1268;226;2025-09-13;06:00;10;61
1269;226;2026-02-01;12:00;5;92
1270;226;2025-08-23;06:00;4;52
1271;226;2026-02-01;18:00;12;71
1272;226;2025-12-11;06:00;11;64
1273;227;2026-03-16;12:00;4;99
1274;227;2025-11-24;18:00;4;85
1275;227;2026-04-13;18:00;10;103
1276;227;2026-01-02;08:00;3;65
1277;228;2025-12-14;18:00;5;79
1278;228;2025-08-16;06:00;10;40
1279;228;2026-03-19;20:00;5;102
1280;229;2026-06-21;06:00;8;104
1281;229;2025-10-18;18:00;6;110
1282;229;2025-12-07;06:00;6;104
1283;229;2025-11-19;18:00;10;46
1284;230;2026-06-21;12:00;7;71
1285;230;2026-06-25;20:00;3;95
1286;230;2026-04-28;18:00;3;84
1287;230;2026-06-15;18:00;9;96
1288;230;2025-12-25;12:00;10;67
1289;231;2026-05-31;08:00;7;87
1290;231;2026-06-30;18:00;9;41
1291;231;2025-09-09;18:00;8;64
1292;231;2026-04-20;18:00;5;90
1293;231;2025-09-19;12:00;5;73
1294;231;2026-06-22;12:00;11;43
1295;231;2025-08-04;20:00;7;65
1296;231;2025-07-17;12:00;9;69
1297;231;2026-05-10;06:00;8;47
1298;232;2026-04-15;12:00;9;104
1299;232;2025-07-22;08:00;2;56
1300;232;2025-11-03;06:00;11;42
1301;232;2025-09-03;18:00;4;67
1302;232;2025-11-12;12:00;12;83
1303;232;2026-02-05;06:00;2;102
1304;233;2026-06-27;12:00;7;57
1305;233;2025-07-21;12:00;11;61
1306;233;2025-07-13;12:00;2;58
1307;233;2026-03-12;08:00;8;73
1308;233;2026-04-21;18:00;9;47
1309;233;2025-10-13;06:00;5;93
1310;233;2026-03-29;20:00;8;71
1311;233;2025-07-20;06:00;5;80
1312;234;2026-01-03;20:00;5;93
1313;234;2026-05-24;08:00;3;46
1314;234;2025-11-05;06:00;9;80
1315;234;2026-06-29;18:00;2;88
1316;234;2026-01-23;06:00;4;36
1317;235;2026-06-18;06:00;1;70
1318;235;2026-04-02;18:00;12;105
1319;236;2026-03-15;18:00;8;37
1320;236;2025-11-04;08:00;2;48
1321;236;2025-08-21;20:00;12;63
1322;237;2025-08-27;20:00;7;92
1323;237;2026-01-25;18:00;6;43
1324;237;2025-10-20;20:00;5;93
1325;237;2025-10-18;12:00;11;100
1326;237;2026-04-06;06:00;6;61
1327;237;2026-03-04;08:00;2;87
1328;237;2025-11-14;18:00;3;89
1329;238;2026-03-30;18:00;9;90
1330;238;2025-09-30;18:00;5;89
1331;239;2025-12-14;18:00;6;107
1332;239;2025-07-17;12:00;3;50
1333;239;2025-12-21;18:00;9;95
1334;239;2026-04-19;06:00;2;59
1335;239;2025-09-12;18:00;4;39
1336;240;2025-07-14;06:00;6;44
1337;240;2026-01-04;08:00;5;39
1338;240;2026-03-16;20:00;11;66
1339;240;2026-02-09;18:00;3;79
1340;240;2025-07-03;18:00;5;70
1341;240;2025-11-18;12:00;1;47
1342;240;2026-01-23;18:00;8;60
1343;240;2026-03-21;20:00;6;43
1344;240;2026-05-13;12:00;6;70
1345;241;2025-08-02;20:00;12;56
1346;241;2026-06-11;20:00;1;59
1347;242;2025-12-07;18:00;8;36
1348;242;2025-11-12;18:00;4;52
1349;242;2026-03-24;20:00;12;48
1350;242;2026-03-06;08:00;2;35
1351;242;2026-06-09;20:00;1;84
1352;242;2025-10-14;06:00;2;97
1353;242;2025-09-01;06:00;8;89
1354;242;2025-09-06;06:00;8;49
1355;242;2026-05-13;08:00;2;58
1356;243;2025-11-13;20:00;8;89
1357;243;2026-06-09;06:00;8;90
1358;243;2025-10-02;06:00;4;52
1359;244;2025-08-12;18:00;7;87
1360;244;2026-03-11;06:00;4;66
1361;245;2026-03-24;08:00;12;109
1362;245;2026-06-26;18:00;1;91
1363;245;2025-10-23;20:00;9;61
1364;245;2025-08-02;08:00;1;68
1365;245;2025-08-29;08:00;5;67
1366;245;2025-09-23;18:00;11;71
1367;245;2025-10-28;08:00;5;76
1368;245;2026-03-12;20:00;4;66
1369;245;2025-11-26;20:00;9;67
1370;246;2026-01-16;20:00;1;38
1371;246;2025-11-15;08:00;9;89
1372;246;2025-07-17;18:00;10;78
1373;246;2025-10-31;06:00;11;104
1374;246;2026-06-20;12:00;2;60
1375;246;2025-07-11;06:00;1;100
1376;247;2025-12-15;18:00;4;92
1377;247;2026-05-27;08:00;12;67
1378;247;2026-06-15;18:00;3;48
1379;247;2026-06-10;08:00;8;91
1380;247;2026-02-02;08:00;9;64
1381;247;2025-08-20;06:00;2;104
1382;247;2025-08-17;20:00;10;61
1383;248;2025-07-23;18:00;3;80
1384;248;2026-01-11;12:00;7;109
1385;248;2026-01-29;08:00;12;65
1386;248;2026-06-21;12:00;10;88
1387;248;2026-01-07;06:00;11;56
1388;248;2025-07-28;18:00;8;88
1389;249;2026-02-24;12:00;10;53
1390;249;2025-08-20;06:00;7;95
1391;249;2026-02-01;06:00;4;65
1392;249;2025-08-03;06:00;1;86
1393;249;2025-09-21;20:00;7;66
1394;249;2026-05-30;08:00;7;109
1395;249;2025-07-12;20:00;8;86
1396;249;2026-05-23;06:00;1;96
1397;249;2025-11-27;08:00;3;50
1398;250;2026-06-11;12:00;7;35
1399;250;2026-05-25;12:00;5;105
1400;251;2026-03-15;06:00;7;90
1401;251;2026-03-07;12:00;8;87
1402;251;2025-10-05;20:00;9;86
1403;251;2026-03-10;20:00;6;47
1404;251;2026-04-11;20:00;1;92
1405;251;2026-02-20;06:00;11;97
1406;251;2025-09-16;08:00;3;49
1407;252;2025-08-10;18:00;4;107
1408;252;2026-02-10;18:00;1;103
1409;252;2025-11-09;06:00;7;64
1410;252;2026-02-01;20:00;11;65
1411;253;2025-11-16;20:00;8;73
1412;253;2026-02-23;18:00;11;76
1413;253;2026-05-19;12:00;6;37
1414;254;2026-01-08;06:00;9;68
1415;254;2025-11-10;20:00;2;96
1416;254;2026-01-09;12:00;4;44
1417;254;2025-07-25;06:00;11;100
1418;254;2026-03-07;08:00;12;65
1419;254;2026-01-12;12:00;11;42
1420;254;2025-07-21;20:00;3;62
1421;255;2026-05-29;06:00;9;107
1422;255;2026-05-27;12:00;10;106
1423;255;2025-12-27;12:00;7;54
1424;255;2025-07-10;20:00;9;46
1425;255;2025-07-14;20:00;4;48
1426;255;2025-07-27;20:00;7;66
1427;255;2026-05-08;18:00;3;75
1428;255;2025-09-01;12:00;5;38
1429;256;2025-11-05;12:00;6;89
1430;256;2025-08-17;08:00;9;59
1431;256;2025-08-23;18:00;10;89
1432;256;2026-06-18;20:00;4;73
1433;256;2025-07-20;18:00;2;35
1434;256;2025-11-14;08:00;9;42
1435;257;2026-05-29;18:00;4;87
1436;257;2025-11-14;12:00;2;69
1437;257;2026-06-28;20:00;5;56
1438;257;2026-03-24;12:00;5;53
1439;257;2026-04-02;20:00;7;67
1440;257;2026-04-03;18:00;4;63
1441;257;2026-02-12;18:00;11;61
1442;257;2025-08-20;08:00;4;93
