aluno_id;codigo_aluno;idade;genero;regiao;data_cadastro
2015;ALU-02015;38;Masculino;Centro;2022-11-23
2016;ALU-02016;63;Masculino;Oeste;2024-09-08
2017;ALU-02017;53;Não informado;Oeste;2025-04-24
2018;ALU-02018;41;Masculino;Centro;2025-05-07
2019;ALU-02019;42;Feminino;Leste;2024-05-03
2020;ALU-02020;44;Masculino;Sul;2024-02-07
2021;ALU-02021;20;Feminino;Centro;2025-06-11
2022;ALU-02022;41;Feminino;Leste;2024-04-07
2023;ALU-02023;51;Feminino;Centro;2025-06-26
2024;ALU-02024;34;Feminino;Oeste;2024-03-02
2025;ALU-02025;36;Não informado;Centro;2023-05-19
2026;ALU-02026;23;Não informado;Leste;2022-12-05
2027;ALU-02027;51;Feminino;Leste;2023-09-29
2028;ALU-02028;29;Feminino;Oeste;2024-11-05
2029;ALU-02029;15;Não informado;Oeste;2023-08-21
2030;ALU-02030;59;Masculino;Centro;2022-11-16
2031;ALU-02031;54;Feminino;Oeste;2022-10-17
2032;ALU-02032;20;Feminino;Leste;2023-07-15
2033;ALU-02033;47;Não informado;Norte;2024-09-29
2034;ALU-02034;31;Não informado;Leste;2023-03-18
2035;ALU-02035;57;Não informado;Norte;2024-02-18
2036;ALU-02036;29;Não informado;Sul;2025-02-22
2037;ALU-02037;65;Não informado;Sul;2022-10-29
2038;ALU-02038;40;Feminino;Oeste;2023-05-12
2039;ALU-02039;67;Masculino;Centro;2023-12-25
2040;ALU-02040;29;Masculino;Sul;2023-09-16
2041;ALU-02041;69;Feminino;Leste;2022-10-06
2042;ALU-02042;20;Feminino;Leste;2025-05-10
2043;ALU-02043;22;Masculino;Leste;2023-08-05
2044;ALU-02044;66;Masculino;Oeste;2025-03-23
2045;ALU-02045;60;Masculino;Oeste;2023-05-26
2046;ALU-02046;78;Não informado;Norte;2024-09-22
2047;ALU-02047;66;Masculino;Centro;2024-10-23
2048;ALU-02048;30;Não informado;Leste;2024-06-02
2049;ALU-02049;54;Feminino;Sul;2023-12-26
2050;ALU-02050;51;Não informado;Sul;2024-07-06
2051;ALU-02051;52;Não informado;Sul;2023-03-19
2052;ALU-02052;30;Não informado;Norte;2023-12-26
2053;ALU-02053;21;Não informado;Oeste;2023-09-17
2054;ALU-02054;59;Feminino;Oeste;2022-10-28
2055;ALU-02055;42;Masculino;Sul;2023-11-26
2056;ALU-02056;61;Não informado;Oeste;2025-01-25
2057;ALU-02057;38;Masculino;Leste;2025-06-14
2058;ALU-02058;31;Masculino;Leste;2024-02-10
2059;ALU-02059;15;Feminino;Centro;2024-08-25
2060;ALU-02060;30;Não informado;Norte;2023-02-02
2061;ALU-02061;26;Feminino;Norte;2024-08-16
2062;ALU-02062;66;Não informado;Oeste;2023-11-22
2063;ALU-02063;46;Não informado;Oeste;2023-07-23
2064;ALU-02064;74;Não informado;Oeste;2025-04-21
2065;ALU-02065;18;Masculino;Centro;2023-04-07
2066;ALU-02066;33;Feminino;Sul;2023-10-21
2067;ALU-02067;42;Não informado;Leste;2025-02-26
2068;ALU-02068;27;Feminino;Leste;2022-11-10
2069;ALU-02069;38;Não informado;Sul;2023-01-01
2070;ALU-02070;24;Feminino;Norte;2022-12-23
2071;ALU-02071;66;Não informado;Norte;2023-01-13
2072;ALU-02072;63;Não informado;Oeste;2023-07-16
2073;ALU-02073;43;Masculino;Norte;2023-05-29
2074;ALU-02074;38;Feminino;Leste;2024-10-19
2075;ALU-02075;47;Não informado;Oeste;2024-10-13
2076;ALU-02076;62;Masculino;Norte;2023-08-05
2077;ALU-02077;68;Masculino;Sul;2025-05-31
2078;ALU-02078;56;Não informado;Norte;2023-11-06
2079;ALU-02079;16;Masculino;Leste;2024-11-18
2080;ALU-02080;28;Masculino;Sul;2023-09-27
2081;ALU-02081;77;Feminino;Norte;2024-09-20
2082;ALU-02082;56;Feminino;Centro;2024-11-12
2083;ALU-02083;27;Não informado;Centro;2024-08-06
2084;ALU-02084;53;Feminino;Oeste;2024-05-11
2085;ALU-02085;56;Não informado;Sul;2024-04-20
2086;ALU-02086;24;Feminino;Oeste;2023-08-23
2087;ALU-02087;33;Não informado;Oeste;2024-09-08
2088;ALU-02088;44;Não informado;Centro;2025-05-07
2089;ALU-02089;50;Masculino;Centro;2024-12-20
2090;ALU-02090;46;Masculino;Leste;2024-06-04
2091;ALU-02091;71;Masculino;Sul;2023-07-03
2092;ALU-02092;17;Não informado;Sul;2023-08-13
2093;ALU-02093;42;Feminino;Norte;2025-05-16
2094;ALU-02094;34;Masculino;Oeste;2023-06-25
2095;ALU-02095;55;Feminino;Leste;2025-01-06
2096;ALU-02096;27;Masculino;Oeste;2024-07-26
2097;ALU-02097;37;Feminino;Oeste;2024-07-27
2098;ALU-02098;56;Masculino;Centro;2024-12-16
2099;ALU-02099;57;Masculino;Oeste;2025-02-13
2100;ALU-02100;39;Masculino;Leste;2023-03-05
2101;ALU-02101;17;Masculino;Centro;2025-04-17
2102;ALU-02102;38;Não informado;Norte;2025-06-10
2103;ALU-02103;21;Não informado;Sul;2023-06-29
2104;ALU-02104;16;Feminino;Sul;2024-07-20
2105;ALU-02105;53;Masculino;Sul;2023-07-31
2106;ALU-02106;26;Feminino;Norte;2023-10-28
2107;ALU-02107;76;Feminino;Leste;2025-07-01
2108;ALU-02108;53;Feminino;Centro;2023-05-10
2109;ALU-02109;66;Feminino;Oeste;2024-02-20
2110;ALU-02110;45;Masculino;Sul;2025-05-09
2111;ALU-02111;34;Não informado;Sul;2023-09-23
2112;ALU-02112;29;Não informado;Sul;2023-12-07
2113;ALU-02113;42;Masculino;Norte;2024-01-02
2114;ALU-02114;24;Feminino;Sul;2023-05-18
2115;ALU-02115;30;Não informado;Centro;2023-12-16
2116;ALU-02116;64;Masculino;Centro;2025-04-02
2117;ALU-02117;78;Feminino;Leste;2024-11-05
2118;ALU-02118;46;Masculino;Norte;2025-03-19
2119;ALU-02119;60;Não informado;Norte;2025-06-20
2120;ALU-02120;72;Masculino;Sul;2023-05-16
2121;ALU-02121;32;Feminino;Leste;2024-11-08
2122;ALU-02122;58;Masculino;Norte;2024-05-16
2123;ALU-02123;28;Não informado;Centro;2023-11-06
2124;ALU-02124;20;Feminino;Norte;2024-03-09
2125;ALU-02125;72;Não informado;Sul;2023-01-10
2126;ALU-02126;45;Feminino;Sul;2025-03-16
2127;ALU-02127;64;Feminino;Norte;2022-12-10
2128;ALU-02128;38;Não informado;Leste;2023-09-25
2129;ALU-02129;74;Masculino;Centro;2023-10-07
2130;ALU-02130;16;Não informado;Leste;2023-12-28
2131;ALU-02131;63;Não informado;Oeste;2024-09-23
2132;ALU-02132;65;Feminino;Centro;2024-06-27
2133;ALU-02133;41;Masculino;Leste;2022-12-09
2134;ALU-02134;25;Masculino;Sul;2023-08-10
2135;ALU-02135;44;Não informado;Leste;2024-09-16
2136;ALU-02136;43;Feminino;Oeste;2024-04-06
2137;ALU-02137;45;Masculino;Norte;2025-03-13
2138;ALU-02138;62;Masculino;Sul;2024-02-06
2139;ALU-02139;64;Não informado;Centro;2024-08-10
2140;ALU-02140;44;Feminino;Norte;2023-09-08
2141;ALU-02141;16;Não informado;Sul;2024-11-02
2142;ALU-02142;21;Feminino;Leste;2025-06-21
2143;ALU-02143;40;Masculino;Sul;2023-01-04
2144;ALU-02144;51;Feminino;Leste;2025-02-25
2145;ALU-02145;47;Masculino;Centro;2025-01-22
2146;ALU-02146;45;Masculino;Leste;2024-12-18
2147;ALU-02147;30;Não informado;Centro;2022-11-25
2148;ALU-02148;55;Masculino;Oeste;2025-02-01
2149;ALU-02149;78;Não informado;Leste;2025-05-25
2150;ALU-02150;32;Feminino;Sul;2025-01-18
2151;ALU-02151;67;Masculino;Sul;2023-11-18
2152;ALU-02152;58;Não informado;Sul;2025-03-11
2153;ALU-02153;37;Feminino;Norte;2023-12-06
2154;ALU-02154;35;Não informado;Oeste;2022-11-13
2155;ALU-02155;24;Feminino;Centro;2023-10-16
2156;ALU-02156;32;Masculino;Norte;2022-10-09
2157;ALU-02157;47;Masculino;Norte;2024-09-12
2158;ALU-02158;24;Feminino;Oeste;2023-12-05
2159;ALU-02159;41;Feminino;Norte;2025-05-05
2160;ALU-02160;70;Não informado;Sul;2025-02-17
2161;ALU-02161;61;Não informado;Sul;2023-09-24
2162;ALU-02162;66;Feminino;Norte;2024-05-12
2163;ALU-02163;37;Masculino;Leste;2024-06-28
2164;ALU-02164;29;Masculino;Sul;2023-02-07
2165;ALU-02165;31;Feminino;Oeste;2023-12-30
2166;ALU-02166;28;Masculino;Sul;2025-05-14
2167;ALU-02167;20;Feminino;Norte;2024-09-05
2168;ALU-02168;64;Não informado;Norte;2023-09-25
2169;ALU-02169;15;Não informado;Sul;2025-03-16
2170;ALU-02170;47;Feminino;Leste;2024-10-18
2171;ALU-02171;63;Feminino;Centro;2023-07-14
2172;ALU-02172;29;Feminino;Centro;2023-02-02
2173;ALU-02173;59;Masculino;Sul;2024-02-18
2174;ALU-02174;31;Feminino;Leste;2023-01-25
2175;ALU-02175;72;Feminino;Norte;2024-11-24
2176;ALU-02176;60;Feminino;Norte;2024-02-02
2177;ALU-02177;76;Não informado;Norte;2024-01-15
2178;ALU-02178;26;Masculino;Leste;2022-10-31
2179;ALU-02179;70;Não informado;Sul;2024-05-24
2180;ALU-02180;72;Não informado;Sul;2024-06-07
2181;ALU-02181;43;Masculino;Oeste;2024-09-04
2182;ALU-02182;64;Não informado;Leste;2024-12-05
2183;ALU-02183;17;Não informado;Leste;2025-05-28
2184;ALU-02184;46;Feminino;Sul;2025-06-20
2185;ALU-02185;22;Feminino;Oeste;2024-12-22
2186;ALU-02186;39;Masculino;Centro;2022-11-30
2187;ALU-02187;18;Masculino;Oeste;2024-03-14
2188;ALU-02188;33;Masculino;Centro;2025-06-16
2189;ALU-02189;50;Feminino;Sul;2023-02-05
2190;ALU-02190;38;Não informado;Oeste;2023-03-16
2191;ALU-02191;71;Feminino;Norte;2024-09-12
2192;ALU-02192;16;Não informado;Centro;2025-06-08
2193;ALU-02193;71;Feminino;Sul;2024-10-07
2194;ALU-02194;70;Não informado;Oeste;2024-04-24
2195;ALU-02195;56;Não informado;Sul;2024-04-08
2196;ALU-02196;19;Feminino;Norte;2025-01-23
2197;ALU-02197;16;Feminino;Sul;2024-02-07
2198;ALU-02198;19;Feminino;Leste;2025-02-18
2199;ALU-02199;22;Masculino;Oeste;2025-01-08
2200;ALU-02200;27;Masculino;Centro;2024-11-06
1124;ALU-01124;35;Masculino;Norte;2024-05-04
1755;ALU-01755;37;Não informado;Norte;2025-06-19
443;ALU-00443;60;Masculino;Norte;2023-05-12
2302;ALU-00001;42;Masculino;Oeste;31/02/2026
2303;ALU-00001;-999;Masculino;Oeste;2023-04-17
