avaliacao_id;matricula_id;profissional_id;data_avaliacao;imc;gordura_pct;peso_kg;objetivo
435;215;40;2026-02-21;30,9;27,9;96,0;Hipertrofia
436;215;18;2026-04-18;37,7;33,8;80,4;Hipertrofia
437;216;34;2026-01-29;26,2;26,7;94,2;Saúde
438;216;16;2026-05-15;20,6;24,3;50,2;Emagrecimento
439;217;7;2025-07-30;36,1;21,6;81,2;Saúde
440;218;26;2026-05-07;20,2;20,7;106,2;Emagrecimento
441;219;6;2025-07-29;32,9;32,9;68,5;Emagrecimento
442;219;32;2026-04-23;28,2;14,6;103,5;Hipertrofia
443;219;27;2025-12-21;30,1;28,6;93,0;Hipertrofia
444;220;34;2025-12-20;30,3;27,4;102,0;Emagrecimento
445;220;34;2026-02-06;26,3;16,1;48,2;Condicionamento
446;220;18;2026-04-20;37,0;34,2;55,7;Saúde
447;221;9;2026-05-26;28,4;16,9;93,6;Saúde
448;221;3;2025-09-17;18,7;21,7;59,8;Emagrecimento
449;222;15;2025-10-01;36,4;14,7;81,7;Emagrecimento
450;222;33;2025-12-25;28,1;26,4;55,4;Emagrecimento
451;222;26;2025-07-16;31,3;20,1;75,6;Saúde
452;223;19;2025-07-16;23,8;28,5;77,5;Condicionamento
453;223;29;2026-04-14;26,6;31,9;68,7;Condicionamento
454;223;38;2025-09-26;29,0;15,6;78,5;Condicionamento
455;224;37;2026-06-14;25,5;14,7;82,5;Hipertrofia
456;224;22;2025-08-05;25,3;20,4;100,4;Emagrecimento
457;225;29;2026-02-03;35,5;27,0;93,7;Condicionamento
458;226;32;2025-08-18;26,3;22,1;83,6;Condicionamento
459;226;11;2025-07-14;31,4;24,7;88,9;Saúde
460;226;25;2025-11-10;25,1;12,0;98,3;Emagrecimento
461;227;7;2025-12-06;25,4;23,3;88,9;Hipertrofia
462;227;13;2025-08-13;31,9;18,6;87,2;Hipertrofia
463;227;16;2026-06-07;28,8;29,8;51,1;Emagrecimento
464;228;29;2026-03-07;30,8;14,8;83,2;Hipertrofia
465;228;3;2026-06-24;28,2;32,1;105,9;Hipertrofia
466;229;28;2026-04-09;33,5;14,7;104,9;Emagrecimento
467;229;35;2025-12-01;19,0;32,4;45,8;Saúde
468;230;29;2026-06-30;34,2;30,7;76,1;Condicionamento
469;230;25;2026-01-06;28,9;32,7;79,6;Emagrecimento
470;231;17;2025-09-20;28,9;13,2;76,6;Saúde
471;231;5;2025-12-27;33,2;20,4;63,5;Condicionamento
472;232;35;2026-03-28;29,5;20,5;48,2;Saúde
473;232;13;2025-08-23;33,6;25,7;89,3;Emagrecimento
474;232;22;2025-08-03;24,6;27,5;83,8;Hipertrofia
475;233;27;2026-03-22;33,1;23,2;74,6;Saúde
476;233;32;2025-08-22;24,8;21,3;72,6;Condicionamento
477;234;34;2025-12-20;34,4;22,9;97,7;Hipertrofia
478;235;21;2025-09-28;35,6;19,9;90,6;Saúde
479;235;30;2025-12-28;35,3;33,6;72,2;Emagrecimento
480;236;22;2025-07-27;32,1;16,8;106,0;Hipertrofia
481;236;20;2026-01-21;20,7;26,2;103,5;Condicionamento
482;236;10;2025-09-13;37,5;14,4;72,9;Hipertrofia
483;237;31;2025-07-02;30,0;25,0;65,8;Hipertrofia
484;237;5;2026-05-26;33,1;13,0;49,2;Saúde
485;237;12;2025-12-19;31,3;15,8;106,1;Condicionamento
486;238;3;2025-07-30;30,8;29,7;78,4;Saúde
487;238;35;2026-01-19;30,7;18,7;102,0;Hipertrofia
488;238;12;2025-08-09;36,9;25,7;85,7;Hipertrofia
489;239;28;2025-09-20;25,4;22,5;86,3;Hipertrofia
490;239;15;2025-12-04;20,9;28,8;72,2;Saúde
491;239;17;2025-09-02;26,5;13,5;50,1;Condicionamento
492;240;10;2026-01-18;21,0;25,9;101,0;Emagrecimento
493;240;19;2025-07-15;26,4;29,1;102,7;Emagrecimento
494;241;20;2025-09-04;19,1;29,5;66,6;Condicionamento
495;242;21;2025-09-21;26,4;14,7;78,0;Saúde
496;242;22;2026-05-10;31,4;34,9;108,6;Saúde
497;243;31;2025-10-12;34,1;33,2;67,3;Saúde
498;243;30;2026-05-22;22,7;23,3;102,2;Emagrecimento
499;243;37;2025-12-02;22,4;20,3;45,8;Saúde
500;244;40;2026-04-04;21,2;22,4;87,1;Condicionamento
501;244;22;2025-10-23;23,7;20,8;106,2;Saúde
502;245;27;2025-07-29;25,6;18,7;71,6;Hipertrofia
503;246;15;2025-12-26;24,2;31,0;82,2;Saúde
504;247;22;2025-08-31;22,0;26,2;101,7;Saúde
505;247;10;2026-05-17;34,0;33,5;54,6;Condicionamento
506;247;10;2026-05-05;22,5;23,1;107,2;Condicionamento
507;248;16;2025-12-23;27,4;31,8;48,5;Emagrecimento
508;248;26;2026-04-25;23,7;25,2;84,0;Hipertrofia
509;248;23;2025-08-31;18,9;30,5;49,3;Condicionamento
510;249;40;2026-04-15;23,8;33,7;53,6;Emagrecimento
511;249;30;2025-10-15;35,1;12,2;92,2;Hipertrofia
512;250;30;2026-05-26;18,2;23,2;87,1;Saúde
513;250;11;2025-11-16;37,4;31,9;51,0;Saúde
514;251;18;2025-10-08;20,6;21,2;99,1;Saúde
515;251;12;2025-08-13;37,8;27,3;108,8;Emagrecimento
516;251;3;2026-01-11;34,4;20,4;59,3;Hipertrofia
517;252;24;2025-11-11;29,2;17,7;53,8;Condicionamento
518;252;2;2025-07-23;22,9;25,9;79,3;Emagrecimento
519;253;27;2026-02-21;32,4;31,6;60,1;Saúde
520;254;23;2026-05-19;30,6;18,1;64,7;Hipertrofia
521;254;18;2025-11-08;34,9;19,7;88,5;Condicionamento
522;255;29;2025-09-21;30,9;34,6;48,1;Hipertrofia
523;256;17;2026-01-18;23,7;22,1;103,0;Emagrecimento
524;256;30;2026-04-11;31,3;32,9;61,5;Hipertrofia
525;257;25;2026-02-22;30,1;26,0;80,9;Condicionamento
526;257;9;2026-04-26;23,9;18,3;59,1;Condicionamento
527;258;35;2025-12-13;22,6;26,2;73,7;Emagrecimento
528;259;28;2026-04-03;24,9;13,3;77,6;Saúde
529;259;23;2026-02-11;24,3;26,2;66,5;Emagrecimento
530;259;10;2026-03-27;22,8;17,3;65,1;Emagrecimento
531;260;5;2026-06-24;36,3;26,8;81,2;Hipertrofia
532;260;10;2026-04-07;36,6;32,5;48,3;Emagrecimento
533;261;32;2025-08-06;33,0;32,0;52,1;Emagrecimento
534;261;7;2026-01-02;21,7;15,4;100,6;Emagrecimento
535;261;38;2025-07-10;25,7;27,3;82,7;Hipertrofia
536;262;26;2025-12-18;30,2;28,4;93,2;Emagrecimento
537;262;7;2026-06-26;23,8;13,2;105,1;Saúde
538;262;38;2026-02-19;34,0;20,1;58,1;Emagrecimento
539;263;28;2026-01-28;26,0;28,4;71,8;Saúde
540;264;40;2026-01-15;36,8;15,3;57,0;Saúde
541;264;1;2025-10-14;30,8;24,2;91,6;Condicionamento
542;265;30;2025-07-18;24,3;33,6;82,4;Emagrecimento
543;265;21;2025-11-03;22,6;25,7;77,3;Saúde
544;266;26;2025-12-15;27,9;20,3;47,8;Condicionamento
545;266;13;2026-02-08;26,7;22,4;48,5;Emagrecimento
546;267;10;2025-10-03;28,3;17,0;99,7;Condicionamento
547;268;32;2025-09-11;34,7;17,1;84,9;Emagrecimento
548;269;2;2025-12-19;33,6;14,1;55,9;Condicionamento
549;269;21;2025-08-11;32,9;13,6;94,0;Emagrecimento
550;269;12;2026-04-07;34,9;24,0;105,4;Condicionamento
551;270;5;2026-04-14;25,1;15,7;81,3;Emagrecimento
552;271;21;2025-12-24;18,1;12,8;55,3;Hipertrofia
553;271;19;2026-06-01;30,9;19,5;64,0;Emagrecimento
554;271;16;2025-09-15;26,4;24,3;107,6;Saúde
555;272;32;2026-04-29;20,7;19,2;78,3;Hipertrofia
556;272;16;2026-04-29;24,7;26,2;61,4;Emagrecimento
557;272;4;2026-01-19;32,3;16,3;94,4;Hipertrofia
558;273;34;2026-06-14;28,0;22,2;61,4;Saúde
559;273;25;2025-12-01;34,5;14,2;99,4;Saúde
560;273;12;2025-08-31;25,3;14,4;82,8;Condicionamento
561;274;39;2026-02-16;22,7;17,7;79,7;Hipertrofia
562;274;26;2026-03-22;27,9;25,7;82,9;Hipertrofia
563;274;15;2026-02-02;27,3;28,1;47,4;Emagrecimento
564;275;15;2025-09-24;24,7;17,5;63,7;Emagrecimento
565;275;34;2025-09-19;32,3;34,8;75,6;Hipertrofia
566;276;40;2026-04-15;28,4;31,9;82,5;Hipertrofia
567;276;28;2026-03-02;19,2;22,4;80,9;Saúde
568;276;6;2025-07-23;20,5;21,2;82,5;Saúde
569;277;23;2026-03-16;21,2;20,0;65,0;Emagrecimento
570;278;12;2025-11-28;22,1;18,8;55,5;Condicionamento
571;278;7;2025-08-17;20,2;26,1;59,5;Saúde
572;278;7;2025-11-03;37,7;27,6;100,7;Hipertrofia
573;279;25;2026-04-18;19,9;30,0;76,9;Hipertrofia
574;279;39;2026-03-19;22,6;17,3;70,8;Condicionamento
575;280;25;2026-04-22;24,8;21,4;72,5;Emagrecimento
576;280;4;2025-10-31;37,8;20,7;49,1;Condicionamento
577;281;13;2025-08-14;21,9;29,1;88,7;Hipertrofia
578;281;4;2026-03-10;37,1;32,6;94,2;Saúde
579;282;17;2025-10-22;19,3;34,4;49,7;Emagrecimento
580;282;9;2025-09-15;26,0;15,0;74,7;Emagrecimento
581;282;12;2025-08-04;23,3;16,9;56,1;Hipertrofia
582;283;27;2026-05-16;29,7;22,4;103,7;Saúde
583;284;7;2025-07-24;31,1;25,1;76,3;Emagrecimento
584;284;22;2025-09-05;22,5;19,3;45,2;Condicionamento
585;284;31;2025-09-17;34,6;33,2;61,9;Condicionamento
586;285;29;2025-12-19;29,1;31,9;105,3;Saúde
587;286;35;2026-01-08;28,1;19,5;49,3;Saúde
588;286;36;2025-08-30;18,9;14,2;102,1;Saúde
589;287;12;2025-12-22;18,4;33,2;96,9;Saúde
590;288;5;2025-09-19;37,2;33,1;89,3;Emagrecimento
591;288;24;2026-03-17;34,8;22,1;97,7;Emagrecimento
592;289;2;2026-03-18;21,8;23,4;69,6;Hipertrofia
593;289;27;2026-05-16;22,2;19,4;65,7;Emagrecimento
594;289;7;2026-04-30;26,4;23,3;68,2;Condicionamento
595;290;5;2025-09-29;21,1;20,9;58,3;Condicionamento
596;290;14;2025-12-12;19,2;22,9;86,1;Hipertrofia
597;291;8;2026-01-27;21,5;21,7;75,3;Saúde
598;291;15;2025-08-30;34,2;20,3;48,4;Hipertrofia
599;291;26;2026-04-02;22,8;29,0;67,4;Hipertrofia
600;292;36;2026-06-02;31,9;25,5;102,1;Condicionamento
601;292;40;2026-05-23;25,0;23,5;64,4;Hipertrofia
602;292;25;2025-11-22;28,3;14,0;71,9;Hipertrofia
603;293;7;2026-05-08;22,0;30,4;74,8;Condicionamento
604;294;2;2025-09-13;32,5;28,5;94,3;Condicionamento
605;294;24;2025-08-06;21,8;20,2;75,5;Saúde
606;295;39;2025-09-21;37,5;26,9;100,9;Emagrecimento
607;295;26;2026-04-05;26,8;23,4;82,4;Emagrecimento
608;295;31;2026-04-21;27,5;22,4;71,1;Hipertrofia
609;296;27;2025-07-05;21,0;15,9;100,2;Emagrecimento
610;296;34;2025-09-11;32,3;15,2;84,7;Saúde
611;296;25;2026-06-12;21,0;31,0;61,0;Emagrecimento
612;297;3;2025-11-05;35,0;27,3;91,8;Condicionamento
613;297;4;2025-09-16;36,2;27,9;79,6;Condicionamento
614;298;19;2025-10-22;24,7;12,1;66,7;Saúde
615;298;24;2025-08-05;22,2;14,6;69,6;Hipertrofia
616;299;36;2025-12-28;34,3;29,7;53,0;Condicionamento
617;300;26;2026-05-12;27,7;33,2;88,9;Hipertrofia
618;301;25;2025-08-10;25,5;30,1;62,4;Emagrecimento
619;301;34;2025-08-04;26,7;16,8;92,8;Condicionamento
620;301;15;2025-11-08;20,2;25,2;47,9;Emagrecimento
621;302;27;2025-10-22;29,4;34,4;73,0;Saúde
622;303;12;2026-03-25;26,1;25,5;69,7;Hipertrofia
623;304;29;2026-03-05;32,2;14,0;63,3;Hipertrofia
624;304;2;2026-01-26;25,7;25,0;109,1;Condicionamento
625;304;40;2026-04-25;32,7;19,4;99,8;Hipertrofia
626;305;16;2025-10-22;31,0;19,5;66,3;Hipertrofia
627;305;1;2026-01-21;35,6;26,3;51,3;Condicionamento
628;306;39;2026-05-08;24,0;34,3;49,9;Condicionamento
629;307;15;2025-07-04;32,5;30,5;98,5;Condicionamento
630;307;9;2025-10-27;19,8;18,6;101,9;Condicionamento
631;307;18;2026-01-12;33,6;20,3;80,2;Emagrecimento
632;308;27;2025-11-25;23,8;16,2;55,0;Saúde
633;308;26;2025-12-18;25,6;16,1;100,5;Hipertrofia
634;308;7;2026-06-20;23,0;30,0;63,5;Hipertrofia
635;309;17;2026-04-23;37,0;16,2;90,3;Condicionamento
636;309;20;2026-02-15;31,1;22,8;67,1;Hipertrofia
637;309;16;2026-03-01;32,1;13,8;85,6;Saúde
638;310;2;2025-07-21;33,4;20,0;92,9;Saúde
639;310;35;2026-05-05;22,6;28,2;80,3;Saúde
640;311;32;2025-09-17;29,7;29,6;48,5;Condicionamento
641;311;24;2026-05-01;30,4;14,0;79,8;Emagrecimento
642;311;37;2025-07-01;18,1;22,9;58,1;Condicionamento
643;312;8;2025-12-28;26,2;14,9;77,7;Condicionamento
644;313;13;2026-01-27;37,1;32,1;106,4;Condicionamento
645;313;3;2026-06-17;28,2;19,6;94,7;Condicionamento
646;313;12;2026-04-28;26,6;22,5;45,7;Emagrecimento
647;314;21;2026-06-20;36,6;32,7;64,1;Hipertrofia
648;314;17;2025-08-31;29,6;22,1;103,1;Hipertrofia
649;314;4;2025-12-25;33,7;23,5;64,1;Condicionamento
650;315;2;2026-05-28;30,3;13,8;64,7;Emagrecimento
651;316;26;2025-09-18;25,4;29,4;68,1;Saúde
652;316;32;2026-06-22;23,6;34,7;87,6;Hipertrofia
653;316;19;2026-01-11;35,2;22,4;69,6;Emagrecimento
654;317;30;2025-09-19;23,2;12,5;72,0;Saúde
655;317;35;2025-10-26;25,7;16,4;91,9;Condicionamento
656;317;36;2026-04-16;32,2;19,6;77,2;Emagrecimento
657;318;36;2025-07-01;37,3;31,8;68,0;Condicionamento
658;318;11;2025-11-14;28,4;16,1;97,6;Hipertrofia
659;319;23;2025-09-18;33,7;26,3;55,7;Emagrecimento
660;319;11;2026-05-25;18,8;14,8;107,1;Condicionamento
661;320;34;2025-10-01;18,7;23,0;108,5;Emagrecimento
662;321;27;2026-04-12;31,5;25,9;76,1;Emagrecimento
663;321;31;2025-10-04;23,8;28,7;48,3;Emagrecimento
664;321;24;2026-04-23;29,7;21,2;102,2;Condicionamento
665;322;30;2025-08-19;36,0;33,8;107,3;Hipertrofia
666;323;15;2026-02-09;21,0;21,1;65,1;Hipertrofia
667;323;38;2025-09-04;22,8;13,3;94,8;Hipertrofia
668;323;34;2025-10-23;24,7;21,9;59,8;Emagrecimento
669;324;17;2026-06-28;34,4;24,6;98,7;Condicionamento
670;324;8;2025-10-23;27,3;18,6;78,7;Emagrecimento
671;324;23;2025-11-26;20,7;31,7;62,1;Hipertrofia
672;325;15;2025-07-17;31,4;34,3;67,9;Saúde
673;325;11;2026-03-14;22,5;21,0;66,0;Saúde
674;326;8;2025-10-09;19,7;29,6;59,7;Hipertrofia
675;326;8;2025-10-14;35,3;28,2;65,8;Saúde
676;327;6;2026-06-19;26,7;17,1;81,6;Condicionamento
677;328;1;2025-08-15;37,9;28,8;82,1;Emagrecimento
678;328;12;2026-04-15;37,6;20,3;93,5;Emagrecimento
679;329;18;2026-05-01;29,7;31,6;60,6;Hipertrofia
680;329;5;2025-09-23;22,8;27,0;57,3;Condicionamento
681;330;10;2025-09-05;33,9;33,1;51,8;Condicionamento
682;331;37;2026-06-12;22,4;21,3;98,4;Emagrecimento
683;331;2;2025-07-03;32,9;24,8;46,0;Emagrecimento
684;332;18;2026-05-07;26,6;30,3;100,5;Emagrecimento
685;333;32;2026-02-20;32,3;19,8;66,2;Emagrecimento
686;334;34;2025-12-09;21,8;32,1;72,8;Saúde
687;335;36;2025-07-02;24,4;31,0;78,2;Emagrecimento
688;335;15;2025-09-18;37,5;26,1;84,8;Emagrecimento
689;335;26;2025-09-26;32,2;14,5;69,3;Emagrecimento
690;336;10;2026-01-10;35,5;32,2;89,9;Saúde
691;337;29;2025-11-15;29,5;21,9;48,1;Condicionamento
692;337;25;2026-01-25;21,1;23,2;50,4;Emagrecimento
693;337;16;2026-04-09;30,0;33,1;99,9;Hipertrofia
694;338;20;2026-03-21;18,2;25,5;73,4;Emagrecimento
695;338;13;2026-03-25;32,3;12,5;49,2;Hipertrofia
696;338;1;2025-09-11;18,9;32,5;100,3;Hipertrofia
697;339;7;2026-01-25;37,7;14,0;73,0;Condicionamento
698;339;6;2026-06-08;28,9;24,9;79,2;Condicionamento
699;339;40;2025-09-22;35,5;30,1;103,8;Emagrecimento
700;340;23;2026-06-04;33,5;30,8;109,2;Saúde
701;340;34;2026-04-12;37,1;13,4;55,6;Saúde
702;340;7;2026-06-10;29,1;29,6;69,6;Emagrecimento
703;341;13;2025-08-25;32,2;33,4;82,2;Emagrecimento
704;341;29;2026-02-18;29,4;12,6;51,5;Condicionamento
705;341;12;2026-06-20;24,1;22,8;50,7;Hipertrofia
706;342;37;2025-10-09;36,5;19,1;109,6;Emagrecimento
707;342;7;2025-10-28;35,5;28,1;61,0;Emagrecimento
708;342;7;2026-03-02;34,4;19,7;67,8;Condicionamento
709;343;31;2026-04-10;27,0;19,3;98,8;Emagrecimento
710;343;30;2026-03-08;37,6;34,1;67,2;Saúde
711;344;35;2026-06-14;22,5;13,9;86,5;Condicionamento
712;345;36;2025-12-21;35,9;27,1;95,1;Hipertrofia
713;345;5;2026-04-12;31,4;14,4;79,9;Condicionamento
714;345;31;2026-01-23;37,8;26,1;92,2;Hipertrofia
715;346;14;2026-01-14;31,3;31,2;88,2;Condicionamento
716;346;3;2025-10-07;19,8;22,8;74,0;Saúde
717;346;29;2025-07-27;28,1;23,8;97,5;Condicionamento
718;347;11;2026-01-24;26,2;28,0;54,1;Emagrecimento
719;347;2;2025-12-31;23,0;13,3;68,8;Emagrecimento
720;348;5;2026-05-23;32,4;22,4;45,7;Hipertrofia
721;349;17;2026-01-19;29,1;15,1;82,4;Saúde
722;349;36;2026-05-31;34,7;27,3;51,3;Hipertrofia
723;350;9;2026-05-26;31,4;19,8;46,9;Saúde
724;350;32;2025-11-15;25,0;17,8;77,3;Saúde
725;351;13;2025-11-02;31,8;28,8;103,8;Hipertrofia
726;351;40;2025-09-03;31,0;25,8;51,7;Emagrecimento
727;352;39;2025-11-26;30,8;17,5;48,6;Hipertrofia
728;353;13;2025-07-22;36,0;15,6;64,0;Saúde
729;354;34;2025-10-13;25,4;21,9;84,7;Condicionamento
730;354;9;2026-01-11;26,1;22,9;48,6;Saúde
731;354;17;2025-08-14;28,6;18,2;98,5;Condicionamento
732;355;19;2025-10-14;26,1;13,5;87,0;Saúde
733;355;29;2025-08-24;27,0;13,1;77,1;Saúde
734;355;31;2026-01-21;23,4;14,7;80,7;Condicionamento
735;356;4;2025-07-20;28,9;31,9;106,8;Hipertrofia
736;356;7;2025-07-16;20,4;21,8;109,8;Hipertrofia
737;356;16;2026-03-25;20,5;13,1;62,7;Condicionamento
738;357;15;2025-08-09;18,1;12,7;92,5;Saúde
739;357;3;2026-02-25;37,4;19,7;69,9;Hipertrofia
740;358;26;2026-01-18;28,7;26,7;81,3;Hipertrofia
741;358;3;2025-08-08;24,1;29,7;75,8;Emagrecimento
742;358;9;2025-09-21;21,6;24,7;63,3;Emagrecimento
743;359;7;2025-11-08;18,9;23,7;92,3;Condicionamento
744;359;33;2026-03-19;26,0;13,6;87,1;Saúde
745;360;13;2026-04-18;29,3;14,7;83,0;Hipertrofia
746;360;30;2026-01-09;29,0;29,8;69,2;Condicionamento
747;360;12;2026-05-08;36,5;21,4;102,6;Emagrecimento
748;361;37;2026-05-17;18,3;32,3;59,2;Emagrecimento
749;362;7;2025-07-04;19,5;22,9;99,1;Emagrecimento
750;362;6;2025-10-12;35,4;20,6;60,3;Saúde
751;362;8;2025-07-06;23,3;27,0;96,4;Saúde
752;363;25;2026-01-03;22,8;33,8;106,3;Saúde
753;364;29;2026-01-18;19,5;20,1;81,4;Saúde
754;364;33;2025-10-16;30,4;13,7;78,5;Condicionamento
755;364;6;2026-04-22;36,9;12,2;59,7;Emagrecimento
756;365;14;2025-08-23;23,4;19,5;70,9;Hipertrofia
757;365;37;2026-06-26;31,1;24,4;98,7;Condicionamento
758;365;29;2025-09-03;19,7;28,9;94,1;Emagrecimento
759;366;36;2026-03-19;30,4;26,8;109,6;Condicionamento
760;367;30;2026-06-19;20,7;17,6;101,4;Saúde
761;368;12;2025-12-19;24,9;19,9;103,7;Condicionamento
762;368;1;2025-07-22;32,2;33,3;106,1;Emagrecimento
763;369;15;2026-06-22;21,8;17,9;106,5;Hipertrofia
764;369;32;2025-10-22;23,0;16,9;97,3;Saúde
765;370;40;2026-01-12;31,1;34,2;84,7;Emagrecimento
766;371;10;2026-05-04;18,5;22,2;106,0;Saúde
767;371;33;2025-08-20;22,2;25,1;87,5;Hipertrofia
768;372;26;2025-07-06;27,2;33,1;77,5;Condicionamento
769;372;4;2026-06-28;31,1;32,3;98,9;Hipertrofia
770;372;26;2026-02-14;29,1;15,9;70,9;Hipertrofia
771;373;9;2025-07-17;31,9;16,7;88,3;Emagrecimento
772;373;4;2026-01-22;34,1;20,0;46,4;Hipertrofia
773;373;36;2025-07-08;25,4;31,5;58,2;Hipertrofia
774;374;19;2026-05-11;34,8;22,0;109,9;Hipertrofia
775;374;17;2025-07-03;27,8;13,0;88,7;Emagrecimento
776;374;26;2026-04-23;36,7;15,8;92,9;Hipertrofia
777;375;9;2025-12-22;25,1;19,6;71,7;Emagrecimento
778;375;35;2025-12-03;35,4;15,1;50,3;Hipertrofia
779;376;38;2026-06-06;30,3;25,2;85,9;Emagrecimento
780;376;27;2026-01-01;34,8;12,4;45,3;Condicionamento
781;377;16;2026-04-08;24,0;20,2;72,9;Hipertrofia
782;377;33;2026-06-30;30,2;14,2;46,2;Saúde
783;378;14;2026-05-08;37,8;30,0;88,3;Saúde
784;379;35;2025-10-16;27,1;24,1;56,8;Hipertrofia
785;380;20;2026-03-04;18,5;17,4;98,2;Saúde
786;381;14;2025-09-21;21,7;30,2;67,0;Emagrecimento
787;382;27;2025-09-03;24,5;33,8;86,6;Condicionamento
788;383;38;2025-11-29;29,0;27,6;45,7;Hipertrofia
789;383;17;2026-06-03;26,4;16,3;82,1;Saúde
790;383;40;2025-12-12;27,3;17,7;65,0;Hipertrofia
791;384;37;2025-08-27;20,6;29,1;73,7;Emagrecimento
792;384;20;2026-03-11;27,3;21,1;72,7;Condicionamento
793;384;23;2025-11-29;30,2;25,1;46,1;Condicionamento
794;385;28;2026-02-03;33,4;17,7;107,3;Saúde
795;386;7;2026-02-25;32,2;32,7;72,7;Hipertrofia
796;387;9;2025-10-19;24,1;27,8;79,3;Condicionamento
797;387;24;2026-03-10;35,3;24,7;97,7;Hipertrofia
798;388;6;2025-11-05;22,9;16,5;101,4;Hipertrofia
799;389;21;2025-07-24;21,4;12,6;96,3;Hipertrofia
800;389;16;2026-02-20;22,1;13,9;56,1;Emagrecimento
801;389;30;2026-01-24;33,3;20,9;95,1;Hipertrofia
802;390;16;2025-08-29;28,1;22,0;58,6;Saúde
803;390;18;2025-10-31;25,8;14,2;67,6;Condicionamento
804;391;6;2026-03-02;24,0;20,0;66,5;Saúde
805;392;29;2025-10-18;36,0;30,8;108,2;Saúde
806;393;39;2026-05-23;31,4;25,0;48,8;Hipertrofia
807;394;28;2025-11-17;18,9;32,9;69,8;Condicionamento
808;394;15;2025-09-07;27,3;26,5;65,4;Condicionamento
809;395;19;2026-05-11;23,6;23,6;52,3;Condicionamento
810;395;36;2025-12-07;28,6;25,5;87,2;Emagrecimento
811;395;29;2026-04-09;21,2;21,6;101,5;Condicionamento
812;396;39;2026-02-15;23,2;23,4;98,5;Hipertrofia
813;397;20;2025-12-21;32,7;29,1;96,0;Condicionamento
814;397;6;2026-05-05;19,2;22,2;48,7;Condicionamento
815;397;4;2026-06-14;36,2;13,6;69,3;Condicionamento
816;398;28;2026-05-17;28,2;27,7;91,4;Hipertrofia
817;399;20;2025-12-25;32,9;13,4;58,5;Emagrecimento
818;399;13;2025-12-06;30,0;25,3;92,5;Emagrecimento
819;400;9;2026-02-18;35,2;15,3;58,6;Condicionamento
820;400;23;2025-07-24;27,0;16,8;63,0;Hipertrofia
821;401;16;2025-10-14;27,2;26,9;62,9;Condicionamento
822;402;30;2026-03-19;26,1;29,9;70,8;Emagrecimento
823;402;23;2025-12-18;21,0;20,4;86,4;Condicionamento
824;402;3;2025-10-21;18,9;17,4;87,7;Emagrecimento
825;403;1;2025-07-28;23,0;27,3;85,9;Emagrecimento
826;404;3;2026-06-26;20,3;34,2;70,2;Emagrecimento
827;404;26;2026-06-26;22,0;16,9;62,1;Condicionamento
828;405;35;2026-03-20;32,3;22,6;55,5;Condicionamento
829;405;8;2025-09-05;21,7;31,5;96,2;Condicionamento
830;405;17;2025-08-08;32,2;21,4;96,7;Condicionamento
831;406;24;2025-10-06;28,2;31,6;84,3;Emagrecimento
832;407;37;2025-10-23;19,3;33,1;106,5;Hipertrofia
833;407;30;2025-12-25;25,8;29,1;51,1;Emagrecimento
834;407;2;2025-12-29;32,9;21,4;77,9;Emagrecimento
835;408;6;2026-02-28;31,7;32,3;103,6;Saúde
836;409;31;2025-08-22;18,3;17,1;62,7;Hipertrofia
837;409;30;2025-10-09;33,8;13,8;75,4;Saúde
838;410;2;2026-06-19;35,7;30,3;98,8;Hipertrofia
839;411;39;2025-10-14;28,5;34,7;70,0;Emagrecimento
840;411;19;2025-11-17;21,9;18,1;101,0;Saúde
841;412;34;2025-07-15;18,9;24,7;50,6;Saúde
842;412;27;2026-04-25;35,1;24,4;66,1;Hipertrofia
843;412;27;2025-12-04;21,3;25,5;69,7;Condicionamento
844;413;10;2025-07-21;29,0;24,0;54,2;Emagrecimento
845;413;1;2026-02-20;18,5;26,3;103,7;Condicionamento
846;414;16;2026-06-30;19,4;20,7;74,1;Emagrecimento
847;414;39;2025-09-30;32,9;28,4;79,2;Saúde
848;414;16;2026-03-27;34,8;23,4;59,9;Saúde
849;415;9;2026-06-11;29,3;15,4;101,7;Saúde
850;415;26;2026-04-26;36,7;21,9;56,3;Saúde
851;416;25;2026-06-18;25,7;33,7;77,9;Hipertrofia
852;417;27;2026-04-21;31,7;15,7;92,5;Hipertrofia
853;418;23;2025-11-24;26,5;21,6;64,2;Hipertrofia
854;418;7;2025-08-22;27,6;21,4;101,5;Saúde
855;418;11;2026-02-21;26,3;26,7;101,9;Emagrecimento
856;419;30;2025-12-25;28,9;13,5;70,0;Saúde
857;419;21;2025-12-09;26,1;22,5;57,1;Condicionamento
858;420;35;2025-11-11;32,1;33,3;62,8;Condicionamento
859;421;10;2026-03-28;23,1;25,0;95,5;Condicionamento
860;422;35;2025-11-13;37,4;22,9;81,8;Condicionamento
861;422;16;2025-07-19;34,8;21,4;60,9;Hipertrofia
862;423;8;2025-08-26;31,3;15,2;94,8;Hipertrofia
863;424;1;2025-09-01;18,2;14,6;62,3;Saúde
864;425;37;2025-10-27;33,3;14,3;82,7;Hipertrofia
865;426;30;2025-11-16;36,6;17,3;84,9;Hipertrofia
866;426;25;2026-01-11;33,1;19,3;103,0;Saúde
867;427;26;2025-12-04;26,8;22,3;73,2;Hipertrofia
868;427;33;2026-06-28;36,7;16,8;47,3;Hipertrofia
