honorario_id,processo_id,modelo_cobranca,valor_contratado,percentual_exito,data_contrato,status
1769,1769,Hora,38019.86,4974.53,2026-01-04,Quitado
1770,1770,Êxito,37724.84,689.08,2026-04-07,Em atraso
1771,1771,Hora,39355.95,9793.72,2025-08-04,Ativo
1772,1772,Hora,38836.88,8465.43,2026-03-27,Ativo
1773,1773,Fixo,29085.72,418.26,2026-02-17,Ativo
1774,1774,Fixo,11513.01,703.81,2025-11-25,Em atraso
1775,1775,Hora,38516.31,1532.73,2025-12-09,Quitado
1776,1776,Êxito,16658.27,2711.44,2025-07-18,Quitado
1777,1777,Hora,8072.9,1268.65,2025-08-07,Quitado
1778,1778,Misto,21780.39,7393.52,2025-12-25,Em atraso
1779,1779,Fixo,36958.27,12258.14,2025-11-18,Em atraso
1780,1780,Fixo,39908.88,12609.89,2025-07-15,Ativo
1781,1781,Êxito,25828.43,3526.99,2025-11-27,Em atraso
1782,1782,Fixo,25559.59,732.85,2025-07-19,Em atraso
1783,1783,Hora,3265.55,809.06,2025-07-04,Em atraso
1784,1784,Fixo,23693.88,4690.9,2026-06-25,Em atraso
1785,1785,Hora,29211.6,9315.3,2026-04-13,Ativo
1786,1786,Misto,18785.37,208.3,2025-12-30,Quitado
1787,1787,Fixo,33405.52,5421.01,2025-10-27,Ativo
1788,1788,Hora,32014.72,2073.01,2025-07-10,Em atraso
1789,1789,Misto,44022.64,3325.43,2026-05-23,Quitado
1790,1790,Fixo,16292.28,2929.33,2026-05-21,Ativo
1791,1791,Êxito,17527.08,2354.57,2026-04-14,Quitado
1792,1792,Misto,16287.55,382.49,2025-07-02,Quitado
1793,1793,Misto,21383.87,3266.4,2026-01-16,Ativo
1794,1794,Hora,30686.77,10476.55,2025-08-12,Quitado
1795,1795,Hora,26302.49,2955.51,2025-12-10,Ativo
1796,1796,Fixo,32591.45,5580.37,2026-06-20,Em atraso
1797,1797,Êxito,41552.47,2665.85,2026-03-14,Em atraso
1798,1798,Êxito,4647.92,310.66,2026-03-17,Quitado
1799,1799,Êxito,23413.43,3425.43,2026-03-20,Em atraso
1800,1800,Hora,14874.71,1994.07,2025-10-02,Em atraso
1801,1801,Hora,27982.06,1096.58,2026-05-25,Quitado
1802,1802,Hora,11316.62,135.02,2025-10-18,Em atraso
1803,1803,Fixo,34583.03,5153.68,2026-03-19,Ativo
1804,1804,Êxito,19254.48,5132.4,2025-07-14,Quitado
1805,1805,Fixo,30881.27,1422.11,2026-06-20,Ativo
1806,1806,Êxito,18470.06,4307.98,2025-10-15,Ativo
1807,1807,Fixo,28808.23,6820.52,2026-01-20,Em atraso
1808,1808,Hora,44635.14,7815.42,2025-08-30,Quitado
1809,1809,Êxito,42529.36,1324.01,2025-11-02,Quitado
1810,1810,Fixo,42749.88,11825.23,2026-01-15,Ativo
1811,1811,Fixo,29806.6,6484.48,2025-07-11,Ativo
1812,1812,Hora,7973.34,1198.6,2025-10-05,Em atraso
1813,1813,Fixo,13413.93,3428.02,2026-04-18,Ativo
1814,1814,Fixo,37196.75,3145.85,2026-01-09,Ativo
1815,1815,Hora,42634.74,4596.92,2025-09-28,Em atraso
1816,1816,Fixo,25698.12,3443.96,2026-06-21,Em atraso
1817,1817,Fixo,33599.15,3591.71,2026-01-06,Quitado
1818,1818,Fixo,10112.01,3280.89,2025-12-26,Quitado
1819,1819,Êxito,14465.91,3236.37,2025-08-04,Ativo
1820,1820,Hora,12694.69,1865.87,2026-03-21,Quitado
1821,1821,Fixo,24782.89,5493.89,2026-01-07,Em atraso
1822,1822,Hora,31822.9,6714.1,2025-10-10,Ativo
1823,1823,Misto,17499.62,3965.61,2026-05-28,Ativo
1824,1824,Fixo,38877.44,10213.5,2026-04-12,Quitado
1825,1825,Misto,26842.64,6487.27,2025-07-24,Em atraso
1826,1826,Fixo,39183.84,11003.06,2025-09-10,Ativo
1827,1827,Êxito,27190.6,5731.16,2026-05-23,Em atraso
1828,1828,Misto,6361.88,1789.66,2025-12-04,Ativo
1829,1829,Êxito,11014.19,3108.54,2026-05-02,Ativo
1830,1830,Êxito,12010.44,2717.64,2026-03-18,Ativo
1831,1831,Hora,42082.65,276.58,2025-09-23,Ativo
1832,1832,Hora,14438.56,3705.67,2026-06-08,Ativo
1833,1833,Fixo,27709.48,4971.76,2025-12-01,Quitado
1834,1834,Fixo,6657.55,1925.6,2025-11-11,Em atraso
1835,1835,Hora,12145.34,692.12,2025-07-08,Em atraso
1836,1836,Fixo,16819.11,2610.84,2025-11-27,Ativo
1837,1837,Fixo,31180.38,2816.18,2025-07-11,Quitado
1838,1838,Misto,34835.15,11731.01,2026-03-01,Em atraso
1839,1839,Hora,17076.8,4676.24,2025-08-13,Ativo
1840,1840,Hora,11585.66,970.48,2026-03-12,Ativo
1841,1841,Hora,37282.69,11400.79,2025-10-14,Em atraso
1842,1842,Fixo,15959.65,2031.3,2026-03-23,Em atraso
1843,1843,Hora,2392.95,345.47,2026-05-03,Ativo
1844,1844,Hora,22136.75,5624.77,2025-09-10,Em atraso
1845,1845,Misto,28070.39,3041.66,2025-07-24,Ativo
1846,1846,Êxito,35647.67,6871.38,2026-04-30,Ativo
1847,1847,Misto,3740.84,1291.45,2026-04-16,Em atraso
1848,1848,Misto,24752.83,4941.86,2025-08-26,Em atraso
1849,1849,Hora,32230.84,5215.6,2025-12-08,Quitado
1850,1850,Hora,38711.63,7082.9,2025-11-19,Quitado
1851,1851,Hora,25916.24,6796.4,2025-07-17,Ativo
1852,1852,Hora,6756.79,1594.72,2025-09-11,Em atraso
1853,1853,Hora,22541.94,3985.7,2025-10-11,Ativo
1854,1854,Fixo,40213.08,8184.66,2026-06-26,Ativo
1855,1855,Êxito,2392.74,583.85,2026-05-19,Ativo
1856,1856,Hora,36983.55,9784.77,2025-10-07,Ativo
1857,1857,Êxito,22359.9,7703.81,2025-12-05,Em atraso
1858,1858,Hora,40241.75,10869.08,2026-03-03,Em atraso
1859,1859,Hora,11011.68,3625.33,2025-08-29,Quitado
1860,1860,Êxito,30050.94,2138.33,2026-02-11,Em atraso
1861,1861,Êxito,33622.58,4315.46,2025-07-15,Ativo
1862,1862,Êxito,25573.33,3385.1,2026-06-18,Em atraso
1863,1863,Misto,40523.59,13621.11,2026-04-05,Ativo
1864,1864,Fixo,44647.68,680.73,2026-01-13,Quitado
1865,1865,Fixo,6196.21,554.11,2026-01-19,Em atraso
1866,1866,Fixo,13165.53,1419.97,2026-02-26,Ativo
1867,1867,Misto,9106.28,2326.0,2026-04-13,Em atraso
1868,1868,Misto,5576.76,216.05,2026-03-08,Em atraso
1869,1869,Hora,33344.8,4316.1,2025-10-19,Em atraso
1870,1870,Êxito,40698.15,8556.52,2026-02-15,Quitado
1871,1871,Êxito,31784.48,5159.98,2026-02-13,Quitado
1872,1872,Fixo,5136.13,1174.78,2025-12-25,Ativo
1873,1873,Misto,32290.11,8439.42,2026-04-27,Em atraso
1874,1874,Êxito,29703.69,9313.41,2026-06-23,Em atraso
1875,1875,Misto,38276.03,418.12,2025-08-23,Em atraso
1876,1876,Fixo,7688.02,1848.3,2026-06-21,Em atraso
1877,1877,Hora,33103.74,4599.52,2026-06-05,Ativo
1878,1878,Êxito,33128.84,4036.22,2025-09-02,Ativo
1879,1879,Hora,30388.84,2239.62,2025-09-23,Ativo
1880,1880,Fixo,34203.48,11392.5,2026-03-30,Ativo
1881,1881,Misto,17711.36,2296.16,2025-12-30,Em atraso
1882,1882,Misto,9232.92,1875.47,2026-06-13,Quitado
1883,1883,Misto,42908.79,4999.74,2025-12-24,Em atraso
1884,1884,Misto,21526.79,2302.35,2026-01-24,Em atraso
1885,1885,Fixo,20302.93,1745.31,2026-04-21,Quitado
1886,1886,Misto,9001.54,2578.48,2026-05-06,Ativo
1887,1887,Fixo,21016.38,3750.05,2026-04-02,Em atraso
1888,1888,Fixo,44321.98,6689.88,2025-07-31,Quitado
1889,1889,Misto,31613.83,9337.76,2026-05-22,Quitado
1890,1890,Êxito,7497.35,2360.15,2026-05-22,Em atraso
1891,1891,Hora,26909.55,976.24,2025-11-12,Em atraso
1892,1892,Misto,28906.92,379.96,2026-03-15,Ativo
1893,1893,Fixo,42306.7,9494.42,2026-06-07,Ativo
1894,1894,Hora,3601.58,446.07,2025-09-27,Quitado
1895,1895,Êxito,2515.25,40.59,2026-02-27,Ativo
1896,1896,Misto,40710.13,3007.14,2025-10-17,Ativo
1897,1897,Fixo,8364.28,2886.4,2025-12-02,Em atraso
1898,1898,Hora,44934.32,7559.6,2025-10-12,Ativo
1899,1899,Hora,27263.98,3353.92,2025-11-07,Em atraso
1900,1900,Fixo,37374.94,3605.94,2026-04-19,Quitado
1901,1901,Hora,18144.06,4699.8,2026-05-26,Em atraso
1902,1902,Hora,17433.92,4817.05,2025-12-25,Ativo
1903,1903,Fixo,2001.74,169.39,2026-02-28,Ativo
1904,1904,Fixo,19779.69,2192.49,2026-01-16,Em atraso
1905,1905,Misto,6875.66,1126.77,2026-01-18,Ativo
1906,1906,Êxito,18935.93,4707.78,2025-12-18,Quitado
1907,1907,Êxito,43238.22,14990.41,2025-09-25,Em atraso
1908,1908,Misto,5166.28,93.02,2026-06-29,Quitado
1909,1909,Hora,32927.88,7990.65,2025-09-01,Em atraso
1910,1910,Hora,41805.32,2845.88,2025-12-19,Quitado
1911,1911,Misto,14463.9,1638.99,2026-01-20,Quitado
1912,1912,Hora,32928.6,741.55,2026-06-28,Em atraso
1913,1913,Êxito,21712.55,1527.89,2026-04-03,Quitado
1914,1914,Fixo,17239.13,4258.85,2025-10-27,Quitado
1915,1915,Misto,21604.5,2914.15,2025-12-29,Em atraso
1916,1916,Êxito,16927.16,2534.12,2025-11-07,Quitado
1917,1917,Êxito,14145.73,142.03,2025-12-23,Em atraso
1918,1918,Hora,14309.42,1682.09,2025-07-02,Ativo
1919,1919,Fixo,42248.89,6636.92,2025-07-23,Em atraso
1920,1920,Hora,35249.97,2811.32,2026-05-22,Ativo
1921,1921,Misto,31108.19,2916.41,2026-06-13,Quitado
1922,1922,Hora,11529.26,769.75,2026-01-22,Em atraso
1923,1923,Hora,27414.49,1885.19,2025-09-21,Em atraso
1924,1924,Êxito,7918.58,1805.89,2025-07-13,Ativo
1925,1925,Êxito,32064.61,8406.8,2026-04-30,Ativo
1926,1926,Misto,5421.38,1831.3,2026-02-02,Ativo
1927,1927,Hora,31251.19,7927.24,2026-04-30,Em atraso
1928,1928,Êxito,23786.63,5570.27,2025-07-20,Quitado
1929,1929,Êxito,36821.25,1651.09,2026-04-01,Quitado
1930,1930,Fixo,43062.81,12999.08,2025-08-10,Em atraso
1931,1931,Fixo,29066.29,2070.74,2026-02-13,Ativo
1932,1932,Misto,6604.03,1427.57,2025-10-12,Em atraso
1933,1933,Fixo,13492.92,3543.13,2025-10-08,Quitado
1934,1934,Fixo,31645.71,5623.57,2025-07-23,Quitado
1935,1935,Misto,43575.78,5363.87,2025-12-29,Ativo
1936,1936,Fixo,40082.13,1300.46,2026-03-10,Em atraso
1937,1937,Êxito,8012.27,1299.26,2025-12-11,Quitado
1938,1938,Êxito,2559.04,283.94,2026-05-07,Quitado
1939,1939,Êxito,40088.47,5886.3,2026-06-14,Ativo
1940,1940,Êxito,10132.3,1338.11,2025-10-10,Em atraso
1941,1941,Hora,37600.95,4552.19,2025-12-29,Ativo
1942,1942,Hora,38331.03,582.81,2026-05-11,Ativo
1943,1943,Êxito,36041.8,7340.62,2026-02-11,Quitado
1944,1944,Fixo,14660.15,149.9,2025-08-23,Em atraso
1945,1945,Fixo,39560.19,889.6,2025-11-20,Quitado
1946,1946,Misto,1658.44,17.7,2025-09-17,Ativo
1947,1947,Êxito,16894.99,840.47,2026-03-19,Em atraso
1948,1948,Êxito,31201.53,7013.65,2025-11-22,Quitado
1949,1949,Hora,24672.07,6884.18,2026-02-10,Em atraso
1950,1950,Êxito,39154.74,6923.75,2026-06-09,Quitado
1951,1951,Hora,23068.72,6841.66,2026-04-29,Em atraso
1952,1952,Fixo,35969.78,4794.05,2026-04-30,Quitado
1953,1953,Hora,33271.04,1204.4,2025-07-07,Ativo
1954,1954,Êxito,4496.36,779.14,2025-12-22,Quitado
1955,1955,Misto,39388.2,9042.52,2026-06-23,Quitado
1956,1956,Misto,24068.01,2914.63,2025-12-14,Quitado
1957,1957,Misto,39430.84,7187.1,2025-08-20,Em atraso
1958,1958,Hora,14551.79,1492.25,2025-08-20,Em atraso
1959,1959,Hora,8744.02,96.27,2025-10-17,Ativo
1960,1960,Misto,34980.64,4004.58,2025-10-31,Quitado
1961,1961,Êxito,27358.09,7809.29,2025-08-30,Em atraso
1962,1962,Êxito,20455.7,6840.74,2026-02-10,Ativo
1963,1963,Fixo,22082.87,2690.82,2025-07-02,Em atraso
1964,1964,Êxito,13261.94,301.07,2025-09-27,Quitado
1965,1965,Hora,33467.17,7924.68,2026-01-12,Quitado
1966,1966,Êxito,10335.69,798.65,2025-11-07,Ativo
1967,1967,Êxito,43276.04,1374.83,2025-12-06,Em atraso
1968,1968,Êxito,35627.07,11034.76,2025-08-16,Ativo
1969,1969,Fixo,8494.1,2345.77,2025-12-31,Ativo
1970,1970,Misto,11572.3,3052.85,2025-11-09,Em atraso
1971,1971,Misto,15455.74,4460.17,2026-01-24,Ativo
1972,1972,Hora,39160.25,3025.79,2026-02-04,Em atraso
1973,1973,Fixo,16910.0,1003.08,2026-03-08,Quitado
1974,1974,Hora,44268.84,12413.31,2025-07-13,Em atraso
1975,1975,Êxito,41731.44,10033.73,2026-03-28,Ativo
1976,1976,Misto,22787.74,5632.85,2025-07-24,Ativo
1977,1977,Misto,36365.31,1877.47,2026-01-03,Ativo
1978,1978,Hora,33805.47,1163.08,2025-08-05,Em atraso
1979,1979,Fixo,23977.4,5450.85,2026-06-15,Ativo
1980,1980,Hora,17989.78,6081.07,2025-10-26,Quitado
1981,1981,Êxito,35954.66,3962.82,2025-08-31,Quitado
1982,1982,Hora,30400.7,540.05,2026-05-24,Quitado
1983,1983,Misto,38255.37,8354.48,2025-11-20,Ativo
1984,1984,Fixo,27360.47,4303.98,2026-04-08,Em atraso
1985,1985,Fixo,5298.16,498.92,2026-01-15,Quitado
1986,1986,Fixo,27541.17,8935.86,2025-07-30,Ativo
1987,1987,Êxito,11875.92,1708.23,2025-08-03,Ativo
1988,1988,Hora,23728.05,4475.96,2025-08-15,Em atraso
1989,1989,Êxito,14467.54,455.96,2026-05-07,Ativo
1990,1990,Misto,36075.88,5281.19,2025-09-23,Ativo
1991,1991,Êxito,14005.75,2848.15,2025-08-20,Quitado
1992,1992,Fixo,7152.63,1547.71,2025-09-23,Ativo
1993,1993,Êxito,27089.1,1200.07,2025-07-09,Em atraso
1994,1994,Hora,17204.06,1545.78,2025-09-24,Ativo
1995,1995,Hora,36969.94,562.43,2025-08-25,Em atraso
1996,1996,Êxito,7090.54,1435.49,2026-02-19,Em atraso
1997,1997,Êxito,7910.99,1491.82,2025-08-04,Quitado
1998,1998,Misto,30198.44,6740.08,2026-02-19,Ativo
1999,1999,Fixo,7717.82,747.39,2026-05-19,Quitado
2000,2000,Hora,32187.19,3087.58,2025-12-16,Ativo
2001,2001,Misto,29120.34,3514.95,2026-03-30,Em atraso
2002,2002,Misto,7788.31,66.52,2026-02-07,Ativo
2003,2003,Fixo,20892.41,5662.1,2025-07-11,Quitado
2004,2004,Fixo,34529.16,933.62,2026-02-16,Ativo
2005,2005,Fixo,42611.39,7817.66,2026-03-04,Quitado
2006,2006,Hora,6842.91,2197.53,2026-03-30,Quitado
2007,2007,Hora,18609.02,181.16,2026-02-11,Quitado
2008,2008,Misto,36848.71,1048.78,2026-03-10,Em atraso
2009,2009,Fixo,10939.78,128.79,2026-05-31,Quitado
2010,2010,Misto,5121.57,624.11,2025-07-13,Quitado
2011,2011,Misto,14584.08,780.02,2025-08-15,Ativo
2012,2012,Êxito,41016.49,12812.97,2025-09-13,Em atraso
2013,2013,Misto,9742.12,879.53,2026-04-30,Quitado
2014,2014,Êxito,13761.28,4710.49,2025-07-27,Ativo
2015,2015,Misto,40196.24,8712.91,2026-05-11,Quitado
2016,2016,Fixo,29697.29,6503.96,2026-02-06,Em atraso
2017,2017,Hora,11022.89,486.74,2025-10-01,Em atraso
2018,2018,Êxito,27335.3,4525.78,2025-10-28,Em atraso
2019,2019,Hora,7180.35,1703.56,2025-09-09,Ativo
2020,2020,Êxito,6962.15,1976.86,2026-05-14,Ativo
2021,2021,Misto,19655.77,6688.22,2026-01-03,Quitado
2022,2022,Hora,10757.1,3324.46,2025-10-12,Em atraso
2023,2023,Fixo,10151.77,2563.23,2025-10-08,Quitado
2024,2024,Êxito,25868.58,2051.32,2026-01-24,Quitado
2025,2025,Fixo,4126.61,64.25,2026-02-18,Quitado
2026,2026,Misto,19197.89,657.5,2026-01-26,Quitado
2027,2027,Fixo,36957.85,11760.11,2025-08-03,Quitado
2028,2028,Fixo,11002.48,1677.44,2025-11-16,Ativo
2029,2029,Fixo,31077.06,7367.81,2026-02-07,Em atraso
2030,2030,Êxito,9831.93,2492.02,2026-05-10,Ativo
2031,2031,Misto,42727.7,11177.83,2026-05-18,Em atraso
2032,2032,Êxito,35515.2,6679.25,2025-12-24,Ativo
2033,2033,Misto,43624.23,4560.56,2025-09-07,Em atraso
2034,2034,Misto,19474.58,6192.13,2026-03-08,Quitado
2035,2035,Misto,37856.34,3899.06,2025-07-12,Ativo
2036,2036,Hora,15384.68,399.02,2026-04-17,Ativo
2037,2037,Hora,31423.44,5706.3,2026-06-17,Quitado
2038,2038,Fixo,17790.02,2363.57,2026-03-23,Ativo
2039,2039,Êxito,21105.64,2203.75,2026-05-23,Ativo
2040,2040,Fixo,41242.22,11043.17,2026-03-06,Quitado
2041,2041,Fixo,37427.14,8374.87,2026-06-08,Ativo
2042,2042,Hora,4210.51,552.82,2025-08-22,Ativo
2043,2043,Hora,32682.32,8514.63,2026-04-07,Quitado
2044,2044,Hora,30974.29,9662.14,2025-11-02,Ativo
2045,2045,Fixo,32092.11,1168.2,2026-04-21,Em atraso
2046,2046,Misto,43388.14,14527.01,2025-11-08,Ativo
2047,2047,Hora,21028.92,1767.19,2026-02-13,Em atraso
2048,2048,Fixo,15309.03,1669.57,2025-11-08,Em atraso
2049,2049,Misto,5506.01,1557.94,2026-05-13,Quitado
2050,2050,Misto,34363.23,4071.46,2026-03-07,Ativo
2051,2051,Hora,31886.42,8213.96,2025-07-12,Em atraso
2052,2052,Misto,4379.94,1269.67,2025-11-01,Ativo
2053,2053,Fixo,2100.12,658.86,2026-02-20,Ativo
2054,2054,Fixo,10513.51,663.66,2026-04-13,Quitado
2055,2055,Hora,28687.93,9429.36,2025-10-02,Ativo
2056,2056,Fixo,17491.39,5634.7,2026-01-01,Em atraso
2057,2057,Misto,15827.35,3133.18,2026-06-11,Quitado
2058,2058,Misto,10518.83,3591.63,2026-02-18,Em atraso
2059,2059,Hora,33624.98,6014.45,2025-07-21,Ativo
2060,2060,Fixo,19851.28,4244.6,2026-02-12,Em atraso
2061,2061,Hora,30752.76,6114.21,2025-09-05,Ativo
2062,2062,Hora,28660.8,4837.97,2025-08-22,Quitado
2063,2063,Hora,23833.15,6287.99,2026-03-07,Em atraso
2064,2064,Êxito,5346.8,5.66,2025-10-31,Em atraso
2065,2065,Êxito,31976.09,3077.58,2025-08-30,Em atraso
2066,2066,Êxito,24726.28,7949.81,2026-05-12,Em atraso
2067,2067,Êxito,18540.5,5812.55,2026-01-23,Quitado
2068,2068,Êxito,35300.1,11949.64,2026-04-22,Em atraso
2069,2069,Hora,31570.56,30.02,2026-06-17,Ativo
2070,2070,Misto,16522.01,2463.36,2026-05-01,Em atraso
2071,2071,Hora,41876.21,3131.34,2025-07-23,Em atraso
2072,2072,Hora,19342.98,5854.71,2025-10-29,Em atraso
2073,2073,Hora,29364.26,3947.5,2025-07-06,Em atraso
2074,2074,Fixo,35267.13,6043.19,2025-07-06,Em atraso
2075,2075,Hora,23791.16,8225.88,2026-06-06,Em atraso
2076,2076,Êxito,26515.93,5534.1,2025-08-02,Ativo
2077,2077,Misto,10107.59,2818.26,2026-04-16,Quitado
2078,2078,Êxito,38360.83,5521.2,2026-02-15,Ativo
2079,2079,Misto,40025.11,11324.97,2026-06-23,Quitado
2080,2080,Êxito,35709.76,8033.36,2025-09-22,Ativo
2081,2081,Êxito,27803.18,2641.77,2026-05-20,Quitado
2082,2082,Êxito,26529.57,3190.42,2025-10-05,Quitado
2083,2083,Misto,1838.73,106.97,2026-05-22,Quitado
2084,2084,Hora,29857.61,998.51,2026-03-30,Ativo
2085,2085,Êxito,40166.28,2400.96,2025-11-08,Quitado
2086,2086,Hora,7737.73,1427.12,2025-11-23,Em atraso
2087,2087,Hora,9481.59,2499.44,2025-08-04,Quitado
2088,2088,Êxito,26944.38,1817.14,2025-12-18,Quitado
2089,2089,Misto,33589.07,9572.17,2025-12-06,Quitado
2090,2090,Hora,37940.76,2004.01,2025-12-01,Ativo
2091,2091,Êxito,3444.39,975.14,2025-10-23,Quitado
2092,2092,Fixo,2141.33,709.65,2025-12-25,Ativo
2093,2093,Misto,32884.62,9726.55,2026-06-16,Ativo
2094,2094,Fixo,23759.04,6087.76,2025-08-11,Quitado
2095,2095,Êxito,14683.72,4589.41,2026-05-04,Ativo
2096,2096,Êxito,5852.3,845.15,2025-11-12,Quitado
2097,2097,Misto,8325.36,1438.3,2026-06-13,Em atraso
2098,2098,Fixo,27858.44,1737.41,2026-04-09,Ativo
2099,2099,Hora,27826.48,3992.48,2026-04-04,Quitado
2100,2100,Êxito,27751.64,7661.74,2026-01-08,Ativo
2101,2101,Misto,16987.74,2227.47,2026-04-18,Em atraso
2102,2102,Misto,43735.21,11858.4,2025-10-26,Quitado
2103,2103,Misto,7742.17,539.77,2026-03-21,Ativo
2104,2104,Hora,29816.69,1623.31,2026-05-02,Quitado
2105,2105,Hora,2872.17,633.73,2025-12-03,Quitado
2106,2106,Fixo,38946.21,3371.99,2025-09-03,Quitado
2107,2107,Misto,26828.81,8358.77,2025-10-07,Ativo
2108,2108,Hora,19613.43,5592.4,2025-07-31,Ativo
2109,2109,Êxito,42683.86,12235.72,2026-03-08,Ativo
2110,2110,Êxito,1854.23,5.89,2026-04-10,Em atraso
2111,2111,Fixo,37704.4,8597.29,2025-12-10,Ativo
2112,2112,Hora,6500.08,1756.73,2026-02-23,Em atraso
2113,2113,Fixo,44918.98,12780.0,2025-10-11,Quitado
2114,2114,Êxito,20247.25,4152.53,2026-03-19,Quitado
2115,2115,Misto,18082.07,2175.69,2026-04-15,Quitado
2116,2116,Misto,29752.75,10321.68,2026-02-14,Quitado
2117,2117,Êxito,35193.9,9992.97,2026-05-01,Ativo
2118,2118,Misto,26662.58,1133.52,2026-04-04,Quitado
2119,2119,Misto,17915.62,1227.13,2026-04-08,Ativo
2120,2120,Êxito,15908.65,5333.93,2026-03-01,Quitado
2121,2121,Fixo,39962.91,13237.52,2025-07-03,Em atraso
2122,2122,Misto,25993.5,7025.77,2026-01-14,Em atraso
2123,2123,Misto,18782.26,4213.06,2026-06-26,Em atraso
2124,2124,Fixo,34761.51,4292.44,2025-09-11,Em atraso
2125,2125,Êxito,30422.94,1455.68,2025-10-18,Ativo
2126,2126,Hora,3151.31,165.14,2026-04-27,Quitado
2127,2127,Hora,44819.85,741.13,2026-02-01,Quitado
2128,2128,Êxito,15531.03,3093.13,2025-11-26,Ativo
2129,2129,Fixo,26954.85,62.99,2025-12-20,Quitado
2130,2130,Fixo,30422.25,4546.18,2025-07-11,Quitado
2131,2131,Fixo,26985.78,4796.37,2026-05-05,Ativo
2132,2132,Misto,25307.88,2011.49,2025-12-19,Ativo
2133,2133,Misto,40954.89,12019.98,2025-12-20,Quitado
2134,2134,Misto,27024.32,8085.97,2026-06-12,Ativo
2135,2135,Misto,31896.75,7886.53,2025-08-25,Quitado
2136,2136,Fixo,1849.76,458.23,2026-04-28,Quitado
2137,2137,Misto,15752.75,4419.97,2026-04-01,Ativo
2138,2138,Êxito,19647.31,5372.11,2025-09-03,Quitado
2139,2139,Fixo,29810.68,2925.58,2026-05-21,Quitado
2140,2140,Êxito,34446.02,3543.39,2026-03-01,Quitado
2141,2141,Êxito,20898.87,323.96,2025-12-30,Quitado
2142,2142,Êxito,29760.21,9023.01,2026-06-11,Quitado
2143,2143,Êxito,6991.54,2374.76,2025-12-03,Ativo
2144,2144,Fixo,29957.91,9031.0,2026-01-25,Quitado
2145,2145,Fixo,17425.43,5484.5,2025-09-06,Quitado
2146,2146,Fixo,36821.4,2515.89,2026-02-11,Em atraso
2147,2147,Êxito,14530.34,5044.36,2025-09-06,Quitado
2148,2148,Hora,9836.28,1651.54,2025-11-05,Em atraso
2149,2149,Fixo,6947.39,297.06,2026-06-12,Ativo
2150,2150,Êxito,24850.35,4727.37,2025-09-13,Em atraso
2151,2151,Fixo,31016.07,6131.16,2026-05-24,Ativo
2152,2152,Fixo,20973.02,1157.57,2026-04-19,Ativo
2153,2153,Êxito,42312.26,11776.99,2025-12-04,Quitado
2154,2154,Fixo,13866.71,3565.33,2026-06-07,Quitado
2155,2155,Misto,27826.17,2184.7,2025-07-04,Ativo
2156,2156,Hora,30197.72,9566.94,2026-06-08,Em atraso
2157,2157,Fixo,27808.44,9539.02,2025-10-25,Ativo
2158,2158,Fixo,24140.57,3313.94,2026-04-04,Ativo
2159,2159,Fixo,7677.86,1590.57,2025-11-17,Ativo
2160,2160,Fixo,39266.36,2862.74,2025-12-03,Quitado
2161,2161,Misto,31633.96,6337.54,2026-01-11,Em atraso
2162,2162,Hora,33398.02,7841.09,2025-10-12,Ativo
2163,2163,Fixo,36924.87,2499.93,2025-08-14,Ativo
2164,2164,Misto,33518.58,10663.87,2025-08-03,Em atraso
2165,2165,Hora,3525.44,1166.45,2025-08-11,Em atraso
2166,2166,Êxito,3175.1,370.89,2026-01-16,Ativo
2167,2167,Êxito,17755.53,3597.09,2026-02-11,Em atraso
2168,2168,Misto,32409.04,1222.7,2026-06-05,Em atraso
2169,2169,Misto,4277.51,168.6,2026-03-26,Ativo
2170,2170,Êxito,12619.38,4317.51,2026-02-23,Quitado
2171,2171,Êxito,37758.75,2795.48,2026-04-03,Quitado
2172,2172,Hora,40240.07,4983.52,2025-11-09,Quitado
2173,2173,Êxito,39216.31,4779.76,2025-07-04,Em atraso
2174,2174,Fixo,23556.54,2452.69,2025-07-04,Em atraso
2175,2175,Hora,17886.99,3761.28,2025-07-26,Em atraso
2176,2176,Êxito,44826.62,1918.47,2025-07-26,Quitado
2177,2177,Misto,19814.68,871.72,2026-04-20,Ativo
2178,2178,Fixo,6278.61,629.42,2025-09-21,Ativo
2179,2179,Fixo,27523.48,8354.39,2026-01-27,Em atraso
2180,2180,Fixo,9040.94,134.05,2026-01-30,Ativo
2181,2181,Fixo,33275.26,6777.21,2025-12-25,Ativo
2182,2182,Misto,10235.49,173.46,2025-12-07,Em atraso
2183,2183,Hora,37306.57,6025.9,2026-01-20,Quitado
2184,2184,Hora,2672.6,87.63,2026-01-15,Ativo
2185,2185,Êxito,42899.69,8854.82,2026-01-24,Em atraso
2186,2186,Hora,35068.12,3475.25,2025-10-28,Ativo
2187,2187,Hora,35143.04,11523.29,2025-09-13,Em atraso
2188,2188,Hora,17404.91,5624.54,2025-10-02,Em atraso
2189,2189,Misto,28266.2,1600.57,2026-01-26,Ativo
2190,2190,Misto,23137.68,5539.45,2025-10-24,Quitado
2191,2191,Misto,34990.05,979.84,2025-09-09,Ativo
2192,2192,Hora,34232.01,438.56,2026-03-30,Quitado
2193,2193,Êxito,29107.85,6363.77,2025-07-25,Ativo
2194,2194,Fixo,17490.63,2604.02,2026-04-28,Ativo
2195,2195,Misto,4960.34,726.43,2025-10-08,Ativo
