diagnostico_id;os_id;defeito_relatado;causa;taxa_diagnostico;data_diagnostico
523;523;Não liga;Oxidação;205,62;2025-08-12
524;524;Falha de rede;Impacto;83,48;2025-09-13
525;525;Lento;Software;120,43;2026-06-10
526;526;Superaquecimento;Impacto;40,75;2025-10-08
527;527;Lento;Impacto;129,85;2025-10-02
528;528;Lento;Desgaste;122,89;2025-12-14
529;529;Sem imagem;Desgaste;132,19;2026-03-30
530;530;Não liga;Componente queimado;89,0;2026-03-22
531;531;Superaquecimento;Oxidação;96,52;2026-05-26
532;532;Falha de rede;Oxidação;96,47;2026-05-07
533;533;Sem imagem;Componente queimado;153,55;2025-09-24
534;534;Falha de rede;Oxidação;166,23;2026-02-22
535;535;Ruído;Desgaste;145,92;2026-05-22
536;536;Não liga;Oxidação;34,27;2026-02-26
537;537;Ruído;Componente queimado;138,81;2026-03-21
538;538;Superaquecimento;Componente queimado;216,52;2026-02-20
539;539;Falha de rede;Desgaste;139,64;2026-01-09
540;540;Ruído;Oxidação;185,85;2026-04-10
541;541;Ruído;Impacto;222,12;2026-05-22
542;542;Falha de rede;Software;168,67;2026-05-06
543;543;Superaquecimento;Desgaste;174,4;2026-01-03
544;544;Tela quebrada;Software;116,71;2026-01-26
545;545;Não carrega;Software;82,67;2026-01-25
546;546;Não liga;Desgaste;54,49;2026-03-09
547;547;Lento;Componente queimado;129,05;2026-01-08
548;548;Não liga;Impacto;37,43;2026-01-22
549;549;Sem imagem;Oxidação;175,35;2025-09-07
550;550;Ruído;Desgaste;119,83;2025-11-14
551;551;Falha de rede;Oxidação;69,05;2025-07-06
552;552;Ruído;Componente queimado;208,67;2025-08-07
553;553;Ruído;Componente queimado;208,98;2026-06-20
554;554;Sem imagem;Oxidação;116,22;2025-10-11
555;555;Sem imagem;Componente queimado;176,2;2026-01-31
556;556;Não liga;Componente queimado;167,01;2025-12-12
557;557;Tela quebrada;Impacto;42,83;2026-05-16
558;558;Falha de rede;Componente queimado;211,48;2026-06-19
559;559;Tela quebrada;Oxidação;200,81;2026-06-09
560;560;Ruído;Componente queimado;120,3;2026-06-13
561;561;Não carrega;Impacto;225,69;2025-11-19
562;562;Ruído;Software;108,02;2025-12-22
563;563;Não carrega;Componente queimado;59,61;2026-02-13
564;564;Superaquecimento;Desgaste;178,47;2025-10-21
565;565;Lento;Oxidação;57,16;2026-05-09
566;566;Tela quebrada;Componente queimado;232,04;2025-10-27
567;567;Lento;Desgaste;147,23;2026-03-09
568;568;Falha de rede;Componente queimado;181,02;2026-05-19
569;569;Não carrega;Componente queimado;208,74;2025-10-20
570;570;Não liga;Oxidação;204,4;2025-12-28
571;571;Sem imagem;Oxidação;43,57;2026-05-27
572;572;Superaquecimento;Oxidação;181,67;2025-12-12
573;573;Não carrega;Desgaste;195,32;2026-02-19
574;574;Não liga;Oxidação;86,81;2025-09-28
575;575;Falha de rede;Software;42,72;2025-12-23
576;576;Tela quebrada;Impacto;203,79;2025-07-06
577;577;Não liga;Software;39,09;2026-02-05
578;578;Não liga;Desgaste;196,71;2025-08-01
579;579;Sem imagem;Componente queimado;96,03;2025-07-24
580;580;Lento;Desgaste;115,7;2026-06-17
581;581;Tela quebrada;Oxidação;158,3;2026-03-02
582;582;Tela quebrada;Oxidação;237,09;2026-02-21
583;583;Ruído;Impacto;52,19;2026-02-09
584;584;Superaquecimento;Software;247,41;2025-11-26
585;585;Ruído;Oxidação;239,45;2025-07-26
586;586;Lento;Impacto;219,81;2025-12-04
587;587;Ruído;Oxidação;215,48;2026-01-30
588;588;Não liga;Componente queimado;239,74;2026-01-05
589;589;Não liga;Impacto;43,34;2025-07-02
590;590;Tela quebrada;Desgaste;137,55;2025-09-28
591;591;Tela quebrada;Oxidação;46,92;2026-06-22
592;592;Sem imagem;Impacto;194,54;2025-08-07
593;593;Sem imagem;Desgaste;192,32;2026-03-18
594;594;Superaquecimento;Oxidação;243,08;2025-09-30
595;595;Ruído;Componente queimado;168,15;2025-12-01
596;596;Sem imagem;Impacto;159,24;2025-11-01
597;597;Lento;Software;105,53;2025-11-25
598;598;Ruído;Impacto;68,65;2025-07-12
599;599;Lento;Componente queimado;100,24;2026-04-24
600;600;Falha de rede;Software;234,28;2025-09-16
601;601;Tela quebrada;Software;53,79;2025-07-21
602;602;Ruído;Software;239,57;2026-06-02
603;603;Superaquecimento;Componente queimado;165,32;2025-10-06
604;604;Lento;Impacto;224,7;2025-09-27
605;605;Não liga;Componente queimado;87,0;2025-07-24
606;606;Ruído;Componente queimado;113,26;2025-11-05
607;607;Falha de rede;Impacto;120,65;2026-03-13
608;608;Sem imagem;Oxidação;96,83;2026-02-25
609;609;Não carrega;Componente queimado;150,31;2025-12-18
610;610;Tela quebrada;Componente queimado;182,1;2026-02-16
611;611;Não carrega;Desgaste;145,36;2026-06-04
612;612;Falha de rede;Componente queimado;220,16;2025-08-21
613;613;Não carrega;Impacto;245,83;2025-08-07
614;614;Não carrega;Software;242,56;2025-08-06
615;615;Ruído;Desgaste;66,9;2025-09-07
616;616;Falha de rede;Impacto;100,22;2026-03-28
617;617;Falha de rede;Software;83,27;2026-06-22
618;618;Não liga;Software;73,35;2025-10-26
619;619;Lento;Software;34,93;2026-03-25
620;620;Não liga;Componente queimado;36,84;2025-08-25
621;621;Lento;Impacto;209,45;2026-04-08
622;622;Tela quebrada;Impacto;136,89;2026-03-23
623;623;Não liga;Software;82,9;2026-01-17
624;624;Superaquecimento;Oxidação;233,09;2026-06-19
625;625;Não liga;Oxidação;240,69;2026-06-16
626;626;Superaquecimento;Impacto;38,24;2026-02-01
627;627;Tela quebrada;Oxidação;145,78;2026-01-15
628;628;Ruído;Oxidação;186,93;2025-09-30
629;629;Superaquecimento;Software;218,76;2026-05-17
630;630;Sem imagem;Desgaste;163,27;2025-08-24
631;631;Não liga;Software;242,92;2026-05-31
632;632;Sem imagem;Oxidação;32,77;2026-03-28
633;633;Ruído;Oxidação;158,35;2026-02-05
634;634;Ruído;Software;236,66;2026-05-22
635;635;Lento;Desgaste;222,79;2025-08-07
636;636;Superaquecimento;Oxidação;231,37;2025-07-08
637;637;Sem imagem;Software;41,04;2025-11-05
638;638;Sem imagem;Desgaste;147,23;2025-11-07
639;639;Falha de rede;Impacto;85,11;2026-05-02
640;640;Não carrega;Desgaste;228,11;2025-07-10
641;641;Lento;Componente queimado;120,09;2026-03-17
642;642;Superaquecimento;Componente queimado;33,24;2025-12-04
643;643;Sem imagem;Software;124,32;2026-06-08
644;644;Superaquecimento;Impacto;191,69;2025-11-25
645;645;Não carrega;Oxidação;75,36;2025-10-03
646;646;Ruído;Componente queimado;134,25;2025-10-26
647;647;Superaquecimento;Desgaste;220,67;2026-06-05
648;648;Não liga;Software;172,75;2025-12-14
649;649;Lento;Desgaste;117,6;2026-02-25
650;650;Não liga;Impacto;115,9;2026-06-05
651;651;Não carrega;Oxidação;184,86;2026-02-23
652;652;Tela quebrada;Oxidação;143,23;2026-06-03
653;653;Superaquecimento;Software;152,45;2026-02-28
654;654;Não carrega;Oxidação;213,37;2026-04-23
655;655;Superaquecimento;Software;160,76;2026-01-06
656;656;Tela quebrada;Componente queimado;171,06;2026-03-28
657;657;Falha de rede;Componente queimado;240,16;2026-03-05
658;658;Sem imagem;Software;109,03;2026-05-08
659;659;Sem imagem;Impacto;141,91;2025-07-02
660;660;Sem imagem;Oxidação;124,97;2025-12-18
661;661;Ruído;Software;109,97;2025-08-13
662;662;Ruído;Desgaste;179,24;2026-04-03
663;663;Não carrega;Software;34,38;2025-07-22
664;664;Falha de rede;Impacto;225,67;2025-09-25
665;665;Superaquecimento;Componente queimado;137,21;2026-04-16
666;666;Ruído;Desgaste;110,8;2025-07-25
667;667;Ruído;Oxidação;75,62;2026-04-30
668;668;Não liga;Componente queimado;85,27;2025-08-13
669;669;Não liga;Impacto;40,75;2025-08-22
670;670;Não liga;Componente queimado;74,58;2025-11-25
671;671;Não carrega;Impacto;244,27;2026-01-09
672;672;Falha de rede;Desgaste;66,43;2026-04-07
673;673;Falha de rede;Impacto;134,51;2025-08-28
674;674;Não carrega;Componente queimado;89,63;2026-04-20
675;675;Não liga;Componente queimado;43,74;2026-01-10
676;676;Sem imagem;Componente queimado;210,84;2025-08-30
677;677;Não carrega;Desgaste;74,66;2025-12-01
678;678;Não liga;Oxidação;131,68;2026-06-03
679;679;Sem imagem;Oxidação;180,2;2025-10-02
680;680;Sem imagem;Componente queimado;136,99;2026-06-05
681;681;Não carrega;Desgaste;87,64;2026-04-07
682;682;Não liga;Desgaste;32,6;2026-03-13
683;683;Superaquecimento;Desgaste;164,77;2026-04-02
684;684;Ruído;Software;192,38;2026-05-12
685;685;Sem imagem;Software;213,15;2026-01-14
686;686;Lento;Oxidação;136,86;2026-04-07
687;687;Superaquecimento;Componente queimado;249,27;2026-05-23
688;688;Lento;Componente queimado;179,25;2026-02-24
689;689;Superaquecimento;Desgaste;79,13;2026-02-13
690;690;Não liga;Oxidação;144,95;2025-11-27
691;691;Tela quebrada;Software;84,64;2025-10-20
692;692;Falha de rede;Componente queimado;48,14;2025-12-24
693;693;Tela quebrada;Impacto;72,99;2026-01-01
694;694;Lento;Desgaste;93,9;2025-08-21
695;695;Falha de rede;Componente queimado;188,09;2025-08-30
696;696;Falha de rede;Desgaste;156,2;2026-03-09
697;697;Sem imagem;Desgaste;219,6;2025-08-29
698;698;Tela quebrada;Oxidação;107,2;2025-09-16
699;699;Falha de rede;Impacto;146,65;2025-10-13
700;700;Não carrega;Desgaste;89,0;2026-01-15
701;701;Superaquecimento;Software;102,37;2025-08-16
702;702;Sem imagem;Desgaste;196,49;2026-02-08
703;703;Ruído;Componente queimado;191,03;2025-08-30
704;704;Tela quebrada;Impacto;204,75;2025-10-08
705;705;Superaquecimento;Componente queimado;189,63;2025-12-11
706;706;Ruído;Oxidação;96,89;2026-06-13
707;707;Não liga;Componente queimado;68,01;2026-04-09
708;708;Ruído;Componente queimado;221,52;2026-03-29
709;709;Falha de rede;Impacto;36,7;2025-10-29
710;710;Falha de rede;Software;218,41;2026-01-20
711;711;Falha de rede;Componente queimado;95,22;2025-08-27
712;712;Sem imagem;Desgaste;170,04;2026-02-23
713;713;Não carrega;Software;50,94;2026-01-13
714;714;Não liga;Oxidação;63,46;2026-05-30
715;715;Sem imagem;Software;197,05;2025-09-08
716;716;Superaquecimento;Componente queimado;181,24;2026-06-17
717;717;Ruído;Impacto;152,91;2026-02-03
718;718;Ruído;Software;248,31;2026-05-25
719;719;Falha de rede;Software;122,82;2025-10-14
720;720;Lento;Oxidação;111,26;2025-12-29
721;721;Superaquecimento;Desgaste;194,1;2025-10-07
722;722;Não carrega;Desgaste;112,71;2026-06-28
723;723;Lento;Desgaste;118,69;2026-07-01
724;724;Não carrega;Oxidação;51,43;2026-02-11
725;725;Superaquecimento;Impacto;230,46;2025-09-12
726;726;Ruído;Desgaste;91,72;2025-10-05
727;727;Não liga;Software;224,99;2025-10-25
728;728;Superaquecimento;Software;59,49;2025-11-25
729;729;Lento;Oxidação;63,85;2026-03-15
730;730;Não carrega;Oxidação;208,43;2025-08-30
731;731;Sem imagem;Oxidação;185,4;2025-07-31
732;732;Lento;Componente queimado;106,08;2025-09-12
733;733;Tela quebrada;Componente queimado;218,93;2025-07-13
734;734;Ruído;Desgaste;220,1;2025-08-02
735;735;Ruído;Componente queimado;55,43;2025-12-01
736;736;Lento;Software;31,46;2025-12-09
737;737;Superaquecimento;Desgaste;226,31;2025-11-16
738;738;Não liga;Impacto;154,53;2026-02-11
739;739;Ruído;Desgaste;155,84;2026-01-29
740;740;Tela quebrada;Desgaste;157,63;2025-07-01
741;741;Lento;Componente queimado;215,7;2025-11-23
742;742;Falha de rede;Oxidação;59,06;2025-08-08
743;743;Ruído;Componente queimado;93,58;2025-09-26
744;744;Lento;Software;245,37;2025-09-18
745;745;Tela quebrada;Software;244,97;2025-10-14
746;746;Não liga;Desgaste;84,58;2025-09-23
747;747;Lento;Oxidação;227,54;2026-03-17
748;748;Lento;Oxidação;129,78;2025-09-21
749;749;Sem imagem;Impacto;90,06;2026-03-05
750;750;Não carrega;Software;175,8;2026-03-09
751;751;Não liga;Desgaste;177,34;2026-03-06
752;752;Sem imagem;Software;148,33;2025-10-13
753;753;Não liga;Oxidação;56,58;2025-10-14
754;754;Sem imagem;Software;65,65;2026-01-25
755;755;Não liga;Componente queimado;141,7;2025-10-17
756;756;Não carrega;Oxidação;90,86;2025-10-11
757;757;Lento;Oxidação;146,68;2026-01-08
758;758;Sem imagem;Impacto;165,31;2026-05-26
759;759;Superaquecimento;Software;237,32;2025-08-22
760;760;Não carrega;Impacto;222,41;2025-10-07
761;761;Não carrega;Software;193,78;2026-06-13
762;762;Não carrega;Software;186,78;2026-02-13
763;763;Sem imagem;Impacto;58,07;2026-03-07
764;764;Sem imagem;Oxidação;171,69;2025-07-25
765;765;Não carrega;Componente queimado;89,17;2026-06-25
766;766;Sem imagem;Software;208,6;2025-11-05
767;767;Ruído;Oxidação;102,2;2026-02-19
768;768;Não liga;Oxidação;67,57;2025-12-21
769;769;Tela quebrada;Oxidação;41,08;2026-07-02
770;770;Tela quebrada;Desgaste;61,09;2026-05-19
771;771;Superaquecimento;Componente queimado;203,23;2026-05-06
772;772;Tela quebrada;Oxidação;208,3;2025-07-30
773;773;Tela quebrada;Software;200,03;2026-06-02
774;774;Ruído;Oxidação;175,63;2026-01-07
775;775;Ruído;Componente queimado;47,8;2025-11-13
776;776;Falha de rede;Componente queimado;45,75;2025-12-13
777;777;Tela quebrada;Software;226,21;2026-05-09
778;778;Não carrega;Desgaste;93,83;2025-11-24
779;779;Falha de rede;Oxidação;188,84;2025-09-27
780;780;Falha de rede;Componente queimado;64,82;2026-06-15
781;781;Falha de rede;Desgaste;221,95;2026-05-24
782;782;Falha de rede;Componente queimado;206,09;2026-03-20
783;783;Superaquecimento;Componente queimado;109,57;2025-12-08
784;784;Não carrega;Software;96,61;2026-01-14
785;785;Ruído;Componente queimado;227,92;2025-12-02
786;786;Superaquecimento;Desgaste;121,59;2025-10-10
787;787;Sem imagem;Componente queimado;169,02;2025-12-11
788;788;Falha de rede;Desgaste;135,26;2025-10-14
789;789;Falha de rede;Desgaste;53,03;2025-10-19
790;790;Não liga;Oxidação;218,66;2026-06-13
791;791;Sem imagem;Oxidação;159,39;2025-09-25
792;792;Superaquecimento;Software;154,25;2025-07-28
793;793;Falha de rede;Software;172,98;2026-06-16
794;794;Superaquecimento;Desgaste;162,38;2025-11-23
795;795;Ruído;Software;131,82;2025-08-25
796;796;Não liga;Impacto;205,15;2025-11-14
797;797;Falha de rede;Desgaste;97,46;2026-05-23
798;798;Lento;Oxidação;133,21;2026-03-13
799;799;Não carrega;Desgaste;69,83;2025-09-02
800;800;Tela quebrada;Componente queimado;63,86;2025-12-02
801;801;Sem imagem;Desgaste;194,22;2025-10-15
802;802;Não carrega;Impacto;146,11;2025-08-12
803;803;Tela quebrada;Desgaste;177,5;2026-01-10
804;804;Superaquecimento;Componente queimado;97,36;2026-06-14
805;805;Tela quebrada;Desgaste;227,48;2026-01-30
806;806;Sem imagem;Componente queimado;209,35;2025-12-19
807;807;Superaquecimento;Componente queimado;239,47;2025-08-11
808;808;Ruído;Desgaste;146,93;2025-07-21
809;809;Lento;Software;186,73;2025-11-25
810;810;Falha de rede;Software;49,13;2025-07-15
811;811;Não liga;Software;145,61;2026-03-29
812;812;Não liga;Oxidação;31,97;2026-04-02
813;813;Lento;Impacto;90,32;2026-01-20
814;814;Sem imagem;Componente queimado;139,43;2026-01-11
815;815;Não carrega;Software;32,85;2026-03-22
816;816;Falha de rede;Software;101,76;2026-01-08
817;817;Lento;Oxidação;210,91;2025-08-30
818;818;Ruído;Software;136,42;2026-02-27
819;819;Tela quebrada;Componente queimado;38,29;2026-03-13
820;820;Ruído;Impacto;210,96;2026-05-19
821;821;Tela quebrada;Impacto;142,35;2026-05-06
822;822;Superaquecimento;Desgaste;104,28;2026-06-10
823;823;Não liga;Desgaste;184,9;2026-02-15
824;824;Não carrega;Desgaste;118,39;2025-10-09
825;825;Superaquecimento;Software;51,82;2025-07-14
826;826;Não liga;Oxidação;104,71;2026-04-10
827;827;Não liga;Impacto;186,14;2026-05-23
828;828;Não carrega;Componente queimado;168,91;2026-03-03
829;829;Ruído;Desgaste;226,54;2026-02-03
830;830;Ruído;Componente queimado;101,51;2026-03-02
831;831;Lento;Oxidação;49,48;2026-06-30
832;832;Sem imagem;Oxidação;185,71;2025-08-14
833;833;Não liga;Software;96,92;2025-10-17
834;834;Sem imagem;Desgaste;36,59;2025-07-07
835;835;Não liga;Impacto;46,01;2026-03-23
836;836;Não carrega;Oxidação;43,65;2026-02-13
837;837;Tela quebrada;Impacto;92,34;2025-08-20
838;838;Lento;Oxidação;189,36;2026-06-26
839;839;Falha de rede;Software;124,37;2026-02-15
840;840;Falha de rede;Software;207,76;2026-06-15
841;841;Superaquecimento;Software;40,41;2026-04-03
842;842;Superaquecimento;Impacto;125,03;2025-08-27
843;843;Superaquecimento;Componente queimado;164,69;2025-08-10
844;844;Lento;Oxidação;86,74;2025-08-21
845;845;Não liga;Impacto;243,69;2026-06-11
846;846;Não carrega;Oxidação;194,94;2025-11-26
847;847;Não liga;Desgaste;141,42;2025-07-04
848;848;Não liga;Impacto;223,59;2026-06-23
849;849;Sem imagem;Desgaste;145,38;2026-03-29
850;850;Ruído;Componente queimado;229,42;2025-12-02
851;851;Tela quebrada;Oxidação;243,33;2025-10-11
852;852;Sem imagem;Desgaste;110,96;2026-03-21
853;853;Lento;Componente queimado;248,11;2025-12-19
854;854;Falha de rede;Software;45,08;2026-02-16
855;855;Lento;Componente queimado;164,04;2026-03-02
856;856;Lento;Componente queimado;246,29;2026-04-22
857;857;Tela quebrada;Oxidação;209,24;2026-04-12
858;858;Sem imagem;Desgaste;70,66;2025-10-25
859;859;Tela quebrada;Componente queimado;138,6;2026-04-08
860;860;Lento;Componente queimado;162,25;2026-05-24
861;861;Sem imagem;Impacto;49,13;2026-04-01
862;862;Sem imagem;Desgaste;143,88;2025-07-09
863;863;Não carrega;Impacto;142,09;2026-05-03
864;864;Superaquecimento;Oxidação;148,97;2026-06-11
865;865;Sem imagem;Oxidação;131,13;2026-04-10
866;866;Superaquecimento;Desgaste;132,05;2025-12-28
867;867;Lento;Impacto;196,58;2026-04-03
868;868;Não liga;Impacto;94,12;2025-12-25
869;869;Superaquecimento;Software;182,22;2026-03-08
870;870;Ruído;Desgaste;186,98;2025-12-27
871;871;Sem imagem;Software;116,37;2025-09-07
872;872;Não carrega;Software;106,06;2026-02-07
873;873;Ruído;Impacto;231,75;2025-07-06
874;874;Ruído;Componente queimado;200,85;2025-11-21
875;875;Falha de rede;Desgaste;208,65;2026-05-24
876;876;Ruído;Software;37,33;2026-04-13
877;877;Lento;Software;120,06;2026-03-13
878;878;Falha de rede;Componente queimado;162,96;2025-07-11
879;879;Não liga;Impacto;130,13;2025-10-15
880;880;Não carrega;Impacto;47,63;2025-12-21
881;881;Superaquecimento;Software;111,55;2025-12-23
882;882;Falha de rede;Componente queimado;132,58;2025-08-03
883;883;Tela quebrada;Componente queimado;170,76;2025-12-12
884;884;Ruído;Impacto;85,24;2026-02-18
885;885;Não liga;Software;196,13;2025-11-15
886;886;Lento;Oxidação;193,21;2025-10-17
887;887;Superaquecimento;Software;109,15;2025-09-14
888;888;Falha de rede;Oxidação;105,94;2025-09-24
889;889;Tela quebrada;Componente queimado;187,19;2026-04-13
890;890;Sem imagem;Impacto;99,93;2025-09-23
891;891;Ruído;Software;209,37;2025-12-22
892;892;Superaquecimento;Oxidação;91,39;2025-08-14
893;893;Falha de rede;Software;218,32;2026-04-25
894;894;Tela quebrada;Desgaste;58,88;2026-01-22
895;895;Não carrega;Componente queimado;66,84;2025-07-11
896;896;Sem imagem;Desgaste;113,91;2026-02-01
897;897;Ruído;Desgaste;125,14;2025-08-04
898;898;Superaquecimento;Componente queimado;175,12;2026-03-28
899;899;Não liga;Oxidação;239,82;2026-06-21
900;900;Lento;Oxidação;169,52;2025-11-27
901;901;Ruído;Impacto;49,48;2026-02-07
902;902;Lento;Oxidação;60,4;2025-08-26
903;903;Falha de rede;Componente queimado;43,13;2025-09-16
904;904;Não carrega;Componente queimado;166,07;2026-03-03
905;905;Superaquecimento;Software;132,38;2025-08-04
906;906;Sem imagem;Componente queimado;246,37;2026-01-29
907;907;Não carrega;Oxidação;96,56;2025-08-16
908;908;Não liga;Desgaste;58,2;2026-05-01
909;909;Lento;Software;124,64;2026-04-16
910;910;Falha de rede;Software;147,3;2026-02-07
911;911;Ruído;Software;37,75;2025-10-22
912;912;Tela quebrada;Software;50,59;2025-12-02
913;913;Superaquecimento;Desgaste;156,02;2025-07-16
914;914;Não liga;Impacto;128,08;2025-08-03
915;915;Lento;Componente queimado;95,19;2026-04-28
916;916;Superaquecimento;Software;209,27;2025-08-25
917;917;Não liga;Componente queimado;126,16;2025-09-11
918;918;Ruído;Software;150,52;2025-07-22
919;919;Falha de rede;Componente queimado;101,27;2025-10-21
920;920;Não liga;Componente queimado;125,95;2025-08-02
921;921;Falha de rede;Impacto;83,39;2026-03-31
922;922;Falha de rede;Oxidação;152,17;2026-04-10
923;923;Falha de rede;Oxidação;152,03;2025-10-12
924;924;Sem imagem;Componente queimado;207,42;2026-01-25
925;925;Falha de rede;Componente queimado;225,75;2025-07-13
