garantia_id;reparo_id;inicio;fim;status;retorno
2134;2629;2025-10-08;2026-01-06;Acionada;0
2135;2630;2026-04-12;2026-07-11;Vigente;0
2136;2631;2025-10-05;2026-01-03;Acionada;0
2137;2634;2026-05-24;2026-08-22;Vigente;0
2138;2635;2025-08-13;2025-11-11;Expirada;1
2139;2636;2025-08-07;2025-11-05;Acionada;0
2140;2637;2026-03-21;2026-06-19;Acionada;0
2141;2638;2025-09-20;2025-12-19;Expirada;0
2142;2640;2026-01-12;2026-04-12;Vigente;1
2143;2641;2026-06-19;2026-09-17;Acionada;0
2144;2643;2025-12-23;2026-03-23;Acionada;0
2145;2644;2026-03-11;2026-06-09;Vigente;0
2146;2648;2025-12-18;2026-03-18;Expirada;0
2147;2651;2026-06-21;2026-09-19;Vigente;0
2148;2653;2025-09-17;2025-12-16;Vigente;0
2149;2654;2026-03-24;2026-06-22;Expirada;0
2150;2655;2026-05-04;2026-08-02;Acionada;0
2151;2656;2025-12-13;2026-03-13;Acionada;0
2152;2657;2025-07-05;2025-10-03;Expirada;0
2153;2658;2025-08-23;2025-11-21;Vigente;0
2154;2659;2025-10-10;2026-01-08;Vigente;0
2155;2661;2025-08-26;2025-11-24;Vigente;0
2156;2662;2025-12-20;2026-03-20;Expirada;0
2157;2663;2026-01-22;2026-04-22;Vigente;0
2158;2664;2025-12-26;2026-03-26;Acionada;0
2159;2665;2025-07-16;2025-10-14;Expirada;0
2160;2666;2026-06-25;2026-09-23;Vigente;0
2161;2667;2025-10-21;2026-01-19;Acionada;0
2162;2669;2026-04-15;2026-07-14;Vigente;0
2163;2670;2026-05-17;2026-08-15;Vigente;0
2164;2671;2026-06-26;2026-09-24;Acionada;0
2165;2673;2026-01-18;2026-04-18;Expirada;0
2166;2674;2025-09-01;2025-11-30;Acionada;0
2167;2675;2026-05-26;2026-08-24;Vigente;0
2168;2676;2026-02-24;2026-05-25;Acionada;0
2169;2677;2026-02-21;2026-05-22;Expirada;0
2170;2679;2026-01-19;2026-04-19;Vigente;0
2171;2680;2026-06-22;2026-09-20;Acionada;0
2172;2681;2026-02-28;2026-05-29;Vigente;0
2173;2682;2025-07-25;2025-10-23;Expirada;0
2174;2685;2026-01-23;2026-04-23;Vigente;0
2175;2686;2025-08-16;2025-11-14;Vigente;0
2176;2688;2026-03-28;2026-06-26;Vigente;0
2177;2689;2026-02-18;2026-05-19;Expirada;0
2178;2690;2026-03-09;2026-06-07;Expirada;0
2179;2691;2026-05-09;2026-08-07;Expirada;0
2180;2692;2025-12-22;2026-03-22;Acionada;0
2181;2693;2026-02-13;2026-05-14;Acionada;0
2182;2694;2026-06-19;2026-09-17;Vigente;0
2183;2695;2026-03-03;2026-06-01;Acionada;0
2184;2697;2026-01-29;2026-04-29;Expirada;0
2185;2698;2025-11-02;2026-01-31;Vigente;0
2186;2699;2026-03-14;2026-06-12;Expirada;0
2187;2700;2026-04-12;2026-07-11;Acionada;1
2188;2702;2026-02-13;2026-05-14;Vigente;0
2189;2703;2025-08-02;2025-10-31;Vigente;0
2190;2707;2026-05-15;2026-08-13;Vigente;0
2191;2709;2026-03-21;2026-06-19;Expirada;0
2192;2711;2025-10-16;2026-01-14;Expirada;0
2193;2714;2026-07-07;2026-10-05;Acionada;0
2194;2715;2026-02-05;2026-05-06;Acionada;0
2195;2716;2025-11-23;2026-02-21;Acionada;0
2196;2717;2026-03-27;2026-06-25;Acionada;0
2197;2718;2025-12-07;2026-03-07;Acionada;0
2198;2719;2026-02-14;2026-05-15;Expirada;0
2199;2720;2025-09-06;2025-12-05;Expirada;0
2200;2721;2026-01-19;2026-04-19;Acionada;0
2201;2722;2026-06-04;2026-09-02;Vigente;0
2202;2725;2025-08-15;2025-11-13;Expirada;0
2203;2726;2025-08-17;2025-11-15;Expirada;0
2204;2727;2025-12-23;2026-03-23;Vigente;0
2205;2728;2026-05-20;2026-08-18;Vigente;0
2206;2729;2026-06-14;2026-09-12;Acionada;0
2207;2730;2026-02-01;2026-05-02;Expirada;0
2208;2731;2026-03-21;2026-06-19;Acionada;0
2209;2733;2025-11-18;2026-02-16;Expirada;0
2210;2735;2025-08-11;2025-11-09;Vigente;0
2211;2736;2025-11-19;2026-02-17;Expirada;0
2212;2737;2025-12-09;2026-03-09;Expirada;0
2213;2738;2026-02-11;2026-05-12;Vigente;0
2214;2741;2026-03-19;2026-06-17;Vigente;0
2215;2742;2026-02-28;2026-05-29;Expirada;0
2216;2743;2026-04-06;2026-07-05;Acionada;0
2217;2744;2025-09-10;2025-12-09;Acionada;0
2218;2745;2026-04-26;2026-07-25;Acionada;0
2219;2746;2025-09-17;2025-12-16;Expirada;0
2220;2748;2025-09-26;2025-12-25;Vigente;0
2221;2750;2026-01-24;2026-04-24;Vigente;0
2222;2751;2026-01-30;2026-04-30;Vigente;0
2223;2753;2025-10-21;2026-01-19;Expirada;0
2224;2754;2026-01-10;2026-04-10;Expirada;0
2225;2755;2025-11-05;2026-02-03;Acionada;1
2226;2756;2026-04-12;2026-07-11;Vigente;0
2227;2757;2025-10-18;2026-01-16;Vigente;0
2228;2758;2026-04-29;2026-07-28;Expirada;0
2229;2759;2026-04-13;2026-07-12;Acionada;0
2230;2760;2026-05-10;2026-08-08;Vigente;0
2231;2761;2025-12-12;2026-03-12;Acionada;0
2232;2764;2026-04-29;2026-07-28;Expirada;0
2233;2765;2026-04-14;2026-07-13;Acionada;0
2234;2767;2026-07-02;2026-09-30;Acionada;0
2235;2768;2026-05-07;2026-08-05;Vigente;0
2236;2772;2026-04-07;2026-07-06;Acionada;0
2237;2774;2025-08-24;2025-11-22;Acionada;0
2238;2775;2026-06-12;2026-09-10;Vigente;0
2239;2776;2025-08-04;2025-11-02;Acionada;0
2240;2777;2025-12-26;2026-03-26;Expirada;0
2241;2778;2025-10-04;2026-01-02;Vigente;1
2242;2779;2026-06-05;2026-09-03;Acionada;0
2243;2780;2026-05-15;2026-08-13;Expirada;0
2244;2781;2025-08-07;2025-11-05;Acionada;0
2245;2782;2026-05-20;2026-08-18;Acionada;1
2246;2783;2025-07-17;2025-10-15;Acionada;0
2247;2786;2026-03-14;2026-06-12;Acionada;0
2248;2787;2025-11-10;2026-02-08;Vigente;0
2249;2788;2025-10-28;2026-01-26;Acionada;1
2250;2789;2026-04-27;2026-07-26;Vigente;0
2251;2790;2026-01-08;2026-04-08;Expirada;0
2252;2791;2025-10-25;2026-01-23;Acionada;0
2253;2792;2025-12-07;2026-03-07;Acionada;0
2254;2793;2026-04-15;2026-07-14;Acionada;0
2255;2795;2026-04-27;2026-07-26;Expirada;0
2256;2796;2025-07-20;2025-10-18;Vigente;0
2257;2797;2025-12-21;2026-03-21;Acionada;1
2258;2799;2026-03-01;2026-05-30;Vigente;0
2259;2800;2025-10-18;2026-01-16;Expirada;0
2260;2802;2026-06-02;2026-08-31;Expirada;0
2261;2803;2026-03-07;2026-06-05;Acionada;0
2262;2805;2025-12-25;2026-03-25;Acionada;0
2263;2806;2025-11-20;2026-02-18;Expirada;0
2264;2807;2025-10-29;2026-01-27;Expirada;0
2265;2810;2026-01-13;2026-04-13;Acionada;0
2266;2812;2025-12-10;2026-03-10;Expirada;0
2267;2813;2025-09-02;2025-12-01;Acionada;0
2268;2814;2026-04-20;2026-07-19;Vigente;0
2269;2815;2026-02-24;2026-05-25;Vigente;0
2270;2816;2025-11-08;2026-02-06;Vigente;0
2271;2817;2025-09-24;2025-12-23;Acionada;0
2272;2818;2026-04-22;2026-07-21;Expirada;0
2273;2819;2026-01-08;2026-04-08;Vigente;0
2274;2822;2025-11-28;2026-02-26;Expirada;0
2275;2823;2026-04-05;2026-07-04;Acionada;0
2276;2826;2026-03-03;2026-06-01;Expirada;0
2277;2827;2026-06-29;2026-09-27;Expirada;0
2278;2828;2026-02-11;2026-05-12;Expirada;0
2279;2829;2025-12-08;2026-03-08;Vigente;0
2280;2830;2026-07-01;2026-09-29;Expirada;0
2281;2831;2026-07-02;2026-09-30;Vigente;0
2282;2833;2025-09-06;2025-12-05;Expirada;0
2283;2838;2025-09-02;2025-12-01;Acionada;0
2284;2839;2025-10-23;2026-01-21;Vigente;0
2285;2840;2025-07-23;2025-10-21;Expirada;0
2286;2841;2026-07-12;2026-10-10;Vigente;0
2287;2842;2026-02-13;2026-05-14;Expirada;0
2288;2843;2025-07-22;2025-10-20;Expirada;1
2289;2845;2026-05-23;2026-08-21;Vigente;0
2290;2846;2025-08-02;2025-10-31;Expirada;0
2291;2847;2025-09-16;2025-12-15;Expirada;0
2292;2848;2025-12-04;2026-03-04;Expirada;0
2293;2849;2026-04-11;2026-07-10;Expirada;0
2294;2850;2025-09-28;2025-12-27;Acionada;0
2295;2856;2025-09-19;2025-12-18;Expirada;0
2296;2857;2026-02-09;2026-05-10;Acionada;0
2297;2858;2025-08-23;2025-11-21;Expirada;0
2298;2859;2026-05-18;2026-08-16;Expirada;0
2299;2860;2026-01-25;2026-04-25;Acionada;0
2300;2861;2026-06-12;2026-09-10;Acionada;0
2301;2862;2026-07-03;2026-10-01;Expirada;0
2302;2863;2025-11-11;2026-02-09;Acionada;0
2303;2865;2026-06-09;2026-09-07;Expirada;0
2304;2867;2026-04-28;2026-07-27;Expirada;0
2305;2868;2025-07-27;2025-10-25;Acionada;0
2306;2869;2025-08-26;2025-11-24;Acionada;0
2307;2870;2025-09-17;2025-12-16;Vigente;0
2308;2871;2025-11-24;2026-02-22;Acionada;0
2309;2872;2025-11-18;2026-02-16;Acionada;0
2310;2873;2026-06-17;2026-09-15;Vigente;0
2311;2874;2025-12-24;2026-03-24;Expirada;0
2312;2876;2026-03-14;2026-06-12;Expirada;0
2313;2877;2026-02-22;2026-05-23;Vigente;0
2314;2879;2026-05-21;2026-08-19;Acionada;0
2315;2880;2026-03-06;2026-06-04;Vigente;0
2316;2881;2025-08-12;2025-11-10;Expirada;0
2317;2882;2026-02-02;2026-05-03;Vigente;0
2318;2883;2025-10-11;2026-01-09;Acionada;0
2319;2884;2026-06-18;2026-09-16;Expirada;0
2320;2885;2026-01-19;2026-04-19;Vigente;0
2321;2886;2025-11-28;2026-02-26;Vigente;0
2322;2887;2025-12-01;2026-03-01;Acionada;0
2323;2888;2025-12-10;2026-03-10;Vigente;0
2324;2889;2025-11-26;2026-02-24;Acionada;0
2325;2894;2025-12-20;2026-03-20;Expirada;0
2326;2895;2025-10-27;2026-01-25;Acionada;0
2327;2896;2026-02-01;2026-05-02;Acionada;0
2328;2897;2026-04-29;2026-07-28;Vigente;1
2329;2898;2025-12-22;2026-03-22;Vigente;0
2330;2899;2025-09-22;2025-12-21;Vigente;0
2331;2900;2026-03-09;2026-06-07;Vigente;0
2332;2901;2025-07-10;2025-10-08;Vigente;0
2333;2902;2025-10-29;2026-01-27;Expirada;0
2334;2903;2026-06-11;2026-09-09;Vigente;0
2335;2904;2026-06-13;2026-09-11;Acionada;0
2336;2906;2025-08-18;2025-11-16;Vigente;0
2337;2907;2025-10-06;2026-01-04;Expirada;0
2338;2908;2026-05-24;2026-08-22;Acionada;0
2339;2909;2026-04-30;2026-07-29;Acionada;0
2340;2911;2026-06-18;2026-09-16;Acionada;0
2341;2912;2026-04-30;2026-07-29;Vigente;0
2342;2913;2025-08-02;2025-10-31;Acionada;0
2343;2914;2025-11-28;2026-02-26;Expirada;0
2344;2916;2025-08-22;2025-11-20;Vigente;0
2345;2917;2026-02-11;2026-05-12;Vigente;0
2346;2918;2025-08-25;2025-11-23;Vigente;0
2347;2919;2025-09-12;2025-12-11;Vigente;0
2348;2920;2026-04-13;2026-07-12;Vigente;0
2349;2921;2025-09-18;2025-12-17;Expirada;0
2350;2922;2026-06-16;2026-09-14;Expirada;0
2351;2923;2025-09-17;2025-12-16;Vigente;0
2352;2924;2025-09-09;2025-12-08;Acionada;0
2353;2926;2026-05-25;2026-08-23;Expirada;0
2354;2929;2026-01-08;2026-04-08;Acionada;0
2355;2930;2025-08-28;2025-11-26;Expirada;0
2356;2933;2026-01-06;2026-04-06;Expirada;0
2357;2934;2026-05-17;2026-08-15;Vigente;1
2358;2935;2025-11-05;2026-02-03;Vigente;1
2359;2936;2025-09-15;2025-12-14;Acionada;0
2360;2937;2026-05-31;2026-08-29;Acionada;0
2361;2938;2026-04-15;2026-07-14;Vigente;0
2362;2939;2025-12-25;2026-03-25;Expirada;0
2363;2940;2025-09-25;2025-12-24;Acionada;0
2364;2941;2025-11-20;2026-02-18;Expirada;1
2365;2942;2025-11-28;2026-02-26;Vigente;0
2366;2944;2025-08-19;2025-11-17;Acionada;0
2367;2945;2025-09-08;2025-12-07;Vigente;0
2368;2946;2025-12-16;2026-03-16;Expirada;0
2369;2949;2026-06-23;2026-09-21;Vigente;0
2370;2950;2026-01-29;2026-04-29;Expirada;0
2371;2952;2026-03-10;2026-06-08;Vigente;0
2372;2953;2026-04-17;2026-07-16;Acionada;0
2373;2954;2026-03-30;2026-06-28;Acionada;0
2374;2955;2026-01-29;2026-04-29;Expirada;0
2375;2956;2026-01-08;2026-04-08;Acionada;0
2376;2957;2026-07-02;2026-09-30;Expirada;0
2377;2958;2025-10-27;2026-01-25;Acionada;0
2378;2959;2026-02-09;2026-05-10;Vigente;0
2379;2960;2026-03-24;2026-06-22;Vigente;0
2380;2962;2025-09-03;2025-12-02;Expirada;0
2381;2963;2025-08-31;2025-11-29;Vigente;0
2382;2966;2025-12-25;2026-03-25;Acionada;0
2383;2968;2025-07-25;2025-10-23;Acionada;0
2384;2969;2026-05-12;2026-08-10;Expirada;0
2385;2970;2025-12-14;2026-03-14;Expirada;0
2386;2971;2026-06-29;2026-09-27;Expirada;0
2387;2972;2025-10-11;2026-01-09;Acionada;0
2388;2973;2025-07-10;2025-10-08;Acionada;0
2389;2974;2026-03-13;2026-06-11;Acionada;0
2390;2975;2026-01-22;2026-04-22;Vigente;0
2391;2977;2025-11-10;2026-02-08;Acionada;0
2392;2978;2025-11-13;2026-02-11;Vigente;0
2393;2980;2025-12-04;2026-03-04;Acionada;0
2394;2982;2026-01-21;2026-04-21;Vigente;0
2395;2983;2026-04-26;2026-07-25;Acionada;0
2396;2984;2025-09-18;2025-12-17;Vigente;0
2397;2985;2026-02-25;2026-05-26;Vigente;1
2398;2987;2025-10-21;2026-01-19;Vigente;0
2399;2989;2025-07-26;2025-10-24;Expirada;0
2400;2990;2025-09-10;2025-12-09;Expirada;0
2401;2991;2026-06-26;2026-09-24;Vigente;0
2402;2992;2026-01-19;2026-04-19;Acionada;0
2403;2994;2026-05-24;2026-08-22;Vigente;0
2404;2995;2025-12-21;2026-03-21;Acionada;0
2405;2996;2026-03-15;2026-06-13;Expirada;0
2406;2999;2025-09-03;2025-12-02;Vigente;0
2407;3000;2025-08-10;2025-11-08;Acionada;0
2408;3001;2026-03-11;2026-06-09;Vigente;0
2409;3003;2026-01-17;2026-04-17;Vigente;0
2410;3004;2025-08-20;2025-11-18;Vigente;0
2411;3005;2026-01-07;2026-04-07;Vigente;0
2412;3006;2026-05-02;2026-07-31;Vigente;0
2413;3007;2025-07-11;2025-10-09;Vigente;0
2414;3009;2026-02-22;2026-05-23;Expirada;0
2415;3010;2025-09-03;2025-12-02;Vigente;0
2416;3011;2026-03-03;2026-06-01;Expirada;0
2417;3012;2025-11-15;2026-02-13;Acionada;0
2418;3013;2025-12-25;2026-03-25;Vigente;0
2419;3014;2026-01-22;2026-04-22;Acionada;0
2420;3015;2026-04-27;2026-07-26;Expirada;0
2421;3016;2026-01-01;2026-04-01;Acionada;0
2422;3018;2025-11-19;2026-02-17;Acionada;0
2423;3019;2026-05-11;2026-08-09;Vigente;0
2424;3021;2025-11-20;2026-02-18;Acionada;1
2425;3022;2025-10-24;2026-01-22;Expirada;0
2426;3023;2026-06-09;2026-09-07;Expirada;0
2427;3024;2026-05-07;2026-08-05;Acionada;0
2428;3025;2025-11-14;2026-02-12;Expirada;0
2429;3026;2025-07-22;2025-10-20;Acionada;0
2430;3027;2026-04-10;2026-07-09;Acionada;0
2431;3028;2025-12-15;2026-03-15;Acionada;0
2432;3029;2025-10-11;2026-01-09;Acionada;0
2433;3030;2026-01-12;2026-04-12;Expirada;0
2434;3031;2025-11-18;2026-02-16;Acionada;0
2435;3032;2025-11-23;2026-02-21;Vigente;0
2436;3033;2025-10-12;2026-01-10;Expirada;0
2437;3034;2026-01-04;2026-04-04;Vigente;0
2438;3035;2026-04-03;2026-07-02;Acionada;0
2439;3036;2026-05-06;2026-08-04;Expirada;0
2440;3037;2026-02-27;2026-05-28;Vigente;0
2441;3038;2025-11-28;2026-02-26;Vigente;0
2442;3039;2025-10-28;2026-01-26;Acionada;0
2443;3040;2025-08-19;2025-11-17;Expirada;0
2444;3042;2025-07-19;2025-10-17;Acionada;0
2445;3043;2026-04-16;2026-07-15;Vigente;0
2446;3045;2025-08-26;2025-11-24;Expirada;0
2447;3048;2026-03-28;2026-06-26;Acionada;0
2448;3049;2025-12-16;2026-03-16;Expirada;0
2449;3050;2025-08-30;2025-11-28;Expirada;0
2450;3051;2026-03-31;2026-06-29;Expirada;0
2451;3052;2025-09-05;2025-12-04;Acionada;0
2452;3053;2026-03-08;2026-06-06;Vigente;0
2453;3054;2025-12-31;2026-03-31;Vigente;0
2454;3056;2026-01-14;2026-04-14;Acionada;0
2455;3057;2025-11-15;2026-02-13;Expirada;0
2456;3058;2026-07-10;2026-10-08;Expirada;0
2457;3059;2026-01-19;2026-04-19;Acionada;0
2458;3060;2025-11-17;2026-02-15;Vigente;0
2459;3061;2026-04-28;2026-07-27;Vigente;0
2460;3062;2025-12-15;2026-03-15;Expirada;0
2461;3063;2026-04-26;2026-07-25;Acionada;0
2462;3064;2026-05-11;2026-08-09;Vigente;0
2463;3068;2025-07-17;2025-10-15;Acionada;0
2464;3070;2025-07-28;2025-10-26;Vigente;0
2465;3071;2025-11-19;2026-02-17;Expirada;0
2466;3072;2026-01-08;2026-04-08;Vigente;0
2467;3073;2025-11-16;2026-02-14;Expirada;0
2468;3074;2025-09-21;2025-12-20;Vigente;0
2469;3075;2026-02-23;2026-05-24;Vigente;0
2470;3076;2026-03-16;2026-06-14;Vigente;0
2471;3077;2026-04-01;2026-06-30;Vigente;0
2472;3078;2026-03-09;2026-06-07;Acionada;0
2473;3079;2025-10-22;2026-01-20;Vigente;0
2474;3080;2026-04-14;2026-07-13;Vigente;0
2475;3081;2026-04-12;2026-07-11;Acionada;0
2476;3082;2026-03-05;2026-06-03;Vigente;0
2477;3083;2026-07-02;2026-09-30;Vigente;0
2478;3084;2026-07-05;2026-10-03;Acionada;0
2479;3085;2026-03-14;2026-06-12;Acionada;0
2480;3086;2025-11-19;2026-02-17;Expirada;0
2481;3087;2025-11-03;2026-02-01;Expirada;0
2482;3088;2026-01-09;2026-04-09;Vigente;0
2483;3090;2025-10-30;2026-01-28;Acionada;0
2484;3091;2025-07-21;2025-10-19;Expirada;0
2485;3092;2025-10-19;2026-01-17;Expirada;1
2486;3094;2026-06-23;2026-09-21;Expirada;0
2487;3095;2026-05-21;2026-08-19;Vigente;0
2488;3097;2025-08-26;2025-11-24;Expirada;0
2489;3098;2025-07-14;2025-10-12;Vigente;0
2490;3099;2025-09-25;2025-12-24;Vigente;0
2491;3101;2026-03-01;2026-05-30;Acionada;0
2492;3102;2025-10-01;2025-12-30;Vigente;0
2493;3105;2025-08-19;2025-11-17;Acionada;0
2494;3106;2026-01-24;2026-04-24;Expirada;1
2495;3107;2026-07-02;2026-09-30;Vigente;0
2496;3108;2026-05-14;2026-08-12;Vigente;0
2497;3109;2026-04-11;2026-07-10;Expirada;0
2498;3111;2025-11-21;2026-02-19;Vigente;0
2499;3112;2025-11-28;2026-02-26;Acionada;0
2500;3113;2025-09-29;2025-12-28;Expirada;1
2501;3115;2026-01-16;2026-04-16;Expirada;0
2502;3116;2025-09-22;2025-12-21;Acionada;1
2503;3117;2025-12-23;2026-03-23;Acionada;0
2504;3118;2026-05-19;2026-08-17;Expirada;0
2505;3119;2025-10-26;2026-01-24;Expirada;0
2506;3120;2025-08-31;2025-11-29;Vigente;0
2507;3121;2026-02-03;2026-05-04;Acionada;0
2508;3122;2026-02-05;2026-05-06;Acionada;0
2509;3123;2025-11-12;2026-02-10;Expirada;0
2510;3124;2025-10-18;2026-01-16;Acionada;0
2511;3125;2025-07-28;2025-10-26;Acionada;0
2512;3127;2026-04-01;2026-06-30;Acionada;0
2513;3128;2025-10-19;2026-01-17;Expirada;0
2514;3130;2026-05-21;2026-08-19;Acionada;1
2515;3131;2026-05-15;2026-08-13;Expirada;0
2516;3134;2025-10-12;2026-01-10;Expirada;0
2517;3136;2025-09-22;2025-12-21;Expirada;0
2518;3137;2025-07-18;2025-10-16;Vigente;0
2519;3138;2025-08-13;2025-11-11;Acionada;0
2520;3139;2026-04-29;2026-07-28;Acionada;0
2521;3140;2025-11-12;2026-02-10;Vigente;0
2522;3141;2025-10-31;2026-01-29;Expirada;0
2523;3142;2025-08-10;2025-11-08;Acionada;0
2524;3143;2026-02-21;2026-05-22;Expirada;0
2525;3144;2025-09-10;2025-12-09;Vigente;0
2526;3145;2026-05-23;2026-08-21;Acionada;0
2527;3146;2025-08-28;2025-11-26;Expirada;0
2528;3147;2025-07-14;2025-10-12;Expirada;1
2529;3149;2026-04-13;2026-07-12;Expirada;0
2530;3151;2026-06-20;2026-09-18;Acionada;0
2531;3152;2026-06-14;2026-09-12;Acionada;0
2532;3153;2025-12-08;2026-03-08;Acionada;0
2533;3154;2026-01-14;2026-04-14;Vigente;0
2534;3155;2026-05-25;2026-08-23;Acionada;0
2535;3156;2025-08-16;2025-11-14;Expirada;0
2536;3157;2025-11-09;2026-02-07;Expirada;1
2537;3158;2025-12-22;2026-03-22;Vigente;0
2538;3160;2026-02-04;2026-05-05;Vigente;0
2539;3161;2026-06-29;2026-09-27;Expirada;0
2540;3162;2025-11-04;2026-02-02;Vigente;0
2541;3163;2026-05-31;2026-08-29;Acionada;0
2542;3164;2025-09-18;2025-12-17;Expirada;0
2543;3165;2026-01-15;2026-04-15;Vigente;0
2544;3166;2026-03-30;2026-06-28;Expirada;0
2545;3167;2026-05-29;2026-08-27;Vigente;0
2546;3168;2025-11-28;2026-02-26;Acionada;0
2547;3169;2026-03-04;2026-06-02;Expirada;0
2548;3170;2026-02-18;2026-05-19;Vigente;0
2549;3171;2026-06-09;2026-09-07;Expirada;0
2550;3172;2026-05-30;2026-08-28;Acionada;0
2551;3173;2025-08-09;2025-11-07;Acionada;0
2552;3174;2026-01-19;2026-04-19;Expirada;0
2553;3176;2026-02-23;2026-05-24;Acionada;1
2554;3177;2025-07-10;2025-10-08;Expirada;0
2555;3178;2026-01-16;2026-04-16;Expirada;0
2556;3180;2026-04-29;2026-07-28;Vigente;0
2557;3181;2025-08-03;2025-11-01;Acionada;0
2558;3182;2026-04-22;2026-07-21;Acionada;0
2559;3183;2025-08-04;2025-11-02;Vigente;0
2560;3184;2025-10-13;2026-01-11;Acionada;0
2561;3186;2025-12-02;2026-03-02;Vigente;0
2562;3187;2025-09-18;2025-12-17;Acionada;0
2563;3188;2025-10-07;2026-01-05;Vigente;0
2564;3189;2025-12-07;2026-03-07;Expirada;0
2565;3190;2026-05-25;2026-08-23;Expirada;0
2566;3191;2025-07-14;2025-10-12;Acionada;0
2567;3192;2026-04-01;2026-06-30;Vigente;0
2568;3193;2025-12-14;2026-03-14;Acionada;0
2569;3194;2026-03-10;2026-06-08;Expirada;0
2570;3195;2025-08-28;2025-11-26;Acionada;1
2571;3196;2025-12-16;2026-03-16;Acionada;0
2572;3197;2025-09-08;2025-12-07;Acionada;0
2573;3198;2025-09-09;2025-12-08;Acionada;0
2574;3200;2026-05-03;2026-08-01;Vigente;0
2575;3202;2026-02-22;2026-05-23;Vigente;0
2576;3203;2025-12-18;2026-03-18;Expirada;0
2577;3204;2025-07-05;2025-10-03;Acionada;0
2578;3205;2026-04-24;2026-07-23;Acionada;0
2579;3206;2026-05-24;2026-08-22;Expirada;0
2580;3208;2026-04-12;2026-07-11;Expirada;0
2581;3209;2026-05-25;2026-08-23;Vigente;0
2582;3210;2025-08-09;2025-11-07;Vigente;0
2583;3211;2025-09-08;2025-12-07;Expirada;0
2584;3212;2025-07-19;2025-10-17;Expirada;0
2585;3213;2025-10-27;2026-01-25;Vigente;0
2586;3214;2026-05-04;2026-08-02;Expirada;0
2587;3215;2026-03-03;2026-06-01;Expirada;0
2588;3216;2026-06-27;2026-09-25;Acionada;0
2589;3218;2026-02-10;2026-05-11;Vigente;0
2590;3219;2025-11-02;2026-01-31;Expirada;0
2591;3220;2025-12-11;2026-03-11;Acionada;0
2592;3222;2026-04-18;2026-07-17;Expirada;1
2593;3223;2026-04-25;2026-07-24;Vigente;0
2594;3224;2026-05-17;2026-08-15;Expirada;0
2595;3225;2026-05-05;2026-08-03;Acionada;0
2596;3226;2025-12-02;2026-03-02;Expirada;0
2597;3228;2025-10-01;2025-12-30;Vigente;0
2598;3229;2026-02-19;2026-05-20;Expirada;0
2599;3232;2026-05-10;2026-08-08;Expirada;0
2600;3233;2025-10-23;2026-01-21;Expirada;0
2601;3235;2026-03-06;2026-06-04;Acionada;0
2602;3236;2026-01-01;2026-04-01;Acionada;0
2603;3237;2026-04-15;2026-07-14;Expirada;0
2604;3238;2026-04-25;2026-07-24;Expirada;0
2605;3239;2026-05-17;2026-08-15;Expirada;0
2606;3240;2026-01-21;2026-04-21;Vigente;1
2607;3241;2026-04-30;2026-07-29;Expirada;0
2608;3242;2025-07-24;2025-10-22;Vigente;0
2609;3244;2026-05-04;2026-08-02;Vigente;0
2610;3245;2026-03-26;2026-06-24;Acionada;0
2611;3247;2025-08-17;2025-11-15;Expirada;0
2612;3248;2026-04-03;2026-07-02;Vigente;0
2613;3251;2025-12-16;2026-03-16;Vigente;0
2614;3252;2026-05-29;2026-08-27;Expirada;0
2615;3254;2025-10-10;2026-01-08;Acionada;0
2616;3256;2025-09-18;2025-12-17;Acionada;0
2617;3257;2025-11-24;2026-02-22;Acionada;0
2618;3258;2026-04-22;2026-07-21;Acionada;0
2619;3259;2025-09-19;2025-12-18;Acionada;0
2620;3260;2025-10-04;2026-01-02;Expirada;0
2621;3261;2026-01-18;2026-04-18;Vigente;0
2622;3262;2025-07-15;2025-10-13;Vigente;0
2623;3264;2025-08-02;2025-10-31;Acionada;0
2624;3266;2026-02-03;2026-05-04;Acionada;0
2625;3267;2025-11-29;2026-02-27;Vigente;0
2626;3268;2026-03-13;2026-06-11;Acionada;0
2627;3269;2026-03-18;2026-06-16;Acionada;0
2628;3270;2025-11-14;2026-02-12;Expirada;0
2629;3271;2025-07-15;2025-10-13;Expirada;0
2630;3274;2025-11-06;2026-02-04;Vigente;0
2631;3275;2026-01-11;2026-04-11;Expirada;0
2632;3277;2025-09-14;2025-12-13;Expirada;0
2633;3278;2025-12-12;2026-03-12;Expirada;0
2634;3279;2025-08-22;2025-11-20;Expirada;0
2635;3280;2025-11-06;2026-02-04;Vigente;0
2636;3281;2026-05-25;2026-08-23;Expirada;0
2637;3282;2025-09-15;2025-12-14;Vigente;0
2638;3283;2026-03-29;2026-06-27;Expirada;1
2639;3284;2026-01-06;2026-04-06;Expirada;0
2640;3287;2026-02-24;2026-05-25;Acionada;0
2641;3291;2025-11-09;2026-02-07;Expirada;0
2642;3292;2026-02-19;2026-05-20;Vigente;0
2643;3293;2025-07-13;2025-10-11;Acionada;0
2644;3294;2025-10-11;2026-01-09;Acionada;0
2645;3296;2026-04-05;2026-07-04;Acionada;0
2646;3297;2026-05-10;2026-08-08;Expirada;0
2647;3299;2025-07-28;2025-10-26;Acionada;0
2648;3300;2025-10-07;2026-01-05;Expirada;0
2649;3301;2025-07-16;2025-10-14;Vigente;0
2650;3302;2026-04-22;2026-07-21;Acionada;0
