pagamento_id,matricula_id,competencia,valor,data_vencimento,data_pagamento,status,motivo_rejeicao
1137,95,2026-03-01,149,2026-03-03,2026-11-03,Pago,fk_invalida:matricula_id
1138,95,2026-04-01,99,2026-02-04,2026-12-04,Pago,fk_invalida:matricula_id
1143,96,2025-09-01,199,2025-03-09,2025-05-09,Pago,fk_invalida:matricula_id
1144,96,2025-10-01,399,2025-01-10,2025-12-10,Pago,fk_invalida:matricula_id
1146,96,2025-12-01,149,2025-03-12,2025-02-12,Pago,fk_invalida:matricula_id
1147,96,2026-01-01,1199,2026-02-01,2026-08-01,Pago,fk_invalida:matricula_id
1153,97,2025-07-01,1199,2025-05-07,2025-04-07,Pago,fk_invalida:matricula_id
1154,97,2025-08-01,99,2025-02-08,2025-11-08,Pago,fk_invalida:matricula_id
1161,97,2026-03-01,399,2026-01-03,2026-12-03,Pago,fk_invalida:matricula_id
1167,98,2025-09-01,149,2025-01-09,2025-01-09,Pago,fk_invalida:matricula_id
1174,98,2026-04-01,399,2026-02-04,2026-04-04,Pago,fk_invalida:matricula_id
1176,98,2026-06-01,99,2026-01-06,,Vencido,fk_invalida:matricula_id
1177,99,2025-07-01,99,2025-01-07,,Vencido,fk_invalida:matricula_id
1178,99,2025-08-01,149,2025-02-08,2025-06-08,Pago,fk_invalida:matricula_id
1179,99,2025-09-01,109,2025-03-09,2025-10-09,Pago,fk_invalida:matricula_id
1180,99,2025-10-01,699,2025-04-10,2025-04-10,Pago,fk_invalida:matricula_id
1182,99,2025-12-01,99,2025-03-12,2025-01-12,Pago,fk_invalida:matricula_id
1189,100,2025-07-01,199,2025-04-07,2025-08-07,Pago,fk_invalida:matricula_id
1190,100,2025-08-01,399,2025-01-08,2025-08-08,Pago,fk_invalida:matricula_id
1192,100,2025-10-01,99,2025-02-10,2025-09-10,Pago,fk_invalida:matricula_id
1193,100,2025-11-01,699,2025-02-11,2025-10-11,Pago,fk_invalida:matricula_id
1202,101,2025-08-01,399,2025-05-08,2025-08-08,Pago,fk_invalida:matricula_id
1205,101,2025-11-01,35,2025-02-11,2025-10-11,Pago,fk_invalida:matricula_id
1208,101,2026-02-01,399,2026-01-02,2026-09-02,Pago,fk_invalida:matricula_id
1214,102,2025-08-01,109,2025-02-08,2025-05-08,Pago,fk_invalida:matricula_id
1215,102,2025-09-01,199,2025-01-09,,Vencido,fk_invalida:matricula_id
1216,102,2025-10-01,199,2025-03-10,2025-02-10,Pago,fk_invalida:matricula_id
1217,102,2025-11-01,699,2025-02-11,2025-04-11,Pago,fk_invalida:matricula_id
1222,102,2026-04-01,1199,2026-02-04,2026-01-04,Pago,fk_invalida:matricula_id
1225,103,2025-07-01,35,2025-01-07,2025-02-07,Pago,fk_invalida:matricula_id
1228,103,2025-10-01,1199,2025-03-10,2025-05-10,Pago,fk_invalida:matricula_id
1237,104,2025-07-01,109,2025-06-07,2025-12-07,Pago,fk_invalida:matricula_id
1251,105,2025-09-01,1199,2025-02-09,2025-12-09,Pago,fk_invalida:matricula_id
1252,105,2025-10-01,149,2025-04-10,2025-07-10,Pago,fk_invalida:matricula_id
1254,105,2025-12-01,99,2025-02-12,2025-06-12,Pago,fk_invalida:matricula_id
1262,106,2025-08-01,35,2025-05-08,2025-03-08,Pago,fk_invalida:matricula_id
1263,106,2025-09-01,109,2025-03-09,,Vencido,fk_invalida:matricula_id
1264,106,2025-10-01,35,2025-04-10,2025-10-10,Pago,fk_invalida:matricula_id
1266,106,2025-12-01,35,2025-01-12,2025-09-12,Pago,fk_invalida:matricula_id
1269,106,2026-03-01,35,2026-01-03,,Vencido,fk_invalida:matricula_id
1270,106,2026-04-01,699,2026-02-04,2026-08-04,Pago,fk_invalida:matricula_id
1271,106,2026-05-01,199,2026-01-05,2026-09-05,Pago,fk_invalida:matricula_id
1275,107,2025-09-01,35,2025-03-09,2025-04-09,Pago,fk_invalida:matricula_id
1285,108,2025-07-01,99,2025-05-07,2025-10-07,Pago,fk_invalida:matricula_id
1286,108,2025-08-01,149,2025-04-08,,Vencido,fk_invalida:matricula_id
1287,108,2025-09-01,199,2025-01-09,2025-12-09,Pago,fk_invalida:matricula_id
1288,108,2025-10-01,199,2025-03-10,,Vencido,fk_invalida:matricula_id
1292,108,2026-02-01,149,2026-01-02,2026-02-02,Pago,fk_invalida:matricula_id
1294,108,2026-04-01,99,2026-01-04,2026-09-04,Pago,fk_invalida:matricula_id
1296,108,2026-06-01,35,2026-01-06,2026-09-06,Pago,fk_invalida:matricula_id
1298,109,2025-08-01,199,2025-05-08,2025-07-08,Pago,fk_invalida:matricula_id
1302,109,2025-12-01,109,2025-02-12,2025-01-12,Pago,fk_invalida:matricula_id
1303,109,2026-01-01,699,2026-01-01,2026-06-01,Pago,fk_invalida:matricula_id
1305,109,2026-03-01,109,2026-03-03,,Vencido,fk_invalida:matricula_id
1308,109,2026-06-01,1199,2026-01-06,2026-12-06,Pago,fk_invalida:matricula_id
1309,110,2025-07-01,109,2025-04-07,2025-05-07,Pago,fk_invalida:matricula_id
1315,110,2026-01-01,699,2026-02-01,2026-11-01,Pago,fk_invalida:matricula_id
1325,111,2025-11-01,99,2025-01-11,2025-04-11,Pago,fk_invalida:matricula_id
1327,111,2026-01-01,149,2026-01-01,2026-02-01,Pago,fk_invalida:matricula_id
1333,112,2025-07-01,699,2025-03-07,2025-09-07,Pago,fk_invalida:matricula_id
1336,112,2025-10-01,199,2025-01-10,2025-08-10,Pago,fk_invalida:matricula_id
1337,112,2025-11-01,109,2025-02-11,2025-10-11,Pago,fk_invalida:matricula_id
1342,112,2026-04-01,699,2026-01-04,2026-02-04,Pago,fk_invalida:matricula_id
1348,113,2025-10-01,99,2025-02-10,,Vencido,fk_invalida:matricula_id
1349,113,2025-11-01,1199,2025-03-11,2025-05-11,Pago,fk_invalida:matricula_id
1357,114,2025-07-01,35,2025-03-07,2025-11-07,Pago,fk_invalida:matricula_id
1358,114,2025-08-01,699,2025-02-08,2025-06-08,Pago,fk_invalida:matricula_id
1360,114,2025-10-01,199,2025-02-10,,Vencido,fk_invalida:matricula_id
1365,114,2026-03-01,35,2026-03-03,,Vencido,fk_invalida:matricula_id
1373,115,2025-11-01,35,2025-02-11,2025-09-11,Pago,fk_invalida:matricula_id
1378,115,2026-04-01,35,2026-01-04,2026-01-04,Pago,fk_invalida:matricula_id
1381,116,2025-07-01,99,2025-02-07,2025-08-07,Pago,fk_invalida:matricula_id
1382,116,2025-08-01,99,2025-03-08,2025-11-08,Pago,fk_invalida:matricula_id
1384,116,2025-10-01,1199,2025-01-10,2025-07-10,Pago,fk_invalida:matricula_id
1385,116,2025-11-01,1199,2025-01-11,2025-01-11,Pago,fk_invalida:matricula_id
1388,116,2026-02-01,35,2026-01-02,2026-03-02,Pago,fk_invalida:matricula_id
1390,116,2026-04-01,109,2026-01-04,2026-09-04,Pago,fk_invalida:matricula_id
1393,117,2025-07-01,699,2025-04-07,,Vencido,fk_invalida:matricula_id
1394,117,2025-08-01,99,2025-02-08,2025-02-08,Pago,fk_invalida:matricula_id
1395,117,2025-09-01,99,2025-01-09,,Vencido,fk_invalida:matricula_id
1397,117,2025-11-01,35,2025-02-11,2025-06-11,Pago,fk_invalida:matricula_id
1398,117,2025-12-01,149,2025-03-12,2025-02-12,Pago,fk_invalida:matricula_id
1399,117,2026-01-01,699,2026-02-01,2026-12-01,Pago,fk_invalida:matricula_id
1401,117,2026-03-01,99,2026-01-03,2026-06-03,Pago,fk_invalida:matricula_id
1405,118,2025-07-01,199,2025-02-07,2025-05-07,Pago,fk_invalida:matricula_id
1408,118,2025-10-01,1199,2025-02-10,2025-04-10,Pago,fk_invalida:matricula_id
1417,119,2025-07-01,149,2025-05-07,2025-06-07,Pago,fk_invalida:matricula_id
1419,119,2025-09-01,199,2025-01-09,2025-02-09,Pago,fk_invalida:matricula_id
1424,119,2026-02-01,109,2026-01-02,2026-03-02,Pago,fk_invalida:matricula_id
1425,119,2026-03-01,99,2026-01-03,2026-07-03,Pago,fk_invalida:matricula_id
1431,120,2025-09-01,99,2025-04-09,2025-09-09,Pago,fk_invalida:matricula_id
1432,120,2025-10-01,1199,2025-01-10,2025-08-10,Pago,fk_invalida:matricula_id
1434,120,2025-12-01,109,2025-01-12,2025-07-12,Pago,fk_invalida:matricula_id
1441,121,2025-07-01,35,2025-02-07,2025-10-07,Pago,fk_invalida:matricula_id
1442,121,2025-08-01,199,2025-05-08,2025-08-08,Pago,fk_invalida:matricula_id
1445,121,2025-11-01,199,2025-02-11,2025-11-11,Pago,fk_invalida:matricula_id
1446,121,2025-12-01,399,2025-02-12,2025-05-12,Pago,fk_invalida:matricula_id
1447,121,2026-01-01,99,2026-02-01,2026-12-01,Pago,fk_invalida:matricula_id
1453,122,2025-07-01,99,2025-02-07,2025-07-07,Pago,fk_invalida:matricula_id
1455,122,2025-09-01,1199,2025-01-09,,Vencido,fk_invalida:matricula_id
1460,122,2026-02-01,109,2026-01-02,2026-03-02,Pago,fk_invalida:matricula_id
1462,122,2026-04-01,35,2026-02-04,2026-02-04,Pago,fk_invalida:matricula_id
1463,122,2026-05-01,1199,2026-01-05,2026-04-05,Pago,fk_invalida:matricula_id
1464,122,2026-06-01,699,2026-01-06,2026-02-06,Pago,fk_invalida:matricula_id
1466,123,2025-08-01,35,2025-05-08,2025-10-08,Pago,fk_invalida:matricula_id
1470,123,2025-12-01,699,2025-02-12,,Vencido,fk_invalida:matricula_id
1473,123,2026-03-01,1199,2026-03-03,2026-11-03,Pago,fk_invalida:matricula_id
1477,124,2025-07-01,35,2025-02-07,,Vencido,fk_invalida:matricula_id
1478,124,2025-08-01,399,2025-01-08,2025-06-08,Pago,fk_invalida:matricula_id
1479,124,2025-09-01,699,2025-02-09,2025-11-09,Pago,fk_invalida:matricula_id
1483,124,2026-01-01,199,2026-01-01,2026-03-01,Pago,fk_invalida:matricula_id
1489,125,2025-07-01,399,2025-02-07,2025-03-07,Pago,fk_invalida:matricula_id
1490,125,2025-08-01,699,2025-05-08,2025-12-08,Pago,fk_invalida:matricula_id
1501,126,2025-07-01,149,2025-03-07,2025-01-07,Pago,fk_invalida:matricula_id
1506,126,2025-12-01,99,2025-01-12,,Vencido,fk_invalida:matricula_id
1511,126,2026-05-01,699,2026-02-05,2026-04-05,Pago,fk_invalida:matricula_id
1514,127,2025-08-01,199,2025-01-08,2025-01-08,Pago,fk_invalida:matricula_id
1516,127,2025-10-01,35,2025-03-10,2025-04-10,Pago,fk_invalida:matricula_id
1517,127,2025-11-01,109,2025-03-11,2025-11-11,Pago,fk_invalida:matricula_id
1518,127,2025-12-01,1199,2025-03-12,2025-10-12,Pago,fk_invalida:matricula_id
1525,128,2025-07-01,699,2025-02-07,2025-06-07,Pago,fk_invalida:matricula_id
1528,128,2025-10-01,399,2025-04-10,2025-06-10,Pago,fk_invalida:matricula_id
1529,128,2025-11-01,199,2025-02-11,2025-02-11,Pago,fk_invalida:matricula_id
1537,129,2025-07-01,149,2025-03-07,2025-02-07,Pago,fk_invalida:matricula_id
1538,129,2025-08-01,399,2025-04-08,2025-03-08,Pago,fk_invalida:matricula_id
1541,129,2025-11-01,149,2025-03-11,2025-02-11,Pago,fk_invalida:matricula_id
1545,129,2026-03-01,399,2026-01-03,2026-01-03,Pago,fk_invalida:matricula_id
1549,130,2025-07-01,149,2025-06-07,2025-11-07,Pago,fk_invalida:matricula_id
1551,130,2025-09-01,199,2025-01-09,2025-06-09,Pago,fk_invalida:matricula_id
1557,130,2026-03-01,109,2026-01-03,2026-03-03,Pago,fk_invalida:matricula_id
1561,131,2025-07-01,399,2025-05-07,2025-03-07,Pago,fk_invalida:matricula_id
1562,131,2025-08-01,699,2025-01-08,2025-02-08,Pago,fk_invalida:matricula_id
1564,131,2025-10-01,199,2025-03-10,2025-02-10,Pago,fk_invalida:matricula_id
1565,131,2025-11-01,109,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
1566,131,2025-12-01,199,2025-01-12,,Vencido,fk_invalida:matricula_id
1567,131,2026-01-01,149,2026-02-01,2026-05-01,Pago,fk_invalida:matricula_id
1570,131,2026-04-01,1199,2026-02-04,,Vencido,fk_invalida:matricula_id
1573,132,2025-07-01,149,2025-02-07,2025-05-07,Pago,fk_invalida:matricula_id
1575,132,2025-09-01,199,2025-04-09,2025-08-09,Pago,fk_invalida:matricula_id
1576,132,2025-10-01,199,2025-02-10,2025-06-10,Pago,fk_invalida:matricula_id
1581,132,2026-03-01,399,2026-03-03,,Vencido,fk_invalida:matricula_id
1585,133,2025-07-01,399,2025-03-07,,Vencido,fk_invalida:matricula_id
1586,133,2025-08-01,149,2025-05-08,,Vencido,fk_invalida:matricula_id
1589,133,2025-11-01,699,2025-02-11,2025-01-11,Pago,fk_invalida:matricula_id
1591,133,2026-01-01,35,2026-01-01,2026-11-01,Pago,fk_invalida:matricula_id
1594,133,2026-04-01,149,2026-01-04,2026-02-04,Pago,fk_invalida:matricula_id
1598,134,2025-08-01,109,2025-03-08,2025-10-08,Pago,fk_invalida:matricula_id
1600,134,2025-10-01,35,2025-04-10,2025-07-10,Pago,fk_invalida:matricula_id
1602,134,2025-12-01,149,2025-03-12,2025-01-12,Pago,fk_invalida:matricula_id
1605,134,2026-03-01,149,2026-01-03,,Vencido,fk_invalida:matricula_id
1606,134,2026-04-01,109,2026-01-04,2026-01-04,Pago,fk_invalida:matricula_id
1607,134,2026-05-01,35,2026-01-05,2026-03-05,Pago,fk_invalida:matricula_id
1609,135,2025-07-01,149,2025-03-07,,Vencido,fk_invalida:matricula_id
1611,135,2025-09-01,399,2025-01-09,2025-06-09,Pago,fk_invalida:matricula_id
1612,135,2025-10-01,399,2025-02-10,2025-11-10,Pago,fk_invalida:matricula_id
1619,135,2026-05-01,399,2026-01-05,2026-01-05,Pago,fk_invalida:matricula_id
1624,136,2025-10-01,109,2025-03-10,,Vencido,fk_invalida:matricula_id
1625,136,2025-11-01,1199,2025-03-11,2025-08-11,Pago,fk_invalida:matricula_id
1626,136,2025-12-01,149,2025-02-12,2025-10-12,Pago,fk_invalida:matricula_id
1628,136,2026-02-01,1199,2026-01-02,2026-11-02,Pago,fk_invalida:matricula_id
1629,136,2026-03-01,199,2026-01-03,2026-07-03,Pago,fk_invalida:matricula_id
1632,136,2026-06-01,399,2026-01-06,2026-03-06,Pago,fk_invalida:matricula_id
1633,137,2025-07-01,99,2025-04-07,2025-12-07,Pago,fk_invalida:matricula_id
1636,137,2025-10-01,109,2025-03-10,2025-07-10,Pago,fk_invalida:matricula_id
1638,137,2025-12-01,149,2025-03-12,2025-05-12,Pago,fk_invalida:matricula_id
1639,137,2026-01-01,35,2026-01-01,2026-12-01,Pago,fk_invalida:matricula_id
1641,137,2026-03-01,35,2026-02-03,2026-03-03,Pago,fk_invalida:matricula_id
1642,137,2026-04-01,199,2026-01-04,2026-04-04,Pago,fk_invalida:matricula_id
1646,138,2025-08-01,1199,2025-04-08,2025-02-08,Pago,fk_invalida:matricula_id
1654,138,2026-04-01,149,2026-01-04,2026-10-04,Pago,fk_invalida:matricula_id
1655,138,2026-05-01,35,2026-01-05,2026-01-05,Pago,fk_invalida:matricula_id
1657,139,2025-07-01,699,2025-06-07,2025-12-07,Pago,fk_invalida:matricula_id
1669,140,2025-07-01,1199,2025-05-07,2025-08-07,Pago,fk_invalida:matricula_id
1678,140,2026-04-01,699,2026-01-04,2026-05-04,Pago,fk_invalida:matricula_id
1681,141,2025-07-01,199,2025-06-07,2025-06-07,Pago,fk_invalida:matricula_id
1684,141,2025-10-01,109,2025-04-10,2025-01-10,Pago,fk_invalida:matricula_id
1685,141,2025-11-01,99,2025-01-11,2025-01-11,Pago,fk_invalida:matricula_id
1691,141,2026-05-01,699,2026-02-05,2026-10-05,Pago,fk_invalida:matricula_id
1693,142,2025-07-01,1199,2025-05-07,2025-07-07,Pago,fk_invalida:matricula_id
1695,142,2025-09-01,399,2025-04-09,2025-09-09,Pago,fk_invalida:matricula_id
1697,142,2025-11-01,149,2025-01-11,2025-06-11,Pago,fk_invalida:matricula_id
1701,142,2026-03-01,399,2026-03-03,2026-08-03,Pago,fk_invalida:matricula_id
1705,143,2025-07-01,199,2025-02-07,2025-06-07,Pago,fk_invalida:matricula_id
1707,143,2025-09-01,1199,2025-02-09,2025-10-09,Pago,fk_invalida:matricula_id
1709,143,2025-11-01,399,2025-03-11,,Vencido,fk_invalida:matricula_id
1710,143,2025-12-01,109,2025-02-12,2025-04-12,Pago,fk_invalida:matricula_id
1713,143,2026-03-01,199,2026-03-03,2026-12-03,Pago,fk_invalida:matricula_id
1717,144,2025-07-01,399,2025-02-07,2025-04-07,Pago,fk_invalida:matricula_id
1719,144,2025-09-01,399,2025-02-09,2025-01-09,Pago,fk_invalida:matricula_id
1724,144,2026-02-01,99,2026-01-02,2026-04-02,Pago,fk_invalida:matricula_id
1729,145,2025-07-01,399,2025-06-07,2025-10-07,Pago,fk_invalida:matricula_id
1730,145,2025-08-01,699,2025-05-08,2025-02-08,Pago,fk_invalida:matricula_id
1744,146,2025-10-01,699,2025-02-10,2025-10-10,Pago,fk_invalida:matricula_id
1745,146,2025-11-01,35,2025-03-11,2025-01-11,Pago,fk_invalida:matricula_id
1747,146,2026-01-01,399,2026-02-01,2026-11-01,Pago,fk_invalida:matricula_id
1749,146,2026-03-01,149,2026-01-03,2026-05-03,Pago,fk_invalida:matricula_id
1755,147,2025-09-01,149,2025-03-09,2025-06-09,Pago,fk_invalida:matricula_id
1759,147,2026-01-01,199,2026-01-01,2026-10-01,Pago,fk_invalida:matricula_id
1762,147,2026-04-01,35,2026-01-04,2026-02-04,Pago,fk_invalida:matricula_id
1766,148,2025-08-01,399,2025-05-08,2025-09-08,Pago,fk_invalida:matricula_id
1767,148,2025-09-01,109,2025-02-09,2025-02-09,Pago,fk_invalida:matricula_id
1768,148,2025-10-01,99,2025-01-10,2025-04-10,Pago,fk_invalida:matricula_id
1769,148,2025-11-01,35,2025-01-11,2025-03-11,Pago,fk_invalida:matricula_id
1774,148,2026-04-01,199,2026-01-04,2026-12-04,Pago,fk_invalida:matricula_id
1778,149,2025-08-01,35,2025-05-08,2025-02-08,Pago,fk_invalida:matricula_id
1780,149,2025-10-01,149,2025-02-10,2025-07-10,Pago,fk_invalida:matricula_id
1785,149,2026-03-01,99,2026-03-03,2026-01-03,Pago,fk_invalida:matricula_id
1786,149,2026-04-01,399,2026-01-04,2026-06-04,Pago,fk_invalida:matricula_id
1789,150,2025-07-01,199,2025-06-07,2025-09-07,Pago,fk_invalida:matricula_id
1791,150,2025-09-01,399,2025-02-09,2025-11-09,Pago,fk_invalida:matricula_id
1797,150,2026-03-01,109,2026-02-03,2026-10-03,Pago,fk_invalida:matricula_id
1798,150,2026-04-01,99,2026-02-04,2026-11-04,Pago,fk_invalida:matricula_id
1799,150,2026-05-01,699,2026-02-05,2026-04-05,Pago,fk_invalida:matricula_id
1801,151,2025-07-01,149,2025-04-07,2025-09-07,Pago,fk_invalida:matricula_id
1805,151,2025-11-01,99,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
1806,151,2025-12-01,35,2025-01-12,2025-02-12,Pago,fk_invalida:matricula_id
1813,152,2025-07-01,109,2025-06-07,2025-06-07,Pago,fk_invalida:matricula_id
1816,152,2025-10-01,199,2025-03-10,2025-03-10,Pago,fk_invalida:matricula_id
1820,152,2026-02-01,1199,2026-01-02,2026-01-02,Pago,fk_invalida:matricula_id
1822,152,2026-04-01,99,2026-02-04,,Vencido,fk_invalida:matricula_id
1825,153,2025-07-01,199,2025-03-07,2025-09-07,Pago,fk_invalida:matricula_id
1826,153,2025-08-01,35,2025-01-08,2025-12-08,Pago,fk_invalida:matricula_id
1830,153,2025-12-01,699,2025-03-12,2025-01-12,Pago,fk_invalida:matricula_id
1833,153,2026-03-01,399,2026-03-03,2026-10-03,Pago,fk_invalida:matricula_id
1836,153,2026-06-01,35,2026-01-06,2026-05-06,Pago,fk_invalida:matricula_id
1838,154,2025-08-01,1199,2025-05-08,2025-05-08,Pago,fk_invalida:matricula_id
1839,154,2025-09-01,99,2025-04-09,2025-06-09,Pago,fk_invalida:matricula_id
1840,154,2025-10-01,109,2025-02-10,2025-06-10,Pago,fk_invalida:matricula_id
1847,154,2026-05-01,399,2026-01-05,2026-01-05,Pago,fk_invalida:matricula_id
1849,155,2025-07-01,109,2025-03-07,2025-12-07,Pago,fk_invalida:matricula_id
1860,155,2026-06-01,699,2026-01-06,2026-06-06,Pago,fk_invalida:matricula_id
1864,156,2025-10-01,399,2025-04-10,2025-01-10,Pago,fk_invalida:matricula_id
1868,156,2026-02-01,399,2026-01-02,2026-10-02,Pago,fk_invalida:matricula_id
1870,156,2026-04-01,35,2026-02-04,2026-02-04,Pago,fk_invalida:matricula_id
1871,156,2026-05-01,149,2026-02-05,2026-04-05,Pago,fk_invalida:matricula_id
1873,157,2025-07-01,699,2025-01-07,2025-03-07,Pago,fk_invalida:matricula_id
1874,157,2025-08-01,99,2025-03-08,2025-03-08,Pago,fk_invalida:matricula_id
1877,157,2025-11-01,699,2025-02-11,2025-12-11,Pago,fk_invalida:matricula_id
1878,157,2025-12-01,699,2025-01-12,2025-12-12,Pago,fk_invalida:matricula_id
1882,157,2026-04-01,199,2026-01-04,,Vencido,fk_invalida:matricula_id
1884,157,2026-06-01,109,2026-01-06,2026-07-06,Pago,fk_invalida:matricula_id
1886,158,2025-08-01,699,2025-05-08,2025-08-08,Pago,fk_invalida:matricula_id
1887,158,2025-09-01,699,2025-02-09,,Vencido,fk_invalida:matricula_id
1889,158,2025-11-01,399,2025-01-11,2025-09-11,Pago,fk_invalida:matricula_id
1897,159,2025-07-01,399,2025-03-07,2025-05-07,Pago,fk_invalida:matricula_id
1899,159,2025-09-01,199,2025-04-09,2025-04-09,Pago,fk_invalida:matricula_id
1902,159,2025-12-01,699,2025-02-12,2025-08-12,Pago,fk_invalida:matricula_id
1909,160,2025-07-01,35,2025-04-07,2025-05-07,Pago,fk_invalida:matricula_id
1910,160,2025-08-01,1199,2025-04-08,,Vencido,fk_invalida:matricula_id
1911,160,2025-09-01,399,2025-03-09,2025-12-09,Pago,fk_invalida:matricula_id
1918,160,2026-04-01,399,2026-02-04,2026-09-04,Pago,fk_invalida:matricula_id
1922,161,2025-08-01,99,2025-01-08,2025-07-08,Pago,fk_invalida:matricula_id
1933,162,2025-07-01,699,2025-06-07,2025-03-07,Pago,fk_invalida:matricula_id
1934,162,2025-08-01,99,2025-01-08,2025-03-08,Pago,fk_invalida:matricula_id
1936,162,2025-10-01,109,2025-01-10,2025-08-10,Pago,fk_invalida:matricula_id
1937,162,2025-11-01,1199,2025-01-11,2025-09-11,Pago,fk_invalida:matricula_id
1941,162,2026-03-01,35,2026-03-03,2026-05-03,Pago,fk_invalida:matricula_id
1942,162,2026-04-01,199,2026-01-04,2026-03-04,Pago,fk_invalida:matricula_id
1945,163,2025-07-01,699,2025-01-07,2025-02-07,Pago,fk_invalida:matricula_id
1948,163,2025-10-01,399,2025-01-10,2025-10-10,Pago,fk_invalida:matricula_id
1949,163,2025-11-01,109,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
1955,163,2026-05-01,109,2026-02-05,2026-09-05,Pago,fk_invalida:matricula_id
1957,164,2025-07-01,35,2025-03-07,,Vencido,fk_invalida:matricula_id
1958,164,2025-08-01,699,2025-01-08,2025-06-08,Pago,fk_invalida:matricula_id
1961,164,2025-11-01,699,2025-03-11,2025-06-11,Pago,fk_invalida:matricula_id
1962,164,2025-12-01,149,2025-03-12,2025-12-12,Pago,fk_invalida:matricula_id
1969,165,2025-07-01,99,2025-01-07,2025-11-07,Pago,fk_invalida:matricula_id
1970,165,2025-08-01,35,2025-05-08,2025-02-08,Pago,fk_invalida:matricula_id
1972,165,2025-10-01,35,2025-01-10,2025-01-10,Pago,fk_invalida:matricula_id
1973,165,2025-11-01,1199,2025-03-11,2025-04-11,Pago,fk_invalida:matricula_id
1975,165,2026-01-01,399,2026-02-01,2026-02-01,Pago,fk_invalida:matricula_id
1980,165,2026-06-01,199,2026-01-06,2026-01-06,Pago,fk_invalida:matricula_id
1981,166,2025-07-01,35,2025-05-07,2025-04-07,Pago,fk_invalida:matricula_id
1983,166,2025-09-01,1199,2025-04-09,2025-11-09,Pago,fk_invalida:matricula_id
1990,166,2026-04-01,699,2026-02-04,2026-09-04,Pago,fk_invalida:matricula_id
1991,166,2026-05-01,35,2026-01-05,2026-12-05,Pago,fk_invalida:matricula_id
1993,167,2025-07-01,699,2025-03-07,2025-08-07,Pago,fk_invalida:matricula_id
1994,167,2025-08-01,199,2025-02-08,2025-10-08,Pago,fk_invalida:matricula_id
1995,167,2025-09-01,109,2025-03-09,2025-12-09,Pago,fk_invalida:matricula_id
1996,167,2025-10-01,699,2025-01-10,,Vencido,fk_invalida:matricula_id
1998,167,2025-12-01,35,2025-02-12,2025-04-12,Pago,fk_invalida:matricula_id
1999,167,2026-01-01,399,2026-01-01,2026-07-01,Pago,fk_invalida:matricula_id
2002,167,2026-04-01,399,2026-01-04,2026-10-04,Pago,fk_invalida:matricula_id
2005,168,2025-07-01,99,2025-02-07,2025-11-07,Pago,fk_invalida:matricula_id
2006,168,2025-08-01,109,2025-04-08,2025-10-08,Pago,fk_invalida:matricula_id
2007,168,2025-09-01,35,2025-03-09,,Vencido,fk_invalida:matricula_id
2008,168,2025-10-01,99,2025-02-10,2025-09-10,Pago,fk_invalida:matricula_id
2013,168,2026-03-01,35,2026-02-03,2026-07-03,Pago,fk_invalida:matricula_id
2014,168,2026-04-01,699,2026-02-04,2026-03-04,Pago,fk_invalida:matricula_id
2018,169,2025-08-01,149,2025-01-08,,Vencido,fk_invalida:matricula_id
