loto_id;ativo_id;pessoa_id;cadeado_id;data_inicio;data_fim;motivo;status
LO00281;AT0183;P01050;CD0229;2025-10-14 00:00:00;2024-04-24;Manutenção;Concluído
LO00282;AT0365;P00170;CD0459;2024-10-27 00:00:00;2025-07-11;Limpeza;Concluído
LO00283;AT0148;P01464;CD0394;2024-01-27 00:00:00;2026-02-18;Inspeção;Concluído
LO00284;AT0236;P01399;CD0190;2025-04-01 00:00:00;2024-11-11;Limpeza;Concluído
LO00285;AT0091;P00893;CD0019;2025-01-18 00:00:00;2026-01-12;Inspeção;Concluído
LO00286;AT0134;P00789;CD0223;2024-05-17 00:00:00;2025-01-29;Manutenção;Concluído
LO00287;AT0303;P00794;CD0411;2024-01-02 00:00:00;2026-02-25;Setup;Ativo
LO00288;AT0136;P01455;CD0503;2024-02-08 00:00:00;2024-09-12;Limpeza;Concluído
LO00289;AT0195;P00268;CD0675;2024-10-12 00:00:00;2026-07-26;Limpeza;Concluído
LO00290;AT0240;P01422;CD0803;2024-10-23 00:00:00;2025-09-28;Inspeção;Concluído
LO00291;AT0228;P01055;CD0321;2024-12-31 00:00:00;2024-11-14;Inspeção;Concluído
LO00292;AT0293;P00976;CD0803;2024-09-13 00:00:00;2025-11-11;Manutenção;Concluído
LO00293;AT0296;P01371;CD0419;2025-09-09 00:00:00;2024-10-10;Manutenção;Concluído
LO00294;AT0019;P01157;CD0640;2024-06-30 00:00:00;2025-04-01;Inspeção;Concluído
LO00295;AT0233;P00569;CD0801;2026-03-18 00:00:00;2025-07-30;Manutenção;Concluído
LO00296;AT0374;P01220;CD0073;2025-01-19 00:00:00;2026-01-20;Inspeção;Concluído
LO00297;AT0414;P01255;CD0371;2026-02-14 00:00:00;2025-01-05;Limpeza;Concluído
LO00298;AT0183;P00694;CD0411;2026-02-17 00:00:00;2025-02-08;Setup;Concluído
LO00299;AT0282;P00258;CD0264;2026-06-09 00:00:00;2025-02-28;Inspeção;Cancelado
LO00300;AT0078;P00249;CD0048;2024-12-16 00:00:00;2025-08-04;Setup;Concluído
LO00301;AT0046;P01013;CD0595;2024-01-02 00:00:00;2024-05-23;Limpeza;Ativo
LO00302;AT0220;P00231;CD0751;2024-11-26 00:00:00;2024-03-16;Manutenção;Ativo
LO00303;AT0097;P00106;CD0783;2025-05-14 00:00:00;2025-07-04;Setup;Cancelado
LO00304;AT0086;P01287;CD0776;2026-01-02 00:00:00;2025-08-21;Inspeção;Ativo
LO00305;AT0184;P00825;CD0758;2024-10-08 00:00:00;2026-06-19;Manutenção;Concluído
LO00306;AT0180;P00833;CD0314;2024-01-16 00:00:00;2024-10-01;Manutenção;Concluído
LO00307;AT0316;P00864;CD0590;2026-02-04 00:00:00;2024-07-11;Limpeza;Concluído
LO00308;AT0029;P00697;CD0638;2024-09-05 00:00:00;2025-11-07;Limpeza;Concluído
LO00309;AT0417;P00289;CD0655;2024-12-18 00:00:00;2024-08-30;Inspeção;Concluído
LO00310;AT0317;P00377;CD0225;2025-11-23 00:00:00;2026-01-15;Setup;Ativo
LO00311;AT0062;P01264;CD0298;2025-07-01 00:00:00;2026-03-01;Setup;Concluído
LO00312;AT0241;P00332;CD0590;2024-05-13 00:00:00;2024-02-24;Limpeza;Concluído
LO00313;AT0054;P01113;CD0086;2026-02-15 00:00:00;2026-02-19;Setup;Concluído
LO00314;AT0032;P00175;CD0344;2024-10-14 00:00:00;2026-07-05;Manutenção;Ativo
LO00315;AT0051;P00203;CD0414;2025-11-04 00:00:00;2025-07-11;Setup;Concluído
LO00316;AT0255;P00576;CD0029;2025-06-02 00:00:00;2026-05-26;Limpeza;Concluído
LO00317;AT0147;P00220;CD0007;2026-03-14 00:00:00;2025-02-23;Inspeção;Concluído
LO00318;AT0008;P00163;CD0363;2026-06-25 00:00:00;2024-01-25;Limpeza;Concluído
LO00319;AT0262;P00016;CD0203;2024-12-05 00:00:00;2026-02-10;Limpeza;Concluído
LO00320;AT0279;P01217;CD0066;2024-06-01 00:00:00;2024-11-06;Inspeção;Concluído
LO00321;AT0148;P00726;CD0849;2025-04-24 00:00:00;2026-05-20;Setup;Concluído
LO00322;AT0372;P00206;CD0249;2026-04-14 00:00:00;2026-03-31;Setup;Concluído
LO00323;AT0022;P00787;CD0245;2025-03-03 00:00:00;2025-04-09;Setup;Concluído
LO00324;AT0061;P00688;CD0199;2026-02-12 00:00:00;2025-02-13;Limpeza;Concluído
LO00325;AT0096;P00478;CD0228;2025-03-03 00:00:00;2025-05-28;Inspeção;Concluído
LO00326;AT0029;P00601;CD0005;2025-12-02 00:00:00;2026-02-24;Inspeção;Concluído
LO00327;AT0190;P00690;CD0082;2026-07-21 00:00:00;2026-02-06;Inspeção;Concluído
LO00328;AT0268;P00585;CD0626;2024-12-17 00:00:00;2026-05-21;Setup;Concluído
LO00329;AT0106;P01495;CD0628;2025-09-30 00:00:00;2024-02-17;Limpeza;Concluído
LO00330;AT0084;P01335;CD0424;2026-06-17 00:00:00;2024-08-27;Limpeza;Ativo
LO00331;AT0013;P00672;CD0493;2026-07-26 00:00:00;2024-05-02;Manutenção;Concluído
LO00332;AT0139;P00984;CD0308;2025-10-25 00:00:00;2024-11-10;Inspeção;Concluído
LO00333;AT0325;P00853;CD0817;2025-08-21 00:00:00;2025-10-28;Inspeção;Concluído
LO00334;AT0373;P00168;CD0634;2025-10-05 00:00:00;2026-03-02;Setup;Concluído
LO00335;AT0087;P00054;CD0576;2025-02-26 00:00:00;2026-01-05;Inspeção;Concluído
LO00336;AT0346;P00544;CD0136;2026-06-28 00:00:00;2025-12-28;Manutenção;Concluído
LO00337;AT0191;P00751;CD0539;2025-06-23 00:00:00;2026-01-05;Limpeza;Concluído
LO00338;AT0113;P00866;CD0015;2025-07-29 00:00:00;2024-09-17;Inspeção;Concluído
LO00339;AT0054;P00886;CD0807;2026-03-29 00:00:00;2024-05-17;Inspeção;Concluído
LO00340;AT0041;P00302;CD0038;2024-08-30 00:00:00;2025-05-12;Limpeza;Concluído
LO00341;AT0338;P01015;CD0731;2024-04-16 00:00:00;2026-03-08;Inspeção;Concluído
LO00342;AT0054;P00107;CD0375;2026-06-13 00:00:00;2024-10-13;Inspeção;Ativo
LO00343;AT0106;P00753;CD0843;2026-03-12 00:00:00;2026-03-29;Manutenção;Concluído
LO00344;AT0165;P00807;CD0829;2024-02-21 00:00:00;2024-09-10;Inspeção;Concluído
LO00345;AT0050;P00742;CD0133;2024-05-29 00:00:00;2024-11-17;Manutenção;Concluído
LO00346;AT0313;P01273;CD0728;2024-05-02 00:00:00;2024-01-05;Limpeza;Concluído
LO00347;AT0031;P00506;CD0570;2025-12-13 00:00:00;2025-07-10;Manutenção;Concluído
LO00348;AT0389;P00551;CD0252;2024-10-10 00:00:00;2026-04-04;Manutenção;Cancelado
LO00349;AT0158;P00133;CD0103;2026-05-19 00:00:00;2025-09-20;Setup;Concluído
LO00350;AT0108;P00208;CD0242;2024-08-15 00:00:00;2024-07-08;Limpeza;Concluído
LO00351;AT0234;P00170;CD0161;2024-12-01 00:00:00;2024-12-26;Manutenção;Concluído
LO00352;AT0271;P01305;CD0716;2024-11-16 00:00:00;2025-01-07;Manutenção;Concluído
LO00353;AT0355;P00307;CD0123;2025-01-27 00:00:00;2025-03-01;Inspeção;Concluído
LO00354;AT0052;P01217;CD0151;2024-06-30 00:00:00;2024-02-21;Inspeção;Concluído
LO00355;AT0383;P00075;CD0004;2024-09-05 00:00:00;2025-01-16;Inspeção;Concluído
LO00356;AT0174;P01155;CD0682;2026-04-25 00:00:00;2026-07-25;Setup;Concluído
LO00357;AT0196;P00755;CD0795;2024-05-23 00:00:00;2026-06-24;Inspeção;Concluído
LO00358;AT0391;P00781;CD0433;2025-09-24 00:00:00;2025-03-23;Manutenção;Concluído
LO00359;AT0097;P00374;CD0531;2025-07-08 00:00:00;2025-01-11;Inspeção;Concluído
LO00360;AT0114;P00242;CD0184;2026-02-02 00:00:00;2024-04-09;Manutenção;Concluído
LO00361;AT0375;P00207;CD0484;2024-12-09 00:00:00;2024-10-11;Manutenção;Concluído
LO00362;AT0147;P01429;CD0042;2025-07-03 00:00:00;2026-01-04;Inspeção;Concluído
LO00363;AT0117;P01255;CD0368;2026-01-12 00:00:00;2024-06-26;Inspeção;Concluído
LO00364;AT0315;P01263;CD0508;2025-09-12 00:00:00;2026-03-29;Inspeção;Concluído
LO00365;AT0247;P01407;CD0699;2025-04-24 00:00:00;2024-07-23;Inspeção;Cancelado
LO00366;AT0349;P00606;CD0620;2026-06-28 00:00:00;2025-04-07;Setup;Concluído
LO00367;AT0178;P00568;CD0463;2025-03-18 00:00:00;2025-10-24;Limpeza;Ativo
LO00368;AT0233;P00605;CD0281;2025-06-15 00:00:00;2024-01-22;Manutenção;Concluído
LO00369;AT0187;P01123;CD0468;2024-10-12 00:00:00;2026-06-26;Inspeção;Concluído
LO00370;AT0358;P00779;CD0576;2025-07-15 00:00:00;2025-12-08;Manutenção;Concluído
LO00371;AT0111;P00653;CD0101;2025-11-27 00:00:00;2026-04-11;Inspeção;Ativo
LO00372;AT0139;P00996;CD0840;2025-06-05 00:00:00;2024-10-08;Setup;Concluído
LO00373;AT0112;P00095;CD0365;2024-08-09 00:00:00;2024-04-15;Inspeção;Concluído
LO00374;AT0334;P01488;CD0267;2025-07-09 00:00:00;2025-08-08;Manutenção;Concluído
LO00375;AT0112;P00797;CD0151;2024-06-01 00:00:00;2024-02-11;Setup;Concluído
LO00376;AT0316;P01136;CD0172;2025-09-16 00:00:00;2026-06-05;Manutenção;Concluído
LO00377;AT0003;P00136;CD0030;2025-09-18 00:00:00;2024-08-29;Limpeza;Concluído
LO00378;AT0092;P00465;CD0067;2025-03-13 00:00:00;2026-06-06;Setup;Concluído
LO00379;AT0402;P00564;CD0448;2024-08-12 00:00:00;2024-10-30;Inspeção;Concluído
LO00380;AT0070;P01017;CD0256;2024-05-10 00:00:00;2024-01-08;Manutenção;Concluído
LO00381;AT0256;P01223;CD0103;2024-09-25 00:00:00;2026-07-24;Manutenção;Concluído
LO00382;AT0122;P01379;CD0219;2025-05-28 00:00:00;2025-02-16;Inspeção;Concluído
LO00383;AT0334;P00807;CD0002;2024-08-16 00:00:00;2024-12-15;Manutenção;Concluído
LO00384;AT0246;P00792;CD0592;2025-10-17 00:00:00;2025-07-13;Limpeza;Ativo
LO00385;AT0111;P00847;CD0719;2024-08-27 00:00:00;2026-04-07;Inspeção;Concluído
LO00386;AT0228;P00002;CD0680;2025-01-01 00:00:00;2025-07-04;Manutenção;Concluído
LO00387;AT0361;P00218;CD0210;2024-09-08 00:00:00;2024-12-06;Inspeção;Ativo
LO00388;AT0036;P01333;CD0134;2026-01-23 00:00:00;2025-05-27;Limpeza;Concluído
LO00389;AT0012;P00531;CD0107;2024-11-05 00:00:00;2025-03-23;Setup;Concluído
LO00390;AT0410;P00507;CD0464;2024-01-11 00:00:00;2024-08-06;Manutenção;Concluído
LO00391;AT0104;P00760;CD0205;2025-01-12 00:00:00;2026-06-07;Limpeza;Concluído
LO00392;AT0286;P00897;CD0607;2025-09-02 00:00:00;2025-09-02;Limpeza;Concluído
LO00393;AT0122;P00042;CD0755;2026-02-19 00:00:00;2024-03-20;Setup;Ativo
LO00394;AT0287;P00275;CD0253;2024-02-14 00:00:00;2024-07-13;Manutenção;Concluído
LO00395;AT0146;P01181;CD0149;2024-12-09 00:00:00;2024-12-24;Inspeção;Concluído
LO00396;AT0158;P00978;CD0052;2025-03-20 00:00:00;2024-08-14;Setup;Concluído
LO00397;AT0130;P00659;CD0667;2024-07-05 00:00:00;2025-01-24;Manutenção;Concluído
LO00398;AT0257;P00203;CD0298;2025-10-28 00:00:00;2024-11-24;Setup;Concluído
LO00399;AT0398;P00257;CD0315;2026-06-07 00:00:00;2024-02-10;Inspeção;Concluído
LO00400;AT0391;P01403;CD0494;2024-12-20 00:00:00;2026-07-29;Setup;Concluído
LO00401;AT0329;P01128;CD0283;2026-02-10 00:00:00;2025-11-17;Inspeção;Concluído
LO00402;AT0205;P01293;CD0755;2026-03-05 00:00:00;2026-01-14;Limpeza;Concluído
LO00403;AT0378;P01066;CD0492;2025-11-06 00:00:00;2025-08-10;Manutenção;Concluído
LO00404;AT0321;P01000;CD0817;2024-05-24 00:00:00;2025-06-06;Inspeção;Concluído
LO00405;AT0305;P00242;CD0186;2026-02-05 00:00:00;2024-04-19;Limpeza;Concluído
LO00406;AT0012;P00856;CD0553;2025-10-13 00:00:00;2024-10-06;Inspeção;Concluído
LO00407;AT0232;P00595;CD0214;2024-08-24 00:00:00;2026-06-19;Manutenção;Concluído
LO00408;AT0361;P00105;CD0195;2024-07-29 00:00:00;2025-12-27;Inspeção;Ativo
LO00409;AT0340;P00020;CD0324;2026-04-09 00:00:00;2025-07-30;Setup;Ativo
LO00410;AT0105;P00095;CD0273;2026-07-03 00:00:00;2024-05-01;Inspeção;Concluído
LO00411;AT0369;P01081;CD0142;2024-05-31 00:00:00;2026-07-12;Limpeza;Concluído
LO00412;AT0025;P01103;CD0216;2025-12-17 00:00:00;2025-01-13;Manutenção;Ativo
LO00413;AT0015;P00582;CD0167;2024-12-30 00:00:00;2025-11-28;Manutenção;Concluído
LO00414;AT0231;P01131;CD0658;2024-12-31 00:00:00;2024-05-09;Setup;Cancelado
LO00415;AT0303;P00928;CD0585;2024-04-17 00:00:00;2025-10-17;Manutenção;Ativo
LO00416;AT0404;P00435;CD0682;2026-03-26 00:00:00;2024-12-21;Limpeza;Concluído
LO00417;AT0052;P00995;CD0159;2024-06-04 00:00:00;2025-06-08;Inspeção;Concluído
LO00418;AT0291;P00606;CD0094;2025-08-12 00:00:00;2025-04-02;Inspeção;Concluído
LO00419;AT0375;P01170;CD0773;2026-07-27 00:00:00;2026-01-25;Limpeza;Concluído
LO00420;AT0166;P00642;CD0207;2026-03-20 00:00:00;2026-03-16;Setup;Concluído
LO00421;AT0038;P01449;CD0345;2024-06-25 00:00:00;2024-12-29;Manutenção;Concluído
LO00422;AT0008;P00297;CD0626;2025-09-24 00:00:00;2025-12-21;Manutenção;Ativo
LO00423;AT0194;P00889;CD0735;2026-02-26 00:00:00;2025-10-22;Limpeza;Concluído
LO00424;AT0232;P00702;CD0170;2026-07-25 00:00:00;2024-02-03;Inspeção;Concluído
LO00425;AT0104;P00563;CD0257;2024-11-24 00:00:00;2025-06-03;Limpeza;Concluído
LO00426;AT0106;P00295;CD0138;2024-08-15 00:00:00;2024-07-17;Inspeção;Concluído
LO00427;AT0117;P00783;CD0844;2025-04-21 00:00:00;2024-01-16;Setup;Concluído
LO00428;AT0050;P00707;CD0746;2026-04-19 00:00:00;2024-11-06;Inspeção;Concluído
LO00429;AT0177;P01443;CD0337;2025-07-06 00:00:00;2024-09-13;Manutenção;Ativo
LO00430;AT0210;P00922;CD0269;2024-12-07 00:00:00;2025-02-17;Setup;Concluído
LO00431;AT0367;P00128;CD0036;2024-04-23 00:00:00;2024-02-19;Inspeção;Concluído
LO00432;AT0393;P01198;CD0552;2025-02-27 00:00:00;2024-03-25;Setup;Concluído
LO00433;AT0036;P00024;CD0523;2024-12-25 00:00:00;2025-02-15;Setup;Concluído
LO00434;AT0195;P00623;CD0133;2026-02-26 00:00:00;2024-12-17;Manutenção;Concluído
LO00435;AT0041;P00930;CD0018;2024-08-23 00:00:00;2025-02-21;Limpeza;Concluído
LO00436;AT0125;P00460;CD0672;2026-06-29 00:00:00;2026-07-07;Setup;Concluído
LO00437;AT0254;P00838;CD0295;2024-07-02 00:00:00;2026-02-24;Limpeza;Concluído
LO00438;AT0337;P00036;CD0550;2026-07-12 00:00:00;2026-06-19;Limpeza;Concluído
LO00439;AT0152;P01004;CD0623;2024-10-17 00:00:00;2024-12-29;Setup;Cancelado
LO00440;AT0129;P00709;CD0029;2024-07-04 00:00:00;2024-12-09;Setup;Concluído
LO00441;AT0197;P00417;CD0387;2025-10-09 00:00:00;2024-04-08;Setup;Ativo
LO00442;AT0121;P01241;CD0759;2026-04-12 00:00:00;2025-06-11;Manutenção;Concluído
LO00443;AT0113;P00073;CD0103;2024-01-06 00:00:00;2024-03-20;Inspeção;Concluído
LO00444;AT0169;P00526;CD0590;2026-03-20 00:00:00;2024-12-23;Manutenção;Concluído
LO00445;AT0371;P00133;CD0485;2024-06-15 00:00:00;2025-12-02;Limpeza;Concluído
LO00446;AT0327;P00750;CD0280;2025-05-18 00:00:00;2024-05-23;Inspeção;Concluído
LO00447;AT0091;P00860;CD0145;2025-04-07 00:00:00;2024-12-09;Limpeza;Concluído
LO00448;AT0152;P01466;CD0730;2026-01-24 00:00:00;2024-06-19;Limpeza;Concluído
LO00449;AT0306;P00851;CD0552;2025-06-25 00:00:00;2024-02-04;Manutenção;Cancelado
LO00450;AT0188;P00263;CD0572;2024-07-21 00:00:00;2025-07-29;Limpeza;Concluído
LO00451;AT0301;P00559;CD0008;2025-08-18 00:00:00;2024-09-11;Setup;Ativo
LO00452;AT0212;P00984;CD0375;2025-05-08 00:00:00;2025-08-18;Manutenção;Concluído
LO00453;AT0014;P01337;CD0108;2025-01-19 00:00:00;2024-06-23;Limpeza;Cancelado
LO00454;AT0238;P00895;CD0064;2025-12-09 00:00:00;2026-01-12;Setup;Concluído
LO00455;AT0129;P00076;CD0670;2025-05-16 00:00:00;2025-04-10;Inspeção;Concluído
LO00456;AT0302;P00975;CD0813;2026-06-21 00:00:00;2024-03-03;Limpeza;Concluído
LO00457;AT0259;P01197;CD0268;2026-03-25 00:00:00;2025-03-14;Setup;Concluído
LO00458;AT0376;P00044;CD0160;2025-08-12 00:00:00;2024-01-11;Setup;Concluído
LO00459;AT0089;P01472;CD0542;2024-11-27 00:00:00;2025-11-14;Inspeção;Concluído
LO00460;AT0048;P00008;CD0814;2025-11-24 00:00:00;2026-02-17;Limpeza;Ativo
LO00461;AT0145;P00216;CD0256;2024-08-16 00:00:00;2024-07-21;Setup;Concluído
LO00462;AT0343;P01192;CD0544;2025-08-06 00:00:00;2025-07-07;Manutenção;Ativo
LO00463;AT0271;P00225;CD0156;2026-06-24 00:00:00;2024-08-31;Limpeza;Concluído
LO00464;AT0161;P00356;CD0124;2025-08-22 00:00:00;2024-01-28;Setup;Concluído
LO00465;AT0326;P00891;CD0383;2024-10-11 00:00:00;2026-03-15;Setup;Ativo
LO00466;AT0297;P01042;CD0771;2026-01-07 00:00:00;2026-05-22;Manutenção;Concluído
LO00467;AT0202;P01435;CD0203;2024-07-10 00:00:00;2025-03-21;Manutenção;Concluído
LO00468;AT0141;P00978;CD0052;2024-11-06 00:00:00;2026-04-09;Limpeza;Concluído
LO00469;AT0089;P00732;CD0430;2026-04-01 00:00:00;2024-06-23;Manutenção;Ativo
LO00470;AT0192;P00126;CD0551;2024-02-26 00:00:00;2025-09-22;Setup;Cancelado
LO00471;AT0343;P01495;CD0637;2024-02-04 00:00:00;2024-07-28;Setup;Concluído
LO00472;AT0272;P01476;CD0805;2026-03-03 00:00:00;2026-07-22;Manutenção;Concluído
LO00473;AT0383;P00293;CD0229;2024-02-11 00:00:00;2025-08-10;Inspeção;Concluído
LO00474;AT0387;P00001;CD0420;2024-07-22 00:00:00;2025-02-07;Inspeção;Concluído
LO00475;AT0073;P00436;CD0701;2025-09-26 00:00:00;2026-05-12;Limpeza;Concluído
LO00476;AT0048;P01357;CD0285;2026-07-26 00:00:00;2025-10-12;Setup;Concluído
LO00477;AT0066;P00728;CD0074;2025-03-25 00:00:00;2024-08-08;Manutenção;Concluído
LO00478;AT0030;P00954;CD0601;2025-06-15 00:00:00;2025-07-11;Manutenção;Concluído
LO00479;AT0326;P00302;CD0652;2026-07-28 00:00:00;2025-05-23;Inspeção;Concluído
LO00480;AT0004;P00792;CD0849;2024-10-23 00:00:00;2025-05-26;Manutenção;Concluído
LO00481;AT0183;P00338;CD0053;2025-07-20 00:00:00;2024-04-17;Limpeza;Concluído
LO00482;AT0222;P00397;CD0291;2025-06-28 00:00:00;2026-02-18;Manutenção;Concluído
LO00483;AT0212;P00096;CD0827;2024-01-11 00:00:00;2024-10-08;Setup;Concluído
LO00484;AT0318;P00601;CD0245;2024-08-30 00:00:00;2026-02-25;Limpeza;Concluído
LO00485;AT0358;P00375;CD0517;2024-04-01 00:00:00;2024-08-15;Limpeza;Concluído
LO00486;AT0164;P01117;CD0636;2026-06-07 00:00:00;2025-04-24;Setup;Concluído
LO00487;AT0340;P00601;CD0400;2024-12-15 00:00:00;2025-06-14;Inspeção;Concluído
LO00488;AT0405;P01186;CD0393;2025-05-24 00:00:00;2025-06-19;Limpeza;Ativo
LO00489;AT0314;P01153;CD0806;2024-03-24 00:00:00;2024-05-02;Setup;Concluído
LO00490;AT0081;P00803;CD0173;2024-04-23 00:00:00;2026-06-23;Setup;Concluído
LO00491;AT0314;P00939;CD0318;2026-07-08 00:00:00;2024-02-21;Setup;Concluído
LO00492;AT0298;P00280;CD0255;2026-04-21 00:00:00;2025-04-21;Setup;Ativo
LO00493;AT0132;P00195;CD0370;2024-04-12 00:00:00;2024-12-05;Setup;Concluído
LO00494;AT0088;P01097;CD0565;2026-02-09 00:00:00;2024-05-30;Inspeção;Ativo
LO00495;AT0245;P00763;CD0841;2024-10-13 00:00:00;2024-08-25;Limpeza;Concluído
LO00496;AT0278;P00819;CD0197;2024-01-02 00:00:00;2025-01-22;Limpeza;Ativo
LO00497;AT0081;P01385;CD0475;2025-01-17 00:00:00;2026-02-05;Setup;Concluído
LO00498;AT0344;P00571;CD0137;2024-02-16 00:00:00;2025-11-06;Limpeza;Concluído
LO00499;AT0302;P00103;CD0027;2024-08-19 00:00:00;2025-05-18;Manutenção;Concluído
LO00500;AT0121;P01138;CD0719;2026-02-13 00:00:00;2024-08-23;Inspeção;Concluído
LO00501;AT0006;P00719;CD0627;2025-06-14 00:00:00;2026-01-01;Setup;Concluído
LO00502;AT0070;P00264;CD0464;2026-07-23 00:00:00;2026-07-24;Inspeção;Concluído
LO00503;AT0231;P01098;CD0292;2024-06-12 00:00:00;2024-05-13;Inspeção;Concluído
LO00504;AT0125;P00266;CD0723;2024-12-10 00:00:00;2026-01-09;Limpeza;Concluído
LO00505;AT0317;P00342;CD0299;2025-08-14 00:00:00;2024-12-11;Inspeção;Ativo
LO00506;AT0031;P00039;CD0419;2025-08-06 00:00:00;2026-04-27;Setup;Cancelado
LO00507;AT0206;P01259;CD0430;2024-06-22 00:00:00;2024-12-03;Setup;Concluído
LO00508;AT0401;P01024;CD0122;2024-08-15 00:00:00;2025-07-24;Inspeção;Concluído
LO00509;AT0167;P01118;CD0345;2024-01-08 00:00:00;2024-07-26;Setup;Concluído
LO00510;AT0134;P01092;CD0201;2024-05-11 00:00:00;2024-12-03;Inspeção;Concluído
LO00511;AT0410;P01232;CD0515;2025-03-27 00:00:00;2024-09-12;Setup;Cancelado
LO00512;AT0103;P01134;CD0029;2026-02-11 00:00:00;2025-10-22;Inspeção;Concluído
LO00513;AT0282;P00294;CD0004;2024-04-01 00:00:00;2025-09-30;Limpeza;Concluído
LO00514;AT0107;P00725;CD0487;2024-07-25 00:00:00;2025-04-07;Limpeza;Concluído
LO00515;AT0099;P00454;CD0472;2024-05-23 00:00:00;2026-06-16;Inspeção;Ativo
LO00516;AT0236;P00097;CD0218;2025-03-16 00:00:00;2025-05-10;Inspeção;Concluído
LO00517;AT0307;P00510;CD0246;2025-09-25 00:00:00;2024-04-21;Limpeza;Ativo
LO00518;AT0158;P00632;CD0708;2026-06-26 00:00:00;2024-10-09;Manutenção;Concluído
LO00519;AT0200;P00357;CD0490;2025-03-16 00:00:00;2024-10-02;Limpeza;Concluído
LO00520;AT0070;P00563;CD0693;2025-01-20 00:00:00;2025-04-20;Inspeção;Ativo
LO00521;AT0391;P00559;CD0162;2025-04-25 00:00:00;2024-03-04;Limpeza;Concluído
LO00522;AT0070;P00005;CD0824;2024-09-23 00:00:00;2025-05-01;Inspeção;Concluído
LO00523;AT0114;P00518;CD0028;2024-01-10 00:00:00;2024-11-10;Manutenção;Concluído
LO00524;AT0415;P01269;CD0172;2024-08-24 00:00:00;2026-03-30;Limpeza;Concluído
LO00525;AT0368;P01350;CD0848;2024-07-15 00:00:00;2026-07-31;Inspeção;Cancelado
LO00526;AT0314;P01201;CD0456;2024-09-13 00:00:00;2026-04-09;Manutenção;Concluído
LO00527;AT0017;P01217;CD0810;2024-12-12 00:00:00;2026-03-20;Setup;Concluído
LO00528;AT0371;P00965;CD0239;2026-03-15 00:00:00;2026-02-17;Setup;Concluído
LO00529;AT0236;P00267;CD0513;2024-12-31 00:00:00;2024-08-30;Setup;Concluído
LO00530;AT0262;P00982;CD0140;2026-05-04 00:00:00;2026-05-30;Setup;Concluído
LO00531;AT0087;P01113;CD0769;2026-05-04 00:00:00;2026-01-18;Inspeção;Concluído
LO00532;AT0111;P01316;CD0614;2024-06-02 00:00:00;2025-08-16;Inspeção;Ativo
LO00533;AT0344;P01129;CD0417;2024-02-15 00:00:00;2026-06-24;Inspeção;Concluído
LO00534;AT0182;P01077;CD0469;2024-10-30 00:00:00;2024-12-09;Limpeza;Concluído
LO00535;AT0150;P01303;CD0459;2024-05-20 00:00:00;2024-07-25;Setup;Concluído
LO00536;AT0304;P00012;CD0273;2026-01-25 00:00:00;2024-08-22;Setup;Concluído
LO00537;AT0158;P01083;CD0363;2025-06-27 00:00:00;2025-05-21;Setup;Ativo
LO00538;AT0045;P00312;CD0223;2024-09-15 00:00:00;2025-06-24;Limpeza;Ativo
LO00539;AT0094;P01043;CD0787;2024-07-01 00:00:00;2024-12-24;Inspeção;Concluído
LO00540;AT0412;P00836;CD0278;2025-11-17 00:00:00;2025-12-13;Manutenção;Cancelado
LO00541;AT0339;P00358;CD0292;2024-06-28 00:00:00;2026-03-28;Inspeção;Concluído
LO00542;AT0392;P00681;CD0262;2025-09-28 00:00:00;2024-01-23;Limpeza;Concluído
LO00543;AT0031;P00624;CD0276;2024-03-09 00:00:00;2025-08-29;Setup;Concluído
LO00544;AT0059;P01217;CD0460;2026-07-23 00:00:00;2026-04-06;Manutenção;Concluído
LO00545;AT0159;P01258;CD0456;2024-01-19 00:00:00;2026-02-09;Inspeção;Concluído
LO00546;AT0357;P00532;CD0595;2026-03-02 00:00:00;2026-04-18;Manutenção;Concluído
LO00547;AT0384;P00333;CD0501;2026-07-13 00:00:00;2026-04-16;Inspeção;Concluído
LO00548;AT0015;P00792;CD0462;2024-05-21 00:00:00;2025-03-22;Manutenção;Concluído
LO00549;AT0009;P00361;CD0605;2025-09-06 00:00:00;2024-04-18;Manutenção;Concluído
LO00550;AT0164;P00848;CD0280;2025-03-02 00:00:00;2024-06-04;Inspeção;Concluído
LO00551;AT0177;P00520;CD0085;2024-11-05 00:00:00;2025-12-09;Manutenção;Concluído
LO00552;AT0040;P00882;CD0165;2024-03-22 00:00:00;2025-08-16;Setup;Concluído
LO00553;AT0236;P00423;CD0661;2025-02-09 00:00:00;2026-04-22;Setup;Concluído
LO00554;AT0003;P01472;CD0488;2025-11-03 00:00:00;2025-05-29;Setup;Concluído
LO00555;AT0400;P00860;CD0397;2026-05-26 00:00:00;2024-07-30;Inspeção;Ativo
LO00556;AT0067;P00007;CD0144;2025-01-07 00:00:00;2025-09-29;Manutenção;Concluído
LO00557;AT0232;P00081;CD0548;2026-03-07 00:00:00;2024-07-10;Manutenção;Concluído
LO00558;AT0171;P00901;CD0343;2024-03-12 00:00:00;2024-07-22;Manutenção;Concluído
LO00559;AT0402;P00995;CD0035;2026-05-14 00:00:00;2024-12-19;Manutenção;Concluído
LO00560;AT0044;P01190;CD0802;2024-06-01 00:00:00;2024-07-18;Setup;Concluído
LO00561;AT0013;P00964;CD0048;2024-04-20 00:00:00;2026-04-29;Setup;Ativo
