acao_id;inspecao_id;responsavel_id;prazo;status;custo
AO01504;IS05080;P00533;2024-01-20 00:00:00;Concluída;7190,61
AO01505;IS02119;P00290;2024-05-28 00:00:00;Concluída;8444,73
AO01506;IS01681;P00275;2024-11-13 00:00:00;Atrasada;8156,36
AO01507;IS06090;P01412;2024-05-09 00:00:00;Atrasada;17641,85
AO01508;IS07455;P01377;2026-01-27 00:00:00;Concluída;15891,55
AO01509;IS07489;P01474;2025-01-04 00:00:00;Atrasada;2736,02
AO01510;IS05803;P01043;2024-12-25 00:00:00;Em execução;6413,21
AO01511;IS08798;P01080;2024-08-02 00:00:00;Concluída;1393,63
AO01512;IS04429;P00428;2025-04-02 00:00:00;Atrasada;11406,2
AO01513;IS03996;P00548;2025-09-23 00:00:00;Atrasada;5443,34
AO01514;IS05999;P00785;2026-02-08 00:00:00;Em execução;13073,19
AO01515;IS09375;P00543;2026-05-24 00:00:00;Concluída;494,39
AO01516;IS08667;P01129;2025-08-14 00:00:00;Concluída;3738,89
AO01517;IS02157;P00868;2024-06-17 00:00:00;Concluída;9578,47
AO01518;IS03521;P01255;2025-08-20 00:00:00;Concluída;10226,73
AO01519;IS07099;P00653;2025-01-23 00:00:00;Concluída;15406,0
AO01520;IS07441;P01431;2024-09-20 00:00:00;Atrasada;9537,17
AO01521;IS07221;P00878;2025-11-14 00:00:00;Atrasada;5034,1
AO01522;IS10179;P00457;2025-07-09 00:00:00;Concluída;1675,64
AO01523;IS09975;P01231;2025-01-06 00:00:00;Concluída;17028,18
AO01524;IS01857;P00041;2024-05-13 00:00:00;Concluída;7455,81
AO01525;IS07182;P00431;2024-09-15 00:00:00;Concluída;13494,94
AO01526;IS04885;P00408;2024-08-18 00:00:00;Concluída;9634,98
AO01527;IS00460;P01222;2024-07-25 00:00:00;Em execução;9864,18
AO01528;IS10400;P01176;2025-03-20 00:00:00;Em execução;17252,99
AO01529;IS02300;P01400;2024-09-21 00:00:00;Concluída;5040,66
AO01530;IS05378;P00354;2025-02-17 00:00:00;Em execução;16224,98
AO01531;IS03694;P01147;2024-08-27 00:00:00;Em execução;12380,71
AO01532;IS06577;P00946;2024-01-11 00:00:00;Concluída;12985,92
AO01533;IS01895;P00453;2026-04-03 00:00:00;Em execução;152,61
AO01534;IS09277;P00911;2026-05-22 00:00:00;Concluída;1807,56
AO01535;IS02346;P00642;2024-07-22 00:00:00;Concluída;1697,83
AO01536;IS00130;P00886;2026-01-26 00:00:00;Concluída;4960,81
AO01537;IS06490;P00188;2026-03-02 00:00:00;Concluída;5704,51
AO01538;IS08450;P01473;2026-07-29 00:00:00;Concluída;13644,52
AO01539;IS09951;P01494;2025-05-26 00:00:00;Em execução;3486,65
AO01540;IS10872;P00171;2025-05-08 00:00:00;Concluída;4961,67
AO01541;IS06030;P00464;2026-06-09 00:00:00;Concluída;13248,95
AO01542;IS01860;P01187;2024-05-29 00:00:00;Concluída;15786,0
AO01543;IS06021;P00259;2025-04-17 00:00:00;Concluída;13193,38
AO01544;IS05349;P00498;2025-04-18 00:00:00;Concluída;16752,9
AO01545;IS04420;P00759;2025-08-24 00:00:00;Em execução;1188,01
AO01546;IS04073;P01223;2025-10-07 00:00:00;Em execução;6329,09
AO01547;IS04826;P00581;2026-02-04 00:00:00;Concluída;5684,72
AO01548;IS02182;P00577;2024-07-01 00:00:00;Atrasada;7019,92
AO01549;IS01363;P00800;2025-05-19 00:00:00;Concluída;4837,51
AO01550;IS07274;P01280;2024-04-23 00:00:00;Em execução;1926,32
AO01551;IS01913;P01164;2025-08-10 00:00:00;Atrasada;8837,09
AO01552;IS02969;P01150;2026-01-30 00:00:00;Atrasada;4495,73
AO01553;IS10432;P01487;2025-03-18 00:00:00;Concluída;1100,22
AO01554;IS01655;P01445;2025-03-23 00:00:00;Concluída;16614,54
AO01555;IS02999;P00899;2025-12-03 00:00:00;Concluída;9476,08
AO01556;IS09523;P00619;2026-01-22 00:00:00;Em execução;7178,45
AO01557;IS08809;P00228;2024-08-13 00:00:00;Concluída;16234,61
AO01558;IS04553;P00960;2025-02-06 00:00:00;Concluída;16734,05
AO01559;IS07527;P00897;2025-01-28 00:00:00;Concluída;4353,85
AO01560;IS08761;P00768;2024-09-05 00:00:00;Concluída;5882,89
AO01561;IS07512;P01479;2024-01-25 00:00:00;Concluída;1655,29
AO01562;IS00546;P00345;2025-03-02 00:00:00;Em execução;4441,92
AO01563;IS03197;P00051;2024-07-09 00:00:00;Concluída;5453,99
AO01564;IS07690;P00407;2025-03-18 00:00:00;Concluída;1685,71
AO01565;IS05981;P00850;2024-09-14 00:00:00;Concluída;9488,15
AO01566;IS08713;P01462;2025-10-02 00:00:00;Atrasada;8372,8
AO01567;IS04714;P01328;2024-09-12 00:00:00;Concluída;12460,4
AO01568;IS10934;P01261;2024-02-15 00:00:00;Concluída;4589,18
AO01569;IS05359;P00339;2024-10-09 00:00:00;Concluída;13606,96
AO01570;IS09682;P00632;2026-01-12 00:00:00;Em execução;15695,77
AO01571;IS02208;P01480;2024-11-08 00:00:00;Concluída;1827,94
AO01572;IS04741;P00768;2024-09-04 00:00:00;Em execução;2929,86
AO01573;IS09811;P00587;2024-11-23 00:00:00;Concluída;11612,73
AO01574;IS07961;P00117;2025-08-08 00:00:00;Concluída;17788,06
AO01575;IS02603;P00093;2026-05-30 00:00:00;Em execução;16403,55
AO01576;IS06301;P01281;2024-07-07 00:00:00;Em execução;87,32
AO01577;IS10299;P00334;2025-06-28 00:00:00;Em execução;9376,77
AO01578;IS00425;P00270;2026-01-22 00:00:00;Concluída;5920,47
AO01579;IS04503;P01456;2024-07-07 00:00:00;Atrasada;6303,53
AO01580;IS05222;P00159;2026-03-03 00:00:00;Atrasada;8279,4
AO01581;IS01091;P00867;2026-05-05 00:00:00;Concluída;17255,84
AO01582;IS07844;P00640;2026-06-06 00:00:00;Concluída;5035,62
AO01583;IS03556;P01272;2024-09-15 00:00:00;Em execução;11926,42
AO01584;IS04345;P01034;2026-02-27 00:00:00;Concluída;15482,44
AO01585;IS06474;P00989;2025-08-19 00:00:00;Em execução;17264,91
AO01586;IS02532;P00487;2025-04-04 00:00:00;Concluída;13397,84
AO01587;IS07350;P00937;2026-04-24 00:00:00;Concluída;6258,04
AO01588;IS01259;P00972;2024-06-02 00:00:00;Concluída;2168,28
AO01589;IS05232;P00920;2024-02-23 00:00:00;Concluída;2760,05
AO01590;IS04998;P00508;2024-02-03 00:00:00;Atrasada;13158,76
AO01591;IS07856;P00181;2026-07-30 00:00:00;Concluída;9722,6
AO01592;IS07061;P00230;2026-01-07 00:00:00;Concluída;10394,17
AO01593;IS09147;P00466;2026-06-02 00:00:00;Concluída;12001,65
AO01594;IS00754;P00532;2025-05-12 00:00:00;Concluída;9588,88
AO01595;IS02258;P00958;2025-11-09 00:00:00;Em execução;2058,37
AO01596;IS05233;P01324;2026-05-19 00:00:00;Concluída;4314,23
AO01597;IS06483;P00270;2025-06-25 00:00:00;Atrasada;14611,24
AO01598;IS10351;P00188;2026-03-20 00:00:00;Atrasada;13629,23
AO01599;IS07629;P01044;2025-06-25 00:00:00;Atrasada;2807,04
AO01600;IS05573;P01323;2025-11-23 00:00:00;Concluída;13716,43
AO01601;IS05009;P00317;2026-07-09 00:00:00;Em execução;6783,62
AO01602;IS06882;P00826;2024-09-11 00:00:00;Em execução;4506,27
AO01603;IS10187;P00082;2024-04-17 00:00:00;Concluída;2047,32
AO01604;IS08125;P00995;2025-01-01 00:00:00;Em execução;13926,91
AO01605;IS04126;P00357;2026-07-08 00:00:00;Concluída;8602,34
AO01606;IS10751;P00847;2025-07-21 00:00:00;Concluída;16856,18
AO01607;IS01387;P00832;2026-06-08 00:00:00;Concluída;4251,26
AO01608;IS09183;P00640;2024-03-07 00:00:00;Em execução;10443,46
AO01609;IS03239;P01166;2026-05-27 00:00:00;Em execução;9321,0
AO01610;IS05704;P00547;2024-10-22 00:00:00;Concluída;4256,53
AO01611;IS00158;P00833;2024-07-07 00:00:00;Concluída;7693,99
AO01612;IS09335;P00262;2025-11-29 00:00:00;Concluída;6957,94
AO01613;IS02968;P01215;2026-05-07 00:00:00;Concluída;553,98
AO01614;IS06407;P00393;2025-06-28 00:00:00;Concluída;12470,03
AO01615;IS09508;P01437;2025-11-25 00:00:00;Atrasada;15113,98
AO01616;IS00066;P00308;2026-06-23 00:00:00;Concluída;2210,02
AO01617;IS06837;P00351;2025-07-21 00:00:00;Atrasada;6011,21
AO01618;IS03552;P00503;2025-10-05 00:00:00;Atrasada;6021,06
AO01619;IS01335;P00744;2024-09-05 00:00:00;Concluída;4905,8
AO01620;IS02480;P00855;2024-06-27 00:00:00;Atrasada;5739,56
AO01621;IS03437;P00441;2025-08-12 00:00:00;Concluída;4371,11
AO01622;IS02079;P01378;2026-02-17 00:00:00;Concluída;2392,75
AO01623;IS03805;P01021;2024-09-22 00:00:00;Concluída;11916,12
AO01624;IS02345;P00050;2024-10-19 00:00:00;Em execução;17650,68
AO01625;IS01124;P01272;2024-08-30 00:00:00;Concluída;5083,26
AO01626;IS10532;P01339;2026-07-22 00:00:00;Atrasada;12567,63
AO01627;IS07708;P00908;2025-11-04 00:00:00;Em execução;12565,63
AO01628;IS05823;P01142;2024-08-07 00:00:00;Concluída;2775,85
AO01629;IS02223;P00368;2026-01-01 00:00:00;Concluída;6149,09
AO01630;IS10852;P00979;2025-08-22 00:00:00;Concluída;15219,63
AO01631;IS08878;P01487;2024-02-21 00:00:00;Em execução;8141,2
AO01632;IS09747;P00054;2026-07-01 00:00:00;Atrasada;4328,49
AO01633;IS04307;P00033;2024-02-07 00:00:00;Em execução;9505,85
AO01634;IS05281;P01339;2024-02-26 00:00:00;Atrasada;17977,16
AO01635;IS03219;P00483;2025-04-18 00:00:00;Concluída;9390,16
AO01636;IS02102;P00778;2024-08-18 00:00:00;Concluída;13492,9
AO01637;IS08674;P01467;2025-10-31 00:00:00;Concluída;4123,38
AO01638;IS01386;P00009;2024-02-02 00:00:00;Concluída;6505,85
AO01639;IS00034;P00587;2024-11-13 00:00:00;Concluída;15355,18
AO01640;IS07567;P00263;2026-06-26 00:00:00;Em execução;547,08
AO01641;IS08219;P00511;2026-02-01 00:00:00;Em execução;8494,33
AO01642;IS08130;P01444;2024-04-23 00:00:00;Concluída;6573,62
AO01643;IS10492;P01266;2026-05-26 00:00:00;Concluída;812,79
AO01644;IS03954;P01374;2024-02-04 00:00:00;Concluída;12877,29
AO01645;IS02296;P00609;2026-01-16 00:00:00;Concluída;7147,43
AO01646;IS09138;P00799;2024-07-02 00:00:00;Concluída;12072,05
AO01647;IS10251;P00117;2024-02-21 00:00:00;Concluída;17206,22
AO01648;IS08197;P00680;2024-10-12 00:00:00;Atrasada;14941,86
AO01649;IS05075;P00594;2026-05-22 00:00:00;Concluída;11453,28
AO01650;IS03125;P00646;2024-06-03 00:00:00;Atrasada;6736,95
AO01651;IS08618;P01038;2024-03-14 00:00:00;Concluída;4200,73
AO01652;IS06457;P00405;2026-07-24 00:00:00;Concluída;13232,69
AO01653;IS04772;P00810;2025-03-30 00:00:00;Atrasada;7525,08
AO01654;IS04132;P00818;2024-04-25 00:00:00;Atrasada;5627,99
AO01655;IS10013;P00329;2024-11-24 00:00:00;Concluída;13675,23
AO01656;IS02097;P01363;2026-05-18 00:00:00;Concluída;10684,17
AO01657;IS08026;P00189;2025-12-10 00:00:00;Atrasada;2664,24
AO01658;IS02991;P00914;2026-02-23 00:00:00;Concluída;3317,88
AO01659;IS02488;P00620;2024-05-24 00:00:00;Concluída;16243,22
AO01660;IS07067;P01112;2025-05-07 00:00:00;Em execução;7167,75
AO01661;IS09812;P01457;2025-01-14 00:00:00;Concluída;10507,58
AO01662;IS08582;P01201;2025-07-01 00:00:00;Em execução;4733,94
AO01663;IS05130;P01205;2025-07-28 00:00:00;Atrasada;8726,44
AO01664;IS05932;P00747;2025-05-29 00:00:00;Em execução;10491,07
AO01665;IS08769;P00592;2024-04-02 00:00:00;Concluída;12051,07
AO01666;IS07696;P00048;2024-10-07 00:00:00;Concluída;6738,48
AO01667;IS06426;P00586;2024-04-28 00:00:00;Em execução;703,37
AO01668;IS10917;P00374;2024-08-14 00:00:00;Concluída;7635,29
AO01669;IS04307;P00313;2025-09-24 00:00:00;Atrasada;14286,55
AO01670;IS01812;P01342;2024-03-14 00:00:00;Concluída;14505,39
AO01671;IS08064;P00913;2026-05-18 00:00:00;Concluída;17486,92
AO01672;IS08658;P01383;2024-03-12 00:00:00;Em execução;12731,92
AO01673;IS09556;P01072;2025-06-06 00:00:00;Em execução;12005,41
AO01674;IS04462;P00558;2025-07-07 00:00:00;Concluída;9048,6
AO01675;IS08136;P01166;2025-12-19 00:00:00;Atrasada;325,32
AO01676;IS02501;P00721;2025-12-13 00:00:00;Concluída;3848,76
AO01677;IS07727;P01326;2025-09-04 00:00:00;Concluída;9847,36
AO01678;IS01409;P01206;2026-07-06 00:00:00;Concluída;16876,81
AO01679;IS08892;P00988;2025-03-18 00:00:00;Concluída;16985,72
AO01680;IS01326;P00121;2024-06-03 00:00:00;Concluída;8493,17
AO01681;IS03840;P00207;2025-07-19 00:00:00;Concluída;544,01
AO01682;IS02401;P00317;2024-05-22 00:00:00;Concluída;15031,79
AO01683;IS04634;P01177;2026-01-29 00:00:00;Concluída;16890,28
AO01684;IS03730;P00989;2024-07-23 00:00:00;Atrasada;12395,52
AO01685;IS00964;P01047;2024-04-10 00:00:00;Concluída;13126,39
AO01686;IS00809;P01474;2025-09-10 00:00:00;Em execução;5225,78
AO01687;IS02850;P00988;2025-03-03 00:00:00;Concluída;13186,68
AO01688;IS06513;P00909;2025-01-19 00:00:00;Atrasada;9319,88
AO01689;IS07530;P00769;2024-06-08 00:00:00;Concluída;17327,79
AO01690;IS08434;P01322;2026-01-07 00:00:00;Atrasada;15739,03
AO01691;IS08174;P00266;2024-12-17 00:00:00;Concluída;16555,66
AO01692;IS05890;P00914;2026-04-05 00:00:00;Concluída;9096,3
AO01693;IS10774;P01327;2025-01-15 00:00:00;Concluída;8074,41
AO01694;IS01732;P00227;2026-05-16 00:00:00;Concluída;7940,06
AO01695;IS10259;P00151;2025-08-10 00:00:00;Atrasada;9064,0
AO01696;IS07305;P01079;2024-08-28 00:00:00;Concluída;17119,57
AO01697;IS02515;P01419;2025-03-05 00:00:00;Concluída;16651,45
AO01698;IS04464;P01338;2025-07-05 00:00:00;Concluída;17982,17
AO01699;IS08967;P01365;2025-11-03 00:00:00;Atrasada;9028,92
AO01700;IS05756;P00346;2024-05-28 00:00:00;Atrasada;10556,58
AO01701;IS10105;P00343;2025-05-04 00:00:00;Concluída;6132,29
AO01702;IS03625;P00911;2025-06-30 00:00:00;Em execução;2867,4
AO01703;IS09329;P01278;2025-03-02 00:00:00;Concluída;2328,81
AO01704;IS00127;P01448;2024-07-23 00:00:00;Concluída;12939,48
AO01705;IS00188;P01046;2025-08-29 00:00:00;Concluída;13862,94
AO01706;IS05272;P00139;2025-09-10 00:00:00;Concluída;13825,35
AO01707;IS05908;P00750;2024-11-21 00:00:00;Concluída;16704,03
AO01708;IS09906;P00748;2025-08-11 00:00:00;Concluída;14680,95
AO01709;IS01411;P01119;2024-03-05 00:00:00;Atrasada;11023,11
AO01710;IS04266;P00462;2024-10-10 00:00:00;Atrasada;5666,04
AO01711;IS10530;P00430;2024-03-07 00:00:00;Concluída;3608,28
AO01712;IS03477;P00891;2025-09-04 00:00:00;Em execução;17295,34
AO01713;IS09428;P00767;2025-05-28 00:00:00;Concluída;6476,46
AO01714;IS06660;P00011;2025-12-31 00:00:00;Concluída;13744,49
AO01715;IS07296;P01115;2024-12-14 00:00:00;Concluída;1883,98
AO01716;IS04827;P00420;2026-03-15 00:00:00;Em execução;14818,24
AO01717;IS04248;P00748;2025-04-13 00:00:00;Concluída;17214,39
AO01718;IS01016;P01085;2024-02-18 00:00:00;Concluída;4121,21
AO01719;IS08942;P01237;2026-01-18 00:00:00;Em execução;161,5
AO01720;IS10168;P00564;2025-02-09 00:00:00;Concluída;15543,73
AO01721;IS00407;P01155;2024-02-05 00:00:00;Em execução;2686,38
AO01722;IS03163;P01345;2025-01-16 00:00:00;Em execução;2864,52
AO01723;IS07374;P00805;2024-11-08 00:00:00;Concluída;4334,96
AO01724;IS08792;P00001;2025-06-15 00:00:00;Concluída;6333,51
AO01725;IS07113;P00034;2024-06-17 00:00:00;Concluída;11548,4
AO01726;IS03455;P01116;2026-03-04 00:00:00;Concluída;12807,73
AO01727;IS00256;P00707;2024-08-07 00:00:00;Atrasada;10954,26
AO01728;IS05888;P00699;2024-10-08 00:00:00;Concluída;15950,73
AO01729;IS01168;P01106;2024-05-25 00:00:00;Atrasada;14964,02
AO01730;IS04162;P00974;2024-03-01 00:00:00;Concluída;8261,5
AO01731;IS02169;P01240;2025-06-16 00:00:00;Em execução;9163,17
AO01732;IS00371;P01219;2026-02-21 00:00:00;Concluída;15773,43
AO01733;IS08139;P00173;2026-01-30 00:00:00;Concluída;10083,91
AO01734;IS00996;P01482;2026-05-31 00:00:00;Concluída;4966,49
AO01735;IS04062;P00384;2026-01-21 00:00:00;Concluída;11505,92
AO01736;IS10195;P00553;2025-08-05 00:00:00;Em execução;7520,52
AO01737;IS09432;P00418;2024-01-10 00:00:00;Concluída;16089,65
AO01738;IS06110;P00963;2026-01-12 00:00:00;Concluída;2897,51
AO01739;IS01058;P00987;2026-07-30 00:00:00;Concluída;6734,59
AO01740;IS09148;P01016;2025-09-03 00:00:00;Concluída;4121,13
AO01741;IS00803;P00681;2026-02-08 00:00:00;Concluída;11005,84
AO01742;IS01238;P01174;2024-12-19 00:00:00;Concluída;17566,51
AO01743;IS09129;P00235;2025-09-23 00:00:00;Atrasada;17683,32
AO01744;IS07826;P01456;2024-11-27 00:00:00;Atrasada;17953,02
AO01745;IS10262;P00354;2024-04-09 00:00:00;Concluída;843,97
AO01746;IS04929;P00644;2026-02-11 00:00:00;Concluída;6891,07
AO01747;IS05092;P00030;2024-07-31 00:00:00;Concluída;10004,37
AO01748;IS02984;P00746;2024-09-11 00:00:00;Em execução;17444,62
AO01749;IS09528;P01114;2025-04-21 00:00:00;Concluída;831,71
AO01750;IS05259;P00881;2024-06-03 00:00:00;Atrasada;10832,2
AO01751;IS10420;P00852;2026-02-28 00:00:00;Concluída;13385,99
AO01752;IS04998;P01253;2024-09-05 00:00:00;Concluída;4821,86
AO01753;IS07052;P01361;2025-09-08 00:00:00;Concluída;13123,29
AO01754;IS01056;P00848;2024-06-07 00:00:00;Concluída;7017,55
AO01755;IS01878;P00255;2026-04-08 00:00:00;Em execução;8568,14
AO01756;IS02314;P00043;2025-07-15 00:00:00;Concluída;5215,47
AO01757;IS00386;P00045;2024-02-19 00:00:00;Concluída;8997,12
AO01758;IS08951;P00211;2024-08-11 00:00:00;Em execução;16210,25
AO01759;IS10292;P00215;2025-05-22 00:00:00;Concluída;11718,44
AO01760;IS00789;P00753;2024-01-28 00:00:00;Concluída;1575,26
AO01761;IS04387;P00841;2024-06-09 00:00:00;Concluída;14533,53
AO01762;IS02098;P00059;2024-09-10 00:00:00;Concluída;8952,03
AO01763;IS05401;P01339;2025-05-23 00:00:00;Concluída;2081,41
AO01764;IS07361;P01335;2025-03-19 00:00:00;Atrasada;15667,01
AO01765;IS06960;P00468;2026-04-08 00:00:00;Concluída;7787,87
AO01766;IS07385;P00256;2025-10-12 00:00:00;Concluída;14431,02
AO01767;IS03646;P00068;2025-06-14 00:00:00;Concluída;12854,06
AO01768;IS02755;P01144;2024-12-04 00:00:00;Concluída;17986,08
AO01769;IS06403;P01117;2025-10-21 00:00:00;Em execução;17677,18
AO01770;IS01641;P01056;2024-08-06 00:00:00;Em execução;12688,04
AO01771;IS05746;P00042;2026-02-22 00:00:00;Atrasada;1876,91
AO01772;IS01155;P00212;2026-04-28 00:00:00;Concluída;12904,46
AO01773;IS05601;P01079;2024-10-22 00:00:00;Concluída;13445,16
AO01774;IS02898;P00576;2026-07-31 00:00:00;Concluída;5779,08
AO01775;IS09354;P00896;2024-02-18 00:00:00;Concluída;2125,27
AO01776;IS10306;P00488;2024-10-31 00:00:00;Concluída;17009,79
AO01777;IS02391;P00742;2024-05-06 00:00:00;Atrasada;3311,87
AO01778;IS09874;P01031;2024-05-19 00:00:00;Concluída;3207,35
AO01779;IS04866;P00153;2024-08-05 00:00:00;Atrasada;1188,38
AO01780;IS06920;P00389;2025-05-06 00:00:00;Concluída;9625,48
AO01781;IS07497;P00275;2024-08-30 00:00:00;Concluída;1384,39
AO01782;IS06231;P01163;2025-06-15 00:00:00;Em execução;9516,65
AO01783;IS08561;P00494;2026-03-30 00:00:00;Concluída;5152,3
AO01784;IS01344;P00594;2024-04-02 00:00:00;Concluída;682,46
AO01785;IS05656;P01353;2024-06-23 00:00:00;Concluída;1922,04
AO01786;IS04507;P00747;2024-05-28 00:00:00;Concluída;16803,71
AO01787;IS10177;P00539;2024-05-21 00:00:00;Concluída;5495,64
AO01788;IS04555;P01085;2026-01-18 00:00:00;Concluída;6469,0
AO01789;IS01196;P01201;2024-05-11 00:00:00;Concluída;11998,92
AO01790;IS05267;P00099;2024-11-16 00:00:00;Concluída;2887,41
AO01791;IS08751;P01145;2025-01-05 00:00:00;Em execução;3469,61
AO01792;IS05554;P00502;2026-04-11 00:00:00;Concluída;786,32
AO01793;IS08422;P00782;2026-05-02 00:00:00;Concluída;3979,03
AO01794;IS02431;P01158;2024-03-08 00:00:00;Em execução;10565,19
AO01795;IS09234;P00927;2024-05-19 00:00:00;Concluída;11306,31
AO01796;IS00143;P01086;2026-01-03 00:00:00;Concluída;8075,73
AO01797;IS00601;P01480;2026-06-24 00:00:00;Concluída;9311,88
AO01798;IS08835;P00141;2024-02-15 00:00:00;Atrasada;16874,79
AO01799;IS02888;P00165;2025-10-31 00:00:00;Concluída;10772,9
AO01800;IS07245;P00284;2025-02-07 00:00:00;Concluída;11310,66
AO01801;IS09479;P00639;2025-08-26 00:00:00;Concluída;7902,41
AO01802;IS03750;P01075;2024-12-09 00:00:00;Concluída;17314,03
AO01803;IS00822;P00077;2025-05-12 00:00:00;Concluída;11781,68
AO01804;IS10179;P00515;2024-05-08 00:00:00;Em execução;9511,65
AO01805;IS05801;P00003;2025-12-30 00:00:00;Concluída;3243,51
AO01806;IS02546;P00042;2024-05-27 00:00:00;Concluída;2735,22
AO01807;IS00984;P00763;2026-03-12 00:00:00;Em execução;71,91
AO01808;IS04779;P01328;2024-04-04 00:00:00;Concluída;8027,57
AO01809;IS06138;P00300;2025-04-13 00:00:00;Concluída;16884,68
AO01810;IS10773;P00155;2026-04-23 00:00:00;Atrasada;12241,26
AO01811;IS05499;P01353;2026-04-09 00:00:00;Atrasada;542,17
AO01812;IS05095;P00765;2024-03-30 00:00:00;Concluída;7344,36
AO01813;IS06709;P00155;2026-03-22 00:00:00;Concluída;11043,6
AO01814;IS00243;P01198;2024-05-14 00:00:00;Em execução;7509,83
AO01815;IS08988;P00056;2026-07-28 00:00:00;Atrasada;14599,87
AO01816;IS00743;P00466;2026-01-09 00:00:00;Concluída;8419,0
AO01817;IS10342;P00266;2024-03-10 00:00:00;Em execução;12970,98
AO01818;IS05106;P00307;2024-06-20 00:00:00;Concluída;15766,48
AO01819;IS04285;P01153;2026-01-05 00:00:00;Concluída;11897,87
AO01820;IS07224;P00113;2024-12-16 00:00:00;Concluída;9322,37
AO01821;IS08004;P00666;2024-05-02 00:00:00;Concluída;16259,73
AO01822;IS05696;P01423;2026-02-04 00:00:00;Concluída;680,66
AO01823;IS03916;P00745;2026-06-18 00:00:00;Concluída;17205,77
AO01824;IS04140;P00309;2024-01-21 00:00:00;Atrasada;5698,11
AO01825;IS03408;P01096;2025-01-20 00:00:00;Concluída;2383,54
AO01826;IS09040;P01304;2025-09-20 00:00:00;Em execução;3318,98
AO01827;IS07315;P00147;2025-03-21 00:00:00;Em execução;12967,53
AO01828;IS10413;P00103;2025-04-04 00:00:00;Em execução;10251,01
AO01829;IS03456;P00499;2026-03-11 00:00:00;Concluída;3530,13
AO01830;IS02614;P00559;2024-11-09 00:00:00;Concluída;13959,75
AO01831;IS01074;P01039;2025-11-17 00:00:00;Concluída;10403,56
AO01832;IS07089;P00079;2025-10-03 00:00:00;Concluída;11644,25
AO01833;IS02280;P00148;2026-05-07 00:00:00;Concluída;4323,87
AO01834;IS08489;P01024;2026-01-08 00:00:00;Concluída;4653,9
AO01835;IS05002;P01162;2026-03-16 00:00:00;Em execução;7485,07
AO01836;IS06385;P00253;2025-12-05 00:00:00;Em execução;1403,9
AO01837;IS07254;P00833;2026-01-09 00:00:00;Concluída;13698,83
AO01838;IS04215;P00935;2024-03-21 00:00:00;Concluída;12694,28
AO01839;IS06215;P00716;2024-07-28 00:00:00;Concluída;5272,13
AO01840;IS07468;P00622;2026-02-24 00:00:00;Em execução;2253,41
AO01841;IS02578;P00623;2025-06-11 00:00:00;Concluída;11488,27
AO01842;IS08983;P01491;2024-05-28 00:00:00;Concluída;7552,83
AO01843;IS00218;P01014;2025-01-07 00:00:00;Concluída;12873,87
AO01844;IS06428;P00510;2025-07-05 00:00:00;Atrasada;9842,63
AO01845;IS01961;P00238;2026-05-05 00:00:00;Concluída;4909,93
AO01846;IS10893;P01086;2025-02-17 00:00:00;Concluída;7461,34
AO01847;IS00874;P01439;2025-02-06 00:00:00;Concluída;17390,81
AO01848;IS04846;P00040;2026-04-25 00:00:00;Em execução;14652,43
AO01849;IS05469;P01427;2025-02-19 00:00:00;Concluída;8116,9
AO01850;IS05717;P00353;2024-03-05 00:00:00;Em execução;3249,0
AO01851;IS04312;P00101;2024-05-18 00:00:00;Concluída;11558,46
AO01852;IS04260;P00112;2025-10-10 00:00:00;Concluída;11293,09
AO01853;IS06164;P01010;2024-04-24 00:00:00;Em execução;9728,24
AO01854;IS06381;P01018;2026-03-31 00:00:00;Concluída;10349,19
AO01855;IS09358;P01316;2025-03-14 00:00:00;Concluída;16357,59
AO01856;IS09600;P00556;2026-05-11 00:00:00;Concluída;2000,73
AO01857;IS04603;P00411;2026-01-17 00:00:00;Concluída;16063,47
AO01858;IS03428;P01075;2024-04-02 00:00:00;Concluída;16284,38
AO01859;IS05124;P00392;2025-08-24 00:00:00;Concluída;2242,18
AO01860;IS04771;P00757;2024-04-04 00:00:00;Em execução;5154,04
AO01861;IS01394;P00019;2025-02-11 00:00:00;Concluída;4330,11
AO01862;IS05605;P00024;2026-05-03 00:00:00;Concluída;15139,13
AO01863;IS10623;P00510;2024-04-11 00:00:00;Em execução;17525,06
AO01864;IS07267;P00350;2025-02-01 00:00:00;Atrasada;5653,12
AO01865;IS04967;P00501;2025-10-09 00:00:00;Em execução;9874,72
AO01866;IS00860;P00373;2025-09-24 00:00:00;Concluída;9379,54
AO01867;IS03511;P00401;2024-02-24 00:00:00;Em execução;12569,52
AO01868;IS02216;P00109;2024-08-26 00:00:00;Em execução;16122,17
AO01869;IS08435;P00782;2025-04-26 00:00:00;Concluída;13617,3
AO01870;IS01255;P00881;2026-05-22 00:00:00;Concluída;10920,21
AO01871;IS10023;P00639;2024-12-28 00:00:00;Concluída;516,93
AO01872;IS01188;P00433;2025-03-18 00:00:00;Atrasada;17620,68
AO01873;IS10679;P00870;2025-06-08 00:00:00;Concluída;12401,39
AO01874;IS09069;P00777;2025-03-14 00:00:00;Concluída;6047,39
AO01875;IS03414;P01270;2024-03-26 00:00:00;Concluída;14527,27
AO01876;IS04210;P01311;2025-06-13 00:00:00;Concluída;16981,77
AO01877;IS10131;P01274;2026-02-04 00:00:00;Concluída;5058,55
AO01878;IS10286;P00647;2025-11-25 00:00:00;Atrasada;4438,44
AO01879;IS08019;P00650;2025-12-12 00:00:00;Concluída;9998,84
