documento_id;terceiro_id;tipo;validade;status
DO00438;TE00309;Seguro;2025-07-25 00:00:00;Válido
DO00439;TE02295;NR-35;2024-01-08 00:00:00;Válido
DO00440;TE01941;Seguro;2025-10-29 00:00:00;Válido
DO00441;TE02591;ASO;2025-02-26 00:00:00;Válido
DO00442;TE01302;ASO;2026-04-20 00:00:00;Válido
DO00443;TE00050;Seguro;2024-11-15 00:00:00;Vencido
DO00444;TE03121;Seguro;2026-06-06 00:00:00;Válido
DO00445;TE01806;NR-10;2026-04-23 00:00:00;Válido
DO00446;TE00614;NR-10;2026-01-03 00:00:00;Válido
DO00447;TE02366;ASO;2025-05-03 00:00:00;Pendente
DO00448;TE02898;ASO;2024-12-20 00:00:00;Válido
DO00449;TE02523;NR-10;2025-11-05 00:00:00;Válido
DO00450;TE02716;Integração;2025-09-21 00:00:00;Válido
DO00451;TE02292;NR-10;2024-10-05 00:00:00;Válido
DO00452;TE00937;NR-35;2026-05-25 00:00:00;Válido
DO00453;TE01231;Seguro;2024-10-14 00:00:00;Válido
DO00454;TE02913;Integração;2026-01-14 00:00:00;Válido
DO00455;TE01860;Integração;2024-06-05 00:00:00;Válido
DO00456;TE00211;Integração;2025-06-28 00:00:00;Válido
DO00457;TE02147;Seguro;2025-04-03 00:00:00;Válido
DO00458;TE01837;NR-10;2025-01-31 00:00:00;Válido
DO00459;TE02769;NR-35;2024-05-10 00:00:00;Válido
DO00460;TE02228;NR-35;2026-05-16 00:00:00;Pendente
DO00461;TE03162;Integração;2024-01-07 00:00:00;Válido
DO00462;TE01463;Integração;2024-02-17 00:00:00;Válido
DO00463;TE00847;Seguro;2025-11-23 00:00:00;Válido
DO00464;TE01983;Seguro;2026-02-14 00:00:00;Válido
DO00465;TE01808;Seguro;2024-08-04 00:00:00;Válido
DO00466;TE02048;NR-10;2026-05-26 00:00:00;Vencido
DO00467;TE00869;NR-35;2025-10-23 00:00:00;Válido
DO00468;TE02676;NR-35;2026-07-24 00:00:00;Válido
DO00469;TE02788;Seguro;2024-08-07 00:00:00;Pendente
DO00470;TE01533;NR-10;2024-11-11 00:00:00;Válido
DO00471;TE01775;Seguro;2025-11-10 00:00:00;Válido
DO00472;TE00674;Seguro;2025-06-30 00:00:00;Vencido
DO00473;TE03185;NR-35;2024-05-25 00:00:00;Válido
DO00474;TE01001;NR-35;2025-08-18 00:00:00;Válido
DO00475;TE01746;NR-35;2025-08-28 00:00:00;Válido
DO00476;TE03118;NR-35;2025-08-09 00:00:00;Válido
DO00477;TE02221;Integração;2025-08-04 00:00:00;Vencido
DO00478;TE00832;Seguro;2024-05-17 00:00:00;Válido
DO00479;TE01999;NR-10;2024-11-11 00:00:00;Vencido
DO00480;TE02048;NR-35;2026-06-03 00:00:00;Vencido
DO00481;TE02323;NR-10;2025-05-26 00:00:00;Válido
DO00482;TE01748;ASO;2024-07-25 00:00:00;Válido
DO00483;TE02349;NR-35;2025-10-16 00:00:00;Vencido
DO00484;TE00709;NR-35;2024-02-04 00:00:00;Vencido
DO00485;TE02881;Integração;2026-07-20 00:00:00;Válido
DO00486;TE00041;ASO;2024-03-18 00:00:00;Válido
DO00487;TE01342;ASO;2024-10-12 00:00:00;Vencido
DO00488;TE01859;Integração;2026-02-16 00:00:00;Válido
DO00489;TE01822;ASO;2024-04-20 00:00:00;Válido
DO00490;TE02553;ASO;2026-04-22 00:00:00;Válido
DO00491;TE00625;Integração;2024-11-30 00:00:00;Válido
DO00492;TE01502;NR-10;2024-10-27 00:00:00;Válido
DO00493;TE02125;ASO;2024-01-19 00:00:00;Válido
DO00494;TE00810;Integração;2024-08-12 00:00:00;Válido
DO00495;TE02122;ASO;2024-07-29 00:00:00;Pendente
DO00496;TE03082;Integração;2025-08-22 00:00:00;Válido
DO00497;TE02804;NR-10;2025-04-17 00:00:00;Válido
DO00498;TE01170;ASO;2025-11-23 00:00:00;Válido
DO00499;TE01714;Integração;2024-11-24 00:00:00;Válido
DO00500;TE02548;NR-35;2025-04-10 00:00:00;Válido
DO00501;TE01914;Integração;2025-11-07 00:00:00;Válido
DO00502;TE02168;Seguro;2024-10-11 00:00:00;Vencido
DO00503;TE00191;ASO;2024-04-30 00:00:00;Válido
DO00504;TE02185;Seguro;2025-11-30 00:00:00;Vencido
DO00505;TE00079;ASO;2025-01-31 00:00:00;Vencido
DO00506;TE01398;Seguro;2025-10-09 00:00:00;Pendente
DO00507;TE01263;NR-10;2025-03-03 00:00:00;Válido
DO00508;TE00651;NR-10;2025-08-11 00:00:00;Válido
DO00509;TE03027;ASO;2026-05-31 00:00:00;Válido
DO00510;TE02127;ASO;2024-02-05 00:00:00;Válido
DO00511;TE00292;Seguro;2025-08-21 00:00:00;Válido
DO00512;TE03131;NR-35;2026-04-21 00:00:00;Válido
DO00513;TE00812;NR-10;2024-10-30 00:00:00;Válido
DO00514;TE00662;NR-10;2026-01-29 00:00:00;Válido
DO00515;TE00532;NR-10;2026-01-18 00:00:00;Válido
DO00516;TE02205;NR-35;2024-04-14 00:00:00;Válido
DO00517;TE00242;NR-10;2024-11-01 00:00:00;Válido
DO00518;TE02260;Seguro;2024-09-09 00:00:00;Válido
DO00519;TE02732;Integração;2026-03-02 00:00:00;Vencido
DO00520;TE00514;ASO;2026-01-12 00:00:00;Válido
DO00521;TE02970;NR-10;2025-10-09 00:00:00;Válido
DO00522;TE02329;NR-35;2025-08-21 00:00:00;Válido
DO00523;TE00171;Integração;2025-02-12 00:00:00;Válido
DO00524;TE02159;NR-10;2024-09-17 00:00:00;Válido
DO00525;TE00794;Seguro;2025-03-08 00:00:00;Válido
DO00526;TE00839;ASO;2024-11-01 00:00:00;Pendente
DO00527;TE02111;Seguro;2026-02-22 00:00:00;Válido
DO00528;TE02157;NR-10;2025-08-13 00:00:00;Válido
DO00529;TE02004;ASO;2024-04-30 00:00:00;Válido
DO00530;TE02668;NR-10;2025-01-22 00:00:00;Pendente
DO00531;TE02106;Seguro;2025-01-31 00:00:00;Pendente
DO00532;TE01592;NR-35;2026-03-10 00:00:00;Válido
DO00533;TE02880;Integração;2025-05-18 00:00:00;Válido
DO00534;TE00931;Seguro;2024-01-26 00:00:00;Válido
DO00535;TE00841;NR-10;2026-07-12 00:00:00;Válido
DO00536;TE00963;Seguro;2024-12-18 00:00:00;Válido
DO00537;TE00759;Seguro;2025-04-19 00:00:00;Válido
DO00538;TE00038;Integração;2025-04-11 00:00:00;Válido
DO00539;TE00554;ASO;2025-03-27 00:00:00;Válido
DO00540;TE01120;NR-10;2025-02-12 00:00:00;Válido
DO00541;TE00484;NR-35;2025-04-23 00:00:00;Válido
DO00542;TE01980;Seguro;2026-03-12 00:00:00;Válido
DO00543;TE01017;NR-35;2025-02-02 00:00:00;Válido
DO00544;TE01876;ASO;2024-03-18 00:00:00;Vencido
DO00545;TE00135;NR-35;2025-06-24 00:00:00;Vencido
DO00546;TE00118;Seguro;2025-07-02 00:00:00;Válido
DO00547;TE01064;Seguro;2025-09-21 00:00:00;Válido
DO00548;TE02519;NR-10;2024-02-22 00:00:00;Válido
DO00549;TE00328;Integração;2024-09-13 00:00:00;Válido
DO00550;TE00985;Seguro;2024-09-23 00:00:00;Válido
DO00551;TE00589;ASO;2024-07-20 00:00:00;Válido
DO00552;TE00431;Seguro;2024-04-29 00:00:00;Válido
DO00553;TE02504;NR-10;2026-06-25 00:00:00;Pendente
DO00554;TE02754;ASO;2025-02-07 00:00:00;Válido
DO00555;TE03051;Seguro;2025-12-15 00:00:00;Pendente
DO00556;TE02609;NR-35;2024-03-20 00:00:00;Válido
DO00557;TE00944;NR-35;2026-05-27 00:00:00;Válido
DO00558;TE00546;Integração;2025-04-23 00:00:00;Válido
DO00559;TE01059;NR-35;2026-06-29 00:00:00;Válido
DO00560;TE03155;Seguro;2024-06-13 00:00:00;Válido
DO00561;TE00580;ASO;2024-09-20 00:00:00;Válido
DO00562;TE00553;NR-35;2025-03-27 00:00:00;Válido
DO00563;TE01237;ASO;2024-05-27 00:00:00;Válido
DO00564;TE02175;NR-10;2024-03-16 00:00:00;Vencido
DO00565;TE02454;Seguro;2025-12-27 00:00:00;Válido
DO00566;TE02300;NR-10;2024-09-04 00:00:00;Pendente
DO00567;TE00910;NR-10;2024-02-13 00:00:00;Válido
DO00568;TE00970;Integração;2024-09-26 00:00:00;Válido
DO00569;TE00182;Integração;2026-04-01 00:00:00;Válido
DO00570;TE01072;Integração;2024-08-15 00:00:00;Pendente
DO00571;TE01780;NR-35;2024-03-25 00:00:00;Válido
DO00572;TE00089;NR-10;2026-04-15 00:00:00;Pendente
DO00573;TE00632;ASO;2025-09-19 00:00:00;Válido
DO00574;TE01113;NR-35;2024-12-22 00:00:00;Válido
DO00575;TE01941;ASO;2026-07-10 00:00:00;Pendente
DO00576;TE01950;Integração;2026-02-24 00:00:00;Válido
DO00577;TE00735;NR-35;2026-06-04 00:00:00;Válido
DO00578;TE02648;ASO;2024-10-19 00:00:00;Válido
DO00579;TE00349;NR-35;2025-11-14 00:00:00;Válido
DO00580;TE02769;NR-10;2024-12-17 00:00:00;Válido
DO00581;TE00311;Seguro;2024-11-23 00:00:00;Válido
DO00582;TE03074;NR-35;2026-06-28 00:00:00;Válido
DO00583;TE02499;ASO;2025-05-29 00:00:00;Válido
DO00584;TE01423;Integração;2024-01-08 00:00:00;Pendente
DO00585;TE00777;Integração;2025-01-22 00:00:00;Válido
DO00586;TE01945;Integração;2025-11-12 00:00:00;Válido
DO00587;TE01394;Integração;2024-06-20 00:00:00;Válido
DO00588;TE00256;Integração;2026-02-16 00:00:00;Válido
DO00589;TE00391;NR-35;2025-04-06 00:00:00;Válido
DO00590;TE03043;NR-35;2026-04-20 00:00:00;Válido
DO00591;TE03071;NR-10;2026-02-01 00:00:00;Válido
DO00592;TE01473;Integração;2025-01-28 00:00:00;Válido
DO00593;TE01808;NR-35;2026-05-03 00:00:00;Válido
DO00594;TE00328;NR-35;2025-11-18 00:00:00;Válido
DO00595;TE00951;Seguro;2025-12-04 00:00:00;Válido
DO00596;TE01042;Seguro;2026-01-11 00:00:00;Válido
DO00597;TE02761;ASO;2026-05-30 00:00:00;Vencido
DO00598;TE01819;NR-35;2024-10-07 00:00:00;Válido
DO00599;TE03141;Seguro;2025-11-13 00:00:00;Válido
DO00600;TE03196;Integração;2024-01-13 00:00:00;Válido
DO00601;TE00292;NR-10;2026-06-11 00:00:00;Válido
DO00602;TE02785;NR-35;2025-05-01 00:00:00;Válido
DO00603;TE00505;Seguro;2024-06-09 00:00:00;Válido
DO00604;TE01650;NR-10;2025-11-14 00:00:00;Pendente
DO00605;TE00203;ASO;2026-01-08 00:00:00;Válido
DO00606;TE00713;Integração;2026-01-22 00:00:00;Válido
DO00607;TE02019;NR-35;2024-09-25 00:00:00;Vencido
DO00608;TE00153;Seguro;2025-09-09 00:00:00;Vencido
DO00609;TE01446;Seguro;2024-10-15 00:00:00;Válido
DO00610;TE02805;ASO;2025-04-16 00:00:00;Válido
DO00611;TE01107;NR-35;2025-11-27 00:00:00;Válido
DO00612;TE02503;Seguro;2026-03-24 00:00:00;Válido
DO00613;TE00613;ASO;2024-09-24 00:00:00;Válido
DO00614;TE01690;NR-35;2026-02-08 00:00:00;Vencido
DO00615;TE01056;NR-10;2024-02-03 00:00:00;Válido
DO00616;TE02901;NR-10;2024-08-19 00:00:00;Válido
DO00617;TE01079;ASO;2024-08-15 00:00:00;Válido
DO00618;TE02656;NR-10;2024-03-20 00:00:00;Vencido
DO00619;TE01658;Seguro;2026-06-28 00:00:00;Válido
DO00620;TE00961;NR-35;2024-08-03 00:00:00;Válido
DO00621;TE02794;NR-10;2024-06-19 00:00:00;Válido
DO00622;TE01996;NR-35;2026-07-20 00:00:00;Válido
DO00623;TE00212;Integração;2024-08-24 00:00:00;Vencido
DO00624;TE02338;Seguro;2024-02-27 00:00:00;Válido
DO00625;TE00578;NR-35;2024-05-21 00:00:00;Válido
DO00626;TE00518;NR-10;2025-04-01 00:00:00;Válido
DO00627;TE01972;NR-35;2025-04-24 00:00:00;Válido
DO00628;TE02145;NR-35;2025-03-18 00:00:00;Válido
DO00629;TE02550;Seguro;2024-03-04 00:00:00;Válido
DO00630;TE02156;Seguro;2024-04-06 00:00:00;Válido
DO00631;TE01311;ASO;2025-10-27 00:00:00;Válido
DO00632;TE03130;Integração;2026-02-27 00:00:00;Válido
DO00633;TE01620;ASO;2025-04-08 00:00:00;Válido
DO00634;TE03148;Integração;2024-11-01 00:00:00;Válido
DO00635;TE02083;ASO;2024-01-24 00:00:00;Vencido
DO00636;TE01588;ASO;2025-01-19 00:00:00;Válido
DO00637;TE00785;ASO;2025-07-24 00:00:00;Vencido
DO00638;TE01661;Seguro;2025-11-14 00:00:00;Válido
DO00639;TE02553;ASO;2025-05-02 00:00:00;Válido
DO00640;TE02088;ASO;2025-04-06 00:00:00;Válido
DO00641;TE02434;ASO;2026-04-12 00:00:00;Pendente
DO00642;TE01392;Seguro;2026-04-30 00:00:00;Válido
DO00643;TE00685;NR-10;2025-05-28 00:00:00;Pendente
DO00644;TE01458;NR-35;2024-11-26 00:00:00;Válido
DO00645;TE01803;Integração;2025-03-05 00:00:00;Válido
DO00646;TE02485;ASO;2026-06-30 00:00:00;Válido
DO00647;TE00487;NR-35;2026-06-09 00:00:00;Válido
DO00648;TE02994;NR-10;2024-04-21 00:00:00;Válido
DO00649;TE01606;NR-10;2026-06-10 00:00:00;Válido
DO00650;TE01190;ASO;2025-01-16 00:00:00;Válido
DO00651;TE01760;NR-10;2026-01-06 00:00:00;Válido
DO00652;TE03107;Integração;2024-08-30 00:00:00;Válido
DO00653;TE01015;Seguro;2024-04-16 00:00:00;Válido
DO00654;TE03061;ASO;2025-09-09 00:00:00;Válido
DO00655;TE01097;NR-10;2024-04-16 00:00:00;Válido
DO00656;TE00374;NR-35;2025-06-01 00:00:00;Pendente
DO00657;TE02225;NR-35;2024-10-30 00:00:00;Válido
DO00658;TE01048;NR-10;2025-08-17 00:00:00;Válido
DO00659;TE01453;Seguro;2024-02-28 00:00:00;Válido
DO00660;TE01562;Integração;2026-05-31 00:00:00;Vencido
DO00661;TE00411;Integração;2025-07-17 00:00:00;Válido
DO00662;TE01452;ASO;2024-06-16 00:00:00;Válido
DO00663;TE00427;Integração;2024-03-31 00:00:00;Vencido
DO00664;TE00865;NR-10;2026-04-09 00:00:00;Pendente
DO00665;TE01920;ASO;2024-09-06 00:00:00;Válido
DO00666;TE01182;Seguro;2024-01-11 00:00:00;Válido
DO00667;TE03137;ASO;2025-10-01 00:00:00;Válido
DO00668;TE00683;NR-35;2024-01-07 00:00:00;Válido
DO00669;TE02298;NR-10;2025-01-26 00:00:00;Válido
DO00670;TE02531;Integração;2024-07-08 00:00:00;Válido
DO00671;TE01657;ASO;2025-10-17 00:00:00;Válido
DO00672;TE00948;NR-10;2025-12-31 00:00:00;Válido
DO00673;TE03118;Seguro;2024-08-11 00:00:00;Vencido
DO00674;TE01937;NR-35;2024-08-20 00:00:00;Válido
DO00675;TE01193;Seguro;2024-07-22 00:00:00;Vencido
DO00676;TE00433;NR-35;2024-11-28 00:00:00;Válido
DO00677;TE02246;ASO;2025-03-28 00:00:00;Válido
DO00678;TE01816;Integração;2026-06-17 00:00:00;Válido
DO00679;TE00673;NR-35;2025-02-07 00:00:00;Válido
DO00680;TE01833;NR-35;2024-05-19 00:00:00;Válido
DO00681;TE02968;NR-35;2025-08-19 00:00:00;Vencido
DO00682;TE02067;Integração;2025-09-18 00:00:00;Vencido
DO00683;TE02786;Seguro;2024-03-11 00:00:00;Válido
DO00684;TE00233;ASO;2024-01-17 00:00:00;Válido
DO00685;TE01838;Integração;2025-04-03 00:00:00;Vencido
DO00686;TE00918;NR-35;2024-04-19 00:00:00;Válido
DO00687;TE02238;NR-35;2025-07-04 00:00:00;Pendente
DO00688;TE02169;NR-10;2025-01-08 00:00:00;Válido
DO00689;TE01987;ASO;2026-07-02 00:00:00;Válido
DO00690;TE02909;NR-35;2024-07-24 00:00:00;Válido
DO00691;TE03005;NR-10;2026-03-17 00:00:00;Válido
DO00692;TE02364;Seguro;2024-03-11 00:00:00;Válido
DO00693;TE00628;Seguro;2025-03-21 00:00:00;Válido
DO00694;TE00511;NR-10;2025-01-19 00:00:00;Vencido
DO00695;TE02357;Integração;2024-08-30 00:00:00;Válido
DO00696;TE02453;NR-10;2025-11-10 00:00:00;Pendente
DO00697;TE01366;Integração;2024-07-14 00:00:00;Válido
DO00698;TE00099;Integração;2025-09-11 00:00:00;Válido
DO00699;TE01967;NR-10;2025-09-29 00:00:00;Vencido
DO00700;TE00224;Seguro;2025-09-30 00:00:00;Válido
DO00701;TE00784;ASO;2024-11-01 00:00:00;Válido
DO00702;TE02193;ASO;2025-04-26 00:00:00;Válido
DO00703;TE02755;NR-35;2025-10-06 00:00:00;Válido
DO00704;TE00541;NR-35;2025-04-30 00:00:00;Válido
DO00705;TE01499;NR-35;2024-07-01 00:00:00;Válido
DO00706;TE01338;NR-35;2025-06-06 00:00:00;Válido
DO00707;TE02177;ASO;2026-02-28 00:00:00;Válido
DO00708;TE01245;Integração;2025-09-26 00:00:00;Vencido
DO00709;TE02794;Seguro;2025-11-12 00:00:00;Válido
DO00710;TE01192;Seguro;2024-02-07 00:00:00;Válido
DO00711;TE01850;Seguro;2024-04-28 00:00:00;Válido
DO00712;TE01757;Seguro;2024-01-28 00:00:00;Pendente
DO00713;TE02889;Integração;2025-09-09 00:00:00;Válido
DO00714;TE00846;ASO;2024-01-28 00:00:00;Válido
DO00715;TE00841;NR-10;2025-05-22 00:00:00;Válido
DO00716;TE00322;Seguro;2024-05-05 00:00:00;Válido
DO00717;TE00422;Seguro;2024-07-08 00:00:00;Válido
DO00718;TE01236;NR-35;2025-02-22 00:00:00;Válido
DO00719;TE02019;Seguro;2025-03-17 00:00:00;Válido
DO00720;TE01834;ASO;2024-11-26 00:00:00;Válido
DO00721;TE01719;Seguro;2024-04-24 00:00:00;Válido
DO00722;TE02472;NR-35;2024-02-25 00:00:00;Válido
DO00723;TE01549;ASO;2025-05-13 00:00:00;Válido
DO00724;TE02669;Integração;2026-05-01 00:00:00;Vencido
DO00725;TE02010;NR-35;2026-06-28 00:00:00;Válido
DO00726;TE00390;Integração;2026-07-10 00:00:00;Válido
DO00727;TE00741;NR-35;2024-03-23 00:00:00;Válido
DO00728;TE03013;ASO;2025-10-21 00:00:00;Válido
DO00729;TE00044;Integração;2024-12-10 00:00:00;Pendente
DO00730;TE02648;NR-35;2024-12-17 00:00:00;Válido
DO00731;TE01503;NR-10;2026-06-05 00:00:00;Válido
DO00732;TE01998;Seguro;2026-04-01 00:00:00;Válido
DO00733;TE02265;Integração;2024-03-13 00:00:00;Válido
DO00734;TE00104;Integração;2026-07-31 00:00:00;Válido
DO00735;TE02624;Seguro;2024-04-27 00:00:00;Válido
DO00736;TE02160;Integração;2024-11-06 00:00:00;Válido
DO00737;TE02804;NR-35;2026-05-21 00:00:00;Pendente
DO00738;TE00368;Integração;2025-12-20 00:00:00;Pendente
DO00739;TE00979;NR-35;2026-03-19 00:00:00;Válido
DO00740;TE00932;ASO;2025-08-12 00:00:00;Válido
DO00741;TE02056;Integração;2024-06-08 00:00:00;Válido
DO00742;TE02948;ASO;2025-03-16 00:00:00;Válido
DO00743;TE02955;ASO;2025-06-24 00:00:00;Válido
DO00744;TE01554;Integração;2025-12-06 00:00:00;Válido
DO00745;TE02817;NR-10;2024-02-03 00:00:00;Pendente
DO00746;TE00700;Seguro;2024-07-31 00:00:00;Válido
DO00747;TE01554;Seguro;2024-02-20 00:00:00;Válido
DO00748;TE02898;Integração;2026-02-17 00:00:00;Válido
DO00749;TE01400;NR-10;2025-03-13 00:00:00;Válido
DO00750;TE01665;NR-35;2024-06-13 00:00:00;Válido
DO00751;TE01736;NR-10;2024-03-12 00:00:00;Válido
DO00752;TE00201;NR-10;2025-06-15 00:00:00;Válido
DO00753;TE02133;NR-35;2025-10-23 00:00:00;Válido
DO00754;TE00212;NR-35;2025-09-07 00:00:00;Válido
DO00755;TE02136;ASO;2024-05-01 00:00:00;Pendente
DO00756;TE02314;Seguro;2025-05-21 00:00:00;Válido
DO00757;TE02069;NR-10;2024-06-04 00:00:00;Válido
DO00758;TE01733;Integração;2024-11-29 00:00:00;Válido
DO00759;TE01824;ASO;2024-12-22 00:00:00;Válido
DO00760;TE01857;ASO;2025-05-10 00:00:00;Vencido
DO00761;TE00349;NR-35;2025-10-22 00:00:00;Válido
DO00762;TE02926;Seguro;2025-01-12 00:00:00;Vencido
DO00763;TE02692;ASO;2025-04-06 00:00:00;Válido
DO00764;TE02447;Integração;2026-03-13 00:00:00;Válido
DO00765;TE02419;NR-35;2024-10-24 00:00:00;Válido
DO00766;TE02664;Integração;2025-04-05 00:00:00;Pendente
DO00767;TE03131;ASO;2026-05-16 00:00:00;Válido
DO00768;TE01745;NR-35;2026-01-05 00:00:00;Pendente
DO00769;TE03060;Integração;2025-10-25 00:00:00;Vencido
DO00770;TE00561;NR-35;2024-11-23 00:00:00;Válido
DO00771;TE01183;NR-10;2024-02-28 00:00:00;Válido
DO00772;TE03003;NR-35;2025-12-09 00:00:00;Válido
DO00773;TE01994;ASO;2024-12-23 00:00:00;Válido
DO00774;TE03123;NR-10;2026-07-31 00:00:00;Válido
DO00775;TE00625;NR-35;2026-07-01 00:00:00;Válido
DO00776;TE00480;ASO;2024-10-24 00:00:00;Vencido
DO00777;TE01353;NR-10;2024-12-13 00:00:00;Vencido
DO00778;TE03030;NR-10;2024-01-26 00:00:00;Válido
DO00779;TE00806;Integração;2024-02-03 00:00:00;Válido
DO00780;TE03076;Seguro;2025-08-05 00:00:00;Válido
DO00781;TE02989;NR-10;2024-06-19 00:00:00;Válido
DO00782;TE01883;NR-35;2026-01-25 00:00:00;Vencido
DO00783;TE00410;NR-35;2024-02-09 00:00:00;Válido
DO00784;TE02521;Seguro;2025-08-20 00:00:00;Válido
DO00785;TE01272;Seguro;2025-11-25 00:00:00;Válido
DO00786;TE03023;NR-10;2025-08-07 00:00:00;Válido
DO00787;TE00616;ASO;2025-01-08 00:00:00;Vencido
DO00788;TE03047;Seguro;2024-11-15 00:00:00;Válido
DO00789;TE02315;ASO;2026-01-25 00:00:00;Válido
DO00790;TE02057;NR-10;2026-01-02 00:00:00;Vencido
DO00791;TE02198;Seguro;2025-05-03 00:00:00;Vencido
DO00792;TE02504;Seguro;2025-07-03 00:00:00;Válido
DO00793;TE01383;Integração;2024-06-08 00:00:00;Válido
DO00794;TE01621;ASO;2024-07-12 00:00:00;Válido
DO00795;TE02735;Seguro;2025-09-15 00:00:00;Válido
DO00796;TE01015;ASO;2024-02-09 00:00:00;Válido
DO00797;TE02609;NR-35;2025-08-28 00:00:00;Vencido
DO00798;TE01470;ASO;2024-08-08 00:00:00;Válido
DO00799;TE02515;Integração;2024-02-20 00:00:00;Válido
DO00800;TE02728;NR-10;2025-12-28 00:00:00;Válido
DO00801;TE00813;Seguro;2026-02-16 00:00:00;Pendente
DO00802;TE00199;NR-10;2025-12-20 00:00:00;Válido
DO00803;TE01311;NR-10;2026-06-02 00:00:00;Válido
DO00804;TE02630;NR-10;2026-04-20 00:00:00;Pendente
DO00805;TE01214;Integração;2025-07-05 00:00:00;Válido
DO00806;TE00247;Integração;2026-02-19 00:00:00;Válido
DO00807;TE01555;NR-35;2026-01-05 00:00:00;Válido
DO00808;TE00079;Seguro;2025-03-20 00:00:00;Válido
DO00809;TE01991;Seguro;2024-05-11 00:00:00;Válido
DO00810;TE01903;NR-35;2024-02-19 00:00:00;Válido
DO00811;TE03075;NR-10;2025-05-01 00:00:00;Válido
DO00812;TE00602;ASO;2025-12-31 00:00:00;Válido
DO00813;TE00261;ASO;2025-06-26 00:00:00;Válido
DO00814;TE01533;NR-10;2024-11-20 00:00:00;Válido
DO00815;TE00445;NR-35;2025-01-07 00:00:00;Válido
DO00816;TE02410;NR-10;2024-12-06 00:00:00;Válido
DO00817;TE01087;Integração;2026-03-01 00:00:00;Válido
DO00818;TE00650;Seguro;2026-07-13 00:00:00;Válido
DO00819;TE00353;NR-10;2024-01-09 00:00:00;Válido
DO00820;TE00746;ASO;2025-12-27 00:00:00;Válido
DO00821;TE02481;ASO;2024-12-06 00:00:00;Vencido
DO00822;TE02286;Seguro;2026-07-29 00:00:00;Válido
DO00823;TE02111;Integração;2025-02-06 00:00:00;Válido
DO00824;TE02524;Seguro;2026-02-08 00:00:00;Válido
DO00825;TE01240;Seguro;2025-02-09 00:00:00;Pendente
DO00826;TE01054;Integração;2025-07-15 00:00:00;Válido
DO00827;TE01502;NR-10;2025-09-04 00:00:00;Válido
DO00828;TE00384;Integração;2026-06-16 00:00:00;Válido
DO00829;TE01014;ASO;2025-11-24 00:00:00;Válido
DO00830;TE02942;Integração;2026-07-11 00:00:00;Pendente
DO00831;TE02376;NR-35;2026-06-07 00:00:00;Válido
DO00832;TE01705;Seguro;2024-12-02 00:00:00;Válido
DO00833;TE01166;NR-35;2025-09-05 00:00:00;Válido
DO00834;TE00237;Seguro;2024-11-16 00:00:00;Válido
DO00835;TE01329;NR-10;2026-06-10 00:00:00;Válido
DO00836;TE02712;NR-35;2024-11-03 00:00:00;Válido
DO00837;TE00778;Integração;2024-11-27 00:00:00;Válido
DO00838;TE02668;ASO;2024-12-31 00:00:00;Vencido
DO00839;TE01684;NR-10;2024-09-06 00:00:00;Vencido
DO00840;TE03018;Seguro;2024-10-20 00:00:00;Pendente
DO00841;TE03002;Seguro;2025-10-27 00:00:00;Pendente
DO00842;TE02104;ASO;2025-04-03 00:00:00;Válido
DO00843;TE00014;ASO;2024-01-28 00:00:00;Vencido
DO00844;TE00022;Integração;2025-07-28 00:00:00;Válido
DO00845;TE02154;NR-35;2025-11-21 00:00:00;Vencido
DO00846;TE00277;Integração;2024-02-19 00:00:00;Válido
DO00847;TE02699;NR-35;2025-11-03 00:00:00;Válido
DO00848;TE01964;NR-10;2024-05-03 00:00:00;Válido
DO00849;TE00887;NR-10;2025-12-01 00:00:00;Válido
DO00850;TE00848;NR-35;2024-08-25 00:00:00;Válido
DO00851;TE00851;Seguro;2024-12-24 00:00:00;Válido
DO00852;TE01192;ASO;2026-03-07 00:00:00;Válido
DO00853;TE01446;Integração;2026-01-01 00:00:00;Válido
DO00854;TE01175;NR-35;2026-02-17 00:00:00;Válido
DO00855;TE02424;ASO;2025-05-16 00:00:00;Vencido
DO00856;TE02849;NR-35;2026-06-28 00:00:00;Vencido
DO00857;TE03152;ASO;2024-11-04 00:00:00;Válido
DO00858;TE00327;Seguro;2024-09-12 00:00:00;Válido
DO00859;TE01387;NR-10;2024-01-14 00:00:00;Pendente
DO00860;TE02127;NR-10;2026-04-10 00:00:00;Válido
DO00861;TE01948;Seguro;2026-05-27 00:00:00;Válido
DO00862;TE02902;Seguro;2024-02-28 00:00:00;Vencido
DO00863;TE00147;NR-10;2024-06-01 00:00:00;Válido
DO00864;TE03046;Integração;2026-04-24 00:00:00;Pendente
DO00865;TE02411;Integração;2024-06-05 00:00:00;Válido
DO00866;TE00738;Integração;2026-03-28 00:00:00;Válido
DO00867;TE01132;NR-35;2025-12-01 00:00:00;Válido
DO00868;TE01668;Integração;2026-01-19 00:00:00;Válido
DO00869;TE00834;ASO;2025-09-29 00:00:00;Válido
DO00870;TE00187;NR-10;2025-03-23 00:00:00;Válido
DO00871;TE01162;Integração;2025-08-14 00:00:00;Vencido
DO00872;TE01975;NR-35;2025-06-18 00:00:00;Vencido
DO00873;TE00233;NR-10;2025-05-11 00:00:00;Válido
DO00874;TE02125;ASO;2024-04-29 00:00:00;Válido
DO00875;TE00645;ASO;2026-04-27 00:00:00;Válido
DO00876;TE01349;ASO;2025-04-13 00:00:00;Válido
