documento_id,cliente_id,competencia,tipo_documento,data_solicitacao,data_recebimento,status
419,35,2026-04,Notas fiscais,2026-05-11,2026-05-11,Recebido
420,35,2026-05,Extratos,2026-05-31,2026-06-09,Recebido
421,36,2025-07,Folha,2025-07-14,,Pendente
422,36,2025-07,Documentos societários,2025-08-09,2025-08-10,Recebido
423,36,2025-08,Documentos societários,2025-09-11,2025-09-04,Recebido
424,36,2025-09,Notas fiscais,2025-09-30,,Pendente
425,36,2025-10,Documentos societários,2025-11-05,2025-10-26,Recebido
426,36,2025-11,Extratos,2025-12-08,2025-12-10,Recebido
427,36,2025-12,Folha,2026-01-01,,Pendente
428,36,2026-01,Extratos,2026-01-30,2026-01-31,Recebido
429,36,2026-02,Folha,2026-03-08,2026-03-16,Recebido
430,36,2026-03,Documentos societários,2026-03-29,2026-03-22,Recebido
431,36,2026-04,Notas fiscais,2026-05-07,2026-05-14,Recebido
432,36,2026-05,Documentos societários,2026-06-10,2026-06-15,Recebido
433,37,2025-07,Notas fiscais,2025-07-06,,Pendente
434,37,2025-07,Documentos societários,2025-08-11,2025-08-17,Recebido
435,37,2025-08,Folha,2025-09-05,2025-09-09,Recebido
436,37,2025-09,Notas fiscais,2025-10-11,2025-10-18,Recebido
437,37,2025-10,Folha,2025-11-07,,Pendente
438,37,2025-11,Extratos,2025-11-28,2025-12-06,Recebido
439,37,2025-12,Folha,2026-01-02,2025-12-31,Recebido
440,37,2026-01,Folha,2026-02-11,2026-02-18,Recebido
441,37,2026-02,Notas fiscais,2026-03-10,2026-03-05,Recebido
442,37,2026-03,Folha,2026-04-11,,Pendente
443,37,2026-04,Folha,2026-05-01,2026-05-06,Recebido
444,37,2026-05,Extratos,2026-06-01,2026-06-06,Recebido
445,38,2025-07,Documentos societários,2025-07-12,2025-07-21,Recebido
446,38,2025-07,Extratos,2025-08-13,2025-08-04,Recebido
447,38,2025-08,Documentos societários,2025-09-07,2025-09-07,Recebido
448,38,2025-09,Notas fiscais,2025-09-30,2025-09-26,Recebido
449,38,2025-10,Folha,2025-11-12,2025-11-09,Recebido
450,38,2025-11,Folha,2025-12-12,2025-12-21,Recebido
451,38,2025-12,Extratos,2026-01-10,2026-01-14,Recebido
452,38,2026-01,Notas fiscais,2026-01-30,2026-01-22,Recebido
453,38,2026-02,Extratos,2026-03-07,2026-03-10,Recebido
454,38,2026-03,Extratos,2026-04-01,2026-04-07,Recebido
455,38,2026-04,Extratos,2026-05-11,2026-05-03,Recebido
456,38,2026-05,Folha,2026-06-01,2026-05-24,Recebido
457,39,2025-07,Documentos societários,2025-07-11,2025-07-17,Recebido
458,39,2025-07,Notas fiscais,2025-08-09,2025-08-02,Recebido
459,39,2025-08,Extratos,2025-09-13,2025-09-18,Recebido
460,39,2025-09,Documentos societários,2025-10-13,2025-10-10,Recebido
461,39,2025-10,Documentos societários,2025-10-29,2025-10-25,Recebido
462,39,2025-11,Documentos societários,2025-12-04,2025-12-10,Recebido
463,39,2025-12,Documentos societários,2026-01-12,2026-01-21,Recebido
464,39,2026-01,Notas fiscais,2026-02-03,2026-01-29,Recebido
465,39,2026-02,Notas fiscais,2026-03-04,2026-02-22,Recebido
466,39,2026-03,Extratos,2026-03-30,2026-03-23,Recebido
467,39,2026-04,Folha,2026-05-12,,Pendente
468,39,2026-05,Notas fiscais,2026-06-08,2026-06-11,Recebido
469,40,2025-07,Extratos,2025-07-04,2025-07-10,Recebido
470,40,2025-07,Notas fiscais,2025-08-07,2025-08-15,Recebido
471,40,2025-08,Extratos,2025-09-10,2025-09-17,Recebido
472,40,2025-09,Folha,2025-10-02,2025-09-27,Recebido
473,40,2025-10,Notas fiscais,2025-11-07,2025-11-06,Recebido
474,40,2025-11,Documentos societários,2025-12-02,2025-12-06,Recebido
475,40,2025-12,Notas fiscais,2026-01-11,2026-01-12,Recebido
476,40,2026-01,Notas fiscais,2026-01-29,2026-01-24,Recebido
477,40,2026-02,Folha,2026-03-07,2026-03-08,Recebido
478,40,2026-03,Notas fiscais,2026-04-12,2026-04-12,Recebido
479,40,2026-04,Extratos,2026-05-02,2026-05-04,Recebido
480,40,2026-05,Notas fiscais,2026-06-04,2026-06-12,Recebido
481,41,2025-07,Extratos,2025-07-13,2025-07-14,Recebido
482,41,2025-07,Folha,2025-08-01,2025-07-31,Recebido
483,41,2025-08,Documentos societários,2025-09-01,2025-08-24,Recebido
484,41,2025-09,Documentos societários,2025-10-03,2025-10-11,Recebido
485,41,2025-10,Extratos,2025-11-07,2025-11-02,Recebido
486,41,2025-11,Notas fiscais,2025-12-10,2025-12-08,Recebido
487,41,2025-12,Folha,2026-01-11,,Pendente
488,41,2026-01,Extratos,2026-01-29,2026-01-22,Recebido
489,41,2026-02,Documentos societários,2026-03-02,2026-02-24,Recebido
490,41,2026-03,Notas fiscais,2026-03-28,2026-04-06,Recebido
491,41,2026-04,Folha,2026-05-05,2026-04-29,Recebido
492,41,2026-05,Documentos societários,2026-06-04,2026-06-13,Recebido
493,42,2025-07,Extratos,2025-07-15,2025-07-15,Recebido
494,42,2025-07,Documentos societários,2025-07-31,2025-08-07,Recebido
495,42,2025-08,Notas fiscais,2025-09-10,2025-09-18,Recebido
496,42,2025-09,Notas fiscais,2025-10-08,2025-10-14,Recebido
497,42,2025-10,Notas fiscais,2025-11-09,2025-11-16,Recebido
498,42,2025-11,Documentos societários,2025-12-11,2025-12-17,Recebido
499,42,2025-12,Folha,2026-01-02,2026-01-01,Recebido
500,42,2026-01,Notas fiscais,2026-02-08,2026-02-13,Recebido
501,42,2026-02,Documentos societários,2026-03-08,2026-02-26,Recebido
502,42,2026-03,Extratos,2026-03-29,2026-04-07,Recebido
503,42,2026-04,Extratos,2026-04-28,2026-04-30,Recebido
504,42,2026-05,Folha,2026-06-06,2026-06-05,Recebido
505,43,2025-07,Notas fiscais,2025-07-12,2025-07-20,Recebido
506,43,2025-07,Folha,2025-08-04,,Pendente
507,43,2025-08,Extratos,2025-09-10,2025-09-17,Recebido
508,43,2025-09,Notas fiscais,2025-10-05,2025-10-11,Recebido
509,43,2025-10,Extratos,2025-11-08,,Pendente
510,43,2025-11,Folha,2025-12-12,2025-12-10,Recebido
511,43,2025-12,Folha,2026-01-05,2026-01-05,Recebido
512,43,2026-01,Notas fiscais,2026-01-27,,Pendente
513,43,2026-02,Notas fiscais,2026-03-06,2026-02-27,Recebido
514,43,2026-03,Extratos,2026-03-28,2026-03-18,Recebido
515,43,2026-04,Folha,2026-05-08,,Pendente
516,43,2026-05,Extratos,2026-06-03,,Pendente
517,44,2025-07,Extratos,2025-07-03,2025-06-25,Recebido
518,44,2025-07,Extratos,2025-08-13,2025-08-08,Recebido
519,44,2025-08,Documentos societários,2025-08-30,,Pendente
520,44,2025-09,Folha,2025-10-02,2025-10-04,Recebido
521,44,2025-10,Folha,2025-11-04,2025-11-11,Recebido
522,44,2025-11,Notas fiscais,2025-12-02,2025-12-01,Recebido
523,44,2025-12,Folha,2026-01-05,2026-01-02,Recebido
524,44,2026-01,Documentos societários,2026-02-03,2026-02-08,Recebido
525,44,2026-02,Notas fiscais,2026-03-10,2026-03-10,Recebido
526,44,2026-03,Documentos societários,2026-04-04,2026-03-26,Recebido
527,44,2026-04,Notas fiscais,2026-05-05,2026-05-12,Recebido
528,44,2026-05,Notas fiscais,2026-06-04,2026-06-04,Recebido
529,45,2025-07,Documentos societários,2025-07-15,2025-07-12,Recebido
530,45,2025-07,Notas fiscais,2025-08-15,2025-08-22,Recebido
531,45,2025-08,Folha,2025-09-10,2025-09-07,Recebido
532,45,2025-09,Documentos societários,2025-09-30,2025-10-01,Recebido
533,45,2025-10,Folha,2025-11-09,2025-11-16,Recebido
534,45,2025-11,Documentos societários,2025-12-05,2025-12-03,Recebido
535,45,2025-12,Folha,2026-01-09,,Pendente
536,45,2026-01,Extratos,2026-02-03,2026-02-11,Recebido
537,45,2026-02,Notas fiscais,2026-02-26,2026-03-02,Recebido
538,45,2026-03,Notas fiscais,2026-04-04,2026-03-31,Recebido
539,45,2026-04,Folha,2026-05-06,2026-05-10,Recebido
540,45,2026-05,Documentos societários,2026-06-01,2026-05-22,Recebido
541,46,2025-07,Notas fiscais,2025-07-10,2025-07-04,Recebido
542,46,2025-07,Extratos,2025-08-13,2025-08-20,Recebido
543,46,2025-08,Documentos societários,2025-09-14,2025-09-22,Recebido
544,46,2025-09,Notas fiscais,2025-10-03,2025-09-23,Recebido
545,46,2025-10,Notas fiscais,2025-11-04,2025-10-26,Recebido
546,46,2025-11,Extratos,2025-12-04,2025-11-24,Recebido
547,46,2025-12,Extratos,2025-12-29,2025-12-20,Recebido
548,46,2026-01,Folha,2026-02-02,2026-02-10,Recebido
549,46,2026-02,Documentos societários,2026-03-10,2026-03-01,Recebido
550,46,2026-03,Notas fiscais,2026-04-05,2026-04-04,Recebido
551,46,2026-04,Notas fiscais,2026-05-07,2026-05-08,Recebido
552,46,2026-05,Documentos societários,2026-06-06,,Pendente
553,47,2025-07,Notas fiscais,2025-07-04,2025-07-06,Recebido
554,47,2025-07,Notas fiscais,2025-08-09,,Pendente
555,47,2025-08,Folha,2025-09-01,2025-08-30,Recebido
556,47,2025-09,Notas fiscais,2025-10-11,2025-10-04,Recebido
557,47,2025-10,Extratos,2025-11-03,2025-10-31,Recebido
558,47,2025-11,Notas fiscais,2025-11-28,2025-12-05,Recebido
559,47,2025-12,Notas fiscais,2025-12-30,2025-12-26,Recebido
560,47,2026-01,Extratos,2026-01-27,2026-02-01,Recebido
561,47,2026-02,Extratos,2026-03-08,2026-03-10,Recebido
562,47,2026-03,Extratos,2026-03-31,2026-04-08,Recebido
563,47,2026-04,Documentos societários,2026-05-05,2026-05-07,Recebido
564,47,2026-05,Folha,2026-05-28,2026-05-19,Recebido
565,48,2025-07,Folha,2025-07-14,2025-07-22,Recebido
566,48,2025-07,Documentos societários,2025-08-15,,Pendente
567,48,2025-08,Extratos,2025-09-10,,Pendente
568,48,2025-09,Documentos societários,2025-10-05,,Pendente
569,48,2025-10,Documentos societários,2025-10-30,2025-11-01,Recebido
570,48,2025-11,Extratos,2025-12-05,2025-11-26,Recebido
571,48,2025-12,Folha,2025-12-31,2025-12-30,Recebido
572,48,2026-01,Folha,2026-02-06,2026-02-03,Recebido
573,48,2026-02,Documentos societários,2026-03-07,2026-03-08,Recebido
574,48,2026-03,Documentos societários,2026-03-29,2026-03-27,Recebido
575,48,2026-04,Documentos societários,2026-04-27,2026-04-25,Recebido
576,48,2026-05,Extratos,2026-06-05,2026-06-02,Recebido
577,49,2025-07,Folha,2025-07-06,2025-06-26,Recebido
578,49,2025-07,Extratos,2025-08-06,2025-07-31,Recebido
579,49,2025-08,Folha,2025-09-09,2025-08-31,Recebido
580,49,2025-09,Extratos,2025-10-05,2025-10-02,Recebido
581,49,2025-10,Folha,2025-11-04,2025-10-29,Recebido
582,49,2025-11,Documentos societários,2025-11-28,2025-11-30,Recebido
583,49,2025-12,Folha,2026-01-08,2026-01-14,Recebido
584,49,2026-01,Folha,2026-02-05,2026-02-03,Recebido
585,49,2026-02,Extratos,2026-03-03,,Pendente
586,49,2026-03,Folha,2026-04-04,,Pendente
587,49,2026-04,Notas fiscais,2026-05-05,2026-04-29,Recebido
588,49,2026-05,Notas fiscais,2026-06-03,2026-05-25,Recebido
589,50,2025-07,Notas fiscais,2025-07-09,2025-07-06,Recebido
590,50,2025-07,Documentos societários,2025-08-08,2025-08-14,Recebido
591,50,2025-08,Notas fiscais,2025-09-08,2025-09-05,Recebido
592,50,2025-09,Documentos societários,2025-10-08,,Pendente
593,50,2025-10,Folha,2025-11-09,2025-11-14,Recebido
594,50,2025-11,Extratos,2025-12-03,2025-12-06,Recebido
595,50,2025-12,Folha,2026-01-04,2026-01-07,Recebido
596,50,2026-01,Documentos societários,2026-02-09,,Pendente
597,50,2026-02,Documentos societários,2026-02-27,,Pendente
598,50,2026-03,Extratos,2026-04-02,2026-03-28,Recebido
599,50,2026-04,Extratos,2026-05-12,2026-05-04,Recebido
600,50,2026-05,Notas fiscais,2026-06-04,2026-05-31,Recebido
601,51,2025-07,Extratos,2025-07-03,2025-07-09,Recebido
602,51,2025-07,Folha,2025-08-12,2025-08-11,Recebido
603,51,2025-08,Folha,2025-09-04,2025-09-11,Recebido
604,51,2025-09,Notas fiscais,2025-10-11,2025-10-01,Recebido
605,51,2025-10,Documentos societários,2025-11-03,2025-10-28,Recebido
606,51,2025-11,Documentos societários,2025-12-10,,Pendente
607,51,2025-12,Documentos societários,2026-01-01,2026-01-10,Recebido
608,51,2026-01,Documentos societários,2026-02-10,,Pendente
609,51,2026-02,Folha,2026-03-07,2026-03-05,Recebido
610,51,2026-03,Extratos,2026-04-10,2026-04-03,Recebido
611,51,2026-04,Folha,2026-04-27,2026-05-01,Recebido
612,51,2026-05,Notas fiscais,2026-06-07,2026-06-03,Recebido
613,52,2025-07,Notas fiscais,2025-07-01,,Pendente
614,52,2025-07,Documentos societários,2025-08-02,2025-07-23,Recebido
615,52,2025-08,Folha,2025-09-04,2025-09-04,Recebido
616,52,2025-09,Notas fiscais,2025-10-12,2025-10-15,Recebido
617,52,2025-10,Extratos,2025-11-06,2025-11-14,Recebido
618,52,2025-11,Documentos societários,2025-12-13,,Pendente
619,52,2025-12,Extratos,2026-01-11,,Pendente
620,52,2026-01,Extratos,2026-02-02,2026-01-30,Recebido
621,52,2026-02,Extratos,2026-03-08,2026-03-10,Recebido
622,52,2026-03,Documentos societários,2026-04-02,2026-04-06,Recebido
623,52,2026-04,Folha,2026-05-03,2026-05-04,Recebido
624,52,2026-05,Documentos societários,2026-05-31,2026-06-06,Recebido
625,53,2025-07,Extratos,2025-07-02,2025-07-07,Recebido
626,53,2025-07,Extratos,2025-08-06,2025-08-08,Recebido
627,53,2025-08,Documentos societários,2025-09-09,2025-09-09,Recebido
628,53,2025-09,Folha,2025-09-29,2025-10-04,Recebido
629,53,2025-10,Extratos,2025-11-11,,Pendente
630,53,2025-11,Notas fiscais,2025-12-11,2025-12-14,Recebido
631,53,2025-12,Documentos societários,2026-01-01,2026-01-03,Recebido
632,53,2026-01,Extratos,2026-01-30,2026-01-26,Recebido
633,53,2026-02,Notas fiscais,2026-03-09,2026-03-04,Recebido
634,53,2026-03,Folha,2026-04-03,2026-03-29,Recebido
635,53,2026-04,Notas fiscais,2026-04-27,2026-04-18,Recebido
636,53,2026-05,Folha,2026-06-11,2026-06-20,Recebido
637,54,2025-07,Documentos societários,2025-07-08,2025-07-17,Recebido
638,54,2025-07,Documentos societários,2025-07-31,2025-07-22,Recebido
639,54,2025-08,Folha,2025-09-07,2025-09-04,Recebido
640,54,2025-09,Notas fiscais,2025-10-07,2025-10-16,Recebido
641,54,2025-10,Documentos societários,2025-11-12,2025-11-10,Recebido
642,54,2025-11,Extratos,2025-12-03,2025-12-12,Recebido
643,54,2025-12,Extratos,2026-01-07,2025-12-30,Recebido
644,54,2026-01,Documentos societários,2026-02-01,2026-01-25,Recebido
645,54,2026-02,Extratos,2026-02-27,2026-02-25,Recebido
646,54,2026-03,Extratos,2026-03-29,2026-03-20,Recebido
647,54,2026-04,Folha,2026-05-06,2026-04-26,Recebido
648,54,2026-05,Folha,2026-05-28,2026-05-24,Recebido
649,55,2025-07,Notas fiscais,2025-07-02,2025-06-24,Recebido
650,55,2025-07,Extratos,2025-08-12,2025-08-05,Recebido
651,55,2025-08,Extratos,2025-09-08,2025-09-13,Recebido
652,55,2025-09,Documentos societários,2025-10-13,2025-10-20,Recebido
653,55,2025-10,Folha,2025-10-31,2025-11-04,Recebido
654,55,2025-11,Folha,2025-12-12,2025-12-21,Recebido
655,55,2025-12,Notas fiscais,2026-01-03,2025-12-26,Recebido
656,55,2026-01,Folha,2026-02-04,2026-01-31,Recebido
657,55,2026-02,Extratos,2026-03-02,2026-02-24,Recebido
658,55,2026-03,Documentos societários,2026-04-07,2026-03-31,Recebido
659,55,2026-04,Notas fiscais,2026-04-27,2026-04-29,Recebido
660,55,2026-05,Documentos societários,2026-06-09,2026-06-04,Recebido
661,56,2025-07,Notas fiscais,2025-07-15,2025-07-12,Recebido
662,56,2025-07,Extratos,2025-08-14,2025-08-23,Recebido
663,56,2025-08,Documentos societários,2025-08-31,2025-09-08,Recebido
664,56,2025-09,Folha,2025-09-30,2025-09-24,Recebido
665,56,2025-10,Notas fiscais,2025-10-31,2025-10-30,Recebido
666,56,2025-11,Folha,2025-12-08,2025-12-04,Recebido
667,56,2025-12,Documentos societários,2026-01-06,2025-12-29,Recebido
668,56,2026-01,Notas fiscais,2026-02-09,2026-02-09,Recebido
669,56,2026-02,Documentos societários,2026-02-28,2026-02-22,Recebido
670,56,2026-03,Documentos societários,2026-03-30,2026-03-26,Recebido
671,56,2026-04,Notas fiscais,2026-04-27,2026-05-03,Recebido
672,56,2026-05,Extratos,2026-06-04,2026-06-04,Recebido
673,57,2025-07,Folha,2025-07-08,,Pendente
674,57,2025-07,Documentos societários,2025-08-09,2025-08-18,Recebido
675,57,2025-08,Documentos societários,2025-09-03,2025-09-12,Recebido
676,57,2025-09,Folha,2025-09-29,2025-09-21,Recebido
677,57,2025-10,Notas fiscais,2025-10-31,2025-11-06,Recebido
678,57,2025-11,Notas fiscais,2025-11-28,2025-11-24,Recebido
679,57,2025-12,Notas fiscais,2026-01-08,2026-01-03,Recebido
680,57,2026-01,Documentos societários,2026-02-07,2026-01-29,Recebido
681,57,2026-02,Folha,2026-03-08,2026-03-17,Recebido
682,57,2026-03,Notas fiscais,2026-03-28,2026-03-18,Recebido
683,57,2026-04,Extratos,2026-05-07,2026-04-28,Recebido
684,57,2026-05,Documentos societários,2026-06-05,2026-05-28,Recebido
685,58,2025-07,Extratos,2025-07-15,2025-07-11,Recebido
686,58,2025-07,Folha,2025-08-03,2025-08-08,Recebido
687,58,2025-08,Folha,2025-09-03,2025-09-05,Recebido
688,58,2025-09,Notas fiscais,2025-10-10,2025-09-30,Recebido
689,58,2025-10,Documentos societários,2025-11-11,2025-11-02,Recebido
690,58,2025-11,Documentos societários,2025-12-12,,Pendente
691,58,2025-12,Notas fiscais,2026-01-02,2026-01-10,Recebido
692,58,2026-01,Documentos societários,2026-02-03,2026-01-30,Recebido
693,58,2026-02,Documentos societários,2026-02-28,,Pendente
694,58,2026-03,Notas fiscais,2026-03-29,2026-03-29,Recebido
695,58,2026-04,Extratos,2026-05-12,2026-05-20,Recebido
696,58,2026-05,Documentos societários,2026-06-03,2026-06-08,Recebido
697,59,2025-07,Folha,2025-07-07,,Pendente
698,59,2025-07,Folha,2025-08-14,2025-08-12,Recebido
699,59,2025-08,Extratos,2025-09-12,2025-09-21,Recebido
700,59,2025-09,Extratos,2025-10-07,,Pendente
701,59,2025-10,Folha,2025-11-10,2025-11-10,Recebido
702,59,2025-11,Extratos,2025-12-02,2025-12-01,Recebido
703,59,2025-12,Documentos societários,2026-01-11,2026-01-06,Recebido
704,59,2026-01,Folha,2026-01-28,2026-01-21,Recebido
705,59,2026-02,Folha,2026-03-08,2026-03-14,Recebido
706,59,2026-03,Documentos societários,2026-04-05,2026-04-01,Recebido
707,59,2026-04,Extratos,2026-05-03,,Pendente
708,59,2026-05,Documentos societários,2026-06-06,2026-05-29,Recebido
709,60,2025-07,Documentos societários,2025-07-03,2025-06-29,Recebido
710,60,2025-07,Notas fiscais,2025-08-13,2025-08-15,Recebido
711,60,2025-08,Documentos societários,2025-09-08,2025-09-04,Recebido
712,60,2025-09,Notas fiscais,2025-10-04,2025-10-13,Recebido
713,60,2025-10,Notas fiscais,2025-11-12,2025-11-19,Recebido
714,60,2025-11,Notas fiscais,2025-11-30,2025-12-09,Recebido
715,60,2025-12,Extratos,2026-01-08,,Pendente
716,60,2026-01,Extratos,2026-02-02,2026-02-08,Recebido
717,60,2026-02,Folha,2026-03-03,2026-03-01,Recebido
718,60,2026-03,Folha,2026-04-03,2026-04-04,Recebido
719,60,2026-04,Folha,2026-05-11,2026-05-05,Recebido
720,60,2026-05,Folha,2026-06-04,,Pendente
721,61,2025-07,Documentos societários,2025-07-03,2025-07-04,Recebido
722,61,2025-07,Folha,2025-08-12,2025-08-16,Recebido
723,61,2025-08,Folha,2025-09-03,2025-08-25,Recebido
724,61,2025-09,Notas fiscais,2025-10-08,2025-10-01,Recebido
725,61,2025-10,Folha,2025-11-04,2025-11-03,Recebido
726,61,2025-11,Notas fiscais,2025-12-08,2025-11-29,Recebido
727,61,2025-12,Documentos societários,2025-12-29,2025-12-20,Recebido
728,61,2026-01,Documentos societários,2026-02-03,2026-02-09,Recebido
729,61,2026-02,Extratos,2026-03-12,2026-03-07,Recebido
730,61,2026-03,Notas fiscais,2026-03-29,,Pendente
731,61,2026-04,Notas fiscais,2026-05-09,2026-05-06,Recebido
732,61,2026-05,Notas fiscais,2026-05-28,2026-05-31,Recebido
733,62,2025-07,Folha,2025-07-06,2025-07-10,Recebido
734,62,2025-07,Notas fiscais,2025-08-07,2025-08-16,Recebido
735,62,2025-08,Notas fiscais,2025-08-31,2025-09-03,Recebido
736,62,2025-09,Documentos societários,2025-10-01,2025-10-07,Recebido
737,62,2025-10,Documentos societários,2025-11-07,2025-10-31,Recebido
738,62,2025-11,Notas fiscais,2025-11-30,2025-11-22,Recebido
739,62,2025-12,Notas fiscais,2026-01-08,2026-01-11,Recebido
740,62,2026-01,Documentos societários,2026-02-04,2026-02-06,Recebido
741,62,2026-02,Folha,2026-03-10,2026-03-02,Recebido
742,62,2026-03,Documentos societários,2026-04-01,2026-03-23,Recebido
743,62,2026-04,Folha,2026-04-30,2026-05-07,Recebido
744,62,2026-05,Notas fiscais,2026-05-31,2026-05-26,Recebido
745,63,2025-07,Documentos societários,2025-07-14,,Pendente
746,63,2025-07,Notas fiscais,2025-08-13,2025-08-05,Recebido
747,63,2025-08,Documentos societários,2025-09-06,2025-09-09,Recebido
748,63,2025-09,Extratos,2025-10-02,2025-09-28,Recebido
749,63,2025-10,Documentos societários,2025-11-12,2025-11-15,Recebido
750,63,2025-11,Documentos societários,2025-12-12,2025-12-08,Recebido
751,63,2025-12,Folha,2026-01-02,2025-12-29,Recebido
752,63,2026-01,Extratos,2026-02-09,2026-02-06,Recebido
753,63,2026-02,Extratos,2026-03-04,2026-03-13,Recebido
754,63,2026-03,Extratos,2026-04-07,,Pendente
755,63,2026-04,Folha,2026-04-30,2026-05-03,Recebido
756,63,2026-05,Notas fiscais,2026-06-01,2026-06-04,Recebido
757,64,2025-07,Notas fiscais,2025-07-09,,Pendente
758,64,2025-07,Notas fiscais,2025-08-06,2025-08-06,Recebido
759,64,2025-08,Documentos societários,2025-09-13,2025-09-17,Recebido
760,64,2025-09,Notas fiscais,2025-10-12,2025-10-19,Recebido
761,64,2025-10,Folha,2025-11-11,2025-11-08,Recebido
762,64,2025-11,Extratos,2025-12-12,2025-12-05,Recebido
763,64,2025-12,Documentos societários,2026-01-05,2025-12-28,Recebido
764,64,2026-01,Documentos societários,2026-01-31,,Pendente
765,64,2026-02,Extratos,2026-03-03,2026-03-12,Recebido
766,64,2026-03,Notas fiscais,2026-04-12,2026-04-10,Recebido
767,64,2026-04,Documentos societários,2026-05-12,2026-05-14,Recebido
768,64,2026-05,Folha,2026-06-03,,Pendente
769,65,2025-07,Extratos,2025-07-04,2025-07-10,Recebido
770,65,2025-07,Folha,2025-08-11,2025-08-10,Recebido
771,65,2025-08,Notas fiscais,2025-09-08,2025-09-14,Recebido
772,65,2025-09,Documentos societários,2025-10-14,2025-10-19,Recebido
773,65,2025-10,Documentos societários,2025-11-02,,Pendente
774,65,2025-11,Notas fiscais,2025-12-09,2025-12-13,Recebido
775,65,2025-12,Notas fiscais,2026-01-12,2026-01-11,Recebido
776,65,2026-01,Notas fiscais,2026-02-09,2026-02-01,Recebido
