inspecao_id,pessoa_id,data_inspecao,area,condicao_insegura,criticidade
IS00517,P01116,2024-02-04,Manutenção,0,Média
IS00518,P01447,2025-09-05,Produção,0,Média
IS00519,P00166,2024-09-09,Logística,0,Alta
IS00520,P00992,2024-09-18,Produção,0,Baixa
IS00521,P00980,2026-03-11,Manutenção,1,Alta
IS00522,P01014,2025-02-28,Produção,0,Baixa
IS00523,P00775,2026-03-03,Manutenção,0,Baixa
IS00524,P01016,2026-03-25,Laboratório,0,Média
IS00525,P00387,2024-12-21,Laboratório,1,Média
IS00526,P00839,2024-11-25,Laboratório,0,Baixa
IS00527,P00094,2025-04-24,Manutenção,1,Alta
IS00528,P00038,2024-04-16,Produção,0,Alta
IS00529,P00365,2026-05-29,Produção,1,Média
IS00530,P01294,2025-01-01,Laboratório,1,Baixa
IS00531,P00989,2026-05-15,Logística,0,Alta
IS00532,P00611,2025-04-10,Produção,0,Média
IS00533,P00136,2024-04-25,Manutenção,0,Baixa
IS00534,P00908,2026-03-27,Logística,0,Média
IS00535,P00318,2026-03-31,Produção,0,Baixa
IS00536,P01423,2024-11-30,Produção,0,Média
IS00537,P00069,2025-12-03,Logística,1,Média
IS00538,P00920,2024-04-19,Logística,0,Baixa
IS00539,P00382,2025-03-10,Produção,0,Média
IS00540,P00183,2026-06-05,Produção,0,Baixa
IS00541,P00831,2025-01-26,Laboratório,1,Alta
IS00542,P00226,2025-03-12,Logística,0,Média
IS00543,P01150,2025-06-23,Manutenção,1,Alta
IS00544,P00549,2025-03-16,Logística,0,Média
IS00545,P00677,2026-01-19,Logística,0,Baixa
IS00546,P00582,2025-03-29,Manutenção,1,Alta
IS00547,P00779,2024-07-25,Produção,1,Média
IS00548,P01349,2024-12-06,Produção,1,Alta
IS00549,P00214,2024-07-24,Logística,0,Média
IS00550,P00975,2024-07-24,Laboratório,0,Média
IS00551,P01222,2024-08-03,Manutenção,0,Alta
IS00552,P01029,2026-03-17,Logística,0,Baixa
IS00553,P00943,2026-02-15,Laboratório,0,Média
IS00554,P00360,2025-08-12,Laboratório,0,Alta
IS00555,P01163,2025-05-17,Laboratório,1,Baixa
IS00556,P00579,2026-03-28,Manutenção,0,Baixa
IS00557,P00249,2025-09-19,Produção,0,Alta
IS00558,P00051,2026-01-21,Logística,1,Média
IS00559,P00337,2024-02-11,Logística,0,Média
IS00560,P00622,2024-01-28,Logística,0,Alta
IS00561,P01034,2024-11-23,Manutenção,0,Média
IS00562,P00051,2026-04-04,Produção,0,Baixa
IS00563,P00607,2025-03-03,Logística,0,Média
IS00564,P00660,2026-01-24,Produção,1,Média
IS00565,P01416,2024-01-26,Produção,1,Alta
IS00566,P01193,2025-02-26,Laboratório,0,Média
IS00567,P01182,2024-10-04,Logística,0,Alta
IS00568,P01431,2025-07-31,Logística,1,Baixa
IS00569,P01299,2024-03-08,Manutenção,0,Alta
IS00570,P00106,2024-08-24,Logística,0,Baixa
IS00571,P00095,2026-04-15,Produção,0,Alta
IS00572,P00284,2026-01-11,Produção,0,Baixa
IS00573,P00513,2026-05-06,Logística,0,Média
IS00574,P00775,2026-02-12,Produção,0,Média
IS00575,P01148,2025-10-25,Manutenção,0,Média
IS00576,P01358,2025-12-31,Laboratório,1,Baixa
IS00577,P00981,2025-10-06,Produção,0,Alta
IS00578,P00756,2025-10-25,Manutenção,0,Média
IS00579,P00254,2024-02-15,Laboratório,0,Alta
IS00580,P01402,2025-08-26,Manutenção,0,Baixa
IS00581,P00200,2025-09-07,Logística,0,Alta
IS00582,P00712,2024-07-31,Logística,1,Média
IS00583,P00316,2026-05-19,Manutenção,0,Média
IS00584,P00601,2025-05-23,Laboratório,0,Média
IS00585,P00104,2024-08-24,Logística,0,Alta
IS00586,P01159,2025-09-13,Laboratório,1,Alta
IS00587,P01184,2024-10-23,Logística,1,Alta
IS00588,P00675,2025-11-10,Laboratório,1,Baixa
IS00589,P00883,2025-04-13,Logística,0,Baixa
IS00590,P01424,2025-01-02,Produção,0,Baixa
IS00591,P00986,2024-12-01,Laboratório,1,Baixa
IS00592,P00713,2026-07-03,Manutenção,0,Média
IS00593,P00304,2024-01-12,Produção,1,Alta
IS00594,P01425,2025-04-22,Logística,0,Baixa
IS00595,P00266,2025-12-26,Produção,0,Baixa
IS00596,P01164,2024-12-31,Logística,1,Baixa
IS00597,P01378,2025-02-22,Laboratório,0,Alta
IS00598,P00710,2024-10-27,Produção,0,Alta
IS00599,P00477,2025-11-24,Laboratório,1,Baixa
IS00600,P01292,2025-07-15,Laboratório,0,Média
IS00601,P01102,2024-11-05,Laboratório,0,Média
IS00602,P00325,2024-04-20,Produção,0,Alta
IS00603,P00369,2025-11-25,Produção,0,Média
IS00604,P01330,2025-08-31,Produção,0,Baixa
IS00605,P00643,2025-03-02,Logística,0,Média
IS00606,P00447,2025-04-20,Laboratório,1,Alta
IS00607,P00820,2026-03-31,Manutenção,0,Média
IS00608,P01380,2024-09-04,Produção,0,Média
IS00609,P00916,2026-05-31,Logística,0,Média
IS00610,P00204,2024-02-04,Laboratório,0,Baixa
IS00611,P01024,2025-12-25,Laboratório,0,Alta
IS00612,P00703,2024-02-23,Logística,1,Alta
IS00613,P00716,2025-11-09,Manutenção,1,Média
IS00614,P00492,2025-12-28,Laboratório,0,Baixa
IS00615,P01291,2025-07-18,Manutenção,0,Alta
IS00616,P00785,2026-07-20,Laboratório,0,Baixa
IS00617,P00614,2024-10-27,Logística,0,Baixa
IS00618,P01212,2025-09-21,Laboratório,0,Baixa
IS00619,P00121,2024-10-24,Logística,1,Baixa
IS00620,P00751,2025-05-31,Produção,0,Alta
IS00621,P00581,2024-09-30,Laboratório,0,Média
IS00622,P01106,2024-12-18,Logística,0,Média
IS00623,P00649,2024-07-03,Logística,0,Média
IS00624,P01011,2025-11-06,Logística,1,Baixa
IS00625,P00209,2024-11-01,Manutenção,0,Alta
IS00626,P00759,2026-01-26,Laboratório,0,Alta
IS00627,P01404,2026-04-19,Logística,0,Média
IS00628,P00744,2025-04-26,Logística,0,Média
IS00629,P01240,2026-05-01,Produção,0,Alta
IS00630,P00762,2025-03-27,Logística,0,Baixa
IS00631,P01206,2024-09-08,Logística,0,Alta
IS00632,P00468,2026-07-06,Manutenção,0,Baixa
IS00633,P01007,2025-03-06,Manutenção,0,Alta
IS00634,P00963,2024-05-20,Produção,0,Baixa
IS00635,P00534,2025-06-03,Manutenção,0,Baixa
IS00636,P00840,2024-04-26,Produção,0,Média
IS00637,P00131,2025-05-26,Manutenção,1,Média
IS00638,P00932,2026-05-02,Logística,0,Média
IS00639,P01172,2024-01-06,Laboratório,0,Média
IS00640,P00785,2024-02-04,Produção,1,Baixa
IS00641,P01265,2024-05-05,Laboratório,0,Alta
IS00642,P00302,2025-12-31,Logística,0,Alta
IS00643,P00493,2025-05-09,Produção,0,Baixa
IS00644,P00451,2024-12-13,Manutenção,0,Baixa
IS00645,P00445,2025-06-23,Logística,0,Baixa
IS00646,P00228,2025-12-27,Manutenção,0,Alta
IS00647,P00516,2025-07-12,Laboratório,0,Alta
IS00648,P00959,2025-02-14,Logística,0,Média
IS00649,P00613,2025-11-20,Logística,0,Média
IS00650,P00423,2024-05-12,Laboratório,0,Baixa
IS00651,P00472,2024-12-09,Laboratório,1,Baixa
IS00652,P00729,2026-02-07,Manutenção,1,Alta
IS00653,P01369,2024-07-05,Laboratório,0,Baixa
IS00654,P00780,2025-01-21,Logística,0,Alta
IS00655,P00509,2024-07-24,Manutenção,1,Baixa
IS00656,P00749,2026-04-02,Laboratório,0,Baixa
IS00657,P00394,2026-04-22,Produção,0,Baixa
IS00658,P00445,2025-02-28,Logística,0,Alta
IS00659,P01283,2026-04-25,Logística,0,Baixa
IS00660,P00635,2024-01-20,Laboratório,1,Baixa
IS00661,P00809,2025-03-03,Produção,0,Baixa
IS00662,P01131,2025-02-28,Logística,0,Alta
IS00663,P00978,2024-12-04,Logística,0,Baixa
IS00664,P00799,2024-11-20,Manutenção,0,Alta
IS00665,P01453,2024-07-02,Manutenção,0,Baixa
IS00666,P00854,2024-01-11,Produção,1,Média
IS00667,P00731,2024-12-31,Manutenção,0,Baixa
IS00668,P00931,2026-05-28,Manutenção,0,Média
IS00669,P01046,2024-09-05,Laboratório,0,Baixa
IS00670,P01446,2024-10-24,Produção,0,Baixa
IS00671,P00159,2025-11-24,Produção,0,Média
IS00672,P00693,2025-03-17,Laboratório,0,Baixa
IS00673,P00844,2024-05-17,Manutenção,0,Alta
IS00674,P00040,2024-12-17,Produção,0,Baixa
IS00675,P01178,2024-05-19,Logística,0,Alta
IS00676,P00491,2024-01-15,Laboratório,0,Baixa
IS00677,P01489,2026-02-21,Logística,0,Baixa
IS00678,P00700,2024-03-28,Laboratório,0,Alta
IS00679,P00801,2024-09-07,Manutenção,0,Alta
IS00680,P00390,2026-02-19,Laboratório,0,Alta
IS00681,P00552,2026-01-02,Logística,1,Baixa
IS00682,P01389,2026-07-16,Logística,0,Alta
IS00683,P01209,2025-05-12,Manutenção,0,Alta
IS00684,P00403,2025-02-25,Produção,1,Média
IS00685,P01154,2024-04-19,Produção,1,Alta
IS00686,P00646,2024-10-17,Logística,1,Média
IS00687,P00314,2025-10-16,Produção,0,Baixa
IS00688,P00710,2024-11-02,Logística,0,Baixa
IS00689,P00687,2025-04-13,Manutenção,0,Baixa
IS00690,P01194,2024-04-30,Manutenção,0,Alta
IS00691,P00911,2026-03-25,Laboratório,0,Média
IS00692,P00401,2025-09-06,Logística,0,Baixa
IS00693,P00789,2025-05-07,Laboratório,0,Alta
IS00694,P00899,2026-01-04,Laboratório,1,Alta
IS00695,P00491,2025-11-18,Manutenção,0,Alta
IS00696,P00778,2024-12-17,Logística,0,Baixa
IS00697,P00680,2024-06-05,Manutenção,0,Baixa
IS00698,P00508,2026-02-08,Manutenção,0,Alta
IS00699,P00308,2025-04-21,Logística,0,Alta
IS00700,P00144,2025-12-23,Produção,1,Baixa
IS00701,P01020,2024-03-29,Produção,0,Baixa
IS00702,P00232,2025-12-01,Laboratório,0,Média
IS00703,P01267,2024-04-11,Produção,1,Alta
IS00704,P00973,2024-04-15,Logística,0,Média
IS00705,P00697,2024-12-14,Produção,0,Média
IS00706,P00524,2025-09-07,Produção,0,Baixa
IS00707,P00321,2024-08-20,Logística,0,Alta
IS00708,P01087,2024-03-08,Laboratório,0,Alta
IS00709,P00331,2025-05-27,Produção,0,Alta
IS00710,P00925,2026-05-05,Laboratório,1,Baixa
IS00711,P00738,2026-04-13,Laboratório,0,Alta
IS00712,P00812,2025-12-14,Manutenção,0,Média
IS00713,P00511,2025-11-04,Logística,0,Alta
IS00714,P01456,2026-01-01,Laboratório,0,Média
IS00715,P00144,2025-01-26,Manutenção,0,Média
IS00716,P00907,2026-02-27,Logística,0,Alta
IS00717,P00477,2025-02-22,Produção,1,Alta
IS00718,P00162,2025-05-10,Laboratório,0,Média
IS00719,P00514,2025-08-13,Produção,0,Alta
IS00720,P01112,2025-05-21,Produção,0,Média
IS00721,P00329,2026-02-28,Manutenção,1,Média
IS00722,P00097,2025-08-26,Logística,0,Baixa
IS00723,P00341,2025-02-13,Laboratório,0,Alta
IS00724,P00552,2025-01-15,Manutenção,0,Baixa
IS00725,P00584,2024-03-19,Produção,0,Baixa
IS00726,P00579,2025-11-27,Produção,0,Baixa
IS00727,P00455,2024-11-19,Laboratório,1,Média
IS00728,P01030,2025-05-29,Laboratório,0,Baixa
IS00729,P00483,2025-08-31,Logística,0,Média
IS00730,P01299,2025-07-14,Produção,0,Média
IS00731,P00080,2026-01-09,Produção,0,Baixa
IS00732,P00600,2025-11-17,Produção,1,Baixa
IS00733,P00581,2025-04-29,Laboratório,0,Alta
IS00734,P00774,2024-05-10,Manutenção,0,Baixa
IS00735,P00430,2026-07-09,Produção,0,Média
IS00736,P00951,2024-12-31,Produção,0,Média
IS00737,P00530,2024-06-16,Manutenção,0,Alta
IS00738,P00606,2024-03-06,Laboratório,0,Média
IS00739,P01416,2024-01-19,Laboratório,0,Baixa
IS00740,P00899,2024-09-17,Laboratório,0,Média
IS00741,P00425,2024-10-02,Produção,1,Média
IS00742,P00407,2024-05-07,Produção,0,Alta
IS00743,P00748,2026-06-14,Produção,0,Média
IS00744,P01162,2024-07-14,Logística,0,Média
IS00745,P01009,2024-12-18,Laboratório,0,Alta
IS00746,P01204,2025-04-16,Laboratório,0,Média
IS00747,P00739,2026-04-15,Logística,0,Média
IS00748,P00879,2024-02-10,Laboratório,0,Baixa
IS00749,P00279,2024-08-25,Logística,0,Média
IS00750,P00396,2025-10-20,Laboratório,0,Alta
IS00751,P00093,2024-01-29,Laboratório,0,Baixa
IS00752,P01030,2025-04-29,Manutenção,0,Baixa
IS00753,P00409,2026-06-28,Laboratório,0,Alta
IS00754,P00675,2025-11-22,Manutenção,1,Alta
IS00755,P00290,2025-04-06,Produção,1,Baixa
IS00756,P00820,2025-05-26,Produção,1,Alta
IS00757,P00970,2026-07-29,Logística,0,Baixa
IS00758,P00536,2026-02-01,Produção,1,Alta
IS00759,P00337,2024-04-24,Laboratório,0,Média
IS00760,P00304,2025-12-07,Manutenção,0,Alta
IS00761,P00649,2024-09-27,Produção,1,Alta
IS00762,P00808,2026-03-03,Logística,0,Média
IS00763,P00716,2025-02-24,Laboratório,0,Baixa
IS00764,P00395,2025-03-28,Manutenção,0,Baixa
IS00765,P01112,2025-01-10,Produção,0,Alta
IS00766,P00755,2025-08-01,Manutenção,0,Baixa
IS00767,P01353,2026-07-05,Laboratório,1,Média
IS00768,P00471,2026-06-29,Laboratório,0,Média
IS00769,P01343,2024-12-14,Logística,0,Alta
IS00770,P00676,2024-02-20,Laboratório,0,Média
IS00771,P00714,2025-04-21,Produção,1,Baixa
IS00772,P00103,2024-09-06,Laboratório,0,Alta
IS00773,P01117,2024-08-23,Logística,1,Baixa
IS00774,P00622,2024-03-06,Laboratório,1,Baixa
IS00775,P00142,2026-01-13,Laboratório,0,Média
IS00776,P00953,2024-04-13,Laboratório,1,Baixa
IS00777,P01105,2024-12-23,Laboratório,0,Baixa
IS00778,P00020,2024-12-01,Laboratório,0,Alta
IS00779,P00166,2026-07-29,Laboratório,1,Baixa
IS00780,P01005,2025-11-12,Produção,0,Média
IS00781,P00466,2025-10-23,Manutenção,0,Média
IS00782,P00119,2025-08-17,Logística,0,Alta
IS00783,P00966,2024-03-17,Laboratório,1,Baixa
IS00784,P01481,2026-07-10,Logística,0,Alta
IS00785,P01095,2026-01-11,Produção,0,Média
IS00786,P00074,2024-02-07,Logística,0,Alta
IS00787,P00228,2025-03-17,Produção,1,Baixa
IS00788,P01161,2024-06-01,Produção,0,Alta
IS00789,P00533,2025-07-04,Logística,0,Média
IS00790,P00428,2024-04-07,Produção,0,Média
IS00791,P00639,2026-03-20,Manutenção,1,Média
IS00792,P00076,2024-01-14,Laboratório,1,Baixa
IS00793,P00066,2024-06-12,Produção,1,Alta
IS00794,P00004,2026-07-11,Produção,1,Baixa
IS00795,P01036,2025-08-21,Laboratório,0,Baixa
IS00796,P00170,2026-05-13,Manutenção,1,Alta
IS00797,P01463,2025-03-10,Produção,0,Alta
IS00798,P00661,2024-01-03,Laboratório,0,Alta
IS00799,P00124,2024-05-29,Manutenção,0,Média
IS00800,P01189,2024-06-04,Produção,0,Média
IS00801,P01309,2025-05-06,Logística,0,Baixa
IS00802,P00349,2024-07-08,Laboratório,0,Alta
IS00803,P00183,2026-03-18,Produção,1,Baixa
IS00804,P00057,2024-10-17,Produção,1,Alta
IS00805,P00939,2024-11-23,Logística,0,Média
IS00806,P01173,2024-07-07,Laboratório,0,Alta
IS00807,P00956,2024-09-28,Logística,0,Alta
IS00808,P01393,2024-01-01,Manutenção,0,Média
IS00809,P00390,2025-02-23,Produção,0,Alta
IS00810,P00253,2025-03-13,Laboratório,1,Média
IS00811,P01096,2024-12-07,Laboratório,0,Baixa
IS00812,P00176,2026-02-07,Manutenção,1,Alta
IS00813,P00063,2025-04-20,Logística,1,Alta
IS00814,P01178,2024-08-31,Laboratório,0,Alta
IS00815,P00809,2026-07-21,Logística,0,Média
IS00816,P01398,2024-10-09,Laboratório,0,Baixa
IS00817,P01188,2024-05-14,Laboratório,1,Média
IS00818,P00522,2025-08-29,Laboratório,0,Alta
IS00819,P00854,2024-07-18,Laboratório,0,Alta
IS00820,P00453,2025-07-15,Laboratório,1,Média
IS00821,P00408,2025-01-09,Produção,0,Média
IS00822,P01449,2026-01-11,Logística,1,Baixa
IS00823,P01175,2026-03-24,Manutenção,0,Média
IS00824,P01092,2025-08-25,Laboratório,0,Média
IS00825,P00378,2025-11-23,Manutenção,1,Alta
IS00826,P01486,2025-03-04,Laboratório,0,Alta
IS00827,P00629,2025-01-25,Laboratório,0,Alta
IS00828,P01426,2026-04-21,Logística,0,Média
IS00829,P00292,2024-10-14,Laboratório,0,Alta
IS00830,P01474,2026-07-20,Logística,0,Alta
IS00831,P01415,2025-10-22,Logística,1,Alta
IS00832,P00633,2026-03-29,Manutenção,0,Média
IS00833,P00167,2025-12-14,Laboratório,0,Média
IS00834,P00849,2024-07-04,Manutenção,0,Alta
IS00835,P00932,2024-11-19,Laboratório,0,Alta
IS00836,P00180,2024-07-17,Logística,0,Média
IS00837,P01014,2024-01-21,Produção,0,Baixa
IS00838,P01336,2025-10-02,Manutenção,0,Baixa
IS00839,P00919,2025-03-20,Laboratório,0,Média
IS00840,P01184,2025-01-11,Logística,0,Alta
IS00841,P00682,2026-02-05,Produção,0,Média
IS00842,P00068,2024-07-17,Produção,0,Baixa
IS00843,P00588,2025-08-25,Logística,1,Média
IS00844,P00674,2024-12-02,Produção,0,Média
IS00845,P00064,2026-05-10,Produção,0,Baixa
IS00846,P00388,2025-09-24,Manutenção,0,Alta
IS00847,P00387,2026-06-13,Manutenção,1,Baixa
IS00848,P00180,2025-03-27,Produção,0,Baixa
IS00849,P00108,2025-03-12,Laboratório,0,Média
IS00850,P00624,2025-04-12,Manutenção,0,Alta
IS00851,P00433,2025-12-10,Laboratório,0,Média
IS00852,P00574,2026-07-26,Logística,1,Média
IS00853,P01277,2026-06-26,Manutenção,0,Baixa
IS00854,P00241,2025-10-24,Laboratório,0,Alta
IS00855,P00464,2026-04-05,Manutenção,0,Média
IS00856,P00964,2025-09-22,Manutenção,0,Alta
IS00857,P00959,2025-11-30,Manutenção,1,Baixa
IS00858,P00290,2026-01-06,Manutenção,0,Alta
IS00859,P00162,2026-07-09,Produção,0,Média
IS00860,P01472,2026-03-25,Logística,0,Alta
IS00861,P00558,2025-08-03,Logística,0,Alta
IS00862,P00178,2024-07-11,Manutenção,0,Alta
IS00863,P01011,2025-02-11,Laboratório,0,Baixa
IS00864,P01193,2025-05-14,Laboratório,0,Média
IS00865,P01206,2025-06-01,Logística,0,Média
IS00866,P00924,2025-12-12,Laboratório,1,Baixa
IS00867,P01202,2026-03-27,Laboratório,0,Alta
IS00868,P00056,2026-07-24,Produção,0,Alta
IS00869,P01500,2024-03-12,Logística,0,Alta
IS00870,P00700,2024-03-20,Laboratório,0,Baixa
IS00871,P00823,2024-12-28,Laboratório,0,Baixa
IS00872,P01069,2024-10-12,Logística,0,Média
IS00873,P00144,2024-11-26,Produção,0,Baixa
IS00874,P01069,2024-08-18,Logística,0,Alta
IS00875,P00896,2024-09-30,Manutenção,0,Média
IS00876,P00049,2024-12-28,Logística,0,Alta
IS00877,P01331,2025-02-05,Logística,0,Alta
IS00878,P00068,2024-05-22,Produção,0,Média
IS00879,P00505,2025-05-07,Manutenção,0,Média
IS00880,P01071,2025-12-19,Manutenção,0,Baixa
IS00881,P00747,2026-06-13,Laboratório,1,Alta
IS00882,P00526,2025-05-07,Manutenção,1,Baixa
IS00883,P01366,2024-11-30,Manutenção,0,Baixa
IS00884,P01202,2025-01-12,Logística,0,Média
IS00885,P00498,2026-03-04,Logística,1,Média
IS00886,P01476,2025-09-16,Laboratório,0,Alta
IS00887,P00397,2024-01-19,Logística,1,Baixa
IS00888,P00384,2024-01-21,Laboratório,0,Baixa
IS00889,P00008,2024-10-03,Produção,0,Baixa
IS00890,P01165,2024-03-31,Laboratório,0,Alta
IS00891,P00451,2025-11-19,Manutenção,0,Média
IS00892,P01140,2024-07-01,Logística,1,Média
IS00893,P00159,2024-08-27,Produção,0,Média
IS00894,P00689,2026-06-13,Laboratório,0,Média
IS00895,P00037,2025-01-22,Manutenção,0,Baixa
IS00896,P00124,2026-01-30,Manutenção,0,Baixa
IS00897,P01146,2024-01-01,Logística,0,Baixa
IS00898,P01313,2025-08-25,Laboratório,0,Alta
IS00899,P01462,2025-02-23,Manutenção,1,Alta
IS00900,P01275,2024-10-11,Logística,1,Média
IS00901,P01254,2026-05-01,Laboratório,0,Média
IS00902,P00090,2024-06-02,Manutenção,0,Média
IS00903,P00579,2025-11-25,Laboratório,0,Alta
IS00904,P00904,2024-04-02,Logística,1,Alta
IS00905,P00933,2024-09-02,Manutenção,0,Alta
IS00906,P00295,2025-07-29,Manutenção,0,Média
IS00907,P00811,2024-12-15,Manutenção,0,Alta
IS00908,P00460,2024-06-19,Produção,0,Alta
IS00909,P01063,2024-08-09,Laboratório,0,Baixa
IS00910,P00739,2024-03-02,Laboratório,0,Baixa
IS00911,P00679,2024-05-30,Produção,0,Média
IS00912,P00269,2025-05-16,Manutenção,0,Baixa
IS00913,P00574,2025-01-21,Manutenção,0,Alta
IS00914,P00283,2025-09-06,Produção,0,Baixa
IS00915,P00929,2025-02-19,Laboratório,0,Alta
IS00916,P01327,2025-09-15,Laboratório,1,Alta
IS00917,P00010,2024-03-23,Laboratório,0,Baixa
IS00918,P00213,2024-02-01,Produção,0,Baixa
IS00919,P01493,2026-03-25,Produção,1,Média
IS00920,P00294,2026-02-10,Produção,1,Média
IS00921,P00380,2026-07-30,Laboratório,0,Média
IS00922,P00321,2025-11-11,Laboratório,0,Média
IS00923,P00737,2026-07-24,Laboratório,1,Média
IS00924,P00269,2026-02-18,Laboratório,0,Média
IS00925,P01306,2024-11-23,Produção,0,Média
IS00926,P00214,2025-02-19,Produção,0,Média
IS00927,P00316,2025-02-27,Produção,1,Média
IS00928,P00303,2025-11-03,Produção,0,Baixa
IS00929,P00791,2024-11-13,Produção,0,Alta
IS00930,P01160,2025-11-10,Manutenção,0,Alta
IS00931,P00652,2024-10-05,Logística,0,Baixa
IS00932,P00953,2025-08-06,Logística,1,Baixa
IS00933,P00344,2026-05-21,Manutenção,0,Média
IS00934,P00704,2026-04-16,Produção,1,Alta
IS00935,P00786,2024-05-11,Logística,1,Alta
IS00936,P00397,2024-12-16,Laboratório,1,Alta
IS00937,P00602,2025-05-03,Logística,0,Baixa
IS00938,P01237,2024-05-05,Produção,0,Baixa
IS00939,P00375,2024-08-18,Laboratório,0,Média
IS00940,P00216,2024-03-03,Logística,0,Alta
IS00941,P00833,2024-10-12,Produção,0,Baixa
IS00942,P01064,2026-03-01,Laboratório,0,Média
IS00943,P00006,2025-09-06,Logística,0,Baixa
IS00944,P00631,2026-04-23,Produção,0,Alta
IS00945,P01221,2025-09-23,Laboratório,0,Média
IS00946,P01396,2025-09-19,Logística,0,Alta
IS00947,P00394,2026-06-12,Produção,0,Alta
IS00948,P00515,2026-07-13,Laboratório,1,Alta
IS00949,P01459,2025-07-27,Laboratório,0,Baixa
IS00950,P01226,2024-10-17,Produção,0,Alta
IS00951,P00071,2024-12-30,Logística,0,Baixa
IS00952,P01351,2025-05-31,Laboratório,0,Média
IS00953,P00379,2026-06-24,Manutenção,0,Baixa
IS00954,P01075,2025-05-26,Produção,0,Alta
IS00955,P01219,2024-05-14,Produção,0,Média
IS00956,P01468,2026-05-22,Laboratório,0,Média
IS00957,P01059,2026-06-27,Manutenção,0,Média
IS00958,P00055,2025-10-19,Logística,0,Baixa
IS00959,P00525,2026-02-04,Manutenção,1,Média
IS00960,P01275,2026-07-12,Produção,0,Média
IS00961,P00287,2025-03-21,Logística,1,Alta
IS00962,P01469,2025-08-23,Manutenção,1,Alta
IS00963,P00452,2026-06-26,Produção,1,Baixa
IS00964,P00938,2025-01-31,Manutenção,0,Média
IS00965,P01003,2024-09-29,Manutenção,0,Alta
IS00966,P01286,2025-01-26,Produção,0,Baixa
IS00967,P00478,2025-03-20,Laboratório,0,Baixa
IS00968,P00484,2025-04-08,Logística,0,Baixa
IS00969,P00591,2024-01-16,Manutenção,1,Alta
IS00970,P00613,2025-10-20,Logística,0,Baixa
IS00971,P00198,2024-11-03,Logística,1,Média
IS00972,P01029,2024-08-06,Produção,0,Alta
IS00973,P00206,2025-05-24,Produção,1,Média
IS00974,P00810,2025-07-20,Logística,1,Alta
IS00975,P00243,2024-03-25,Produção,0,Alta
IS00976,P00840,2024-03-08,Manutenção,0,Média
IS00977,P01425,2026-05-06,Produção,0,Alta
