aprovacao_id;viagem_id;nivel;tempo_aprovacao_h;resultado
AP02190;VG02190;Gestor;7,9;Aprovada
AP02191;VG02191;Diretoria;20,0;Aprovada
AP02192;VG02192;Diretoria;27,4;Aprovada
AP02193;VG02193;Gestor;4,4;Aprovada
AP02194;VG02194;Gestor;58,5;Aprovada
AP02195;VG02195;Gestor;34,0;Aprovada
AP02196;VG02196;Diretoria;16,2;Aprovada
AP02197;VG02197;Gestor;32,7;Aprovada
AP02198;VG02198;Gestor;45,3;Aprovada
AP02199;VG02199;Gestor;25,1;Aprovada
AP02200;VG02200;Diretoria;3,6;Aprovada
AP02201;VG02201;Gestor;7,5;Aprovada
AP02202;VG02202;Gestor;4,0;Aprovada
AP02203;VG02203;Diretoria;12,5;Aprovada
AP02204;VG02204;Gestor;38,1;Aprovada
AP02205;VG02205;Diretoria;7,1;Aprovada
AP02206;VG02206;Gestor;17,2;Aprovada
AP02207;VG02207;Diretoria;8,0;Aprovada
AP02208;VG02208;Gestor;15,1;Aprovada
AP02209;VG02209;Gestor;20,7;Aprovada
AP02210;VG02210;Gestor;14,4;Aprovada
AP02211;VG02211;Gestor;20,0;Aprovada
AP02212;VG02212;Gestor;28,0;Aprovada
AP02213;VG02213;Diretoria;4,0;Aprovada
AP02214;VG02214;Diretoria;17,8;Aprovada
AP02215;VG02215;Gestor;11,4;Aprovada
AP02216;VG02216;Gestor;8,3;Aprovada
AP02217;VG02217;Gestor;30,0;Aprovada
AP02218;VG02218;Diretoria;23,8;Aprovada
AP02219;VG02219;Diretoria;26,2;Aprovada
AP02220;VG02220;Gestor;1,9;Reprovada
AP02221;VG02221;Gestor;25,6;Aprovada
AP02222;VG02222;Gestor;9,7;Aprovada
AP02223;VG02223;Gestor;14,6;Aprovada
AP02224;VG02224;Gestor;18,8;Aprovada
AP02225;VG02225;Diretoria;4,2;Aprovada
AP02226;VG02226;Gestor;22,0;Aprovada
AP02227;VG02227;Gestor;16,5;Aprovada
AP02228;VG02228;Gestor;6,7;Aprovada
AP02229;VG02229;Gestor;18,2;Aprovada
AP02230;VG02230;Diretoria;30,1;Aprovada
AP02231;VG02231;Diretoria;27,2;Aprovada
AP02232;VG02232;Gestor;34,9;Aprovada
AP02233;VG02233;Diretoria;26,3;Aprovada
AP02234;VG02234;Gestor;30,6;Aprovada
AP02235;VG02235;Gestor;17,5;Aprovada
AP02236;VG02236;Diretoria;24,8;Reprovada
AP02237;VG02237;Diretoria;8,6;Aprovada
AP02238;VG02238;Diretoria;13,1;Aprovada
AP02239;VG02239;Diretoria;4,5;Aprovada
AP02240;VG02240;Gestor;16,6;Aprovada
AP02241;VG02241;Gestor;6,9;Reprovada
AP02242;VG02242;Diretoria;18,7;Aprovada
AP02243;VG02243;Diretoria;3,4;Aprovada
AP02244;VG02244;Gestor;13,4;Aprovada
AP02245;VG02245;Diretoria;15,5;Aprovada
AP02246;VG02246;Gestor;9,0;Aprovada
AP02247;VG02247;Gestor;22,8;Aprovada
AP02248;VG02248;Gestor;35,7;Aprovada
AP02249;VG02249;Gestor;18,5;Aprovada
AP02250;VG02250;Diretoria;12,5;Aprovada
AP02251;VG02251;Gestor;18,3;Reprovada
AP02252;VG02252;Gestor;30,8;Aprovada
AP02253;VG02253;Gestor;11,1;Aprovada
AP02254;VG02254;Gestor;9,6;Aprovada
AP02255;VG02255;Diretoria;12,0;Aprovada
AP02256;VG02256;Diretoria;2,3;Aprovada
AP02257;VG02257;Diretoria;12,5;Aprovada
AP02258;VG02258;Diretoria;2,6;Aprovada
AP02259;VG02259;Gestor;4,5;Aprovada
AP02260;VG02260;Gestor;15,3;Aprovada
AP02261;VG02261;Gestor;8,9;Aprovada
AP02262;VG02262;Diretoria;29,8;Aprovada
AP02263;VG02263;Diretoria;43,1;Aprovada
AP02264;VG02264;Gestor;13,2;Aprovada
AP02265;VG02265;Diretoria;42,4;Aprovada
AP02266;VG02266;Diretoria;9,4;Aprovada
AP02267;VG02267;Diretoria;22,9;Aprovada
AP02268;VG02268;Gestor;12,4;Aprovada
AP02269;VG02269;Diretoria;2,9;Aprovada
AP02270;VG02270;Diretoria;21,8;Aprovada
AP02271;VG02271;Gestor;14,8;Aprovada
AP02272;VG02272;Diretoria;3,5;Aprovada
AP02273;VG02273;Gestor;13,7;Reprovada
AP02274;VG02274;Gestor;18,2;Aprovada
AP02275;VG02275;Gestor;10,4;Reprovada
AP02276;VG02276;Diretoria;14,4;Aprovada
AP02277;VG02277;Gestor;31,9;Aprovada
AP02278;VG02278;Gestor;12,3;Aprovada
AP02279;VG02279;Gestor;33,8;Aprovada
AP02280;VG02280;Diretoria;11,9;Aprovada
AP02281;VG02281;Gestor;40,1;Reprovada
AP02282;VG02282;Gestor;8,1;Reprovada
AP02283;VG02283;Diretoria;28,8;Reprovada
AP02284;VG02284;Diretoria;11,8;Aprovada
AP02285;VG02285;Gestor;10,3;Aprovada
AP02286;VG02286;Diretoria;27,0;Aprovada
AP02287;VG02287;Diretoria;21,9;Aprovada
AP02288;VG02288;Gestor;3,2;Reprovada
AP02289;VG02289;Diretoria;4,4;Aprovada
AP02290;VG02290;Diretoria;3,1;Aprovada
AP02291;VG02291;Diretoria;12,6;Aprovada
AP02292;VG02292;Diretoria;40,3;Aprovada
AP02293;VG02293;Diretoria;12,5;Aprovada
AP02294;VG02294;Diretoria;2,5;Aprovada
AP02295;VG02295;Gestor;14,1;Aprovada
AP02296;VG02296;Gestor;0,9;Aprovada
AP02297;VG02297;Gestor;12,8;Aprovada
AP02298;VG02298;Diretoria;5,1;Aprovada
AP02299;VG02299;Gestor;4,9;Aprovada
AP02300;VG02300;Gestor;24,5;Aprovada
AP02301;VG02301;Gestor;10,3;Aprovada
AP02302;VG02302;Diretoria;7,0;Aprovada
AP02303;VG02303;Diretoria;5,0;Aprovada
AP02304;VG02304;Gestor;3,2;Aprovada
AP02305;VG02305;Gestor;15,0;Aprovada
AP02306;VG02306;Diretoria;3,2;Aprovada
AP02307;VG02307;Diretoria;16,8;Aprovada
AP02308;VG02308;Gestor;14,2;Aprovada
AP02309;VG02309;Diretoria;26,1;Aprovada
AP02310;VG02310;Diretoria;12,0;Aprovada
AP02311;VG02311;Gestor;23,1;Aprovada
AP02312;VG02312;Diretoria;58,7;Aprovada
AP02313;VG02313;Diretoria;8,0;Aprovada
AP02314;VG02314;Gestor;38,2;Aprovada
AP02315;VG02315;Diretoria;24,2;Aprovada
AP02316;VG02316;Gestor;8,6;Aprovada
AP02317;VG02317;Gestor;6,7;Aprovada
AP02318;VG02318;Diretoria;22,6;Aprovada
AP02319;VG02319;Gestor;26,5;Aprovada
AP02320;VG02320;Diretoria;17,9;Aprovada
AP02321;VG02321;Gestor;51,5;Aprovada
AP02322;VG02322;Diretoria;15,8;Aprovada
AP02323;VG02323;Diretoria;4,0;Aprovada
AP02324;VG02324;Gestor;17,6;Aprovada
AP02325;VG02325;Gestor;27,9;Aprovada
AP02326;VG02326;Diretoria;21,3;Aprovada
AP02327;VG02327;Diretoria;12,4;Aprovada
AP02328;VG02328;Diretoria;6,4;Aprovada
AP02329;VG02329;Diretoria;45,7;Aprovada
AP02330;VG02330;Gestor;7,2;Aprovada
AP02331;VG02331;Diretoria;18,1;Aprovada
AP02332;VG02332;Gestor;19,4;Aprovada
AP02333;VG02333;Gestor;12,4;Aprovada
AP02334;VG02334;Gestor;32,9;Aprovada
AP02335;VG02335;Diretoria;15,1;Aprovada
AP02336;VG02336;Diretoria;18,6;Aprovada
AP02337;VG02337;Diretoria;13,2;Aprovada
AP02338;VG02338;Gestor;20,8;Aprovada
AP02339;VG02339;Gestor;11,1;Aprovada
AP02340;VG02340;Gestor;17,7;Aprovada
AP02341;VG02341;Gestor;15,3;Aprovada
AP02342;VG02342;Diretoria;23,3;Aprovada
AP02343;VG02343;Gestor;22,8;Aprovada
AP02344;VG02344;Diretoria;43,0;Aprovada
AP02345;VG02345;Gestor;16,4;Reprovada
AP02346;VG02346;Diretoria;6,8;Aprovada
AP02347;VG02347;Diretoria;9,8;Aprovada
AP02348;VG02348;Gestor;22,8;Aprovada
AP02349;VG02349;Diretoria;13,4;Aprovada
AP02350;VG02350;Gestor;43,9;Aprovada
AP02351;VG02351;Gestor;18,9;Aprovada
AP02352;VG02352;Diretoria;0,3;Aprovada
AP02353;VG02353;Gestor;13,3;Aprovada
AP02354;VG02354;Diretoria;14,2;Aprovada
AP02355;VG02355;Diretoria;5,6;Aprovada
AP02356;VG02356;Gestor;26,1;Aprovada
AP02357;VG02357;Gestor;19,6;Aprovada
AP02358;VG02358;Diretoria;7,9;Aprovada
AP02359;VG02359;Gestor;18,0;Aprovada
AP02360;VG02360;Diretoria;11,0;Aprovada
AP02361;VG02361;Gestor;3,0;Aprovada
AP02362;VG02362;Diretoria;22,8;Aprovada
AP02363;VG02363;Gestor;31,0;Aprovada
AP02364;VG02364;Diretoria;21,1;Reprovada
AP02365;VG02365;Diretoria;41,1;Aprovada
AP02366;VG02366;Gestor;12,0;Aprovada
AP02367;VG02367;Gestor;23,3;Aprovada
AP02368;VG02368;Diretoria;1,6;Aprovada
AP02369;VG02369;Diretoria;9,9;Aprovada
AP02370;VG02370;Diretoria;12,1;Aprovada
AP02371;VG02371;Diretoria;26,5;Aprovada
AP02372;VG02372;Diretoria;9,1;Aprovada
AP02373;VG02373;Diretoria;31,0;Aprovada
AP02374;VG02374;Diretoria;12,5;Aprovada
AP02375;VG02375;Gestor;16,3;Aprovada
AP02376;VG02376;Diretoria;13,0;Aprovada
AP02377;VG02377;Gestor;26,4;Aprovada
AP02378;VG02378;Diretoria;19,8;Aprovada
AP02379;VG02379;Gestor;14,4;Aprovada
AP02380;VG02380;Diretoria;8,9;Aprovada
AP02381;VG02381;Gestor;10,2;Aprovada
AP02382;VG02382;Diretoria;15,4;Aprovada
AP02383;VG02383;Gestor;4,6;Aprovada
AP02384;VG02384;Gestor;16,8;Aprovada
AP02385;VG02385;Gestor;10,2;Aprovada
AP02386;VG02386;Gestor;92,1;Aprovada
AP02387;VG02387;Gestor;46,9;Aprovada
AP02388;VG02388;Gestor;17,0;Reprovada
AP02389;VG02389;Gestor;2,9;Aprovada
AP02390;VG02390;Diretoria;3,2;Aprovada
AP02391;VG02391;Gestor;17,7;Aprovada
AP02392;VG02392;Diretoria;11,6;Aprovada
AP02393;VG02393;Gestor;3,9;Aprovada
AP02394;VG02394;Gestor;45,8;Aprovada
AP02395;VG02395;Diretoria;8,5;Aprovada
AP02396;VG02396;Diretoria;32,7;Aprovada
AP02397;VG02397;Gestor;23,5;Aprovada
AP02398;VG02398;Gestor;8,7;Aprovada
AP02399;VG02399;Gestor;8,6;Aprovada
AP02400;VG02400;Diretoria;56,1;Reprovada
AP02401;VG02401;Diretoria;3,0;Aprovada
AP02402;VG02402;Gestor;24,7;Aprovada
AP02403;VG02403;Gestor;4,7;Aprovada
AP02404;VG02404;Gestor;6,9;Aprovada
AP02405;VG02405;Gestor;22,5;Aprovada
AP02406;VG02406;Gestor;17,5;Aprovada
AP02407;VG02407;Gestor;21,7;Aprovada
AP02408;VG02408;Diretoria;5,3;Aprovada
AP02409;VG02409;Gestor;34,2;Aprovada
AP02410;VG02410;Gestor;6,3;Aprovada
AP02411;VG02411;Diretoria;12,5;Aprovada
AP02412;VG02412;Gestor;12,4;Aprovada
AP02413;VG02413;Diretoria;28,4;Aprovada
AP02414;VG02414;Diretoria;13,4;Aprovada
AP02415;VG02415;Diretoria;11,4;Aprovada
AP02416;VG02416;Gestor;16,2;Aprovada
AP02417;VG02417;Gestor;16,9;Aprovada
AP02418;VG02418;Diretoria;15,9;Aprovada
AP02419;VG02419;Diretoria;47,3;Aprovada
AP02420;VG02420;Gestor;22,6;Aprovada
AP02421;VG02421;Diretoria;2,4;Aprovada
AP02422;VG02422;Gestor;28,1;Aprovada
AP02423;VG02423;Gestor;12,0;Aprovada
AP02424;VG02424;Gestor;31,3;Aprovada
AP02425;VG02425;Diretoria;5,2;Aprovada
AP02426;VG02426;Gestor;8,5;Aprovada
AP02427;VG02427;Diretoria;14,0;Reprovada
AP02428;VG02428;Gestor;23,0;Aprovada
AP02429;VG02429;Gestor;16,6;Aprovada
AP02430;VG02430;Gestor;5,7;Aprovada
AP02431;VG02431;Diretoria;8,2;Aprovada
AP02432;VG02432;Diretoria;35,7;Reprovada
AP02433;VG02433;Diretoria;4,1;Aprovada
AP02434;VG02434;Diretoria;9,7;Aprovada
AP02435;VG02435;Gestor;14,8;Aprovada
AP02436;VG02436;Gestor;25,1;Aprovada
AP02437;VG02437;Gestor;10,4;Aprovada
AP02438;VG02438;Gestor;7,2;Aprovada
AP02439;VG02439;Diretoria;17,4;Aprovada
AP02440;VG02440;Diretoria;20,4;Aprovada
AP02441;VG02441;Gestor;14,3;Aprovada
AP02442;VG02442;Gestor;18,9;Aprovada
AP02443;VG02443;Diretoria;15,8;Aprovada
AP02444;VG02444;Diretoria;34,5;Aprovada
AP02445;VG02445;Diretoria;23,8;Aprovada
AP02446;VG02446;Diretoria;25,4;Aprovada
AP02447;VG02447;Gestor;17,3;Aprovada
AP02448;VG02448;Diretoria;40,2;Reprovada
AP02449;VG02449;Gestor;56,9;Aprovada
AP02450;VG02450;Diretoria;14,6;Aprovada
AP02451;VG02451;Diretoria;9,9;Aprovada
AP02452;VG02452;Diretoria;34,1;Aprovada
AP02453;VG02453;Diretoria;12,5;Aprovada
AP02454;VG02454;Gestor;19,6;Aprovada
AP02455;VG02455;Gestor;14,9;Aprovada
AP02456;VG02456;Gestor;24,2;Aprovada
AP02457;VG02457;Diretoria;37,4;Aprovada
AP02458;VG02458;Gestor;15,7;Aprovada
AP02459;VG02459;Gestor;37,5;Aprovada
AP02460;VG02460;Diretoria;14,1;Aprovada
AP02461;VG02461;Gestor;30,8;Aprovada
AP02462;VG02462;Gestor;6,6;Aprovada
AP02463;VG02463;Gestor;12,7;Aprovada
AP02464;VG02464;Gestor;12,8;Aprovada
AP02465;VG02465;Gestor;49,0;Aprovada
AP02466;VG02466;Gestor;36,6;Aprovada
AP02467;VG02467;Diretoria;4,7;Reprovada
AP02468;VG02468;Gestor;1,7;Aprovada
AP02469;VG02469;Diretoria;12,0;Aprovada
AP02470;VG02470;Gestor;1,7;Aprovada
AP02471;VG02471;Gestor;9,8;Aprovada
AP02472;VG02472;Gestor;12,5;Aprovada
AP02473;VG02473;Gestor;11,4;Aprovada
AP02474;VG02474;Diretoria;12,8;Aprovada
AP02475;VG02475;Gestor;10,7;Aprovada
AP02476;VG02476;Diretoria;9,6;Aprovada
AP02477;VG02477;Diretoria;4,9;Reprovada
AP02478;VG02478;Diretoria;9,6;Aprovada
AP02479;VG02479;Diretoria;9,4;Aprovada
AP02480;VG02480;Diretoria;26,0;Aprovada
AP02481;VG02481;Gestor;17,8;Aprovada
AP02482;VG02482;Gestor;11,6;Aprovada
AP02483;VG02483;Diretoria;16,0;Aprovada
AP02484;VG02484;Gestor;25,4;Aprovada
AP02485;VG02485;Gestor;15,9;Aprovada
AP02486;VG02486;Gestor;27,2;Aprovada
AP02487;VG02487;Diretoria;1,7;Aprovada
AP02488;VG02488;Diretoria;47,8;Aprovada
AP02489;VG02489;Diretoria;47,4;Aprovada
AP02490;VG02490;Gestor;5,5;Aprovada
AP02491;VG02491;Gestor;19,6;Aprovada
AP02492;VG02492;Diretoria;27,9;Aprovada
AP02493;VG02493;Gestor;11,1;Aprovada
AP02494;VG02494;Diretoria;20,0;Aprovada
AP02495;VG02495;Diretoria;8,7;Aprovada
AP02496;VG02496;Gestor;12,0;Aprovada
AP02497;VG02497;Gestor;5,4;Aprovada
AP02498;VG02498;Gestor;45,2;Aprovada
AP02499;VG02499;Diretoria;12,2;Aprovada
AP02500;VG02500;Gestor;37,8;Aprovada
AP02501;VG02501;Diretoria;30,8;Aprovada
AP02502;VG02502;Gestor;17,3;Aprovada
AP02503;VG02503;Diretoria;52,9;Aprovada
AP02504;VG02504;Gestor;1,9;Aprovada
AP02505;VG02505;Gestor;3,3;Aprovada
AP02506;VG02506;Diretoria;16,2;Aprovada
AP02507;VG02507;Gestor;5,0;Aprovada
AP02508;VG02508;Gestor;5,4;Aprovada
AP02509;VG02509;Diretoria;1,8;Aprovada
AP02510;VG02510;Diretoria;13,2;Aprovada
AP02511;VG02511;Gestor;7,8;Aprovada
AP02512;VG02512;Gestor;32,1;Aprovada
AP02513;VG02513;Gestor;44,9;Aprovada
AP02514;VG02514;Gestor;25,8;Aprovada
AP02515;VG02515;Diretoria;22,0;Aprovada
AP02516;VG02516;Diretoria;21,6;Aprovada
AP02517;VG02517;Diretoria;32,8;Aprovada
AP02518;VG02518;Gestor;38,7;Reprovada
AP02519;VG02519;Diretoria;11,5;Aprovada
AP02520;VG02520;Diretoria;1,0;Aprovada
AP02521;VG02521;Diretoria;27,0;Aprovada
AP02522;VG02522;Diretoria;38,6;Aprovada
AP02523;VG02523;Diretoria;16,2;Aprovada
AP02524;VG02524;Diretoria;10,2;Aprovada
AP02525;VG02525;Diretoria;13,0;Reprovada
AP02526;VG02526;Gestor;14,1;Aprovada
AP02527;VG02527;Gestor;29,1;Aprovada
AP02528;VG02528;Diretoria;9,2;Aprovada
AP02529;VG02529;Diretoria;5,6;Aprovada
AP02530;VG02530;Diretoria;7,0;Aprovada
AP02531;VG02531;Gestor;9,4;Aprovada
AP02532;VG02532;Diretoria;7,1;Reprovada
AP02533;VG02533;Gestor;9,6;Aprovada
AP02534;VG02534;Gestor;17,6;Aprovada
AP02535;VG02535;Gestor;11,9;Aprovada
AP02536;VG02536;Gestor;14,1;Aprovada
AP02537;VG02537;Gestor;44,6;Aprovada
AP02538;VG02538;Gestor;15,6;Aprovada
AP02539;VG02539;Gestor;4,2;Aprovada
AP02540;VG02540;Diretoria;1,9;Aprovada
AP02541;VG02541;Diretoria;27,6;Aprovada
AP02542;VG02542;Gestor;7,7;Aprovada
AP02543;VG02543;Diretoria;19,3;Aprovada
AP02544;VG02544;Gestor;5,4;Aprovada
AP02545;VG02545;Gestor;13,8;Aprovada
AP02546;VG02546;Gestor;17,2;Aprovada
AP02547;VG02547;Gestor;22,4;Aprovada
AP02548;VG02548;Diretoria;5,3;Aprovada
AP02549;VG02549;Gestor;15,7;Aprovada
AP02550;VG02550;Gestor;6,5;Aprovada
AP02551;VG02551;Diretoria;41,7;Reprovada
AP02552;VG02552;Diretoria;31,0;Aprovada
AP02553;VG02553;Gestor;38,3;Aprovada
AP02554;VG02554;Diretoria;17,3;Aprovada
AP02555;VG02555;Gestor;4,4;Aprovada
AP02556;VG02556;Diretoria;19,7;Aprovada
AP02557;VG02557;Diretoria;37,2;Aprovada
AP02558;VG02558;Diretoria;4,4;Aprovada
AP02559;VG02559;Gestor;19,2;Aprovada
AP02560;VG02560;Gestor;21,3;Reprovada
AP02561;VG02561;Diretoria;18,7;Aprovada
AP02562;VG02562;Diretoria;51,2;Reprovada
AP02563;VG02563;Gestor;3,7;Aprovada
AP02564;VG02564;Diretoria;36,4;Aprovada
AP02565;VG02565;Diretoria;2,2;Aprovada
AP02566;VG02566;Diretoria;13,2;Aprovada
AP02567;VG02567;Gestor;11,4;Aprovada
AP02568;VG02568;Gestor;31,4;Aprovada
AP02569;VG02569;Gestor;7,2;Aprovada
AP02570;VG02570;Diretoria;12,9;Aprovada
AP02571;VG02571;Gestor;15,5;Aprovada
AP02572;VG02572;Gestor;7,2;Aprovada
AP02573;VG02573;Diretoria;20,2;Aprovada
AP02574;VG02574;Gestor;24,0;Aprovada
AP02575;VG02575;Diretoria;12,1;Aprovada
AP02576;VG02576;Diretoria;17,2;Aprovada
AP02577;VG02577;Gestor;19,3;Aprovada
AP02578;VG02578;Gestor;21,6;Aprovada
AP02579;VG02579;Diretoria;20,4;Aprovada
AP02580;VG02580;Gestor;5,8;Aprovada
AP02581;VG02581;Diretoria;26,2;Aprovada
AP02582;VG02582;Gestor;24,1;Aprovada
AP02583;VG02583;Diretoria;9,0;Aprovada
AP02584;VG02584;Diretoria;3,5;Aprovada
AP02585;VG02585;Gestor;1,3;Aprovada
AP02586;VG02586;Diretoria;41,6;Aprovada
AP02587;VG02587;Gestor;8,2;Aprovada
AP02588;VG02588;Diretoria;4,0;Aprovada
AP02589;VG02589;Gestor;11,8;Aprovada
AP02590;VG02590;Gestor;25,6;Aprovada
AP02591;VG02591;Gestor;26,8;Aprovada
AP02592;VG02592;Diretoria;42,3;Aprovada
AP02593;VG02593;Gestor;33,2;Aprovada
AP02594;VG02594;Gestor;83,8;Aprovada
AP02595;VG02595;Diretoria;23,1;Aprovada
AP02596;VG02596;Gestor;17,0;Aprovada
AP02597;VG02597;Gestor;42,5;Aprovada
AP02598;VG02598;Gestor;9,6;Reprovada
AP02599;VG02599;Gestor;8,1;Aprovada
AP02600;VG02600;Gestor;35,3;Aprovada
AP02601;VG02601;Gestor;38,6;Reprovada
AP02602;VG02602;Diretoria;6,3;Aprovada
AP02603;VG02603;Diretoria;19,7;Aprovada
AP02604;VG02604;Gestor;13,8;Aprovada
AP02605;VG02605;Gestor;30,3;Reprovada
AP02606;VG02606;Diretoria;10,3;Aprovada
AP02607;VG02607;Gestor;12,3;Aprovada
AP02608;VG02608;Diretoria;8,2;Aprovada
AP02609;VG02609;Diretoria;1,1;Aprovada
AP02610;VG02610;Diretoria;4,0;Aprovada
AP02611;VG02611;Gestor;18,6;Aprovada
AP02612;VG02612;Diretoria;9,5;Aprovada
AP02613;VG02613;Gestor;6,0;Reprovada
AP02614;VG02614;Gestor;3,0;Aprovada
AP02615;VG02615;Diretoria;4,7;Aprovada
AP02616;VG02616;Gestor;4,0;Aprovada
AP02617;VG02617;Diretoria;18,6;Aprovada
AP02618;VG02618;Diretoria;7,7;Aprovada
AP02619;VG02619;Gestor;18,8;Reprovada
AP02620;VG02620;Diretoria;35,1;Aprovada
AP02621;VG02621;Diretoria;12,5;Aprovada
AP02622;VG02622;Diretoria;10,7;Aprovada
AP02623;VG02623;Gestor;21,0;Aprovada
AP02624;VG02624;Gestor;17,8;Aprovada
AP02625;VG02625;Diretoria;9,7;Aprovada
AP02626;VG02626;Gestor;10,1;Aprovada
AP02627;VG02627;Diretoria;19,4;Aprovada
AP02628;VG02628;Gestor;2,3;Aprovada
AP02629;VG02629;Diretoria;9,8;Aprovada
AP02630;VG02630;Gestor;21,9;Aprovada
AP02631;VG02631;Diretoria;16,3;Aprovada
AP02632;VG02632;Gestor;9,7;Aprovada
AP02633;VG02633;Gestor;32,0;Aprovada
AP02634;VG02634;Gestor;30,1;Aprovada
AP02635;VG02635;Gestor;8,5;Aprovada
AP02636;VG02636;Gestor;4,3;Aprovada
AP02637;VG02637;Diretoria;12,1;Aprovada
AP02638;VG02638;Diretoria;3,8;Aprovada
AP02639;VG02639;Gestor;18,8;Reprovada
AP02640;VG02640;Gestor;37,7;Aprovada
AP02641;VG02641;Diretoria;15,3;Aprovada
AP02642;VG02642;Gestor;39,0;Aprovada
AP02643;VG02643;Diretoria;58,2;Aprovada
AP02644;VG02644;Gestor;11,3;Aprovada
AP02645;VG02645;Gestor;22,5;Aprovada
AP02646;VG02646;Diretoria;28,1;Aprovada
AP02647;VG02647;Diretoria;2,7;Aprovada
AP02648;VG02648;Gestor;23,4;Reprovada
AP02649;VG02649;Gestor;9,8;Aprovada
AP02650;VG02650;Gestor;30,7;Aprovada
AP02651;VG02651;Gestor;9,7;Aprovada
AP02652;VG02652;Diretoria;20,1;Aprovada
AP02653;VG02653;Diretoria;2,8;Aprovada
AP02654;VG02654;Diretoria;21,8;Aprovada
AP02655;VG02655;Gestor;7,7;Aprovada
AP02656;VG02656;Gestor;18,1;Aprovada
AP02657;VG02657;Diretoria;44,5;Reprovada
AP02658;VG02658;Diretoria;16,7;Aprovada
AP02659;VG02659;Gestor;45,7;Aprovada
AP02660;VG02660;Diretoria;28,8;Aprovada
AP02661;VG02661;Gestor;9,7;Aprovada
AP02662;VG02662;Gestor;10,8;Aprovada
AP02663;VG02663;Diretoria;25,9;Aprovada
AP02664;VG02664;Gestor;14,1;Aprovada
AP02665;VG02665;Gestor;11,1;Aprovada
AP02666;VG02666;Gestor;13,2;Aprovada
AP02667;VG02667;Gestor;6,5;Aprovada
AP02668;VG02668;Gestor;1,8;Aprovada
AP02669;VG02669;Diretoria;13,2;Aprovada
AP02670;VG02670;Diretoria;33,8;Aprovada
AP02671;VG02671;Diretoria;44,7;Aprovada
AP02672;VG02672;Gestor;47,1;Aprovada
AP02673;VG02673;Gestor;6,9;Aprovada
AP02674;VG02674;Gestor;8,2;Reprovada
AP02675;VG02675;Gestor;8,1;Reprovada
AP02676;VG02676;Diretoria;3,7;Aprovada
AP02677;VG02677;Gestor;4,1;Aprovada
AP02678;VG02678;Diretoria;39,3;Aprovada
AP02679;VG02679;Gestor;8,7;Aprovada
AP02680;VG02680;Gestor;1,3;Aprovada
AP02681;VG02681;Diretoria;17,3;Aprovada
AP02682;VG02682;Gestor;33,4;Aprovada
AP02683;VG02683;Gestor;17,5;Aprovada
AP02684;VG02684;Diretoria;13,4;Aprovada
AP02685;VG02685;Diretoria;7,9;Aprovada
AP02686;VG02686;Diretoria;17,4;Reprovada
AP02687;VG02687;Diretoria;6,2;Aprovada
AP02688;VG02688;Diretoria;38,6;Aprovada
AP02689;VG02689;Diretoria;3,8;Aprovada
AP02690;VG02690;Gestor;26,0;Reprovada
AP02691;VG02691;Diretoria;48,7;Aprovada
AP02692;VG02692;Diretoria;19,5;Aprovada
AP02693;VG02693;Diretoria;5,0;Aprovada
AP02694;VG02694;Gestor;30,7;Reprovada
AP02695;VG02695;Diretoria;17,0;Aprovada
AP02696;VG02696;Diretoria;28,2;Aprovada
AP02697;VG02697;Gestor;7,5;Aprovada
AP02698;VG02698;Diretoria;12,6;Aprovada
AP02699;VG02699;Gestor;21,6;Aprovada
AP02700;VG02700;Diretoria;2,2;Aprovada
AP02701;VG02701;Gestor;14,6;Reprovada
AP02702;VG02702;Diretoria;37,9;Aprovada
AP02703;VG02703;Gestor;19,4;Aprovada
AP02704;VG02704;Gestor;31,8;Aprovada
AP02705;VG02705;Diretoria;5,8;Aprovada
AP02706;VG02706;Diretoria;14,0;Aprovada
AP02707;VG02707;Gestor;14,8;Aprovada
AP02708;VG02708;Diretoria;26,9;Aprovada
AP02709;VG02709;Diretoria;36,4;Aprovada
AP02710;VG02710;Diretoria;8,2;Aprovada
AP02711;VG02711;Gestor;18,4;Aprovada
AP02712;VG02712;Diretoria;23,7;Reprovada
AP02713;VG02713;Gestor;5,4;Aprovada
AP02714;VG02714;Diretoria;18,3;Aprovada
AP02715;VG02715;Gestor;40,4;Reprovada
AP02716;VG02716;Diretoria;17,8;Aprovada
AP02717;VG02717;Gestor;25,7;Aprovada
AP02718;VG02718;Gestor;21,1;Aprovada
AP02719;VG02719;Diretoria;19,8;Aprovada
AP02720;VG02720;Gestor;60,7;Aprovada
AP02721;VG02721;Diretoria;24,3;Aprovada
AP02722;VG02722;Diretoria;25,5;Aprovada
AP02723;VG02723;Gestor;2,1;Reprovada
AP02724;VG02724;Gestor;15,6;Aprovada
AP02725;VG02725;Gestor;12,6;Aprovada
AP02726;VG02726;Gestor;61,5;Aprovada
AP02727;VG02727;Diretoria;25,9;Aprovada
AP02728;VG02728;Diretoria;23,6;Aprovada
AP02729;VG02729;Gestor;57,3;Aprovada
AP02730;VG02730;Gestor;44,9;Aprovada
AP02731;VG02731;Diretoria;13,2;Aprovada
AP02732;VG02732;Gestor;6,8;Aprovada
AP02733;VG02733;Diretoria;24,5;Aprovada
AP02734;VG02734;Gestor;14,5;Reprovada
AP02735;VG02735;Gestor;17,6;Aprovada
AP02736;VG02736;Gestor;6,0;Aprovada
AP02737;VG02737;Diretoria;20,9;Aprovada
