lote_id,produto_id,unidade_id,data_inicio,quantidade_planejada,quantidade_produzida,horas_planejadas,horas_reais,refugo_kg,consumo_energia_kwh,consumo_agua_l,rendimento_pct,refugo_pct,produtividade_kg_h
L000190,P005,U03,2024-08-18,1160.59,1025.85,7.76,8.85,25.89,375.33,2317.36,0.8839038764766196,0.02523760783740313,115.91525423728812
L000191,P005,U03,2024-09-24,739.75,692.22,4.65,4.7,24.55,219.45,575.91,0.9357485637039541,0.035465603420877755,147.2808510638298
L000192,P005,U02,2024-10-21,1487.32,1453.84,9.56,12.84,8.37,339.19,2329.98,0.9774897130409058,0.005757167226104661,113.22741433021807
L000193,P007,U03,2025-06-27,926.93,865.14,6.54,6.4,30.61,423.78,1864.92,0.9333390870939553,0.035381556742261365,135.178125
L000194,P001,U02,2025-10-25,1025.82,992.66,6.08,5.49,17.56,568.83,1503.15,0.9676746407751847,0.017689843450929825,180.81238615664844
L000195,P004,U03,2025-12-21,740.02,674.83,5.92,6.04,6.45,417.35,1766.06,0.9119077862760466,0.009557962746173109,111.72682119205298
L000196,P001,U02,2024-02-16,755.21,711.95,3.85,4.59,6.15,418.1,1019.25,0.9427179195190741,0.008638247067912072,155.10893246187365
L000197,P001,U03,2025-01-06,696.72,603.89,3.96,4.72,21.05,221.08,1486.68,0.8667613962567459,0.03485734156882876,127.9427966101695
L000198,P002,U03,2025-06-08,281.93,255.49,1.84,2.26,9.81,156.75,630.26,0.9062178554960452,0.03839680613722651,113.04867256637169
L000199,P004,U03,2024-02-22,668.78,682.76,4.07,4.58,26.13,382.91,1706.16,1.0209037351595442,0.03827113480578827,149.07423580786025
L000200,P001,U03,2024-05-22,245.95,228.12,2.04,2.7,10.17,73.38,567.3,0.9275055905671885,0.04458179905312993,84.48888888888888
L000201,P008,U02,2026-03-22,1279.08,1138.59,10.58,13.68,13.52,532.32,1174.43,0.890163242330425,0.011874335801298097,83.23026315789473
L000202,P003,U01,2024-09-15,267.29,259.39,1.96,2.26,9.79,74.33,454.5,0.9704440869467618,0.03774239562049424,114.77433628318585
L000203,P003,U03,2024-07-17,500.77,510.92,3.9,3.9,19.1,267.75,819.29,1.020268786069453,0.03738354341188445,131.00512820512822
L000204,P007,U01,2025-11-03,1188.37,1159.58,8.35,10.5,9.93,600.51,3144.81,0.9757735385443927,0.008563445385398162,110.43619047619048
L000205,P003,U01,2024-11-09,993.91,900.75,4.81,4.89,33.35,384.52,985.81,0.906269179301949,0.037024701637524284,184.20245398773008
L000206,P005,U01,2024-01-29,1394.91,1372.98,10.95,12.48,52.16,311.42,1421.87,0.984278555605738,0.03799035674226864,110.01442307692308
L000207,P008,U02,2024-08-28,304.79,286.58,1.89,2.23,1.53,138.6,535.64,0.9402539453394139,0.005338823365203434,128.51121076233184
L000208,P004,U01,2026-03-06,395.24,387.19,2.8,3.04,1.21,207.67,486.62,0.9796326282764902,0.0031250807097290734,127.36513157894737
L000209,P008,U02,2025-05-25,1264.96,1256.79,8.46,10.03,52.21,529.57,1258.35,0.9935412977485454,0.041542341998265425,125.30309072781655
L000210,P008,U02,2024-05-29,653.01,671.48,3.81,3.89,26.57,323.98,1097.63,1.0282844060581002,0.03956930958479776,172.61696658097685
L000211,P008,U03,2025-11-20,846.09,778.64,6.46,8.21,34.64,450.05,2006.82,0.9202803484262903,0.04448782492551115,94.84043848964676
L000212,P008,U03,2025-12-25,923.2,841.89,5.36,6.75,21.46,253.21,1565.15,0.9119259098786828,0.025490265949233273,124.72444444444444
L000213,P001,U01,2025-05-27,735.12,712.49,3.72,3.38,6.1,376.12,1802.13,0.9692159103275656,0.008561523670507656,210.7958579881657
L000214,P007,U03,2024-12-17,798.43,797.04,4.32,4.49,18.53,221.58,794.39,0.9982590834512731,0.023248519522232263,177.5144766146993
L000215,P003,U02,2024-11-09,894.31,866.13,6.82,7.77,36.23,301.55,1384.59,0.9684896736031131,0.0418297484211377,111.47104247104248
L000216,P007,U02,2024-01-28,522.11,518.23,3.75,4.49,22.59,176.17,723.43,0.9925686158089292,0.043590683673272484,115.41870824053451
L000217,P008,U01,2024-07-18,1110.74,997.58,5.71,7.27,14.36,334.2,1794.94,0.8981219727388948,0.014394835501914633,137.2187070151307
L000218,P001,U02,2024-04-13,1347.62,1237.66,7.23,8.82,2.7,582.93,2216.53,0.9184042979474928,0.0021815361246222712,140.32426303854876
L000219,P003,U01,2024-04-13,604.57,547.09,2.92,3.53,1.9,155.53,838.92,0.9049241609739154,0.003472920360452576,154.98300283286122
L000220,P001,U03,2024-08-22,586.18,551.45,2.82,2.75,21.91,302.68,821.51,0.9407519874441299,0.03973161664702148,200.52727272727273
L000221,P005,U02,2024-10-26,1135.69,1169.13,7.95,9.18,14.19,488.5,2579.54,1.0294446547913603,0.012137230248133226,127.35620915032682
L000222,P006,U01,2025-09-07,1765.8,1816.25,8.63,11.07,42.07,757.77,4664.93,1.0285706195492128,0.023163110805230556,164.0695573622403
L000223,P003,U03,2024-01-06,287.89,249.55,2.0,2.61,2.03,95.74,294.81,0.8668241342179306,0.008134642356241234,95.61302681992338
L000224,P002,U03,2026-04-07,258.61,224.5,1.37,1.73,5.22,93.2,217.13,0.8681025482386605,0.023251670378619152,129.76878612716763
L000225,P002,U01,2025-11-09,296.51,304.83,1.43,1.51,1.3,148.98,243.66,1.028059761896732,0.004264672112324903,201.87417218543044
L000226,P002,U02,2025-03-16,692.61,635.45,5.55,6.39,10.8,274.17,1675.3,0.9174715929599631,0.01699582972696514,99.44444444444446
L000227,P008,U03,2024-11-18,1292.99,1138.33,7.03,7.54,36.36,288.14,2486.2,0.880385772511775,0.031941528379292476,150.97214854111405
L000228,P007,U03,2026-01-22,1975.62,1921.68,10.04,12.15,38.0,982.46,2215.88,0.9726971786072222,0.019774364098080845,158.16296296296295
L000229,P006,U02,2026-02-09,798.87,696.46,3.95,5.2,20.56,173.3,787.0,0.8718064265775408,0.02952071906498578,133.9346153846154
L000230,P007,U01,2025-10-27,2015.1,1818.92,13.78,15.41,3.78,663.61,2970.58,0.902645030023324,0.0020781562685549663,118.03504218040234
L000231,P008,U01,2026-05-03,816.44,715.22,5.79,6.44,3.71,312.46,1172.1,0.8760227328401352,0.0051872151226196135,111.05900621118012
L000232,P001,U02,2024-12-22,992.67,974.71,6.15,7.37,37.29,459.63,1567.25,0.9819073811034886,0.0382575330098183,132.2537313432836
L000233,P004,U01,2026-01-25,1030.43,1032.93,6.56,6.14,11.11,491.96,2273.42,1.0024261715982647,0.010755811139186585,168.2296416938111
L000234,P004,U02,2025-01-08,353.76,341.89,2.41,3.24,14.63,93.27,690.07,0.9664461781999095,0.04279154113896283,105.5216049382716
L000235,P006,U02,2024-09-24,1954.67,1774.56,15.91,14.98,13.7,398.8,4780.5,0.9078565691395478,0.007720223604724552,118.46194926568758
L000236,P006,U03,2025-11-27,1803.61,1551.39,10.94,12.6,27.15,933.3,1483.46,0.8601582382000544,0.017500435093690172,123.12619047619049
L000237,P002,U03,2025-11-25,1075.24,1085.14,6.76,8.18,46.19,513.84,2107.3,1.009207246754213,0.04256593619256501,132.65770171149146
L000238,P003,U01,2025-01-25,1874.42,1632.09,10.86,11.18,11.19,992.02,2536.71,0.8707173418977603,0.006856239545613293,145.9830053667263
L000239,P006,U02,2025-06-10,443.91,428.97,3.56,3.53,13.11,253.92,610.09,0.9663445292964791,0.030561577732708577,121.52124645892353
L000240,P003,U01,2026-04-03,481.71,447.66,3.13,3.16,9.44,173.44,1096.89,0.9293143177430405,0.02108743242639503,141.66455696202533
L000241,P002,U03,2025-08-17,1460.77,1451.24,7.09,8.39,44.45,640.32,3159.27,0.9934760434565332,0.03062897935558557,172.97258641239569
L000242,P001,U01,2025-11-16,387.01,379.03,2.85,3.56,14.19,175.07,923.93,0.9793803777680162,0.03743766984143736,106.4691011235955
L000243,P003,U01,2024-09-17,320.7,299.71,2.49,2.36,7.6,166.38,365.44,0.934549423136888,0.025357845917720463,126.9957627118644
L000244,P007,U03,2025-08-20,1428.94,1453.86,7.52,8.89,29.59,475.77,3923.03,1.0174395006088428,0.020352716217517507,163.53880764904386
L000245,P005,U02,2024-11-22,730.67,637.34,3.62,4.64,21.92,207.9,1140.73,0.8722679184857735,0.03439294568048452,137.35775862068968
L000246,P002,U01,2025-12-31,2139.6,2074.47,12.28,15.01,30.72,655.27,5578.29,0.9695597307908019,0.01480860171513688,138.2058627581612
L000247,P002,U01,2026-01-15,720.85,719.07,5.98,5.57,24.85,312.79,1615.68,0.9975306929319554,0.034558526986246126,129.09694793536804
L000248,P007,U01,2024-07-24,243.21,223.3,1.98,2.66,3.89,76.97,530.21,0.9181365897783809,0.0174205105239588,83.94736842105263
L000249,P005,U02,2025-02-13,1552.22,1440.9,7.41,9.58,13.09,734.08,2147.18,0.9282833618945768,0.009084599902838502,150.4070981210856
L000250,P005,U03,2025-12-20,1456.29,1256.35,7.4,7.15,14.4,435.63,2288.12,0.8627059170906893,0.011461774187129384,175.7132867132867
L000251,P006,U02,2025-12-02,1514.25,1469.3,9.83,13.09,56.77,752.38,3944.9,0.9703153376258874,0.03863744640304907,112.24598930481284
L000252,P005,U02,2024-11-05,553.05,566.44,2.9,3.52,24.99,247.69,1200.41,1.0242111924780763,0.044117647058823525,160.92045454545456
L000253,P002,U03,2024-10-28,1163.49,1095.79,6.82,8.58,4.31,364.79,1338.34,0.9418129936656094,0.003933235382691939,127.71445221445221
L000254,P006,U02,2025-11-29,938.73,882.92,5.58,5.44,8.76,383.5,1094.56,0.9405473352295122,0.009921623703166765,162.30147058823528
L000255,P006,U01,2025-07-27,444.82,442.94,2.69,3.38,1.27,227.13,725.91,0.9957735713322243,0.0028672054905856323,131.0473372781065
L000256,P007,U03,2024-08-18,1107.71,994.86,8.36,10.66,15.43,570.74,895.39,0.8981231549773857,0.015509719960597471,93.32645403377111
L000257,P002,U01,2024-01-12,1126.57,1007.25,5.45,6.77,5.72,571.31,2411.53,0.8940855872249395,0.005678828493422685,148.781388478582
L000258,P007,U01,2024-07-18,695.01,702.56,5.75,5.26,28.33,163.36,611.87,1.0108631530481575,0.04032395809610567,133.56653992395437
L000259,P002,U01,2026-05-13,990.36,887.3,5.91,7.95,26.67,224.62,792.96,0.8959368310513348,0.03005747774146287,111.61006289308175
L000260,P007,U03,2026-04-03,674.6,674.88,4.27,4.17,7.8,163.6,1600.7,1.0004150607767566,0.011557610241820768,161.84172661870502
L000261,P002,U02,2026-03-13,2173.6,2007.03,11.44,11.22,71.66,452.14,5338.65,0.9233667648141333,0.03570449868711479,178.87967914438502
L000262,P008,U03,2024-10-04,307.25,266.64,2.05,2.75,5.95,162.54,244.82,0.8678275020341741,0.022314731473147317,96.96
L000263,P002,U02,2025-06-12,667.96,584.92,3.28,3.14,4.08,209.14,453.6,0.8756811785136833,0.0069753128632975454,186.28025477707004
L000264,P007,U01,2025-08-12,1942.39,1797.93,12.45,15.15,20.18,1041.52,4845.12,0.9256277060734456,0.011224018732653662,118.67524752475248
L000265,P001,U01,2024-09-16,597.11,528.26,3.22,3.88,21.15,241.87,839.05,0.884694612382978,0.04003710294173324,136.14948453608247
L000266,P002,U03,2024-04-21,435.44,439.08,3.14,3.43,19.47,265.3,326.7,1.008359360646702,0.04434271658923203,128.01166180758017
L000267,P002,U01,2024-10-19,710.87,692.98,4.71,6.03,16.33,343.53,1936.93,0.9748336545359911,0.02356489364772432,114.92205638474294
L000268,P001,U02,2024-02-28,358.83,356.71,2.71,3.0,10.48,116.27,465.2,0.9940919098180196,0.029379608084999023,118.90333333333332
L000269,P005,U01,2026-06-25,1685.67,1698.41,8.45,10.84,8.53,496.79,1736.27,1.0075578256716913,0.005022344428023857,156.679889298893
L000270,P001,U03,2024-05-22,1277.49,1172.82,7.3,6.84,10.67,447.48,2650.06,0.918065894840664,0.009097730256987433,171.46491228070175
L000271,P006,U03,2026-01-09,923.92,846.34,7.02,7.07,13.84,502.17,929.71,0.9160316910555028,0.01635276602783751,119.70862800565772
L000272,P002,U02,2026-04-24,2085.84,1950.32,17.3,22.5,21.99,869.7,2999.17,0.9350285736202201,0.011275072808564749,86.68088888888889
L000273,P006,U01,2024-02-18,1975.42,1824.29,14.3,15.41,4.01,847.32,3516.61,0.9234947504834414,0.002198115431208854,118.38351719662556
L000274,P005,U01,2025-12-06,2164.23,1985.61,11.93,12.82,52.0,695.89,2149.86,0.9174671823235053,0.026188425723077544,154.88377535101404
L000275,P002,U03,2024-10-14,2180.89,2144.63,10.74,14.09,47.2,1312.66,3777.62,0.9833737602538414,0.022008458335470455,152.20936834634495
L000276,P005,U03,2025-04-15,1521.57,1560.21,10.64,14.08,63.29,356.5,1416.63,1.0253948224531242,0.040565052140416995,110.81036931818183
L000277,P004,U02,2026-06-13,659.13,671.1,4.98,5.87,19.45,280.61,556.35,1.0181603022165582,0.028982267918343015,114.32708688245316
L000278,P008,U01,2024-09-26,2066.16,1953.81,10.21,13.66,55.48,979.1,2023.73,0.9456237658264607,0.02839580102466463,143.03147877013177
L000279,P001,U03,2026-04-11,1415.25,1383.79,10.54,10.04,16.64,519.04,1734.67,0.977770711888359,0.012024945981687974,137.8276892430279
L000280,P001,U03,2024-04-10,764.89,693.56,4.9,4.81,28.07,412.17,1084.27,0.9067447606845428,0.04047234557932984,144.1912681912682
L000281,P002,U02,2026-03-19,449.39,449.5,2.19,2.28,10.39,186.75,566.48,1.000244776252253,0.023114571746384874,197.14912280701756
L000282,P005,U03,2025-04-24,1718.56,1639.67,13.2,15.05,15.01,451.36,2088.44,0.9540952890792292,0.009154281044356486,108.94817275747508
L000283,P002,U03,2025-03-05,938.46,921.08,7.48,7.64,38.16,223.01,965.19,0.9814802975086845,0.04142962609111043,120.56020942408378
L000284,P003,U03,2024-02-06,1031.33,965.67,6.91,8.13,3.76,432.4,2328.27,0.9363346358585516,0.003893669680118467,118.77859778597784
L000285,P003,U01,2025-02-25,1370.07,1190.78,8.57,10.16,52.03,457.23,1870.44,0.8691380732371339,0.043694049278624095,117.20275590551181
L000286,P005,U02,2024-08-07,1917.4,1831.85,14.26,13.01,32.53,778.09,3130.73,0.9553822885156983,0.017758004203400936,140.8032282859339
L000287,P006,U02,2025-03-07,2059.85,2082.59,13.15,17.26,83.01,560.55,5688.29,1.0110396388086513,0.03985902169894218,120.65990730011588
L000288,P005,U01,2024-12-23,1564.14,1531.46,11.12,13.56,56.47,456.1,1798.78,0.9791067295766364,0.0368733104357933,112.93952802359883
L000289,P005,U03,2025-06-06,515.39,521.23,4.05,5.02,13.26,189.25,629.06,1.0113312248976505,0.025439825029257717,103.83067729083666
L000290,P001,U02,2024-12-05,261.22,257.77,1.46,1.64,5.6,63.06,670.3,0.9867927417502487,0.021724793420491134,157.1768292682927
L000291,P003,U03,2024-07-18,949.51,907.51,5.21,5.44,19.31,215.02,2373.84,0.9557666585923266,0.021278002446254034,166.82169117647058
L000292,P005,U02,2025-08-24,1250.39,1170.34,9.91,10.29,30.65,541.97,2011.06,0.9359799742480345,0.02618897072645556,113.73566569484937
L000293,P001,U01,2025-01-09,1732.24,1571.41,14.39,15.28,18.27,898.91,1179.16,0.9071548977047061,0.01162650104046684,102.84096858638745
L000294,P007,U02,2025-09-11,911.47,796.88,6.58,7.63,13.17,282.2,1959.99,0.874280009215882,0.01652695512498745,104.44036697247707
L000295,P007,U02,2025-09-08,2152.94,1875.88,15.14,17.57,75.48,1054.35,4884.4,0.8713108586398135,0.04023711538051474,106.76607854297097
L000296,P004,U01,2024-09-15,1912.69,1725.45,10.47,14.08,76.89,641.39,2487.91,0.9021064573976965,0.04456228809875685,122.54616477272728
L000297,P002,U03,2025-03-03,1326.43,1297.02,8.25,9.11,42.14,699.81,1392.19,0.97782770293193,0.032489861374535474,142.37321624588364
L000298,P005,U01,2025-07-15,912.22,904.62,5.16,5.06,8.9,295.51,2121.33,0.9916686764157768,0.009838385178306914,178.77865612648222
L000299,P003,U01,2025-09-09,1535.74,1563.47,7.4,8.36,68.86,698.14,1234.95,1.0180564418456248,0.044043058069550424,187.01794258373207
L000300,P004,U02,2025-10-18,679.0,645.15,4.66,4.93,4.45,146.8,1690.95,0.9501472754050073,0.006897620708362397,130.86206896551724
L000301,P008,U03,2025-05-30,1511.54,1446.1,8.34,8.04,44.55,622.4,3624.12,0.9567064053878825,0.030806998132909203,179.863184079602
L000302,P004,U03,2025-03-05,2094.58,2096.17,15.28,18.16,52.79,838.25,3801.29,1.000759102063421,0.025184026104752955,115.42786343612335
L000303,P005,U02,2025-08-30,999.44,994.0,5.66,7.03,30.22,469.14,1598.23,0.99455695189306,0.030402414486921527,141.39402560455193
L000304,P001,U01,2024-04-10,1836.02,1803.7,9.97,12.62,58.05,878.46,2936.52,0.9823967059182362,0.03218384432000887,142.92393026941363
L000305,P004,U02,2025-02-08,622.83,577.04,4.78,4.53,4.45,339.48,1018.39,0.9264807411332144,0.007711770414529323,127.38189845474612
L000306,P002,U01,2024-03-14,1363.61,1274.43,6.66,8.03,31.07,633.8,910.46,0.9346000689346662,0.02437952653343063,158.70859277708595
L000307,P005,U01,2025-07-13,2032.79,1854.05,11.75,10.77,15.13,1118.27,1884.48,0.9120715863419242,0.008160513470510505,172.14948932219127
L000308,P004,U02,2024-07-15,337.94,316.61,2.64,3.05,3.0,177.83,630.75,0.9368822867964728,0.009475379804807175,103.80655737704919
L000309,P003,U01,2024-08-06,1720.59,1586.14,9.93,10.08,22.42,741.62,3905.24,0.9218581998035559,0.014134943951984062,157.35515873015873
L000310,P008,U03,2024-07-12,863.08,765.39,6.04,6.77,4.96,473.22,1893.98,0.8868123464800481,0.0064803564196030785,113.05612998522895
L000311,P005,U01,2025-02-06,1279.0,1215.94,6.7,7.59,42.18,739.42,2071.31,0.9506958561376075,0.034689211638732176,160.20289855072465
L000312,P001,U01,2024-07-07,1063.54,982.51,6.36,7.95,20.6,565.31,1061.66,0.9238110461289656,0.020966707717987604,123.58616352201257
L000313,P008,U02,2025-11-24,903.63,844.23,7.16,6.57,12.94,378.78,1496.06,0.934265130639753,0.015327576608270258,128.49771689497717
L000314,P001,U01,2024-11-04,469.24,482.83,2.52,2.67,17.24,139.5,352.51,1.028961725343108,0.03570614916223101,180.83520599250937
L000315,P001,U02,2024-01-09,1008.6,982.37,6.86,7.43,35.19,341.69,1895.44,0.973993654570692,0.03582153363803862,132.21668909825036
L000316,P007,U03,2025-04-26,214.2,186.8,1.19,1.35,2.86,100.82,216.46,0.8720821661998134,0.015310492505353317,138.37037037037038
L000317,P006,U01,2024-09-05,1871.68,1750.38,12.62,12.65,42.25,525.54,1512.72,0.9351919131475466,0.024137615831990766,138.3699604743083
L000318,P005,U01,2025-08-22,701.12,647.22,4.54,6.11,25.31,251.84,1695.01,0.9231230031948882,0.039105713667686406,105.92798690671032
L000319,P002,U01,2026-02-19,1751.05,1778.95,10.64,13.11,56.14,548.96,3139.11,1.0159332971645585,0.03155794148233509,135.69412662090008
L000320,P001,U02,2024-02-11,406.96,385.01,2.74,3.25,6.4,158.2,1067.32,0.9460634951838018,0.016622944858575104,118.46461538461539
L000321,P003,U01,2024-02-19,1217.79,1154.62,8.08,8.41,49.87,274.33,2306.88,0.9481273454372264,0.04319169943357988,137.29131985731271
L000322,P002,U02,2025-10-16,1627.94,1627.84,9.18,11.2,52.95,693.36,3314.05,0.9999385726746686,0.032527766856693535,145.34285714285716
L000323,P003,U01,2025-05-31,1402.36,1243.64,10.03,12.7,5.06,284.18,1946.08,0.8868193616475086,0.004068701553504229,97.9244094488189
L000324,P001,U03,2025-01-07,441.86,420.5,2.89,3.74,4.59,160.43,600.61,0.9516588964830489,0.010915576694411415,112.4331550802139
L000325,P006,U01,2024-02-04,1768.84,1626.97,11.7,11.09,61.06,886.37,2074.13,0.9197948938287239,0.037529886844871144,146.70604147880974
L000326,P004,U02,2025-01-12,1157.12,1153.7,5.79,6.26,40.66,652.95,2509.81,0.997044386061947,0.03524313079656756,184.297124600639
L000327,P008,U01,2026-02-14,1064.91,1008.45,6.14,7.49,16.53,399.53,1322.12,0.9469814350508493,0.016391491893499924,134.63951935914554
L000328,P003,U02,2025-06-22,394.33,346.58,2.44,3.27,6.13,91.56,323.86,0.8789085283899272,0.017687114086213863,105.98776758409785
L000329,P006,U02,2026-01-28,987.34,997.96,6.47,6.64,21.58,601.95,1834.15,1.0107561731521058,0.021624113190909452,150.2951807228916
L000330,P003,U01,2024-08-22,991.04,971.05,5.66,5.68,13.22,214.53,1627.77,0.9798292702615434,0.013614129035580043,170.95950704225353
L000331,P003,U02,2025-02-04,2141.43,2195.06,14.43,14.62,5.74,1175.13,4306.3,1.0250440126457554,0.0026149626889469995,150.14090287277702
L000332,P002,U03,2026-02-07,887.99,773.97,6.08,6.5,32.32,471.86,1509.4,0.8715976531267244,0.04175872449836557,119.0723076923077
L000333,P001,U03,2025-06-15,2133.42,1857.61,14.51,14.33,44.78,454.89,1312.89,0.8707193145278472,0.024106244044767203,129.6308443824145
L000334,P008,U02,2025-03-04,1954.08,1962.04,12.32,14.64,44.02,740.4,4772.25,1.0040735282076476,0.022435832093127564,134.0191256830601
L000335,P001,U03,2026-01-19,822.89,747.12,6.18,7.93,30.97,274.65,913.15,0.9079220795002978,0.041452510975479175,94.21437578814628
L000336,P002,U03,2024-11-24,229.68,205.63,1.23,1.19,7.84,122.42,412.53,0.8952890978753048,0.03812673248066916,172.7983193277311
L000337,P007,U01,2025-04-23,437.55,448.61,2.88,3.24,3.31,163.64,369.15,1.025277111187293,0.007378346447916899,138.45987654320987
L000338,P006,U01,2025-09-05,1745.37,1592.25,9.95,13.22,17.86,351.61,2608.14,0.9122707506144829,0.011216831527712356,120.44251134644477
L000339,P005,U01,2025-08-05,1133.47,1067.55,7.18,9.17,5.0,544.95,2765.96,0.9418423072511843,0.004683621376047961,116.41766630316248
L000340,P003,U01,2024-05-29,891.61,883.17,6.6,8.71,23.71,404.67,1445.14,0.9905339778602752,0.02684647349887338,101.39724454649826
L000341,P008,U03,2024-08-19,1558.7,1359.84,12.92,13.78,61.11,312.76,2614.62,0.8724193237954705,0.04493911048358631,98.68214804063861
L000342,P001,U01,2024-02-13,1272.57,1166.73,7.87,7.27,51.48,722.87,1527.57,0.9168297225299984,0.044123319019824636,160.48555708390649
