viagem_id,pessoa_id,data_solicitacao,destino,finalidade,status,orcamento
VG00357,P00626,2024-05-31,Rio de Janeiro,Fornecedor,Aprovada,3258.87
VG00358,P00246,2025-04-02,São Paulo,Projeto,Aprovada,1696.82
VG00359,P00583,2025-06-18,Rio de Janeiro,Treinamento,Aprovada,5997.39
VG00360,P00691,2026-04-13,São Paulo,Auditoria,Concluída,2577.98
VG00361,P00142,2024-01-31,São Paulo,Cliente,Concluída,3958.36
VG00362,P00753,2024-04-24,Campinas,Cliente,Concluída,1055.32
VG00363,P00629,2024-06-18,São Paulo,Projeto,Cancelada,1564.37
VG00364,P00788,2026-05-17,Campinas,Projeto,Concluída,2486.38
VG00365,P00191,2025-10-25,Curitiba,Projeto,Em análise,1102.52
VG00366,P00363,2026-01-02,Campinas,Projeto,Concluída,920.49
VG00367,P00612,2025-02-15,Belo Horizonte,Projeto,Concluída,1335.13
VG00368,P00593,2024-07-31,Curitiba,Treinamento,Concluída,700.69
VG00369,P00387,2025-11-05,Belo Horizonte,Treinamento,Concluída,1599.11
VG00370,P00082,2024-11-24,Rio de Janeiro,Fornecedor,Concluída,1643.12
VG00371,P00809,2026-07-04,Belo Horizonte,Treinamento,Cancelada,2441.85
VG00372,P00125,2025-02-16,Belo Horizonte,Fornecedor,Concluída,1254.27
VG00373,P00889,2024-11-29,São Paulo,Auditoria,Concluída,408.27
VG00374,P00026,2024-06-26,São Paulo,Auditoria,Concluída,694.0
VG00375,P00466,2024-01-24,Curitiba,Fornecedor,Aprovada,1162.28
VG00376,P00039,2024-04-25,Curitiba,Auditoria,Concluída,1045.1
VG00377,P00585,2025-12-25,Rio de Janeiro,Treinamento,Concluída,1007.62
VG00378,P00782,2026-07-22,Curitiba,Fornecedor,Concluída,786.66
VG00379,P00090,2025-08-04,Belo Horizonte,Auditoria,Aprovada,3539.49
VG00380,P00720,2026-05-01,Rio de Janeiro,Projeto,Concluída,2959.86
VG00381,P00294,2025-12-12,São Paulo,Projeto,Concluída,1407.47
VG00382,P00060,2024-12-05,Rio de Janeiro,Auditoria,Concluída,2858.43
VG00383,P00581,2025-06-17,Campinas,Auditoria,Concluída,1422.77
VG00384,P00182,2026-01-04,Belo Horizonte,Cliente,Concluída,1531.53
VG00385,P00674,2025-08-26,Rio de Janeiro,Cliente,Concluída,2232.82
VG00386,P00025,2026-02-04,Belo Horizonte,Fornecedor,Concluída,539.32
VG00387,P00253,2026-01-29,Curitiba,Projeto,Concluída,3326.74
VG00388,P00387,2026-05-02,São Paulo,Fornecedor,Aprovada,1045.56
VG00389,P00076,2026-03-14,Campinas,Treinamento,Aprovada,2610.9
VG00390,P00131,2025-03-30,Rio de Janeiro,Projeto,Concluída,987.57
VG00391,P00500,2026-04-11,Campinas,Projeto,Concluída,3786.27
VG00392,P00223,2024-08-05,Campinas,Auditoria,Concluída,265.14
VG00393,P00612,2024-12-13,Curitiba,Treinamento,Concluída,981.2
VG00394,P00152,2025-02-03,Curitiba,Treinamento,Concluída,1376.61
VG00395,P00064,2024-10-12,Campinas,Projeto,Concluída,2215.46
VG00396,P00138,2024-04-01,São Paulo,Auditoria,Concluída,2841.27
VG00397,P00584,2025-09-17,São Paulo,Cliente,Aprovada,559.69
VG00398,P00746,2025-04-30,Campinas,Treinamento,Concluída,3127.63
VG00399,P00450,2026-01-15,Belo Horizonte,Auditoria,Em análise,5530.74
VG00400,P00576,2024-04-23,Belo Horizonte,Cliente,Concluída,1011.05
VG00401,P00509,2026-06-28,Rio de Janeiro,Projeto,Concluída,950.59
VG00402,P00640,2026-06-09,Curitiba,Auditoria,Concluída,2833.64
VG00403,P00684,2026-07-23,Campinas,Auditoria,Concluída,2941.62
VG00404,P00584,2025-07-09,Curitiba,Fornecedor,Em análise,2159.95
VG00405,P00498,2025-12-18,São Paulo,Fornecedor,Em análise,1656.7
VG00406,P00363,2026-02-03,Belo Horizonte,Cliente,Concluída,2712.13
VG00407,P00613,2024-09-05,Curitiba,Auditoria,Concluída,543.74
VG00408,P00588,2025-08-14,Campinas,Treinamento,Concluída,1436.02
VG00409,P00698,2026-03-23,Campinas,Cliente,Cancelada,1512.55
VG00410,P00405,2025-01-13,Campinas,Auditoria,Concluída,2842.2
VG00411,P00407,2025-11-03,São Paulo,Fornecedor,Concluída,2293.03
VG00412,P00103,2024-01-03,Rio de Janeiro,Auditoria,Concluída,2695.93
VG00413,P00394,2025-09-09,Rio de Janeiro,Cliente,Concluída,3060.28
VG00414,P00680,2024-10-23,Belo Horizonte,Treinamento,Concluída,2376.68
VG00415,P00146,2024-04-03,Rio de Janeiro,Fornecedor,Concluída,2912.87
VG00416,P00402,2024-11-23,Curitiba,Auditoria,Concluída,1523.94
VG00417,P00458,2025-10-13,São Paulo,Auditoria,Aprovada,1520.36
VG00418,P00168,2025-09-10,Curitiba,Projeto,Concluída,676.88
VG00419,P00603,2026-01-20,Curitiba,Projeto,Em análise,922.66
VG00420,P00793,2024-02-12,Belo Horizonte,Fornecedor,Concluída,1559.18
VG00421,P00421,2026-01-11,São Paulo,Auditoria,Concluída,1193.69
VG00422,P00023,2025-07-20,Rio de Janeiro,Cliente,Concluída,3864.31
VG00423,P00661,2025-06-09,Rio de Janeiro,Cliente,Cancelada,2945.82
VG00424,P00097,2025-12-25,Belo Horizonte,Treinamento,Aprovada,1318.74
VG00425,P00318,2026-07-23,Belo Horizonte,Cliente,Concluída,3854.46
VG00426,P00468,2026-03-17,Rio de Janeiro,Treinamento,Concluída,2844.88
VG00427,P00157,2026-06-04,Campinas,Cliente,Concluída,3010.28
VG00428,P00265,2025-08-23,Rio de Janeiro,Projeto,Concluída,1710.76
VG00429,P00235,2025-08-26,Belo Horizonte,Projeto,Em análise,1284.41
VG00430,P00590,2025-06-20,Curitiba,Cliente,Aprovada,2483.47
VG00431,P00083,2025-07-27,Campinas,Cliente,Concluída,3227.65
VG00432,P00404,2026-04-21,Curitiba,Cliente,Concluída,1980.09
VG00433,P00162,2024-09-27,Belo Horizonte,Fornecedor,Concluída,1589.69
VG00434,P00481,2025-05-23,Curitiba,Projeto,Cancelada,2783.84
VG00435,P00265,2025-12-04,São Paulo,Treinamento,Concluída,1184.48
VG00436,P00093,2026-07-05,São Paulo,Auditoria,Concluída,2197.73
VG00437,P00121,2024-02-09,Belo Horizonte,Treinamento,Concluída,1398.78
VG00438,P00850,2026-03-28,São Paulo,Treinamento,Concluída,852.1
VG00439,P00574,2025-07-17,Rio de Janeiro,Auditoria,Aprovada,1239.04
VG00440,P00398,2025-03-26,Campinas,Cliente,Concluída,6130.2
VG00441,P00036,2024-07-27,Campinas,Auditoria,Aprovada,3801.77
VG00442,P00871,2026-01-31,Curitiba,Treinamento,Concluída,753.65
VG00443,P00862,2024-07-20,Curitiba,Cliente,Concluída,2410.1
VG00444,P00440,2026-04-14,São Paulo,Treinamento,Concluída,5031.83
VG00445,P00609,2024-10-03,Curitiba,Projeto,Cancelada,1715.08
VG00446,P00335,2025-10-22,São Paulo,Projeto,Cancelada,680.91
VG00447,P00398,2024-02-27,Campinas,Projeto,Concluída,3087.29
VG00448,P00120,2025-03-20,Belo Horizonte,Fornecedor,Aprovada,874.8
VG00449,P00850,2026-01-07,Belo Horizonte,Fornecedor,Concluída,2608.89
VG00450,P00812,2024-12-04,Rio de Janeiro,Projeto,Concluída,3455.1
VG00451,P00571,2024-11-09,Belo Horizonte,Auditoria,Concluída,1053.73
VG00452,P00223,2024-08-15,Curitiba,Fornecedor,Concluída,5779.24
VG00453,P00574,2024-09-23,São Paulo,Auditoria,Concluída,912.59
VG00454,P00333,2025-06-05,Rio de Janeiro,Fornecedor,Concluída,1333.29
VG00455,P00886,2026-05-18,Rio de Janeiro,Cliente,Concluída,3920.66
VG00456,P00101,2024-04-22,Belo Horizonte,Auditoria,Concluída,2268.0
VG00457,P00701,2026-06-10,Campinas,Treinamento,Aprovada,1732.23
VG00458,P00475,2025-12-20,Curitiba,Cliente,Concluída,726.61
VG00459,P00070,2024-06-24,Campinas,Auditoria,Concluída,1433.17
VG00460,P00567,2024-02-04,Curitiba,Treinamento,Aprovada,2078.0
VG00461,P00384,2025-05-09,Belo Horizonte,Auditoria,Concluída,2129.87
VG00462,P00166,2024-08-23,Curitiba,Projeto,Concluída,731.77
VG00463,P00239,2025-09-24,Belo Horizonte,Auditoria,Concluída,990.47
VG00464,P00191,2024-01-16,Belo Horizonte,Cliente,Concluída,619.36
VG00465,P00115,2025-02-22,Curitiba,Fornecedor,Concluída,1121.03
VG00466,P00570,2025-07-15,São Paulo,Cliente,Concluída,2042.24
VG00467,P00769,2026-01-19,Curitiba,Cliente,Concluída,2475.02
VG00468,P00498,2024-02-19,São Paulo,Cliente,Aprovada,2630.37
VG00469,P00618,2025-02-13,Belo Horizonte,Auditoria,Concluída,1200.3
VG00470,P00510,2024-02-11,Rio de Janeiro,Fornecedor,Concluída,661.81
VG00471,P00164,2024-01-20,Curitiba,Auditoria,Concluída,1397.48
VG00472,P00393,2026-02-13,Belo Horizonte,Fornecedor,Concluída,1560.29
VG00473,P00571,2025-07-10,São Paulo,Fornecedor,Aprovada,4220.01
VG00474,P00099,2025-08-13,Curitiba,Cliente,Em análise,3237.79
VG00475,P00826,2025-10-01,São Paulo,Treinamento,Concluída,821.99
VG00476,P00821,2025-12-10,Rio de Janeiro,Auditoria,Concluída,2681.89
VG00477,P00007,2024-12-28,Belo Horizonte,Projeto,Concluída,407.48
VG00478,P00622,2024-09-07,Belo Horizonte,Fornecedor,Concluída,2687.01
VG00479,P00241,2024-05-03,Belo Horizonte,Cliente,Concluída,538.89
VG00480,P00775,2025-11-26,Campinas,Fornecedor,Concluída,1705.07
VG00481,P00245,2026-04-13,Rio de Janeiro,Projeto,Concluída,1007.53
VG00482,P00553,2024-10-29,Curitiba,Fornecedor,Aprovada,1118.37
VG00483,P00417,2024-08-25,São Paulo,Auditoria,Concluída,1149.51
VG00484,P00677,2024-04-05,Belo Horizonte,Cliente,Aprovada,748.37
VG00485,P00575,2025-01-29,Belo Horizonte,Projeto,Em análise,497.99
VG00486,P00138,2025-05-17,Curitiba,Auditoria,Concluída,1857.45
VG00487,P00452,2025-03-26,Campinas,Cliente,Concluída,832.06
VG00488,P00478,2025-01-01,Belo Horizonte,Cliente,Concluída,2705.95
VG00489,P00575,2025-05-06,São Paulo,Projeto,Aprovada,6293.11
VG00490,P00397,2025-08-27,Campinas,Projeto,Concluída,2666.8
VG00491,P00118,2024-11-20,Rio de Janeiro,Cliente,Concluída,640.21
VG00492,P00294,2024-05-02,São Paulo,Fornecedor,Concluída,1408.52
VG00493,P00570,2026-03-19,Belo Horizonte,Projeto,Concluída,2079.97
VG00494,P00435,2026-01-17,Belo Horizonte,Auditoria,Concluída,1856.0
VG00495,P00425,2025-12-02,Belo Horizonte,Fornecedor,Concluída,1360.59
VG00496,P00121,2025-08-20,Rio de Janeiro,Projeto,Concluída,2251.31
VG00497,P00716,2026-06-17,Belo Horizonte,Fornecedor,Cancelada,3702.17
VG00498,P00605,2025-10-10,Curitiba,Auditoria,Cancelada,1021.78
VG00499,P00803,2025-02-11,Belo Horizonte,Treinamento,Cancelada,1074.14
VG00500,P00017,2024-08-09,Rio de Janeiro,Cliente,Concluída,1872.8
VG00501,P00828,2024-09-06,Rio de Janeiro,Projeto,Concluída,2490.69
VG00502,P00257,2024-06-22,Rio de Janeiro,Fornecedor,Concluída,2406.3
VG00503,P00576,2026-04-13,Rio de Janeiro,Fornecedor,Concluída,2540.03
VG00504,P00072,2026-03-27,Belo Horizonte,Treinamento,Concluída,1344.34
VG00505,P00484,2024-12-25,Curitiba,Auditoria,Concluída,1103.98
VG00506,P00390,2024-09-18,São Paulo,Auditoria,Concluída,1335.61
VG00507,P00685,2024-03-21,São Paulo,Projeto,Concluída,2265.6
VG00508,P00662,2024-09-24,Curitiba,Fornecedor,Concluída,1846.19
VG00509,P00882,2024-10-19,Campinas,Auditoria,Concluída,1589.75
VG00510,P00880,2024-07-05,São Paulo,Treinamento,Concluída,2205.62
VG00511,P00222,2026-05-04,São Paulo,Fornecedor,Concluída,670.29
VG00512,P00637,2025-09-03,Curitiba,Treinamento,Em análise,1112.22
VG00513,P00747,2024-04-20,São Paulo,Projeto,Concluída,976.24
VG00514,P00615,2026-03-27,Belo Horizonte,Projeto,Concluída,1058.37
VG00515,P00557,2025-08-17,Curitiba,Fornecedor,Aprovada,4764.73
VG00516,P00740,2024-10-23,Campinas,Cliente,Concluída,1247.45
VG00517,P00749,2024-05-05,Campinas,Cliente,Concluída,2920.19
VG00518,P00788,2024-09-24,Campinas,Fornecedor,Concluída,899.89
VG00519,P00782,2026-01-07,Rio de Janeiro,Projeto,Concluída,674.45
VG00520,P00116,2024-12-06,Curitiba,Projeto,Aprovada,2912.43
VG00521,P00892,2025-09-12,Belo Horizonte,Cliente,Aprovada,885.34
VG00522,P00117,2024-06-07,Campinas,Auditoria,Concluída,3338.71
VG00523,P00770,2024-01-10,Belo Horizonte,Cliente,Concluída,2441.07
VG00524,P00510,2025-03-25,Belo Horizonte,Auditoria,Em análise,1141.38
VG00525,P00366,2024-10-23,Curitiba,Cliente,Aprovada,2263.92
VG00526,P00440,2026-03-25,São Paulo,Treinamento,Concluída,1038.3
VG00527,P00899,2024-08-08,Campinas,Cliente,Cancelada,663.1
VG00528,P00518,2026-04-24,Belo Horizonte,Fornecedor,Concluída,3690.76
VG00529,P00181,2025-05-13,Curitiba,Cliente,Concluída,375.55
VG00530,P00190,2026-03-06,Campinas,Fornecedor,Concluída,2060.21
VG00531,P00249,2025-02-24,Campinas,Treinamento,Concluída,1521.13
VG00532,P00082,2025-10-25,Belo Horizonte,Projeto,Concluída,3265.58
VG00533,P00466,2024-08-06,Rio de Janeiro,Auditoria,Aprovada,822.7
VG00534,P00383,2026-02-04,Campinas,Fornecedor,Aprovada,9058.21
VG00535,P00002,2024-05-29,Campinas,Fornecedor,Concluída,605.27
VG00536,P00881,2024-08-03,Belo Horizonte,Fornecedor,Concluída,701.58
VG00537,P00789,2026-02-11,Campinas,Projeto,Aprovada,758.08
VG00538,P00082,2026-01-11,Curitiba,Treinamento,Concluída,556.31
VG00539,P00238,2025-12-18,Belo Horizonte,Projeto,Concluída,2534.86
VG00540,P00895,2024-02-02,Belo Horizonte,Cliente,Concluída,1571.27
VG00541,P00813,2024-06-06,Campinas,Projeto,Concluída,1511.05
VG00542,P00109,2025-01-11,Curitiba,Fornecedor,Concluída,1791.07
VG00543,P00463,2026-03-13,Campinas,Projeto,Concluída,1839.08
VG00544,P00777,2024-03-16,Belo Horizonte,Projeto,Concluída,2656.21
VG00545,P00076,2025-12-06,Belo Horizonte,Projeto,Concluída,625.89
VG00546,P00171,2024-06-11,Campinas,Cliente,Cancelada,613.66
VG00547,P00303,2024-11-12,Belo Horizonte,Auditoria,Aprovada,5140.02
VG00548,P00472,2025-06-25,Rio de Janeiro,Treinamento,Concluída,764.19
VG00549,P00114,2025-03-20,São Paulo,Cliente,Concluída,1427.22
VG00550,P00676,2024-03-05,Campinas,Treinamento,Concluída,5705.58
VG00551,P00088,2026-05-16,Belo Horizonte,Projeto,Aprovada,2630.98
VG00552,P00506,2024-03-06,São Paulo,Cliente,Cancelada,1029.41
VG00553,P00217,2024-02-19,Belo Horizonte,Projeto,Concluída,800.58
VG00554,P00185,2025-11-05,Curitiba,Projeto,Concluída,1441.27
VG00555,P00142,2026-04-08,Rio de Janeiro,Fornecedor,Concluída,1792.82
VG00556,P00596,2025-11-24,Campinas,Treinamento,Concluída,1555.49
VG00557,P00059,2026-02-02,Rio de Janeiro,Cliente,Concluída,1010.62
VG00558,P00632,2025-09-04,São Paulo,Cliente,Concluída,4161.25
VG00559,P00345,2026-07-28,Rio de Janeiro,Projeto,Em análise,1878.26
VG00560,P00785,2025-07-29,São Paulo,Fornecedor,Concluída,2000.67
VG00561,P00480,2024-01-08,Curitiba,Cliente,Em análise,1581.06
VG00562,P00765,2026-02-18,São Paulo,Cliente,Cancelada,2565.3
VG00563,P00306,2024-10-13,Curitiba,Treinamento,Concluída,1142.56
VG00564,P00117,2025-04-12,Rio de Janeiro,Projeto,Concluída,1420.95
VG00565,P00577,2025-01-27,São Paulo,Auditoria,Em análise,2011.74
VG00566,P00508,2024-04-02,Campinas,Treinamento,Concluída,3642.7
VG00567,P00445,2024-07-18,Belo Horizonte,Projeto,Concluída,1099.96
VG00568,P00456,2024-06-22,São Paulo,Cliente,Aprovada,1692.72
VG00569,P00356,2024-09-27,São Paulo,Auditoria,Concluída,1396.2
VG00570,P00855,2025-03-04,Rio de Janeiro,Auditoria,Concluída,1582.9
VG00571,P00824,2025-08-10,Belo Horizonte,Cliente,Aprovada,2107.59
VG00572,P00420,2025-08-14,Belo Horizonte,Auditoria,Concluída,1462.25
VG00573,P00485,2024-09-22,Curitiba,Fornecedor,Concluída,2813.51
VG00574,P00458,2024-02-03,Campinas,Fornecedor,Concluída,1618.26
VG00575,P00518,2025-10-21,Campinas,Fornecedor,Concluída,2183.83
VG00576,P00146,2024-03-23,Rio de Janeiro,Projeto,Concluída,3149.01
VG00577,P00320,2024-07-23,São Paulo,Projeto,Concluída,442.2
VG00578,P00197,2024-04-12,São Paulo,Cliente,Concluída,2715.01
VG00579,P00259,2025-04-04,São Paulo,Projeto,Concluída,2374.91
VG00580,P00563,2024-09-08,Belo Horizonte,Fornecedor,Concluída,1665.11
VG00581,P00433,2024-06-06,Campinas,Cliente,Concluída,1658.7
VG00582,P00043,2026-03-28,Campinas,Cliente,Concluída,1869.21
VG00583,P00534,2025-10-21,São Paulo,Cliente,Concluída,2391.37
VG00584,P00155,2026-05-22,Curitiba,Auditoria,Concluída,2219.93
VG00585,P00319,2026-01-15,Curitiba,Cliente,Concluída,1516.69
VG00586,P00651,2024-09-27,Curitiba,Fornecedor,Concluída,2143.43
VG00587,P00036,2025-06-08,Rio de Janeiro,Auditoria,Concluída,1959.16
VG00588,P00555,2024-04-30,Campinas,Auditoria,Concluída,1202.19
VG00589,P00269,2025-11-06,Campinas,Fornecedor,Concluída,1459.35
VG00590,P00275,2024-04-07,Rio de Janeiro,Treinamento,Concluída,1986.34
VG00591,P00098,2025-09-18,Campinas,Auditoria,Concluída,700.62
VG00592,P00229,2026-04-19,Curitiba,Treinamento,Concluída,1154.1
VG00593,P00149,2024-01-10,Curitiba,Auditoria,Concluída,1339.72
VG00594,P00204,2025-09-27,Belo Horizonte,Fornecedor,Concluída,632.88
VG00595,P00541,2025-12-26,Curitiba,Auditoria,Aprovada,5835.31
VG00596,P00213,2025-03-07,Rio de Janeiro,Projeto,Concluída,2671.4
VG00597,P00072,2024-12-18,São Paulo,Treinamento,Concluída,838.94
VG00598,P00822,2025-07-18,Curitiba,Projeto,Concluída,1207.99
VG00599,P00050,2026-02-12,Rio de Janeiro,Cliente,Concluída,930.41
VG00600,P00269,2026-06-11,Campinas,Projeto,Concluída,1254.49
VG00601,P00578,2025-05-10,São Paulo,Projeto,Concluída,1109.01
VG00602,P00200,2026-01-13,Campinas,Cliente,Concluída,1029.17
VG00603,P00806,2025-03-30,Rio de Janeiro,Cliente,Concluída,3282.5
VG00604,P00363,2025-05-30,Curitiba,Treinamento,Concluída,1263.24
VG00605,P00458,2024-06-25,São Paulo,Projeto,Concluída,1854.24
VG00606,P00663,2025-05-27,Rio de Janeiro,Fornecedor,Aprovada,1003.42
VG00607,P00054,2025-09-08,Rio de Janeiro,Projeto,Cancelada,3109.28
VG00608,P00836,2024-04-19,Belo Horizonte,Auditoria,Concluída,2408.33
VG00609,P00364,2026-05-10,Rio de Janeiro,Projeto,Concluída,3886.9
VG00610,P00590,2024-02-19,Curitiba,Cliente,Concluída,921.09
VG00611,P00068,2026-02-26,Campinas,Fornecedor,Concluída,720.34
VG00612,P00800,2026-01-08,São Paulo,Treinamento,Cancelada,733.58
VG00613,P00758,2024-07-19,São Paulo,Fornecedor,Em análise,3229.48
VG00614,P00107,2026-07-25,Curitiba,Fornecedor,Concluída,3628.79
VG00615,P00625,2024-05-02,Rio de Janeiro,Auditoria,Aprovada,1041.3
VG00616,P00101,2025-10-03,Curitiba,Projeto,Concluída,5932.45
VG00617,P00592,2026-07-01,Rio de Janeiro,Projeto,Concluída,1450.06
VG00618,P00012,2024-01-07,Belo Horizonte,Auditoria,Aprovada,951.98
VG00619,P00640,2024-06-23,Campinas,Treinamento,Concluída,2303.62
VG00620,P00586,2025-02-05,Campinas,Treinamento,Concluída,1485.62
VG00621,P00154,2024-04-06,Rio de Janeiro,Treinamento,Concluída,1939.7
VG00622,P00004,2026-07-19,São Paulo,Treinamento,Concluída,1708.47
VG00623,P00412,2025-02-12,Rio de Janeiro,Fornecedor,Cancelada,1249.93
VG00624,P00687,2026-01-10,Belo Horizonte,Treinamento,Concluída,1780.12
VG00625,P00859,2024-05-05,Belo Horizonte,Auditoria,Concluída,1756.45
VG00626,P00228,2024-06-12,Curitiba,Cliente,Concluída,2496.7
VG00627,P00771,2026-03-07,Rio de Janeiro,Auditoria,Concluída,2284.03
VG00628,P00261,2024-08-15,Curitiba,Auditoria,Aprovada,1521.31
VG00629,P00770,2026-04-16,Curitiba,Projeto,Aprovada,1107.37
VG00630,P00004,2025-12-02,Belo Horizonte,Projeto,Concluída,1583.91
VG00631,P00617,2024-04-02,Curitiba,Treinamento,Concluída,1470.62
VG00632,P00638,2025-12-06,Belo Horizonte,Cliente,Concluída,3432.15
VG00633,P00156,2026-04-21,Rio de Janeiro,Fornecedor,Concluída,2438.96
VG00634,P00495,2025-08-19,Belo Horizonte,Projeto,Concluída,990.08
VG00635,P00803,2024-04-27,São Paulo,Fornecedor,Aprovada,4671.49
VG00636,P00522,2025-04-01,Rio de Janeiro,Treinamento,Concluída,1267.93
VG00637,P00174,2026-02-05,Curitiba,Auditoria,Concluída,376.2
VG00638,P00277,2025-02-15,São Paulo,Treinamento,Em análise,695.74
VG00639,P00485,2026-01-17,Belo Horizonte,Auditoria,Cancelada,2241.39
VG00640,P00116,2026-07-24,Rio de Janeiro,Fornecedor,Aprovada,1669.76
VG00641,P00066,2025-02-01,Curitiba,Auditoria,Concluída,1437.26
VG00642,P00419,2025-12-01,Campinas,Projeto,Aprovada,5313.79
VG00643,P00507,2025-03-29,São Paulo,Fornecedor,Em análise,1229.39
VG00644,P00720,2026-01-25,São Paulo,Auditoria,Concluída,567.28
VG00645,P00897,2025-04-26,São Paulo,Fornecedor,Aprovada,1562.0
VG00646,P00401,2026-01-29,Campinas,Fornecedor,Concluída,2629.14
VG00647,P00389,2025-10-16,São Paulo,Treinamento,Em análise,2047.35
VG00648,P00689,2026-05-11,Rio de Janeiro,Treinamento,Concluída,1222.69
VG00649,P00357,2024-06-19,São Paulo,Treinamento,Concluída,2364.61
VG00650,P00094,2025-01-01,Campinas,Projeto,Aprovada,828.57
VG00651,P00416,2025-01-31,Campinas,Treinamento,Concluída,1489.96
VG00652,P00585,2025-02-02,Campinas,Auditoria,Concluída,9505.53
VG00653,P00633,2024-09-24,Belo Horizonte,Treinamento,Concluída,2118.09
VG00654,P00522,2024-08-30,Rio de Janeiro,Treinamento,Em análise,2068.45
VG00655,P00315,2026-03-15,Campinas,Fornecedor,Cancelada,1188.92
VG00656,P00334,2025-03-20,Campinas,Auditoria,Concluída,1506.32
VG00657,P00228,2025-03-09,São Paulo,Cliente,Aprovada,1574.58
VG00658,P00340,2024-04-05,Curitiba,Projeto,Aprovada,2744.86
VG00659,P00641,2024-10-31,Rio de Janeiro,Fornecedor,Concluída,1750.39
VG00660,P00225,2025-08-02,São Paulo,Cliente,Concluída,1898.47
VG00661,P00797,2026-05-30,Campinas,Projeto,Concluída,1258.16
VG00662,P00624,2024-11-28,Campinas,Fornecedor,Em análise,939.46
VG00663,P00223,2026-06-10,Belo Horizonte,Cliente,Concluída,5205.0
VG00664,P00555,2026-07-19,Rio de Janeiro,Auditoria,Concluída,1494.15
VG00665,P00746,2025-07-18,Belo Horizonte,Fornecedor,Concluída,2843.95
VG00666,P00623,2026-02-07,Curitiba,Fornecedor,Concluída,11844.18
VG00667,P00102,2026-06-22,Campinas,Auditoria,Concluída,1260.49
VG00668,P00784,2025-01-16,Belo Horizonte,Treinamento,Concluída,2374.26
VG00669,P00433,2025-06-22,Campinas,Cliente,Concluída,894.58
VG00670,P00662,2024-06-18,Rio de Janeiro,Cliente,Concluída,697.0
VG00671,P00266,2025-01-28,Campinas,Cliente,Concluída,1265.36
VG00672,P00612,2025-06-16,Campinas,Cliente,Aprovada,1067.61
VG00673,P00800,2025-02-25,Curitiba,Projeto,Aprovada,1987.28
VG00674,P00152,2024-04-12,Rio de Janeiro,Auditoria,Concluída,2160.03
VG00675,P00096,2025-03-09,Rio de Janeiro,Projeto,Concluída,1273.6
VG00676,P00710,2026-01-27,Belo Horizonte,Auditoria,Concluída,676.05
VG00677,P00157,2024-11-06,Curitiba,Auditoria,Concluída,483.66
VG00678,P00327,2025-12-06,Curitiba,Projeto,Concluída,1567.45
VG00679,P00672,2025-08-06,Belo Horizonte,Treinamento,Em análise,1272.36
VG00680,P00339,2024-12-04,Rio de Janeiro,Auditoria,Concluída,475.66
