prazo_id,processo_id,tipo_prazo,data_vencimento,data_conclusao,status,prioridade,motivo_rejeicao
4719,1871,Recurso,2026-02-06,2026-05-20,Concluído,Alta,fk_invalida:processo_id
4727,1874,Recurso,2026-09-12,2026-12-07,Concluído,Média,fk_invalida:processo_id
4728,1875,Recurso,2026-02-11,2026-10-17,Concluído,Alta,fk_invalida:processo_id
4730,1875,Contestação,2026-12-05,,Vencido,Média,fk_invalida:processo_id
4737,1879,Contestação,2026-07-03,2026-03-10,Concluído,Média,fk_invalida:processo_id
4738,1879,Pagamento,2026-01-06,,Vencido,Alta,fk_invalida:processo_id
4741,1880,Recurso,2026-09-08,2026-07-26,Concluído,Alta,fk_invalida:processo_id
4743,1881,Recurso,2026-10-09,2026-09-09,Concluído,Alta,fk_invalida:processo_id
4746,1882,Pagamento,2027-07-10,2027-10-01,Concluído,Alta,fk_invalida:processo_id
4748,1884,Contestação,2026-05-03,2026-02-16,Concluído,Alta,fk_invalida:processo_id
4749,1884,Pagamento,2026-12-04,2026-03-29,Concluído,Baixa,fk_invalida:processo_id
4750,1884,Documento,2026-01-09,2026-08-15,Concluído,Média,fk_invalida:processo_id
4751,1885,Manifestação,2027-07-07,2027-07-10,Concluído,Baixa,fk_invalida:processo_id
4753,1885,Documento,2026-01-07,2026-07-02,Concluído,Alta,fk_invalida:processo_id
4762,1888,Contestação,2026-12-12,2026-11-27,Concluído,Baixa,fk_invalida:processo_id
4772,1893,Recurso,2026-05-10,2026-10-11,Concluído,Média,fk_invalida:processo_id
4773,1893,Contestação,2026-08-11,2026-11-16,Concluído,Média,fk_invalida:processo_id
4775,1893,Contestação,2026-11-07,,Aberto,Média,fk_invalida:processo_id
4785,1899,Manifestação,2026-02-06,2026-05-13,Concluído,Baixa,fk_invalida:processo_id
4788,1899,Manifestação,2025-12-12,2025-11-25,Concluído,Média,fk_invalida:processo_id
4789,1900,Manifestação,2026-11-05,2026-04-26,Concluído,Alta,fk_invalida:processo_id
4790,1900,Manifestação,2027-06-08,2027-08-10,Concluído,Média,fk_invalida:processo_id
4791,1901,Recurso,2027-10-03,2027-03-13,Concluído,Alta,fk_invalida:processo_id
4793,1902,Manifestação,2026-08-10,2026-09-29,Concluído,Alta,fk_invalida:processo_id
4796,1904,Recurso,2026-10-10,,Aberto,Baixa,fk_invalida:processo_id
4800,1905,Recurso,2026-03-05,2026-04-20,Concluído,Baixa,fk_invalida:processo_id
4801,1905,Documento,2027-11-02,2027-01-24,Concluído,Média,fk_invalida:processo_id
4802,1905,Pagamento,2026-12-04,2026-03-24,Concluído,Alta,fk_invalida:processo_id
4804,1906,Recurso,2026-06-09,2026-08-20,Concluído,Baixa,fk_invalida:processo_id
4806,1906,Pagamento,2026-11-09,,Aberto,Baixa,fk_invalida:processo_id
4807,1906,Manifestação,2026-10-11,2026-11-09,Concluído,Baixa,fk_invalida:processo_id
4808,1907,Recurso,2026-06-06,2026-06-10,Concluído,Baixa,fk_invalida:processo_id
4809,1908,Pagamento,2027-04-05,2027-04-30,Concluído,Alta,fk_invalida:processo_id
4816,1910,Recurso,2026-08-02,2026-02-07,Concluído,Baixa,fk_invalida:processo_id
4818,1911,Documento,2026-01-06,2026-05-23,Concluído,Baixa,fk_invalida:processo_id
4824,1914,Contestação,2025-01-11,2025-11-10,Concluído,Baixa,fk_invalida:processo_id
4826,1914,Contestação,2025-06-12,2025-11-30,Concluído,Média,fk_invalida:processo_id
4842,1920,Documento,2026-07-10,2026-09-30,Concluído,Alta,fk_invalida:processo_id
4848,1922,Manifestação,2026-02-03,,Vencido,Baixa,fk_invalida:processo_id
4851,1925,Pagamento,2026-03-11,2026-10-17,Concluído,Baixa,fk_invalida:processo_id
4855,1927,Pagamento,2027-12-02,2027-02-16,Concluído,Baixa,fk_invalida:processo_id
4856,1927,Pagamento,2027-03-08,2027-07-17,Concluído,Alta,fk_invalida:processo_id
4857,1928,Recurso,2025-06-11,2025-11-08,Concluído,Baixa,fk_invalida:processo_id
4863,1931,Recurso,2026-01-08,2026-07-21,Concluído,Baixa,fk_invalida:processo_id
4866,1932,Pagamento,2026-11-10,2026-09-25,Concluído,Alta,fk_invalida:processo_id
4870,1934,Manifestação,2026-08-09,2026-09-17,Concluído,Alta,fk_invalida:processo_id
4871,1934,Documento,2026-10-05,2026-04-25,Concluído,Alta,fk_invalida:processo_id
4872,1934,Pagamento,2025-01-12,2025-12-05,Concluído,Baixa,fk_invalida:processo_id
4873,1934,Manifestação,2026-10-01,,Vencido,Média,fk_invalida:processo_id
4874,1935,Pagamento,2027-06-02,2027-02-02,Concluído,Alta,fk_invalida:processo_id
4882,1939,Pagamento,2026-11-11,2026-10-23,Concluído,Baixa,fk_invalida:processo_id
4885,1941,Pagamento,2027-10-01,2027-01-20,Concluído,Média,fk_invalida:processo_id
4889,1944,Manifestação,2025-10-11,2025-11-06,Concluído,Média,fk_invalida:processo_id
4892,1946,Recurso,2026-02-11,2026-10-30,Concluído,Baixa,fk_invalida:processo_id
4893,1947,Manifestação,2026-07-12,2026-11-18,Concluído,Alta,fk_invalida:processo_id
4896,1947,Recurso,2027-10-05,2027-05-02,Concluído,Média,fk_invalida:processo_id
4897,1948,Contestação,2027-02-02,,Aberto,Média,fk_invalida:processo_id
4898,1948,Recurso,2026-09-10,2026-10-07,Concluído,Média,fk_invalida:processo_id
4901,1949,Recurso,2027-05-02,2027-01-30,Concluído,Alta,fk_invalida:processo_id
4910,1952,Manifestação,2026-03-09,2026-08-14,Concluído,Média,fk_invalida:processo_id
4916,1955,Pagamento,2027-04-10,2027-09-24,Concluído,Média,fk_invalida:processo_id
4919,1955,Pagamento,2027-09-03,2027-02-28,Concluído,Alta,fk_invalida:processo_id
4920,1956,Pagamento,2026-05-06,2026-06-06,Concluído,Baixa,fk_invalida:processo_id
4921,1956,Manifestação,2026-02-04,,Vencido,Média,fk_invalida:processo_id
4924,1958,Pagamento,2026-10-01,2025-12-23,Concluído,Média,fk_invalida:processo_id
4925,1959,Pagamento,2026-05-09,2026-09-10,Concluído,Alta,fk_invalida:processo_id
4927,1960,Contestação,2026-08-01,2026-01-11,Concluído,Alta,fk_invalida:processo_id
4928,1961,Manifestação,2026-06-04,2026-04-07,Concluído,Baixa,fk_invalida:processo_id
4935,1964,Recurso,2027-03-02,2027-01-24,Concluído,Média,fk_invalida:processo_id
4947,1969,Documento,2027-06-01,2027-01-09,Concluído,Média,fk_invalida:processo_id
4948,1969,Manifestação,2026-07-10,2026-10-02,Concluído,Média,fk_invalida:processo_id
4949,1969,Manifestação,2027-08-05,2027-05-05,Concluído,Alta,fk_invalida:processo_id
4951,1970,Contestação,2026-10-02,2026-02-09,Concluído,Alta,fk_invalida:processo_id
4954,1970,Manifestação,2027-11-01,2026-12-30,Concluído,Média,fk_invalida:processo_id
4961,1974,Manifestação,2025-08-09,2025-08-19,Concluído,Alta,fk_invalida:processo_id
4963,1974,Recurso,2026-04-02,,Vencido,Baixa,fk_invalida:processo_id
4964,1974,Manifestação,2025-02-10,2025-09-26,Concluído,Alta,fk_invalida:processo_id
4965,1975,Pagamento,2027-07-08,2027-07-23,Concluído,Média,fk_invalida:processo_id
4966,1975,Recurso,2027-05-01,2026-12-26,Concluído,Baixa,fk_invalida:processo_id
4968,1976,Documento,2025-01-11,,Vencido,Média,fk_invalida:processo_id
4969,1976,Recurso,2025-12-10,2025-10-14,Concluído,Alta,fk_invalida:processo_id
4970,1976,Manifestação,2025-02-12,,Vencido,Média,fk_invalida:processo_id
4971,1976,Manifestação,2026-10-05,,Vencido,Baixa,fk_invalida:processo_id
4983,1982,Contestação,2027-05-01,,Aberto,Média,fk_invalida:processo_id
4985,1983,Contestação,2026-12-03,2026-02-28,Concluído,Alta,fk_invalida:processo_id
4989,1985,Documento,2027-06-02,2027-02-15,Concluído,Alta,fk_invalida:processo_id
4990,1985,Documento,2027-11-04,2027-04-11,Concluído,Baixa,fk_invalida:processo_id
4991,1985,Contestação,2026-06-06,,Vencido,Alta,fk_invalida:processo_id
4997,1988,Pagamento,2025-07-11,2025-10-28,Concluído,Baixa,fk_invalida:processo_id
4998,1988,Manifestação,2025-11-10,2025-10-01,Concluído,Alta,fk_invalida:processo_id
5004,1990,Manifestação,2026-08-10,2026-09-19,Concluído,Alta,fk_invalida:processo_id
5005,1990,Recurso,2026-02-09,2026-08-17,Concluído,Alta,fk_invalida:processo_id
5008,1991,Pagamento,2026-11-07,2026-07-02,Concluído,Baixa,fk_invalida:processo_id
5009,1991,Documento,2026-12-09,,Aberto,Média,fk_invalida:processo_id
5010,1992,Recurso,2025-01-10,2025-09-14,Concluído,Baixa,fk_invalida:processo_id
5015,1994,Documento,2026-08-12,2026-11-20,Concluído,Média,fk_invalida:processo_id
5021,1996,Documento,2027-03-05,2027-05-09,Concluído,Média,fk_invalida:processo_id
5028,1999,Recurso,2026-01-10,2026-09-22,Concluído,Baixa,fk_invalida:processo_id
5031,2000,Contestação,2026-06-03,2026-02-15,Concluído,Baixa,fk_invalida:processo_id
5032,2000,Pagamento,2026-10-10,2026-10-17,Concluído,Média,fk_invalida:processo_id
5035,2001,Recurso,2027-07-03,2027-03-16,Concluído,Alta,fk_invalida:processo_id
5043,2004,Contestação,2027-05-06,,Aberto,Baixa,fk_invalida:processo_id
5044,2005,Pagamento,2027-05-03,2027-03-10,Concluído,Média,fk_invalida:processo_id
5045,2006,Pagamento,2027-12-07,,Aberto,Alta,fk_invalida:processo_id
5052,2009,Documento,2027-06-05,2027-04-30,Concluído,Média,fk_invalida:processo_id
5053,2009,Documento,2027-08-01,2026-12-26,Concluído,Baixa,fk_invalida:processo_id
5054,2009,Contestação,2026-04-09,2026-09-02,Concluído,Média,fk_invalida:processo_id
5057,2010,Pagamento,2025-03-08,2025-07-23,Concluído,Média,fk_invalida:processo_id
5059,2011,Contestação,2026-11-06,2026-06-07,Concluído,Média,fk_invalida:processo_id
5060,2011,Contestação,2026-11-09,2026-08-22,Concluído,Alta,fk_invalida:processo_id
5061,2012,Recurso,2025-06-12,2025-12-13,Concluído,Média,fk_invalida:processo_id
5067,2014,Manifestação,2026-03-03,2026-03-04,Concluído,Média,fk_invalida:processo_id
5068,2014,Documento,2026-03-10,2026-10-04,Concluído,Média,fk_invalida:processo_id
5069,2014,Pagamento,2025-06-09,,Vencido,Alta,fk_invalida:processo_id
5080,2018,Contestação,2026-04-02,,Vencido,Baixa,fk_invalida:processo_id
5098,2024,Recurso,2026-10-05,2026-05-07,Concluído,Baixa,fk_invalida:processo_id
5100,2025,Manifestação,2026-09-06,2026-06-08,Concluído,Baixa,fk_invalida:processo_id
5102,2025,Documento,2026-01-12,2026-11-13,Concluído,Média,fk_invalida:processo_id
5103,2026,Contestação,2027-01-05,,Aberto,Média,fk_invalida:processo_id
5108,2030,Recurso,2027-08-07,2027-06-19,Concluído,Baixa,fk_invalida:processo_id
5110,2032,Contestação,2027-03-04,2027-04-04,Concluído,Baixa,fk_invalida:processo_id
5112,2032,Manifestação,2026-02-04,2026-04-07,Concluído,Baixa,fk_invalida:processo_id
5116,2035,Recurso,2026-10-06,,Vencido,Média,fk_invalida:processo_id
5117,2035,Recurso,2026-09-04,2026-03-28,Concluído,Baixa,fk_invalida:processo_id
5118,2036,Pagamento,2026-12-06,,Vencido,Média,fk_invalida:processo_id
5119,2036,Recurso,2026-08-06,2026-05-30,Concluído,Baixa,fk_invalida:processo_id
5123,2037,Recurso,2027-02-05,,Aberto,Baixa,fk_invalida:processo_id
5126,2038,Documento,2026-10-06,2026-06-05,Concluído,Baixa,fk_invalida:processo_id
5130,2039,Manifestação,2027-12-03,2027-02-24,Concluído,Alta,fk_invalida:processo_id
5137,2042,Manifestação,2026-04-12,2026-11-29,Concluído,Alta,fk_invalida:processo_id
5144,2045,Pagamento,2027-04-05,2027-04-21,Concluído,Baixa,fk_invalida:processo_id
5148,2047,Manifestação,2026-10-11,2026-11-16,Concluído,Baixa,fk_invalida:processo_id
5150,2049,Contestação,2027-09-06,2027-06-13,Concluído,Baixa,fk_invalida:processo_id
5152,2049,Contestação,2027-09-05,2027-05-08,Concluído,Média,fk_invalida:processo_id
5161,2053,Documento,2026-09-12,2026-12-17,Concluído,Média,fk_invalida:processo_id
5162,2053,Pagamento,2026-05-03,2026-02-28,Concluído,Alta,fk_invalida:processo_id
5164,2054,Recurso,2026-03-12,2026-11-14,Concluído,Alta,fk_invalida:processo_id
5191,2064,Pagamento,2026-02-12,,Aberto,Média,fk_invalida:processo_id
5202,2067,Pagamento,2026-06-04,,Vencido,Baixa,fk_invalida:processo_id
5205,2069,Pagamento,2026-11-12,2026-12-10,Concluído,Baixa,fk_invalida:processo_id
5211,2072,Manifestação,2026-09-10,2026-09-28,Concluído,Alta,fk_invalida:processo_id
5212,2072,Pagamento,2025-06-11,,Vencido,Média,fk_invalida:processo_id
5213,2073,Pagamento,2026-06-10,,Aberto,Média,fk_invalida:processo_id
5228,2078,Manifestação,2026-01-06,2026-05-12,Concluído,Alta,fk_invalida:processo_id
5229,2078,Manifestação,2026-03-09,,Aberto,Média,fk_invalida:processo_id
5237,2083,Recurso,2027-07-08,2027-08-10,Concluído,Alta,fk_invalida:processo_id
5240,2083,Documento,2026-11-11,2026-11-04,Concluído,Alta,fk_invalida:processo_id
5245,2086,Contestação,2026-07-08,2026-08-11,Concluído,Média,fk_invalida:processo_id
5258,2091,Documento,2026-07-03,2026-03-16,Concluído,Alta,fk_invalida:processo_id
5259,2091,Manifestação,2027-04-01,2026-12-20,Concluído,Baixa,fk_invalida:processo_id
5260,2091,Manifestação,2026-02-02,2026-02-04,Concluído,Baixa,fk_invalida:processo_id
5263,2092,Manifestação,2027-10-04,2027-03-23,Concluído,Média,fk_invalida:processo_id
5273,2096,Documento,2026-09-10,2026-10-19,Concluído,Alta,fk_invalida:processo_id
5274,2097,Pagamento,2027-07-09,,Aberto,Baixa,fk_invalida:processo_id
5282,2102,Pagamento,2026-05-12,2026-11-16,Concluído,Alta,fk_invalida:processo_id
5283,2103,Documento,2026-06-12,2026-11-25,Concluído,Alta,fk_invalida:processo_id
5284,2104,Pagamento,2026-03-12,2026-12-05,Concluído,Baixa,fk_invalida:processo_id
5286,2104,Manifestação,2027-11-03,2027-02-19,Concluído,Alta,fk_invalida:processo_id
5296,2108,Recurso,2026-02-07,2026-06-12,Concluído,Alta,fk_invalida:processo_id
5298,2108,Recurso,2026-02-06,2026-05-28,Concluído,Alta,fk_invalida:processo_id
5309,2112,Pagamento,2026-08-08,,Aberto,Média,fk_invalida:processo_id
5310,2112,Recurso,2026-05-03,,Vencido,Alta,fk_invalida:processo_id
5315,2114,Recurso,2026-03-11,2026-11-03,Concluído,Média,fk_invalida:processo_id
5317,2114,Recurso,2026-12-10,2026-10-06,Concluído,Alta,fk_invalida:processo_id
5318,2115,Recurso,2027-11-08,2027-08-10,Concluído,Baixa,fk_invalida:processo_id
5331,2122,Contestação,2026-09-09,2026-09-16,Concluído,Baixa,fk_invalida:processo_id
5332,2123,Recurso,2027-07-09,,Aberto,Média,fk_invalida:processo_id
5333,2123,Recurso,2027-01-02,2027-02-06,Concluído,Baixa,fk_invalida:processo_id
5334,2123,Contestação,2026-03-12,2026-12-05,Concluído,Média,fk_invalida:processo_id
5339,2125,Manifestação,2026-04-06,2026-05-30,Concluído,Baixa,fk_invalida:processo_id
5343,2126,Manifestação,2026-06-05,2026-05-11,Concluído,Baixa,fk_invalida:processo_id
5344,2126,Recurso,2026-04-11,2026-10-30,Concluído,Média,fk_invalida:processo_id
5348,2129,Pagamento,2027-07-04,2027-04-01,Concluído,Alta,fk_invalida:processo_id
5361,2133,Contestação,2027-12-01,,Aberto,Alta,fk_invalida:processo_id
5366,2134,Pagamento,2026-10-10,2026-10-05,Concluído,Alta,fk_invalida:processo_id
5379,2139,Manifestação,2027-09-03,2027-03-03,Concluído,Média,fk_invalida:processo_id
5384,2141,Recurso,2026-03-05,2026-05-02,Concluído,Média,fk_invalida:processo_id
5385,2141,Pagamento,2026-07-12,2026-11-20,Concluído,Baixa,fk_invalida:processo_id
5388,2143,Pagamento,2027-12-03,,Aberto,Alta,fk_invalida:processo_id
5391,2144,Pagamento,2026-12-03,2026-03-03,Concluído,Alta,fk_invalida:processo_id
5399,2148,Manifestação,2026-02-04,2026-03-17,Concluído,Baixa,fk_invalida:processo_id
5401,2149,Pagamento,2027-07-07,2027-06-25,Concluído,Alta,fk_invalida:processo_id
5402,2150,Recurso,2026-03-10,,Aberto,Alta,fk_invalida:processo_id
5403,2150,Documento,2026-09-04,2026-04-17,Concluído,Alta,fk_invalida:processo_id
5407,2151,Pagamento,2027-02-08,2027-08-05,Concluído,Média,fk_invalida:processo_id
5426,2158,Documento,2026-06-06,2026-06-02,Concluído,Baixa,fk_invalida:processo_id
5428,2159,Recurso,2026-09-03,2026-03-05,Concluído,Média,fk_invalida:processo_id
5436,2162,Pagamento,2026-06-12,2026-11-25,Concluído,Média,fk_invalida:processo_id
5448,2166,Documento,2026-06-08,2026-07-20,Concluído,Baixa,fk_invalida:processo_id
5460,2169,Manifestação,2027-12-06,2027-06-15,Concluído,Média,fk_invalida:processo_id
5474,2175,Recurso,2026-06-02,2026-01-27,Concluído,Média,fk_invalida:processo_id
5475,2175,Manifestação,2026-02-12,2026-11-16,Concluído,Alta,fk_invalida:processo_id
5481,2179,Recurso,2026-10-12,2026-12-16,Concluído,Baixa,fk_invalida:processo_id
5485,2180,Manifestação,2026-07-02,2026-02-02,Concluído,Alta,fk_invalida:processo_id
5487,2181,Pagamento,2026-04-10,2026-10-01,Concluído,Alta,fk_invalida:processo_id
5494,2184,Manifestação,2026-02-11,2026-10-17,Concluído,Alta,fk_invalida:processo_id
5497,2185,Documento,2027-07-03,2027-02-23,Concluído,Baixa,fk_invalida:processo_id
5498,2186,Manifestação,2026-06-08,2026-07-31,Concluído,Baixa,fk_invalida:processo_id
5499,2187,Manifestação,2025-07-10,2025-09-24,Concluído,Baixa,fk_invalida:processo_id
5500,2187,Documento,2025-07-12,2025-12-13,Concluído,Média,fk_invalida:processo_id
5506,2189,Contestação,2026-09-04,,Vencido,Alta,fk_invalida:processo_id
