movimentacao_id,processo_id,data_movimentacao,tipo,origem
642,181,2027-04-19,Decisão,Escritório
643,181,2026-08-12,Recurso,Escritório
644,182,2026-04-30,Despacho,Parte contrária
645,182,2026-04-24,Sentença,Parte contrária
646,182,2026-07-15,Petição,Escritório
647,183,2026-05-30,Recurso,Tribunal
648,183,2026-09-16,Sentença,Escritório
649,183,2026-05-31,Recurso,Parte contrária
650,183,2026-10-06,Despacho,Tribunal
651,184,2026-09-19,Petição,Parte contrária
652,184,2026-03-05,Recurso,Tribunal
653,184,2026-11-21,Petição,Escritório
654,184,2026-06-12,Sentença,Parte contrária
655,184,2026-06-09,Petição,Parte contrária
656,185,2027-02-04,Sentença,Parte contrária
657,185,2027-02-23,Sentença,Tribunal
658,185,2026-05-01,Decisão,Parte contrária
659,185,2026-11-25,Recurso,Escritório
660,185,2026-06-11,Petição,Tribunal
661,186,2025-12-27,Sentença,Parte contrária
662,186,2026-04-09,Sentença,Tribunal
663,186,2026-06-26,Decisão,Parte contrária
664,187,2026-05-08,Despacho,Escritório
665,187,2026-01-01,Petição,Tribunal
666,187,2026-09-15,Despacho,Tribunal
667,187,2025-11-02,Decisão,Parte contrária
668,188,2026-10-06,Petição,Tribunal
669,188,2027-01-10,Petição,Tribunal
670,189,2027-05-06,Sentença,Tribunal
671,189,2026-12-29,Petição,Parte contrária
672,189,2026-11-29,Despacho,Tribunal
673,189,2026-10-04,Sentença,Escritório
674,189,2026-07-14,Sentença,Escritório
675,190,2027-04-22,Petição,Tribunal
676,190,2026-04-23,Recurso,Parte contrária
677,190,2026-08-14,Despacho,Tribunal
678,190,2027-04-10,Recurso,Parte contrária
679,190,2026-12-19,Despacho,Escritório
680,191,2026-07-18,Despacho,Escritório
681,191,2026-05-18,Decisão,Escritório
682,192,2026-11-11,Recurso,Tribunal
683,192,2027-07-22,Recurso,Parte contrária
684,192,2027-02-24,Sentença,Tribunal
685,192,2026-08-17,Decisão,Parte contrária
686,192,2026-07-04,Recurso,Parte contrária
687,193,2027-04-29,Petição,Parte contrária
688,193,2027-02-20,Despacho,Parte contrária
689,193,2027-06-10,Recurso,Parte contrária
690,194,2027-01-20,Despacho,Escritório
691,194,2026-02-08,Despacho,Escritório
692,195,2026-02-22,Petição,Parte contrária
693,195,2026-07-21,Sentença,Parte contrária
694,196,2027-06-13,Despacho,Escritório
695,196,2026-06-06,Petição,Tribunal
696,196,2026-06-05,Decisão,Parte contrária
697,196,2027-05-26,Petição,Escritório
698,196,2026-12-16,Decisão,Escritório
699,197,2027-05-06,Sentença,Parte contrária
700,197,2026-07-15,Sentença,Escritório
701,197,2026-06-16,Sentença,Escritório
702,197,2026-07-25,Despacho,Escritório
703,197,2026-08-17,Sentença,Parte contrária
704,198,2026-03-20,Despacho,Escritório
705,198,2025-10-15,Petição,Parte contrária
706,198,2025-09-02,Petição,Tribunal
707,199,2026-08-01,Despacho,Tribunal
708,199,2026-07-14,Petição,Escritório
709,200,2025-12-22,Petição,Parte contrária
710,200,2025-12-08,Petição,Tribunal
711,200,2026-05-24,Decisão,Escritório
712,200,2025-09-14,Petição,Tribunal
713,201,2026-03-21,Despacho,Parte contrária
714,201,2026-08-31,Recurso,Escritório
715,201,2025-09-02,Recurso,Parte contrária
716,201,2025-12-09,Decisão,Escritório
717,201,2026-12-24,Petição,Parte contrária
718,202,2025-12-16,Recurso,Parte contrária
719,202,2026-05-30,Decisão,Tribunal
720,202,2027-02-01,Despacho,Escritório
721,202,2026-06-26,Despacho,Parte contrária
722,202,2027-04-08,Decisão,Escritório
723,203,2026-11-27,Petição,Escritório
724,203,2026-03-06,Petição,Parte contrária
725,203,2026-08-04,Sentença,Parte contrária
726,203,2026-07-17,Sentença,Tribunal
727,204,2027-04-05,Despacho,Escritório
728,204,2026-12-29,Petição,Tribunal
729,205,2026-12-13,Sentença,Parte contrária
730,205,2027-07-29,Sentença,Escritório
731,205,2026-11-08,Decisão,Parte contrária
732,205,2026-06-30,Sentença,Escritório
733,205,2027-03-04,Decisão,Tribunal
734,206,2027-07-07,Sentença,Tribunal
735,206,2027-04-13,Decisão,Tribunal
736,206,2026-09-23,Petição,Parte contrária
737,206,2027-06-13,Sentença,Tribunal
738,206,2027-06-14,Sentença,Tribunal
739,207,2027-02-16,Petição,Escritório
740,207,2026-06-07,Recurso,Parte contrária
741,207,2027-02-16,Petição,Tribunal
742,208,2026-11-14,Sentença,Tribunal
743,208,2025-11-19,Despacho,Parte contrária
744,208,2025-11-27,Decisão,Escritório
745,208,2026-01-31,Sentença,Tribunal
746,208,2025-09-24,Sentença,Parte contrária
747,209,2027-06-26,Sentença,Parte contrária
748,209,2026-11-10,Despacho,Escritório
749,209,2026-10-30,Recurso,Tribunal
750,210,2026-09-25,Petição,Parte contrária
751,210,2026-08-17,Sentença,Escritório
752,211,2027-04-26,Despacho,Escritório
753,211,2026-02-11,Sentença,Parte contrária
754,211,2026-03-13,Recurso,Tribunal
755,212,2027-04-21,Recurso,Escritório
756,212,2026-06-30,Decisão,Parte contrária
757,212,2027-04-07,Decisão,Tribunal
758,212,2026-11-06,Recurso,Escritório
759,212,2026-12-15,Decisão,Tribunal
760,213,2027-05-06,Decisão,Tribunal
761,213,2026-09-06,Despacho,Escritório
762,213,2026-09-26,Decisão,Parte contrária
763,213,2026-01-13,Sentença,Tribunal
764,213,2027-03-14,Recurso,Tribunal
765,214,2026-11-03,Sentença,Parte contrária
766,214,2025-10-05,Sentença,Escritório
767,214,2026-05-25,Decisão,Parte contrária
768,214,2026-04-09,Recurso,Parte contrária
769,214,2026-07-20,Recurso,Escritório
770,215,2027-02-24,Petição,Tribunal
771,215,2026-11-27,Sentença,Escritório
772,216,2027-03-21,Sentença,Escritório
773,216,2027-01-01,Despacho,Escritório
774,216,2027-03-15,Recurso,Escritório
775,216,2026-03-16,Recurso,Escritório
776,216,2026-03-21,Petição,Tribunal
777,217,2026-10-23,Sentença,Escritório
778,217,2026-09-20,Petição,Escritório
779,217,2026-04-14,Petição,Escritório
780,218,2027-02-20,Petição,Escritório
781,218,2027-06-08,Petição,Tribunal
782,218,2026-04-16,Petição,Tribunal
783,218,2026-06-06,Decisão,Parte contrária
784,218,2027-03-15,Petição,Escritório
785,219,2026-05-06,Recurso,Parte contrária
786,219,2026-10-10,Petição,Tribunal
787,220,2026-07-22,Recurso,Escritório
788,220,2026-10-11,Decisão,Parte contrária
789,220,2026-07-29,Petição,Parte contrária
790,220,2026-02-20,Recurso,Tribunal
791,220,2026-11-30,Recurso,Tribunal
792,221,2026-03-17,Decisão,Tribunal
793,221,2026-10-10,Despacho,Tribunal
794,221,2026-02-13,Petição,Parte contrária
795,222,2027-02-15,Petição,Escritório
796,222,2027-08-13,Despacho,Escritório
797,222,2026-12-13,Petição,Escritório
798,223,2026-11-17,Recurso,Tribunal
799,223,2026-01-07,Decisão,Escritório
800,223,2026-04-17,Sentença,Parte contrária
801,224,2026-06-02,Sentença,Parte contrária
802,224,2027-04-21,Petição,Parte contrária
803,224,2026-06-23,Recurso,Parte contrária
804,224,2026-10-04,Petição,Tribunal
805,225,2025-12-17,Sentença,Escritório
806,225,2026-04-09,Petição,Escritório
807,226,2027-07-14,Sentença,Tribunal
808,226,2026-07-01,Recurso,Parte contrária
809,227,2026-08-31,Sentença,Tribunal
810,227,2026-08-26,Petição,Escritório
811,228,2027-04-04,Sentença,Parte contrária
812,228,2026-05-29,Petição,Tribunal
813,229,2026-04-27,Recurso,Escritório
814,229,2025-10-07,Recurso,Escritório
815,230,2025-09-12,Sentença,Parte contrária
816,230,2026-02-13,Sentença,Parte contrária
817,230,2026-09-03,Petição,Parte contrária
818,230,2026-10-25,Decisão,Escritório
819,231,2026-07-23,Recurso,Escritório
820,231,2026-04-22,Decisão,Parte contrária
821,232,2027-05-05,Recurso,Parte contrária
822,232,2026-12-22,Sentença,Escritório
823,233,2026-08-01,Recurso,Escritório
824,233,2027-07-09,Petição,Parte contrária
825,233,2026-10-31,Petição,Escritório
826,233,2027-01-27,Recurso,Tribunal
827,233,2027-07-10,Despacho,Tribunal
828,234,2025-10-27,Decisão,Parte contrária
829,234,2026-07-19,Decisão,Escritório
830,234,2026-09-20,Sentença,Escritório
831,234,2026-07-26,Despacho,Parte contrária
832,234,2026-10-08,Despacho,Parte contrária
833,235,2026-07-10,Recurso,Tribunal
834,235,2026-09-10,Sentença,Parte contrária
835,236,2026-01-29,Petição,Parte contrária
836,236,2026-12-07,Sentença,Tribunal
837,236,2026-10-01,Despacho,Tribunal
838,236,2026-06-20,Decisão,Tribunal
839,237,2026-07-12,Petição,Parte contrária
840,237,2027-04-14,Petição,Escritório
841,237,2026-02-13,Recurso,Parte contrária
842,238,2026-08-20,Petição,Tribunal
843,238,2026-04-19,Despacho,Parte contrária
844,238,2026-02-06,Despacho,Parte contrária
845,239,2026-06-29,Sentença,Tribunal
846,239,2026-10-16,Recurso,Tribunal
847,239,2027-01-04,Despacho,Parte contrária
848,239,2026-11-08,Decisão,Parte contrária
849,240,2027-07-06,Despacho,Tribunal
850,240,2027-07-23,Recurso,Tribunal
851,241,2026-11-22,Decisão,Escritório
852,241,2027-04-19,Recurso,Escritório
853,241,2026-07-12,Despacho,Parte contrária
854,241,2027-05-07,Sentença,Tribunal
855,242,2025-12-21,Sentença,Tribunal
856,242,2026-07-22,Decisão,Tribunal
857,242,2025-10-15,Decisão,Tribunal
858,242,2026-11-12,Sentença,Parte contrária
859,242,2025-11-18,Petição,Escritório
860,243,2027-05-17,Recurso,Parte contrária
861,243,2026-03-23,Petição,Parte contrária
862,244,2026-07-01,Petição,Parte contrária
863,244,2026-07-29,Despacho,Parte contrária
864,245,2026-11-07,Petição,Parte contrária
865,245,2027-06-07,Petição,Parte contrária
866,245,2026-12-10,Sentença,Escritório
867,245,2027-07-13,Decisão,Escritório
868,245,2027-02-09,Petição,Tribunal
869,246,2026-12-27,Recurso,Tribunal
870,246,2027-02-20,Sentença,Tribunal
871,246,2026-11-26,Petição,Parte contrária
872,246,2027-02-13,Sentença,Tribunal
873,247,2026-09-14,Decisão,Parte contrária
874,247,2026-01-10,Recurso,Tribunal
875,247,2025-08-11,Despacho,Escritório
876,247,2026-11-23,Recurso,Escritório
877,248,2026-12-25,Decisão,Tribunal
878,248,2026-11-14,Decisão,Parte contrária
879,249,2027-04-28,Despacho,Escritório
880,249,2026-07-24,Sentença,Parte contrária
881,249,2026-09-11,Sentença,Escritório
882,249,2026-11-13,Sentença,Tribunal
883,250,2026-12-13,Sentença,Tribunal
884,250,2026-10-13,Decisão,Tribunal
885,250,2026-07-20,Recurso,Escritório
886,250,2026-06-23,Sentença,Escritório
887,251,2026-01-27,Petição,Tribunal
888,251,2026-09-06,Despacho,Tribunal
889,252,2027-01-30,Recurso,Tribunal
890,252,2026-10-18,Decisão,Escritório
891,252,2026-06-16,Sentença,Escritório
892,253,2026-02-19,Despacho,Tribunal
893,253,2026-12-07,Decisão,Tribunal
894,253,2026-06-16,Petição,Parte contrária
895,254,2027-01-03,Recurso,Tribunal
896,254,2026-11-25,Sentença,Escritório
897,254,2026-02-03,Decisão,Tribunal
898,255,2026-01-07,Despacho,Tribunal
899,255,2025-10-28,Despacho,Parte contrária
900,255,2027-02-08,Petição,Tribunal
901,255,2026-12-06,Despacho,Parte contrária
902,256,2027-08-31,Sentença,Tribunal
903,256,2026-06-25,Decisão,Parte contrária
904,256,2027-06-18,Despacho,Tribunal
905,257,2026-11-07,Petição,Escritório
906,257,2025-12-15,Despacho,Escritório
907,257,2026-08-23,Petição,Parte contrária
908,258,2027-01-03,Petição,Tribunal
909,258,2026-09-11,Decisão,Tribunal
910,259,2026-05-27,Decisão,Parte contrária
911,259,2026-03-20,Decisão,Parte contrária
912,259,2027-02-28,Recurso,Tribunal
913,259,2026-10-29,Despacho,Tribunal
914,259,2026-02-06,Recurso,Parte contrária
915,260,2025-10-26,Sentença,Escritório
916,260,2027-01-20,Sentença,Tribunal
917,260,2026-10-03,Recurso,Parte contrária
918,261,2026-03-21,Petição,Escritório
919,261,2026-08-25,Decisão,Tribunal
920,262,2026-05-30,Decisão,Tribunal
921,262,2026-04-30,Recurso,Tribunal
922,263,2026-03-16,Petição,Tribunal
923,263,2026-07-15,Recurso,Escritório
924,263,2026-07-26,Recurso,Parte contrária
925,264,2026-07-05,Petição,Parte contrária
926,264,2027-02-08,Decisão,Tribunal
927,265,2027-05-10,Decisão,Parte contrária
928,265,2026-06-21,Recurso,Tribunal
929,265,2027-08-16,Recurso,Escritório
930,266,2027-03-22,Sentença,Tribunal
931,266,2026-08-29,Petição,Escritório
932,267,2025-11-24,Despacho,Parte contrária
933,267,2026-09-14,Decisão,Escritório
934,267,2026-08-11,Petição,Parte contrária
935,267,2026-03-21,Recurso,Parte contrária
936,268,2026-02-10,Decisão,Tribunal
937,268,2025-10-08,Decisão,Parte contrária
938,268,2026-06-18,Recurso,Parte contrária
939,269,2026-10-13,Despacho,Tribunal
940,269,2027-02-07,Petição,Escritório
941,269,2027-08-05,Recurso,Tribunal
942,270,2026-06-24,Recurso,Escritório
943,270,2027-09-25,Despacho,Tribunal
944,270,2026-09-17,Recurso,Escritório
945,271,2026-03-23,Sentença,Escritório
946,271,2026-09-15,Decisão,Escritório
947,272,2025-09-23,Decisão,Parte contrária
948,272,2026-06-25,Despacho,Parte contrária
949,273,2027-02-03,Decisão,Tribunal
950,273,2026-03-18,Sentença,Parte contrária
951,273,2026-07-29,Recurso,Parte contrária
952,274,2026-07-30,Despacho,Escritório
953,274,2026-11-07,Despacho,Tribunal
954,275,2026-08-25,Petição,Tribunal
955,275,2026-09-16,Decisão,Escritório
956,275,2026-03-11,Petição,Parte contrária
957,275,2026-03-29,Recurso,Parte contrária
958,275,2026-03-27,Sentença,Escritório
959,276,2026-08-05,Decisão,Tribunal
960,276,2026-12-12,Petição,Parte contrária
961,276,2026-06-01,Recurso,Tribunal
962,277,2026-11-27,Despacho,Parte contrária
963,277,2027-02-12,Petição,Tribunal
964,277,2025-12-30,Petição,Parte contrária
965,278,2025-10-15,Recurso,Tribunal
966,278,2026-01-27,Petição,Parte contrária
967,278,2025-11-25,Sentença,Parte contrária
968,279,2026-12-18,Despacho,Tribunal
969,279,2026-04-01,Recurso,Escritório
970,280,2026-01-23,Petição,Escritório
971,280,2025-09-06,Despacho,Tribunal
972,280,2026-04-23,Recurso,Escritório
973,280,2025-08-30,Despacho,Tribunal
974,281,2026-11-17,Decisão,Escritório
975,281,2026-10-09,Despacho,Escritório
976,282,2026-08-22,Decisão,Parte contrária
977,282,2026-09-05,Decisão,Tribunal
978,282,2027-01-07,Petição,Escritório
979,283,2025-12-21,Decisão,Tribunal
980,283,2026-08-11,Recurso,Tribunal
981,283,2026-10-24,Sentença,Tribunal
982,283,2025-11-26,Petição,Escritório
983,283,2025-09-08,Decisão,Escritório
984,284,2026-10-22,Sentença,Escritório
985,284,2026-11-08,Despacho,Parte contrária
986,285,2027-02-17,Recurso,Tribunal
987,285,2027-08-13,Recurso,Tribunal
988,286,2026-04-26,Decisão,Escritório
989,286,2026-05-21,Despacho,Parte contrária
990,286,2026-07-31,Petição,Tribunal
991,286,2026-05-15,Recurso,Tribunal
992,287,2026-10-01,Petição,Parte contrária
993,287,2026-03-17,Sentença,Escritório
994,287,2026-09-25,Petição,Escritório
995,288,2027-04-14,Recurso,Tribunal
996,288,2026-11-27,Recurso,Tribunal
997,288,2026-03-29,Sentença,Escritório
998,288,2026-05-09,Petição,Tribunal
999,288,2027-01-27,Petição,Parte contrária
1000,289,2026-12-20,Sentença,Escritório
1001,289,2025-11-20,Decisão,Parte contrária
1002,289,2025-12-21,Despacho,Tribunal
1003,289,2027-02-02,Despacho,Parte contrária
1004,289,2026-06-17,Petição,Escritório
1005,290,2026-06-28,Recurso,Parte contrária
1006,290,2026-04-04,Despacho,Escritório
1007,290,2026-06-26,Recurso,Escritório
1008,290,2027-04-11,Petição,Tribunal
1009,291,2026-07-11,Petição,Escritório
1010,291,2027-04-30,Recurso,Escritório
1011,291,2026-08-03,Sentença,Parte contrária
1012,291,2026-02-14,Despacho,Escritório
1013,291,2026-11-02,Recurso,Escritório
1014,292,2026-06-17,Petição,Parte contrária
1015,292,2027-06-18,Despacho,Tribunal
1016,292,2026-05-17,Decisão,Parte contrária
1017,293,2026-06-11,Recurso,Tribunal
1018,293,2025-12-01,Sentença,Tribunal
1019,293,2026-06-13,Despacho,Tribunal
1020,293,2025-07-14,Sentença,Parte contrária
1021,293,2026-03-06,Decisão,Tribunal
1022,294,2025-08-21,Petição,Escritório
1023,294,2026-10-16,Recurso,Tribunal
1024,294,2026-02-10,Sentença,Tribunal
1025,295,2026-08-06,Despacho,Escritório
1026,295,2025-12-19,Sentença,Escritório
1027,295,2026-04-07,Decisão,Tribunal
1028,296,2026-10-22,Sentença,Parte contrária
1029,296,2026-12-24,Petição,Tribunal
1030,296,2026-10-05,Petição,Escritório
1031,297,2027-01-16,Decisão,Tribunal
1032,297,2027-08-22,Decisão,Tribunal
1033,297,2027-06-24,Decisão,Escritório
1034,297,2027-05-30,Petição,Escritório
1035,297,2027-04-13,Decisão,Escritório
1036,298,2026-02-02,Sentença,Tribunal
1037,298,2026-10-04,Sentença,Parte contrária
1038,298,2026-11-24,Recurso,Parte contrária
1039,299,2026-10-28,Recurso,Tribunal
1040,299,2026-07-11,Petição,Parte contrária
1041,299,2026-01-24,Decisão,Escritório
1042,299,2026-11-26,Sentença,Escritório
1043,300,2026-09-01,Petição,Tribunal
1044,300,2026-10-06,Decisão,Parte contrária
1045,301,2025-11-10,Sentença,Parte contrária
1046,301,2025-12-08,Despacho,Parte contrária
1047,301,2025-12-16,Decisão,Escritório
1048,301,2026-05-15,Sentença,Tribunal
1049,301,2026-11-30,Despacho,Tribunal
1050,302,2027-05-05,Recurso,Parte contrária
1051,302,2026-12-09,Despacho,Escritório
1052,302,2027-01-16,Decisão,Parte contrária
1053,302,2026-11-14,Decisão,Parte contrária
1054,303,2026-12-06,Recurso,Tribunal
1055,303,2026-05-30,Decisão,Parte contrária
1056,303,2026-10-26,Decisão,Tribunal
1057,303,2027-03-01,Sentença,Tribunal
1058,304,2027-02-09,Petição,Escritório
1059,304,2027-01-06,Petição,Parte contrária
1060,305,2026-10-17,Despacho,Tribunal
1061,305,2027-07-08,Despacho,Tribunal
1062,305,2026-10-10,Despacho,Parte contrária
1063,306,2027-01-31,Despacho,Tribunal
1064,306,2026-10-08,Petição,Parte contrária
1065,307,2027-10-10,Petição,Parte contrária
1066,307,2027-03-13,Decisão,Escritório
1067,307,2027-08-08,Decisão,Tribunal
1068,307,2027-04-28,Decisão,Parte contrária
1069,307,2026-12-09,Decisão,Tribunal
1070,308,2027-05-22,Despacho,Parte contrária
1071,308,2026-12-20,Recurso,Parte contrária
1072,309,2025-10-10,Recurso,Escritório
1073,309,2026-03-02,Decisão,Tribunal
1074,309,2026-06-15,Recurso,Escritório
1075,309,2026-05-22,Despacho,Escritório
1076,310,2026-11-01,Despacho,Escritório
1077,310,2027-01-11,Despacho,Escritório
1078,310,2027-06-18,Despacho,Parte contrária
1079,310,2027-05-01,Decisão,Escritório
1080,311,2026-11-10,Recurso,Tribunal
1081,311,2026-05-19,Petição,Parte contrária
1082,311,2026-11-24,Petição,Escritório
1083,312,2025-12-27,Recurso,Tribunal
1084,312,2026-04-28,Despacho,Tribunal
1085,312,2026-03-11,Sentença,Escritório
1086,312,2026-05-11,Recurso,Escritório
1087,313,2027-04-23,Petição,Escritório
1088,313,2027-02-04,Recurso,Parte contrária
1089,313,2026-10-20,Decisão,Escritório
1090,314,2027-03-18,Recurso,Parte contrária
1091,314,2027-06-09,Despacho,Parte contrária
1092,314,2027-06-29,Petição,Escritório
1093,314,2027-03-12,Decisão,Parte contrária
1094,314,2026-08-27,Decisão,Escritório
1095,315,2025-09-15,Recurso,Escritório
1096,315,2025-11-23,Sentença,Parte contrária
1097,315,2026-01-19,Sentença,Parte contrária
1098,315,2026-10-18,Sentença,Parte contrária
1099,315,2026-11-22,Petição,Escritório
1100,316,2025-10-01,Recurso,Tribunal
1101,316,2026-02-13,Decisão,Escritório
1102,316,2026-04-10,Recurso,Escritório
1103,317,2026-05-21,Despacho,Tribunal
1104,317,2026-12-20,Petição,Parte contrária
1105,318,2026-02-20,Petição,Parte contrária
1106,318,2026-10-20,Decisão,Parte contrária
1107,318,2026-11-23,Decisão,Tribunal
1108,319,2026-09-09,Recurso,Tribunal
1109,319,2026-02-23,Petição,Parte contrária
1110,320,2026-12-11,Despacho,Tribunal
