honorario_id;cliente_id;competencia;valor;data_vencimento;data_pagamento;status
446;38;2025-07;1127,76;2025-08-23;2025-09-05;Pago
447;38;2025-08;2317,17;2025-09-17;2025-09-25;Pago
448;38;2025-09;2979,17;2025-10-10;2025-10-13;Pago
449;38;2025-10;2540,62;2025-11-22;;Pendente
450;38;2025-11;1099,98;2025-12-22;2025-12-26;Pago
451;38;2025-12;1584,26;2026-01-20;;Pendente
452;38;2026-01;3413,14;2026-02-09;2026-02-10;Pago
453;38;2026-02;3998,87;2026-03-17;2026-03-24;Pago
454;38;2026-03;2202,11;2026-04-11;2026-04-20;Pago
455;38;2026-04;1020,06;2026-05-21;2026-05-26;Pago
456;38;2026-05;2950,55;2026-06-11;2026-06-15;Pago
457;39;2025-07;1230,24;2025-07-21;;Pendente
458;39;2025-07;3075,05;2025-08-19;2025-09-02;Pago
459;39;2025-08;1725,42;2025-09-23;;Pendente
460;39;2025-09;797,79;2025-10-23;2025-10-22;Pago
461;39;2025-10;3710,33;2025-11-08;;Pendente
462;39;2025-11;1996,03;2025-12-14;2025-12-21;Pago
463;39;2025-12;2202,72;2026-01-22;2026-01-30;Pago
464;39;2026-01;2100,71;2026-02-13;2026-02-27;Pago
465;39;2026-02;864,44;2026-03-14;2026-03-24;Pago
466;39;2026-03;2121,1;2026-04-09;;Pendente
467;39;2026-04;1640,89;2026-05-22;2026-05-31;Pago
468;39;2026-05;2213,92;2026-06-18;2026-06-19;Pago
469;40;2025-07;3385,46;2025-07-14;2025-07-13;Pago
470;40;2025-07;2319,72;2025-08-17;;Pendente
471;40;2025-08;728,56;2025-09-20;2025-10-04;Pago
472;40;2025-09;1116,6;2025-10-12;2025-10-25;Pago
473;40;2025-10;3863,89;2025-11-17;2025-12-01;Pago
474;40;2025-11;3222,39;2025-12-12;2025-12-24;Pago
475;40;2025-12;2057,69;2026-01-21;2026-01-29;Pago
476;40;2026-01;1963,26;2026-02-08;2026-02-17;Pago
477;40;2026-02;2530,53;2026-03-17;2026-03-17;Pago
478;40;2026-03;2793,99;2026-04-22;2026-05-01;Pago
479;40;2026-04;1134,99;2026-05-12;2026-05-17;Pago
480;40;2026-05;3722,56;2026-06-14;2026-06-14;Pago
481;41;2025-07;3720,38;2025-07-23;2025-07-30;Pago
482;41;2025-07;1122,08;2025-08-11;2025-08-08;Pago
483;41;2025-08;1781,61;2025-09-11;2025-09-19;Pago
484;41;2025-09;2406,04;2025-10-13;2025-10-18;Pago
485;41;2025-10;1217,56;2025-11-17;2025-11-23;Pago
486;41;2025-11;2152,1;2025-12-20;2025-12-24;Pago
487;41;2025-12;856,64;2026-01-21;2026-01-29;Pago
488;41;2026-01;2000,95;2026-02-08;2026-02-16;Pago
489;41;2026-02;745,69;2026-03-12;2026-03-09;Pago
490;41;2026-03;3726,86;2026-04-07;2026-04-15;Pago
491;41;2026-04;4254,69;2026-05-15;2026-05-20;Pago
492;41;2026-05;2778,41;2026-06-14;2026-06-20;Pago
493;42;2025-07;1059,48;2025-07-25;2025-07-30;Pago
494;42;2025-07;967,4;2025-08-10;2025-08-12;Pago
495;42;2025-08;1512,47;2025-09-20;2025-09-26;Pago
496;42;2025-09;2192,18;2025-10-18;2025-10-27;Pago
497;42;2025-10;1906,74;2025-11-19;2025-11-18;Pago
498;42;2025-11;2197,53;2025-12-21;2026-01-05;Pago
499;42;2025-12;3898,18;2026-01-12;2026-01-25;Pago
500;42;2026-01;4451,13;2026-02-18;;Pendente
501;42;2026-02;4279,21;2026-03-18;2026-04-01;Pago
502;42;2026-03;3356,24;2026-04-08;2026-04-21;Pago
503;42;2026-04;4286,77;2026-05-08;2026-05-13;Pago
504;42;2026-05;2979,89;2026-06-16;2026-06-25;Pago
505;43;2025-07;3858,62;2025-07-22;2025-07-19;Pago
506;43;2025-07;1197,97;2025-08-14;2025-08-19;Pago
507;43;2025-08;3596,09;2025-09-20;2025-09-28;Pago
508;43;2025-09;2945,34;2025-10-15;2025-10-29;Pago
509;43;2025-10;1623,56;2025-11-18;2025-11-27;Pago
510;43;2025-11;743,66;2025-12-22;;Pendente
511;43;2025-12;2743,47;2026-01-15;;Pendente
512;43;2026-01;1199,53;2026-02-06;2026-02-05;Pago
513;43;2026-02;1307,91;2026-03-16;2026-03-28;Pago
514;43;2026-03;1025,94;2026-04-07;2026-04-07;Pago
515;43;2026-04;3342,85;2026-05-18;2026-05-27;Pago
516;43;2026-05;3247,95;2026-06-13;2026-06-18;Pago
517;44;2025-07;4112,36;2025-07-13;2025-07-10;Pago
518;44;2025-07;519,72;2025-08-23;;Pendente
519;44;2025-08;1313,94;2025-09-09;2025-09-23;Pago
520;44;2025-09;1930,57;2025-10-12;2025-10-22;Pago
521;44;2025-10;999,63;2025-11-14;2025-11-29;Pago
522;44;2025-11;2630,47;2025-12-12;2025-12-19;Pago
523;44;2025-12;3711,29;2026-01-15;2026-01-24;Pago
524;44;2026-01;2945,51;2026-02-13;2026-02-26;Pago
525;44;2026-02;698,47;2026-03-20;2026-03-21;Pago
526;44;2026-03;1576,81;2026-04-14;2026-04-29;Pago
527;44;2026-04;1064,52;2026-05-15;2026-05-22;Pago
528;44;2026-05;1593,19;2026-06-14;;Pendente
529;45;2025-07;1446,79;2025-07-25;2025-07-25;Pago
530;45;2025-07;3661,13;2025-08-25;2025-09-01;Pago
531;45;2025-08;2761,51;2025-09-20;2025-09-19;Pago
532;45;2025-09;2817,54;2025-10-10;2025-10-20;Pago
533;45;2025-10;4087,07;2025-11-19;;Pendente
534;45;2025-11;3027,58;2025-12-15;;Pendente
535;45;2025-12;1426,66;2026-01-19;2026-01-19;Pago
536;45;2026-01;936,6;2026-02-13;2026-02-27;Pago
537;45;2026-02;2314,48;2026-03-08;2026-03-07;Pago
538;45;2026-03;887,8;2026-04-14;2026-04-28;Pago
539;45;2026-04;1007,92;2026-05-16;2026-05-31;Pago
540;45;2026-05;2677,05;2026-06-11;2026-06-23;Pago
541;46;2025-07;4339,28;2025-07-20;2025-07-17;Pago
542;46;2025-07;3410,53;2025-08-23;2025-09-01;Pago
543;46;2025-08;1745,52;2025-09-24;2025-10-06;Pago
544;46;2025-09;3480,74;2025-10-13;2025-10-21;Pago
545;46;2025-10;2209,01;2025-11-14;2025-11-15;Pago
546;46;2025-11;2195,36;2025-12-14;2025-12-14;Pago
547;46;2025-12;2506,06;2026-01-08;2026-01-12;Pago
548;46;2026-01;2305,79;2026-02-12;2026-02-15;Pago
549;46;2026-02;4272,99;2026-03-20;2026-04-02;Pago
550;46;2026-03;1622,63;2026-04-15;2026-04-13;Pago
551;46;2026-04;1670,32;2026-05-17;2026-05-20;Pago
552;46;2026-05;3016,86;2026-06-16;;Pendente
553;47;2025-07;569,91;2025-07-14;2025-07-26;Pago
554;47;2025-07;912,16;2025-08-19;2025-08-24;Pago
555;47;2025-08;4010,02;2025-09-11;2025-09-18;Pago
556;47;2025-09;3782,71;2025-10-21;2025-10-31;Pago
557;47;2025-10;1847,26;2025-11-13;2025-11-12;Pago
558;47;2025-11;1163,83;2025-12-08;2025-12-13;Pago
559;47;2025-12;3775,85;2026-01-09;2026-01-16;Pago
560;47;2026-01;2501,22;2026-02-06;2026-02-19;Pago
561;47;2026-02;3309,18;2026-03-18;2026-03-25;Pago
562;47;2026-03;4407,56;2026-04-10;2026-04-22;Pago
563;47;2026-04;1125,63;2026-05-15;2026-05-14;Pago
564;47;2026-05;3933,17;2026-06-07;2026-06-05;Pago
565;48;2025-07;1434,75;2025-07-24;2025-08-03;Pago
566;48;2025-07;1089,23;2025-08-25;2025-09-08;Pago
567;48;2025-08;2094,8;2025-09-20;2025-09-18;Pago
568;48;2025-09;3630,4;2025-10-15;2025-10-18;Pago
569;48;2025-10;2747,35;2025-11-09;2025-11-12;Pago
570;48;2025-11;1664,95;2025-12-15;2025-12-30;Pago
571;48;2025-12;3616,97;2026-01-10;2026-01-19;Pago
572;48;2026-01;578,45;2026-02-16;2026-02-27;Pago
573;48;2026-02;3124,72;2026-03-17;;Pendente
574;48;2026-03;675,87;2026-04-08;2026-04-08;Pago
575;48;2026-04;1545,84;2026-05-07;;Pendente
576;48;2026-05;1454,04;2026-06-15;2026-06-21;Pago
577;49;2025-07;3579,05;2025-07-16;2025-07-31;Pago
578;49;2025-07;1455,52;2025-08-16;2025-08-24;Pago
579;49;2025-08;1288,81;2025-09-19;2025-09-17;Pago
580;49;2025-09;2632,62;2025-10-15;2025-10-27;Pago
581;49;2025-10;1931,93;2025-11-14;2025-11-14;Pago
582;49;2025-11;2686,65;2025-12-08;2025-12-06;Pago
583;49;2025-12;3461,36;2026-01-18;;Pendente
584;49;2026-01;809,12;2026-02-15;2026-02-27;Pago
585;49;2026-02;1184,52;2026-03-13;2026-03-22;Pago
586;49;2026-03;2238,21;2026-04-14;2026-04-17;Pago
587;49;2026-04;2743,49;2026-05-15;2026-05-26;Pago
588;49;2026-05;4298,89;2026-06-13;2026-06-17;Pago
589;50;2025-07;2875,26;2025-07-19;2025-08-02;Pago
590;50;2025-07;2112,23;2025-08-18;2025-08-21;Pago
591;50;2025-08;3666,92;2025-09-18;;Pendente
592;50;2025-09;4119,05;2025-10-18;2025-10-21;Pago
593;50;2025-10;2697,66;2025-11-19;2025-11-18;Pago
594;50;2025-11;995,46;2025-12-13;2025-12-11;Pago
595;50;2025-12;2361,21;2026-01-14;2026-01-15;Pago
596;50;2026-01;490,48;2026-02-19;2026-03-04;Pago
597;50;2026-02;1190,17;2026-03-09;2026-03-14;Pago
598;50;2026-03;678,63;2026-04-12;2026-04-16;Pago
599;50;2026-04;3857,69;2026-05-22;2026-05-21;Pago
600;50;2026-05;4447,67;2026-06-14;2026-06-23;Pago
601;51;2025-07;1178,24;2025-07-13;2025-07-12;Pago
602;51;2025-07;2528,47;2025-08-22;2025-09-05;Pago
603;51;2025-08;1933,01;2025-09-14;2025-09-22;Pago
604;51;2025-09;648,61;2025-10-21;2025-11-04;Pago
605;51;2025-10;3866,24;2025-11-13;2025-11-13;Pago
606;51;2025-11;614,9;2025-12-20;2025-12-21;Pago
607;51;2025-12;1678,19;2026-01-11;2026-01-20;Pago
608;51;2026-01;3168,38;2026-02-20;2026-02-21;Pago
609;51;2026-02;2818,1;2026-03-17;2026-03-19;Pago
610;51;2026-03;894,55;2026-04-20;2026-04-23;Pago
611;51;2026-04;1764,04;2026-05-07;2026-05-14;Pago
612;51;2026-05;1010,64;2026-06-17;2026-06-15;Pago
613;52;2025-07;2926,48;2025-07-11;2025-07-08;Pago
614;52;2025-07;1774,47;2025-08-12;2025-08-20;Pago
615;52;2025-08;2649,95;2025-09-14;2025-09-24;Pago
616;52;2025-09;815,03;2025-10-22;2025-10-28;Pago
617;52;2025-10;2218,59;2025-11-16;2025-11-25;Pago
618;52;2025-11;2218,5;2025-12-23;2025-12-20;Pago
619;52;2025-12;1030,72;2026-01-21;2026-01-20;Pago
620;52;2026-01;4036,07;2026-02-12;2026-02-23;Pago
621;52;2026-02;3169,68;2026-03-18;2026-03-22;Pago
622;52;2026-03;1620,25;2026-04-12;2026-04-21;Pago
623;52;2026-04;1581,31;2026-05-13;2026-05-15;Pago
624;52;2026-05;3998,03;2026-06-10;2026-06-20;Pago
625;53;2025-07;2708,58;2025-07-12;2025-07-20;Pago
626;53;2025-07;1527,07;2025-08-16;2025-08-31;Pago
627;53;2025-08;2778,7;2025-09-19;;Pendente
628;53;2025-09;838,11;2025-10-09;2025-10-24;Pago
629;53;2025-10;2881,04;2025-11-21;2025-11-23;Pago
630;53;2025-11;3443,25;2025-12-21;2026-01-04;Pago
631;53;2025-12;2124,31;2026-01-11;;Pendente
632;53;2026-01;581,6;2026-02-09;2026-02-14;Pago
633;53;2026-02;3409,02;2026-03-19;2026-03-28;Pago
634;53;2026-03;2033,06;2026-04-13;2026-04-12;Pago
635;53;2026-04;1001,43;2026-05-07;2026-05-05;Pago
636;53;2026-05;3204,22;2026-06-21;2026-06-29;Pago
637;54;2025-07;4049,02;2025-07-18;2025-07-31;Pago
638;54;2025-07;1907,4;2025-08-10;2025-08-18;Pago
639;54;2025-08;3607,9;2025-09-17;2025-09-22;Pago
640;54;2025-09;2182,13;2025-10-17;2025-10-25;Pago
641;54;2025-10;3406,24;2025-11-22;2025-11-23;Pago
642;54;2025-11;4271,37;2025-12-13;2025-12-27;Pago
643;54;2025-12;1390,74;2026-01-17;;Pendente
644;54;2026-01;3522,02;2026-02-11;;Pendente
645;54;2026-02;1363,2;2026-03-09;2026-03-20;Pago
646;54;2026-03;521,4;2026-04-08;2026-04-05;Pago
647;54;2026-04;3086,63;2026-05-16;2026-05-24;Pago
648;54;2026-05;4443,94;2026-06-07;2026-06-20;Pago
649;55;2025-07;1490,81;2025-07-12;2025-07-23;Pago
650;55;2025-07;1240,95;2025-08-22;2025-09-05;Pago
651;55;2025-08;4408,44;2025-09-18;2025-09-17;Pago
652;55;2025-09;3604,12;2025-10-23;2025-11-02;Pago
653;55;2025-10;3017,17;2025-11-10;;Pendente
654;55;2025-11;1431,9;2025-12-22;2025-12-21;Pago
655;55;2025-12;2511,49;2026-01-13;2026-01-22;Pago
656;55;2026-01;3489,19;2026-02-14;2026-02-14;Pago
657;55;2026-02;769,86;2026-03-12;2026-03-18;Pago
658;55;2026-03;872,82;2026-04-17;2026-04-14;Pago
659;55;2026-04;805,86;2026-05-07;2026-05-09;Pago
660;55;2026-05;1993,6;2026-06-19;2026-06-22;Pago
661;56;2025-07;3275,32;2025-07-25;2025-07-27;Pago
662;56;2025-07;4209,69;2025-08-24;2025-08-21;Pago
663;56;2025-08;3430,06;2025-09-10;2025-09-21;Pago
664;56;2025-09;3459,49;2025-10-10;2025-10-14;Pago
665;56;2025-10;3435,13;2025-11-10;2025-11-07;Pago
666;56;2025-11;3830,38;2025-12-18;2025-12-31;Pago
667;56;2025-12;574,5;2026-01-16;2026-01-14;Pago
668;56;2026-01;1462,39;2026-02-19;2026-03-01;Pago
669;56;2026-02;3957,82;2026-03-10;2026-03-24;Pago
670;56;2026-03;850,85;2026-04-09;2026-04-16;Pago
671;56;2026-04;2847,36;2026-05-07;2026-05-09;Pago
672;56;2026-05;2317,83;2026-06-14;2026-06-29;Pago
673;57;2025-07;755,53;2025-07-18;2025-08-01;Pago
674;57;2025-07;3283,08;2025-08-19;;Pendente
675;57;2025-08;2255,77;2025-09-13;2025-09-23;Pago
676;57;2025-09;4287,83;2025-10-09;;Pendente
677;57;2025-10;2897,87;2025-11-10;2025-11-21;Pago
678;57;2025-11;3366,97;2025-12-08;2025-12-15;Pago
679;57;2025-12;3600,88;2026-01-18;2026-01-18;Pago
680;57;2026-01;3922,27;2026-02-17;2026-03-03;Pago
681;57;2026-02;2084,6;2026-03-18;2026-03-25;Pago
682;57;2026-03;1595,21;2026-04-07;2026-04-07;Pago
683;57;2026-04;2025,65;2026-05-17;2026-05-18;Pago
684;57;2026-05;698,33;2026-06-15;2026-06-26;Pago
685;58;2025-07;3970,09;2025-07-25;2025-08-08;Pago
686;58;2025-07;1485,08;2025-08-13;2025-08-25;Pago
687;58;2025-08;3960,71;2025-09-13;2025-09-16;Pago
688;58;2025-09;1967,45;2025-10-20;2025-10-28;Pago
689;58;2025-10;2104,62;2025-11-21;;Pendente
690;58;2025-11;3613,53;2025-12-22;;Pendente
691;58;2025-12;4306,48;2026-01-12;2026-01-13;Pago
692;58;2026-01;1057,18;2026-02-13;2026-02-10;Pago
693;58;2026-02;3077,38;2026-03-10;2026-03-24;Pago
694;58;2026-03;1656,52;2026-04-08;2026-04-19;Pago
695;58;2026-04;4018,84;2026-05-22;;Pendente
696;58;2026-05;3686,09;2026-06-13;2026-06-11;Pago
697;59;2025-07;784,04;2025-07-17;2025-07-30;Pago
698;59;2025-07;2578,55;2025-08-24;2025-08-27;Pago
699;59;2025-08;1438,67;2025-09-22;2025-09-27;Pago
700;59;2025-09;3636,79;2025-10-17;2025-11-01;Pago
701;59;2025-10;3064,85;2025-11-20;;Pendente
702;59;2025-11;1374,21;2025-12-12;2025-12-12;Pago
703;59;2025-12;4111,41;2026-01-21;2026-01-29;Pago
704;59;2026-01;2856,33;2026-02-07;2026-02-11;Pago
705;59;2026-02;4309,38;2026-03-18;2026-03-31;Pago
706;59;2026-03;3796,6;2026-04-15;2026-04-13;Pago
707;59;2026-04;3988,4;2026-05-13;2026-05-14;Pago
708;59;2026-05;1948,4;2026-06-16;2026-06-26;Pago
709;60;2025-07;4203,72;2025-07-13;;Pendente
710;60;2025-07;2744,76;2025-08-23;2025-08-21;Pago
711;60;2025-08;1851,31;2025-09-18;2025-09-28;Pago
712;60;2025-09;2552,53;2025-10-14;2025-10-15;Pago
713;60;2025-10;2247,82;2025-11-22;2025-11-26;Pago
714;60;2025-11;2558,59;2025-12-10;2025-12-11;Pago
715;60;2025-12;4473,92;2026-01-18;2026-01-18;Pago
716;60;2026-01;3943,7;2026-02-12;2026-02-18;Pago
717;60;2026-02;824,39;2026-03-13;;Pendente
718;60;2026-03;512,34;2026-04-13;2026-04-13;Pago
719;60;2026-04;1539,59;2026-05-21;2026-05-26;Pago
720;60;2026-05;3843,52;2026-06-14;2026-06-12;Pago
721;61;2025-07;3267,19;2025-07-13;2025-07-13;Pago
722;61;2025-07;947,37;2025-08-22;2025-08-19;Pago
723;61;2025-08;484,68;2025-09-13;2025-09-21;Pago
724;61;2025-09;1813,02;2025-10-18;2025-10-28;Pago
725;61;2025-10;2719,45;2025-11-14;2025-11-25;Pago
726;61;2025-11;544,43;2025-12-18;2026-01-01;Pago
727;61;2025-12;3545,94;2026-01-08;2026-01-14;Pago
728;61;2026-01;3886,3;2026-02-13;2026-02-22;Pago
729;61;2026-02;2870,88;2026-03-22;;Pendente
730;61;2026-03;2285,08;2026-04-08;2026-04-15;Pago
731;61;2026-04;482,76;2026-05-19;2026-05-24;Pago
732;61;2026-05;3499,6;2026-06-07;;Pendente
733;62;2025-07;1858,46;2025-07-16;2025-07-31;Pago
734;62;2025-07;2798,58;2025-08-17;2025-08-16;Pago
735;62;2025-08;3427,4;2025-09-10;2025-09-08;Pago
736;62;2025-09;2143,42;2025-10-11;2025-10-26;Pago
737;62;2025-10;568,61;2025-11-17;2025-11-28;Pago
738;62;2025-11;958,24;2025-12-10;2025-12-17;Pago
739;62;2025-12;3166,8;2026-01-18;2026-01-28;Pago
740;62;2026-01;2565,31;2026-02-14;2026-02-21;Pago
741;62;2026-02;3540,89;2026-03-20;2026-03-26;Pago
742;62;2026-03;1759,82;2026-04-11;;Pendente
743;62;2026-04;3691,89;2026-05-10;2026-05-17;Pago
744;62;2026-05;1545,17;2026-06-10;2026-06-11;Pago
745;63;2025-07;787,72;2025-07-24;2025-07-26;Pago
746;63;2025-07;3352,89;2025-08-23;2025-08-29;Pago
747;63;2025-08;1447,6;2025-09-16;2025-09-21;Pago
748;63;2025-09;4409,83;2025-10-12;;Pendente
749;63;2025-10;2898,54;2025-11-22;2025-12-07;Pago
750;63;2025-11;997,36;2025-12-22;;Pendente
751;63;2025-12;3880,03;2026-01-12;2026-01-15;Pago
752;63;2026-01;1031,67;2026-02-19;2026-02-18;Pago
753;63;2026-02;4051,86;2026-03-14;2026-03-24;Pago
754;63;2026-03;2562,91;2026-04-17;2026-04-15;Pago
755;63;2026-04;1936,39;2026-05-10;2026-05-15;Pago
756;63;2026-05;1024,16;2026-06-11;2026-06-14;Pago
757;64;2025-07;1536,0;2025-07-19;2025-07-25;Pago
758;64;2025-07;2038,05;2025-08-16;2025-08-31;Pago
759;64;2025-08;1403,6;2025-09-23;2025-09-29;Pago
760;64;2025-09;800,42;2025-10-22;2025-10-27;Pago
761;64;2025-10;1924,84;2025-11-21;2025-11-28;Pago
762;64;2025-11;2554,91;2025-12-22;2025-12-27;Pago
763;64;2025-12;636,14;2026-01-15;2026-01-12;Pago
764;64;2026-01;645,18;2026-02-10;2026-02-08;Pago
765;64;2026-02;721,64;2026-03-13;2026-03-13;Pago
766;64;2026-03;1345,53;2026-04-22;2026-04-26;Pago
767;64;2026-04;3393,76;2026-05-22;2026-05-28;Pago
768;64;2026-05;4303,67;2026-06-13;2026-06-16;Pago
769;65;2025-07;1184,76;2025-07-14;2025-07-29;Pago
770;65;2025-07;1054,96;2025-08-21;;Pendente
771;65;2025-08;2380,77;2025-09-18;2025-09-23;Pago
772;65;2025-09;538,52;2025-10-24;;Pendente
773;65;2025-10;2536,17;2025-11-12;2025-11-17;Pago
774;65;2025-11;1107,27;2025-12-19;2025-12-29;Pago
775;65;2025-12;1238,02;2026-01-22;2026-01-25;Pago
776;65;2026-01;2303,69;2026-02-19;;Pendente
777;65;2026-02;1250,98;2026-03-14;;Pendente
778;65;2026-03;4384,32;2026-04-21;;Pendente
779;65;2026-04;3563,29;2026-05-17;2026-05-15;Pago
780;65;2026-05;2965,87;2026-06-17;2026-06-30;Pago
781;66;2025-07;1009,26;2025-07-26;2025-07-23;Pago
782;66;2025-07;2017,36;2025-08-11;2025-08-17;Pago
783;66;2025-08;856,82;2025-09-14;2025-09-15;Pago
784;66;2025-09;4037,45;2025-10-21;2025-10-26;Pago
785;66;2025-10;2397,36;2025-11-12;2025-11-20;Pago
786;66;2025-11;658,08;2025-12-18;;Pendente
787;66;2025-12;4475,09;2026-01-08;;Pendente
788;66;2026-01;818,6;2026-02-19;2026-02-19;Pago
789;66;2026-02;4402,99;2026-03-11;2026-03-25;Pago
790;66;2026-03;1084,18;2026-04-21;2026-04-25;Pago
791;66;2026-04;585,28;2026-05-11;2026-05-17;Pago
792;66;2026-05;3391,74;2026-06-12;2026-06-27;Pago
793;67;2025-07;3252,07;2025-07-14;;Pendente
794;67;2025-07;1477,67;2025-08-20;2025-08-24;Pago
795;67;2025-08;3575,42;2025-09-23;;Pendente
796;67;2025-09;3819,78;2025-10-10;2025-10-17;Pago
797;67;2025-10;4463,14;2025-11-22;2025-11-21;Pago
798;67;2025-11;4362,7;2025-12-09;2025-12-19;Pago
799;67;2025-12;1092,06;2026-01-13;2026-01-19;Pago
800;67;2026-01;4107,4;2026-02-09;2026-02-18;Pago
801;67;2026-02;3674,91;2026-03-13;2026-03-21;Pago
802;67;2026-03;1011,69;2026-04-22;2026-04-19;Pago
803;67;2026-04;3384,7;2026-05-20;2026-05-28;Pago
804;67;2026-05;1624,72;2026-06-17;2026-07-02;Pago
805;68;2025-07;1107,12;2025-07-24;2025-07-24;Pago
806;68;2025-07;3147,33;2025-08-22;2025-08-28;Pago
807;68;2025-08;3996,83;2025-09-10;2025-09-25;Pago
808;68;2025-09;1553,79;2025-10-13;2025-10-19;Pago
809;68;2025-10;1354,5;2025-11-22;;Pendente
810;68;2025-11;2477,09;2025-12-16;2025-12-14;Pago
811;68;2025-12;763,57;2026-01-09;2026-01-10;Pago
812;68;2026-01;4200,09;2026-02-09;2026-02-15;Pago
813;68;2026-02;2655,11;2026-03-15;2026-03-26;Pago
814;68;2026-03;2780,19;2026-04-19;2026-05-04;Pago
815;68;2026-04;1661,46;2026-05-07;;Pendente
816;68;2026-05;512,29;2026-06-06;2026-06-13;Pago
817;69;2025-07;629,9;2025-07-23;2025-07-23;Pago
818;69;2025-07;2102,51;2025-08-21;;Pendente
819;69;2025-08;1844,32;2025-09-14;2025-09-28;Pago
820;69;2025-09;3607,99;2025-10-23;2025-10-25;Pago
821;69;2025-10;4277,27;2025-11-11;2025-11-26;Pago
822;69;2025-11;4078,72;2025-12-13;2025-12-28;Pago
823;69;2025-12;524,64;2026-01-21;2026-01-29;Pago
824;69;2026-01;2307,85;2026-02-10;;Pendente
825;69;2026-02;2778,2;2026-03-21;2026-03-24;Pago
826;69;2026-03;3536,4;2026-04-21;2026-04-23;Pago
827;69;2026-04;3417,76;2026-05-19;;Pendente
828;69;2026-05;4284,18;2026-06-20;2026-06-29;Pago
829;70;2025-07;1201,13;2025-07-25;2025-07-24;Pago
830;70;2025-07;4196,22;2025-08-13;;Pendente
831;70;2025-08;2483,57;2025-09-16;2025-09-28;Pago
832;70;2025-09;3819,99;2025-10-13;2025-10-15;Pago
833;70;2025-10;4174,36;2025-11-18;2025-11-25;Pago
834;70;2025-11;850,22;2025-12-13;2025-12-21;Pago
835;70;2025-12;4311,24;2026-01-20;2026-02-03;Pago
836;70;2026-01;4395,0;2026-02-11;2026-02-12;Pago
837;70;2026-02;3558,33;2026-03-12;2026-03-14;Pago
838;70;2026-03;3257,56;2026-04-13;2026-04-11;Pago
839;70;2026-04;737,53;2026-05-10;2026-05-11;Pago
840;70;2026-05;1545,56;2026-06-13;2026-06-21;Pago
841;71;2025-07;2886,48;2025-07-21;2025-07-20;Pago
842;71;2025-07;925,1;2025-08-13;2025-08-17;Pago
843;71;2025-08;2204,02;2025-09-09;;Pendente
844;71;2025-09;2345,98;2025-10-16;;Pendente
845;71;2025-10;4459,55;2025-11-09;2025-11-07;Pago
846;71;2025-11;2745,52;2025-12-09;2025-12-07;Pago
847;71;2025-12;749,35;2026-01-18;2026-01-29;Pago
848;71;2026-01;2040,37;2026-02-10;2026-02-23;Pago
849;71;2026-02;2810,35;2026-03-11;2026-03-15;Pago
850;71;2026-03;1709,76;2026-04-10;2026-04-13;Pago
851;71;2026-04;1827,1;2026-05-07;2026-05-10;Pago
852;71;2026-05;2589,13;2026-06-07;2026-06-13;Pago
853;72;2025-07;2433,17;2025-07-16;2025-07-18;Pago
854;72;2025-07;961,61;2025-08-20;2025-08-31;Pago
855;72;2025-08;553,38;2025-09-23;2025-10-07;Pago
856;72;2025-09;1167,43;2025-10-16;2025-10-23;Pago
857;72;2025-10;3587,76;2025-11-08;2025-11-08;Pago
858;72;2025-11;3908,07;2025-12-12;2025-12-24;Pago
859;72;2025-12;2710,76;2026-01-14;2026-01-14;Pago
860;72;2026-01;1289,96;2026-02-18;;Pendente
861;72;2026-02;3913,41;2026-03-13;2026-03-16;Pago
862;72;2026-03;3058,46;2026-04-15;;Pendente
863;72;2026-04;1947,66;2026-05-18;2026-06-02;Pago
864;72;2026-05;3957,8;2026-06-14;;Pendente
865;73;2025-07;2496,47;2025-07-18;2025-07-24;Pago
866;73;2025-07;3610,38;2025-08-12;2025-08-17;Pago
867;73;2025-08;2411,55;2025-09-22;2025-10-03;Pago
868;73;2025-09;1322,21;2025-10-13;2025-10-16;Pago
869;73;2025-10;4028,46;2025-11-08;2025-11-17;Pago
870;73;2025-11;650,37;2025-12-15;2025-12-28;Pago
871;73;2025-12;4386,04;2026-01-15;2026-01-25;Pago
872;73;2026-01;1554,09;2026-02-21;;Pendente
873;73;2026-02;1263,6;2026-03-14;2026-03-17;Pago
874;73;2026-03;4325,68;2026-04-07;2026-04-05;Pago
875;73;2026-04;2822,68;2026-05-19;2026-06-03;Pago
876;73;2026-05;3088,06;2026-06-14;2026-06-13;Pago
877;74;2025-07;905,99;2025-07-17;2025-07-31;Pago
878;74;2025-07;1444,04;2025-08-23;2025-08-27;Pago
879;74;2025-08;1371,41;2025-09-21;2025-09-19;Pago
880;74;2025-09;3786,29;2025-10-12;2025-10-19;Pago
881;74;2025-10;3440,78;2025-11-10;2025-11-14;Pago
882;74;2025-11;2309,04;2025-12-20;2025-12-24;Pago
883;74;2025-12;2792,27;2026-01-11;2026-01-19;Pago
884;74;2026-01;3673,38;2026-02-20;2026-03-02;Pago
885;74;2026-02;581,24;2026-03-14;2026-03-18;Pago
886;74;2026-03;759,92;2026-04-14;2026-04-26;Pago
887;74;2026-04;3773,93;2026-05-21;2026-05-18;Pago
888;74;2026-05;2363,26;2026-06-17;2026-06-15;Pago
889;75;2025-07;1215,58;2025-07-16;;Pendente
890;75;2025-07;1205,5;2025-08-10;2025-08-24;Pago
891;75;2025-08;2216,45;2025-09-22;2025-09-29;Pago
892;75;2025-09;3095,75;2025-10-17;;Pendente
