imposto_id;cliente_id;competencia;tributo;valor_apurado;data_vencimento
508;43;2025-09;INSS;62136,51;2025-10-15
509;43;2025-10;ISS;29619,89;2025-11-18
510;43;2025-11;ISS;53228,8;2025-12-22
511;43;2025-12;FGTS;2727,2;2026-01-15
512;43;2026-01;ICMS;47055,04;2026-02-06
513;43;2026-02;PIS/COFINS;3348,61;2026-03-16
514;43;2026-03;ICMS;62335,54;2026-04-07
515;43;2026-04;ISS;27381,6;2026-05-18
516;43;2026-05;FGTS;18144,01;2026-06-13
517;44;2025-07;PIS/COFINS;7954,69;2025-07-13
518;44;2025-07;FGTS;54462,25;2025-08-23
519;44;2025-08;IRPJ/CSLL;12214,4;2025-09-09
520;44;2025-09;FGTS;3980,98;2025-10-12
521;44;2025-10;INSS;56856,6;2025-11-14
522;44;2025-11;ISS;54467,91;2025-12-12
523;44;2025-12;ISS;19889,35;2026-01-15
524;44;2026-01;INSS;7646,21;2026-02-13
525;44;2026-02;IRPJ/CSLL;2392,99;2026-03-20
526;44;2026-03;IRPJ/CSLL;38391,16;2026-04-14
527;44;2026-04;PIS/COFINS;64955,56;2026-05-15
528;44;2026-05;PIS/COFINS;816,27;2026-06-14
529;45;2025-07;ISS;3676,82;2025-07-25
530;45;2025-07;ISS;51480,86;2025-08-25
531;45;2025-08;PIS/COFINS;62497,21;2025-09-20
532;45;2025-09;IRPJ/CSLL;18981,28;2025-10-10
533;45;2025-10;PIS/COFINS;2283,78;2025-11-19
534;45;2025-11;PIS/COFINS;53557,8;2025-12-15
535;45;2025-12;FGTS;31686,79;2026-01-19
536;45;2026-01;ISS;10307,43;2026-02-13
537;45;2026-02;ICMS;51338,51;2026-03-08
538;45;2026-03;INSS;42789,02;2026-04-14
539;45;2026-04;IRPJ/CSLL;6065,79;2026-05-16
540;45;2026-05;ICMS;9640,6;2026-06-11
541;46;2025-07;ISS;3248,5;2025-07-20
542;46;2025-07;PIS/COFINS;10975,19;2025-08-23
543;46;2025-08;INSS;6362,57;2025-09-24
544;46;2025-09;ICMS;52885,51;2025-10-13
545;46;2025-10;IRPJ/CSLL;42125,48;2025-11-14
546;46;2025-11;ISS;39007,97;2025-12-14
547;46;2025-12;INSS;24535,91;2026-01-08
548;46;2026-01;ICMS;18471,33;2026-02-12
549;46;2026-02;INSS;1148,59;2026-03-20
550;46;2026-03;INSS;63847,33;2026-04-15
551;46;2026-04;INSS;63895,15;2026-05-17
552;46;2026-05;ICMS;43890,56;2026-06-16
553;47;2025-07;PIS/COFINS;29582,92;2025-07-14
554;47;2025-07;ISS;9551,89;2025-08-19
555;47;2025-08;PIS/COFINS;23892,81;2025-09-11
556;47;2025-09;ICMS;49516,21;2025-10-21
557;47;2025-10;IRPJ/CSLL;696,33;2025-11-13
558;47;2025-11;PIS/COFINS;50026,68;2025-12-08
559;47;2025-12;INSS;58190,09;2026-01-09
560;47;2026-01;ICMS;25382,37;2026-02-06
561;47;2026-02;INSS;54933,43;2026-03-18
562;47;2026-03;PIS/COFINS;33401,01;2026-04-10
563;47;2026-04;PIS/COFINS;41913,1;2026-05-15
564;47;2026-05;FGTS;34170,54;2026-06-07
565;48;2025-07;ICMS;569,46;2025-07-24
566;48;2025-07;ICMS;1345,56;2025-08-25
567;48;2025-08;FGTS;17839,44;2025-09-20
568;48;2025-09;INSS;15748,91;2025-10-15
569;48;2025-10;ISS;57921,97;2025-11-09
570;48;2025-11;ISS;60853,27;2025-12-15
571;48;2025-12;IRPJ/CSLL;62297,37;2026-01-10
572;48;2026-01;PIS/COFINS;60832,75;2026-02-16
573;48;2026-02;FGTS;37834,88;2026-03-17
574;48;2026-03;FGTS;56526,33;2026-04-08
575;48;2026-04;FGTS;40525,75;2026-05-07
576;48;2026-05;PIS/COFINS;14691,96;2026-06-15
577;49;2025-07;ICMS;23596,49;2025-07-16
578;49;2025-07;FGTS;8705,51;2025-08-16
579;49;2025-08;IRPJ/CSLL;31047,86;2025-09-19
580;49;2025-09;INSS;53158,92;2025-10-15
581;49;2025-10;ISS;42768,39;2025-11-14
582;49;2025-11;FGTS;45059,74;2025-12-08
583;49;2025-12;INSS;15415,44;2026-01-18
584;49;2026-01;FGTS;30941,65;2026-02-15
585;49;2026-02;IRPJ/CSLL;51725,03;2026-03-13
586;49;2026-03;ICMS;37856,98;2026-04-14
587;49;2026-04;FGTS;57059,13;2026-05-15
588;49;2026-05;IRPJ/CSLL;15953,22;2026-06-13
589;50;2025-07;FGTS;293,3;2025-07-19
590;50;2025-07;ISS;17266,32;2025-08-18
591;50;2025-08;ICMS;59273,01;2025-09-18
592;50;2025-09;PIS/COFINS;25607,7;2025-10-18
593;50;2025-10;ISS;4685,11;2025-11-19
594;50;2025-11;PIS/COFINS;64355,21;2025-12-13
595;50;2025-12;INSS;20591,25;2026-01-14
596;50;2026-01;ICMS;3646,43;2026-02-19
597;50;2026-02;PIS/COFINS;19602,86;2026-03-09
598;50;2026-03;PIS/COFINS;43331,1;2026-04-12
599;50;2026-04;IRPJ/CSLL;26693,45;2026-05-22
600;50;2026-05;PIS/COFINS;22370,42;2026-06-14
601;51;2025-07;INSS;12744,14;2025-07-13
602;51;2025-07;ISS;27381,38;2025-08-22
603;51;2025-08;FGTS;2776,45;2025-09-14
604;51;2025-09;FGTS;12070,53;2025-10-21
605;51;2025-10;ISS;23685,23;2025-11-13
606;51;2025-11;ICMS;52574,63;2025-12-20
607;51;2025-12;IRPJ/CSLL;41922,51;2026-01-11
608;51;2026-01;ISS;5652,32;2026-02-20
609;51;2026-02;ISS;21944,86;2026-03-17
610;51;2026-03;INSS;26332,28;2026-04-20
611;51;2026-04;ICMS;6526,47;2026-05-07
612;51;2026-05;ICMS;33889,4;2026-06-17
613;52;2025-07;ICMS;54077,06;2025-07-11
614;52;2025-07;INSS;55113,53;2025-08-12
615;52;2025-08;IRPJ/CSLL;62582,81;2025-09-14
616;52;2025-09;FGTS;58559,66;2025-10-22
617;52;2025-10;ISS;15175,44;2025-11-16
618;52;2025-11;FGTS;17369,35;2025-12-23
619;52;2025-12;IRPJ/CSLL;48602,67;2026-01-21
620;52;2026-01;FGTS;5567,8;2026-02-12
621;52;2026-02;ISS;35067,4;2026-03-18
622;52;2026-03;ICMS;44835,36;2026-04-12
623;52;2026-04;INSS;6787,33;2026-05-13
624;52;2026-05;ICMS;704,89;2026-06-10
625;53;2025-07;IRPJ/CSLL;7910,95;2025-07-12
626;53;2025-07;ISS;7462,31;2025-08-16
627;53;2025-08;PIS/COFINS;29058,36;2025-09-19
628;53;2025-09;IRPJ/CSLL;45078,99;2025-10-09
629;53;2025-10;FGTS;7269,97;2025-11-21
630;53;2025-11;ICMS;2900,5;2025-12-21
631;53;2025-12;ICMS;60248,26;2026-01-11
632;53;2026-01;PIS/COFINS;5295,45;2026-02-09
633;53;2026-02;IRPJ/CSLL;42319,03;2026-03-19
634;53;2026-03;ISS;1178,74;2026-04-13
635;53;2026-04;ICMS;49723,07;2026-05-07
636;53;2026-05;FGTS;25433,57;2026-06-21
637;54;2025-07;IRPJ/CSLL;2807,38;2025-07-18
638;54;2025-07;PIS/COFINS;28377,37;2025-08-10
639;54;2025-08;INSS;51331,36;2025-09-17
640;54;2025-09;INSS;8892,34;2025-10-17
641;54;2025-10;IRPJ/CSLL;43107,84;2025-11-22
642;54;2025-11;INSS;47435,42;2025-12-13
643;54;2025-12;ISS;53346,51;2026-01-17
644;54;2026-01;FGTS;53851,22;2026-02-11
645;54;2026-02;ISS;3246,59;2026-03-09
646;54;2026-03;IRPJ/CSLL;1472,14;2026-04-08
647;54;2026-04;IRPJ/CSLL;33767,11;2026-05-16
648;54;2026-05;FGTS;4937,56;2026-06-07
649;55;2025-07;INSS;41815,37;2025-07-12
650;55;2025-07;IRPJ/CSLL;64823,8;2025-08-22
651;55;2025-08;PIS/COFINS;30663,71;2025-09-18
652;55;2025-09;FGTS;60823,15;2025-10-23
653;55;2025-10;FGTS;12581,58;2025-11-10
654;55;2025-11;ISS;36268,07;2025-12-22
655;55;2025-12;FGTS;19041,28;2026-01-13
656;55;2026-01;ICMS;2155,29;2026-02-14
657;55;2026-02;IRPJ/CSLL;7773,31;2026-03-12
658;55;2026-03;IRPJ/CSLL;56553,12;2026-04-17
659;55;2026-04;ISS;44890,58;2026-05-07
660;55;2026-05;PIS/COFINS;50316,78;2026-06-19
661;56;2025-07;FGTS;19553,05;2025-07-25
662;56;2025-07;INSS;22476,12;2025-08-24
663;56;2025-08;INSS;9785,76;2025-09-10
664;56;2025-09;ISS;47061,17;2025-10-10
665;56;2025-10;INSS;50906,3;2025-11-10
666;56;2025-11;PIS/COFINS;56787,85;2025-12-18
667;56;2025-12;ISS;47357,58;2026-01-16
668;56;2026-01;INSS;6727,72;2026-02-19
669;56;2026-02;IRPJ/CSLL;4412,76;2026-03-10
670;56;2026-03;IRPJ/CSLL;20979,39;2026-04-09
671;56;2026-04;ISS;48363,94;2026-05-07
672;56;2026-05;PIS/COFINS;18925,84;2026-06-14
673;57;2025-07;FGTS;1484,92;2025-07-18
674;57;2025-07;FGTS;4727,38;2025-08-19
675;57;2025-08;ISS;60814,51;2025-09-13
676;57;2025-09;PIS/COFINS;45180,99;2025-10-09
677;57;2025-10;INSS;50743,57;2025-11-10
678;57;2025-11;FGTS;14168,53;2025-12-08
679;57;2025-12;INSS;17678,41;2026-01-18
680;57;2026-01;PIS/COFINS;64657,47;2026-02-17
681;57;2026-02;ISS;36090,66;2026-03-18
682;57;2026-03;IRPJ/CSLL;35029,39;2026-04-07
683;57;2026-04;PIS/COFINS;31119,92;2026-05-17
684;57;2026-05;ICMS;28493,44;2026-06-15
685;58;2025-07;PIS/COFINS;37828,87;2025-07-25
686;58;2025-07;ICMS;55506,27;2025-08-13
687;58;2025-08;ICMS;5369,08;2025-09-13
688;58;2025-09;PIS/COFINS;29211,28;2025-10-20
689;58;2025-10;PIS/COFINS;41491,19;2025-11-21
690;58;2025-11;FGTS;4217,45;2025-12-22
691;58;2025-12;ICMS;41865,61;2026-01-12
692;58;2026-01;PIS/COFINS;47053,71;2026-02-13
693;58;2026-02;FGTS;38019,57;2026-03-10
694;58;2026-03;IRPJ/CSLL;18700,48;2026-04-08
695;58;2026-04;ISS;39500,13;2026-05-22
696;58;2026-05;ICMS;30528,33;2026-06-13
697;59;2025-07;ISS;29964,65;2025-07-17
698;59;2025-07;FGTS;59314,33;2025-08-24
699;59;2025-08;INSS;4927,2;2025-09-22
700;59;2025-09;FGTS;5664,84;2025-10-17
701;59;2025-10;PIS/COFINS;59928,15;2025-11-20
702;59;2025-11;FGTS;18028,52;2025-12-12
703;59;2025-12;ICMS;58074,44;2026-01-21
704;59;2026-01;IRPJ/CSLL;12277,87;2026-02-07
705;59;2026-02;ISS;15973,1;2026-03-18
706;59;2026-03;FGTS;1800,62;2026-04-15
707;59;2026-04;IRPJ/CSLL;29401,64;2026-05-13
708;59;2026-05;ISS;8961,82;2026-06-16
709;60;2025-07;PIS/COFINS;44683,44;2025-07-13
710;60;2025-07;FGTS;10494,09;2025-08-23
711;60;2025-08;ISS;40792,32;2025-09-18
712;60;2025-09;ISS;18240,16;2025-10-14
713;60;2025-10;ICMS;53480,7;2025-11-22
714;60;2025-11;INSS;27226,3;2025-12-10
715;60;2025-12;INSS;45797,01;2026-01-18
716;60;2026-01;ICMS;3334,49;2026-02-12
717;60;2026-02;PIS/COFINS;48008,43;2026-03-13
718;60;2026-03;PIS/COFINS;51929,25;2026-04-13
719;60;2026-04;PIS/COFINS;22267,67;2026-05-21
720;60;2026-05;PIS/COFINS;27550,74;2026-06-14
721;61;2025-07;IRPJ/CSLL;50946,09;2025-07-13
722;61;2025-07;FGTS;14464,46;2025-08-22
723;61;2025-08;ISS;64857,13;2025-09-13
724;61;2025-09;INSS;45900,65;2025-10-18
725;61;2025-10;INSS;57305,39;2025-11-14
726;61;2025-11;IRPJ/CSLL;64577,35;2025-12-18
727;61;2025-12;PIS/COFINS;14963,53;2026-01-08
728;61;2026-01;IRPJ/CSLL;6127,52;2026-02-13
729;61;2026-02;ISS;34030,55;2026-03-22
730;61;2026-03;PIS/COFINS;50341,25;2026-04-08
731;61;2026-04;ISS;41380,59;2026-05-19
732;61;2026-05;INSS;24990,42;2026-06-07
733;62;2025-07;FGTS;14210,08;2025-07-16
734;62;2025-07;INSS;9676,16;2025-08-17
735;62;2025-08;FGTS;52285,26;2025-09-10
736;62;2025-09;INSS;7919,24;2025-10-11
737;62;2025-10;PIS/COFINS;2414,92;2025-11-17
738;62;2025-11;FGTS;23610,18;2025-12-10
739;62;2025-12;INSS;40398,97;2026-01-18
740;62;2026-01;IRPJ/CSLL;54391,6;2026-02-14
741;62;2026-02;INSS;44839,27;2026-03-20
742;62;2026-03;FGTS;8839,29;2026-04-11
743;62;2026-04;ISS;25620,03;2026-05-10
744;62;2026-05;INSS;54098,29;2026-06-10
745;63;2025-07;FGTS;36012,84;2025-07-24
746;63;2025-07;ICMS;52054,91;2025-08-23
747;63;2025-08;ICMS;44656,94;2025-09-16
748;63;2025-09;PIS/COFINS;30670,16;2025-10-12
749;63;2025-10;FGTS;2460,92;2025-11-22
750;63;2025-11;ICMS;19337,03;2025-12-22
751;63;2025-12;ISS;44397,38;2026-01-12
752;63;2026-01;ISS;59372,32;2026-02-19
753;63;2026-02;PIS/COFINS;29638,1;2026-03-14
754;63;2026-03;ICMS;1299,42;2026-04-17
755;63;2026-04;FGTS;607,32;2026-05-10
756;63;2026-05;PIS/COFINS;24230,26;2026-06-11
757;64;2025-07;ICMS;62112,86;2025-07-19
758;64;2025-07;IRPJ/CSLL;54160,48;2025-08-16
759;64;2025-08;ISS;60412,51;2025-09-23
760;64;2025-09;PIS/COFINS;37145,14;2025-10-22
761;64;2025-10;INSS;48029,34;2025-11-21
762;64;2025-11;ISS;53052,42;2025-12-22
763;64;2025-12;PIS/COFINS;12812,63;2026-01-15
764;64;2026-01;IRPJ/CSLL;8833,61;2026-02-10
765;64;2026-02;IRPJ/CSLL;12533,86;2026-03-13
766;64;2026-03;FGTS;62993,76;2026-04-22
767;64;2026-04;ICMS;38345,1;2026-05-22
768;64;2026-05;PIS/COFINS;18668,43;2026-06-13
769;65;2025-07;ISS;4183,21;2025-07-14
770;65;2025-07;PIS/COFINS;55679,8;2025-08-21
771;65;2025-08;IRPJ/CSLL;39697,68;2025-09-18
772;65;2025-09;PIS/COFINS;39396,95;2025-10-24
773;65;2025-10;IRPJ/CSLL;24965,87;2025-11-12
774;65;2025-11;IRPJ/CSLL;10202,46;2025-12-19
775;65;2025-12;ICMS;60623,74;2026-01-22
776;65;2026-01;INSS;1372,42;2026-02-19
777;65;2026-02;FGTS;54644,16;2026-03-14
778;65;2026-03;IRPJ/CSLL;51316,65;2026-04-21
779;65;2026-04;IRPJ/CSLL;49631,04;2026-05-17
780;65;2026-05;FGTS;19914,29;2026-06-17
781;66;2025-07;ICMS;49098,74;2025-07-26
782;66;2025-07;ISS;63298,94;2025-08-11
783;66;2025-08;ICMS;17962,66;2025-09-14
784;66;2025-09;FGTS;40200,43;2025-10-21
785;66;2025-10;PIS/COFINS;64772,99;2025-11-12
786;66;2025-11;PIS/COFINS;63643,35;2025-12-18
787;66;2025-12;ISS;21390,0;2026-01-08
788;66;2026-01;PIS/COFINS;11575,62;2026-02-19
789;66;2026-02;IRPJ/CSLL;54056,37;2026-03-11
790;66;2026-03;ICMS;50280,76;2026-04-21
791;66;2026-04;PIS/COFINS;25996,14;2026-05-11
792;66;2026-05;FGTS;50368,03;2026-06-12
793;67;2025-07;ICMS;38827,51;2025-07-14
794;67;2025-07;ICMS;21001,84;2025-08-20
795;67;2025-08;ICMS;58765,26;2025-09-23
796;67;2025-09;ICMS;49904,16;2025-10-10
797;67;2025-10;INSS;20257,07;2025-11-22
798;67;2025-11;INSS;22874,45;2025-12-09
799;67;2025-12;ISS;31263,15;2026-01-13
800;67;2026-01;IRPJ/CSLL;62831,07;2026-02-09
801;67;2026-02;ISS;50105,08;2026-03-13
802;67;2026-03;ICMS;59411,89;2026-04-22
803;67;2026-04;IRPJ/CSLL;56219,33;2026-05-20
804;67;2026-05;ICMS;31211,91;2026-06-17
805;68;2025-07;ISS;42407,87;2025-07-24
806;68;2025-07;FGTS;58829,09;2025-08-22
807;68;2025-08;INSS;3099,57;2025-09-10
808;68;2025-09;ICMS;42180,23;2025-10-13
809;68;2025-10;PIS/COFINS;18041,66;2025-11-22
810;68;2025-11;FGTS;56735,5;2025-12-16
811;68;2025-12;IRPJ/CSLL;55967,81;2026-01-09
812;68;2026-01;FGTS;34719,23;2026-02-09
813;68;2026-02;ISS;62962,27;2026-03-15
814;68;2026-03;ISS;47328,67;2026-04-19
815;68;2026-04;IRPJ/CSLL;22140,03;2026-05-07
816;68;2026-05;FGTS;49704,72;2026-06-06
817;69;2025-07;PIS/COFINS;16458,61;2025-07-23
818;69;2025-07;ICMS;25901,58;2025-08-21
819;69;2025-08;INSS;51472,1;2025-09-14
820;69;2025-09;ISS;50012,07;2025-10-23
821;69;2025-10;PIS/COFINS;47853,49;2025-11-11
822;69;2025-11;ISS;12624,06;2025-12-13
823;69;2025-12;ISS;19188,21;2026-01-21
824;69;2026-01;IRPJ/CSLL;13234,92;2026-02-10
825;69;2026-02;PIS/COFINS;10829,32;2026-03-21
826;69;2026-03;PIS/COFINS;39175,76;2026-04-21
827;69;2026-04;ISS;61723,27;2026-05-19
828;69;2026-05;PIS/COFINS;39403,01;2026-06-20
829;70;2025-07;FGTS;30743,91;2025-07-25
830;70;2025-07;PIS/COFINS;52041,81;2025-08-13
831;70;2025-08;ICMS;646,51;2025-09-16
832;70;2025-09;IRPJ/CSLL;18716,37;2025-10-13
833;70;2025-10;IRPJ/CSLL;53680,31;2025-11-18
834;70;2025-11;INSS;63353,37;2025-12-13
835;70;2025-12;ISS;1911,34;2026-01-20
836;70;2026-01;ISS;38079,55;2026-02-11
837;70;2026-02;PIS/COFINS;28750,91;2026-03-12
838;70;2026-03;ICMS;63892,92;2026-04-13
839;70;2026-04;ISS;37198,44;2026-05-10
840;70;2026-05;FGTS;25923,69;2026-06-13
841;71;2025-07;IRPJ/CSLL;47254,43;2025-07-21
842;71;2025-07;PIS/COFINS;18366,2;2025-08-13
843;71;2025-08;INSS;19486,32;2025-09-09
844;71;2025-09;PIS/COFINS;44475,02;2025-10-16
845;71;2025-10;PIS/COFINS;52131,01;2025-11-09
846;71;2025-11;IRPJ/CSLL;32116,71;2025-12-09
847;71;2025-12;ISS;42562,81;2026-01-18
848;71;2026-01;ICMS;10889,82;2026-02-10
849;71;2026-02;FGTS;7214,61;2026-03-11
850;71;2026-03;FGTS;25093,6;2026-04-10
851;71;2026-04;PIS/COFINS;59519,63;2026-05-07
852;71;2026-05;ISS;35101,21;2026-06-07
853;72;2025-07;IRPJ/CSLL;18027,52;2025-07-16
854;72;2025-07;INSS;5637,21;2025-08-20
855;72;2025-08;PIS/COFINS;17776,96;2025-09-23
856;72;2025-09;FGTS;28278,51;2025-10-16
857;72;2025-10;ISS;8997,71;2025-11-08
858;72;2025-11;FGTS;60167,92;2025-12-12
859;72;2025-12;ISS;48040,0;2026-01-14
860;72;2026-01;PIS/COFINS;45015,38;2026-02-18
861;72;2026-02;IRPJ/CSLL;41824,59;2026-03-13
862;72;2026-03;ISS;987,07;2026-04-15
863;72;2026-04;PIS/COFINS;56496,96;2026-05-18
864;72;2026-05;FGTS;8066,42;2026-06-14
865;73;2025-07;IRPJ/CSLL;9057,98;2025-07-18
866;73;2025-07;IRPJ/CSLL;2060,9;2025-08-12
867;73;2025-08;ISS;13776,79;2025-09-22
868;73;2025-09;INSS;20561,31;2025-10-13
869;73;2025-10;ISS;63461,93;2025-11-08
870;73;2025-11;IRPJ/CSLL;25208,43;2025-12-15
871;73;2025-12;FGTS;59007,97;2026-01-15
872;73;2026-01;FGTS;2367,81;2026-02-21
873;73;2026-02;IRPJ/CSLL;17522,06;2026-03-14
874;73;2026-03;PIS/COFINS;16131,99;2026-04-07
875;73;2026-04;FGTS;30592,86;2026-05-19
876;73;2026-05;IRPJ/CSLL;22514,35;2026-06-14
877;74;2025-07;PIS/COFINS;30840,24;2025-07-17
878;74;2025-07;ICMS;9778,79;2025-08-23
879;74;2025-08;ISS;23752,74;2025-09-21
880;74;2025-09;PIS/COFINS;6321,86;2025-10-12
881;74;2025-10;ICMS;35716,65;2025-11-10
882;74;2025-11;FGTS;23619,64;2025-12-20
883;74;2025-12;FGTS;46293,22;2026-01-11
884;74;2026-01;IRPJ/CSLL;26010,89;2026-02-20
885;74;2026-02;INSS;26643,67;2026-03-14
886;74;2026-03;ICMS;23155,35;2026-04-14
887;74;2026-04;INSS;19054,94;2026-05-21
888;74;2026-05;ICMS;26565,5;2026-06-17
889;75;2025-07;IRPJ/CSLL;55209,91;2025-07-16
890;75;2025-07;ICMS;24992,67;2025-08-10
891;75;2025-08;ICMS;30061,24;2025-09-22
892;75;2025-09;ICMS;41066,78;2025-10-17
893;75;2025-10;FGTS;27907,28;2025-11-12
894;75;2025-11;PIS/COFINS;1660,02;2025-12-17
895;75;2025-12;ISS;61102,45;2026-01-18
896;75;2026-01;PIS/COFINS;32203,6;2026-02-12
897;75;2026-02;INSS;58446,55;2026-03-16
898;75;2026-03;INSS;23177,41;2026-04-18
899;75;2026-04;ISS;32284,46;2026-05-19
900;75;2026-05;IRPJ/CSLL;33646,38;2026-06-06
901;76;2025-07;PIS/COFINS;61826,12;2025-07-26
902;76;2025-07;FGTS;48164,99;2025-08-17
903;76;2025-08;PIS/COFINS;24866,65;2025-09-22
904;76;2025-09;FGTS;18891,26;2025-10-24
905;76;2025-10;INSS;37603,11;2025-11-15
906;76;2025-11;FGTS;56707,65;2025-12-12
907;76;2025-12;INSS;5728,75;2026-01-20
908;76;2026-01;ICMS;24155,74;2026-02-19
909;76;2026-02;FGTS;37565,9;2026-03-19
910;76;2026-03;ICMS;23341,37;2026-04-18
911;76;2026-04;FGTS;8568,96;2026-05-07
912;76;2026-05;IRPJ/CSLL;43842,94;2026-06-18
913;77;2025-07;ICMS;37112,53;2025-07-13
914;77;2025-07;FGTS;47804,33;2025-08-12
915;77;2025-08;ICMS;5905,01;2025-09-12
916;77;2025-09;ISS;51222,7;2025-10-17
917;77;2025-10;ISS;63241,28;2025-11-12
918;77;2025-11;PIS/COFINS;32457,23;2025-12-22
919;77;2025-12;ISS;3579,48;2026-01-20
920;77;2026-01;IRPJ/CSLL;15170,2;2026-02-20
921;77;2026-02;INSS;14749,96;2026-03-10
922;77;2026-03;ICMS;36935,61;2026-04-14
923;77;2026-04;PIS/COFINS;34936,88;2026-05-12
924;77;2026-05;ICMS;48137,4;2026-06-12
925;78;2025-07;IRPJ/CSLL;35869,33;2025-07-14
926;78;2025-07;ICMS;53673,4;2025-08-18
927;78;2025-08;IRPJ/CSLL;26497,89;2025-09-22
928;78;2025-09;PIS/COFINS;21530,07;2025-10-23
929;78;2025-10;INSS;45170,73;2025-11-10
930;78;2025-11;ICMS;6357,75;2025-12-15
931;78;2025-12;PIS/COFINS;53732,37;2026-01-20
932;78;2026-01;ICMS;51909,11;2026-02-11
933;78;2026-02;INSS;16882,1;2026-03-17
934;78;2026-03;ICMS;5925,59;2026-04-17
935;78;2026-04;ISS;46852,82;2026-05-14
936;78;2026-05;INSS;60115,99;2026-06-11
937;79;2025-07;INSS;32084,68;2025-07-15
938;79;2025-07;INSS;56925,14;2025-08-16
939;79;2025-08;FGTS;48857,98;2025-09-23
940;79;2025-09;FGTS;40172,33;2025-10-21
941;79;2025-10;INSS;31952,47;2025-11-18
942;79;2025-11;INSS;30905,39;2025-12-11
943;79;2025-12;ICMS;25686,1;2026-01-20
944;79;2026-01;PIS/COFINS;42576,5;2026-02-09
945;79;2026-02;ICMS;12140,38;2026-03-10
946;79;2026-03;IRPJ/CSLL;7885,18;2026-04-14
947;79;2026-04;ISS;15249,61;2026-05-07
948;79;2026-05;IRPJ/CSLL;33206,28;2026-06-10
949;80;2025-07;ICMS;64450,59;2025-07-12
950;80;2025-07;INSS;64885,37;2025-08-12
951;80;2025-08;PIS/COFINS;10813,44;2025-09-19
952;80;2025-09;ISS;51853,58;2025-10-12
953;80;2025-10;FGTS;48224,48;2025-11-16
954;80;2025-11;ICMS;54754,28;2025-12-09
955;80;2025-12;PIS/COFINS;1206,47;2026-01-15
956;80;2026-01;ICMS;43133,02;2026-02-20
957;80;2026-02;ISS;49191,26;2026-03-08
958;80;2026-03;ISS;51577,35;2026-04-12
959;80;2026-04;FGTS;16682,04;2026-05-13
960;80;2026-05;ISS;60267,85;2026-06-09
961;81;2025-07;INSS;55221,37;2025-07-25
962;81;2025-07;IRPJ/CSLL;47116,69;2025-08-17
963;81;2025-08;FGTS;6706,03;2025-09-14
964;81;2025-09;PIS/COFINS;53749,98;2025-10-21
965;81;2025-10;ISS;17476,66;2025-11-14
966;81;2025-11;ICMS;46076,27;2025-12-17
967;81;2025-12;ISS;46623,31;2026-01-13
968;81;2026-01;IRPJ/CSLL;43929,58;2026-02-06
969;81;2026-02;PIS/COFINS;57958,84;2026-03-09
970;81;2026-03;PIS/COFINS;17206,59;2026-04-08
971;81;2026-04;INSS;4246,13;2026-05-18
972;81;2026-05;INSS;56968,54;2026-06-12
973;82;2025-07;ISS;1607,44;2025-07-25
974;82;2025-07;ICMS;8659,01;2025-08-18
975;82;2025-08;IRPJ/CSLL;47263,49;2025-09-17
976;82;2025-09;ISS;64619,01;2025-10-21
977;82;2025-10;PIS/COFINS;58105,86;2025-11-10
978;82;2025-11;FGTS;11236,91;2025-12-23
979;82;2025-12;ISS;19741,86;2026-01-18
980;82;2026-01;FGTS;3453,49;2026-02-09
981;82;2026-02;ISS;60774,96;2026-03-12
982;82;2026-03;PIS/COFINS;34649,81;2026-04-14
983;82;2026-04;INSS;34669,49;2026-05-09
984;82;2026-05;ISS;18068,82;2026-06-21
985;83;2025-07;IRPJ/CSLL;62681,19;2025-07-23
986;83;2025-07;IRPJ/CSLL;3324,99;2025-08-14
987;83;2025-08;INSS;61832,62;2025-09-16
988;83;2025-09;PIS/COFINS;64769,47;2025-10-23
989;83;2025-10;FGTS;61332,72;2025-11-21
990;83;2025-11;INSS;56871,25;2025-12-23
991;83;2025-12;IRPJ/CSLL;14612,16;2026-01-07
992;83;2026-01;PIS/COFINS;56276,52;2026-02-18
993;83;2026-02;INSS;27993,46;2026-03-17
994;83;2026-03;INSS;34435,95;2026-04-15
995;83;2026-04;ICMS;59263,16;2026-05-18
996;83;2026-05;INSS;45798,06;2026-06-06
997;84;2025-07;INSS;22141,84;2025-07-24
998;84;2025-07;PIS/COFINS;53405,54;2025-08-16
999;84;2025-08;IRPJ/CSLL;4480,89;2025-09-16
1000;84;2025-09;PIS/COFINS;35437,4;2025-10-11
1001;84;2025-10;INSS;32304,26;2025-11-15
1002;84;2025-11;IRPJ/CSLL;26084,81;2025-12-14
1003;84;2025-12;PIS/COFINS;51823,36;2026-01-12
1004;84;2026-01;ICMS;17223,69;2026-02-09
1005;84;2026-02;ISS;61194,83;2026-03-09
1006;84;2026-03;FGTS;6442,68;2026-04-12
1007;84;2026-04;IRPJ/CSLL;63885,63;2026-05-09
1008;84;2026-05;ISS;48033,59;2026-06-12
1009;85;2025-07;INSS;53062,49;2025-07-11
1010;85;2025-07;PIS/COFINS;13117,15;2025-08-15
1011;85;2025-08;ISS;13643,76;2025-09-17
1012;85;2025-09;FGTS;11654,78;2025-10-23
1013;85;2025-10;ISS;50603,0;2025-11-20
1014;85;2025-11;PIS/COFINS;29034,44;2025-12-08
1015;85;2025-12;PIS/COFINS;43889,52;2026-01-11
1016;85;2026-01;ICMS;13570,27;2026-02-09
1017;85;2026-02;ISS;41527,64;2026-03-19
