reparo_id,os_id,data_inicio,data_fim,solucao,horas_tecnicas,resultado
503,503,2025-12-04,2025-12-16,Atualização de software,33.1,Resolvido
504,504,2025-12-21,2025-12-27,Reparo de placa,13.4,Resolvido
505,505,2025-11-11,2025-11-22,Limpeza técnica,33.0,Resolvido
506,506,2025-10-26,2025-10-30,Troca de componente,12.8,Resolvido
507,507,2026-01-09,2026-01-21,Limpeza técnica,17.8,Resolvido
508,508,2026-02-14,2026-02-24,Limpeza técnica,29.9,Resolvido
509,509,2026-03-18,2026-03-18,Reparo de placa,1.0,Resolvido
510,510,2026-01-20,2026-01-25,Reparo de placa,9.8,Resolvido
511,511,2026-05-03,2026-05-07,Limpeza técnica,7.4,Resolvido
512,512,2026-02-13,2026-02-14,Troca de componente,7.9,Resolvido
513,513,2025-08-06,2025-08-18,Atualização de software,17.8,Resolvido
514,514,2025-09-27,2025-10-08,Troca de componente,30.5,Resolvido
515,515,2026-03-16,2026-03-28,Limpeza técnica,46.0,Resolvido
516,516,2025-12-26,2026-01-06,Reparo de placa,33.1,Retorno
517,517,2025-10-24,2025-10-30,Troca de componente,9.0,Resolvido
518,518,2025-10-03,2025-10-07,Reparo de placa,17.6,Resolvido
519,519,2026-01-11,2026-01-20,Atualização de software,19.4,Resolvido
520,520,2026-01-25,2026-01-29,Limpeza técnica,17.9,Resolvido
521,521,2025-12-18,2025-12-31,Reparo de placa,43.0,Resolvido
522,522,2026-05-19,2026-06-01,Limpeza técnica,52.8,Resolvido
523,523,2025-08-10,2025-08-22,Atualização de software,44.2,Resolvido
524,524,2025-09-13,2025-09-21,Troca de componente,18.0,Retorno
526,526,2025-10-07,2025-10-17,Troca de componente,29.8,Resolvido
527,527,2025-10-03,2025-10-15,Troca de componente,32.5,Retorno
528,528,2025-12-12,2025-12-19,Reparo de placa,27.4,Resolvido
529,529,2026-03-30,2026-03-31,Reparo de placa,6.0,Resolvido
530,530,2026-03-20,2026-03-30,Reparo de placa,40.4,Resolvido
532,532,2026-05-07,2026-05-20,Reparo de placa,36.9,Retorno
533,533,2025-09-22,2025-10-03,Troca de componente,40.4,Resolvido
534,534,2026-02-22,2026-02-26,Atualização de software,13.3,Resolvido
535,535,2026-05-20,2026-05-23,Limpeza técnica,14.6,Resolvido
536,536,2026-02-27,2026-03-02,Limpeza técnica,14.0,Resolvido
537,537,2026-03-22,2026-03-24,Limpeza técnica,11.3,Resolvido
538,538,2026-02-20,2026-03-01,Troca de componente,23.0,Resolvido
539,539,2026-01-08,2026-01-20,Atualização de software,22.7,Resolvido
541,541,2026-05-21,2026-05-24,Limpeza técnica,10.0,Resolvido
542,542,2026-05-06,2026-05-15,Limpeza técnica,29.0,Resolvido
543,543,2026-01-04,2026-01-09,Atualização de software,20.2,Resolvido
544,544,2026-01-26,2026-02-05,Reparo de placa,12.3,Retorno
545,545,2026-01-25,2026-01-26,Atualização de software,2.4,Resolvido
546,546,2026-03-10,2026-03-13,Troca de componente,11.5,Resolvido
547,547,2026-01-06,2026-01-08,Limpeza técnica,3.4,Resolvido
548,548,2026-01-22,2026-01-23,Reparo de placa,6.8,Resolvido
550,550,2025-11-15,2025-11-25,Atualização de software,11.8,Resolvido
551,551,2025-07-06,2025-07-08,Troca de componente,9.9,Resolvido
552,552,2025-08-07,2025-08-09,Limpeza técnica,3.8,Resolvido
553,553,2026-06-18,2026-06-28,Troca de componente,34.8,Resolvido
555,555,2026-01-30,2026-02-08,Troca de componente,10.9,Resolvido
557,557,2026-05-14,2026-05-14,Troca de componente,3.8,Resolvido
558,558,2026-06-20,2026-06-28,Limpeza técnica,23.5,Resolvido
559,559,2026-06-08,2026-06-12,Troca de componente,6.2,Resolvido
560,560,2026-06-13,2026-06-25,Atualização de software,27.8,Resolvido
561,561,2025-11-19,2025-11-30,Reparo de placa,23.1,Resolvido
562,562,2025-12-23,2026-01-05,Atualização de software,25.5,Resolvido
563,563,2026-02-12,2026-02-14,Troca de componente,4.6,Resolvido
564,564,2025-10-19,2025-10-23,Limpeza técnica,13.4,Resolvido
565,565,2026-05-09,2026-05-22,Troca de componente,40.5,Resolvido
567,567,2026-03-08,2026-03-21,Troca de componente,36.0,Resolvido
568,568,2026-05-17,2026-05-19,Atualização de software,3.5,Resolvido
569,569,2025-10-19,2025-10-25,Reparo de placa,13.2,Resolvido
570,570,2025-12-26,2025-12-30,Limpeza técnica,13.2,Resolvido
572,572,2025-12-12,2025-12-17,Reparo de placa,15.5,Resolvido
573,573,2026-02-18,2026-03-01,Limpeza técnica,12.3,Resolvido
574,574,2025-09-27,2025-10-10,Troca de componente,25.9,Resolvido
575,575,2025-12-24,2025-12-30,Limpeza técnica,23.3,Resolvido
576,576,2025-07-04,2025-07-14,Reparo de placa,33.8,Resolvido
577,577,2026-02-03,2026-02-07,Atualização de software,18.6,Resolvido
578,578,2025-07-30,2025-08-08,Limpeza técnica,25.4,Resolvido
579,579,2025-07-23,2025-08-04,Atualização de software,30.4,Resolvido
581,581,2026-03-03,2026-03-08,Troca de componente,23.4,Resolvido
583,583,2026-02-09,2026-02-17,Atualização de software,28.9,Resolvido
584,584,2025-11-26,2025-12-08,Limpeza técnica,20.8,Resolvido
585,585,2025-07-25,2025-08-01,Atualização de software,11.7,Resolvido
586,586,2025-12-05,2025-12-06,Atualização de software,4.4,Resolvido
588,588,2026-01-03,2026-01-13,Reparo de placa,28.8,Resolvido
589,589,2025-07-03,2025-07-08,Troca de componente,10.9,Resolvido
590,590,2025-09-28,2025-10-04,Atualização de software,21.7,Resolvido
591,591,2026-06-20,2026-06-29,Atualização de software,34.7,Resolvido
592,592,2025-08-07,2025-08-08,Reparo de placa,3.0,Resolvido
593,593,2026-03-19,2026-03-29,Atualização de software,39.8,Resolvido
594,594,2025-09-28,2025-10-05,Troca de componente,22.5,Resolvido
595,595,2025-11-29,2025-12-04,Troca de componente,22.6,Resolvido
596,596,2025-11-02,2025-11-08,Reparo de placa,15.5,Resolvido
597,597,2025-11-25,2025-12-07,Atualização de software,45.2,Resolvido
598,598,2025-07-11,2025-07-14,Atualização de software,6.4,Retorno
599,599,2026-04-23,2026-04-30,Troca de componente,25.9,Resolvido
601,601,2025-07-22,2025-07-26,Limpeza técnica,11.3,Resolvido
602,602,2026-06-03,2026-06-14,Troca de componente,38.7,Resolvido
603,603,2025-10-04,2025-10-06,Troca de componente,9.5,Resolvido
604,604,2025-09-26,2025-10-04,Atualização de software,9.1,Resolvido
606,606,2025-11-03,2025-11-07,Reparo de placa,17.5,Resolvido
608,608,2026-02-25,2026-02-25,Atualização de software,3.3,Resolvido
609,609,2025-12-16,2025-12-18,Atualização de software,11.3,Resolvido
610,610,2026-02-16,2026-03-01,Atualização de software,18.2,Resolvido
611,611,2026-06-04,2026-06-14,Reparo de placa,19.3,Resolvido
612,612,2025-08-20,2025-08-26,Atualização de software,25.9,Resolvido
613,613,2025-08-07,2025-08-19,Troca de componente,37.1,Resolvido
614,614,2025-08-04,2025-08-06,Troca de componente,11.3,Resolvido
615,615,2025-09-05,2025-09-14,Reparo de placa,34.4,Resolvido
617,617,2026-06-23,2026-07-01,Reparo de placa,27.9,Resolvido
618,618,2025-10-27,2025-11-07,Reparo de placa,33.6,Resolvido
620,620,2025-08-25,2025-09-03,Atualização de software,31.0,Resolvido
621,621,2026-04-08,2026-04-14,Troca de componente,22.8,Resolvido
623,623,2026-01-17,2026-01-18,Troca de componente,5.6,Resolvido
624,624,2026-06-17,2026-06-18,Atualização de software,5.8,Resolvido
626,626,2026-02-02,2026-02-02,Atualização de software,1.2,Resolvido
628,628,2025-09-29,2025-10-12,Limpeza técnica,48.5,Resolvido
629,629,2026-05-15,2026-05-18,Troca de componente,12.2,Resolvido
630,630,2025-08-22,2025-08-30,Limpeza técnica,19.8,Resolvido
631,631,2026-05-31,2026-06-13,Troca de componente,35.2,Resolvido
633,633,2026-02-03,2026-02-10,Atualização de software,17.7,Resolvido
634,634,2026-05-20,2026-05-23,Atualização de software,4.2,Resolvido
636,636,2025-07-06,2025-07-16,Troca de componente,42.4,Resolvido
638,638,2025-11-08,2025-11-19,Troca de componente,39.1,Resolvido
639,639,2026-05-03,2026-05-05,Reparo de placa,6.4,Resolvido
640,640,2025-07-11,2025-07-12,Troca de componente,3.4,Resolvido
641,641,2026-03-17,2026-03-30,Atualização de software,47.0,Resolvido
642,642,2025-12-05,2025-12-14,Troca de componente,25.4,Resolvido
646,646,2025-10-26,2025-10-26,Atualização de software,2.3,Resolvido
648,648,2025-12-15,2025-12-18,Troca de componente,5.9,Resolvido
649,649,2026-02-25,2026-03-03,Limpeza técnica,17.6,Resolvido
650,650,2026-06-06,2026-06-18,Limpeza técnica,46.5,Resolvido
651,651,2026-02-22,2026-03-07,Limpeza técnica,46.6,Resolvido
653,653,2026-02-26,2026-03-11,Reparo de placa,22.4,Resolvido
654,654,2026-04-24,2026-05-05,Troca de componente,29.4,Resolvido
655,655,2026-01-04,2026-01-06,Limpeza técnica,6.6,Resolvido
657,657,2026-03-06,2026-03-10,Reparo de placa,8.9,Resolvido
658,658,2026-05-07,2026-05-10,Atualização de software,13.5,Resolvido
660,660,2025-12-19,2025-12-30,Limpeza técnica,34.3,Resolvido
661,661,2025-08-11,2025-08-16,Reparo de placa,22.3,Resolvido
662,662,2026-04-01,2026-04-05,Limpeza técnica,8.7,Resolvido
665,665,2026-04-15,2026-04-27,Limpeza técnica,43.0,Resolvido
666,666,2025-07-26,2025-07-31,Troca de componente,10.6,Resolvido
667,667,2026-04-29,2026-05-02,Limpeza técnica,5.5,Resolvido
668,668,2025-08-12,2025-08-21,Troca de componente,39.7,Resolvido
669,669,2025-08-21,2025-09-02,Atualização de software,31.5,Retorno
670,670,2025-11-25,2025-11-26,Atualização de software,5.2,Resolvido
671,671,2026-01-08,2026-01-17,Troca de componente,20.5,Resolvido
672,672,2026-04-08,2026-04-08,Limpeza técnica,2.8,Resolvido
673,673,2025-08-29,2025-08-30,Atualização de software,5.0,Resolvido
674,674,2026-04-21,2026-04-23,Reparo de placa,8.8,Resolvido
675,675,2026-01-10,2026-01-17,Atualização de software,20.0,Retorno
677,677,2025-12-01,2025-12-06,Limpeza técnica,6.9,Retorno
678,678,2026-06-04,2026-06-04,Atualização de software,2.8,Resolvido
679,679,2025-10-03,2025-10-12,Troca de componente,16.4,Resolvido
680,680,2026-06-06,2026-06-06,Atualização de software,1.3,Resolvido
681,681,2026-04-07,2026-04-13,Limpeza técnica,18.0,Resolvido
682,682,2026-03-11,2026-03-16,Atualização de software,20.2,Resolvido
683,683,2026-04-03,2026-04-09,Atualização de software,11.1,Resolvido
684,684,2026-05-10,2026-05-10,Troca de componente,1.3,Resolvido
686,686,2026-04-07,2026-04-17,Limpeza técnica,31.4,Resolvido
687,687,2026-05-23,2026-06-03,Limpeza técnica,25.5,Resolvido
688,688,2026-02-24,2026-03-07,Limpeza técnica,37.0,Resolvido
689,689,2026-02-14,2026-02-21,Troca de componente,27.1,Resolvido
691,691,2025-10-21,2025-10-23,Atualização de software,10.8,Resolvido
693,693,2026-01-02,2026-01-05,Atualização de software,13.1,Resolvido
694,694,2025-08-20,2025-08-23,Troca de componente,6.7,Resolvido
695,695,2025-08-30,2025-09-06,Reparo de placa,23.5,Resolvido
697,697,2025-08-28,2025-09-02,Atualização de software,18.4,Resolvido
698,698,2025-09-15,2025-09-28,Troca de componente,18.8,Resolvido
699,699,2025-10-14,2025-10-16,Atualização de software,10.4,Resolvido
700,700,2026-01-14,2026-01-16,Troca de componente,7.2,Resolvido
701,701,2025-08-14,2025-08-16,Troca de componente,3.5,Resolvido
702,702,2026-02-09,2026-02-21,Reparo de placa,50.3,Resolvido
703,703,2025-08-29,2025-09-06,Troca de componente,32.2,Resolvido
704,704,2025-10-08,2025-10-17,Atualização de software,13.6,Resolvido
706,706,2026-06-14,2026-06-20,Reparo de placa,16.0,Resolvido
707,707,2026-04-07,2026-04-20,Limpeza técnica,24.1,Resolvido
708,708,2026-03-28,2026-03-29,Troca de componente,6.0,Resolvido
711,711,2025-08-28,2025-09-03,Reparo de placa,18.6,Resolvido
712,712,2026-02-21,2026-03-03,Atualização de software,30.7,Resolvido
713,713,2026-01-11,2026-01-23,Limpeza técnica,16.0,Resolvido
714,714,2026-05-28,2026-06-07,Troca de componente,25.1,Resolvido
715,715,2025-09-07,2025-09-11,Limpeza técnica,7.8,Resolvido
717,717,2026-02-03,2026-02-08,Reparo de placa,10.1,Resolvido
719,719,2025-10-12,2025-10-22,Troca de componente,30.5,Resolvido
720,720,2025-12-29,2026-01-08,Reparo de placa,43.4,Resolvido
721,721,2025-10-05,2025-10-05,Limpeza técnica,3.3,Resolvido
722,722,2026-06-27,2026-07-04,Atualização de software,29.8,Resolvido
723,723,2026-07-01,2026-07-14,Atualização de software,47.0,Resolvido
724,724,2026-02-11,2026-02-12,Troca de componente,7.1,Retorno
725,725,2025-09-10,2025-09-11,Troca de componente,6.6,Resolvido
726,726,2025-10-06,2025-10-17,Troca de componente,33.4,Resolvido
727,727,2025-10-23,2025-10-31,Reparo de placa,11.7,Resolvido
728,728,2025-11-23,2025-11-27,Atualização de software,19.0,Resolvido
729,729,2026-03-15,2026-03-19,Reparo de placa,5.4,Resolvido
730,730,2025-08-29,2025-09-02,Troca de componente,6.8,Resolvido
731,731,2025-07-31,2025-08-01,Troca de componente,5.5,Resolvido
732,732,2025-09-12,2025-09-15,Troca de componente,12.7,Resolvido
733,733,2025-07-11,2025-07-20,Reparo de placa,14.6,Resolvido
734,734,2025-08-01,2025-08-08,Limpeza técnica,22.3,Resolvido
735,735,2025-12-01,2025-12-08,Troca de componente,25.0,Resolvido
736,736,2025-12-09,2025-12-19,Limpeza técnica,36.1,Retorno
737,737,2025-11-15,2025-11-21,Atualização de software,25.0,Resolvido
741,741,2025-11-24,2025-11-25,Atualização de software,2.7,Resolvido
742,742,2025-08-08,2025-08-14,Atualização de software,21.2,Resolvido
743,743,2025-09-26,2025-10-03,Atualização de software,27.9,Retorno
744,744,2025-09-19,2025-09-19,Limpeza técnica,3.8,Resolvido
745,745,2025-10-15,2025-10-19,Troca de componente,11.4,Resolvido
746,746,2025-09-21,2025-09-21,Limpeza técnica,3.0,Resolvido
747,747,2026-03-15,2026-03-22,Limpeza técnica,27.8,Resolvido
748,748,2025-09-21,2025-10-03,Atualização de software,22.2,Retorno
749,749,2026-03-04,2026-03-12,Atualização de software,11.2,Resolvido
750,750,2026-03-09,2026-03-21,Limpeza técnica,43.6,Resolvido
751,751,2026-03-07,2026-03-11,Troca de componente,17.5,Resolvido
752,752,2025-10-13,2025-10-21,Atualização de software,35.2,Resolvido
753,753,2025-10-15,2025-10-22,Limpeza técnica,29.8,Resolvido
754,754,2026-01-24,2026-01-25,Atualização de software,4.6,Resolvido
755,755,2025-10-17,2025-10-22,Troca de componente,6.2,Resolvido
756,756,2025-10-12,2025-10-21,Limpeza técnica,15.9,Resolvido
757,757,2026-01-08,2026-01-18,Reparo de placa,23.4,Resolvido
758,758,2026-05-25,2026-05-29,Atualização de software,9.3,Resolvido
759,759,2025-08-22,2025-08-22,Limpeza técnica,2.5,Resolvido
761,761,2026-06-14,2026-06-16,Limpeza técnica,9.6,Resolvido
762,762,2026-02-14,2026-02-21,Limpeza técnica,8.5,Resolvido
763,763,2026-03-07,2026-03-11,Limpeza técnica,8.2,Resolvido
766,766,2025-11-06,2025-11-18,Atualização de software,13.6,Resolvido
767,767,2026-02-17,2026-02-22,Reparo de placa,16.7,Resolvido
768,768,2025-12-21,2025-12-27,Reparo de placa,8.5,Resolvido
770,770,2026-05-18,2026-05-25,Troca de componente,22.0,Resolvido
771,771,2026-05-06,2026-05-16,Reparo de placa,39.1,Resolvido
772,772,2025-07-31,2025-08-05,Reparo de placa,18.9,Resolvido
773,773,2026-05-31,2026-06-12,Atualização de software,46.2,Resolvido
774,774,2026-01-06,2026-01-19,Reparo de placa,18.6,Resolvido
775,775,2025-11-13,2025-11-24,Atualização de software,34.7,Resolvido
776,776,2025-12-14,2025-12-16,Limpeza técnica,5.8,Resolvido
777,777,2026-05-09,2026-05-16,Troca de componente,31.3,Resolvido
779,779,2025-09-25,2025-09-28,Atualização de software,15.0,Resolvido
780,780,2026-06-14,2026-06-20,Atualização de software,14.6,Resolvido
781,781,2026-05-24,2026-06-01,Troca de componente,24.5,Resolvido
782,782,2026-03-20,2026-03-26,Troca de componente,17.6,Resolvido
783,783,2025-12-06,2025-12-13,Limpeza técnica,26.9,Resolvido
784,784,2026-01-15,2026-01-24,Atualização de software,33.7,Resolvido
785,785,2025-12-01,2025-12-07,Reparo de placa,9.1,Resolvido
786,786,2025-10-09,2025-10-19,Limpeza técnica,38.8,Resolvido
787,787,2025-12-09,2025-12-09,Limpeza técnica,3.3,Resolvido
788,788,2025-10-12,2025-10-13,Limpeza técnica,7.0,Resolvido
789,789,2025-10-17,2025-10-20,Reparo de placa,11.7,Resolvido
790,790,2026-06-14,2026-06-21,Reparo de placa,27.0,Resolvido
793,793,2026-06-16,2026-06-27,Reparo de placa,23.0,Retorno
794,794,2025-11-21,2025-12-02,Limpeza técnica,12.1,Resolvido
795,795,2025-08-26,2025-09-01,Troca de componente,14.5,Resolvido
798,798,2026-03-14,2026-03-24,Reparo de placa,35.0,Resolvido
801,801,2025-10-13,2025-10-26,Atualização de software,44.7,Resolvido
802,802,2025-08-11,2025-08-16,Reparo de placa,6.8,Resolvido
805,805,2026-01-28,2026-02-04,Reparo de placa,18.8,Resolvido
806,806,2025-12-19,2025-12-22,Limpeza técnica,9.0,Resolvido
807,807,2025-08-10,2025-08-15,Reparo de placa,22.6,Resolvido
808,808,2025-07-19,2025-07-26,Atualização de software,16.0,Resolvido
809,809,2025-11-24,2025-11-25,Atualização de software,6.5,Resolvido
810,810,2025-07-14,2025-07-20,Troca de componente,7.6,Retorno
811,811,2026-03-29,2026-04-08,Limpeza técnica,28.3,Resolvido
815,815,2026-03-22,2026-03-31,Reparo de placa,15.1,Resolvido
816,816,2026-01-08,2026-01-17,Troca de componente,15.2,Resolvido
817,817,2025-08-30,2025-09-06,Limpeza técnica,20.0,Resolvido
818,818,2026-02-26,2026-03-06,Troca de componente,27.6,Resolvido
819,819,2026-03-14,2026-03-14,Atualização de software,2.9,Resolvido
820,820,2026-05-18,2026-05-28,Limpeza técnica,13.3,Resolvido
821,821,2026-05-04,2026-05-16,Troca de componente,30.7,Resolvido
822,822,2026-06-10,2026-06-20,Limpeza técnica,34.5,Resolvido
823,823,2026-02-13,2026-02-16,Atualização de software,5.4,Resolvido
826,826,2026-04-09,2026-04-09,Limpeza técnica,3.2,Resolvido
827,827,2026-05-22,2026-05-28,Atualização de software,7.1,Resolvido
828,828,2026-03-01,2026-03-14,Atualização de software,16.3,Resolvido
829,829,2026-02-03,2026-02-13,Limpeza técnica,32.6,Resolvido
830,830,2026-03-03,2026-03-13,Atualização de software,16.3,Resolvido
831,831,2026-06-30,2026-06-30,Limpeza técnica,1.3,Resolvido
832,832,2025-08-13,2025-08-15,Troca de componente,5.7,Resolvido
833,833,2025-10-18,2025-10-31,Troca de componente,37.6,Resolvido
834,834,2025-07-08,2025-07-17,Limpeza técnica,38.8,Resolvido
835,835,2026-03-24,2026-04-02,Reparo de placa,11.8,Resolvido
836,836,2026-02-13,2026-02-13,Limpeza técnica,2.4,Resolvido
837,837,2025-08-18,2025-08-18,Reparo de placa,3.7,Resolvido
840,840,2026-06-16,2026-06-18,Reparo de placa,11.9,Resolvido
841,841,2026-04-04,2026-04-04,Limpeza técnica,2.8,Resolvido
842,842,2025-08-28,2025-09-07,Reparo de placa,34.4,Resolvido
843,843,2025-08-11,2025-08-12,Troca de componente,7.2,Resolvido
844,844,2025-08-20,2025-08-23,Limpeza técnica,4.3,Resolvido
845,845,2026-06-12,2026-06-17,Limpeza técnica,6.2,Resolvido
846,846,2025-11-25,2025-12-06,Atualização de software,22.6,Resolvido
847,847,2025-07-04,2025-07-16,Atualização de software,26.4,Resolvido
848,848,2026-06-23,2026-07-06,Limpeza técnica,52.1,Resolvido
849,849,2026-03-29,2026-04-07,Limpeza técnica,31.2,Resolvido
850,850,2025-12-01,2025-12-08,Limpeza técnica,21.1,Resolvido
851,851,2025-10-12,2025-10-22,Limpeza técnica,33.2,Resolvido
852,852,2026-03-22,2026-03-25,Atualização de software,12.8,Resolvido
853,853,2025-12-17,2025-12-18,Reparo de placa,2.3,Resolvido
854,854,2026-02-16,2026-02-19,Reparo de placa,4.7,Resolvido
856,856,2026-04-21,2026-04-24,Troca de componente,9.1,Resolvido
857,857,2026-04-12,2026-04-20,Atualização de software,33.8,Resolvido
858,858,2025-10-23,2025-10-29,Atualização de software,10.4,Resolvido
859,859,2026-04-08,2026-04-13,Atualização de software,17.3,Resolvido
860,860,2026-05-22,2026-05-30,Reparo de placa,15.9,Resolvido
861,861,2026-03-31,2026-04-09,Troca de componente,35.5,Resolvido
862,862,2025-07-10,2025-07-17,Reparo de placa,12.3,Resolvido
863,863,2026-05-02,2026-05-11,Reparo de placa,17.7,Resolvido
864,864,2026-06-10,2026-06-11,Reparo de placa,7.4,Resolvido
866,866,2025-12-27,2026-01-04,Limpeza técnica,28.6,Resolvido
867,867,2026-04-01,2026-04-14,Reparo de placa,55.1,Resolvido
870,870,2025-12-26,2026-01-06,Reparo de placa,20.0,Resolvido
871,871,2025-09-07,2025-09-10,Reparo de placa,4.3,Resolvido
872,872,2026-02-06,2026-02-14,Troca de componente,16.8,Resolvido
873,873,2025-07-04,2025-07-06,Limpeza técnica,5.4,Resolvido
874,874,2025-11-21,2025-12-01,Limpeza técnica,32.2,Resolvido
875,875,2026-05-22,2026-06-04,Reparo de placa,26.6,Resolvido
876,876,2026-04-14,2026-04-16,Atualização de software,7.3,Resolvido
877,877,2026-03-13,2026-03-26,Atualização de software,32.7,Resolvido
878,878,2025-07-10,2025-07-11,Reparo de placa,2.2,Resolvido
880,880,2025-12-21,2025-12-24,Reparo de placa,4.3,Resolvido
881,881,2025-12-23,2026-01-01,Troca de componente,28.5,Resolvido
882,882,2025-08-04,2025-08-09,Limpeza técnica,11.0,Resolvido
883,883,2025-12-10,2025-12-14,Reparo de placa,19.3,Resolvido
