equipamento_id,cliente_id,tipo_id,marca_id,modelo,numero_serie_ficticio,ano_fabricacao
2254,685,3,10,MOD-943,SER-0002254,2020
2255,1017,9,11,MOD-664,SER-0002255,2018
2256,998,4,5,MOD-273,SER-0002256,2020
2257,732,7,4,MOD-287,SER-0002257,2024
2258,686,4,11,MOD-641,SER-0002258,2018
2259,971,9,11,MOD-331,SER-0002259,2022
2260,885,2,2,MOD-147,SER-0002260,2021
2261,974,3,8,MOD-450,SER-0002261,2018
2262,832,7,10,MOD-908,SER-0002262,2023
2263,1190,7,5,MOD-293,SER-0002263,2022
2264,44,2,7,MOD-567,SER-0002264,2022
2265,842,10,6,MOD-667,SER-0002265,2026
2266,282,9,12,MOD-992,SER-0002266,2025
2267,1157,9,12,MOD-957,SER-0002267,2019
2268,634,3,4,MOD-133,SER-0002268,2018
2269,1042,2,11,MOD-890,SER-0002269,2023
2270,917,7,9,MOD-777,SER-0002270,2020
2271,406,3,8,MOD-657,SER-0002271,2018
2272,934,10,8,MOD-777,SER-0002272,2023
2273,1178,9,6,MOD-963,SER-0002273,2022
2274,1074,5,12,MOD-572,SER-0002274,2021
2275,1077,5,6,MOD-604,SER-0002275,2019
2276,1136,8,5,MOD-528,SER-0002276,2021
2277,407,3,2,MOD-925,SER-0002277,2026
2278,67,2,2,MOD-594,SER-0002278,2018
2279,632,9,3,MOD-348,SER-0002279,2026
2280,346,1,2,MOD-984,SER-0002280,2025
2281,481,5,8,MOD-244,SER-0002281,2019
2282,30,3,8,MOD-223,SER-0002282,2026
2283,350,5,5,MOD-877,SER-0002283,2025
2284,500,10,3,MOD-263,SER-0002284,2022
2285,226,5,11,MOD-817,SER-0002285,2022
2286,397,2,2,MOD-772,SER-0002286,2023
2287,742,10,4,MOD-982,SER-0002287,2020
2288,523,5,1,MOD-521,SER-0002288,2018
2289,411,6,11,MOD-852,SER-0002289,2022
2290,89,7,9,MOD-811,SER-0002290,2021
2291,1074,7,9,MOD-687,SER-0002291,2023
2292,551,10,6,MOD-890,SER-0002292,2019
2293,358,5,4,MOD-498,SER-0002293,2022
2294,372,10,3,MOD-261,SER-0002294,2020
2295,643,6,9,MOD-961,SER-0002295,2018
2296,583,3,5,MOD-794,SER-0002296,2022
2297,156,8,12,MOD-848,SER-0002297,2025
2298,847,3,9,MOD-503,SER-0002298,2023
2299,803,7,2,MOD-273,SER-0002299,2022
2300,15,9,4,MOD-850,SER-0002300,2022
2301,511,6,6,MOD-904,SER-0002301,2026
2302,394,5,11,MOD-328,SER-0002302,2018
2303,751,8,7,MOD-624,SER-0002303,2019
2304,149,6,2,MOD-207,SER-0002304,2019
2305,25,10,6,MOD-271,SER-0002305,2021
2306,883,5,4,MOD-156,SER-0002306,2023
2307,1198,5,1,MOD-735,SER-0002307,2018
2308,371,3,11,MOD-429,SER-0002308,2023
2309,725,7,3,MOD-807,SER-0002309,2025
2310,563,2,12,MOD-836,SER-0002310,2018
2311,777,8,5,MOD-414,SER-0002311,2022
2312,980,6,11,MOD-106,SER-0002312,2022
2313,99,8,7,MOD-916,SER-0002313,2022
2314,12,2,10,MOD-470,SER-0002314,2022
2315,1068,3,12,MOD-437,SER-0002315,2019
2316,402,1,11,MOD-301,SER-0002316,2025
2317,941,1,7,MOD-341,SER-0002317,2018
2318,37,6,2,MOD-753,SER-0002318,2022
2319,679,10,5,MOD-773,SER-0002319,2022
2320,83,5,9,MOD-727,SER-0002320,2020
2321,637,10,9,MOD-112,SER-0002321,2021
2322,229,9,7,MOD-945,SER-0002322,2026
2323,1133,10,5,MOD-924,SER-0002323,2020
2324,193,10,5,MOD-627,SER-0002324,2022
2325,787,2,1,MOD-349,SER-0002325,2019
2326,560,2,6,MOD-544,SER-0002326,2020
2327,771,1,8,MOD-645,SER-0002327,2024
2328,1129,8,9,MOD-505,SER-0002328,2019
2329,499,3,8,MOD-604,SER-0002329,2022
2330,515,3,8,MOD-649,SER-0002330,2020
2331,884,5,3,MOD-336,SER-0002331,2026
2332,400,5,11,MOD-408,SER-0002332,2021
2333,194,8,7,MOD-660,SER-0002333,2021
2334,250,8,3,MOD-674,SER-0002334,2025
2335,315,8,7,MOD-647,SER-0002335,2026
2336,277,3,8,MOD-579,SER-0002336,2020
2337,698,7,7,MOD-135,SER-0002337,2025
2338,530,7,9,MOD-402,SER-0002338,2018
2339,636,1,8,MOD-165,SER-0002339,2021
2340,70,1,2,MOD-236,SER-0002340,2019
2341,47,6,9,MOD-512,SER-0002341,2019
2342,142,10,4,MOD-801,SER-0002342,2025
2343,717,8,7,MOD-305,SER-0002343,2018
2344,157,9,7,MOD-896,SER-0002344,2019
2345,1077,2,7,MOD-135,SER-0002345,2019
2346,266,8,5,MOD-923,SER-0002346,2024
2347,525,8,6,MOD-423,SER-0002347,2022
2348,720,4,10,MOD-837,SER-0002348,2019
2349,589,7,6,MOD-458,SER-0002349,2018
2350,79,8,2,MOD-670,SER-0002350,2022
2351,294,3,9,MOD-580,SER-0002351,2025
2352,756,8,6,MOD-846,SER-0002352,2025
2353,657,4,2,MOD-610,SER-0002353,2025
2354,231,2,3,MOD-773,SER-0002354,2020
2355,1182,10,10,MOD-982,SER-0002355,2020
2356,146,5,1,MOD-734,SER-0002356,2020
2357,245,5,8,MOD-853,SER-0002357,2018
2358,267,4,1,MOD-423,SER-0002358,2021
2359,1175,1,5,MOD-359,SER-0002359,2020
2360,633,2,10,MOD-899,SER-0002360,2023
2361,1101,1,4,MOD-662,SER-0002361,2020
2362,320,3,6,MOD-100,SER-0002362,2026
2363,307,5,9,MOD-764,SER-0002363,2018
2364,24,5,3,MOD-184,SER-0002364,2024
2365,549,5,4,MOD-564,SER-0002365,2023
2366,344,9,11,MOD-136,SER-0002366,2019
2367,328,5,4,MOD-519,SER-0002367,2019
2368,79,6,5,MOD-380,SER-0002368,2018
2369,288,9,3,MOD-767,SER-0002369,2018
2370,760,5,1,MOD-760,SER-0002370,2018
2371,59,6,7,MOD-823,SER-0002371,2019
2372,1134,3,4,MOD-781,SER-0002372,2023
2373,814,2,6,MOD-620,SER-0002373,2021
2374,5,3,9,MOD-408,SER-0002374,2019
2375,772,9,12,MOD-858,SER-0002375,2022
2376,648,8,3,MOD-115,SER-0002376,2021
2377,144,6,4,MOD-905,SER-0002377,2026
2378,482,4,1,MOD-919,SER-0002378,2026
2379,383,10,5,MOD-770,SER-0002379,2023
2380,906,10,5,MOD-772,SER-0002380,2023
2381,718,4,12,MOD-453,SER-0002381,2019
2382,114,5,3,MOD-826,SER-0002382,2023
2383,225,6,10,MOD-673,SER-0002383,2023
2384,157,8,12,MOD-769,SER-0002384,2022
2385,547,7,9,MOD-151,SER-0002385,2022
2386,948,8,8,MOD-245,SER-0002386,2025
2387,7,1,6,MOD-449,SER-0002387,2023
2388,228,9,10,MOD-481,SER-0002388,2019
2389,827,4,7,MOD-429,SER-0002389,2019
2390,763,5,12,MOD-465,SER-0002390,2018
2391,224,4,3,MOD-234,SER-0002391,2019
2392,875,4,1,MOD-229,SER-0002392,2022
2393,35,9,10,MOD-597,SER-0002393,2024
2394,68,2,4,MOD-974,SER-0002394,2018
2395,129,9,3,MOD-116,SER-0002395,2020
2396,693,1,3,MOD-155,SER-0002396,2018
2397,220,5,4,MOD-446,SER-0002397,2022
2398,1163,9,6,MOD-418,SER-0002398,2024
2399,9,8,12,MOD-122,SER-0002399,2024
2400,391,2,9,MOD-115,SER-0002400,2026
2401,769,7,11,MOD-172,SER-0002401,2018
2402,1193,4,12,MOD-968,SER-0002402,2020
2403,233,10,3,MOD-160,SER-0002403,2019
2404,809,5,12,MOD-144,SER-0002404,2024
2405,906,8,7,MOD-514,SER-0002405,2018
2406,700,9,8,MOD-393,SER-0002406,2018
2407,122,3,3,MOD-866,SER-0002407,2025
2408,124,6,6,MOD-472,SER-0002408,2026
2409,851,6,12,MOD-691,SER-0002409,2018
2410,1102,6,2,MOD-224,SER-0002410,2020
2411,802,6,5,MOD-534,SER-0002411,2026
2412,1022,9,11,MOD-278,SER-0002412,2022
2413,3,1,12,MOD-640,SER-0002413,2026
2414,550,5,6,MOD-937,SER-0002414,2019
2415,770,10,1,MOD-547,SER-0002415,2018
2416,188,6,5,MOD-198,SER-0002416,2020
2417,199,5,1,MOD-154,SER-0002417,2021
2418,710,2,11,MOD-570,SER-0002418,2018
2419,210,4,1,MOD-585,SER-0002419,2024
2420,385,3,2,MOD-817,SER-0002420,2021
2421,794,7,1,MOD-242,SER-0002421,2021
2422,748,8,4,MOD-529,SER-0002422,2019
2423,1170,10,10,MOD-756,SER-0002423,2024
2424,890,1,4,MOD-934,SER-0002424,2021
2425,746,2,11,MOD-252,SER-0002425,2022
2426,163,1,6,MOD-416,SER-0002426,2020
2427,1130,9,9,MOD-780,SER-0002427,2025
2428,1039,6,3,MOD-220,SER-0002428,2018
2429,685,2,6,MOD-906,SER-0002429,2022
2430,1122,4,11,MOD-633,SER-0002430,2025
2431,1103,9,11,MOD-623,SER-0002431,2019
2432,603,6,10,MOD-601,SER-0002432,2019
2433,158,4,12,MOD-417,SER-0002433,2018
2434,1115,6,3,MOD-735,SER-0002434,2019
2435,147,5,9,MOD-663,SER-0002435,2019
2436,1009,3,5,MOD-268,SER-0002436,2026
2437,215,9,11,MOD-131,SER-0002437,2020
2438,1006,9,12,MOD-780,SER-0002438,2025
2439,980,5,8,MOD-406,SER-0002439,2023
2440,461,9,9,MOD-865,SER-0002440,2026
2441,663,5,11,MOD-416,SER-0002441,2023
2442,815,8,6,MOD-615,SER-0002442,2019
2443,594,8,7,MOD-147,SER-0002443,2023
2444,204,1,3,MOD-384,SER-0002444,2026
2445,149,2,12,MOD-529,SER-0002445,2022
2446,1184,1,8,MOD-640,SER-0002446,2023
2447,167,5,11,MOD-420,SER-0002447,2018
2448,298,9,10,MOD-123,SER-0002448,2024
2449,969,2,3,MOD-397,SER-0002449,2025
2450,271,8,2,MOD-906,SER-0002450,2022
2451,746,8,10,MOD-123,SER-0002451,2025
2452,429,8,1,MOD-409,SER-0002452,2020
2453,849,7,3,MOD-324,SER-0002453,2018
2454,1082,7,2,MOD-684,SER-0002454,2026
2455,286,5,10,MOD-841,SER-0002455,2026
2456,194,5,6,MOD-228,SER-0002456,2023
2457,315,7,5,MOD-846,SER-0002457,2020
2458,823,6,8,MOD-274,SER-0002458,2019
2459,498,4,11,MOD-696,SER-0002459,2023
2460,1091,1,5,MOD-445,SER-0002460,2023
2461,939,3,12,MOD-996,SER-0002461,2025
2462,572,5,1,MOD-749,SER-0002462,2023
2463,1121,8,5,MOD-591,SER-0002463,2021
2464,327,3,9,MOD-854,SER-0002464,2023
2465,325,9,9,MOD-263,SER-0002465,2018
2466,480,1,7,MOD-650,SER-0002466,2019
2467,252,8,8,MOD-229,SER-0002467,2026
2468,711,10,2,MOD-639,SER-0002468,2026
2469,849,10,10,MOD-888,SER-0002469,2024
2470,1016,8,5,MOD-945,SER-0002470,2021
2471,897,3,10,MOD-227,SER-0002471,2024
2472,262,3,1,MOD-549,SER-0002472,2023
2473,396,3,1,MOD-658,SER-0002473,2023
2474,242,1,7,MOD-848,SER-0002474,2021
2475,1040,3,4,MOD-452,SER-0002475,2022
2476,628,10,4,MOD-131,SER-0002476,2026
2477,536,1,5,MOD-867,SER-0002477,2023
2478,203,3,8,MOD-986,SER-0002478,2021
2479,486,2,9,MOD-185,SER-0002479,2026
2480,1171,10,9,MOD-557,SER-0002480,2022
2481,1016,9,3,MOD-478,SER-0002481,2022
2482,712,10,9,MOD-475,SER-0002482,2026
2483,1097,6,2,MOD-985,SER-0002483,2022
2484,1098,9,2,MOD-681,SER-0002484,2021
2485,316,8,1,MOD-752,SER-0002485,2020
2486,1156,6,3,MOD-215,SER-0002486,2025
2487,896,6,10,MOD-622,SER-0002487,2026
2488,61,2,10,MOD-638,SER-0002488,2021
2489,409,2,12,MOD-166,SER-0002489,2026
2490,466,1,10,MOD-470,SER-0002490,2024
2491,880,4,12,MOD-387,SER-0002491,2020
2492,439,3,9,MOD-412,SER-0002492,2026
2493,918,6,3,MOD-318,SER-0002493,2025
2494,1090,2,4,MOD-642,SER-0002494,2021
2495,1062,5,10,MOD-810,SER-0002495,2022
2496,972,10,1,MOD-439,SER-0002496,2026
2497,657,1,12,MOD-656,SER-0002497,2018
2498,186,9,5,MOD-970,SER-0002498,2023
2499,130,9,12,MOD-365,SER-0002499,2018
2500,1077,4,12,MOD-450,SER-0002500,2018
2501,1192,8,12,MOD-567,SER-0002501,2024
2502,353,7,3,MOD-417,SER-0002502,2021
2503,1192,2,11,MOD-718,SER-0002503,2021
2504,267,5,1,MOD-623,SER-0002504,2018
2505,991,2,4,MOD-148,SER-0002505,2020
2506,742,8,1,MOD-142,SER-0002506,2026
2507,686,1,9,MOD-610,SER-0002507,2023
2508,1196,10,1,MOD-988,SER-0002508,2018
2509,364,7,7,MOD-662,SER-0002509,2020
2510,1139,1,7,MOD-565,SER-0002510,2025
2511,296,3,8,MOD-789,SER-0002511,2018
2512,1131,5,9,MOD-494,SER-0002512,2026
2513,579,5,8,MOD-909,SER-0002513,2020
2514,463,8,8,MOD-221,SER-0002514,2020
2515,193,3,11,MOD-108,SER-0002515,2018
2516,120,10,3,MOD-287,SER-0002516,2023
2517,132,3,1,MOD-719,SER-0002517,2022
2518,922,9,8,MOD-541,SER-0002518,2024
2519,15,4,11,MOD-514,SER-0002519,2022
2520,180,5,12,MOD-545,SER-0002520,2025
2521,1016,6,11,MOD-249,SER-0002521,2024
2522,856,8,11,MOD-624,SER-0002522,2023
2523,1100,7,10,MOD-871,SER-0002523,2019
2524,686,4,12,MOD-334,SER-0002524,2019
2525,521,3,12,MOD-984,SER-0002525,2023
2526,567,9,11,MOD-970,SER-0002526,2026
2527,142,2,4,MOD-648,SER-0002527,2025
2528,129,9,4,MOD-554,SER-0002528,2023
2529,477,2,12,MOD-720,SER-0002529,2022
2530,1186,8,7,MOD-458,SER-0002530,2018
2531,941,9,2,MOD-881,SER-0002531,2025
2532,890,4,6,MOD-153,SER-0002532,2021
2533,1070,9,4,MOD-792,SER-0002533,2018
2534,664,8,12,MOD-808,SER-0002534,2019
2535,221,2,3,MOD-781,SER-0002535,2026
2536,142,6,6,MOD-198,SER-0002536,2026
2537,686,2,1,MOD-405,SER-0002537,2023
2538,253,4,8,MOD-226,SER-0002538,2023
2539,300,4,11,MOD-604,SER-0002539,2023
2540,382,10,2,MOD-818,SER-0002540,2019
2541,325,1,1,MOD-862,SER-0002541,2021
2542,975,5,7,MOD-429,SER-0002542,2020
2543,132,2,3,MOD-706,SER-0002543,2026
2544,14,6,7,MOD-949,SER-0002544,2021
2545,658,10,2,MOD-435,SER-0002545,2023
2546,453,7,5,MOD-487,SER-0002546,2020
2547,326,7,9,MOD-310,SER-0002547,2023
2548,721,8,9,MOD-673,SER-0002548,2023
2549,89,3,7,MOD-377,SER-0002549,2018
2550,103,2,9,MOD-850,SER-0002550,2026
2551,296,7,9,MOD-987,SER-0002551,2021
2552,455,8,9,MOD-219,SER-0002552,2020
2553,380,8,5,MOD-600,SER-0002553,2020
2554,229,9,5,MOD-419,SER-0002554,2025
2555,982,4,2,MOD-969,SER-0002555,2025
2556,255,3,2,MOD-443,SER-0002556,2020
2557,1109,6,6,MOD-161,SER-0002557,2023
2558,1155,9,11,MOD-423,SER-0002558,2022
2559,932,6,9,MOD-166,SER-0002559,2020
2560,158,10,2,MOD-580,SER-0002560,2018
2561,781,3,7,MOD-648,SER-0002561,2021
2562,497,1,10,MOD-341,SER-0002562,2023
2563,886,4,12,MOD-683,SER-0002563,2022
2564,129,6,4,MOD-511,SER-0002564,2019
2565,315,9,1,MOD-104,SER-0002565,2019
2566,1033,1,1,MOD-254,SER-0002566,2019
2567,756,2,9,MOD-427,SER-0002567,2025
2568,197,1,4,MOD-674,SER-0002568,2021
2569,30,1,9,MOD-431,SER-0002569,2024
2570,1048,10,5,MOD-354,SER-0002570,2021
2571,1054,5,2,MOD-747,SER-0002571,2021
2572,492,10,2,MOD-669,SER-0002572,2026
2573,31,1,3,MOD-722,SER-0002573,2026
2574,716,1,10,MOD-403,SER-0002574,2023
2575,1078,5,2,MOD-919,SER-0002575,2018
2576,1036,4,7,MOD-627,SER-0002576,2020
2577,927,7,2,MOD-662,SER-0002577,2025
2578,722,5,11,MOD-148,SER-0002578,2018
2579,1165,7,7,MOD-565,SER-0002579,2023
2580,47,10,6,MOD-701,SER-0002580,2019
2581,1113,5,7,MOD-517,SER-0002581,2020
2582,1174,1,6,MOD-227,SER-0002582,2021
2583,457,7,9,MOD-640,SER-0002583,2023
2584,700,5,2,MOD-788,SER-0002584,2020
2585,626,9,8,MOD-133,SER-0002585,2023
2586,917,5,4,MOD-735,SER-0002586,2024
2587,953,4,7,MOD-797,SER-0002587,2025
2588,1076,2,7,MOD-200,SER-0002588,2025
2589,433,6,12,MOD-516,SER-0002589,2019
2590,154,2,12,MOD-371,SER-0002590,2024
2591,468,7,9,MOD-755,SER-0002591,2018
2592,1086,7,6,MOD-820,SER-0002592,2019
2593,698,8,9,MOD-286,SER-0002593,2026
2594,930,2,3,MOD-283,SER-0002594,2021
2595,644,3,7,MOD-524,SER-0002595,2020
2596,50,9,11,MOD-107,SER-0002596,2024
2597,838,9,8,MOD-723,SER-0002597,2018
2598,687,4,9,MOD-110,SER-0002598,2024
2599,361,5,3,MOD-448,SER-0002599,2023
2600,271,7,11,MOD-810,SER-0002600,2024
2601,453,9,3,MOD-137,SER-0002601,2018
2602,791,8,3,MOD-983,SER-0002602,2018
2603,851,2,11,MOD-349,SER-0002603,2025
2604,231,10,8,MOD-961,SER-0002604,2026
2605,1119,7,4,MOD-289,SER-0002605,2022
2606,1050,5,6,MOD-217,SER-0002606,2018
2607,817,8,10,MOD-199,SER-0002607,2024
2608,201,2,11,MOD-375,SER-0002608,2021
2609,575,5,5,MOD-980,SER-0002609,2018
2610,854,2,12,MOD-300,SER-0002610,2022
2611,816,4,10,MOD-931,SER-0002611,2019
2612,651,2,9,MOD-686,SER-0002612,2019
2613,1095,3,12,MOD-997,SER-0002613,2026
2614,126,9,8,MOD-821,SER-0002614,2019
2615,975,8,12,MOD-868,SER-0002615,2024
2616,281,1,5,MOD-889,SER-0002616,2022
2617,715,9,5,MOD-107,SER-0002617,2022
2618,821,7,7,MOD-125,SER-0002618,2022
2619,751,10,11,MOD-825,SER-0002619,2019
2620,666,5,5,MOD-341,SER-0002620,2022
2621,1178,9,8,MOD-281,SER-0002621,2022
2622,934,5,1,MOD-769,SER-0002622,2025
2623,65,3,1,MOD-320,SER-0002623,2025
2624,77,10,6,MOD-893,SER-0002624,2019
2625,840,10,5,MOD-483,SER-0002625,2024
2626,679,2,4,MOD-464,SER-0002626,2025
2627,720,9,4,MOD-168,SER-0002627,2021
2628,80,5,2,MOD-317,SER-0002628,2023
2629,588,9,11,MOD-476,SER-0002629,2022
2630,1085,8,7,MOD-299,SER-0002630,2019
2631,191,5,7,MOD-475,SER-0002631,2024
2632,270,4,11,MOD-160,SER-0002632,2026
2633,357,4,5,MOD-414,SER-0002633,2022
2634,78,7,3,MOD-231,SER-0002634,2026
2635,1177,7,9,MOD-574,SER-0002635,2025
2636,575,8,7,MOD-389,SER-0002636,2025
2637,48,1,6,MOD-433,SER-0002637,2020
2638,923,1,12,MOD-165,SER-0002638,2025
2639,741,2,10,MOD-861,SER-0002639,2024
2640,559,2,11,MOD-541,SER-0002640,2023
2641,131,2,6,MOD-771,SER-0002641,2026
2642,122,6,6,MOD-839,SER-0002642,2025
2643,1056,3,8,MOD-506,SER-0002643,2019
2644,838,1,8,MOD-413,SER-0002644,2024
2645,1046,7,2,MOD-827,SER-0002645,2021
2646,977,8,11,MOD-796,SER-0002646,2021
2647,742,3,10,MOD-241,SER-0002647,2018
2648,155,9,1,MOD-359,SER-0002648,2021
2649,1152,10,5,MOD-770,SER-0002649,2024
2650,459,5,10,MOD-949,SER-0002650,2022
2651,580,7,6,MOD-951,SER-0002651,2024
2652,309,9,12,MOD-609,SER-0002652,2022
2653,1123,5,6,MOD-107,SER-0002653,2026
2654,395,10,7,MOD-623,SER-0002654,2021
2655,198,6,3,MOD-916,SER-0002655,2021
2656,342,8,8,MOD-572,SER-0002656,2018
2657,299,3,6,MOD-925,SER-0002657,2023
2658,1124,4,10,MOD-499,SER-0002658,2019
2659,1089,4,12,MOD-611,SER-0002659,2022
2660,130,4,7,MOD-789,SER-0002660,2019
2661,97,6,9,MOD-602,SER-0002661,2019
2662,498,2,7,MOD-955,SER-0002662,2024
2663,1043,5,7,MOD-548,SER-0002663,2024
2664,523,2,6,MOD-750,SER-0002664,2019
2665,371,5,5,MOD-611,SER-0002665,2023
2666,557,7,12,MOD-239,SER-0002666,2022
2667,367,8,7,MOD-139,SER-0002667,2019
2668,190,4,5,MOD-197,SER-0002668,2019
2669,76,5,9,MOD-966,SER-0002669,2018
2670,348,3,2,MOD-509,SER-0002670,2020
2671,1008,6,9,MOD-463,SER-0002671,2018
2672,586,1,2,MOD-845,SER-0002672,2024
2673,610,9,9,MOD-862,SER-0002673,2026
2674,343,7,7,MOD-875,SER-0002674,2019
2675,1174,9,12,MOD-951,SER-0002675,2019
2676,175,1,1,MOD-825,SER-0002676,2018
2677,193,4,4,MOD-644,SER-0002677,2018
2678,300,1,9,MOD-326,SER-0002678,2019
2679,405,2,10,MOD-566,SER-0002679,2019
2680,356,8,11,MOD-580,SER-0002680,2022
2681,974,7,7,MOD-156,SER-0002681,2020
2682,286,7,5,MOD-134,SER-0002682,2018
2683,204,5,3,MOD-677,SER-0002683,2021
2684,546,3,12,MOD-530,SER-0002684,2020
2685,469,7,4,MOD-246,SER-0002685,2021
2686,6,4,7,MOD-977,SER-0002686,2025
2687,404,1,11,MOD-467,SER-0002687,2018
2688,46,9,6,MOD-114,SER-0002688,2020
2689,989,1,1,MOD-187,SER-0002689,2024
2690,600,1,9,MOD-700,SER-0002690,2020
2691,436,6,12,MOD-329,SER-0002691,2026
2692,374,9,10,MOD-328,SER-0002692,2026
2693,1041,5,9,MOD-325,SER-0002693,2019
2694,708,5,11,MOD-903,SER-0002694,2020
2695,735,10,4,MOD-903,SER-0002695,2019
2696,355,2,2,MOD-156,SER-0002696,2018
2697,1157,1,6,MOD-428,SER-0002697,2020
2698,185,6,9,MOD-816,SER-0002698,2019
2699,1020,2,6,MOD-830,SER-0002699,2018
2700,622,7,11,MOD-199,SER-0002700,2023
2701,1081,6,5,MOD-835,SER-0002701,2021
2702,65,2,7,MOD-707,SER-0002702,2019
2703,373,10,6,MOD-407,SER-0002703,2024
2704,1137,8,9,MOD-879,SER-0002704,2022
2705,281,8,2,MOD-107,SER-0002705,2018
2706,455,6,10,MOD-882,SER-0002706,2018
2707,1009,7,8,MOD-692,SER-0002707,2026
2708,880,4,9,MOD-484,SER-0002708,2023
2709,572,7,2,MOD-974,SER-0002709,2018
2710,1160,4,4,MOD-384,SER-0002710,2024
2711,1122,9,6,MOD-371,SER-0002711,2021
2712,800,1,7,MOD-738,SER-0002712,2019
2713,536,5,7,MOD-788,SER-0002713,2018
2714,856,5,3,MOD-559,SER-0002714,2026
2715,838,7,5,MOD-392,SER-0002715,2021
2716,717,8,3,MOD-186,SER-0002716,2020
2717,432,6,6,MOD-556,SER-0002717,2022
2718,889,7,7,MOD-335,SER-0002718,2022
2719,1054,7,11,MOD-584,SER-0002719,2018
2720,733,10,12,MOD-347,SER-0002720,2021
2721,420,9,3,MOD-969,SER-0002721,2022
2722,165,1,2,MOD-773,SER-0002722,2022
2723,239,7,5,MOD-640,SER-0002723,2019
2724,100,2,1,MOD-274,SER-0002724,2018
2725,1172,4,3,MOD-826,SER-0002725,2026
2726,41,10,3,MOD-190,SER-0002726,2020
2727,289,7,8,MOD-117,SER-0002727,2019
2728,464,9,4,MOD-764,SER-0002728,2022
2729,146,8,3,MOD-865,SER-0002729,2019
2730,443,7,1,MOD-796,SER-0002730,2023
2731,1086,8,11,MOD-521,SER-0002731,2021
2732,978,7,4,MOD-765,SER-0002732,2020
2733,1137,1,2,MOD-738,SER-0002733,2022
2734,804,2,9,MOD-112,SER-0002734,2025
2735,1156,9,10,MOD-591,SER-0002735,2024
2736,998,4,6,MOD-242,SER-0002736,2018
2737,412,4,6,MOD-322,SER-0002737,2020
2738,1058,5,7,MOD-677,SER-0002738,2019
2739,453,7,5,MOD-231,SER-0002739,2020
2740,768,5,5,MOD-342,SER-0002740,2021
2741,1121,1,11,MOD-121,SER-0002741,2020
2742,273,10,12,MOD-955,SER-0002742,2023
2743,574,10,7,MOD-140,SER-0002743,2024
2744,1140,6,2,MOD-302,SER-0002744,2026
2745,900,4,9,MOD-889,SER-0002745,2023
2746,374,5,9,MOD-508,SER-0002746,2018
2747,955,3,12,MOD-735,SER-0002747,2024
2748,231,7,1,MOD-193,SER-0002748,2020
2749,897,2,6,MOD-462,SER-0002749,2026
2750,464,4,10,MOD-280,SER-0002750,2018
2751,959,5,6,MOD-563,SER-0002751,2021
2752,421,1,8,MOD-231,SER-0002752,2020
2753,354,3,12,MOD-757,SER-0002753,2023
2754,348,5,6,MOD-404,SER-0002754,2024
2755,729,7,8,MOD-444,SER-0002755,2020
2756,882,4,1,MOD-281,SER-0002756,2020
2757,587,3,8,MOD-836,SER-0002757,2018
2758,908,10,12,MOD-833,SER-0002758,2025
2759,796,5,8,MOD-225,SER-0002759,2023
2760,852,3,9,MOD-938,SER-0002760,2018
2761,726,5,3,MOD-383,SER-0002761,2024
2762,965,3,12,MOD-246,SER-0002762,2019
2763,860,5,1,MOD-299,SER-0002763,2026
2764,1007,2,3,MOD-380,SER-0002764,2018
2765,475,10,8,MOD-876,SER-0002765,2023
2766,788,10,6,MOD-782,SER-0002766,2024
2767,1021,9,10,MOD-267,SER-0002767,2019
2768,343,4,4,MOD-245,SER-0002768,2025
2769,292,8,2,MOD-126,SER-0002769,2021
2770,393,3,9,MOD-891,SER-0002770,2021
2771,34,5,5,MOD-784,SER-0002771,2026
2772,1032,8,2,MOD-253,SER-0002772,2021
2773,1108,5,2,MOD-928,SER-0002773,2025
2774,203,6,4,MOD-879,SER-0002774,2021
2775,1028,9,6,MOD-364,SER-0002775,2025
2776,697,9,6,MOD-990,SER-0002776,2018
2777,678,10,10,MOD-724,SER-0002777,2021
2778,506,4,4,MOD-419,SER-0002778,2026
2779,895,6,3,MOD-225,SER-0002779,2019
2780,1149,5,8,MOD-420,SER-0002780,2026
2781,159,10,2,MOD-177,SER-0002781,2026
2782,677,7,3,MOD-861,SER-0002782,2024
2783,853,10,1,MOD-142,SER-0002783,2019
2784,418,10,12,MOD-759,SER-0002784,2019
2785,624,2,1,MOD-905,SER-0002785,2023
2786,940,5,5,MOD-214,SER-0002786,2023
2787,56,9,11,MOD-272,SER-0002787,2022
2788,485,6,3,MOD-410,SER-0002788,2019
2789,819,1,10,MOD-986,SER-0002789,2022
2790,768,3,5,MOD-789,SER-0002790,2021
2791,590,8,2,MOD-162,SER-0002791,2026
2792,1133,10,7,MOD-262,SER-0002792,2019
2793,81,4,5,MOD-344,SER-0002793,2020
2794,723,3,1,MOD-596,SER-0002794,2019
2795,693,1,4,MOD-761,SER-0002795,2022
2796,837,5,11,MOD-445,SER-0002796,2026
2797,299,7,2,MOD-544,SER-0002797,2024
2798,69,8,8,MOD-826,SER-0002798,2023
2799,731,8,2,MOD-307,SER-0002799,2018
2800,693,2,1,MOD-658,SER-0002800,2020
2801,499,2,5,MOD-624,SER-0002801,2021
2802,532,6,8,MOD-749,SER-0002802,2023
2803,123,10,6,MOD-408,SER-0002803,2024
2804,446,9,8,MOD-551,SER-0002804,2026
2805,450,4,6,MOD-518,SER-0002805,2023
2806,1075,10,1,MOD-985,SER-0002806,2022
