matricula_id,aluno_id,plano_id,data_inicio,data_fim,status,canal_aquisicao
2161,2161,4,2025-06-02,,Ativa,Indicação
2162,2162,2,2025-04-01,,Ativa,Passante
2163,2163,6,2024-09-02,,Ativa,Site
2164,2164,7,2024-08-04,,Ativa,Indicação
2165,2165,7,2024-11-06,,Ativa,Site
2166,2166,3,2024-11-29,,Ativa,Empresa
2167,2167,3,2024-06-12,,Ativa,Empresa
2168,2168,5,2025-05-12,,Ativa,Site
2169,2169,4,2025-04-20,,Ativa,Empresa
2170,2170,2,2025-06-02,,Ativa,Empresa
2171,2171,7,2024-08-01,,Ativa,Site
2172,2172,3,2024-12-02,,Ativa,Passante
2173,2173,2,2025-04-18,,Ativa,Passante
2174,2174,7,2024-10-25,,Ativa,Indicação
2175,2175,3,2024-12-22,,Ativa,Indicação
2176,2176,7,2025-03-24,,Ativa,Empresa
2177,2177,4,2025-06-19,,Ativa,Indicação
2178,2178,4,2024-06-11,,Ativa,Empresa
2179,2179,5,2024-05-30,,Ativa,Indicação
2180,2180,6,2025-02-28,,Ativa,Passante
2181,2181,8,2024-11-20,,Ativa,Indicação
2182,2182,2,2024-08-13,,Ativa,Empresa
2183,2183,5,2025-06-10,,Ativa,Empresa
2184,2184,1,2024-03-17,,Ativa,Indicação
2185,2185,3,2024-06-16,,Ativa,Passante
2186,2186,3,2024-03-07,,Ativa,Empresa
2187,2187,2,2024-06-28,2026-03-04,Cancelada,Passante
2188,2188,5,2024-07-31,,Ativa,Empresa
2189,2189,3,2024-10-17,,Ativa,Passante
2190,2190,4,2025-05-16,2025-08-16,Cancelada,Empresa
2191,2191,3,2025-03-11,,Ativa,Passante
2192,2192,7,2025-03-15,,Ativa,Passante
2193,2193,3,2024-05-19,,Ativa,Indicação
2194,2194,3,2025-02-16,2025-07-28,Cancelada,Empresa
2195,2195,5,2025-03-21,,Ativa,Site
2196,2196,2,2024-05-13,,Ativa,Passante
2197,2197,8,2024-03-06,,Ativa,Indicação
2198,2198,4,2024-06-21,,Ativa,Passante
2199,2199,5,2025-03-10,2025-11-21,Cancelada,Empresa
2200,2200,6,2025-02-19,,Ativa,Empresa
