pagamento_id,matricula_id,competencia,valor,data_vencimento,data_pagamento,status
486,41,2025-12,199,2025-12-03,2025-12-17,Pago
487,41,2026-01,1199,2026-01-02,2026-01-03,Pago
488,41,2026-02,1199,2026-02-01,2026-02-18,Pago
489,41,2026-03,699,2026-03-01,2026-03-07,Pago
490,41,2026-04,35,2026-04-02,2026-04-15,Pago
491,41,2026-04,199,2026-04-30,2026-05-10,Pago
492,41,2026-06,1199,2026-06-01,2026-06-09,Pago
493,42,2025-07,35,2025-07-05,2025-07-20,Pago
494,42,2025-08,1199,2025-08-03,2025-08-08,Pago
495,42,2025-08,399,2025-08-30,2025-09-09,Pago
496,42,2025-09,399,2025-09-29,,Vencido
497,42,2025-10,35,2025-10-30,2025-11-17,Pago
498,42,2025-11,109,2025-11-30,2025-12-16,Pago
499,42,2026-01,699,2026-01-01,2026-01-05,Pago
500,42,2026-01,149,2026-01-29,2026-02-02,Pago
501,42,2026-02,99,2026-02-28,2026-03-15,Pago
502,42,2026-04,699,2026-04-02,2026-03-31,Pago
503,42,2026-05,99,2026-05-01,2026-04-28,Pago
504,42,2026-05,199,2026-05-28,,Vencido
505,43,2025-07,199,2025-07-05,2025-07-05,Pago
506,43,2025-07,149,2025-07-31,2025-07-30,Pago
507,43,2025-09,35,2025-09-03,2025-09-21,Pago
508,43,2025-10,699,2025-10-02,2025-09-29,Pago
509,43,2025-11,1199,2025-11-02,2025-11-06,Pago
510,43,2025-11,399,2025-11-28,2025-12-16,Pago
511,43,2025-12,149,2025-12-30,2026-01-04,Pago
512,43,2026-01,199,2026-01-30,,Vencido
513,43,2026-02,35,2026-02-27,2026-03-13,Pago
514,43,2026-03,199,2026-03-29,2026-04-13,Pago
515,43,2026-04,199,2026-04-28,2026-05-13,Pago
516,43,2026-05,149,2026-05-27,2026-06-01,Pago
517,44,2025-07,1199,2025-07-03,,Vencido
518,44,2025-08,399,2025-08-02,2025-08-05,Pago
519,44,2025-09,109,2025-09-03,2025-09-02,Pago
520,44,2025-10,1199,2025-10-04,2025-10-12,Pago
521,44,2025-10,149,2025-10-31,2025-11-09,Pago
522,44,2025-11,149,2025-11-30,2025-12-02,Pago
523,44,2025-12,109,2025-12-30,2026-01-12,Pago
524,44,2026-01,35,2026-01-27,2026-02-07,Pago
525,44,2026-03,109,2026-03-03,2026-03-09,Pago
526,44,2026-03,149,2026-03-31,2026-04-02,Pago
527,44,2026-04,1199,2026-04-29,,Vencido
528,44,2026-05,699,2026-05-29,,Vencido
529,45,2025-07,109,2025-07-05,2025-07-07,Pago
530,45,2025-08,199,2025-08-02,2025-08-01,Pago
531,45,2025-09,109,2025-09-03,2025-09-05,Pago
532,45,2025-10,699,2025-10-04,2025-10-16,Pago
533,45,2025-10,109,2025-10-31,,Vencido
534,45,2025-12,399,2025-12-02,2025-12-13,Pago
535,45,2025-12,149,2025-12-31,2026-01-13,Pago
536,45,2026-01,1199,2026-01-31,2026-01-29,Pago
537,45,2026-02,35,2026-02-27,2026-03-17,Pago
538,45,2026-03,109,2026-03-30,2026-03-31,Pago
539,45,2026-05,199,2026-05-01,2026-05-16,Pago
540,45,2026-05,35,2026-05-27,2026-05-28,Pago
541,46,2025-07,699,2025-07-01,2025-07-02,Pago
542,46,2025-08,109,2025-08-03,2025-08-21,Pago
543,46,2025-08,149,2025-08-31,2025-09-07,Pago
544,46,2025-09,99,2025-09-29,2025-10-01,Pago
545,46,2025-10,1199,2025-10-31,2025-11-01,Pago
546,46,2025-11,99,2025-11-30,2025-12-16,Pago
547,46,2025-12,149,2025-12-29,2026-01-02,Pago
548,46,2026-01,199,2026-01-28,2026-02-12,Pago
549,46,2026-03,1199,2026-03-03,2026-03-14,Pago
550,46,2026-03,99,2026-03-28,2026-04-07,Pago
551,46,2026-04,199,2026-04-28,2026-05-15,Pago
552,46,2026-05,35,2026-05-31,2026-06-13,Pago
553,47,2025-07,149,2025-07-05,2025-07-02,Pago
554,47,2025-08,149,2025-08-04,2025-08-18,Pago
555,47,2025-09,199,2025-09-02,2025-09-16,Pago
556,47,2025-09,699,2025-09-29,2025-10-05,Pago
557,47,2025-11,399,2025-11-02,2025-11-06,Pago
558,47,2025-12,699,2025-12-03,2025-12-07,Pago
559,47,2025-12,399,2025-12-29,,Vencido
560,47,2026-01,199,2026-01-31,2026-02-02,Pago
561,47,2026-03,399,2026-03-02,2026-03-07,Pago
562,47,2026-03,109,2026-03-31,2026-04-04,Pago
563,47,2026-04,99,2026-04-30,2026-04-28,Pago
564,47,2026-05,99,2026-05-27,2026-06-11,Pago
565,48,2025-07,1199,2025-07-05,2025-07-16,Pago
566,48,2025-08,199,2025-08-03,2025-08-20,Pago
567,48,2025-09,699,2025-09-02,2025-09-13,Pago
568,48,2025-10,149,2025-10-04,2025-10-19,Pago
569,48,2025-11,99,2025-11-02,2025-11-10,Pago
570,48,2025-11,399,2025-11-30,2025-11-30,Pago
571,48,2025-12,99,2025-12-29,2025-12-29,Pago
572,48,2026-01,149,2026-01-28,2026-01-27,Pago
573,48,2026-02,99,2026-02-27,2026-03-14,Pago
574,48,2026-03,199,2026-03-30,2026-04-08,Pago
575,48,2026-04,1199,2026-04-27,2026-04-24,Pago
576,48,2026-05,149,2026-05-29,2026-06-09,Pago
577,49,2025-07,399,2025-07-01,2025-07-07,Pago
578,49,2025-08,109,2025-08-04,2025-08-10,Pago
579,49,2025-09,1199,2025-09-02,2025-09-16,Pago
580,49,2025-09,99,2025-09-29,2025-10-05,Pago
581,49,2025-10,699,2025-10-31,2025-11-18,Pago
582,49,2025-12,699,2025-12-03,2025-12-14,Pago
583,49,2026-01,399,2026-01-01,2026-01-15,Pago
584,49,2026-01,699,2026-01-31,2026-01-30,Pago
585,49,2026-03,699,2026-03-03,2026-03-05,Pago
586,49,2026-03,149,2026-03-29,2026-04-10,Pago
587,49,2026-05,35,2026-05-01,2026-04-30,Pago
588,49,2026-05,35,2026-05-30,2026-06-09,Pago
589,50,2025-07,99,2025-07-02,2025-07-05,Pago
590,50,2025-08,109,2025-08-02,2025-08-18,Pago
591,50,2025-09,399,2025-09-03,2025-09-20,Pago
592,50,2025-10,699,2025-10-01,2025-10-01,Pago
593,50,2025-10,149,2025-10-30,2025-11-14,Pago
594,50,2025-12,199,2025-12-01,2025-12-07,Pago
595,50,2025-12,35,2025-12-28,2026-01-04,Pago
596,50,2026-02,99,2026-02-01,2026-02-10,Pago
597,50,2026-03,699,2026-03-03,2026-03-06,Pago
598,50,2026-03,149,2026-03-30,2026-04-03,Pago
599,50,2026-05,399,2026-05-01,,Vencido
600,50,2026-05,149,2026-05-31,2026-06-12,Pago
601,51,2025-07,699,2025-07-02,2025-07-14,Pago
602,51,2025-07,149,2025-07-31,2025-08-01,Pago
603,51,2025-09,149,2025-09-01,2025-09-07,Pago
604,51,2025-09,35,2025-09-29,2025-10-11,Pago
605,51,2025-10,149,2025-10-31,2025-11-16,Pago
606,51,2025-11,35,2025-11-30,2025-11-29,Pago
607,51,2025-12,399,2025-12-31,2025-12-30,Pago
608,51,2026-01,1199,2026-01-28,2026-02-07,Pago
609,51,2026-02,35,2026-02-27,2026-03-11,Pago
610,51,2026-04,35,2026-04-02,2026-04-16,Pago
611,51,2026-05,149,2026-05-02,,Vencido
612,51,2026-05,199,2026-05-30,2026-06-10,Pago
613,52,2025-07,149,2025-07-04,2025-07-17,Pago
614,52,2025-08,399,2025-08-05,2025-08-03,Pago
615,52,2025-09,35,2025-09-01,,Vencido
616,52,2025-10,1199,2025-10-04,2025-10-08,Pago
617,52,2025-11,99,2025-11-01,2025-11-05,Pago
618,52,2025-12,1199,2025-12-02,2025-12-07,Pago
619,52,2025-12,399,2025-12-31,2025-12-29,Pago
620,52,2026-01,109,2026-01-28,,Vencido
621,52,2026-02,699,2026-02-27,,Vencido
622,52,2026-03,149,2026-03-28,2026-03-30,Pago
623,52,2026-05,149,2026-05-02,2026-05-18,Pago
624,52,2026-05,699,2026-05-29,2026-06-02,Pago
625,53,2025-07,149,2025-07-03,2025-07-02,Pago
626,53,2025-08,35,2025-08-02,2025-08-03,Pago
627,53,2025-09,399,2025-09-03,2025-09-09,Pago
628,53,2025-10,699,2025-10-03,2025-10-02,Pago
629,53,2025-10,149,2025-10-29,2025-11-04,Pago
630,53,2025-12,399,2025-12-01,2025-11-29,Pago
631,53,2026-01,399,2026-01-01,2026-01-18,Pago
632,53,2026-01,99,2026-01-29,2026-01-30,Pago
633,53,2026-03,149,2026-03-01,2026-03-04,Pago
634,53,2026-03,699,2026-03-31,2026-04-05,Pago
635,53,2026-05,35,2026-05-02,2026-04-30,Pago
636,53,2026-05,1199,2026-05-29,2026-05-28,Pago
637,54,2025-07,109,2025-07-02,2025-07-02,Pago
638,54,2025-08,1199,2025-08-05,2025-08-08,Pago
639,54,2025-09,399,2025-09-02,2025-09-08,Pago
640,54,2025-09,109,2025-09-29,2025-10-04,Pago
641,54,2025-10,35,2025-10-30,2025-10-31,Pago
642,54,2025-12,99,2025-12-02,2025-12-19,Pago
643,54,2025-12,35,2025-12-28,2026-01-05,Pago
644,54,2026-01,199,2026-01-31,,Vencido
645,54,2026-03,109,2026-03-03,,Vencido
646,54,2026-04,1199,2026-04-01,2026-04-19,Pago
647,54,2026-04,109,2026-04-29,2026-05-07,Pago
648,54,2026-05,99,2026-05-31,2026-06-05,Pago
649,55,2025-07,109,2025-07-06,2025-07-06,Pago
650,55,2025-08,199,2025-08-05,2025-08-15,Pago
651,55,2025-08,1199,2025-08-30,2025-09-16,Pago
652,55,2025-10,399,2025-10-02,2025-10-02,Pago
653,55,2025-11,199,2025-11-01,2025-11-01,Pago
654,55,2025-12,1199,2025-12-01,2025-12-10,Pago
655,55,2026-01,199,2026-01-01,2026-01-11,Pago
656,55,2026-01,199,2026-01-29,2026-01-28,Pago
657,55,2026-03,1199,2026-03-03,2026-03-18,Pago
658,55,2026-03,199,2026-03-31,2026-04-02,Pago
659,55,2026-05,1199,2026-05-01,2026-05-15,Pago
660,55,2026-06,99,2026-06-01,,Vencido
661,56,2025-07,399,2025-07-04,2025-07-18,Pago
662,56,2025-08,399,2025-08-01,2025-08-03,Pago
663,56,2025-09,35,2025-09-01,2025-09-02,Pago
664,56,2025-10,35,2025-10-01,2025-10-06,Pago
665,56,2025-10,199,2025-10-31,2025-11-03,Pago
666,56,2025-12,399,2025-12-01,2025-12-09,Pago
667,56,2026-01,109,2026-01-01,2026-01-07,Pago
668,56,2026-01,109,2026-01-30,2026-02-09,Pago
669,56,2026-03,699,2026-03-02,,Vencido
670,56,2026-03,199,2026-03-31,2026-04-10,Pago
671,56,2026-05,199,2026-05-01,2026-05-13,Pago
672,56,2026-05,1199,2026-05-30,2026-06-17,Pago
673,57,2025-07,699,2025-07-02,2025-07-02,Pago
674,57,2025-08,699,2025-08-03,2025-08-16,Pago
675,57,2025-09,149,2025-09-01,2025-09-03,Pago
676,57,2025-09,109,2025-09-30,2025-10-18,Pago
677,57,2025-10,99,2025-10-30,2025-11-01,Pago
678,57,2025-11,199,2025-11-29,2025-11-27,Pago
679,57,2025-12,35,2025-12-29,2026-01-06,Pago
680,57,2026-01,109,2026-01-28,2026-01-31,Pago
681,57,2026-03,1199,2026-03-02,2026-03-20,Pago
682,57,2026-04,1199,2026-04-01,2026-04-09,Pago
683,57,2026-04,1199,2026-04-27,2026-05-10,Pago
684,57,2026-06,35,2026-06-01,2026-06-11,Pago
685,58,2025-07,99,2025-07-04,2025-07-07,Pago
686,58,2025-08,35,2025-08-05,2025-08-21,Pago
687,58,2025-09,699,2025-09-04,2025-09-18,Pago
688,58,2025-09,99,2025-09-30,2025-10-03,Pago
689,58,2025-11,699,2025-11-01,2025-10-30,Pago
690,58,2025-11,109,2025-11-29,2025-12-01,Pago
691,58,2025-12,399,2025-12-29,2026-01-05,Pago
692,58,2026-01,199,2026-01-29,2026-02-02,Pago
693,58,2026-03,99,2026-03-03,2026-03-17,Pago
694,58,2026-03,1199,2026-03-28,2026-03-31,Pago
695,58,2026-04,99,2026-04-29,2026-05-16,Pago
696,58,2026-06,399,2026-06-01,2026-06-16,Pago
697,59,2025-07,149,2025-07-06,2025-07-24,Pago
698,59,2025-08,149,2025-08-04,2025-08-19,Pago
699,59,2025-09,1199,2025-09-03,2025-09-06,Pago
700,59,2025-10,199,2025-10-04,2025-10-13,Pago
701,59,2025-10,99,2025-10-31,2025-11-07,Pago
702,59,2025-12,1199,2025-12-01,2025-12-01,Pago
703,59,2025-12,199,2025-12-30,2026-01-01,Pago
704,59,2026-01,109,2026-01-29,,Vencido
705,59,2026-03,199,2026-03-03,2026-03-20,Pago
706,59,2026-03,699,2026-03-29,2026-04-06,Pago
707,59,2026-04,1199,2026-04-28,2026-04-25,Pago
708,59,2026-05,1199,2026-05-27,2026-05-25,Pago
709,60,2025-07,35,2025-07-02,2025-07-03,Pago
710,60,2025-08,109,2025-08-05,2025-08-11,Pago
711,60,2025-08,399,2025-08-30,2025-09-10,Pago
712,60,2025-09,199,2025-09-29,2025-09-26,Pago
713,60,2025-10,199,2025-10-31,2025-11-06,Pago
714,60,2025-12,149,2025-12-02,,Vencido
715,60,2025-12,149,2025-12-28,2026-01-07,Pago
716,60,2026-01,399,2026-01-31,2026-02-11,Pago
717,60,2026-02,35,2026-02-28,2026-03-12,Pago
718,60,2026-03,99,2026-03-30,2026-04-06,Pago
719,60,2026-04,99,2026-04-28,2026-05-10,Pago
720,60,2026-05,149,2026-05-28,2026-06-11,Pago
721,61,2025-07,199,2025-07-05,2025-07-23,Pago
722,61,2025-08,35,2025-08-03,2025-08-08,Pago
723,61,2025-09,399,2025-09-02,2025-09-04,Pago
724,61,2025-10,699,2025-10-01,2025-09-29,Pago
725,61,2025-10,199,2025-10-29,2025-11-09,Pago
726,61,2025-12,199,2025-12-02,2025-12-09,Pago
727,61,2026-01,35,2026-01-02,2026-01-07,Pago
728,61,2026-01,399,2026-01-29,2026-01-28,Pago
729,61,2026-03,1199,2026-03-02,2026-02-28,Pago
730,61,2026-03,99,2026-03-28,2026-03-27,Pago
731,61,2026-05,699,2026-05-01,2026-05-13,Pago
732,61,2026-05,99,2026-05-27,2026-06-12,Pago
733,62,2025-07,109,2025-07-06,2025-07-05,Pago
734,62,2025-08,399,2025-08-01,2025-08-18,Pago
735,62,2025-09,699,2025-09-03,2025-09-18,Pago
736,62,2025-10,399,2025-10-02,2025-10-08,Pago
737,62,2025-11,399,2025-11-01,2025-10-29,Pago
738,62,2025-12,699,2025-12-01,2025-12-13,Pago
739,62,2025-12,699,2025-12-28,2026-01-11,Pago
740,62,2026-01,699,2026-01-29,2026-02-09,Pago
741,62,2026-03,1199,2026-03-02,2026-03-04,Pago
742,62,2026-04,199,2026-04-02,2026-04-03,Pago
743,62,2026-04,109,2026-04-30,2026-04-30,Pago
744,62,2026-05,99,2026-05-28,2026-06-04,Pago
745,63,2025-07,699,2025-07-01,2025-07-18,Pago
746,63,2025-08,149,2025-08-01,2025-07-29,Pago
747,63,2025-08,699,2025-08-30,2025-08-27,Pago
748,63,2025-10,699,2025-10-02,2025-10-16,Pago
749,63,2025-10,149,2025-10-30,2025-11-14,Pago
750,63,2025-12,1199,2025-12-02,,Vencido
751,63,2025-12,399,2025-12-31,2026-01-14,Pago
752,63,2026-01,699,2026-01-29,2026-02-15,Pago
753,63,2026-03,149,2026-03-02,2026-03-04,Pago
754,63,2026-03,149,2026-03-31,2026-04-18,Pago
755,63,2026-04,199,2026-04-29,2026-04-26,Pago
756,63,2026-05,699,2026-05-31,2026-06-08,Pago
757,64,2025-07,199,2025-07-03,2025-07-09,Pago
758,64,2025-07,99,2025-07-31,2025-08-10,Pago
759,64,2025-09,35,2025-09-02,2025-09-14,Pago
760,64,2025-10,149,2025-10-01,2025-10-16,Pago
761,64,2025-11,99,2025-11-02,2025-11-14,Pago
762,64,2025-11,35,2025-11-28,2025-11-25,Pago
763,64,2025-12,149,2025-12-31,2026-01-05,Pago
764,64,2026-01,35,2026-01-29,2026-01-27,Pago
765,64,2026-02,109,2026-02-28,,Vencido
766,64,2026-03,699,2026-03-29,2026-04-04,Pago
767,64,2026-05,99,2026-05-01,2026-05-18,Pago
768,64,2026-05,399,2026-05-27,2026-06-13,Pago
769,65,2025-07,109,2025-07-03,2025-07-06,Pago
770,65,2025-07,1199,2025-07-31,2025-08-17,Pago
771,65,2025-08,99,2025-08-30,,Vencido
772,65,2025-10,199,2025-10-03,2025-10-03,Pago
773,65,2025-11,149,2025-11-01,2025-11-04,Pago
774,65,2025-11,1199,2025-11-30,2025-12-03,Pago
775,65,2025-12,199,2025-12-31,2025-12-28,Pago
776,65,2026-02,699,2026-02-01,2026-02-04,Pago
777,65,2026-03,199,2026-03-03,2026-03-02,Pago
778,65,2026-03,1199,2026-03-29,,Vencido
779,65,2026-04,149,2026-04-29,2026-05-07,Pago
780,65,2026-06,109,2026-06-01,2026-06-12,Pago
781,66,2025-07,1199,2025-07-01,2025-07-13,Pago
782,66,2025-08,399,2025-08-04,2025-08-16,Pago
783,66,2025-08,1199,2025-08-31,2025-09-02,Pago
784,66,2025-09,99,2025-09-29,2025-10-03,Pago
785,66,2025-11,699,2025-11-02,2025-11-01,Pago
786,66,2025-12,35,2025-12-02,2025-12-15,Pago
787,66,2025-12,35,2025-12-31,2026-01-12,Pago
788,66,2026-01,1199,2026-01-30,2026-02-17,Pago
789,66,2026-03,99,2026-03-02,2026-03-20,Pago
790,66,2026-04,1199,2026-04-01,2026-04-03,Pago
791,66,2026-04,35,2026-04-28,2026-05-12,Pago
792,66,2026-05,399,2026-05-30,2026-06-06,Pago
793,67,2025-07,699,2025-07-04,,Vencido
794,67,2025-08,99,2025-08-02,2025-08-18,Pago
795,67,2025-09,1199,2025-09-01,2025-08-31,Pago
796,67,2025-09,109,2025-09-30,2025-10-14,Pago
797,67,2025-11,99,2025-11-01,2025-11-10,Pago
798,67,2025-12,1199,2025-12-01,2025-11-29,Pago
799,67,2026-01,149,2026-01-02,2026-01-17,Pago
800,67,2026-02,199,2026-02-01,2026-02-14,Pago
801,67,2026-03,99,2026-03-01,2026-03-16,Pago
802,67,2026-03,99,2026-03-28,2026-04-05,Pago
803,67,2026-05,149,2026-05-02,2026-05-08,Pago
804,67,2026-05,35,2026-05-28,2026-06-09,Pago
805,68,2025-07,199,2025-07-01,2025-07-03,Pago
806,68,2025-08,199,2025-08-05,2025-08-22,Pago
807,68,2025-08,99,2025-08-31,2025-09-01,Pago
808,68,2025-10,35,2025-10-04,2025-10-19,Pago
809,68,2025-11,699,2025-11-02,2025-11-14,Pago
810,68,2025-12,199,2025-12-03,,Vencido
811,68,2025-12,199,2025-12-30,2025-12-29,Pago
812,68,2026-02,35,2026-02-01,,Vencido
813,68,2026-02,699,2026-02-28,2026-03-08,Pago
814,68,2026-03,99,2026-03-30,2026-03-30,Pago
815,68,2026-04,109,2026-04-30,2026-04-30,Pago
816,68,2026-05,109,2026-05-27,2026-06-02,Pago
817,69,2025-07,99,2025-07-04,2025-07-07,Pago
818,69,2025-07,699,2025-07-31,2025-07-30,Pago
819,69,2025-09,109,2025-09-04,,Vencido
820,69,2025-10,1199,2025-10-03,2025-10-03,Pago
821,69,2025-10,99,2025-10-31,2025-11-13,Pago
822,69,2025-11,699,2025-11-29,2025-12-04,Pago
823,69,2026-01,35,2026-01-02,2026-01-01,Pago
824,69,2026-01,35,2026-01-31,,Vencido
825,69,2026-02,35,2026-02-26,2026-03-15,Pago
826,69,2026-03,109,2026-03-29,2026-03-31,Pago
827,69,2026-05,109,2026-05-01,2026-04-29,Pago
828,69,2026-05,199,2026-05-31,2026-06-09,Pago
829,70,2025-07,399,2025-07-06,,Vencido
830,70,2025-08,1199,2025-08-01,2025-08-11,Pago
831,70,2025-09,99,2025-09-03,2025-09-07,Pago
832,70,2025-10,109,2025-10-04,2025-10-04,Pago
833,70,2025-11,1199,2025-11-02,2025-11-09,Pago
834,70,2025-12,149,2025-12-03,2025-12-04,Pago
835,70,2026-01,99,2026-01-02,2026-01-16,Pago
836,70,2026-01,35,2026-01-31,2026-02-03,Pago
837,70,2026-02,99,2026-02-28,2026-02-26,Pago
838,70,2026-04,699,2026-04-02,2026-04-06,Pago
839,70,2026-04,199,2026-04-29,2026-05-16,Pago
840,70,2026-05,149,2026-05-27,,Vencido
841,71,2025-07,149,2025-07-05,2025-07-02,Pago
842,71,2025-08,99,2025-08-02,2025-08-07,Pago
843,71,2025-09,199,2025-09-01,2025-09-16,Pago
844,71,2025-10,149,2025-10-04,2025-10-09,Pago
845,71,2025-11,199,2025-11-02,,Vencido
846,71,2025-11,1199,2025-11-30,2025-12-10,Pago
847,71,2025-12,399,2025-12-28,2026-01-13,Pago
848,71,2026-01,149,2026-01-28,2026-01-26,Pago
849,71,2026-02,109,2026-02-28,2026-03-05,Pago
850,71,2026-03,199,2026-03-29,,Vencido
851,71,2026-05,199,2026-05-02,2026-05-19,Pago
852,71,2026-05,399,2026-05-29,2026-06-04,Pago
853,72,2025-07,199,2025-07-01,2025-07-04,Pago
854,72,2025-08,109,2025-08-04,2025-08-05,Pago
855,72,2025-09,99,2025-09-01,2025-09-14,Pago
856,72,2025-10,399,2025-10-04,2025-10-11,Pago
857,72,2025-10,1199,2025-10-31,2025-11-03,Pago
858,72,2025-12,399,2025-12-02,2025-12-13,Pago
859,72,2026-01,149,2026-01-02,2026-01-04,Pago
860,72,2026-01,149,2026-01-30,2026-02-06,Pago
861,72,2026-03,1199,2026-03-01,2026-03-18,Pago
862,72,2026-03,1199,2026-03-28,2026-04-07,Pago
863,72,2026-04,109,2026-04-29,2026-04-29,Pago
864,72,2026-05,199,2026-05-27,2026-06-03,Pago
865,73,2025-07,199,2025-07-06,2025-07-13,Pago
866,73,2025-08,1199,2025-08-01,2025-08-01,Pago
867,73,2025-09,1199,2025-09-01,,Vencido
868,73,2025-09,199,2025-09-29,2025-10-01,Pago
869,73,2025-10,199,2025-10-31,2025-11-01,Pago
870,73,2025-12,399,2025-12-02,2025-12-14,Pago
871,73,2025-12,35,2025-12-30,2026-01-07,Pago
872,73,2026-01,399,2026-01-29,2026-02-13,Pago
873,73,2026-03,109,2026-03-02,2026-03-15,Pago
874,73,2026-03,699,2026-03-30,2026-04-17,Pago
875,73,2026-04,699,2026-04-29,,Vencido
876,73,2026-05,699,2026-05-29,2026-06-09,Pago
877,74,2025-07,699,2025-07-06,2025-07-18,Pago
878,74,2025-08,1199,2025-08-03,2025-08-07,Pago
879,74,2025-09,109,2025-09-04,2025-09-13,Pago
880,74,2025-09,109,2025-09-30,2025-10-09,Pago
881,74,2025-10,35,2025-10-30,2025-11-12,Pago
882,74,2025-12,109,2025-12-02,2025-12-01,Pago
883,74,2025-12,699,2025-12-28,2026-01-08,Pago
884,74,2026-02,109,2026-02-01,2026-01-31,Pago
885,74,2026-02,399,2026-02-26,2026-02-25,Pago
886,74,2026-04,149,2026-04-01,2026-04-19,Pago
887,74,2026-04,199,2026-04-29,2026-05-16,Pago
888,74,2026-05,699,2026-05-28,2026-05-31,Pago
889,75,2025-07,35,2025-07-03,2025-07-01,Pago
890,75,2025-08,109,2025-08-05,2025-08-13,Pago
891,75,2025-08,99,2025-08-31,2025-09-09,Pago
892,75,2025-09,109,2025-09-29,,Vencido
893,75,2025-10,699,2025-10-29,2025-11-08,Pago
894,75,2025-12,99,2025-12-03,2025-12-21,Pago
895,75,2025-12,109,2025-12-31,2026-01-01,Pago
896,75,2026-01,699,2026-01-31,,Vencido
897,75,2026-03,35,2026-03-01,2026-03-18,Pago
898,75,2026-03,99,2026-03-28,,Vencido
899,75,2026-05,399,2026-05-01,2026-05-10,Pago
900,75,2026-05,1199,2026-05-31,2026-06-02,Pago
901,76,2025-07,99,2025-07-02,2025-07-05,Pago
902,76,2025-07,399,2025-07-31,2025-08-13,Pago
903,76,2025-08,1199,2025-08-30,2025-09-07,Pago
904,76,2025-10,99,2025-10-03,2025-10-01,Pago
905,76,2025-11,1199,2025-11-02,,Vencido
906,76,2025-12,199,2025-12-03,2025-12-15,Pago
907,76,2025-12,399,2025-12-29,2026-01-13,Pago
908,76,2026-01,149,2026-01-28,2026-02-15,Pago
909,76,2026-03,699,2026-03-01,2026-03-14,Pago
910,76,2026-03,35,2026-03-29,2026-04-16,Pago
911,76,2026-05,35,2026-05-01,2026-05-17,Pago
912,76,2026-05,99,2026-05-27,2026-06-05,Pago
913,77,2025-07,99,2025-07-06,2025-07-04,Pago
914,77,2025-08,699,2025-08-01,2025-08-03,Pago
915,77,2025-09,35,2025-09-03,,Vencido
916,77,2025-10,699,2025-10-02,2025-09-30,Pago
917,77,2025-10,399,2025-10-31,2025-11-08,Pago
918,77,2025-11,1199,2025-11-29,2025-12-17,Pago
919,77,2026-01,109,2026-01-01,2026-01-04,Pago
920,77,2026-01,399,2026-01-28,2026-02-09,Pago
921,77,2026-03,99,2026-03-02,2026-03-05,Pago
922,77,2026-03,1199,2026-03-30,2026-04-03,Pago
923,77,2026-04,149,2026-04-28,,Vencido
924,77,2026-05,699,2026-05-27,2026-06-06,Pago
925,78,2025-07,399,2025-07-03,2025-07-01,Pago
926,78,2025-08,399,2025-08-01,2025-08-11,Pago
927,78,2025-09,149,2025-09-04,2025-09-13,Pago
928,78,2025-09,99,2025-09-30,2025-10-05,Pago
929,78,2025-11,699,2025-11-03,2025-11-03,Pago
930,78,2025-12,399,2025-12-02,,Vencido
931,78,2025-12,699,2025-12-28,,Vencido
932,78,2026-01,99,2026-01-31,2026-02-11,Pago
933,78,2026-02,109,2026-02-27,2026-02-26,Pago
934,78,2026-03,109,2026-03-29,2026-03-28,Pago
935,78,2026-05,699,2026-05-01,2026-05-03,Pago
936,78,2026-05,99,2026-05-28,2026-06-07,Pago
937,79,2025-07,35,2025-07-04,2025-07-14,Pago
938,79,2025-08,199,2025-08-04,2025-08-11,Pago
939,79,2025-08,1199,2025-08-31,2025-09-14,Pago
940,79,2025-10,35,2025-10-02,2025-10-14,Pago
941,79,2025-11,399,2025-11-01,2025-11-13,Pago
942,79,2025-12,399,2025-12-01,2025-11-30,Pago
943,79,2025-12,99,2025-12-30,2025-12-28,Pago
944,79,2026-01,99,2026-01-27,2026-02-09,Pago
945,79,2026-02,1199,2026-02-26,2026-03-14,Pago
946,79,2026-03,99,2026-03-29,2026-03-31,Pago
947,79,2026-05,1199,2026-05-02,2026-05-12,Pago
948,79,2026-05,35,2026-05-30,2026-06-14,Pago
949,80,2025-07,35,2025-07-03,2025-07-07,Pago
950,80,2025-08,109,2025-08-05,2025-08-21,Pago
951,80,2025-09,399,2025-09-03,2025-09-07,Pago
952,80,2025-10,699,2025-10-02,2025-10-12,Pago
953,80,2025-10,1199,2025-10-29,2025-11-13,Pago
954,80,2025-12,399,2025-12-03,2025-12-04,Pago
955,80,2025-12,35,2025-12-29,2026-01-13,Pago
956,80,2026-01,699,2026-01-30,2026-01-28,Pago
957,80,2026-03,699,2026-03-02,2026-02-27,Pago
958,80,2026-03,35,2026-03-28,2026-03-25,Pago
959,80,2026-04,35,2026-04-28,2026-05-03,Pago
960,80,2026-05,109,2026-05-31,,Vencido
961,81,2025-07,149,2025-07-02,2025-07-14,Pago
962,81,2025-08,99,2025-08-04,2025-08-07,Pago
963,81,2025-09,699,2025-09-01,2025-08-31,Pago
964,81,2025-09,199,2025-09-30,2025-10-01,Pago
965,81,2025-10,1199,2025-10-29,2025-11-12,Pago
966,81,2025-12,699,2025-12-03,2025-12-12,Pago
967,81,2026-01,149,2026-01-01,2026-01-05,Pago
968,81,2026-02,199,2026-02-01,2026-02-15,Pago
969,81,2026-02,1199,2026-02-28,2026-03-03,Pago
970,81,2026-04,149,2026-04-01,2026-04-01,Pago
971,81,2026-05,1199,2026-05-01,2026-05-14,Pago
