calibracao_id;equipamento_id;laboratorio_id;data_programada;data_realizada;custo;resultado
CA00306;EQ00060;LB010;2025-12-17 00:00:00;2024-10-20;1365,83;Aprovado
CA00307;EQ00364;LB008;2025-12-04 00:00:00;2025-07-03;436,17;Ajustado
CA00308;EQ01204;LB024;2025-01-28 00:00:00;2026-07-22;768,84;Aprovado
CA00309;EQ00172;LB009;2024-05-24 00:00:00;2025-02-05;672,98;Ajustado
CA00310;EQ00952;LB017;2025-09-04 00:00:00;2024-11-12;1336,95;Aprovado
CA00311;EQ00153;LB020;2026-06-13 00:00:00;2026-06-24;1011,58;Reprovado
CA00312;EQ00392;LB013;2025-07-07 00:00:00;2025-01-24;315,27;Aprovado
CA00313;EQ00390;LB013;2025-07-09 00:00:00;2024-10-26;681,63;Aprovado
CA00314;EQ00238;LB022;2024-03-24 00:00:00;2026-02-09;458,04;Aprovado
CA00315;EQ00120;LB023;2025-07-30 00:00:00;2025-11-07;182,6;Ajustado
CA00316;EQ00610;LB016;2025-10-21 00:00:00;2026-06-04;504,13;Aprovado
CA00317;EQ00880;LB024;2024-06-29 00:00:00;2024-06-17;197,27;Aprovado
CA00318;EQ01203;LB025;2026-06-15 00:00:00;2026-01-01;728,41;Aprovado
CA00319;EQ00694;LB003;2024-07-29 00:00:00;2024-08-05;594,25;Aprovado
CA00320;EQ00684;LB025;2024-12-26 00:00:00;2025-09-06;126,2;Ajustado
CA00321;EQ00894;LB020;2025-09-04 00:00:00;2025-11-01;729,25;Aprovado
CA00322;EQ00307;LB019;2025-03-26 00:00:00;2024-07-29;1168,19;Aprovado
CA00323;EQ00219;LB024;2025-10-31 00:00:00;2024-10-17;91,98;Aprovado
CA00324;EQ00471;LB018;2025-11-12 00:00:00;2024-04-25;929,11;Aprovado
CA00325;EQ00858;LB023;2024-06-06 00:00:00;2024-07-27;1267,94;Aprovado
CA00326;EQ00525;LB023;2024-03-10 00:00:00;2026-05-21;1196,58;Aprovado
CA00327;EQ01173;LB010;2024-01-13 00:00:00;2025-10-08;842,2;Aprovado
CA00328;EQ00872;LB004;2024-12-24 00:00:00;2026-03-21;717,13;Aprovado
CA00329;EQ00988;LB012;2026-07-14 00:00:00;2024-07-10;503,9;Ajustado
CA00330;EQ00782;LB004;2025-03-22 00:00:00;2024-11-12;1037,58;Aprovado
CA00331;EQ00401;LB016;2024-06-11 00:00:00;2025-07-10;1337,4;Aprovado
CA00332;EQ00813;LB023;2025-05-25 00:00:00;2026-02-28;1547,12;Aprovado
CA00333;EQ00765;LB021;2025-07-09 00:00:00;2025-08-11;403,18;Aprovado
CA00334;EQ00159;LB025;2024-05-19 00:00:00;2024-04-12;1220,13;Aprovado
CA00335;EQ00603;LB024;2026-02-20 00:00:00;2024-08-21;251,2;Aprovado
CA00336;EQ00652;LB012;2024-05-06 00:00:00;2024-01-04;322,3;Aprovado
CA00337;EQ01137;LB007;2025-08-10 00:00:00;2026-03-28;1499,89;Aprovado
CA00338;EQ00331;LB005;2024-07-12 00:00:00;2024-11-14;1516,26;Aprovado
CA00339;EQ00744;LB006;2026-03-31 00:00:00;2024-10-09;852,62;Aprovado
CA00340;EQ00885;LB015;2024-03-14 00:00:00;2025-08-22;257,82;Aprovado
CA00341;EQ00130;LB025;2025-05-09 00:00:00;2024-09-16;762,76;Aprovado
CA00342;EQ00465;LB016;2024-12-28 00:00:00;2025-12-22;1128,63;Aprovado
CA00343;EQ00478;LB022;2024-06-04 00:00:00;2025-12-15;500,14;Aprovado
CA00344;EQ00348;LB011;2025-07-27 00:00:00;2026-07-18;316,81;Aprovado
CA00345;EQ01373;LB024;2024-12-15 00:00:00;2026-03-02;524,36;Aprovado
CA00346;EQ01110;LB024;2026-04-09 00:00:00;2025-08-16;1122,12;Aprovado
CA00347;EQ01009;LB015;2025-01-13 00:00:00;2024-05-31;1541,75;Aprovado
CA00348;EQ01203;LB014;2024-12-17 00:00:00;2026-07-15;358,51;Aprovado
CA00349;EQ01270;LB008;2025-10-16 00:00:00;2024-11-04;1525,82;Aprovado
CA00350;EQ00189;LB001;2025-06-10 00:00:00;2025-12-27;116,27;Aprovado
CA00351;EQ00415;LB001;2024-12-06 00:00:00;2025-11-11;900,18;Aprovado
CA00352;EQ00641;LB017;2025-09-10 00:00:00;2025-07-14;853,73;Aprovado
CA00353;EQ00277;LB025;2024-02-02 00:00:00;2024-10-20;1591,58;Aprovado
CA00354;EQ00312;LB017;2024-03-25 00:00:00;2024-11-05;1122,46;Aprovado
CA00355;EQ01179;LB019;2025-03-22 00:00:00;2025-07-08;399,01;Aprovado
CA00356;EQ01098;LB022;2026-07-17 00:00:00;2024-03-17;658,02;Aprovado
CA00357;EQ00862;LB003;2024-10-02 00:00:00;2025-02-23;453,03;Aprovado
CA00358;EQ00347;LB003;2024-02-29 00:00:00;2025-10-10;614,29;Aprovado
CA00359;EQ00644;LB025;2025-04-01 00:00:00;2025-01-04;833,42;Aprovado
CA00360;EQ00544;LB005;2024-06-27 00:00:00;2025-10-16;1554,14;Aprovado
CA00361;EQ00914;LB001;2024-10-03 00:00:00;2026-02-08;396,4;Aprovado
CA00362;EQ00874;LB016;2025-01-08 00:00:00;2024-09-14;1225,55;Reprovado
CA00363;EQ00667;LB005;2025-02-08 00:00:00;2026-07-15;1423,54;Aprovado
CA00364;EQ01323;LB023;2025-05-30 00:00:00;2025-10-31;844,84;Aprovado
CA00365;EQ00501;LB006;2025-05-01 00:00:00;2026-03-30;371,77;Aprovado
CA00366;EQ00016;LB023;2025-08-18 00:00:00;2025-04-16;1211,18;Ajustado
CA00367;EQ00694;LB018;2025-07-19 00:00:00;2025-09-27;1145,3;Aprovado
CA00368;EQ00684;LB016;2026-01-08 00:00:00;2025-07-16;1525,02;Aprovado
CA00369;EQ01223;LB012;2025-05-14 00:00:00;2024-01-06;1571,53;Aprovado
CA00370;EQ00931;LB022;2025-04-14 00:00:00;2025-07-13;1284,85;Aprovado
CA00371;EQ00525;LB021;2024-12-07 00:00:00;2024-08-04;1153,25;Aprovado
CA00372;EQ00521;LB007;2024-12-11 00:00:00;2025-03-15;1262,18;Aprovado
CA00373;EQ00503;LB023;2024-07-19 00:00:00;2024-09-27;1473,42;Aprovado
CA00374;EQ00859;LB016;2025-05-04 00:00:00;2025-06-15;1140,48;Aprovado
CA00375;EQ01304;LB024;2025-02-18 00:00:00;2025-08-24;136,25;Aprovado
CA00376;EQ00430;LB005;2025-09-06 00:00:00;2025-07-28;1067,42;Aprovado
CA00377;EQ00508;LB007;2026-07-22 00:00:00;2026-01-22;1498,2;Aprovado
CA00378;EQ00745;LB021;2024-08-31 00:00:00;2025-09-01;829,14;Aprovado
CA00379;EQ00586;LB018;2025-09-23 00:00:00;2026-03-26;249,44;Aprovado
CA00380;EQ01260;LB012;2025-10-08 00:00:00;2026-06-16;1355,43;Aprovado
CA00381;EQ00657;LB010;2026-07-18 00:00:00;2024-10-06;335,68;Aprovado
CA00382;EQ00407;LB023;2026-03-10 00:00:00;2025-11-28;604,52;Aprovado
CA00383;EQ01118;LB010;2024-06-07 00:00:00;2024-03-13;589,42;Ajustado
CA00384;EQ01211;LB023;2025-03-02 00:00:00;2026-05-29;937,29;Aprovado
CA00385;EQ01036;LB025;2024-10-22 00:00:00;2024-10-22;1551,12;Aprovado
CA00386;EQ01332;LB020;2025-03-25 00:00:00;2025-05-04;490,33;Aprovado
CA00387;EQ00046;LB021;2025-10-09 00:00:00;2025-06-11;576,47;Aprovado
CA00388;EQ00637;LB008;2026-07-17 00:00:00;2025-03-07;1452,07;Aprovado
CA00389;EQ00598;LB025;2026-05-14 00:00:00;2026-07-24;309,88;Aprovado
CA00390;EQ01160;LB018;2024-05-26 00:00:00;2025-02-20;1271,41;Aprovado
CA00391;EQ01311;LB003;2026-03-13 00:00:00;2024-05-23;1000,8;Aprovado
CA00392;EQ01289;LB005;2025-07-04 00:00:00;2025-09-22;1190,3;Aprovado
CA00393;EQ00209;LB005;2026-07-16 00:00:00;2025-04-16;846,34;Aprovado
CA00394;EQ00199;LB003;2025-06-13 00:00:00;2024-01-14;555,11;Aprovado
CA00395;EQ01082;LB005;2025-02-15 00:00:00;2024-03-03;733,15;Aprovado
CA00396;EQ01156;LB023;2024-07-14 00:00:00;2025-06-28;895,57;Aprovado
CA00397;EQ01129;LB020;2025-07-19 00:00:00;2024-08-18;858,65;Aprovado
CA00398;EQ01207;LB007;2024-03-23 00:00:00;2026-06-07;801,22;Aprovado
CA00399;EQ00049;LB020;2025-04-11 00:00:00;2024-02-17;678,58;Aprovado
CA00400;EQ00055;LB019;2025-03-13 00:00:00;2025-01-19;511,65;Aprovado
CA00401;EQ00244;LB023;2025-01-15 00:00:00;2024-04-20;1421,92;Aprovado
CA00402;EQ00184;LB007;2025-10-12 00:00:00;2024-04-20;1140,64;Aprovado
CA00403;EQ00643;LB025;2024-04-23 00:00:00;2026-07-05;805,63;Aprovado
CA00404;EQ01170;LB018;2025-11-30 00:00:00;2026-01-12;1273,67;Aprovado
CA00405;EQ00020;LB019;2025-11-26 00:00:00;2025-02-13;871,16;Aprovado
CA00406;EQ00354;LB024;2025-10-05 00:00:00;2025-08-26;598,75;Aprovado
CA00407;EQ00641;LB015;2024-11-10 00:00:00;2026-04-14;1268,52;Aprovado
CA00408;EQ01031;LB010;2025-05-22 00:00:00;2025-07-02;1126,84;Aprovado
CA00409;EQ00751;LB025;2025-01-10 00:00:00;2024-11-28;1125,23;Aprovado
CA00410;EQ00063;LB010;2025-10-08 00:00:00;2025-04-01;1095,76;Aprovado
CA00411;EQ00151;LB023;2026-01-18 00:00:00;2026-03-26;692,57;Aprovado
CA00412;EQ01048;LB016;2025-09-04 00:00:00;2024-08-28;765,02;Aprovado
CA00413;EQ00844;LB003;2025-07-23 00:00:00;2024-10-21;178,76;Ajustado
CA00414;EQ00782;LB005;2024-11-18 00:00:00;2025-03-27;370,57;Ajustado
CA00415;EQ00619;LB003;2026-03-24 00:00:00;2025-06-23;942,71;Aprovado
CA00416;EQ01015;LB019;2025-03-24 00:00:00;2026-05-20;1452,92;Aprovado
CA00417;EQ01248;LB025;2025-08-12 00:00:00;2024-12-14;386,78;Aprovado
CA00418;EQ01167;LB015;2025-12-15 00:00:00;2026-07-06;1087,67;Aprovado
CA00419;EQ00192;LB001;2026-06-10 00:00:00;2025-07-31;357,14;Ajustado
CA00420;EQ00397;LB017;2024-12-04 00:00:00;2026-02-28;745,0;Aprovado
CA00421;EQ00517;LB020;2026-05-13 00:00:00;2024-06-09;1377,82;Aprovado
CA00422;EQ01341;LB022;2026-07-11 00:00:00;2026-07-19;1188,11;Aprovado
CA00423;EQ00146;LB011;2025-09-07 00:00:00;2025-04-26;868,23;Ajustado
CA00424;EQ00361;LB022;2026-02-12 00:00:00;2025-08-12;324,31;Aprovado
CA00425;EQ00567;LB025;2024-11-19 00:00:00;2025-07-15;844,55;Aprovado
CA00426;EQ00052;LB002;2024-04-25 00:00:00;2024-12-02;1423,5;Aprovado
CA00427;EQ00999;LB017;2024-04-01 00:00:00;2026-06-24;871,98;Aprovado
CA00428;EQ01293;LB019;2025-05-06 00:00:00;2025-08-25;239,22;Aprovado
CA00429;EQ00154;LB002;2026-06-03 00:00:00;2024-07-19;411,47;Ajustado
CA00430;EQ01165;LB011;2025-11-28 00:00:00;2025-03-26;1191,54;Aprovado
CA00431;EQ00177;LB016;2025-09-01 00:00:00;2024-10-29;1377,4;Aprovado
CA00432;EQ00681;LB003;2025-04-03 00:00:00;2025-03-24;468,08;Aprovado
CA00433;EQ00034;LB025;2025-11-19 00:00:00;2024-01-03;1351,06;Aprovado
CA00434;EQ00399;LB014;2024-07-22 00:00:00;2024-05-01;1131,98;Aprovado
CA00435;EQ00795;LB019;2025-08-02 00:00:00;2026-03-15;1452,26;Aprovado
CA00436;EQ01331;LB011;2026-01-11 00:00:00;2025-04-14;187,19;Aprovado
CA00437;EQ01131;LB021;2025-10-19 00:00:00;2024-04-07;625,12;Ajustado
CA00438;EQ00459;LB007;2025-01-24 00:00:00;2025-01-09;689,44;Aprovado
CA00439;EQ01021;LB001;2026-02-06 00:00:00;2024-11-16;569,66;Aprovado
CA00440;EQ00439;LB011;2026-07-08 00:00:00;2024-01-02;931,78;Aprovado
CA00441;EQ00554;LB007;2026-04-02 00:00:00;2026-01-08;1543,56;Ajustado
CA00442;EQ00805;LB006;2026-01-02 00:00:00;2025-10-19;413,3;Aprovado
CA00443;EQ00875;LB003;2025-03-11 00:00:00;2024-11-11;620,78;Aprovado
CA00444;EQ01148;LB021;2024-04-22 00:00:00;2026-05-01;1487,08;Aprovado
CA00445;EQ00899;LB024;2024-04-19 00:00:00;2024-01-10;638,05;Aprovado
CA00446;EQ00292;LB002;2026-07-18 00:00:00;2024-03-19;1241,92;Aprovado
CA00447;EQ00032;LB004;2024-04-11 00:00:00;2026-01-20;240,43;Aprovado
CA00448;EQ00942;LB013;2025-07-24 00:00:00;2024-09-28;1579,61;Aprovado
CA00449;EQ00646;LB020;2025-03-18 00:00:00;2024-02-29;99,32;Aprovado
CA00450;EQ00229;LB022;2026-06-01 00:00:00;2025-07-19;1266,32;Aprovado
CA00451;EQ00602;LB021;2024-11-12 00:00:00;2025-12-28;1134,5;Aprovado
CA00452;EQ00197;LB016;2026-05-13 00:00:00;2026-06-29;479,35;Aprovado
CA00453;EQ01208;LB025;2024-07-06 00:00:00;2026-05-09;1375,66;Aprovado
CA00454;EQ01322;LB025;2025-06-24 00:00:00;2026-05-03;1564,84;Aprovado
CA00455;EQ01184;LB013;2024-09-20 00:00:00;2026-05-02;1591,63;Aprovado
CA00456;EQ00286;LB012;2024-12-25 00:00:00;2025-05-12;246,3;Aprovado
CA00457;EQ00041;LB006;2025-07-23 00:00:00;2026-04-27;143,41;Aprovado
CA00458;EQ00284;LB017;2024-02-21 00:00:00;2024-06-14;140,28;Aprovado
CA00459;EQ00158;LB004;2026-04-22 00:00:00;2026-05-21;453,02;Aprovado
CA00460;EQ00353;LB019;2026-03-10 00:00:00;2025-04-21;1450,53;Aprovado
CA00461;EQ00439;LB001;2024-07-31 00:00:00;2025-09-15;310,52;Aprovado
CA00462;EQ00720;LB017;2024-02-04 00:00:00;2024-12-24;1242,99;Aprovado
CA00463;EQ00039;LB001;2024-04-11 00:00:00;2024-02-24;1444,76;Aprovado
CA00464;EQ00325;LB001;2025-07-24 00:00:00;2025-12-24;1440,72;Aprovado
CA00465;EQ00660;LB025;2024-05-23 00:00:00;2025-05-11;747,27;Aprovado
CA00466;EQ00449;LB022;2024-07-28 00:00:00;2024-01-21;162,54;Aprovado
CA00467;EQ00820;LB015;2025-07-13 00:00:00;2026-05-19;1085,49;Aprovado
CA00468;EQ01005;LB015;2024-03-12 00:00:00;2025-09-08;383,47;Aprovado
CA00469;EQ00105;LB005;2024-02-19 00:00:00;2024-04-25;1002,91;Reprovado
CA00470;EQ00075;LB009;2026-06-27 00:00:00;2024-02-16;1310,8;Reprovado
CA00471;EQ01020;LB011;2024-08-06 00:00:00;2025-11-20;311,22;Aprovado
CA00472;EQ00996;LB011;2026-04-05 00:00:00;2025-11-08;1346,95;Aprovado
CA00473;EQ00357;LB005;2024-10-26 00:00:00;2025-02-15;1407,75;Aprovado
CA00474;EQ00958;LB015;2024-07-15 00:00:00;2024-06-27;1385,76;Aprovado
CA00475;EQ00106;LB006;2025-05-18 00:00:00;2024-06-15;1266,02;Ajustado
CA00476;EQ00477;LB018;2025-06-26 00:00:00;2024-10-25;306,35;Aprovado
CA00477;EQ00475;LB020;2025-04-04 00:00:00;2024-01-05;505,89;Ajustado
CA00478;EQ00862;LB017;2024-01-24 00:00:00;2024-10-18;933,47;Aprovado
CA00479;EQ00942;LB019;2024-07-17 00:00:00;2024-11-12;1287,0;Aprovado
CA00480;EQ01366;LB004;2025-04-17 00:00:00;2025-02-03;1448,5;Aprovado
CA00481;EQ01379;LB012;2025-12-18 00:00:00;2025-06-05;1227,96;Aprovado
CA00482;EQ01237;LB011;2025-04-21 00:00:00;2026-06-18;834,92;Aprovado
CA00483;EQ01136;LB024;2024-08-13 00:00:00;2024-10-08;537,54;Aprovado
CA00484;EQ00960;LB022;2025-11-08 00:00:00;2026-01-18;1432,99;Aprovado
CA00485;EQ00027;LB014;2026-03-28 00:00:00;2025-05-05;162,88;Aprovado
CA00486;EQ00443;LB009;2026-06-29 00:00:00;2025-07-14;1189,48;Ajustado
CA00487;EQ00895;LB011;2024-08-17 00:00:00;2025-09-09;1105,69;Aprovado
CA00488;EQ01055;LB009;2024-01-11 00:00:00;2024-02-01;854,98;Aprovado
CA00489;EQ00098;LB002;2024-12-04 00:00:00;2024-07-25;819,44;Aprovado
CA00490;EQ00687;LB019;2024-07-12 00:00:00;2025-10-29;496,31;Aprovado
CA00491;EQ01344;LB012;2024-04-09 00:00:00;2024-12-03;1200,18;Aprovado
CA00492;EQ00396;LB002;2024-05-19 00:00:00;2024-01-23;656,72;Aprovado
CA00493;EQ00927;LB011;2024-12-11 00:00:00;2026-05-15;1538,62;Aprovado
CA00494;EQ00530;LB024;2024-07-07 00:00:00;2024-12-01;1582,42;Aprovado
CA00495;EQ00660;LB014;2026-07-10 00:00:00;2026-05-29;659,01;Aprovado
CA00496;EQ01038;LB016;2024-02-25 00:00:00;2024-01-01;853,37;Aprovado
CA00497;EQ00835;LB006;2026-05-22 00:00:00;2025-05-04;1266,23;Ajustado
CA00498;EQ01216;LB019;2024-09-21 00:00:00;2025-01-31;206,85;Aprovado
CA00499;EQ00866;LB016;2024-09-03 00:00:00;2024-06-17;769,4;Aprovado
CA00500;EQ00497;LB010;2025-03-31 00:00:00;2024-11-02;876,73;Aprovado
CA00501;EQ00121;LB019;2025-04-07 00:00:00;2025-07-02;605,47;Aprovado
CA00502;EQ00069;LB010;2026-03-12 00:00:00;2026-04-30;1302,36;Aprovado
CA00503;EQ01202;LB003;2025-03-23 00:00:00;2025-06-30;760,9;Aprovado
CA00504;EQ00717;LB006;2026-03-24 00:00:00;2024-10-17;483,48;Aprovado
CA00505;EQ00632;LB008;2024-07-11 00:00:00;2025-02-08;424,69;Aprovado
CA00506;EQ01337;LB013;2024-11-25 00:00:00;2025-04-02;1082,01;Aprovado
CA00507;EQ00843;LB022;2024-05-12 00:00:00;2024-04-14;1285,64;Ajustado
CA00508;EQ00421;LB005;2024-05-27 00:00:00;2026-04-11;210,89;Reprovado
CA00509;EQ00463;LB014;2026-01-07 00:00:00;2025-08-14;840,97;Ajustado
CA00510;EQ00316;LB011;2026-07-13 00:00:00;2026-01-24;1174,63;Aprovado
CA00511;EQ00146;LB017;2025-10-29 00:00:00;2025-11-11;980,38;Aprovado
CA00512;EQ01066;LB005;2025-11-07 00:00:00;2025-04-05;668,17;Aprovado
CA00513;EQ00792;LB020;2026-06-24 00:00:00;2025-10-08;1141,69;Aprovado
CA00514;EQ01145;LB009;2025-01-21 00:00:00;2025-05-13;796,47;Aprovado
CA00515;EQ00716;LB012;2024-03-08 00:00:00;2024-07-30;542,89;Aprovado
CA00516;EQ00857;LB014;2026-05-09 00:00:00;2025-07-02;1209,51;Aprovado
CA00517;EQ00123;LB023;2024-01-23 00:00:00;2024-09-08;535,96;Aprovado
CA00518;EQ00581;LB007;2025-10-17 00:00:00;2024-10-27;1064,63;Aprovado
CA00519;EQ00621;LB001;2025-05-10 00:00:00;2025-10-04;867,78;Aprovado
CA00520;EQ00565;LB009;2025-07-07 00:00:00;2024-02-11;783,58;Aprovado
CA00521;EQ00315;LB009;2026-02-01 00:00:00;2024-04-27;126,75;Aprovado
CA00522;EQ00791;LB006;2026-07-12 00:00:00;2025-03-29;896,55;Aprovado
CA00523;EQ00999;LB016;2025-03-31 00:00:00;2026-02-16;634,73;Aprovado
CA00524;EQ00098;LB011;2026-04-14 00:00:00;2024-12-23;389,69;Aprovado
CA00525;EQ00345;LB025;2025-02-11 00:00:00;2025-11-01;1249,35;Aprovado
CA00526;EQ00886;LB007;2024-02-22 00:00:00;2025-01-01;1200,85;Aprovado
CA00527;EQ01062;LB025;2025-07-09 00:00:00;2025-05-11;1288,53;Aprovado
CA00528;EQ00218;LB017;2025-12-09 00:00:00;2025-09-05;707,53;Aprovado
CA00529;EQ00207;LB005;2026-07-25 00:00:00;2024-01-14;1389,87;Aprovado
CA00530;EQ00216;LB021;2024-03-18 00:00:00;2026-01-22;1053,82;Aprovado
CA00531;EQ01148;LB001;2026-05-17 00:00:00;2024-11-19;915,4;Ajustado
CA00532;EQ01078;LB011;2025-11-11 00:00:00;2026-06-01;1481,51;Ajustado
CA00533;EQ00618;LB015;2025-07-23 00:00:00;2024-04-04;130,52;Aprovado
CA00534;EQ00948;LB008;2025-03-17 00:00:00;2024-05-06;1478,39;Aprovado
CA00535;EQ01150;LB017;2024-08-06 00:00:00;2025-06-11;837,08;Reprovado
CA00536;EQ00593;LB020;2024-12-19 00:00:00;2026-06-24;1316,08;Aprovado
CA00537;EQ00139;LB015;2025-01-08 00:00:00;2025-11-05;157,57;Aprovado
CA00538;EQ00024;LB015;2024-04-24 00:00:00;2025-11-13;1300,53;Aprovado
CA00539;EQ00728;LB002;2025-06-01 00:00:00;2025-04-22;1161,31;Ajustado
CA00540;EQ00181;LB009;2026-02-01 00:00:00;2024-09-16;240,19;Aprovado
CA00541;EQ00413;LB025;2026-02-09 00:00:00;2024-06-07;923,88;Aprovado
CA00542;EQ00260;LB019;2025-07-01 00:00:00;2025-03-04;747,15;Aprovado
CA00543;EQ00750;LB004;2024-11-13 00:00:00;2024-06-19;1485,26;Aprovado
CA00544;EQ00813;LB003;2024-08-24 00:00:00;2025-08-25;1599,62;Aprovado
CA00545;EQ00916;LB014;2024-12-22 00:00:00;2025-06-06;370,3;Aprovado
CA00546;EQ00953;LB015;2026-05-10 00:00:00;2024-08-08;1225,3;Aprovado
CA00547;EQ00702;LB016;2026-03-23 00:00:00;2025-12-04;382,63;Aprovado
CA00548;EQ00038;LB014;2024-01-01 00:00:00;2024-10-26;225,16;Aprovado
CA00549;EQ00830;LB014;2024-01-08 00:00:00;2025-10-07;1540,26;Aprovado
CA00550;EQ00790;LB019;2024-03-08 00:00:00;2026-04-16;194,09;Aprovado
CA00551;EQ01342;LB001;2024-02-19 00:00:00;2025-03-04;579,15;Aprovado
CA00552;EQ00668;LB006;2025-12-26 00:00:00;2024-06-08;1058,45;Ajustado
CA00553;EQ00310;LB011;2024-08-05 00:00:00;2025-08-30;1008,62;Aprovado
CA00554;EQ01332;LB024;2025-05-29 00:00:00;2025-08-21;916,99;Aprovado
CA00555;EQ01255;LB014;2025-03-03 00:00:00;2026-05-18;780,74;Ajustado
CA00556;EQ00809;LB011;2024-01-08 00:00:00;2026-01-27;578,16;Aprovado
CA00557;EQ01213;LB020;2026-06-20 00:00:00;2024-10-18;1273,15;Aprovado
CA00558;EQ00231;LB011;2025-05-18 00:00:00;2026-01-25;992,35;Aprovado
CA00559;EQ00277;LB009;2024-03-07 00:00:00;2025-07-18;843,39;Aprovado
CA00560;EQ00793;LB024;2025-01-20 00:00:00;2025-01-23;658,72;Aprovado
CA00561;EQ00351;LB020;2024-08-07 00:00:00;2025-08-04;834,52;Aprovado
CA00562;EQ00364;LB020;2024-11-20 00:00:00;2026-03-22;296,05;Ajustado
CA00563;EQ01242;LB011;2026-06-02 00:00:00;2025-11-09;532,54;Aprovado
CA00564;EQ00250;LB016;2024-03-13 00:00:00;2025-12-17;1385,7;Aprovado
CA00565;EQ00050;LB013;2024-03-30 00:00:00;2025-01-03;1474,23;Aprovado
CA00566;EQ00428;LB014;2026-01-09 00:00:00;2026-01-25;1294,64;Ajustado
CA00567;EQ00153;LB005;2024-10-11 00:00:00;2024-05-10;135,51;Aprovado
CA00568;EQ00845;LB018;2024-12-31 00:00:00;2025-05-29;232,29;Aprovado
CA00569;EQ00088;LB004;2026-07-03 00:00:00;2026-03-01;805,36;Aprovado
CA00570;EQ00088;LB001;2024-07-20 00:00:00;2025-09-20;669,17;Aprovado
CA00571;EQ00366;LB023;2026-04-06 00:00:00;2025-02-23;1376,38;Aprovado
CA00572;EQ00012;LB013;2024-08-02 00:00:00;2024-07-22;1092,89;Aprovado
CA00573;EQ01145;LB020;2026-06-26 00:00:00;2025-06-10;224,6;Aprovado
CA00574;EQ00167;LB001;2024-04-20 00:00:00;2026-04-16;964,59;Aprovado
CA00575;EQ00463;LB008;2026-06-26 00:00:00;2025-02-13;896,31;Aprovado
CA00576;EQ00174;LB012;2024-05-14 00:00:00;2024-02-25;880,77;Aprovado
CA00577;EQ00354;LB011;2024-02-26 00:00:00;2025-12-02;851,2;Aprovado
CA00578;EQ00429;LB012;2026-04-02 00:00:00;2024-01-12;1521,45;Aprovado
CA00579;EQ00014;LB023;2025-04-04 00:00:00;2024-07-13;1318,73;Aprovado
CA00580;EQ01002;LB016;2025-02-09 00:00:00;2024-08-27;1231,1;Aprovado
CA00581;EQ00540;LB024;2026-02-20 00:00:00;2024-09-20;785,48;Aprovado
CA00582;EQ00830;LB023;2024-09-05 00:00:00;2025-05-24;716,91;Aprovado
CA00583;EQ01299;LB002;2024-07-21 00:00:00;2026-01-29;278,99;Aprovado
CA00584;EQ01036;LB025;2025-04-05 00:00:00;2026-06-28;232,27;Ajustado
CA00585;EQ00850;LB024;2024-07-30 00:00:00;2024-05-22;1047,38;Aprovado
CA00586;EQ00271;LB001;2025-02-07 00:00:00;2026-02-09;851,99;Aprovado
CA00587;EQ00601;LB011;2024-05-24 00:00:00;2024-12-17;272,84;Aprovado
CA00588;EQ00629;LB013;2026-05-26 00:00:00;2026-03-23;1247,19;Aprovado
CA00589;EQ01151;LB025;2026-01-04 00:00:00;2025-01-06;621,64;Aprovado
CA00590;EQ00476;LB007;2025-02-26 00:00:00;2026-02-16;947,76;Aprovado
CA00591;EQ00729;LB019;2024-01-31 00:00:00;2024-11-06;400,93;Aprovado
CA00592;EQ01304;LB014;2025-05-19 00:00:00;2024-11-24;904,04;Aprovado
CA00593;EQ00949;LB024;2024-10-10 00:00:00;2025-05-06;1519,41;Aprovado
CA00594;EQ00700;LB006;2024-08-10 00:00:00;2026-04-06;1312,12;Aprovado
CA00595;EQ01220;LB006;2024-08-23 00:00:00;2025-08-05;529,69;Aprovado
CA00596;EQ01113;LB002;2024-12-24 00:00:00;2024-08-13;713,07;Aprovado
CA00597;EQ00833;LB003;2026-01-05 00:00:00;2024-04-17;1138,67;Aprovado
CA00598;EQ00094;LB018;2024-12-07 00:00:00;2024-06-26;1156,24;Ajustado
CA00599;EQ01213;LB022;2024-11-06 00:00:00;2025-05-30;293,97;Aprovado
CA00600;EQ00469;LB019;2025-07-21 00:00:00;2025-03-26;306,18;Aprovado
CA00601;EQ01033;LB019;2025-10-21 00:00:00;2026-07-05;1215,17;Aprovado
CA00602;EQ00757;LB011;2026-06-15 00:00:00;2024-02-15;856,98;Aprovado
CA00603;EQ01258;LB018;2024-03-09 00:00:00;2026-06-21;178,77;Aprovado
CA00604;EQ00727;LB012;2024-10-04 00:00:00;2024-03-21;1483,83;Aprovado
CA00605;EQ00037;LB025;2025-12-28 00:00:00;2024-02-18;290,8;Aprovado
CA00606;EQ00913;LB020;2026-06-28 00:00:00;2026-04-18;748,69;Ajustado
CA00607;EQ00017;LB009;2025-01-28 00:00:00;2025-09-24;966,71;Aprovado
CA00608;EQ01025;LB015;2026-07-09 00:00:00;2025-09-18;340,06;Aprovado
CA00609;EQ00932;LB007;2025-06-25 00:00:00;2026-06-23;1169,19;Aprovado
CA00610;EQ00764;LB019;2025-06-22 00:00:00;2026-03-03;485,42;Aprovado
CA00611;EQ00040;LB003;2024-09-07 00:00:00;2026-03-30;1546,26;Aprovado
CA00612;EQ00420;LB005;2024-01-01 00:00:00;2024-05-10;1117,75;Aprovado
