processo_id;codigo_processo;cliente_id;area_id;advogado_id;data_abertura;data_encerramento;status;risco;valor_causa;desfecho
1324;PROC-001324;183;2;27;2025-10-29;;Ativo;Baixo;730571,68;
1325;PROC-001325;175;4;34;2025-12-02;;Ativo;Médio;538389,15;
1326;PROC-001326;136;5;19;2025-09-10;2026-07-17;Encerrado;Baixo;355030,0;Favorável
1327;PROC-001327;597;3;17;2025-10-11;2026-04-01;Encerrado;Médio;782969,27;Acordo
1328;PROC-001328;150;7;13;2025-08-22;;Ativo;Médio;603055,77;
1329;PROC-001329;602;4;8;2025-09-11;;Ativo;Alto;309738,64;
1330;PROC-001330;229;2;24;2025-12-30;;Ativo;Médio;695733,07;
1331;PROC-001331;450;8;6;2025-10-28;;Suspenso;Alto;177798,78;
1332;PROC-001332;409;3;14;2025-10-26;2026-10-04;Encerrado;Médio;265084,96;Favorável
1333;PROC-001333;488;3;6;2026-05-15;;Ativo;Alto;346534,9;
1334;PROC-001334;692;8;14;2025-10-31;;Ativo;Baixo;408024,09;
1335;PROC-001335;465;3;8;2025-10-25;;Ativo;Alto;200094,95;
1336;PROC-001336;296;3;19;2026-03-21;2026-08-05;Encerrado;Médio;319558,73;Favorável
1337;PROC-001337;8;1;10;2025-11-05;;Ativo;Médio;227336,71;
1338;PROC-001338;690;6;38;2026-01-27;;Ativo;Médio;453436,17;
1339;PROC-001339;437;6;28;2025-08-20;2026-02-05;Encerrado;Médio;242286,96;Acordo
1340;PROC-001340;415;5;16;2025-11-14;;Ativo;Médio;218074,43;
1341;PROC-001341;376;6;35;2026-01-09;2027-09-25;Encerrado;Médio;254986,86;Desfavorável
1342;PROC-001342;530;5;18;2026-05-11;2027-03-27;Encerrado;Alto;677635,85;Favorável
1343;PROC-001343;122;5;15;2025-09-16;2026-09-04;Encerrado;Alto;627677,76;Acordo
1344;PROC-001344;240;4;30;2025-08-12;;Ativo;Baixo;608448,61;
1345;PROC-001345;553;6;1;2025-10-18;2027-03-11;Encerrado;Baixo;4588,88;Desfavorável
1346;PROC-001346;123;3;37;2026-01-26;;Ativo;Alto;59584,3;
1347;PROC-001347;554;1;9;2025-07-27;;Ativo;Alto;486756,22;
1348;PROC-001348;645;8;24;2026-04-06;;Ativo;Alto;180554,08;
1349;PROC-001349;370;1;33;2026-06-25;;Ativo;Médio;187919,33;
1350;PROC-001350;651;2;33;2026-01-07;;Ativo;Médio;370915,83;
1351;PROC-001351;301;1;10;2026-03-15;;Ativo;Baixo;519442,35;
1352;PROC-001352;286;5;6;2025-11-19;2026-09-04;Encerrado;Alto;22910,1;Desfavorável
1353;PROC-001353;48;2;10;2025-12-10;;Ativo;Baixo;476830,09;
1354;PROC-001354;148;4;28;2026-03-01;;Ativo;Médio;722335,49;
1355;PROC-001355;301;5;14;2025-11-19;2026-05-14;Encerrado;Baixo;582217,2;Desfavorável
1356;PROC-001356;476;4;39;2025-09-05;2026-12-31;Encerrado;Baixo;348744,09;Favorável
1357;PROC-001357;160;4;27;2025-09-03;;Ativo;Médio;700433,86;
1358;PROC-001358;443;5;34;2025-08-20;2026-02-12;Encerrado;Médio;108299,41;Desfavorável
1359;PROC-001359;241;7;34;2025-08-20;;Suspenso;Médio;278105,02;
1360;PROC-001360;255;6;1;2026-02-24;;Ativo;Baixo;240194,52;
1361;PROC-001361;627;2;31;2025-09-10;;Ativo;Alto;643982,79;
1362;PROC-001362;335;2;7;2026-04-07;;Ativo;Baixo;238734,69;
1363;PROC-001363;90;7;1;2025-08-09;;Suspenso;Alto;92701,15;
1364;PROC-001364;636;2;5;2026-06-07;;Ativo;Médio;417333,79;
1365;PROC-001365;599;1;20;2025-10-27;2027-02-13;Encerrado;Alto;425892,44;Acordo
1366;PROC-001366;307;6;2;2025-08-24;;Ativo;Alto;673317,2;
1367;PROC-001367;348;7;10;2026-01-16;2026-03-25;Encerrado;Médio;241271,7;Favorável
1368;PROC-001368;587;2;33;2026-05-23;2027-03-28;Encerrado;Alto;364869,22;Desfavorável
1369;PROC-001369;100;4;35;2025-08-26;2026-02-22;Encerrado;Alto;375009,84;Desfavorável
1370;PROC-001370;145;6;34;2025-07-03;;Ativo;Baixo;228847,5;
1371;PROC-001371;415;2;26;2025-10-15;;Ativo;Médio;189674,88;
1372;PROC-001372;185;5;19;2026-02-06;;Ativo;Médio;214934,22;
1373;PROC-001373;123;7;2;2026-02-05;;Ativo;Baixo;273919,79;
1374;PROC-001374;52;4;22;2025-12-08;;Ativo;Baixo;662120,54;
1375;PROC-001375;237;8;8;2025-07-30;;Ativo;Alto;266287,6;
1376;PROC-001376;32;8;5;2026-05-09;;Ativo;Baixo;535395,73;
1377;PROC-001377;10;6;3;2026-06-23;;Ativo;Alto;203146,26;
1378;PROC-001378;392;7;20;2025-08-13;;Ativo;Baixo;496538,21;
1379;PROC-001379;31;6;29;2026-04-12;;Ativo;Médio;738942,33;
1380;PROC-001380;464;5;36;2025-07-09;2026-11-26;Encerrado;Alto;249165,86;Desfavorável
1381;PROC-001381;509;7;31;2025-11-08;2027-01-08;Encerrado;Baixo;71430,92;Acordo
1382;PROC-001382;89;2;34;2025-10-13;;Ativo;Médio;483146,36;
1383;PROC-001383;89;4;23;2026-01-06;2026-02-27;Encerrado;Baixo;463300,25;Acordo
1384;PROC-001384;200;5;12;2026-01-03;2026-06-06;Encerrado;Baixo;598702,25;Favorável
1385;PROC-001385;137;7;37;2025-07-02;;Ativo;Baixo;188209,2;
1386;PROC-001386;400;5;26;2025-11-27;;Ativo;Baixo;778769,75;
1387;PROC-001387;275;2;5;2026-02-24;;Ativo;Alto;553791,11;
1388;PROC-001388;113;3;18;2025-09-11;;Ativo;Médio;696092,06;
1389;PROC-001389;138;5;32;2025-08-28;;Ativo;Médio;157093,93;
1390;PROC-001390;504;8;40;2026-04-18;;Suspenso;Médio;319712,93;
1391;PROC-001391;606;1;1;2026-01-09;2026-09-23;Encerrado;Baixo;259297,5;Acordo
1392;PROC-001392;649;8;6;2025-12-14;2027-06-12;Encerrado;Médio;561886,06;Acordo
1393;PROC-001393;604;5;21;2025-07-14;;Ativo;Alto;345623,69;
1394;PROC-001394;381;2;37;2025-12-18;;Suspenso;Alto;360371,9;
1395;PROC-001395;133;4;36;2026-02-15;;Ativo;Alto;552918,71;
1396;PROC-001396;51;3;40;2025-08-04;2027-06-27;Encerrado;Alto;248805,8;Desfavorável
1397;PROC-001397;428;5;27;2025-11-22;;Ativo;Alto;617417,44;
1398;PROC-001398;696;5;39;2025-12-06;;Ativo;Alto;239569,78;
1399;PROC-001399;627;4;38;2026-04-25;;Suspenso;Médio;252169,05;
1400;PROC-001400;301;3;38;2025-11-21;;Ativo;Médio;237067,2;
1401;PROC-001401;181;5;32;2026-05-09;;Ativo;Baixo;167234,29;
1402;PROC-001402;229;8;24;2025-07-30;;Ativo;Baixo;737960,33;
1403;PROC-001403;537;6;15;2025-09-15;2026-01-22;Encerrado;Baixo;96605,45;Acordo
1404;PROC-001404;417;1;8;2026-02-12;2027-11-01;Encerrado;Alto;626845,16;Acordo
1405;PROC-001405;395;8;12;2026-03-23;;Ativo;Médio;747851,94;
1406;PROC-001406;622;6;5;2026-06-05;;Ativo;Médio;73382,43;
1407;PROC-001407;19;3;35;2026-03-20;2027-03-23;Encerrado;Médio;611286,78;Favorável
1408;PROC-001408;10;5;25;2025-10-14;;Ativo;Baixo;286011,56;
1409;PROC-001409;51;6;4;2026-05-20;2027-12-28;Encerrado;Médio;483718,0;Favorável
1410;PROC-001410;516;7;1;2026-06-25;;Ativo;Baixo;447507,53;
1411;PROC-001411;198;2;17;2026-03-14;;Suspenso;Alto;277159,03;
1412;PROC-001412;77;4;2;2025-10-29;;Ativo;Alto;568666,85;
1413;PROC-001413;98;6;6;2026-01-25;2027-01-29;Encerrado;Alto;179624,74;Desfavorável
1414;PROC-001414;518;6;31;2026-04-29;;Suspenso;Baixo;725288,93;
1415;PROC-001415;283;4;4;2026-06-09;;Ativo;Médio;117297,07;
1416;PROC-001416;398;4;2;2026-03-24;2026-08-31;Encerrado;Médio;174063,65;Favorável
1417;PROC-001417;360;2;24;2025-12-06;;Ativo;Alto;528739,77;
1418;PROC-001418;152;1;14;2025-10-24;;Ativo;Médio;125423,85;
1419;PROC-001419;429;3;18;2025-11-08;;Ativo;Médio;795739,08;
1420;PROC-001420;617;6;24;2025-11-16;;Ativo;Baixo;205167,99;
1421;PROC-001421;118;8;9;2026-06-14;;Suspenso;Médio;28741,25;
1422;PROC-001422;561;7;22;2026-01-30;;Ativo;Alto;197444,26;
1423;PROC-001423;269;1;30;2025-12-31;;Ativo;Baixo;630847,94;
1424;PROC-001424;232;8;4;2025-10-18;2027-03-14;Encerrado;Baixo;439069,2;Desfavorável
1425;PROC-001425;109;4;13;2025-10-26;;Ativo;Alto;525948,23;
1426;PROC-001426;244;8;18;2025-08-23;;Ativo;Baixo;751551,86;
1427;PROC-001427;642;3;29;2026-03-04;;Ativo;Médio;733504,6;
1428;PROC-001428;272;4;13;2025-12-03;;Ativo;Médio;155789,42;
1429;PROC-001429;558;8;21;2025-08-09;2026-04-12;Encerrado;Baixo;126949,98;Acordo
1430;PROC-001430;387;1;35;2025-08-12;2026-01-23;Encerrado;Alto;422695,48;Favorável
1431;PROC-001431;257;4;40;2026-05-30;2027-10-14;Encerrado;Médio;5751,77;Desfavorável
1432;PROC-001432;227;4;11;2025-07-15;2026-11-14;Encerrado;Médio;270443,25;Desfavorável
1433;PROC-001433;4;1;21;2025-12-08;;Ativo;Alto;586272,78;
1434;PROC-001434;93;2;23;2026-03-04;;Ativo;Alto;385463,13;
1435;PROC-001435;12;6;10;2025-09-08;;Ativo;Alto;274982,89;
1436;PROC-001436;319;4;24;2026-03-18;;Ativo;Médio;421021,92;
1437;PROC-001437;364;4;24;2025-10-26;;Ativo;Baixo;365738,72;
1438;PROC-001438;656;3;30;2026-04-18;2027-12-03;Encerrado;Baixo;437266,77;Acordo
1439;PROC-001439;207;6;39;2025-10-27;;Suspenso;Médio;427931,51;
1440;PROC-001440;303;6;15;2025-12-08;;Suspenso;Médio;180589,25;
1441;PROC-001441;74;3;11;2025-07-27;;Ativo;Médio;447933,17;
1442;PROC-001442;361;2;34;2025-11-07;;Ativo;Alto;628686,18;
1443;PROC-001443;639;2;24;2026-06-10;2026-10-11;Encerrado;Médio;774699,99;Favorável
1444;PROC-001444;664;4;7;2026-03-20;2027-04-07;Encerrado;Médio;194391,51;Desfavorável
1445;PROC-001445;338;7;36;2025-08-15;;Ativo;Alto;517851,02;
1446;PROC-001446;449;5;3;2025-09-23;;Ativo;Alto;251912,61;
1447;PROC-001447;256;3;22;2026-06-24;;Ativo;Alto;154496,46;
1448;PROC-001448;529;3;12;2026-06-22;;Suspenso;Baixo;471493,66;
1449;PROC-001449;510;2;13;2025-08-01;2027-03-28;Encerrado;Médio;654999,99;Desfavorável
1450;PROC-001450;219;7;36;2025-10-25;;Ativo;Médio;316312,52;
1451;PROC-001451;640;2;23;2025-12-18;;Ativo;Alto;540470,61;
1452;PROC-001452;604;1;9;2026-03-11;;Ativo;Alto;333976,6;
1453;PROC-001453;254;3;19;2026-06-19;2026-08-08;Encerrado;Baixo;61241,08;Favorável
1454;PROC-001454;600;8;23;2026-06-01;2028-04-13;Encerrado;Médio;650872,09;Acordo
1455;PROC-001455;5;6;19;2026-04-01;;Ativo;Médio;746049,96;
1456;PROC-001456;85;7;39;2026-04-08;;Ativo;Alto;15247,67;
1457;PROC-001457;178;1;10;2025-10-22;2026-10-06;Encerrado;Alto;688044,8;Desfavorável
1458;PROC-001458;331;6;5;2026-01-09;;Ativo;Alto;278151,4;
1459;PROC-001459;632;6;10;2025-12-20;;Ativo;Baixo;130008,68;
1460;PROC-001460;19;7;28;2026-06-11;2026-09-30;Encerrado;Médio;609156,54;Desfavorável
1461;PROC-001461;481;1;30;2026-02-08;2027-05-22;Encerrado;Médio;330633,9;Favorável
1462;PROC-001462;541;2;31;2026-03-17;;Ativo;Baixo;706009,44;
1463;PROC-001463;276;2;23;2026-04-03;;Suspenso;Baixo;206076,98;
1464;PROC-001464;397;3;37;2025-07-22;;Ativo;Baixo;44865,89;
1465;PROC-001465;162;3;9;2026-02-19;;Ativo;Médio;18927,36;
1466;PROC-001466;166;8;22;2026-01-04;2027-04-21;Encerrado;Baixo;663728,97;Favorável
1467;PROC-001467;239;8;3;2026-05-10;;Ativo;Baixo;669361,01;
1468;PROC-001468;126;7;2;2025-11-06;;Ativo;Baixo;31524,9;
1469;PROC-001469;3;1;38;2025-10-12;;Ativo;Médio;217621,71;
1470;PROC-001470;462;5;12;2026-05-16;;Ativo;Alto;309648,5;
1471;PROC-001471;307;5;36;2026-01-24;2026-03-10;Encerrado;Alto;213441,9;Desfavorável
1472;PROC-001472;485;1;1;2025-07-17;;Ativo;Alto;487086,64;
1473;PROC-001473;8;7;8;2026-05-13;2027-03-05;Encerrado;Alto;251588,16;Desfavorável
1474;PROC-001474;164;5;21;2025-12-12;;Ativo;Baixo;319505,54;
1475;PROC-001475;28;6;6;2026-03-28;;Ativo;Baixo;339171,47;
1476;PROC-001476;228;8;22;2025-11-12;;Ativo;Médio;422820,83;
1477;PROC-001477;484;1;21;2025-11-18;;Suspenso;Médio;243607,84;
1478;PROC-001478;604;2;12;2025-10-08;;Ativo;Baixo;202741,57;
1479;PROC-001479;174;6;36;2025-08-26;;Ativo;Médio;696250,08;
1480;PROC-001480;611;6;10;2026-04-05;2026-06-10;Encerrado;Médio;581576,48;Favorável
1481;PROC-001481;569;4;16;2026-04-12;;Ativo;Baixo;174265,39;
1482;PROC-001482;488;3;4;2025-12-03;2027-09-16;Encerrado;Médio;359589,48;Acordo
1483;PROC-001483;608;7;35;2026-05-17;;Ativo;Alto;555087,16;
1484;PROC-001484;5;1;7;2026-02-04;;Ativo;Baixo;557049,11;
1485;PROC-001485;224;3;38;2026-04-30;;Ativo;Alto;617822,86;
1486;PROC-001486;686;6;36;2026-04-02;2027-12-10;Encerrado;Baixo;161568,33;Acordo
1487;PROC-001487;573;4;1;2026-03-09;2028-01-02;Encerrado;Baixo;304193,88;Favorável
1488;PROC-001488;371;1;5;2025-08-31;2026-10-30;Encerrado;Médio;316576,77;Desfavorável
1489;PROC-001489;501;1;5;2025-07-12;;Ativo;Baixo;45404,35;
1490;PROC-001490;58;5;31;2025-09-28;;Ativo;Baixo;363070,44;
1491;PROC-001491;44;7;6;2026-05-09;;Ativo;Médio;184443,11;
1492;PROC-001492;452;5;14;2025-08-26;2026-12-31;Encerrado;Baixo;61634,88;Acordo
1493;PROC-001493;513;8;20;2025-07-08;;Ativo;Médio;150688,59;
1494;PROC-001494;83;7;15;2025-09-03;;Ativo;Médio;473614,19;
1495;PROC-001495;132;1;29;2026-03-03;;Ativo;Alto;287255,92;
1496;PROC-001496;645;1;10;2026-01-19;;Ativo;Baixo;248963,28;
1497;PROC-001497;440;4;22;2025-08-01;;Ativo;Médio;112134,5;
1498;PROC-001498;43;6;31;2025-08-03;;Ativo;Baixo;667886,78;
1499;PROC-001499;245;2;37;2026-03-10;;Ativo;Alto;257023,04;
1500;PROC-001500;313;8;11;2026-04-08;;Ativo;Alto;430098,97;
1501;PROC-001501;192;8;4;2026-06-18;2027-06-18;Encerrado;Alto;545421,58;Favorável
1502;PROC-001502;263;3;20;2026-05-15;;Ativo;Médio;422968,39;
1503;PROC-001503;451;1;25;2026-04-06;;Ativo;Alto;637800,68;
1504;PROC-001504;279;6;38;2026-03-15;2026-12-15;Encerrado;Alto;381825,21;Favorável
1505;PROC-001505;72;7;31;2025-11-03;;Suspenso;Baixo;677343,9;
1506;PROC-001506;236;3;11;2026-01-01;;Suspenso;Médio;454535,14;
1507;PROC-001507;696;7;2;2025-12-10;2026-06-22;Encerrado;Alto;9297,95;Desfavorável
1508;PROC-001508;82;2;21;2025-09-26;;Ativo;Alto;65715,52;
1509;PROC-001509;330;6;16;2025-08-04;;Ativo;Baixo;121403,13;
1510;PROC-001510;599;4;1;2025-10-26;;Ativo;Médio;156460,27;
1511;PROC-001511;103;3;20;2025-11-03;;Ativo;Médio;604833,06;
1512;PROC-001512;494;7;34;2026-05-13;2028-02-22;Encerrado;Médio;387551,49;Favorável
1513;PROC-001513;134;5;30;2026-05-14;;Ativo;Baixo;527639,83;
1514;PROC-001514;98;3;15;2025-07-26;;Ativo;Baixo;509747,57;
1515;PROC-001515;424;4;4;2025-07-10;;Ativo;Baixo;686759,54;
1516;PROC-001516;155;7;15;2026-01-13;;Ativo;Alto;51334,44;
1517;PROC-001517;404;2;20;2025-11-27;;Ativo;Alto;265475,89;
1518;PROC-001518;115;8;17;2026-01-20;2027-05-29;Encerrado;Médio;365771,24;Desfavorável
1519;PROC-001519;566;5;32;2025-09-30;;Ativo;Alto;102618,47;
1520;PROC-001520;180;2;39;2025-08-21;2027-06-02;Encerrado;Médio;702796,44;Desfavorável
1521;PROC-001521;432;7;39;2025-10-01;2027-07-09;Encerrado;Médio;150039,01;Favorável
1522;PROC-001522;149;3;11;2026-05-26;;Ativo;Médio;442061,02;
1523;PROC-001523;482;7;28;2026-02-07;;Ativo;Alto;51202,03;
1524;PROC-001524;407;2;31;2026-03-09;2026-04-11;Encerrado;Alto;790668,2;Acordo
1525;PROC-001525;682;6;40;2026-05-24;;Ativo;Baixo;116826,53;
1526;PROC-001526;621;1;16;2025-12-19;;Ativo;Baixo;464115,57;
1527;PROC-001527;308;1;20;2026-01-28;;Ativo;Médio;248230,15;
1528;PROC-001528;350;7;31;2026-03-18;2026-08-31;Encerrado;Baixo;718795,1;Acordo
1529;PROC-001529;207;1;37;2026-03-26;2026-10-25;Encerrado;Médio;6736,2;Favorável
1530;PROC-001530;11;6;36;2026-04-29;2027-03-13;Encerrado;Médio;239474,19;Favorável
1531;PROC-001531;496;3;26;2025-07-07;;Ativo;Médio;64603,04;
1532;PROC-001532;264;4;1;2025-08-22;;Ativo;Médio;688815,92;
1533;PROC-001533;27;2;40;2025-12-24;;Ativo;Baixo;656122,01;
1534;PROC-001534;681;1;24;2025-11-20;;Ativo;Médio;101572,19;
1535;PROC-001535;321;2;31;2026-06-05;2026-11-28;Encerrado;Alto;470122,87;Favorável
1536;PROC-001536;601;5;27;2026-01-18;2026-08-29;Encerrado;Alto;115250,42;Acordo
1537;PROC-001537;18;8;4;2025-10-24;2026-11-17;Encerrado;Alto;505787,39;Acordo
1538;PROC-001538;319;3;27;2025-12-08;2026-03-25;Encerrado;Médio;651618,78;Desfavorável
1539;PROC-001539;475;8;8;2026-03-20;2027-06-11;Encerrado;Alto;403465,37;Desfavorável
1540;PROC-001540;211;2;8;2025-12-21;;Ativo;Baixo;385674,24;
1541;PROC-001541;572;8;11;2026-02-18;;Ativo;Médio;412432,83;
1542;PROC-001542;79;6;18;2025-10-02;;Ativo;Alto;344078,02;
1543;PROC-001543;578;3;18;2025-07-23;2027-05-21;Encerrado;Alto;557640,75;Acordo
1544;PROC-001544;176;4;2;2025-08-01;;Ativo;Alto;730745,58;
1545;PROC-001545;211;4;12;2026-04-26;;Ativo;Alto;75776,24;
1546;PROC-001546;250;5;36;2025-12-05;2026-02-08;Encerrado;Médio;223635,7;Desfavorável
1547;PROC-001547;407;4;29;2025-10-04;2027-09-04;Encerrado;Alto;265453,25;Acordo
1548;PROC-001548;237;3;28;2026-05-21;;Ativo;Médio;467791,25;
1549;PROC-001549;244;6;24;2026-03-08;2027-03-01;Encerrado;Médio;341360,31;Desfavorável
1550;PROC-001550;72;5;25;2025-09-09;2026-05-21;Encerrado;Baixo;73158,09;Acordo
1551;PROC-001551;478;8;10;2025-08-21;2027-07-19;Encerrado;Baixo;234761,72;Desfavorável
1552;PROC-001552;418;5;6;2025-12-16;;Ativo;Alto;765334,38;
1553;PROC-001553;597;8;10;2025-12-20;;Ativo;Baixo;339049,17;
1554;PROC-001554;135;3;37;2026-02-16;;Ativo;Alto;292939,84;
1555;PROC-001555;232;7;25;2025-09-12;2027-03-08;Encerrado;Alto;472009,45;Desfavorável
1556;PROC-001556;376;5;15;2025-11-20;;Ativo;Baixo;641611,12;
1557;PROC-001557;663;2;2;2025-08-31;;Ativo;Baixo;231759,09;
1558;PROC-001558;234;8;25;2025-10-28;;Suspenso;Médio;635473,09;
1559;PROC-001559;655;4;33;2026-02-11;;Ativo;Alto;432384,99;
1560;PROC-001560;203;6;38;2026-01-10;;Ativo;Alto;272628,87;
1561;PROC-001561;671;1;21;2025-08-18;;Ativo;Baixo;451618,16;
1562;PROC-001562;433;8;5;2025-12-16;;Ativo;Alto;400585,27;
1563;PROC-001563;603;5;4;2025-12-08;;Ativo;Alto;460200,53;
1564;PROC-001564;495;4;14;2025-10-09;2026-04-04;Encerrado;Alto;453416,76;Desfavorável
1565;PROC-001565;384;7;32;2025-11-30;;Ativo;Médio;129169,07;
1566;PROC-001566;33;5;1;2026-02-22;2027-12-22;Encerrado;Alto;645301,65;Desfavorável
1567;PROC-001567;693;8;30;2026-02-03;;Ativo;Médio;212001,29;
1568;PROC-001568;284;7;39;2026-06-23;2027-03-23;Encerrado;Médio;148481,65;Favorável
1569;PROC-001569;396;5;37;2026-03-28;;Ativo;Alto;495171,14;
1570;PROC-001570;567;2;10;2026-02-06;;Ativo;Médio;158511,09;
1571;PROC-001571;442;1;38;2025-07-09;2027-04-02;Encerrado;Baixo;40513,04;Acordo
1572;PROC-001572;387;6;10;2026-05-14;2027-01-10;Encerrado;Médio;567568,91;Acordo
1573;PROC-001573;565;6;39;2026-04-13;;Ativo;Baixo;147366,07;
1574;PROC-001574;105;8;33;2026-04-28;;Suspenso;Baixo;472185,96;
1575;PROC-001575;503;4;28;2026-02-22;;Ativo;Baixo;600432,75;
1576;PROC-001576;157;7;15;2025-08-08;;Ativo;Baixo;55390,29;
1577;PROC-001577;407;8;11;2025-08-05;;Ativo;Baixo;429168,89;
1578;PROC-001578;474;5;16;2026-06-07;;Ativo;Alto;776156,22;
1579;PROC-001579;630;3;34;2026-05-13;;Ativo;Médio;71301,28;
1580;PROC-001580;406;2;19;2026-05-16;;Suspenso;Médio;769830,25;
1581;PROC-001581;582;7;7;2025-11-11;;Ativo;Médio;734425,15;
1582;PROC-001582;679;6;10;2026-04-27;;Ativo;Baixo;403103,73;
1583;PROC-001583;196;6;8;2025-08-20;;Ativo;Médio;341048,66;
1584;PROC-001584;400;7;27;2025-10-19;2026-12-16;Encerrado;Médio;109903,28;Favorável
1585;PROC-001585;141;6;1;2026-02-27;;Ativo;Alto;139817,68;
1586;PROC-001586;104;5;10;2026-04-13;;Ativo;Alto;5298,3;
1587;PROC-001587;570;6;20;2025-12-03;;Suspenso;Médio;154237,7;
1588;PROC-001588;170;2;16;2026-01-01;;Ativo;Baixo;220145,6;
1589;PROC-001589;608;4;37;2026-01-31;;Ativo;Baixo;195773,42;
1590;PROC-001590;339;2;1;2026-06-13;;Ativo;Baixo;535285,9;
1591;PROC-001591;567;1;6;2026-03-07;;Ativo;Médio;625313,84;
1592;PROC-001592;44;2;37;2025-08-17;;Ativo;Alto;704994,85;
1593;PROC-001593;589;4;11;2026-01-04;;Ativo;Médio;205505,54;
1594;PROC-001594;99;4;25;2025-11-28;;Ativo;Alto;241721,15;
1595;PROC-001595;98;4;16;2025-12-20;2026-06-03;Encerrado;Baixo;200252,88;Desfavorável
1596;PROC-001596;315;2;26;2025-10-04;;Ativo;Baixo;653114,06;
1597;PROC-001597;236;4;36;2025-07-25;;Ativo;Baixo;98700,2;
1598;PROC-001598;310;5;9;2026-05-25;2027-11-01;Encerrado;Baixo;263009,74;Acordo
1599;PROC-001599;336;3;13;2026-04-01;2027-08-08;Encerrado;Médio;371004,1;Favorável
1600;PROC-001600;683;3;22;2025-09-11;2027-08-08;Encerrado;Médio;588176,78;Favorável
1601;PROC-001601;173;7;36;2025-07-10;2025-11-09;Encerrado;Baixo;74461,85;Favorável
1602;PROC-001602;639;2;33;2025-07-28;2026-01-21;Encerrado;Médio;32878,55;Desfavorável
1603;PROC-001603;38;8;29;2025-07-10;;Ativo;Alto;558793,33;
1604;PROC-001604;351;8;24;2026-06-03;;Ativo;Médio;751624,19;
1605;PROC-001605;637;6;34;2025-10-16;;Ativo;Baixo;404477,98;
1606;PROC-001606;94;8;4;2025-07-02;;Ativo;Médio;154820,23;
1607;PROC-001607;75;4;19;2026-05-14;;Ativo;Médio;145076,66;
1608;PROC-001608;615;6;13;2026-05-27;;Ativo;Médio;116880,93;
1609;PROC-001609;542;5;8;2025-11-02;;Suspenso;Médio;686791,61;
1610;PROC-001610;601;5;27;2026-02-25;;Ativo;Baixo;269611,37;
1611;PROC-001611;530;3;14;2025-08-17;2026-03-04;Encerrado;Alto;411127,97;Favorável
1612;PROC-001612;50;5;7;2026-03-23;;Ativo;Alto;718260,78;
1613;PROC-001613;286;5;6;2026-06-21;;Ativo;Baixo;374281,17;
1614;PROC-001614;558;8;12;2025-12-04;;Ativo;Alto;556044,37;
1615;PROC-001615;59;2;35;2025-09-25;2026-09-25;Encerrado;Médio;535351,98;Favorável
1616;PROC-001616;646;1;21;2025-11-10;;Ativo;Médio;747896,62;
1617;PROC-001617;192;4;40;2026-04-16;2027-02-06;Encerrado;Médio;75564,06;Favorável
1618;PROC-001618;175;7;34;2026-01-09;;Ativo;Médio;6463,4;
1619;PROC-001619;509;6;19;2025-08-05;;Suspenso;Baixo;190578,07;
1620;PROC-001620;596;2;12;2025-10-28;2027-03-20;Encerrado;Alto;558791,4;Acordo
1621;PROC-001621;31;3;23;2025-10-05;2026-06-18;Encerrado;Médio;405317,72;Favorável
1622;PROC-001622;669;8;17;2025-11-10;2027-05-18;Encerrado;Baixo;97769,13;Favorável
1623;PROC-001623;9;6;34;2026-01-21;;Ativo;Alto;240301,31;
1624;PROC-001624;11;7;31;2026-05-04;;Ativo;Alto;662150,09;
1625;PROC-001625;22;1;36;2025-09-06;2027-06-15;Encerrado;Alto;411487,74;Acordo
1626;PROC-001626;529;1;6;2026-02-14;2026-06-26;Encerrado;Médio;187809,26;Desfavorável
1627;PROC-001627;414;8;15;2026-05-26;2028-02-04;Encerrado;Alto;216837,7;Acordo
1628;PROC-001628;546;4;6;2025-09-09;;Ativo;Médio;487479,54;
1629;PROC-001629;640;4;30;2026-05-11;;Ativo;Médio;714051,23;
1630;PROC-001630;508;6;32;2025-07-29;;Suspenso;Alto;138302,99;
1631;PROC-001631;282;2;14;2026-05-20;2027-08-30;Encerrado;Médio;237520,65;Favorável
1632;PROC-001632;449;6;33;2026-05-22;;Ativo;Médio;173521,21;
1633;PROC-001633;123;1;30;2025-08-04;2027-03-31;Encerrado;Médio;587496,34;Acordo
1634;PROC-001634;511;5;13;2026-02-09;;Ativo;Baixo;727336,73;
1635;PROC-001635;79;8;16;2025-11-05;2026-07-25;Encerrado;Médio;425237,06;Acordo
1636;PROC-001636;687;6;24;2025-12-30;2027-10-16;Encerrado;Alto;438862,19;Favorável
1637;PROC-001637;83;1;25;2025-07-03;2026-10-08;Encerrado;Alto;80479,49;Favorável
1638;PROC-001638;461;3;3;2026-03-14;2027-08-20;Encerrado;Médio;739090,45;Desfavorável
1639;PROC-001639;1;5;8;2025-10-27;;Ativo;Alto;756242,13;
1640;PROC-001640;130;2;23;2026-04-26;;Ativo;Médio;663364,95;
1641;PROC-001641;583;4;9;2026-04-10;2027-01-23;Encerrado;Baixo;446875,73;Acordo
1642;PROC-001642;318;4;8;2026-05-08;;Suspenso;Médio;286294,2;
1643;PROC-001643;447;1;32;2026-04-28;;Ativo;Alto;112101,09;
1644;PROC-001644;25;5;27;2025-09-26;;Ativo;Baixo;582508,46;
1645;PROC-001645;700;5;13;2025-08-03;;Ativo;Baixo;735254,09;
