prazo_id;processo_id;tipo_prazo;data_vencimento;data_conclusao;status;prioridade
450;176;Pagamento;2026-01-04;2025-12-27;Concluído;Baixa
451;176;Documento;2026-11-04;2026-11-12;Concluído;Baixa
452;177;Recurso;2027-03-26;2027-04-01;Concluído;Alta
453;177;Recurso;2025-12-21;2025-12-03;Concluído;Alta
454;177;Recurso;2027-02-21;2027-02-08;Concluído;Baixa
455;177;Recurso;2026-01-20;2026-01-18;Concluído;Baixa
456;178;Documento;2026-06-22;2026-06-30;Concluído;Alta
457;178;Contestação;2025-12-17;;Vencido;Alta
458;178;Pagamento;2027-02-13;2027-02-16;Concluído;Alta
459;179;Manifestação;2026-09-10;2026-09-14;Concluído;Média
460;179;Documento;2025-12-04;2025-12-14;Concluído;Média
461;180;Recurso;2026-04-07;;Vencido;Média
462;180;Pagamento;2027-01-08;;Aberto;Média
463;181;Recurso;2027-03-27;2027-03-13;Concluído;Média
464;182;Recurso;2027-08-04;2027-07-29;Concluído;Alta
465;182;Manifestação;2026-07-16;2026-06-27;Concluído;Alta
466;183;Pagamento;2027-02-18;;Aberto;Média
467;183;Pagamento;2026-11-21;;Aberto;Média
468;183;Documento;2026-03-24;2026-03-08;Concluído;Baixa
469;183;Contestação;2027-01-12;2027-01-04;Concluído;Baixa
470;184;Documento;2027-03-06;2027-02-14;Concluído;Baixa
471;184;Pagamento;2026-12-23;;Aberto;Média
472;184;Documento;2026-05-20;2026-05-01;Concluído;Baixa
473;184;Manifestação;2026-12-04;2026-12-08;Concluído;Baixa
474;185;Recurso;2026-08-21;;Aberto;Alta
475;186;Contestação;2027-01-19;2027-01-23;Concluído;Média
476;186;Manifestação;2027-02-01;;Aberto;Baixa
477;186;Recurso;2026-05-09;2026-04-21;Concluído;Baixa
478;186;Manifestação;2026-03-26;2026-03-06;Concluído;Alta
479;187;Documento;2026-10-27;;Aberto;Baixa
480;187;Recurso;2025-09-04;2025-08-28;Concluído;Média
481;188;Documento;2026-03-12;2026-02-26;Concluído;Média
482;188;Pagamento;2026-10-21;2026-10-27;Concluído;Média
483;189;Documento;2026-08-09;2026-08-19;Concluído;Alta
484;189;Pagamento;2027-05-15;2027-05-11;Concluído;Média
485;189;Pagamento;2027-02-07;2027-02-13;Concluído;Alta
486;190;Contestação;2026-09-10;2026-09-07;Concluído;Média
487;191;Recurso;2026-03-17;;Vencido;Média
488;191;Recurso;2026-05-17;2026-05-24;Concluído;Alta
489;191;Manifestação;2027-02-05;2027-02-15;Concluído;Alta
490;191;Contestação;2026-10-13;2026-10-15;Concluído;Baixa
491;192;Pagamento;2026-09-12;2026-09-09;Concluído;Baixa
492;192;Pagamento;2027-01-29;2027-02-02;Concluído;Alta
493;193;Pagamento;2027-03-06;2027-03-11;Concluído;Alta
494;193;Documento;2026-09-14;2026-09-06;Concluído;Alta
495;193;Contestação;2026-12-27;2026-12-17;Concluído;Média
496;193;Documento;2027-03-05;2027-02-15;Concluído;Alta
497;194;Pagamento;2025-12-18;;Vencido;Média
498;194;Recurso;2027-04-17;2027-04-20;Concluído;Baixa
499;194;Recurso;2026-09-23;;Aberto;Média
500;194;Manifestação;2026-08-02;2026-08-04;Concluído;Média
501;195;Pagamento;2026-02-17;2026-02-03;Concluído;Baixa
502;196;Documento;2026-09-12;2026-09-03;Concluído;Baixa
503;196;Contestação;2027-08-07;2027-08-09;Concluído;Alta
504;196;Manifestação;2026-09-18;2026-09-06;Concluído;Alta
505;197;Contestação;2027-05-29;2027-05-16;Concluído;Alta
506;197;Documento;2026-12-12;2026-12-08;Concluído;Baixa
507;197;Pagamento;2026-06-19;2026-06-02;Concluído;Média
508;197;Contestação;2027-06-28;2027-07-04;Concluído;Média
509;198;Pagamento;2026-08-01;2026-08-02;Concluído;Baixa
510;199;Manifestação;2027-06-06;2027-05-27;Concluído;Alta
511;199;Contestação;2026-05-25;2026-05-23;Concluído;Baixa
512;200;Recurso;2026-01-05;2026-01-13;Concluído;Alta
513;200;Documento;2026-05-24;2026-05-26;Concluído;Alta
514;200;Manifestação;2025-10-17;2025-10-02;Concluído;Alta
515;200;Pagamento;2025-08-02;2025-07-13;Concluído;Alta
516;201;Manifestação;2025-09-25;2025-09-26;Concluído;Baixa
517;201;Manifestação;2026-07-12;2026-07-19;Concluído;Baixa
518;201;Contestação;2026-07-09;2026-07-02;Concluído;Média
519;201;Contestação;2026-11-29;;Aberto;Baixa
520;202;Manifestação;2026-04-05;2026-04-07;Concluído;Baixa
521;202;Documento;2026-08-15;2026-08-20;Concluído;Alta
522;203;Pagamento;2026-07-07;2026-06-23;Concluído;Baixa
523;203;Pagamento;2025-11-03;;Vencido;Baixa
524;204;Documento;2027-03-25;2027-03-11;Concluído;Média
525;204;Pagamento;2027-05-17;2027-05-19;Concluído;Baixa
526;205;Recurso;2026-07-12;2026-06-29;Concluído;Alta
527;205;Recurso;2026-09-17;2026-09-01;Concluído;Baixa
528;206;Recurso;2026-11-23;;Aberto;Média
529;206;Recurso;2026-12-27;;Aberto;Baixa
530;207;Recurso;2026-08-01;;Aberto;Média
531;207;Manifestação;2027-05-16;2027-05-25;Concluído;Baixa
532;207;Contestação;2027-03-07;2027-03-04;Concluído;Baixa
533;207;Manifestação;2026-04-29;2026-04-17;Concluído;Média
534;208;Documento;2026-08-05;;Aberto;Alta
535;208;Documento;2025-11-01;2025-11-05;Concluído;Alta
536;209;Pagamento;2026-06-22;2026-07-02;Concluído;Média
537;209;Contestação;2027-05-31;2027-06-10;Concluído;Média
538;210;Documento;2025-10-24;2025-10-17;Concluído;Baixa
539;210;Recurso;2026-07-19;;Aberto;Média
540;211;Contestação;2026-11-14;2026-10-27;Concluído;Alta
541;211;Pagamento;2026-08-22;2026-08-30;Concluído;Alta
542;212;Documento;2026-07-06;2026-06-24;Concluído;Média
543;212;Manifestação;2026-02-13;2026-02-01;Concluído;Baixa
544;212;Manifestação;2026-03-28;;Vencido;Média
545;213;Contestação;2026-09-17;2026-09-11;Concluído;Média
546;213;Recurso;2026-12-23;;Aberto;Baixa
547;213;Manifestação;2026-02-01;2026-02-02;Concluído;Média
548;214;Contestação;2025-10-26;2025-10-12;Concluído;Alta
549;214;Manifestação;2026-08-13;2026-08-12;Concluído;Média
550;214;Contestação;2025-10-02;2025-09-19;Concluído;Alta
551;215;Documento;2026-08-05;2026-07-21;Concluído;Baixa
552;216;Pagamento;2026-04-04;2026-03-25;Concluído;Média
553;216;Pagamento;2026-02-26;2026-03-04;Concluído;Alta
554;216;Manifestação;2026-07-04;2026-06-22;Concluído;Baixa
555;216;Contestação;2027-01-10;2026-12-28;Concluído;Baixa
556;217;Documento;2026-08-17;;Aberto;Média
557;217;Contestação;2026-07-07;2026-07-12;Concluído;Alta
558;218;Pagamento;2027-01-31;;Aberto;Alta
559;218;Documento;2026-04-14;2026-04-07;Concluído;Alta
560;219;Documento;2027-02-01;;Aberto;Baixa
561;219;Contestação;2026-07-24;2026-07-25;Concluído;Alta
562;219;Manifestação;2027-03-16;2027-03-08;Concluído;Média
563;219;Contestação;2026-11-17;2026-11-27;Concluído;Alta
564;220;Documento;2026-10-08;;Aberto;Média
565;220;Documento;2025-12-13;2025-12-22;Concluído;Média
566;221;Recurso;2026-11-06;2026-10-23;Concluído;Alta
567;222;Recurso;2027-05-26;2027-05-14;Concluído;Baixa
568;222;Contestação;2026-10-19;;Aberto;Média
569;222;Documento;2027-06-24;;Aberto;Média
570;223;Documento;2025-09-30;2025-10-03;Concluído;Alta
571;223;Manifestação;2026-01-15;2026-01-13;Concluído;Baixa
572;223;Recurso;2026-01-28;2026-01-18;Concluído;Baixa
573;224;Contestação;2026-02-04;;Vencido;Alta
574;225;Pagamento;2026-12-13;2026-12-16;Concluído;Média
575;225;Documento;2026-11-09;2026-11-09;Concluído;Média
576;226;Recurso;2026-10-29;2026-10-19;Concluído;Média
577;226;Contestação;2026-10-01;2026-09-12;Concluído;Baixa
578;226;Pagamento;2027-06-17;2027-06-17;Concluído;Média
579;227;Contestação;2026-12-17;2026-12-01;Concluído;Baixa
580;228;Recurso;2027-04-30;2027-04-21;Concluído;Média
581;228;Manifestação;2027-09-01;2027-09-06;Concluído;Baixa
582;229;Pagamento;2026-05-06;2026-05-04;Concluído;Baixa
583;230;Contestação;2026-07-22;2026-07-11;Concluído;Média
584;230;Manifestação;2026-09-13;;Aberto;Média
585;230;Documento;2025-11-05;2025-10-18;Concluído;Baixa
586;230;Documento;2026-03-13;;Vencido;Baixa
587;231;Documento;2026-10-13;2026-10-04;Concluído;Média
588;231;Manifestação;2027-01-13;;Aberto;Média
589;232;Manifestação;2027-10-11;2027-10-21;Concluído;Média
590;233;Manifestação;2027-06-04;;Aberto;Média
591;233;Documento;2027-04-20;;Aberto;Média
592;234;Recurso;2026-04-08;2026-03-23;Concluído;Baixa
593;235;Contestação;2025-11-11;;Vencido;Média
594;235;Pagamento;2026-07-02;2026-06-22;Concluído;Baixa
595;236;Manifestação;2026-01-23;2026-01-17;Concluído;Baixa
596;236;Manifestação;2027-04-18;2027-04-19;Concluído;Alta
597;237;Contestação;2026-02-07;2026-01-26;Concluído;Alta
598;238;Pagamento;2026-09-21;;Aberto;Baixa
599;238;Manifestação;2026-04-18;;Vencido;Alta
600;238;Contestação;2026-07-16;;Aberto;Baixa
601;238;Contestação;2026-12-02;2026-11-15;Concluído;Baixa
602;239;Documento;2026-02-14;2026-02-22;Concluído;Média
603;240;Pagamento;2026-05-21;2026-05-23;Concluído;Média
604;240;Documento;2027-02-23;;Aberto;Alta
605;241;Manifestação;2027-02-03;;Aberto;Baixa
606;241;Contestação;2027-01-16;2027-01-25;Concluído;Média
607;241;Pagamento;2026-11-17;2026-11-18;Concluído;Alta
608;242;Recurso;2026-08-21;2026-08-13;Concluído;Baixa
609;242;Recurso;2026-12-10;2026-12-12;Concluído;Baixa
610;242;Contestação;2026-01-02;2025-12-23;Concluído;Baixa
611;243;Manifestação;2027-02-19;;Aberto;Alta
612;243;Pagamento;2026-03-09;;Vencido;Baixa
613;244;Pagamento;2026-04-10;2026-03-28;Concluído;Baixa
614;245;Contestação;2027-01-21;2027-01-13;Concluído;Média
615;245;Pagamento;2027-10-11;2027-09-29;Concluído;Alta
616;245;Documento;2027-07-02;2027-06-19;Concluído;Baixa
617;245;Documento;2027-08-10;2027-07-24;Concluído;Baixa
618;246;Manifestação;2026-09-19;2026-09-22;Concluído;Alta
619;247;Documento;2025-08-03;2025-08-12;Concluído;Média
620;247;Documento;2026-04-28;2026-04-20;Concluído;Alta
621;247;Documento;2026-01-11;2026-01-13;Concluído;Média
622;247;Pagamento;2025-10-24;2025-10-29;Concluído;Média
623;248;Recurso;2027-05-16;2027-05-13;Concluído;Baixa
624;248;Recurso;2027-03-29;2027-03-31;Concluído;Alta
625;248;Pagamento;2026-07-23;2026-07-09;Concluído;Alta
626;248;Contestação;2027-04-11;2027-03-24;Concluído;Baixa
627;249;Recurso;2026-09-18;2026-09-07;Concluído;Alta
628;250;Manifestação;2027-04-04;2027-03-29;Concluído;Média
629;250;Documento;2026-08-21;2026-08-25;Concluído;Baixa
630;250;Documento;2026-04-26;;Vencido;Alta
631;251;Documento;2027-01-25;2027-01-20;Concluído;Alta
632;251;Contestação;2026-12-19;2026-12-05;Concluído;Alta
633;252;Contestação;2026-01-17;;Vencido;Média
634;252;Contestação;2026-05-12;2026-05-06;Concluído;Média
635;253;Manifestação;2025-12-28;;Vencido;Alta
636;253;Manifestação;2026-10-19;;Aberto;Baixa
637;253;Contestação;2026-11-26;;Aberto;Baixa
638;253;Manifestação;2026-02-17;;Vencido;Alta
639;254;Contestação;2027-03-26;2027-04-04;Concluído;Alta
640;255;Manifestação;2026-04-25;2026-04-23;Concluído;Alta
641;255;Contestação;2025-10-20;2025-10-06;Concluído;Alta
642;256;Pagamento;2026-12-30;2026-12-20;Concluído;Média
643;256;Contestação;2026-06-12;2026-06-09;Concluído;Baixa
644;257;Documento;2026-03-14;2026-03-04;Concluído;Baixa
645;257;Documento;2026-09-12;2026-09-03;Concluído;Média
646;257;Pagamento;2026-11-10;2026-11-15;Concluído;Alta
647;258;Pagamento;2026-04-19;2026-04-06;Concluído;Média
648;258;Manifestação;2026-05-18;2026-05-19;Concluído;Alta
649;258;Pagamento;2026-05-23;2026-06-02;Concluído;Baixa
650;258;Pagamento;2026-03-30;2026-03-13;Concluído;Baixa
651;259;Documento;2026-11-16;2026-11-08;Concluído;Média
652;259;Manifestação;2026-04-26;;Vencido;Baixa
653;259;Documento;2026-06-11;2026-06-11;Concluído;Baixa
654;260;Recurso;2027-01-22;2027-01-08;Concluído;Baixa
655;261;Recurso;2026-07-27;2026-07-29;Concluído;Alta
656;261;Pagamento;2026-10-10;2026-10-18;Concluído;Alta
657;262;Pagamento;2027-02-08;2027-01-20;Concluído;Alta
658;262;Pagamento;2026-07-06;2026-07-11;Concluído;Média
659;262;Manifestação;2026-09-23;;Aberto;Alta
660;262;Recurso;2026-05-24;2026-05-11;Concluído;Baixa
661;263;Documento;2027-01-30;2027-01-27;Concluído;Média
662;263;Recurso;2026-03-14;2026-03-03;Concluído;Alta
663;264;Manifestação;2026-08-30;2026-08-25;Concluído;Alta
664;264;Contestação;2026-08-11;2026-08-15;Concluído;Alta
665;265;Documento;2027-09-17;2027-09-22;Concluído;Baixa
666;265;Manifestação;2027-04-23;2027-04-22;Concluído;Baixa
667;266;Documento;2027-02-08;;Aberto;Baixa
668;266;Documento;2027-02-12;2027-02-04;Concluído;Baixa
669;267;Recurso;2025-11-22;2025-11-18;Concluído;Média
670;267;Pagamento;2027-03-14;2027-03-17;Concluído;Baixa
671;267;Contestação;2026-02-25;2026-02-09;Concluído;Alta
672;267;Recurso;2026-02-09;2026-02-02;Concluído;Alta
673;268;Pagamento;2026-09-23;2026-09-10;Concluído;Média
674;269;Documento;2026-12-02;2026-11-19;Concluído;Alta
675;269;Manifestação;2027-01-17;;Aberto;Média
676;269;Contestação;2026-08-11;;Aberto;Baixa
677;270;Recurso;2026-06-17;2026-06-02;Concluído;Baixa
678;270;Documento;2027-08-15;2027-08-11;Concluído;Média
679;270;Manifestação;2026-10-28;2026-11-04;Concluído;Baixa
680;270;Pagamento;2027-01-12;2026-12-31;Concluído;Média
681;271;Contestação;2026-05-13;2026-05-07;Concluído;Baixa
682;271;Contestação;2026-05-11;2026-04-26;Concluído;Baixa
683;271;Pagamento;2026-03-12;;Vencido;Alta
684;271;Pagamento;2027-06-23;2027-06-25;Concluído;Alta
685;272;Contestação;2026-04-25;2026-04-24;Concluído;Baixa
686;272;Pagamento;2026-06-10;2026-06-11;Concluído;Baixa
687;273;Recurso;2027-03-08;2027-02-28;Concluído;Baixa
688;274;Manifestação;2026-05-05;2026-05-13;Concluído;Baixa
689;274;Contestação;2026-05-16;;Vencido;Alta
690;274;Documento;2026-12-02;;Aberto;Baixa
691;275;Contestação;2026-09-05;2026-09-04;Concluído;Baixa
692;275;Contestação;2026-09-05;2026-09-05;Concluído;Alta
693;276;Documento;2026-12-07;2026-11-20;Concluído;Média
694;277;Pagamento;2027-01-06;;Aberto;Alta
695;278;Documento;2025-11-16;;Vencido;Média
696;279;Manifestação;2026-12-25;2026-12-26;Concluído;Média
697;279;Recurso;2026-08-05;2026-08-10;Concluído;Baixa
698;279;Manifestação;2026-10-25;2026-10-29;Concluído;Média
699;279;Documento;2026-04-08;2026-03-25;Concluído;Baixa
700;280;Manifestação;2025-08-25;;Vencido;Alta
701;280;Recurso;2026-05-11;;Vencido;Baixa
702;280;Contestação;2026-01-12;;Vencido;Baixa
703;280;Contestação;2026-03-13;2026-03-10;Concluído;Alta
704;281;Recurso;2026-05-07;2026-04-19;Concluído;Baixa
705;281;Manifestação;2025-09-12;2025-08-25;Concluído;Alta
706;281;Manifestação;2026-08-08;;Aberto;Média
707;281;Contestação;2026-02-17;2026-02-14;Concluído;Baixa
708;282;Pagamento;2026-11-02;2026-10-20;Concluído;Média
709;282;Recurso;2027-03-26;2027-03-31;Concluído;Média
710;283;Pagamento;2026-08-07;2026-08-03;Concluído;Média
711;283;Manifestação;2026-09-04;2026-08-26;Concluído;Alta
712;284;Manifestação;2026-09-05;2026-08-16;Concluído;Média
713;285;Pagamento;2026-12-23;2026-12-03;Concluído;Alta
714;285;Documento;2027-04-21;2027-04-29;Concluído;Média
715;285;Documento;2027-04-29;2027-04-12;Concluído;Baixa
716;285;Recurso;2026-12-15;2026-12-07;Concluído;Alta
717;286;Pagamento;2026-11-16;2026-11-21;Concluído;Alta
718;286;Manifestação;2026-07-25;2026-07-07;Concluído;Alta
719;286;Contestação;2026-07-23;2026-07-14;Concluído;Baixa
720;286;Contestação;2026-11-05;2026-11-11;Concluído;Baixa
721;287;Manifestação;2027-01-04;2027-01-14;Concluído;Baixa
722;287;Contestação;2026-10-02;;Aberto;Alta
723;288;Pagamento;2026-09-27;2026-09-12;Concluído;Média
724;289;Manifestação;2026-01-25;2026-01-12;Concluído;Média
725;290;Recurso;2026-04-05;2026-04-08;Concluído;Alta
726;290;Manifestação;2026-08-28;2026-08-11;Concluído;Baixa
727;290;Documento;2026-07-02;2026-07-01;Concluído;Média
728;291;Contestação;2027-02-08;2027-02-03;Concluído;Alta
729;291;Contestação;2026-04-06;2026-03-29;Concluído;Alta
730;291;Manifestação;2026-07-16;2026-07-14;Concluído;Baixa
731;292;Contestação;2027-04-02;2027-03-31;Concluído;Média
732;292;Recurso;2026-03-10;2026-02-23;Concluído;Média
733;292;Manifestação;2026-03-19;2026-03-23;Concluído;Alta
734;292;Contestação;2026-12-11;;Aberto;Baixa
735;293;Manifestação;2026-10-22;2026-10-03;Concluído;Alta
736;293;Pagamento;2026-07-01;;Aberto;Baixa
737;294;Contestação;2026-04-29;;Vencido;Alta
738;294;Manifestação;2026-06-04;2026-06-08;Concluído;Média
739;294;Pagamento;2025-07-20;2025-07-24;Concluído;Média
740;294;Documento;2026-06-20;2026-06-11;Concluído;Média
741;295;Pagamento;2026-10-27;2026-10-27;Concluído;Alta
742;295;Contestação;2026-03-08;;Vencido;Baixa
743;295;Documento;2025-12-21;2025-12-09;Concluído;Média
744;296;Contestação;2026-06-13;;Vencido;Baixa
745;296;Documento;2027-02-27;2027-03-04;Concluído;Média
746;296;Documento;2026-06-18;2026-06-11;Concluído;Média
747;296;Documento;2027-05-11;;Aberto;Baixa
748;297;Contestação;2027-01-30;2027-01-25;Concluído;Alta
749;298;Recurso;2026-07-25;2026-07-27;Concluído;Alta
750;298;Contestação;2026-02-09;;Vencido;Média
751;298;Recurso;2026-10-01;2026-10-10;Concluído;Baixa
752;299;Manifestação;2026-10-01;2026-09-19;Concluído;Média
753;299;Contestação;2026-06-16;;Vencido;Média
754;300;Documento;2026-06-19;2026-06-02;Concluído;Média
755;300;Contestação;2026-08-06;2026-07-20;Concluído;Alta
756;300;Manifestação;2027-05-19;;Aberto;Alta
757;301;Contestação;2026-09-11;2026-08-29;Concluído;Baixa
758;301;Manifestação;2026-12-19;2026-12-15;Concluído;Média
759;301;Recurso;2027-01-08;2026-12-21;Concluído;Média
760;302;Recurso;2027-04-09;2027-03-30;Concluído;Média
761;302;Recurso;2026-09-08;2026-08-21;Concluído;Alta
762;302;Pagamento;2026-10-04;2026-09-21;Concluído;Baixa
763;302;Pagamento;2026-02-10;;Vencido;Baixa
764;303;Documento;2026-08-27;;Aberto;Média
765;304;Contestação;2026-04-21;2026-04-12;Concluído;Alta
766;304;Recurso;2026-02-22;2026-02-18;Concluído;Média
767;305;Recurso;2026-11-24;2026-11-22;Concluído;Baixa
768;306;Documento;2027-08-11;;Aberto;Baixa
769;306;Documento;2027-07-12;2027-07-09;Concluído;Alta
770;306;Documento;2026-11-08;2026-10-28;Concluído;Alta
771;306;Documento;2026-10-24;2026-10-07;Concluído;Média
772;307;Pagamento;2027-06-25;2027-06-25;Concluído;Alta
773;307;Pagamento;2027-02-27;2027-02-09;Concluído;Alta
774;307;Manifestação;2026-11-02;2026-10-16;Concluído;Média
775;307;Recurso;2026-12-19;;Aberto;Baixa
776;308;Pagamento;2027-04-05;2027-03-16;Concluído;Média
777;308;Pagamento;2026-05-27;;Vencido;Alta
778;309;Contestação;2026-02-13;;Vencido;Baixa
779;309;Contestação;2026-01-15;2025-12-26;Concluído;Baixa
780;309;Recurso;2025-11-16;;Vencido;Alta
781;309;Contestação;2026-01-09;2026-01-18;Concluído;Média
782;310;Contestação;2026-10-06;;Aberto;Baixa
783;311;Contestação;2026-03-31;;Vencido;Média
784;311;Manifestação;2026-03-20;2026-03-29;Concluído;Média
785;311;Documento;2027-03-27;2027-03-28;Concluído;Alta
786;312;Pagamento;2026-12-11;2026-12-21;Concluído;Alta
787;312;Manifestação;2027-02-19;2027-02-03;Concluído;Alta
788;312;Documento;2026-03-26;2026-03-06;Concluído;Média
789;313;Recurso;2027-02-04;;Aberto;Alta
790;314;Manifestação;2026-04-15;2026-03-27;Concluído;Média
791;314;Manifestação;2026-06-28;2026-06-15;Concluído;Média
792;315;Pagamento;2027-01-04;2027-01-13;Concluído;Alta
793;316;Documento;2026-02-01;;Vencido;Alta
794;316;Pagamento;2026-11-17;2026-11-22;Concluído;Média
795;317;Manifestação;2027-03-27;2027-03-30;Concluído;Alta
796;317;Pagamento;2026-04-04;;Vencido;Média
797;318;Recurso;2026-10-11;2026-09-24;Concluído;Alta
798;319;Pagamento;2027-02-03;2027-01-31;Concluído;Média
799;319;Documento;2026-06-20;;Vencido;Média
800;320;Documento;2027-01-03;2026-12-31;Concluído;Alta
801;320;Recurso;2026-08-31;2026-08-21;Concluído;Média
802;321;Pagamento;2026-07-06;2026-06-27;Concluído;Média
803;321;Recurso;2026-12-06;2026-11-23;Concluído;Alta
804;322;Manifestação;2026-10-22;2026-10-26;Concluído;Alta
805;323;Manifestação;2026-07-08;2026-07-07;Concluído;Média
806;324;Manifestação;2026-09-16;;Aberto;Média
807;325;Contestação;2027-10-12;2027-10-12;Concluído;Baixa
808;326;Recurso;2026-07-29;2026-07-24;Concluído;Alta
809;326;Recurso;2026-11-03;2026-10-29;Concluído;Média
810;326;Documento;2027-09-09;2027-09-10;Concluído;Alta
811;327;Contestação;2026-07-27;2026-07-10;Concluído;Alta
812;328;Manifestação;2026-12-13;2026-11-30;Concluído;Média
813;328;Manifestação;2027-09-09;2027-09-12;Concluído;Baixa
814;328;Contestação;2027-02-01;2027-01-28;Concluído;Alta
815;329;Pagamento;2026-05-05;2026-04-24;Concluído;Baixa
816;329;Manifestação;2027-04-28;2027-04-15;Concluído;Alta
