terceiro_id,empresa_id,funcao,data_inicio,data_fim,status
TE01687,EM174,Motorista,2024-05-26,2025-12-11,Bloqueado
TE01688,EM130,Motorista,2024-10-12,2026-04-05,Ativo
TE01689,EM043,Inspetor,2025-01-08,2024-12-08,Ativo
TE01690,EM164,Consultor,2024-03-30,2026-06-06,Ativo
TE01691,EM203,Inspetor,2024-12-01,2024-10-21,Ativo
TE01692,EM118,Inspetor,2025-03-06,2026-01-14,Ativo
TE01693,EM168,Montador,2025-07-01,2024-07-14,Ativo
TE01694,EM091,Inspetor,2024-11-26,2026-03-11,Ativo
TE01695,EM187,Consultor,2025-10-25,2024-10-17,Ativo
TE01696,EM144,Inspetor,2024-07-20,2025-11-11,Ativo
TE01697,EM008,Montador,2025-10-24,2025-02-11,Ativo
TE01698,EM121,Técnico,2026-04-20,2025-04-01,Ativo
TE01699,EM160,Motorista,2026-05-01,2026-01-02,Ativo
TE01700,EM036,Técnico,2026-07-09,2025-12-11,Ativo
TE01701,EM182,Inspetor,2024-06-02,2025-07-23,Ativo
TE01702,EM170,Montador,2024-09-02,2025-08-13,Ativo
TE01703,EM122,Motorista,2024-06-12,2024-04-23,Ativo
TE01704,EM016,Motorista,2026-04-29,2024-12-30,Inativo
TE01705,EM128,Montador,2024-12-18,2025-06-30,Ativo
TE01706,EM017,Inspetor,2025-10-23,2025-07-23,Ativo
TE01707,EM100,Técnico,2025-09-25,2026-06-18,Ativo
TE01708,EM121,Montador,2026-02-22,2024-05-05,Inativo
TE01709,EM042,Motorista,2026-07-02,2024-05-07,Ativo
TE01710,EM095,Motorista,2024-10-10,2026-01-14,Ativo
TE01711,EM066,Motorista,2024-06-04,2025-07-23,Inativo
TE01712,EM010,Motorista,2024-01-19,2026-06-20,Inativo
TE01713,EM183,Consultor,2026-04-02,2025-09-07,Inativo
TE01714,EM053,Consultor,2024-08-19,2025-06-06,Inativo
TE01715,EM170,Inspetor,2024-05-15,2025-04-18,Ativo
TE01716,EM116,Motorista,2026-05-09,2026-02-07,Inativo
TE01717,EM126,Técnico,2024-01-31,2025-07-16,Ativo
TE01718,EM087,Motorista,2024-06-12,2025-03-20,Ativo
TE01719,EM119,Motorista,2024-11-17,2026-04-25,Ativo
TE01720,EM140,Motorista,2026-01-12,2024-01-17,Ativo
TE01721,EM146,Consultor,2026-05-26,2026-03-26,Ativo
TE01722,EM187,Consultor,2026-07-14,2025-08-29,Ativo
TE01723,EM190,Técnico,2026-04-12,2026-01-28,Inativo
TE01724,EM143,Consultor,2026-02-20,2024-02-04,Bloqueado
TE01725,EM122,Motorista,2026-05-07,2025-06-07,Ativo
TE01726,EM044,Inspetor,2025-02-28,2025-09-23,Ativo
TE01727,EM169,Consultor,2025-06-25,2026-03-12,Ativo
TE01728,EM196,Técnico,2024-08-30,2025-06-28,Ativo
TE01729,EM115,Motorista,2024-12-19,2025-11-04,Inativo
TE01730,EM005,Inspetor,2024-09-04,2024-10-12,Ativo
TE01731,EM016,Técnico,2026-04-19,2025-08-27,Ativo
TE01732,EM161,Inspetor,2025-09-06,2025-10-01,Ativo
TE01733,EM016,Consultor,2025-10-09,2026-04-16,Ativo
TE01734,EM203,Montador,2025-02-16,2024-06-11,Ativo
TE01735,EM172,Inspetor,2025-07-24,2025-12-23,Inativo
TE01736,EM022,Montador,2025-09-14,2025-05-08,Ativo
TE01737,EM146,Técnico,2024-05-18,2024-11-27,Ativo
TE01738,EM123,Técnico,2026-03-08,2025-09-16,Ativo
TE01739,EM046,Consultor,2024-09-21,2024-06-29,Ativo
TE01740,EM217,Técnico,2025-06-11,2024-11-19,Ativo
TE01741,EM110,Técnico,2024-07-27,2024-08-14,Ativo
TE01742,EM212,Motorista,2026-04-27,2024-01-22,Ativo
TE01743,EM073,Montador,2025-02-19,2025-10-10,Ativo
TE01744,EM201,Motorista,2026-02-07,2026-06-01,Ativo
TE01745,EM064,Inspetor,2024-10-16,2024-08-13,Ativo
TE01746,EM136,Motorista,2026-01-08,2024-09-26,Ativo
TE01747,EM120,Consultor,2024-08-20,2025-07-13,Inativo
TE01748,EM151,Motorista,2024-07-27,2026-03-31,Ativo
TE01749,EM124,Montador,2025-12-14,2025-03-09,Inativo
TE01750,EM150,Inspetor,2025-04-23,2025-01-20,Ativo
TE01751,EM155,Consultor,2025-05-11,2024-09-08,Inativo
TE01752,EM124,Consultor,2024-07-03,2024-02-28,Bloqueado
TE01753,EM142,Técnico,2026-02-23,2026-07-17,Ativo
TE01754,EM043,Motorista,2026-02-24,2026-03-05,Inativo
TE01755,EM137,Técnico,2024-05-24,2026-06-24,Ativo
TE01756,EM168,Técnico,2025-12-24,2024-06-12,Ativo
TE01757,EM200,Consultor,2024-03-24,2025-07-24,Ativo
TE01758,EM194,Técnico,2025-08-28,2024-03-16,Ativo
TE01759,EM179,Consultor,2026-04-13,2025-02-07,Ativo
TE01760,EM111,Inspetor,2025-07-17,2024-04-28,Ativo
TE01761,EM031,Montador,2026-04-16,2024-06-29,Ativo
TE01762,EM031,Inspetor,2025-03-13,2026-07-03,Inativo
TE01763,EM014,Inspetor,2025-07-26,2024-11-20,Ativo
TE01764,EM082,Inspetor,2026-07-07,2025-03-09,Ativo
TE01765,EM005,Consultor,2026-07-11,2024-02-05,Ativo
TE01766,EM162,Consultor,2025-08-18,2026-03-26,Inativo
TE01767,EM108,Motorista,2026-06-16,2025-12-21,Inativo
TE01768,EM166,Montador,2026-03-06,2026-06-20,Ativo
TE01769,EM050,Motorista,2025-12-01,2024-02-22,Ativo
TE01770,EM130,Inspetor,2024-04-26,2025-07-30,Ativo
TE01771,EM169,Técnico,2025-10-27,2026-07-31,Ativo
TE01772,EM044,Consultor,2025-11-14,2025-04-24,Inativo
TE01773,EM072,Técnico,2024-08-20,2024-07-28,Ativo
TE01774,EM211,Motorista,2024-02-26,2024-04-23,Ativo
TE01775,EM150,Motorista,2026-03-14,2024-12-14,Ativo
TE01776,EM055,Montador,2024-08-22,2025-12-31,Ativo
TE01777,EM045,Técnico,2024-01-29,2025-06-04,Inativo
TE01778,EM167,Inspetor,2025-04-26,2025-01-08,Inativo
TE01779,EM214,Inspetor,2024-07-01,2024-05-01,Ativo
TE01780,EM152,Consultor,2026-02-02,2025-10-22,Inativo
TE01781,EM067,Técnico,2026-01-11,2024-10-03,Ativo
TE01782,EM196,Consultor,2024-04-20,2026-01-25,Ativo
TE01783,EM062,Montador,2024-04-10,2026-05-24,Ativo
TE01784,EM031,Inspetor,2025-09-21,2026-02-25,Ativo
TE01785,EM170,Técnico,2024-07-04,2025-10-03,Ativo
TE01786,EM122,Inspetor,2025-04-23,2026-03-07,Inativo
TE01787,EM131,Motorista,2024-07-20,2025-05-24,Inativo
TE01788,EM037,Motorista,2025-05-17,2026-07-30,Inativo
TE01789,EM199,Montador,2026-04-06,2026-05-12,Inativo
TE01790,EM135,Motorista,2026-05-07,2025-03-08,Ativo
TE01791,EM212,Motorista,2024-07-19,2024-08-22,Ativo
TE01792,EM005,Técnico,2026-03-31,2024-05-09,Inativo
TE01793,EM137,Motorista,2025-10-25,2025-07-31,Inativo
TE01794,EM046,Inspetor,2025-10-14,2026-07-05,Ativo
TE01795,EM209,Montador,2026-06-05,2026-05-01,Inativo
TE01796,EM118,Inspetor,2024-02-26,2024-07-26,Ativo
TE01797,EM122,Técnico,2024-04-04,2024-05-06,Inativo
TE01798,EM139,Montador,2025-08-08,2024-03-05,Ativo
TE01799,EM045,Consultor,2024-09-16,2026-01-27,Ativo
TE01800,EM054,Técnico,2024-09-25,2024-05-06,Ativo
TE01801,EM049,Motorista,2024-01-16,2024-04-26,Ativo
TE01802,EM074,Consultor,2024-07-12,2024-12-30,Ativo
TE01803,EM043,Motorista,2025-07-26,2024-10-18,Inativo
TE01804,EM086,Motorista,2024-10-11,2024-01-25,Ativo
TE01805,EM108,Inspetor,2024-07-31,2024-07-06,Ativo
TE01806,EM212,Motorista,2024-08-31,2024-03-12,Ativo
TE01807,EM130,Inspetor,2025-11-25,2024-07-31,Ativo
TE01808,EM077,Consultor,2026-06-04,2025-03-27,Ativo
TE01809,EM039,Motorista,2026-05-22,2026-06-16,Ativo
TE01810,EM155,Montador,2024-11-12,2025-11-08,Ativo
TE01811,EM145,Inspetor,2024-05-16,2024-11-13,Bloqueado
TE01812,EM046,Inspetor,2026-03-13,2025-05-02,Ativo
TE01813,EM046,Técnico,2025-02-26,2024-06-28,Ativo
TE01814,EM112,Montador,2025-12-04,2026-02-16,Ativo
TE01815,EM124,Montador,2026-06-02,2025-06-12,Ativo
TE01816,EM014,Montador,2025-05-26,2025-02-09,Ativo
TE01817,EM040,Montador,2024-08-29,2025-11-25,Ativo
TE01818,EM077,Motorista,2025-02-15,2024-07-05,Ativo
TE01819,EM061,Técnico,2025-01-14,2024-02-06,Ativo
TE01820,EM119,Montador,2025-10-11,2024-05-22,Ativo
TE01821,EM120,Técnico,2026-05-19,2025-11-24,Ativo
TE01822,EM143,Montador,2024-07-06,2024-04-11,Ativo
TE01823,EM174,Inspetor,2025-03-22,2025-01-04,Ativo
TE01824,EM079,Consultor,2025-01-22,2025-10-10,Bloqueado
TE01825,EM156,Motorista,2025-09-22,2025-05-03,Ativo
TE01826,EM123,Motorista,2026-05-09,2026-07-06,Ativo
TE01827,EM134,Técnico,2024-08-10,2024-06-19,Inativo
TE01828,EM002,Técnico,2024-08-17,2025-03-13,Ativo
TE01829,EM155,Consultor,2026-04-23,2024-05-07,Inativo
TE01830,EM087,Consultor,2025-02-14,2024-04-02,Ativo
TE01831,EM063,Inspetor,2024-06-18,2024-11-21,Ativo
TE01832,EM160,Consultor,2024-11-03,2024-08-26,Ativo
TE01833,EM127,Montador,2025-06-27,2024-01-30,Ativo
TE01834,EM127,Consultor,2025-12-07,2025-04-05,Ativo
TE01835,EM189,Consultor,2024-04-13,2024-07-21,Ativo
TE01836,EM109,Inspetor,2025-06-11,2026-06-24,Inativo
TE01837,EM106,Consultor,2025-04-26,2024-01-08,Ativo
TE01838,EM187,Montador,2025-06-24,2025-08-04,Ativo
TE01839,EM161,Técnico,2025-11-30,2026-02-19,Ativo
TE01840,EM103,Montador,2025-03-11,2024-02-14,Ativo
TE01841,EM194,Motorista,2024-01-05,2025-01-12,Ativo
TE01842,EM002,Motorista,2025-08-18,2026-07-09,Inativo
TE01843,EM011,Técnico,2024-11-23,2026-01-18,Ativo
TE01844,EM167,Técnico,2025-04-15,2024-07-15,Ativo
TE01845,EM097,Inspetor,2025-09-22,2025-01-13,Ativo
TE01846,EM087,Montador,2024-07-15,2024-06-18,Ativo
TE01847,EM117,Técnico,2024-04-03,2026-06-26,Ativo
TE01848,EM067,Consultor,2025-09-08,2025-06-22,Inativo
TE01849,EM013,Técnico,2025-05-06,2025-02-01,Ativo
TE01850,EM143,Consultor,2026-07-08,2025-05-31,Ativo
TE01851,EM196,Montador,2024-06-14,2025-11-22,Ativo
TE01852,EM034,Montador,2024-02-08,2026-01-10,Inativo
TE01853,EM106,Técnico,2025-01-22,2025-11-21,Inativo
TE01854,EM034,Inspetor,2024-08-17,2026-01-08,Ativo
TE01855,EM050,Técnico,2025-02-13,2024-08-01,Inativo
TE01856,EM108,Montador,2026-06-15,2024-06-20,Ativo
TE01857,EM125,Técnico,2025-02-26,2025-04-22,Ativo
TE01858,EM135,Montador,2024-09-14,2024-12-06,Ativo
TE01859,EM058,Consultor,2025-04-13,2024-07-01,Inativo
TE01860,EM152,Motorista,2026-06-03,2026-03-18,Ativo
TE01861,EM135,Motorista,2025-01-28,2026-04-22,Inativo
TE01862,EM110,Técnico,2025-02-28,2025-03-02,Inativo
TE01863,EM074,Inspetor,2024-12-31,2026-06-12,Ativo
TE01864,EM169,Inspetor,2026-05-31,2025-08-31,Ativo
TE01865,EM106,Inspetor,2024-11-30,2025-07-24,Ativo
TE01866,EM122,Motorista,2024-01-08,2026-06-26,Ativo
TE01867,EM052,Consultor,2025-12-21,2025-04-25,Inativo
TE01868,EM060,Montador,2026-01-12,2024-05-16,Ativo
TE01869,EM007,Montador,2025-02-26,2024-08-17,Inativo
TE01870,EM029,Motorista,2024-03-08,2024-12-09,Inativo
TE01871,EM201,Técnico,2024-02-26,2025-03-14,Ativo
TE01872,EM076,Inspetor,2024-06-09,2025-03-14,Ativo
TE01873,EM074,Técnico,2025-02-04,2026-01-20,Ativo
TE01874,EM106,Técnico,2024-02-20,2024-07-03,Inativo
TE01875,EM215,Técnico,2024-10-11,2026-03-29,Ativo
TE01876,EM018,Inspetor,2024-11-23,2026-06-23,Ativo
TE01877,EM051,Motorista,2026-05-14,2025-10-22,Ativo
TE01878,EM161,Montador,2026-01-23,2025-09-21,Bloqueado
TE01879,EM132,Consultor,2024-02-07,2025-09-02,Ativo
TE01880,EM137,Consultor,2025-09-10,2024-12-07,Ativo
TE01881,EM006,Motorista,2024-11-29,2025-12-20,Ativo
TE01882,EM093,Técnico,2025-06-30,2025-10-15,Ativo
TE01883,EM061,Montador,2024-12-15,2024-07-22,Inativo
TE01884,EM075,Consultor,2025-01-26,2025-11-02,Ativo
TE01885,EM009,Consultor,2024-01-13,2025-10-22,Ativo
TE01886,EM114,Técnico,2025-05-28,2025-07-11,Ativo
TE01887,EM061,Consultor,2024-03-27,2026-03-14,Ativo
TE01888,EM145,Inspetor,2025-11-19,2024-03-08,Inativo
TE01889,EM048,Montador,2025-10-10,2024-11-01,Inativo
TE01890,EM071,Montador,2026-02-12,2024-07-23,Ativo
TE01891,EM041,Inspetor,2024-07-06,2024-11-07,Ativo
TE01892,EM172,Montador,2025-05-05,2025-01-23,Ativo
TE01893,EM139,Motorista,2024-06-17,2024-12-25,Ativo
TE01894,EM218,Montador,2025-08-28,2025-07-15,Ativo
TE01895,EM024,Motorista,2026-06-14,2024-09-22,Ativo
TE01896,EM207,Motorista,2024-07-29,2025-10-01,Ativo
TE01897,EM087,Consultor,2026-02-02,2026-07-11,Ativo
TE01898,EM037,Motorista,2025-07-20,2026-01-09,Bloqueado
TE01899,EM141,Montador,2024-05-15,2024-01-13,Ativo
TE01900,EM113,Consultor,2026-03-25,2026-04-20,Ativo
TE01901,EM038,Consultor,2024-07-10,2026-06-29,Ativo
TE01902,EM132,Técnico,2025-04-29,2025-01-18,Ativo
TE01903,EM113,Montador,2025-08-06,2024-11-02,Ativo
TE01904,EM207,Montador,2026-01-12,2024-03-30,Inativo
TE01905,EM167,Técnico,2024-11-30,2025-02-08,Ativo
TE01906,EM162,Motorista,2024-10-13,2024-02-03,Ativo
TE01907,EM042,Técnico,2025-01-22,2024-03-31,Ativo
TE01908,EM214,Consultor,2024-03-13,2024-07-23,Ativo
TE01909,EM196,Inspetor,2024-06-18,2025-01-08,Ativo
TE01910,EM165,Motorista,2026-05-02,2025-06-06,Ativo
TE01911,EM100,Montador,2024-05-29,2025-06-29,Ativo
TE01912,EM185,Inspetor,2025-03-19,2024-11-25,Ativo
TE01913,EM004,Técnico,2024-02-06,2024-06-07,Inativo
TE01914,EM106,Técnico,2025-07-02,2026-03-23,Ativo
TE01915,EM021,Montador,2024-02-19,2024-11-24,Ativo
TE01916,EM181,Consultor,2026-01-03,2024-09-27,Inativo
TE01917,EM006,Inspetor,2024-08-24,2024-07-05,Ativo
TE01918,EM042,Consultor,2024-09-10,2024-07-09,Ativo
TE01919,EM184,Montador,2024-12-05,2024-10-30,Ativo
TE01920,EM132,Consultor,2026-05-14,2025-01-08,Bloqueado
TE01921,EM123,Técnico,2024-12-26,2025-05-31,Ativo
TE01922,EM022,Consultor,2024-02-04,2024-12-06,Inativo
TE01923,EM197,Inspetor,2026-02-07,2026-05-31,Ativo
TE01924,EM046,Montador,2026-03-07,2025-02-10,Ativo
TE01925,EM209,Técnico,2025-02-08,2024-07-26,Ativo
TE01926,EM144,Consultor,2026-03-12,2026-06-21,Inativo
TE01927,EM143,Motorista,2024-03-04,2025-03-03,Ativo
TE01928,EM132,Montador,2026-07-22,2024-09-04,Ativo
TE01929,EM161,Inspetor,2024-11-25,2024-09-20,Bloqueado
TE01930,EM178,Motorista,2024-07-22,2025-04-21,Bloqueado
TE01931,EM196,Montador,2025-05-05,2025-03-17,Inativo
TE01932,EM037,Inspetor,2024-01-24,2026-05-13,Ativo
TE01933,EM003,Consultor,2025-01-14,2024-08-05,Inativo
TE01934,EM033,Inspetor,2024-05-29,2024-03-06,Ativo
TE01935,EM117,Montador,2024-10-04,2025-02-02,Ativo
TE01936,EM043,Montador,2024-02-28,2024-12-25,Bloqueado
TE01937,EM199,Motorista,2025-01-25,2024-06-14,Ativo
TE01938,EM113,Inspetor,2026-03-14,2025-07-23,Ativo
TE01939,EM004,Inspetor,2025-11-24,2026-03-29,Inativo
TE01940,EM077,Técnico,2024-01-08,2024-06-23,Inativo
TE01941,EM104,Motorista,2025-02-27,2025-07-11,Ativo
TE01942,EM124,Montador,2025-10-24,2025-11-18,Ativo
TE01943,EM184,Motorista,2024-11-12,2026-03-29,Ativo
TE01944,EM117,Consultor,2024-11-12,2024-04-27,Ativo
TE01945,EM072,Motorista,2026-04-04,2024-10-24,Ativo
TE01946,EM084,Técnico,2025-06-29,2025-09-22,Ativo
TE01947,EM108,Inspetor,2026-04-27,2024-12-21,Bloqueado
TE01948,EM118,Montador,2026-07-23,2025-11-19,Bloqueado
TE01949,EM124,Motorista,2025-10-25,2025-10-09,Ativo
TE01950,EM077,Montador,2024-06-13,2025-09-09,Ativo
TE01951,EM170,Montador,2026-04-29,2026-06-01,Ativo
TE01952,EM021,Técnico,2025-03-05,2024-02-20,Inativo
TE01953,EM206,Técnico,2025-12-20,2026-03-07,Bloqueado
TE01954,EM021,Consultor,2024-05-08,2026-06-01,Ativo
TE01955,EM083,Técnico,2025-07-25,2024-04-08,Inativo
TE01956,EM016,Motorista,2026-05-12,2025-12-03,Inativo
TE01957,EM029,Inspetor,2025-03-17,2025-02-15,Inativo
TE01958,EM011,Técnico,2026-03-16,2024-08-30,Ativo
TE01959,EM094,Montador,2025-06-06,2024-08-26,Ativo
TE01960,EM039,Inspetor,2024-09-10,2024-03-31,Ativo
TE01961,EM107,Montador,2025-05-30,2024-06-18,Inativo
TE01962,EM143,Motorista,2025-11-03,2025-06-14,Inativo
TE01963,EM051,Consultor,2025-03-10,2024-11-23,Ativo
TE01964,EM015,Técnico,2024-05-13,2026-02-19,Ativo
TE01965,EM053,Técnico,2024-04-06,2024-10-14,Inativo
TE01966,EM140,Consultor,2024-07-21,2024-12-08,Ativo
TE01967,EM215,Técnico,2025-08-05,2025-12-01,Ativo
TE01968,EM140,Inspetor,2026-01-26,2026-07-06,Ativo
TE01969,EM125,Motorista,2025-02-06,2026-04-26,Ativo
TE01970,EM021,Técnico,2025-09-14,2025-11-06,Ativo
TE01971,EM039,Técnico,2025-02-01,2024-03-11,Inativo
TE01972,EM193,Técnico,2024-01-15,2024-11-04,Inativo
TE01973,EM170,Consultor,2026-03-31,2024-04-23,Ativo
TE01974,EM174,Montador,2025-08-17,2025-09-04,Ativo
TE01975,EM196,Montador,2025-09-24,2025-03-13,Ativo
TE01976,EM132,Motorista,2026-06-02,2026-06-25,Ativo
TE01977,EM073,Técnico,2026-05-20,2026-01-09,Ativo
TE01978,EM126,Montador,2024-02-19,2026-06-13,Ativo
TE01979,EM024,Consultor,2024-03-30,2024-08-25,Ativo
TE01980,EM200,Montador,2025-10-24,2024-06-16,Ativo
TE01981,EM132,Inspetor,2024-10-09,2025-08-30,Ativo
TE01982,EM182,Montador,2024-06-23,2024-07-21,Ativo
TE01983,EM053,Consultor,2025-09-04,2024-05-12,Ativo
TE01984,EM066,Técnico,2024-09-19,2026-06-26,Ativo
TE01985,EM215,Motorista,2025-05-20,2024-08-17,Ativo
TE01986,EM037,Consultor,2024-02-14,2024-08-09,Ativo
TE01987,EM092,Montador,2025-11-10,2025-07-20,Ativo
TE01988,EM051,Montador,2024-01-16,2025-04-22,Ativo
TE01989,EM181,Motorista,2026-07-08,2024-03-30,Bloqueado
TE01990,EM059,Motorista,2024-07-25,2026-02-26,Ativo
TE01991,EM189,Consultor,2024-10-09,2024-05-19,Ativo
TE01992,EM189,Motorista,2025-09-25,2024-04-07,Inativo
TE01993,EM164,Técnico,2025-06-10,2026-02-07,Ativo
TE01994,EM045,Consultor,2025-03-08,2025-01-04,Ativo
TE01995,EM176,Inspetor,2025-03-14,2026-05-20,Inativo
TE01996,EM209,Técnico,2026-06-12,2024-05-11,Ativo
TE01997,EM188,Montador,2025-03-17,2026-02-10,Ativo
TE01998,EM140,Consultor,2025-12-14,2024-02-09,Ativo
TE01999,EM140,Consultor,2025-04-16,2025-08-11,Ativo
TE02000,EM066,Consultor,2025-04-08,2025-11-26,Ativo
TE02001,EM063,Montador,2024-12-09,2025-04-01,Inativo
TE02002,EM116,Montador,2025-01-21,2024-11-01,Inativo
TE02003,EM206,Consultor,2026-06-17,2025-02-14,Ativo
TE02004,EM080,Consultor,2026-06-16,2025-06-13,Ativo
TE02005,EM108,Inspetor,2025-10-29,2025-10-05,Ativo
TE02006,EM219,Técnico,2026-03-28,2024-01-30,Ativo
TE02007,EM178,Inspetor,2024-12-03,2025-10-14,Ativo
TE02008,EM047,Montador,2024-07-25,2025-04-18,Ativo
TE02009,EM142,Técnico,2026-05-22,2025-01-01,Ativo
TE02010,EM188,Consultor,2024-01-26,2024-07-03,Inativo
TE02011,EM212,Motorista,2025-05-08,2024-12-11,Ativo
TE02012,EM097,Motorista,2025-01-04,2026-05-06,Ativo
TE02013,EM023,Montador,2025-01-16,2024-09-06,Ativo
TE02014,EM210,Consultor,2025-06-19,2024-05-06,Ativo
TE02015,EM120,Montador,2025-03-09,2025-04-30,Ativo
TE02016,EM082,Técnico,2024-08-25,2024-09-19,Ativo
TE02017,EM207,Consultor,2024-05-23,2025-02-16,Ativo
TE02018,EM068,Inspetor,2024-12-21,2025-11-02,Ativo
TE02019,EM116,Motorista,2026-07-02,2024-08-19,Ativo
TE02020,EM044,Motorista,2026-03-11,2025-06-25,Ativo
TE02021,EM110,Inspetor,2024-03-01,2026-01-31,Ativo
TE02022,EM097,Montador,2026-01-01,2026-02-03,Ativo
TE02023,EM008,Consultor,2025-01-13,2024-11-12,Ativo
TE02024,EM069,Técnico,2025-10-07,2024-11-27,Inativo
TE02025,EM016,Inspetor,2026-01-27,2025-06-13,Ativo
TE02026,EM200,Técnico,2025-06-02,2024-10-20,Ativo
TE02027,EM093,Motorista,2024-03-27,2025-12-20,Ativo
TE02028,EM105,Técnico,2024-11-26,2025-02-01,Ativo
TE02029,EM052,Montador,2026-07-27,2025-11-21,Inativo
TE02030,EM037,Técnico,2025-06-23,2026-07-22,Ativo
TE02031,EM216,Montador,2024-03-10,2025-05-29,Ativo
TE02032,EM206,Consultor,2025-11-26,2025-04-12,Ativo
TE02033,EM066,Montador,2026-02-22,2025-09-02,Ativo
TE02034,EM164,Consultor,2025-11-05,2025-06-12,Ativo
TE02035,EM142,Técnico,2026-03-13,2024-05-15,Inativo
TE02036,EM184,Motorista,2025-03-27,2025-05-03,Ativo
TE02037,EM100,Inspetor,2024-07-28,2026-01-22,Ativo
TE02038,EM217,Consultor,2024-10-18,2026-02-08,Ativo
TE02039,EM151,Consultor,2025-01-22,2024-07-24,Ativo
TE02040,EM035,Motorista,2025-07-23,2026-05-28,Ativo
TE02041,EM218,Inspetor,2026-06-14,2025-01-25,Ativo
TE02042,EM083,Consultor,2025-03-29,2024-08-08,Ativo
TE02043,EM084,Montador,2024-01-16,2024-07-15,Ativo
TE02044,EM015,Técnico,2024-10-20,2024-05-26,Ativo
TE02045,EM132,Consultor,2025-05-24,2026-04-06,Ativo
TE02046,EM199,Inspetor,2025-05-21,2024-01-23,Ativo
TE02047,EM065,Montador,2025-03-14,2025-04-23,Inativo
TE02048,EM024,Consultor,2025-09-28,2025-09-20,Ativo
TE02049,EM086,Motorista,2026-04-08,2026-02-18,Ativo
TE02050,EM039,Motorista,2026-02-18,2024-02-20,Inativo
TE02051,EM194,Motorista,2026-02-03,2024-03-17,Ativo
TE02052,EM172,Motorista,2026-04-17,2025-11-18,Ativo
TE02053,EM151,Inspetor,2024-07-14,2025-01-09,Ativo
TE02054,EM082,Consultor,2025-01-09,2026-05-27,Ativo
TE02055,EM179,Montador,2024-10-07,2025-08-17,Inativo
TE02056,EM157,Técnico,2026-01-04,2024-02-03,Ativo
TE02057,EM126,Montador,2025-06-06,2024-03-29,Ativo
TE02058,EM139,Inspetor,2025-07-19,2026-03-06,Inativo
TE02059,EM025,Consultor,2025-12-12,2025-08-01,Ativo
TE02060,EM059,Motorista,2024-11-29,2025-12-16,Ativo
TE02061,EM154,Técnico,2025-12-18,2024-07-27,Inativo
TE02062,EM159,Consultor,2025-08-22,2025-09-30,Ativo
TE02063,EM116,Técnico,2025-04-15,2024-07-15,Bloqueado
TE02064,EM074,Técnico,2025-07-29,2025-01-28,Ativo
TE02065,EM217,Inspetor,2025-06-23,2026-04-02,Ativo
TE02066,EM196,Motorista,2025-12-10,2025-05-18,Ativo
TE02067,EM176,Técnico,2026-06-17,2026-03-13,Ativo
TE02068,EM066,Inspetor,2024-08-21,2024-02-11,Ativo
TE02069,EM123,Motorista,2024-06-28,2026-02-16,Ativo
TE02070,EM164,Montador,2025-04-12,2025-01-11,Inativo
TE02071,EM153,Consultor,2025-10-03,2025-02-04,Ativo
TE02072,EM107,Inspetor,2025-07-19,2024-06-27,Ativo
TE02073,EM040,Inspetor,2026-05-17,2024-07-23,Inativo
TE02074,EM080,Montador,2026-03-02,2025-03-19,Ativo
TE02075,EM212,Técnico,2026-07-21,2025-12-03,Ativo
TE02076,EM045,Consultor,2024-04-01,2026-07-12,Ativo
TE02077,EM198,Consultor,2024-11-02,2026-06-30,Ativo
TE02078,EM035,Técnico,2024-07-13,2026-02-20,Ativo
TE02079,EM057,Inspetor,2025-12-27,2024-10-11,Ativo
TE02080,EM078,Inspetor,2025-02-23,2026-03-21,Inativo
TE02081,EM091,Técnico,2024-01-11,2024-12-17,Ativo
TE02082,EM150,Inspetor,2024-11-12,2024-10-09,Ativo
TE02083,EM084,Inspetor,2024-04-06,2025-03-22,Ativo
TE02084,EM117,Inspetor,2025-01-22,2025-08-16,Bloqueado
TE02085,EM011,Inspetor,2024-08-27,2025-12-03,Inativo
TE02086,EM121,Inspetor,2026-03-14,2024-05-05,Inativo
TE02087,EM171,Inspetor,2026-01-31,2024-04-02,Ativo
TE02088,EM016,Motorista,2025-10-29,2024-04-15,Ativo
TE02089,EM023,Técnico,2025-09-20,2024-08-01,Inativo
TE02090,EM072,Consultor,2026-07-11,2024-07-02,Ativo
TE02091,EM014,Montador,2026-04-14,2025-10-24,Inativo
TE02092,EM029,Consultor,2026-01-28,2026-04-10,Ativo
TE02093,EM088,Técnico,2026-05-26,2026-05-15,Ativo
TE02094,EM042,Montador,2026-07-20,2026-06-24,Ativo
TE02095,EM063,Técnico,2024-02-24,2024-07-01,Ativo
TE02096,EM150,Inspetor,2024-08-04,2024-04-15,Ativo
TE02097,EM086,Motorista,2024-07-14,2025-09-13,Ativo
TE02098,EM081,Inspetor,2024-04-13,2026-07-22,Inativo
TE02099,EM066,Montador,2025-09-04,2024-09-06,Inativo
TE02100,EM097,Montador,2024-11-20,2025-07-11,Ativo
TE02101,EM057,Motorista,2026-01-05,2026-04-14,Ativo
TE02102,EM102,Montador,2025-08-18,2025-04-26,Inativo
TE02103,EM008,Montador,2024-06-05,2026-04-21,Ativo
TE02104,EM133,Inspetor,2026-05-07,2024-09-17,Ativo
TE02105,EM056,Consultor,2024-04-07,2026-03-13,Inativo
TE02106,EM207,Inspetor,2025-01-02,2026-03-05,Ativo
TE02107,EM157,Inspetor,2026-02-21,2026-03-17,Inativo
TE02108,EM204,Consultor,2026-05-28,2026-01-03,Inativo
