orcamento_id,os_id,valor_pecas,valor_mao_obra,valor_total,data_orcamento,status
472,472,696.34,524.97,1221.31,2026-03-08,Recusado
473,473,929.75,473.74,1403.49,2025-09-24,Aprovado
474,474,770.73,108.12,878.85,2026-05-22,Aprovado
475,475,258.4,422.38,680.78,2025-08-26,Aprovado
476,476,866.38,574.95,1441.33,2025-08-05,Aprovado
477,477,225.27,66.18,291.45,2026-01-28,Aprovado
478,478,170.16,227.76,397.92,2025-08-11,Aprovado
479,479,610.83,496.56,1107.39,2026-04-06,Aprovado
480,480,39.59,399.93,439.52,2026-04-07,Aprovado
481,481,337.98,119.41,457.39,2026-04-14,Aprovado
482,482,68.74,220.3,289.04,2025-11-17,Aprovado
483,483,634.7,617.6,1252.3,2026-03-05,Aprovado
484,484,1025.33,66.31,1091.64,2025-10-27,Aprovado
485,485,394.81,233.32,628.13,2025-11-25,Aprovado
486,486,1048.91,376.44,1425.35,2025-12-01,Recusado
487,487,569.74,129.45,699.19,2026-03-16,Aprovado
488,488,127.88,490.88,618.76,2025-07-26,Aprovado
489,489,1260.45,519.83,1780.28,2026-04-04,Aprovado
490,490,201.41,256.62,458.03,2026-04-18,Aprovado
491,491,390.14,88.76,478.9,2026-06-21,Aprovado
492,492,1116.73,94.96,1211.69,2025-11-13,Aprovado
493,493,756.89,333.24,1090.13,2025-09-24,Aprovado
494,494,1222.59,503.8,1726.39,2025-09-07,Aprovado
495,495,240.39,248.72,489.11,2026-05-22,Recusado
496,496,441.97,147.73,589.7,2025-11-05,Aprovado
497,497,118.63,524.73,643.36,2026-02-10,Recusado
498,498,576.67,153.02,729.69,2026-03-20,Aprovado
499,499,169.34,445.33,614.67,2025-10-30,Aprovado
500,500,769.41,451.49,1220.9,2025-12-03,Recusado
501,501,1084.51,90.41,1174.92,2025-11-24,Recusado
502,502,517.98,359.95,877.93,2025-08-12,Aprovado
503,503,154.7,431.42,586.12,2025-12-04,Aprovado
504,504,811.42,325.26,1136.68,2025-12-21,Aprovado
505,505,738.27,256.8,995.07,2025-11-11,Aprovado
506,506,240.5,448.48,688.98,2025-10-26,Aprovado
507,507,932.11,628.01,1560.12,2026-01-09,Aprovado
508,508,952.79,485.35,1438.14,2026-02-14,Aprovado
509,509,837.59,606.0,1443.59,2026-03-18,Aprovado
510,510,1086.36,156.11,1242.47,2026-01-20,Aprovado
511,511,934.91,449.57,1384.48,2026-05-03,Aprovado
512,512,1279.47,448.35,1727.82,2026-02-13,Aprovado
513,513,1103.78,436.12,1539.9,2025-08-06,Aprovado
514,514,538.13,596.69,1134.82,2025-09-27,Aprovado
515,515,398.51,545.05,943.56,2026-03-16,Aprovado
516,516,505.26,622.26,1127.52,2025-12-26,Aprovado
517,517,605.24,567.95,1173.19,2025-10-24,Aprovado
518,518,887.16,303.58,1190.74,2025-10-03,Aprovado
519,519,272.29,324.92,597.21,2026-01-11,Aprovado
520,520,704.53,307.78,1012.31,2026-01-25,Aprovado
521,521,49.66,445.35,495.01,2025-12-18,Aprovado
522,522,49.52,628.82,678.34,2026-05-19,Aprovado
523,523,570.05,422.97,993.02,2025-08-10,Aprovado
524,524,721.84,613.04,1334.88,2025-09-13,Aprovado
525,525,1126.34,228.55,1354.89,2026-06-10,Recusado
526,526,1166.82,455.78,1622.6,2025-10-07,Aprovado
527,527,88.33,202.11,290.44,2025-10-03,Aprovado
528,528,464.02,551.14,1015.16,2025-12-12,Aprovado
529,529,258.25,443.16,701.41,2026-03-30,Aprovado
530,530,538.19,369.25,907.44,2026-03-20,Aprovado
531,531,102.36,221.85,324.21,2026-05-24,Recusado
532,532,309.52,644.8,954.32,2026-05-07,Aprovado
533,533,1188.79,174.27,1363.06,2025-09-22,Aprovado
534,534,826.34,480.04,1306.38,2026-02-22,Aprovado
535,535,343.35,613.21,956.56,2026-05-20,Aprovado
536,536,1021.46,86.51,1107.97,2026-02-27,Aprovado
537,537,1201.65,568.87,1770.52,2026-03-22,Aprovado
538,538,998.17,242.7,1240.87,2026-02-20,Aprovado
539,539,511.22,624.2,1135.42,2026-01-08,Aprovado
540,540,651.93,434.73,1086.66,2026-04-11,Recusado
541,541,246.5,81.06,327.56,2026-05-21,Aprovado
542,542,307.09,62.87,369.96,2026-05-06,Aprovado
543,543,880.78,326.1,1206.88,2026-01-04,Aprovado
544,544,101.29,425.34,526.63,2026-01-26,Aprovado
545,545,1235.34,388.09,1623.43,2026-01-25,Aprovado
546,546,958.69,305.25,1263.94,2026-03-10,Aprovado
547,547,560.79,561.84,1122.63,2026-01-06,Aprovado
548,548,573.95,361.92,935.87,2026-01-22,Aprovado
549,549,194.1,573.77,767.87,2025-09-06,Recusado
550,550,1018.55,325.9,1344.45,2025-11-15,Aprovado
551,551,1068.41,631.14,1699.55,2025-07-06,Aprovado
552,552,1191.73,424.06,1615.79,2025-08-07,Aprovado
553,553,1224.56,123.38,1347.94,2026-06-18,Aprovado
554,554,634.27,177.16,811.43,2025-10-12,Recusado
555,555,51.32,639.44,690.76,2026-01-30,Aprovado
556,556,36.23,450.39,486.62,2025-12-13,Recusado
557,557,529.71,194.07,723.78,2026-05-14,Aprovado
558,558,313.58,498.01,811.59,2026-06-20,Aprovado
559,559,549.45,245.73,795.18,2026-06-08,Aprovado
560,560,931.18,187.29,1118.47,2026-06-13,Aprovado
561,561,47.75,464.3,512.05,2025-11-19,Aprovado
562,562,330.44,633.06,963.5,2025-12-23,Aprovado
563,563,920.67,67.98,988.65,2026-02-12,Aprovado
564,564,1036.6,537.82,1574.42,2025-10-19,Aprovado
565,565,798.42,512.97,1311.39,2026-05-09,Aprovado
566,566,959.97,555.28,1515.25,2025-10-26,Recusado
567,567,111.56,639.18,750.74,2026-03-08,Aprovado
568,568,903.48,242.49,1145.97,2026-05-17,Aprovado
569,569,1242.94,546.23,1789.17,2025-10-19,Aprovado
570,570,900.35,623.48,1523.83,2025-12-26,Aprovado
571,571,638.26,248.57,886.83,2026-05-28,Recusado
572,572,1176.13,90.84,1266.97,2025-12-12,Aprovado
573,573,169.97,646.31,816.28,2026-02-18,Aprovado
574,574,1011.27,295.84,1307.11,2025-09-27,Aprovado
575,575,271.66,217.44,489.1,2025-12-24,Aprovado
576,576,882.44,303.29,1185.73,2025-07-04,Aprovado
577,577,330.51,639.59,970.1,2026-02-03,Aprovado
578,578,125.79,536.46,662.25,2025-07-30,Aprovado
579,579,54.19,81.12,135.31,2025-07-23,Aprovado
580,580,257.97,613.93,871.9,2026-06-15,Recusado
581,581,738.75,519.71,1258.46,2026-03-03,Aprovado
582,582,1154.67,430.57,1585.24,2026-02-19,Recusado
583,583,482.53,314.14,796.67,2026-02-09,Aprovado
584,584,379.6,530.04,909.64,2025-11-26,Aprovado
585,585,361.26,204.59,565.85,2025-07-25,Aprovado
586,586,328.64,244.91,573.55,2025-12-05,Aprovado
587,587,159.15,298.11,457.26,2026-01-29,Recusado
588,588,830.42,184.42,1014.84,2026-01-03,Aprovado
589,589,47.48,341.17,388.65,2025-07-03,Aprovado
590,590,920.48,580.75,1501.23,2025-09-28,Aprovado
591,591,1061.94,630.2,1692.14,2026-06-20,Aprovado
592,592,98.96,621.28,720.24,2025-08-07,Aprovado
593,593,584.25,159.72,743.97,2026-03-19,Aprovado
594,594,262.6,303.14,565.74,2025-09-28,Aprovado
595,595,1169.23,145.9,1315.13,2025-11-29,Aprovado
596,596,451.19,452.87,904.06,2025-11-02,Aprovado
597,597,517.85,269.75,787.6,2025-11-25,Aprovado
598,598,925.81,330.59,1256.4,2025-07-11,Aprovado
599,599,630.01,404.51,1034.52,2026-04-23,Aprovado
600,600,1286.11,250.86,1536.97,2025-09-16,Recusado
601,601,1269.07,278.13,1547.2,2025-07-22,Aprovado
602,602,388.11,343.99,732.1,2026-06-03,Aprovado
603,603,1209.95,493.29,1703.24,2025-10-04,Aprovado
604,604,414.95,645.49,1060.44,2025-09-26,Aprovado
605,605,37.45,235.06,272.51,2025-07-25,Recusado
606,606,597.63,420.3,1017.93,2025-11-03,Aprovado
607,607,561.07,505.52,1066.59,2026-03-14,Recusado
608,608,1030.68,349.63,1380.31,2026-02-25,Aprovado
609,609,1009.55,341.42,1350.97,2025-12-16,Aprovado
610,610,128.98,625.42,754.4,2026-02-16,Aprovado
611,611,53.0,520.94,573.94,2026-06-04,Aprovado
612,612,313.49,62.89,376.38,2025-08-20,Aprovado
613,613,874.48,612.89,1487.37,2025-08-07,Aprovado
614,614,362.8,317.32,680.12,2025-08-04,Aprovado
615,615,281.66,588.99,870.65,2025-09-05,Aprovado
616,616,311.64,600.11,911.75,2026-03-26,Recusado
617,617,1054.24,547.87,1602.11,2026-06-23,Aprovado
618,618,652.93,554.13,1207.06,2025-10-27,Aprovado
619,619,1069.04,275.85,1344.89,2026-03-26,Recusado
620,620,911.17,103.2,1014.37,2025-08-25,Aprovado
621,621,215.28,107.42,322.7,2026-04-08,Aprovado
622,622,1080.89,469.55,1550.44,2026-03-21,Recusado
623,623,837.97,114.88,952.85,2026-01-17,Aprovado
624,624,1205.82,67.75,1273.57,2026-06-17,Aprovado
625,625,347.02,586.8,933.82,2026-06-15,Recusado
626,626,440.98,549.46,990.44,2026-02-02,Aprovado
627,627,222.76,549.49,772.25,2026-01-14,Recusado
628,628,140.97,506.91,647.88,2025-09-29,Aprovado
629,629,562.94,452.77,1015.71,2026-05-15,Aprovado
630,630,251.71,458.16,709.87,2025-08-22,Aprovado
631,631,554.66,630.25,1184.91,2026-05-31,Aprovado
632,632,1091.63,409.72,1501.35,2026-03-28,Recusado
633,633,1169.21,625.15,1794.36,2026-02-03,Aprovado
634,634,746.12,548.81,1294.93,2026-05-20,Aprovado
635,635,698.4,519.52,1217.92,2025-08-06,Recusado
636,636,109.27,99.01,208.28,2025-07-06,Aprovado
637,637,1038.49,521.52,1560.01,2025-11-03,Recusado
638,638,1228.05,613.22,1841.27,2025-11-08,Aprovado
639,639,522.83,263.26,786.09,2026-05-03,Aprovado
640,640,1035.46,74.53,1109.99,2025-07-11,Aprovado
641,641,920.63,534.45,1455.08,2026-03-17,Aprovado
642,642,1145.34,152.82,1298.16,2025-12-05,Aprovado
643,643,841.45,246.92,1088.37,2026-06-08,Recusado
644,644,187.64,336.15,523.79,2025-11-24,Recusado
645,645,500.14,548.19,1048.33,2025-10-02,Recusado
646,646,269.05,169.19,438.24,2025-10-26,Aprovado
647,647,1018.67,148.07,1166.74,2026-06-05,Recusado
648,648,868.94,294.93,1163.87,2025-12-15,Aprovado
649,649,510.76,128.42,639.18,2026-02-25,Aprovado
650,650,317.94,625.34,943.28,2026-06-06,Aprovado
651,651,312.78,576.11,888.89,2026-02-22,Aprovado
652,652,578.06,299.22,877.28,2026-06-02,Recusado
653,653,904.54,187.05,1091.59,2026-02-26,Aprovado
654,654,543.65,181.79,725.44,2026-04-24,Aprovado
655,655,277.46,321.41,598.87,2026-01-04,Aprovado
656,656,827.45,425.08,1252.53,2026-03-28,Recusado
657,657,1284.18,493.45,1777.63,2026-03-06,Aprovado
658,658,671.07,174.04,845.11,2026-05-07,Aprovado
659,659,891.6,426.15,1317.75,2025-07-03,Recusado
660,660,434.01,169.49,603.5,2025-12-19,Aprovado
661,661,957.99,439.16,1397.15,2025-08-11,Aprovado
662,662,122.28,551.94,674.22,2026-04-01,Aprovado
663,663,279.43,161.61,441.04,2025-07-23,Recusado
664,664,1067.94,182.65,1250.59,2025-09-25,Recusado
665,665,283.32,144.19,427.51,2026-04-15,Aprovado
666,666,441.67,550.04,991.71,2025-07-26,Aprovado
667,667,364.92,407.88,772.8,2026-04-29,Aprovado
668,668,520.24,637.04,1157.28,2025-08-12,Aprovado
669,669,402.37,289.66,692.03,2025-08-21,Aprovado
670,670,29.96,424.47,454.43,2025-11-25,Aprovado
671,671,838.09,197.53,1035.62,2026-01-08,Aprovado
672,672,345.11,211.0,556.11,2026-04-08,Aprovado
673,673,36.08,469.12,505.2,2025-08-29,Aprovado
674,674,254.37,234.57,488.94,2026-04-21,Aprovado
675,675,148.81,110.74,259.55,2026-01-10,Aprovado
676,676,1161.68,213.36,1375.04,2025-08-28,Recusado
677,677,682.11,127.79,809.9,2025-12-01,Aprovado
678,678,1278.9,119.89,1398.79,2026-06-04,Aprovado
679,679,1089.5,555.11,1644.61,2025-10-03,Aprovado
680,680,721.79,188.0,909.79,2026-06-06,Aprovado
681,681,283.88,339.16,623.04,2026-04-07,Aprovado
682,682,60.61,592.91,653.52,2026-03-11,Aprovado
683,683,1156.41,120.82,1277.23,2026-04-03,Aprovado
684,684,834.52,290.6,1125.12,2026-05-10,Aprovado
685,685,1143.06,492.51,1635.57,2026-01-12,Recusado
686,686,416.44,186.85,603.29,2026-04-07,Aprovado
687,687,1183.34,432.01,1615.35,2026-05-23,Aprovado
688,688,1177.18,555.16,1732.34,2026-02-24,Aprovado
689,689,892.53,409.09,1301.62,2026-02-14,Aprovado
690,690,356.06,520.87,876.93,2025-11-26,Recusado
691,691,431.2,232.66,663.86,2025-10-21,Aprovado
692,692,270.51,580.9,851.41,2025-12-22,Recusado
693,693,1272.99,413.3,1686.29,2026-01-02,Aprovado
694,694,1077.13,266.41,1343.54,2025-08-20,Aprovado
695,695,381.28,328.05,709.33,2025-08-30,Aprovado
696,696,450.06,176.55,626.61,2026-03-10,Recusado
697,697,1281.11,489.77,1770.88,2025-08-28,Aprovado
698,698,952.07,385.31,1337.38,2025-09-15,Aprovado
699,699,670.85,596.6,1267.45,2025-10-14,Aprovado
700,700,596.59,550.59,1147.18,2026-01-14,Aprovado
701,701,443.37,554.66,998.03,2025-08-14,Aprovado
702,702,338.75,232.89,571.64,2026-02-09,Aprovado
703,703,95.61,143.63,239.24,2025-08-29,Aprovado
704,704,792.1,93.68,885.78,2025-10-08,Aprovado
705,705,175.45,335.33,510.78,2025-12-10,Recusado
706,706,480.51,76.06,556.57,2026-06-14,Aprovado
707,707,1087.61,135.36,1222.97,2026-04-07,Aprovado
708,708,659.26,589.81,1249.07,2026-03-28,Aprovado
709,709,1117.03,542.34,1659.37,2025-10-30,Recusado
710,710,94.67,292.25,386.92,2026-01-20,Recusado
711,711,752.78,326.3,1079.08,2025-08-28,Aprovado
712,712,1089.27,473.28,1562.55,2026-02-21,Aprovado
713,713,952.83,506.69,1459.52,2026-01-11,Aprovado
714,714,748.94,479.37,1228.31,2026-05-28,Aprovado
715,715,801.9,82.7,884.6,2025-09-07,Aprovado
716,716,704.34,475.28,1179.62,2026-06-16,Recusado
717,717,233.86,250.18,484.04,2026-02-03,Aprovado
718,718,312.78,225.89,538.67,2026-05-24,Recusado
719,719,882.75,234.01,1116.76,2025-10-12,Aprovado
720,720,1033.25,261.79,1295.04,2025-12-29,Aprovado
721,721,352.1,80.3,432.4,2025-10-05,Aprovado
722,722,762.58,230.83,993.41,2026-06-27,Aprovado
723,723,131.49,639.8,771.29,2026-07-01,Aprovado
724,724,60.92,645.64,706.56,2026-02-11,Aprovado
725,725,861.71,259.92,1121.63,2025-09-10,Aprovado
726,726,92.48,104.68,197.16,2025-10-06,Aprovado
727,727,294.49,364.18,658.67,2025-10-23,Aprovado
728,728,88.89,284.01,372.9,2025-11-23,Aprovado
729,729,1134.65,291.42,1426.07,2026-03-15,Aprovado
730,730,1290.98,218.28,1509.26,2025-08-29,Aprovado
731,731,517.57,543.94,1061.51,2025-07-31,Aprovado
732,732,836.93,432.42,1269.35,2025-09-12,Aprovado
733,733,55.42,150.2,205.62,2025-07-11,Aprovado
734,734,285.92,431.41,717.33,2025-08-01,Aprovado
735,735,438.29,469.48,907.77,2025-12-01,Aprovado
736,736,899.38,198.02,1097.4,2025-12-09,Aprovado
737,737,344.81,125.05,469.86,2025-11-15,Aprovado
738,738,1201.51,400.04,1601.55,2026-02-11,Recusado
739,739,851.9,361.6,1213.5,2026-01-27,Recusado
740,740,726.61,181.23,907.84,2025-07-02,Recusado
741,741,346.19,249.86,596.05,2025-11-24,Aprovado
742,742,630.24,191.55,821.79,2025-08-08,Aprovado
743,743,490.37,449.48,939.85,2025-09-26,Aprovado
744,744,414.51,566.27,980.78,2025-09-19,Aprovado
745,745,1239.74,98.79,1338.53,2025-10-15,Aprovado
746,746,1120.44,170.93,1291.37,2025-09-21,Aprovado
747,747,368.74,604.55,973.29,2026-03-15,Aprovado
748,748,476.2,603.56,1079.76,2025-09-21,Aprovado
749,749,607.29,335.45,942.74,2026-03-04,Aprovado
750,750,1278.23,452.08,1730.31,2026-03-09,Aprovado
751,751,1159.6,60.81,1220.41,2026-03-07,Aprovado
752,752,1270.11,165.68,1435.79,2025-10-13,Aprovado
753,753,146.05,170.01,316.06,2025-10-15,Aprovado
754,754,859.73,107.26,966.99,2026-01-24,Aprovado
755,755,252.42,609.16,861.58,2025-10-17,Aprovado
756,756,943.12,197.13,1140.25,2025-10-12,Aprovado
757,757,1138.74,614.24,1752.98,2026-01-08,Aprovado
758,758,1033.05,197.85,1230.9,2026-05-25,Aprovado
759,759,645.58,307.7,953.28,2025-08-22,Aprovado
760,760,913.26,493.23,1406.49,2025-10-07,Recusado
761,761,454.01,300.95,754.96,2026-06-14,Aprovado
762,762,821.62,475.5,1297.12,2026-02-14,Aprovado
763,763,390.39,216.79,607.18,2026-03-07,Aprovado
764,764,811.1,197.65,1008.75,2025-07-25,Recusado
765,765,168.73,608.35,777.08,2026-06-26,Recusado
766,766,357.64,204.09,561.73,2025-11-06,Aprovado
767,767,1218.26,121.4,1339.66,2026-02-17,Aprovado
768,768,879.17,619.14,1498.31,2025-12-21,Aprovado
769,769,1236.35,602.55,1838.9,2026-06-30,Recusado
770,770,694.21,387.54,1081.75,2026-05-18,Aprovado
771,771,143.39,518.53,661.92,2026-05-06,Aprovado
772,772,396.42,528.58,925.0,2025-07-31,Aprovado
773,773,865.56,170.21,1035.77,2026-05-31,Aprovado
774,774,1082.73,418.7,1501.43,2026-01-06,Aprovado
775,775,607.99,523.19,1131.18,2025-11-13,Aprovado
776,776,441.06,92.59,533.65,2025-12-14,Aprovado
777,777,381.27,62.8,444.07,2026-05-09,Aprovado
778,778,285.79,423.74,709.53,2025-11-22,Recusado
779,779,527.46,175.78,703.24,2025-09-25,Aprovado
780,780,1022.43,398.21,1420.64,2026-06-14,Aprovado
781,781,850.11,362.81,1212.92,2026-05-24,Aprovado
782,782,85.42,645.99,731.41,2026-03-20,Aprovado
783,783,1275.88,448.14,1724.02,2025-12-06,Aprovado
784,784,1178.37,420.74,1599.11,2026-01-15,Aprovado
785,785,791.92,342.67,1134.59,2025-12-01,Aprovado
786,786,610.61,171.91,782.52,2025-10-09,Aprovado
787,787,984.85,202.11,1186.96,2025-12-09,Aprovado
788,788,1023.55,621.72,1645.27,2025-10-12,Aprovado
789,789,77.13,116.54,193.67,2025-10-17,Aprovado
790,790,1139.28,315.5,1454.78,2026-06-14,Aprovado
791,791,519.04,568.78,1087.82,2025-09-25,Recusado
792,792,72.71,142.0,214.71,2025-07-27,Recusado
793,793,1054.02,154.32,1208.34,2026-06-16,Aprovado
794,794,1104.94,614.12,1719.06,2025-11-21,Aprovado
795,795,1197.22,104.36,1301.58,2025-08-26,Aprovado
796,796,369.37,139.65,509.02,2025-11-15,Recusado
797,797,778.17,630.42,1408.59,2026-05-21,Recusado
798,798,1036.33,570.33,1606.66,2026-03-14,Aprovado
799,799,1186.44,477.64,1664.08,2025-09-02,Recusado
800,800,1037.45,206.48,1243.93,2025-12-03,Recusado
801,801,1235.4,521.85,1757.25,2025-10-13,Aprovado
802,802,592.73,615.21,1207.94,2025-08-11,Aprovado
803,803,309.77,290.04,599.81,2026-01-11,Recusado
804,804,816.2,406.0,1222.2,2026-06-14,Recusado
805,805,324.89,437.5,762.39,2026-01-28,Aprovado
806,806,780.72,391.47,1172.19,2025-12-19,Aprovado
807,807,38.53,624.53,663.06,2025-08-10,Aprovado
808,808,370.76,116.34,487.1,2025-07-19,Aprovado
809,809,390.63,479.67,870.3,2025-11-24,Aprovado
810,810,893.83,233.01,1126.84,2025-07-14,Aprovado
811,811,464.24,645.23,1109.47,2026-03-29,Aprovado
812,812,717.34,109.09,826.43,2026-03-31,Recusado
813,813,785.01,297.91,1082.92,2026-01-19,Recusado
814,814,205.65,635.13,840.78,2026-01-11,Recusado
815,815,447.12,583.11,1030.23,2026-03-22,Aprovado
816,816,714.79,501.58,1216.37,2026-01-08,Aprovado
817,817,1150.17,623.73,1773.9,2025-08-30,Aprovado
818,818,791.95,641.82,1433.77,2026-02-26,Aprovado
819,819,835.89,166.67,1002.56,2026-03-14,Aprovado
820,820,220.66,338.63,559.29,2026-05-18,Aprovado
821,821,1297.8,528.96,1826.76,2026-05-04,Aprovado
822,822,246.68,275.49,522.17,2026-06-10,Aprovado
823,823,550.05,179.1,729.15,2026-02-13,Aprovado
824,824,1006.93,147.88,1154.81,2025-10-07,Recusado
825,825,976.01,600.24,1576.25,2025-07-14,Recusado
826,826,944.02,379.52,1323.54,2026-04-09,Aprovado
827,827,1196.3,253.3,1449.6,2026-05-22,Aprovado
828,828,973.6,71.6,1045.2,2026-03-01,Aprovado
829,829,775.55,164.42,939.97,2026-02-03,Aprovado
830,830,309.88,434.64,744.52,2026-03-03,Aprovado
831,831,487.26,429.42,916.68,2026-06-30,Aprovado
832,832,1238.14,230.97,1469.11,2025-08-13,Aprovado
833,833,185.04,60.32,245.36,2025-10-18,Aprovado
834,834,1028.79,394.95,1423.74,2025-07-08,Aprovado
835,835,966.06,149.79,1115.85,2026-03-24,Aprovado
836,836,696.21,614.44,1310.65,2026-02-13,Aprovado
837,837,607.64,384.63,992.27,2025-08-18,Aprovado
838,838,165.81,538.36,704.17,2026-06-25,Recusado
839,839,652.11,363.88,1015.99,2026-02-16,Recusado
840,840,353.71,133.73,487.44,2026-06-16,Aprovado
841,841,32.65,251.55,284.2,2026-04-04,Aprovado
842,842,82.71,226.25,308.96,2025-08-28,Aprovado
843,843,457.17,362.52,819.69,2025-08-11,Aprovado
844,844,417.56,267.86,685.42,2025-08-20,Aprovado
845,845,1173.09,329.11,1502.2,2026-06-12,Aprovado
846,846,1008.14,533.0,1541.14,2025-11-25,Aprovado
847,847,1117.44,629.12,1746.56,2025-07-04,Aprovado
848,848,1251.76,638.15,1889.91,2026-06-23,Aprovado
849,849,804.35,387.06,1191.41,2026-03-29,Aprovado
850,850,801.8,355.91,1157.71,2025-12-01,Aprovado
851,851,526.09,482.26,1008.35,2025-10-12,Aprovado
852,852,338.0,230.4,568.4,2026-03-22,Aprovado
853,853,145.48,454.42,599.9,2025-12-17,Aprovado
854,854,261.31,168.6,429.91,2026-02-16,Aprovado
855,855,704.28,642.32,1346.6,2026-03-01,Recusado
856,856,989.5,111.26,1100.76,2026-04-21,Aprovado
857,857,608.37,380.99,989.36,2026-04-12,Aprovado
858,858,116.75,597.74,714.49,2025-10-23,Aprovado
859,859,920.56,424.28,1344.84,2026-04-08,Aprovado
860,860,1282.55,289.64,1572.19,2026-05-22,Aprovado
861,861,1234.57,610.1,1844.67,2026-03-31,Aprovado
862,862,651.43,516.34,1167.77,2025-07-10,Aprovado
863,863,314.84,508.26,823.1,2026-05-02,Aprovado
864,864,1081.71,596.55,1678.26,2026-06-10,Aprovado
865,865,1100.33,312.5,1412.83,2026-04-11,Recusado
866,866,83.4,164.5,247.9,2025-12-27,Aprovado
867,867,127.98,216.62,344.6,2026-04-01,Aprovado
868,868,345.07,582.95,928.02,2025-12-24,Recusado
869,869,996.95,474.04,1470.99,2026-03-09,Recusado
870,870,840.28,271.56,1111.84,2025-12-26,Aprovado
871,871,145.65,583.3,728.95,2025-09-07,Aprovado
872,872,830.85,168.93,999.78,2026-02-06,Aprovado
873,873,408.1,542.68,950.78,2025-07-04,Aprovado
874,874,1085.85,548.01,1633.86,2025-11-21,Aprovado
875,875,1040.16,406.01,1446.17,2026-05-22,Aprovado
876,876,611.34,456.46,1067.8,2026-04-14,Aprovado
877,877,862.46,303.07,1165.53,2026-03-13,Aprovado
878,878,726.35,348.87,1075.22,2025-07-10,Aprovado
879,879,1044.21,628.46,1672.67,2025-10-15,Recusado
880,880,965.35,255.08,1220.43,2025-12-21,Aprovado
881,881,183.7,491.36,675.06,2025-12-23,Aprovado
882,882,591.72,331.47,923.19,2025-08-04,Aprovado
883,883,324.55,579.78,904.33,2025-12-10,Aprovado
884,884,160.91,334.67,495.58,2026-02-17,Aprovado
885,885,901.65,175.72,1077.37,2025-11-14,Aprovado
886,886,488.82,446.26,935.08,2025-10-15,Recusado
887,887,108.33,420.85,529.18,2025-09-15,Aprovado
888,888,52.77,487.53,540.3,2025-09-24,Aprovado
889,889,222.08,359.52,581.6,2026-04-14,Recusado
890,890,264.37,597.85,862.22,2025-09-21,Aprovado
891,891,1081.73,442.49,1524.22,2025-12-23,Aprovado
892,892,132.71,309.3,442.01,2025-08-14,Aprovado
893,893,744.72,111.19,855.91,2026-04-26,Aprovado
894,894,673.24,372.73,1045.97,2026-01-20,Aprovado
895,895,920.53,587.56,1508.09,2025-07-11,Aprovado
896,896,827.41,599.35,1426.76,2026-01-30,Recusado
897,897,28.92,467.27,496.19,2025-08-04,Aprovado
898,898,341.13,345.23,686.36,2026-03-27,Aprovado
899,899,724.67,500.12,1224.79,2026-06-21,Aprovado
900,900,1167.14,488.71,1655.85,2025-11-28,Recusado
901,901,1043.5,459.41,1502.91,2026-02-08,Recusado
902,902,824.16,296.73,1120.89,2025-08-24,Aprovado
903,903,246.15,612.82,858.97,2025-09-15,Aprovado
904,904,965.71,206.51,1172.22,2026-03-03,Recusado
905,905,1018.33,197.89,1216.22,2025-08-02,Aprovado
906,906,466.47,217.01,683.48,2026-01-28,Aprovado
907,907,35.01,472.24,507.25,2025-08-15,Aprovado
908,908,344.0,348.3,692.3,2026-05-02,Aprovado
909,909,152.37,112.33,264.7,2026-04-15,Aprovado
910,910,338.67,132.71,471.38,2026-02-07,Aprovado
911,911,269.95,220.87,490.82,2025-10-20,Aprovado
912,912,72.6,555.28,627.88,2025-12-03,Aprovado
913,913,848.8,433.43,1282.23,2025-07-15,Aprovado
914,914,854.84,500.11,1354.95,2025-08-02,Aprovado
915,915,1081.61,122.73,1204.34,2026-04-29,Aprovado
916,916,739.28,354.61,1093.89,2025-08-23,Aprovado
