projeto_id;comprador_id;fornecedor_id;data_abertura;categoria;baseline;meta_saving_pct;status
CS00293;CB004;FO0035;2025-07-31 00:00:00;Otimização;8667,03;0,0237;Concluído
CS00294;CB039;FO0140;2024-11-16 00:00:00;Renegociação;2007,16;0,1445;Cancelado
CS00295;CB036;FO0143;2024-10-04 00:00:00;Otimização;2205,81;0,0471;Em mensuração
CS00296;CB024;FO0285;2024-07-14 00:00:00;Bidding;11003,64;0,0588;Concluído
CS00297;CB013;FO0001;2025-06-18 00:00:00;Substituição;7174,94;0,1126;Concluído
CS00298;CB030;FO0202;2024-09-14 00:00:00;Substituição;6770,04;0,1009;Concluído
CS00299;CB032;FO0196;2024-10-18 00:00:00;Bidding;4834,08;0,1149;Em execução
CS00300;CB034;FO0023;2025-06-05 00:00:00;Bidding;9448,47;0,1195;Concluído
CS00301;CB037;FO0178;2024-05-22 00:00:00;Otimização;3636,82;0,0931;Concluído
CS00302;CB034;FO0210;2026-07-18 00:00:00;Renegociação;11627,26;0,1318;Concluído
CS00303;CB039;FO0086;2026-07-24 00:00:00;Renegociação;21955,68;0,0946;Em execução
CS00304;CB020;FO0009;2024-11-06 00:00:00;Bidding;7536,94;0,0393;Em execução
CS00305;CB012;FO0122;2025-03-23 00:00:00;Otimização;18618,52;0,0769;Em execução
CS00306;CB026;FO0271;2024-10-21 00:00:00;Otimização;27191,81;0,1532;Em mensuração
CS00307;CB023;FO0154;2026-06-17 00:00:00;Substituição;6776,74;0,1274;Concluído
CS00308;CB008;FO0005;2025-03-19 00:00:00;Otimização;2604,8;0,0338;Em execução
CS00309;CB023;FO0055;2024-09-03 00:00:00;Substituição;18401,88;0,0226;Em mensuração
CS00310;CB029;FO0233;2024-03-12 00:00:00;Bidding;10741,65;0,1352;Concluído
CS00311;CB039;FO0093;2025-07-12 00:00:00;Bidding;13614,21;0,0475;Concluído
CS00312;CB013;FO0113;2025-01-15 00:00:00;Bidding;16898,47;0,1496;Concluído
CS00313;CB033;FO0083;2026-06-23 00:00:00;Bidding;3820,68;0,1201;Cancelado
CS00314;CB029;FO0048;2024-04-05 00:00:00;Substituição;3809,25;0,0697;Concluído
CS00315;CB021;FO0181;2025-12-26 00:00:00;Substituição;4967,46;0,1117;Em execução
CS00316;CB033;FO0183;2026-04-16 00:00:00;Otimização;17089,13;0,0308;Concluído
CS00317;CB033;FO0206;2024-03-01 00:00:00;Bidding;3620,47;0,1154;Concluído
CS00318;CB009;FO0015;2025-11-15 00:00:00;Otimização;15260,02;0,176;Em execução
CS00319;CB030;FO0039;2025-12-28 00:00:00;Renegociação;4500,35;0,1659;Cancelado
CS00320;CB005;FO0242;2025-06-22 00:00:00;Otimização;10676,02;0,1178;Em execução
CS00321;CB034;FO0138;2026-01-12 00:00:00;Otimização;9965,55;0,1294;Concluído
CS00322;CB025;FO0189;2024-06-11 00:00:00;Bidding;16091,89;0,1558;Cancelado
CS00323;CB009;FO0083;2025-12-06 00:00:00;Substituição;9331,2;0,1495;Concluído
CS00324;CB001;FO0320;2024-10-23 00:00:00;Otimização;3712,91;0,0318;Em execução
CS00325;CB001;FO0201;2024-09-30 00:00:00;Substituição;2914,02;0,0853;Em mensuração
CS00326;CB035;FO0309;2024-02-23 00:00:00;Renegociação;13891,49;0,052;Concluído
CS00327;CB003;FO0015;2026-01-14 00:00:00;Renegociação;1628,3;0,0543;Concluído
CS00328;CB035;FO0191;2025-12-24 00:00:00;Bidding;6791,14;0,0421;Em mensuração
CS00329;CB031;FO0055;2025-05-13 00:00:00;Substituição;9992,2;0,0795;Cancelado
CS00330;CB006;FO0028;2026-05-08 00:00:00;Otimização;1096,58;0,1183;Em mensuração
CS00331;CB034;FO0135;2024-02-13 00:00:00;Bidding;12165,91;0,1515;Em mensuração
CS00332;CB032;FO0284;2026-03-28 00:00:00;Renegociação;15492,33;0,0441;Concluído
CS00333;CB017;FO0212;2024-09-04 00:00:00;Otimização;1885,22;0,0717;Concluído
CS00334;CB005;FO0205;2025-06-29 00:00:00;Otimização;16068,03;0,1161;Concluído
CS00335;CB033;FO0192;2024-08-10 00:00:00;Renegociação;8028,83;0,049;Concluído
CS00336;CB015;FO0074;2025-01-12 00:00:00;Otimização;3428,84;0,0975;Em execução
CS00337;CB024;FO0158;2026-04-13 00:00:00;Substituição;1173,14;0,0372;Concluído
CS00338;CB007;FO0215;2025-10-03 00:00:00;Otimização;5500,23;0,1246;Concluído
CS00339;CB023;FO0295;2025-04-08 00:00:00;Otimização;7688,18;0,0625;Concluído
CS00340;CB014;FO0211;2024-04-12 00:00:00;Bidding;4299,38;0,1047;Em execução
CS00341;CB024;FO0233;2024-06-24 00:00:00;Otimização;3893,4;0,1027;Em mensuração
CS00342;CB029;FO0107;2024-10-30 00:00:00;Renegociação;6509,51;0,1245;Concluído
CS00343;CB009;FO0275;2025-10-20 00:00:00;Bidding;2423,16;0,1347;Concluído
CS00344;CB035;FO0101;2024-08-03 00:00:00;Substituição;16194,49;0,1329;Concluído
CS00345;CB037;FO0180;2026-03-18 00:00:00;Otimização;5082,58;0,1393;Em mensuração
CS00346;CB015;FO0247;2026-04-20 00:00:00;Otimização;11604,11;0,0762;Concluído
CS00347;CB024;FO0174;2025-03-27 00:00:00;Otimização;9195,92;0,0497;Em mensuração
CS00348;CB011;FO0220;2025-06-30 00:00:00;Substituição;2380,98;0,093;Concluído
CS00349;CB021;FO0296;2026-03-22 00:00:00;Renegociação;4712,58;0,087;Em execução
CS00350;CB012;FO0316;2026-01-30 00:00:00;Substituição;5598,86;0,1279;Cancelado
CS00351;CB036;FO0136;2025-03-30 00:00:00;Otimização;1799,76;0,0231;Concluído
CS00352;CB013;FO0112;2024-09-25 00:00:00;Bidding;21811,54;0,153;Concluído
CS00353;CB016;FO0300;2024-07-11 00:00:00;Substituição;11779,83;0,089;Concluído
CS00354;CB001;FO0040;2024-10-14 00:00:00;Renegociação;23733,67;0,0638;Em execução
CS00355;CB031;FO0042;2026-04-16 00:00:00;Otimização;8301,81;0,1107;Concluído
CS00356;CB012;FO0123;2026-03-13 00:00:00;Bidding;2692,8;0,1104;Concluído
CS00357;CB029;FO0163;2024-10-05 00:00:00;Otimização;22611,11;0,143;Em execução
CS00358;CB035;FO0104;2025-04-26 00:00:00;Renegociação;2366,19;0,1284;Cancelado
CS00359;CB012;FO0253;2026-05-22 00:00:00;Bidding;3714,66;0,0877;Concluído
CS00360;CB035;FO0069;2026-01-18 00:00:00;Bidding;18323,54;0,1777;Concluído
CS00361;CB001;FO0100;2025-09-25 00:00:00;Substituição;3016,6;0,1373;Em mensuração
CS00362;CB016;FO0285;2024-05-14 00:00:00;Otimização;21641,76;0,1058;Em execução
CS00363;CB014;FO0033;2024-09-19 00:00:00;Otimização;16493,87;0,1321;Em execução
CS00364;CB007;FO0122;2024-06-24 00:00:00;Renegociação;8245,86;0,0316;Em execução
CS00365;CB011;FO0215;2024-03-28 00:00:00;Substituição;8546,41;0,0805;Concluído
CS00366;CB024;FO0089;2024-01-06 00:00:00;Bidding;15607,85;0,0593;Em mensuração
CS00367;CB036;FO0254;2025-05-31 00:00:00;Otimização;15485,62;0,0409;Concluído
CS00368;CB008;FO0167;2026-05-20 00:00:00;Renegociação;35479,14;0,0658;Concluído
CS00369;CB029;FO0315;2026-03-12 00:00:00;Renegociação;8261,28;0,0492;Concluído
CS00370;CB030;FO0127;2024-01-28 00:00:00;Otimização;5790,27;0,0281;Concluído
CS00371;CB027;FO0275;2025-06-23 00:00:00;Renegociação;23004,66;0,1738;Concluído
CS00372;CB006;FO0004;2025-06-14 00:00:00;Otimização;13231,99;0,0889;Cancelado
CS00373;CB011;FO0134;2026-03-05 00:00:00;Otimização;23532,38;0,1284;Em execução
CS00374;CB022;FO0153;2026-01-16 00:00:00;Substituição;9539,4;0,0445;Cancelado
CS00375;CB035;FO0026;2025-11-23 00:00:00;Substituição;17977,96;0,0943;Concluído
CS00376;CB019;FO0188;2025-01-15 00:00:00;Otimização;4086,54;0,1606;Em mensuração
CS00377;CB005;FO0260;2025-02-28 00:00:00;Renegociação;23245,46;0,1388;Em execução
CS00378;CB037;FO0166;2025-07-16 00:00:00;Renegociação;18851,39;0,0613;Concluído
CS00379;CB024;FO0146;2024-07-14 00:00:00;Otimização;5125,14;0,0531;Em execução
CS00380;CB037;FO0081;2026-04-08 00:00:00;Renegociação;20130,04;0,0734;Concluído
CS00381;CB039;FO0235;2026-03-05 00:00:00;Bidding;37077,04;0,09;Concluído
CS00382;CB010;FO0089;2025-12-25 00:00:00;Bidding;24158,66;0,0224;Em execução
CS00383;CB034;FO0249;2025-09-14 00:00:00;Renegociação;6868,6;0,0661;Concluído
CS00384;CB032;FO0294;2024-02-12 00:00:00;Otimização;4351,68;0,1701;Em execução
CS00385;CB037;FO0178;2026-06-05 00:00:00;Bidding;11907,57;0,0452;Em execução
CS00386;CB028;FO0253;2025-10-16 00:00:00;Bidding;21787,56;0,1175;Concluído
CS00387;CB010;FO0125;2026-07-19 00:00:00;Otimização;3454,06;0,1511;Em mensuração
CS00388;CB018;FO0200;2026-04-25 00:00:00;Bidding;24332,69;0,1466;Em mensuração
CS00389;CB012;FO0099;2024-09-28 00:00:00;Substituição;11108,61;0,1107;Em execução
CS00390;CB016;FO0296;2026-04-12 00:00:00;Substituição;8393,31;0,1709;Em mensuração
CS00391;CB020;FO0078;2024-10-03 00:00:00;Bidding;5875,26;0,1005;Em execução
CS00392;CB013;FO0304;2025-06-29 00:00:00;Bidding;3417,7;0,175;Em execução
CS00393;CB015;FO0134;2024-03-11 00:00:00;Substituição;7852,16;0,1783;Em execução
CS00394;CB018;FO0259;2024-01-25 00:00:00;Substituição;8524,36;0,1143;Em execução
CS00395;CB006;FO0069;2026-06-03 00:00:00;Otimização;2604,07;0,0502;Concluído
CS00396;CB037;FO0214;2024-07-13 00:00:00;Substituição;18526,94;0,1771;Em mensuração
CS00397;CB012;FO0011;2024-12-19 00:00:00;Bidding;9473,48;0,0589;Em execução
CS00398;CB004;FO0002;2024-09-15 00:00:00;Substituição;17950,02;0,0216;Concluído
CS00399;CB007;FO0210;2024-11-01 00:00:00;Otimização;2802,93;0,1566;Concluído
CS00400;CB032;FO0133;2025-04-19 00:00:00;Renegociação;21039,84;0,0411;Concluído
CS00401;CB027;FO0274;2026-04-03 00:00:00;Renegociação;14019,81;0,091;Em execução
CS00402;CB028;FO0163;2025-08-24 00:00:00;Substituição;20402,31;0,1462;Concluído
CS00403;CB022;FO0083;2024-01-17 00:00:00;Otimização;3856,33;0,12;Concluído
CS00404;CB004;FO0151;2024-02-24 00:00:00;Substituição;18156,18;0,0715;Em mensuração
CS00405;CB018;FO0153;2024-04-11 00:00:00;Substituição;21221,15;0,0803;Concluído
CS00406;CB031;FO0208;2026-07-28 00:00:00;Substituição;2986,81;0,0564;Em execução
CS00407;CB012;FO0131;2025-03-15 00:00:00;Substituição;5321,33;0,1439;Em mensuração
CS00408;CB039;FO0101;2025-07-21 00:00:00;Substituição;9250,83;0,1646;Concluído
CS00409;CB038;FO0232;2026-07-31 00:00:00;Substituição;18279,31;0,1513;Concluído
CS00410;CB001;FO0173;2025-12-15 00:00:00;Renegociação;10206,86;0,0316;Concluído
CS00411;CB012;FO0318;2024-01-05 00:00:00;Renegociação;23552,11;0,1784;Em mensuração
CS00412;CB014;FO0121;2025-02-26 00:00:00;Renegociação;15699,58;0,1449;Em mensuração
CS00413;CB035;FO0146;2024-03-21 00:00:00;Bidding;2602,28;0,0677;Concluído
CS00414;CB021;FO0117;2026-04-05 00:00:00;Substituição;24290,56;0,0381;Em mensuração
CS00415;CB016;FO0295;2024-09-16 00:00:00;Substituição;4729,16;0,096;Em execução
CS00416;CB004;FO0283;2024-11-26 00:00:00;Renegociação;5246,36;0,0553;Em execução
CS00417;CB029;FO0096;2024-02-13 00:00:00;Renegociação;2798,51;0,1201;Concluído
CS00418;CB030;FO0022;2025-12-22 00:00:00;Bidding;28435,07;0,1232;Concluído
CS00419;CB008;FO0313;2026-03-13 00:00:00;Renegociação;8275,1;0,0482;Em execução
CS00420;CB026;FO0215;2024-03-02 00:00:00;Otimização;2288,32;0,1231;Concluído
CS00421;CB006;FO0099;2024-03-08 00:00:00;Otimização;5844,41;0,0789;Concluído
CS00422;CB025;FO0244;2024-05-04 00:00:00;Bidding;3128,04;0,0352;Em execução
CS00423;CB038;FO0011;2026-03-10 00:00:00;Bidding;6800,32;0,0913;Concluído
CS00424;CB030;FO0012;2024-11-05 00:00:00;Otimização;5436,23;0,1686;Concluído
CS00425;CB007;FO0131;2025-09-05 00:00:00;Substituição;34431,91;0,0269;Concluído
CS00426;CB012;FO0150;2024-01-31 00:00:00;Renegociação;16708,22;0,0613;Concluído
CS00427;CB003;FO0012;2024-07-14 00:00:00;Bidding;22022,4;0,0729;Concluído
CS00428;CB034;FO0095;2024-04-21 00:00:00;Substituição;6337,77;0,0587;Concluído
CS00429;CB014;FO0045;2025-05-11 00:00:00;Substituição;3424,8;0,0333;Em mensuração
CS00430;CB015;FO0211;2026-02-19 00:00:00;Bidding;9363,64;0,0319;Em execução
CS00431;CB008;FO0243;2024-04-17 00:00:00;Renegociação;4912,04;0,1068;Em execução
CS00432;CB003;FO0311;2026-06-22 00:00:00;Otimização;1667,13;0,1616;Concluído
CS00433;CB031;FO0255;2025-01-03 00:00:00;Substituição;12580,63;0,0792;Concluído
CS00434;CB007;FO0148;2024-09-14 00:00:00;Renegociação;9098,75;0,0936;Em execução
CS00435;CB035;FO0199;2025-09-11 00:00:00;Otimização;24571,63;0,0789;Concluído
CS00436;CB020;FO0046;2024-06-11 00:00:00;Bidding;8720,55;0,1532;Concluído
CS00437;CB017;FO0045;2025-12-14 00:00:00;Otimização;8901,21;0,0648;Concluído
CS00438;CB012;FO0024;2024-02-21 00:00:00;Substituição;4731,04;0,063;Concluído
CS00439;CB026;FO0206;2024-11-23 00:00:00;Otimização;11458,17;0,1647;Concluído
CS00440;CB017;FO0108;2025-11-14 00:00:00;Renegociação;7877,11;0,0239;Em mensuração
CS00441;CB002;FO0153;2025-04-05 00:00:00;Renegociação;13672,48;0,0762;Em execução
CS00442;CB008;FO0284;2024-05-05 00:00:00;Substituição;13618,9;0,0348;Em execução
CS00443;CB012;FO0025;2024-12-01 00:00:00;Renegociação;16118,99;0,1317;Cancelado
CS00444;CB033;FO0157;2025-03-02 00:00:00;Substituição;3741,88;0,0664;Em mensuração
CS00445;CB026;FO0183;2026-04-19 00:00:00;Renegociação;11963,94;0,0429;Em execução
CS00446;CB013;FO0194;2024-07-21 00:00:00;Otimização;19618,82;0,0355;Concluído
CS00447;CB025;FO0211;2024-10-17 00:00:00;Bidding;10848,49;0,1005;Concluído
CS00448;CB002;FO0297;2025-11-26 00:00:00;Substituição;3608,18;0,1548;Em execução
CS00449;CB020;FO0202;2026-01-27 00:00:00;Bidding;3247,96;0,096;Concluído
CS00450;CB040;FO0251;2024-06-01 00:00:00;Renegociação;13765,78;0,0716;Concluído
CS00451;CB030;FO0113;2024-11-02 00:00:00;Otimização;7950,94;0,0896;Concluído
CS00452;CB004;FO0065;2025-11-07 00:00:00;Otimização;7070,7;0,0719;Concluído
CS00453;CB021;FO0277;2026-03-20 00:00:00;Bidding;6021,17;0,1666;Concluído
CS00454;CB031;FO0254;2024-10-31 00:00:00;Renegociação;10942,28;0,0884;Em execução
CS00455;CB034;FO0176;2026-04-11 00:00:00;Otimização;14205,49;0,0779;Em execução
CS00456;CB012;FO0025;2024-07-11 00:00:00;Otimização;18424,27;0,1663;Cancelado
CS00457;CB004;FO0314;2025-06-22 00:00:00;Otimização;3902,76;0,1253;Concluído
CS00458;CB010;FO0100;2024-01-30 00:00:00;Substituição;5661,97;0,1007;Concluído
CS00459;CB034;FO0189;2026-03-05 00:00:00;Renegociação;22797,72;0,165;Em execução
CS00460;CB029;FO0012;2024-11-09 00:00:00;Renegociação;3163,42;0,0676;Concluído
CS00461;CB020;FO0175;2024-08-19 00:00:00;Otimização;25010,85;0,0891;Cancelado
CS00462;CB011;FO0251;2025-09-01 00:00:00;Substituição;8340,71;0,0332;Concluído
CS00463;CB022;FO0261;2024-11-09 00:00:00;Renegociação;5689,12;0,0485;Concluído
CS00464;CB037;FO0314;2025-06-12 00:00:00;Bidding;24627,06;0,1088;Concluído
CS00465;CB021;FO0138;2025-03-22 00:00:00;Otimização;6846,77;0,0372;Concluído
CS00466;CB038;FO0028;2024-04-19 00:00:00;Otimização;6152,05;0,0793;Concluído
CS00467;CB004;FO0237;2024-01-05 00:00:00;Renegociação;3490,09;0,0353;Concluído
CS00468;CB003;FO0264;2025-10-14 00:00:00;Bidding;12825,4;0,0314;Concluído
CS00469;CB031;FO0099;2025-01-26 00:00:00;Bidding;11972,79;0,031;Em execução
CS00470;CB007;FO0302;2026-03-11 00:00:00;Bidding;5309,13;0,0595;Concluído
CS00471;CB032;FO0195;2024-04-21 00:00:00;Renegociação;18671,68;0,162;Concluído
CS00472;CB004;FO0041;2026-03-17 00:00:00;Bidding;2412,27;0,0506;Em mensuração
CS00473;CB039;FO0305;2025-11-14 00:00:00;Otimização;12847,74;0,0555;Em mensuração
CS00474;CB002;FO0138;2025-10-07 00:00:00;Otimização;40700,78;0,1235;Em execução
CS00475;CB038;FO0165;2025-11-27 00:00:00;Bidding;4153,38;0,1761;Concluído
CS00476;CB004;FO0212;2024-02-06 00:00:00;Bidding;15333,22;0,1724;Em mensuração
CS00477;CB009;FO0238;2025-06-18 00:00:00;Otimização;6417,24;0,0356;Concluído
CS00478;CB005;FO0303;2025-05-03 00:00:00;Bidding;18685,32;0,0803;Em execução
CS00479;CB030;FO0132;2026-05-12 00:00:00;Otimização;2789,9;0,1157;Em mensuração
CS00480;CB008;FO0221;2026-05-01 00:00:00;Substituição;5520,66;0,0521;Em mensuração
CS00481;CB002;FO0275;2026-07-22 00:00:00;Renegociação;5656,6;0,068;Concluído
CS00482;CB029;FO0104;2026-02-12 00:00:00;Bidding;4169,95;0,1227;Concluído
CS00483;CB028;FO0297;2025-10-15 00:00:00;Otimização;8626,38;0,0642;Concluído
CS00484;CB038;FO0290;2024-12-15 00:00:00;Otimização;3310,77;0,0541;Em execução
CS00485;CB011;FO0197;2024-06-06 00:00:00;Substituição;3725,59;0,0935;Concluído
CS00486;CB035;FO0234;2025-03-21 00:00:00;Otimização;9435,57;0,0815;Concluído
CS00487;CB035;FO0179;2024-02-11 00:00:00;Otimização;9660,84;0,1794;Em mensuração
CS00488;CB032;FO0304;2025-02-06 00:00:00;Otimização;24288,16;0,17;Em mensuração
CS00489;CB003;FO0089;2024-12-04 00:00:00;Renegociação;4465,76;0,0927;Concluído
CS00490;CB019;FO0146;2025-06-09 00:00:00;Renegociação;7202,41;0,164;Concluído
CS00491;CB030;FO0107;2026-07-15 00:00:00;Renegociação;9110,51;0,1728;Em mensuração
CS00492;CB005;FO0246;2026-03-11 00:00:00;Bidding;11316,37;0,1272;Concluído
CS00493;CB034;FO0015;2025-02-04 00:00:00;Substituição;3956,19;0,0341;Cancelado
CS00494;CB012;FO0085;2025-12-07 00:00:00;Otimização;15840,68;0,1253;Concluído
CS00495;CB040;FO0149;2025-05-09 00:00:00;Otimização;4506,05;0,0745;Concluído
CS00496;CB010;FO0080;2025-04-08 00:00:00;Substituição;3971,72;0,1335;Concluído
CS00497;CB008;FO0217;2025-03-28 00:00:00;Bidding;11630,08;0,1094;Em mensuração
CS00498;CB013;FO0311;2025-10-14 00:00:00;Renegociação;9192,29;0,1435;Em mensuração
CS00499;CB022;FO0212;2024-06-23 00:00:00;Bidding;4889,13;0,1734;Cancelado
CS00500;CB005;FO0083;2024-03-01 00:00:00;Substituição;27032,56;0,1713;Em execução
CS00501;CB006;FO0304;2025-08-23 00:00:00;Renegociação;11654,12;0,1637;Em execução
CS00502;CB012;FO0203;2025-06-21 00:00:00;Bidding;7796,76;0,0517;Concluído
CS00503;CB024;FO0286;2024-11-06 00:00:00;Substituição;6997,02;0,0435;Concluído
CS00504;CB023;FO0105;2024-05-24 00:00:00;Bidding;2865,39;0,0254;Concluído
CS00505;CB017;FO0293;2026-05-14 00:00:00;Substituição;4637,39;0,1516;Em mensuração
CS00506;CB028;FO0128;2024-01-11 00:00:00;Bidding;3321,81;0,1114;Em execução
CS00507;CB011;FO0083;2026-06-14 00:00:00;Renegociação;7624,32;0,0385;Em execução
CS00508;CB002;FO0284;2026-02-27 00:00:00;Bidding;5103,52;0,141;Em mensuração
CS00509;CB005;FO0043;2025-04-07 00:00:00;Otimização;4963,68;0,0476;Em mensuração
CS00510;CB022;FO0036;2024-11-27 00:00:00;Otimização;36853,5;0,1357;Concluído
CS00511;CB030;FO0037;2024-11-25 00:00:00;Otimização;7270,79;0,0397;Concluído
CS00512;CB013;FO0115;2025-01-15 00:00:00;Renegociação;5576,07;0,092;Concluído
CS00513;CB028;FO0070;2025-12-29 00:00:00;Bidding;6450,12;0,1318;Em execução
CS00514;CB005;FO0146;2025-05-29 00:00:00;Substituição;9760,17;0,0758;Em mensuração
CS00515;CB019;FO0073;2024-11-09 00:00:00;Bidding;5773,62;0,1474;Em execução
CS00516;CB016;FO0141;2025-03-14 00:00:00;Substituição;10146,5;0,0993;Em execução
CS00517;CB006;FO0047;2025-05-29 00:00:00;Bidding;1815,7;0,0501;Concluído
CS00518;CB036;FO0201;2026-07-14 00:00:00;Substituição;3222,24;0,0613;Concluído
CS00519;CB012;FO0291;2024-06-30 00:00:00;Otimização;6337,3;0,0918;Concluído
CS00520;CB005;FO0018;2025-11-03 00:00:00;Bidding;5461,13;0,1371;Concluído
CS00521;CB018;FO0200;2024-03-28 00:00:00;Otimização;9099,43;0,0677;Concluído
CS00522;CB003;FO0264;2025-04-09 00:00:00;Bidding;3046,62;0,1519;Concluído
CS00523;CB033;FO0164;2025-04-28 00:00:00;Renegociação;8615,98;0,136;Cancelado
CS00524;CB039;FO0316;2025-02-22 00:00:00;Bidding;13717,96;0,1195;Em mensuração
CS00525;CB031;FO0177;2025-08-10 00:00:00;Bidding;10875,03;0,0682;Concluído
CS00526;CB036;FO0042;2025-12-06 00:00:00;Otimização;3759,55;0,0562;Em execução
CS00527;CB008;FO0230;2025-04-16 00:00:00;Renegociação;13917,97;0,0255;Cancelado
CS00528;CB019;FO0150;2024-02-18 00:00:00;Bidding;8679,95;0,1042;Em execução
CS00529;CB032;FO0279;2025-02-18 00:00:00;Bidding;8143,75;0,0825;Concluído
CS00530;CB010;FO0280;2025-08-01 00:00:00;Renegociação;5437,98;0,0946;Concluído
CS00531;CB038;FO0165;2025-04-14 00:00:00;Substituição;6562,82;0,132;Concluído
CS00532;CB027;FO0204;2024-12-31 00:00:00;Substituição;15582,49;0,0852;Em execução
CS00533;CB022;FO0005;2024-06-06 00:00:00;Otimização;8488,94;0,0236;Em mensuração
CS00534;CB013;FO0102;2026-06-06 00:00:00;Bidding;30247,06;0,0447;Concluído
CS00535;CB003;FO0252;2025-06-07 00:00:00;Renegociação;10264,75;0,0941;Concluído
CS00536;CB034;FO0148;2025-01-19 00:00:00;Substituição;7237,56;0,035;Concluído
CS00537;CB007;FO0233;2026-04-03 00:00:00;Renegociação;9504,36;0,0537;Concluído
CS00538;CB013;FO0121;2025-03-11 00:00:00;Bidding;11507,57;0,1538;Em mensuração
CS00539;CB005;FO0102;2024-09-25 00:00:00;Otimização;26679,31;0,1762;Concluído
CS00540;CB017;FO0062;2024-04-24 00:00:00;Otimização;6480,88;0,0597;Em execução
CS00541;CB005;FO0202;2024-06-14 00:00:00;Bidding;20568,59;0,1039;Concluído
CS00542;CB033;FO0012;2024-03-26 00:00:00;Bidding;5398,29;0,1174;Concluído
CS00543;CB021;FO0162;2024-10-18 00:00:00;Bidding;19438,43;0,0204;Em mensuração
CS00544;CB034;FO0084;2026-07-14 00:00:00;Substituição;10618,03;0,127;Concluído
CS00545;CB028;FO0169;2025-08-27 00:00:00;Bidding;6184,04;0,0974;Em execução
CS00546;CB029;FO0246;2024-06-09 00:00:00;Otimização;7240,63;0,0255;Concluído
CS00547;CB006;FO0162;2026-05-24 00:00:00;Otimização;8716,13;0,106;Concluído
CS00548;CB018;FO0288;2026-07-11 00:00:00;Bidding;7002,69;0,1613;Em execução
CS00549;CB013;FO0276;2024-03-19 00:00:00;Otimização;5061,86;0,0469;Concluído
CS00550;CB001;FO0100;2024-10-31 00:00:00;Renegociação;6371,82;0,1401;Em execução
CS00551;CB031;FO0025;2024-09-14 00:00:00;Otimização;16760,14;0,0248;Em mensuração
CS00552;CB029;FO0216;2025-03-10 00:00:00;Otimização;17622,97;0,1144;Em execução
