despesa_id,viagem_id,tipo,valor,data_despesa,status
DE00430,VG00019,Táxi,134.71,2026-07-18,Aprovada
DE00431,VG00751,Pedágio,871.52,2024-04-28,Pendente
DE00432,VG02759,Hotel,218.58,2024-08-04,Aprovada
DE00433,VG02636,Alimentação,200.63,2025-01-22,Aprovada
DE00434,VG03130,Pedágio,48.61,2025-07-30,Aprovada
DE00435,VG01182,Aéreo,180.38,2025-05-10,Aprovada
DE00436,VG03007,Hotel,47.36,2025-09-04,Aprovada
DE00437,VG03277,Combustível,61.39,2026-07-08,Aprovada
DE00438,VG03257,Pedágio,132.02,2024-10-04,Aprovada
DE00439,VG00059,Aéreo,818.88,2024-07-13,Aprovada
DE00440,VG02078,Aéreo,125.29,2025-06-29,Aprovada
DE00441,VG01908,Pedágio,73.81,2024-10-16,Aprovada
DE00442,VG01637,Hotel,2513.37,2025-03-14,Aprovada
DE00443,VG01642,Aéreo,136.08,2024-08-24,Aprovada
DE00444,VG01477,Combustível,398.94,2024-07-15,Aprovada
DE00445,VG03081,Combustível,131.44,2024-05-24,Aprovada
DE00446,VG04075,Táxi,22.07,2024-08-07,Aprovada
DE00447,VG02765,Hotel,562.14,2025-06-05,Aprovada
DE00448,VG00264,Aéreo,75.1,2025-06-04,Aprovada
DE00449,VG03697,Táxi,122.08,2024-02-21,Aprovada
DE00450,VG04005,Alimentação,837.3,2025-09-21,Aprovada
DE00451,VG03745,Alimentação,340.94,2024-03-22,Aprovada
DE00452,VG01709,Táxi,105.97,2024-09-10,Aprovada
DE00453,VG01296,Aéreo,73.81,2025-07-02,Aprovada
DE00454,VG02020,Combustível,218.94,2024-04-02,Aprovada
DE00455,VG02643,Combustível,214.41,2024-10-11,Aprovada
DE00456,VG00524,Táxi,58.6,2024-12-01,Aprovada
DE00457,VG01406,Táxi,251.48,2026-05-18,Aprovada
DE00458,VG00928,Hotel,246.11,2025-09-08,Pendente
DE00459,VG00463,Combustível,157.19,2026-05-24,Aprovada
DE00460,VG02831,Hotel,147.47,2025-12-08,Aprovada
DE00461,VG01561,Hotel,93.63,2025-03-15,Aprovada
DE00462,VG02118,Combustível,51.6,2024-10-09,Aprovada
DE00463,VG01122,Alimentação,141.8,2025-01-01,Aprovada
DE00464,VG04168,Aéreo,211.25,2026-06-27,Aprovada
DE00465,VG03377,Combustível,1390.83,2024-04-01,Aprovada
DE00466,VG00379,Alimentação,76.18,2025-02-22,Aprovada
DE00467,VG02138,Hotel,257.28,2026-03-08,Aprovada
DE00468,VG04032,Hotel,144.35,2026-04-22,Aprovada
DE00469,VG00884,Combustível,557.61,2026-02-14,Aprovada
DE00470,VG02029,Aéreo,65.52,2025-05-22,Aprovada
DE00471,VG01444,Táxi,63.33,2025-02-13,Aprovada
DE00472,VG00735,Pedágio,195.1,2024-12-23,Aprovada
DE00473,VG01479,Pedágio,48.82,2024-08-20,Aprovada
DE00474,VG01312,Alimentação,106.74,2024-02-11,Aprovada
DE00475,VG00051,Combustível,180.0,2025-03-16,Aprovada
DE00476,VG01027,Combustível,185.99,2024-12-15,Aprovada
DE00477,VG02889,Alimentação,172.66,2024-06-18,Aprovada
DE00478,VG02424,Pedágio,101.39,2024-02-03,Aprovada
DE00479,VG02123,Aéreo,27.6,2025-11-15,Aprovada
DE00480,VG02775,Combustível,287.23,2025-06-18,Aprovada
DE00481,VG02705,Aéreo,471.14,2024-06-04,Aprovada
DE00482,VG01773,Combustível,373.3,2025-12-15,Pendente
DE00483,VG03170,Hotel,206.47,2025-07-17,Pendente
DE00484,VG02232,Hotel,161.52,2026-05-14,Aprovada
DE00485,VG00172,Hotel,138.44,2026-05-27,Aprovada
DE00486,VG01459,Alimentação,134.93,2025-04-15,Aprovada
DE00487,VG04191,Táxi,130.35,2026-04-11,Aprovada
DE00488,VG01195,Alimentação,64.25,2024-05-26,Aprovada
DE00489,VG01020,Alimentação,65.75,2024-11-16,Aprovada
DE00490,VG00642,Pedágio,1127.23,2025-04-05,Aprovada
DE00491,VG02753,Táxi,210.07,2026-03-14,Pendente
DE00492,VG02919,Táxi,55.08,2026-07-25,Aprovada
DE00493,VG00721,Hotel,330.79,2026-06-20,Aprovada
DE00494,VG00150,Alimentação,674.08,2024-09-15,Aprovada
DE00495,VG00609,Hotel,499.92,2025-01-12,Pendente
DE00496,VG01245,Táxi,1317.05,2024-09-25,Aprovada
DE00497,VG01256,Alimentação,70.3,2024-06-18,Aprovada
DE00498,VG03628,Hotel,1363.72,2026-02-11,Aprovada
DE00499,VG01918,Combustível,479.3,2024-06-12,Aprovada
DE00500,VG02025,Pedágio,29.17,2024-02-02,Aprovada
DE00501,VG02611,Alimentação,244.75,2025-10-12,Aprovada
DE00502,VG03315,Combustível,116.0,2024-06-06,Pendente
DE00503,VG01823,Pedágio,140.67,2025-04-10,Aprovada
DE00504,VG01886,Combustível,173.82,2026-06-16,Aprovada
DE00505,VG03786,Hotel,407.61,2024-11-24,Aprovada
DE00506,VG04101,Aéreo,240.41,2024-01-14,Aprovada
DE00507,VG01873,Combustível,428.55,2025-10-10,Reprovada
DE00508,VG03526,Pedágio,348.22,2024-05-09,Aprovada
DE00509,VG01036,Hotel,444.41,2024-03-26,Aprovada
DE00510,VG00430,Alimentação,981.04,2026-01-10,Reprovada
DE00511,VG02894,Táxi,43.78,2025-08-26,Aprovada
DE00512,VG03537,Aéreo,109.11,2025-05-15,Aprovada
DE00513,VG02835,Alimentação,311.29,2025-05-21,Reprovada
DE00514,VG03806,Hotel,718.35,2026-02-18,Pendente
DE00515,VG02871,Pedágio,217.45,2025-07-20,Aprovada
DE00516,VG00444,Aéreo,288.75,2026-02-09,Aprovada
DE00517,VG03579,Aéreo,404.58,2024-02-28,Pendente
DE00518,VG01028,Combustível,19.35,2025-01-17,Aprovada
DE00519,VG03408,Aéreo,85.03,2025-03-04,Aprovada
DE00520,VG04165,Aéreo,533.23,2024-12-25,Aprovada
DE00521,VG00627,Táxi,313.85,2025-01-31,Aprovada
DE00522,VG01385,Hotel,233.7,2026-07-30,Aprovada
DE00523,VG01162,Alimentação,345.58,2024-07-19,Aprovada
DE00524,VG04083,Combustível,454.23,2026-04-05,Reprovada
DE00525,VG04068,Combustível,640.3,2024-01-19,Aprovada
DE00526,VG00758,Alimentação,94.05,2024-07-07,Aprovada
DE00527,VG02905,Alimentação,100.25,2024-03-10,Aprovada
DE00528,VG03766,Táxi,136.85,2026-06-03,Aprovada
DE00529,VG03240,Hotel,183.63,2025-04-24,Aprovada
DE00530,VG01945,Combustível,449.5,2026-03-19,Aprovada
DE00531,VG01906,Alimentação,179.53,2026-04-13,Aprovada
DE00532,VG01986,Combustível,161.45,2026-01-12,Aprovada
DE00533,VG03530,Hotel,99.78,2026-03-04,Aprovada
DE00534,VG00191,Combustível,94.09,2025-10-24,Aprovada
DE00535,VG02433,Hotel,221.29,2025-12-04,Aprovada
DE00536,VG03622,Alimentação,295.81,2025-03-17,Aprovada
DE00537,VG00471,Táxi,261.18,2024-10-09,Aprovada
DE00538,VG01088,Táxi,242.12,2025-02-16,Aprovada
DE00539,VG01518,Pedágio,378.34,2024-07-03,Aprovada
DE00540,VG01769,Hotel,124.27,2024-06-30,Aprovada
DE00541,VG00340,Pedágio,270.48,2024-06-21,Aprovada
DE00542,VG03149,Aéreo,89.24,2024-11-24,Aprovada
DE00543,VG03578,Aéreo,148.16,2024-02-23,Aprovada
DE00544,VG03039,Pedágio,304.31,2025-12-21,Aprovada
DE00545,VG01431,Pedágio,16.17,2025-09-11,Aprovada
DE00546,VG03201,Pedágio,28.9,2025-08-19,Pendente
DE00547,VG02808,Pedágio,230.6,2026-02-02,Aprovada
DE00548,VG01703,Aéreo,158.79,2025-04-27,Aprovada
DE00549,VG03034,Combustível,95.35,2024-01-28,Aprovada
DE00550,VG03421,Aéreo,110.59,2026-07-26,Aprovada
DE00551,VG03540,Pedágio,150.8,2025-03-15,Aprovada
DE00552,VG01159,Alimentação,155.9,2024-05-16,Aprovada
DE00553,VG00997,Aéreo,220.84,2024-04-08,Aprovada
DE00554,VG02228,Hotel,255.42,2026-05-31,Aprovada
DE00555,VG03026,Aéreo,45.64,2024-04-16,Aprovada
DE00556,VG03976,Alimentação,430.35,2026-01-08,Aprovada
DE00557,VG00325,Táxi,223.55,2025-05-05,Aprovada
DE00558,VG02449,Pedágio,437.96,2024-01-01,Aprovada
DE00559,VG02945,Combustível,122.43,2024-02-01,Reprovada
DE00560,VG03789,Combustível,434.7,2024-12-07,Aprovada
DE00561,VG00210,Hotel,230.52,2024-07-03,Aprovada
DE00562,VG01100,Táxi,1541.36,2024-02-29,Aprovada
DE00563,VG02607,Alimentação,87.8,2026-03-16,Aprovada
DE00564,VG00531,Alimentação,102.59,2024-09-07,Aprovada
DE00565,VG00726,Combustível,89.64,2026-07-14,Aprovada
DE00566,VG03910,Táxi,36.73,2024-11-14,Aprovada
DE00567,VG00913,Hotel,401.7,2024-07-21,Reprovada
DE00568,VG00291,Pedágio,475.03,2024-04-13,Pendente
DE00569,VG03996,Combustível,88.01,2024-07-21,Aprovada
DE00570,VG02615,Combustível,72.64,2024-07-06,Aprovada
DE00571,VG00630,Alimentação,350.19,2024-12-10,Aprovada
DE00572,VG01008,Aéreo,41.53,2026-06-15,Aprovada
DE00573,VG00007,Táxi,152.52,2024-07-09,Aprovada
DE00574,VG00262,Aéreo,756.78,2024-11-15,Aprovada
DE00575,VG01459,Hotel,241.94,2026-02-20,Aprovada
DE00576,VG00906,Táxi,128.99,2024-08-29,Aprovada
DE00577,VG03650,Pedágio,160.31,2025-08-14,Aprovada
DE00578,VG02282,Táxi,510.71,2026-03-09,Aprovada
DE00579,VG01287,Hotel,212.81,2024-09-08,Pendente
DE00580,VG04072,Aéreo,125.2,2024-06-07,Aprovada
DE00581,VG01288,Táxi,150.52,2025-06-03,Aprovada
DE00582,VG02970,Combustível,834.42,2024-12-06,Aprovada
DE00583,VG03411,Hotel,103.07,2024-01-25,Aprovada
DE00584,VG02605,Aéreo,128.79,2025-08-10,Aprovada
DE00585,VG00240,Combustível,381.09,2024-05-18,Aprovada
DE00586,VG00642,Hotel,140.68,2025-10-06,Aprovada
DE00587,VG02986,Hotel,159.04,2025-07-29,Aprovada
DE00588,VG01409,Táxi,603.27,2024-06-30,Reprovada
DE00589,VG00558,Aéreo,194.24,2024-03-07,Aprovada
DE00590,VG02780,Combustível,30.23,2025-05-06,Pendente
DE00591,VG02392,Aéreo,376.75,2024-05-09,Aprovada
DE00592,VG03082,Alimentação,1412.26,2024-02-05,Aprovada
DE00593,VG03604,Táxi,176.92,2024-06-15,Aprovada
DE00594,VG03310,Pedágio,278.73,2025-06-27,Aprovada
DE00595,VG01387,Aéreo,330.65,2024-07-12,Aprovada
DE00596,VG01294,Pedágio,92.01,2024-09-05,Aprovada
DE00597,VG01702,Alimentação,135.78,2025-12-25,Pendente
DE00598,VG01638,Hotel,182.35,2024-07-30,Aprovada
DE00599,VG00408,Hotel,183.38,2025-04-08,Aprovada
DE00600,VG01686,Aéreo,113.57,2026-01-23,Aprovada
DE00601,VG01837,Aéreo,124.38,2026-05-19,Aprovada
DE00602,VG02168,Hotel,261.98,2024-07-12,Aprovada
DE00603,VG03598,Alimentação,117.73,2024-05-23,Aprovada
DE00604,VG00204,Alimentação,121.91,2024-04-04,Aprovada
DE00605,VG01721,Aéreo,138.99,2025-03-24,Aprovada
DE00606,VG04175,Combustível,560.97,2025-04-26,Aprovada
DE00607,VG00366,Aéreo,197.36,2025-05-12,Aprovada
DE00608,VG02896,Pedágio,146.56,2026-03-06,Pendente
DE00609,VG03629,Alimentação,249.71,2026-05-21,Aprovada
DE00610,VG03767,Combustível,183.75,2026-03-12,Aprovada
DE00611,VG00076,Pedágio,56.21,2024-02-11,Aprovada
DE00612,VG00743,Pedágio,396.67,2025-09-02,Aprovada
DE00613,VG03732,Hotel,44.29,2025-08-12,Aprovada
DE00614,VG00412,Aéreo,533.71,2024-02-04,Aprovada
DE00615,VG00121,Combustível,93.07,2024-06-21,Aprovada
DE00616,VG00695,Táxi,110.17,2026-03-13,Aprovada
DE00617,VG02253,Combustível,232.49,2024-09-14,Aprovada
DE00618,VG02137,Combustível,18.52,2025-06-29,Aprovada
DE00619,VG04025,Táxi,39.02,2024-09-21,Aprovada
DE00620,VG03466,Hotel,193.83,2024-11-14,Aprovada
DE00621,VG03261,Aéreo,557.99,2025-12-02,Pendente
DE00622,VG01030,Hotel,104.2,2025-06-14,Aprovada
DE00623,VG03006,Alimentação,747.87,2025-08-27,Aprovada
DE00624,VG03864,Alimentação,503.19,2026-02-14,Aprovada
DE00625,VG00538,Hotel,271.53,2024-07-05,Aprovada
DE00626,VG02823,Pedágio,36.19,2024-01-22,Aprovada
DE00627,VG02239,Alimentação,696.33,2024-07-24,Pendente
DE00628,VG00887,Combustível,85.2,2025-05-10,Aprovada
DE00629,VG00594,Pedágio,100.84,2024-06-01,Aprovada
DE00630,VG03852,Combustível,127.05,2025-02-04,Aprovada
DE00631,VG01405,Pedágio,36.42,2026-07-25,Aprovada
DE00632,VG00527,Combustível,474.72,2025-01-22,Aprovada
DE00633,VG03691,Alimentação,149.02,2026-04-21,Aprovada
DE00634,VG01863,Pedágio,405.23,2025-02-02,Aprovada
DE00635,VG01015,Táxi,73.35,2025-10-16,Aprovada
DE00636,VG02690,Alimentação,82.05,2024-01-22,Aprovada
DE00637,VG00126,Alimentação,232.69,2025-08-23,Aprovada
DE00638,VG01660,Táxi,386.03,2024-10-18,Aprovada
DE00639,VG02499,Pedágio,76.09,2025-03-09,Aprovada
DE00640,VG00892,Combustível,255.99,2026-04-23,Aprovada
DE00641,VG00600,Aéreo,244.33,2025-04-02,Aprovada
DE00642,VG01033,Hotel,559.34,2025-07-14,Aprovada
DE00643,VG01793,Alimentação,2468.08,2026-07-30,Aprovada
DE00644,VG00531,Alimentação,320.11,2026-04-02,Aprovada
DE00645,VG01683,Pedágio,48.12,2024-05-10,Aprovada
DE00646,VG01486,Alimentação,200.99,2024-02-24,Aprovada
DE00647,VG00084,Combustível,300.51,2025-08-20,Aprovada
DE00648,VG02794,Alimentação,215.31,2024-10-20,Aprovada
DE00649,VG02321,Alimentação,187.75,2025-09-15,Aprovada
DE00650,VG01077,Aéreo,370.55,2025-11-02,Aprovada
DE00651,VG02991,Combustível,326.66,2026-06-28,Aprovada
DE00652,VG00309,Pedágio,1489.37,2025-04-04,Aprovada
DE00653,VG02975,Táxi,175.61,2024-07-15,Aprovada
DE00654,VG00161,Alimentação,69.75,2024-04-18,Aprovada
DE00655,VG03878,Combustível,150.74,2025-03-11,Aprovada
DE00656,VG00656,Hotel,130.85,2024-03-04,Aprovada
DE00657,VG01436,Alimentação,254.44,2024-05-22,Aprovada
DE00658,VG04139,Combustível,123.15,2025-06-19,Aprovada
DE00659,VG03340,Hotel,151.44,2024-11-01,Aprovada
DE00660,VG03416,Pedágio,101.23,2024-04-29,Aprovada
DE00661,VG02741,Combustível,93.6,2026-06-18,Aprovada
DE00662,VG00650,Táxi,830.08,2024-08-20,Aprovada
DE00663,VG03770,Combustível,48.01,2024-01-07,Aprovada
DE00664,VG02728,Alimentação,502.0,2024-09-25,Reprovada
DE00665,VG02200,Táxi,448.92,2026-04-15,Aprovada
DE00666,VG04070,Aéreo,201.63,2025-02-05,Aprovada
DE00667,VG01759,Combustível,161.92,2024-06-14,Aprovada
DE00668,VG02235,Pedágio,301.47,2024-09-03,Aprovada
DE00669,VG03634,Combustível,122.19,2025-10-01,Aprovada
DE00670,VG00679,Aéreo,176.24,2025-05-07,Aprovada
DE00671,VG03814,Pedágio,194.75,2024-03-08,Aprovada
DE00672,VG03019,Alimentação,200.94,2026-05-30,Aprovada
DE00673,VG01287,Aéreo,1279.77,2025-02-03,Aprovada
DE00674,VG04126,Hotel,95.44,2026-03-25,Aprovada
DE00675,VG03851,Táxi,346.57,2025-01-28,Pendente
DE00676,VG00804,Alimentação,124.24,2025-11-09,Aprovada
DE00677,VG02899,Hotel,649.65,2026-04-04,Aprovada
DE00678,VG02973,Combustível,197.76,2025-02-01,Aprovada
DE00679,VG02748,Hotel,60.51,2026-07-05,Pendente
DE00680,VG02218,Alimentação,22.26,2026-04-05,Aprovada
DE00681,VG03872,Alimentação,318.26,2025-12-23,Aprovada
DE00682,VG03368,Táxi,503.65,2025-11-19,Aprovada
DE00683,VG02003,Táxi,85.58,2024-08-11,Aprovada
DE00684,VG03775,Aéreo,155.39,2025-11-07,Aprovada
DE00685,VG03989,Alimentação,797.32,2026-02-28,Aprovada
DE00686,VG01122,Combustível,102.56,2024-08-10,Aprovada
DE00687,VG00237,Aéreo,515.5,2025-11-17,Aprovada
DE00688,VG02633,Alimentação,289.72,2025-01-08,Aprovada
DE00689,VG01873,Hotel,141.99,2024-12-28,Aprovada
DE00690,VG01491,Combustível,237.21,2025-08-28,Aprovada
DE00691,VG01962,Combustível,423.78,2026-07-02,Aprovada
DE00692,VG03492,Combustível,164.81,2025-03-18,Aprovada
DE00693,VG00792,Combustível,41.07,2024-04-15,Aprovada
DE00694,VG01117,Aéreo,842.32,2025-06-15,Aprovada
DE00695,VG00879,Hotel,46.12,2025-12-24,Reprovada
DE00696,VG04101,Pedágio,193.09,2024-03-18,Pendente
DE00697,VG03214,Hotel,958.13,2026-01-27,Aprovada
DE00698,VG03047,Alimentação,73.19,2026-07-26,Aprovada
DE00699,VG03345,Aéreo,728.66,2024-02-26,Aprovada
DE00700,VG00667,Pedágio,132.83,2024-02-08,Aprovada
DE00701,VG03608,Aéreo,133.95,2025-03-23,Aprovada
DE00702,VG00167,Aéreo,207.78,2025-08-05,Aprovada
DE00703,VG01522,Alimentação,120.8,2024-04-08,Aprovada
DE00704,VG03608,Aéreo,445.03,2024-05-17,Aprovada
DE00705,VG03466,Táxi,159.44,2024-12-15,Aprovada
DE00706,VG02593,Pedágio,429.95,2024-06-15,Aprovada
DE00707,VG03543,Combustível,218.77,2024-09-21,Aprovada
DE00708,VG00449,Táxi,271.41,2026-05-04,Aprovada
DE00709,VG00995,Combustível,41.25,2024-03-24,Aprovada
DE00710,VG01051,Pedágio,532.16,2026-02-14,Aprovada
DE00711,VG04063,Pedágio,431.91,2026-05-13,Aprovada
DE00712,VG00326,Combustível,235.45,2024-01-02,Aprovada
DE00713,VG02521,Alimentação,240.73,2026-03-24,Aprovada
DE00714,VG00151,Aéreo,294.54,2025-11-17,Aprovada
DE00715,VG03757,Pedágio,530.37,2026-01-19,Aprovada
DE00716,VG00054,Hotel,221.12,2025-06-29,Aprovada
DE00717,VG02445,Táxi,259.76,2024-10-05,Aprovada
DE00718,VG02590,Táxi,191.72,2025-07-06,Aprovada
DE00719,VG02570,Combustível,341.17,2024-12-30,Aprovada
DE00720,VG00757,Táxi,422.17,2024-09-20,Aprovada
DE00721,VG03521,Pedágio,111.52,2026-04-30,Aprovada
DE00722,VG03479,Aéreo,619.28,2025-04-20,Aprovada
DE00723,VG02988,Táxi,85.61,2026-01-18,Aprovada
DE00724,VG01115,Hotel,263.8,2024-10-23,Aprovada
DE00725,VG04200,Hotel,52.25,2026-02-13,Aprovada
DE00726,VG01986,Pedágio,38.31,2025-11-19,Aprovada
DE00727,VG03048,Aéreo,596.09,2025-06-27,Aprovada
DE00728,VG01455,Aéreo,112.19,2026-07-15,Aprovada
DE00729,VG01411,Combustível,392.98,2024-09-15,Aprovada
DE00730,VG01815,Hotel,439.35,2025-01-14,Aprovada
DE00731,VG04131,Pedágio,208.13,2025-07-16,Aprovada
DE00732,VG03287,Aéreo,509.89,2025-12-18,Aprovada
DE00733,VG01454,Combustível,167.58,2024-07-20,Reprovada
DE00734,VG03649,Pedágio,655.94,2026-03-07,Aprovada
DE00735,VG03860,Pedágio,53.43,2024-10-30,Pendente
DE00736,VG02974,Alimentação,217.59,2025-03-14,Pendente
DE00737,VG03008,Táxi,77.49,2025-09-08,Aprovada
DE00738,VG01922,Aéreo,198.23,2025-04-18,Aprovada
DE00739,VG02024,Combustível,186.81,2025-12-28,Aprovada
DE00740,VG03547,Pedágio,314.48,2024-04-10,Aprovada
DE00741,VG03471,Hotel,303.34,2026-02-02,Pendente
DE00742,VG02394,Táxi,476.32,2026-02-14,Aprovada
DE00743,VG03858,Alimentação,41.37,2025-10-22,Aprovada
DE00744,VG02098,Pedágio,95.58,2024-09-14,Aprovada
DE00745,VG00963,Táxi,483.27,2026-03-11,Aprovada
DE00746,VG03680,Combustível,179.64,2026-03-29,Reprovada
DE00747,VG03764,Táxi,165.27,2025-01-19,Reprovada
DE00748,VG02919,Combustível,208.42,2024-01-28,Aprovada
DE00749,VG03293,Aéreo,378.58,2024-06-13,Pendente
DE00750,VG00419,Combustível,134.54,2025-12-03,Aprovada
DE00751,VG00427,Combustível,187.3,2025-04-07,Aprovada
DE00752,VG01387,Combustível,116.4,2024-06-14,Aprovada
DE00753,VG03768,Aéreo,334.53,2026-07-16,Aprovada
DE00754,VG03902,Aéreo,241.55,2025-02-06,Aprovada
DE00755,VG01193,Alimentação,1349.38,2025-08-31,Aprovada
DE00756,VG01365,Táxi,50.28,2026-02-17,Aprovada
DE00757,VG03171,Táxi,290.0,2026-03-19,Aprovada
DE00758,VG02688,Pedágio,218.67,2024-08-27,Aprovada
DE00759,VG01918,Alimentação,324.03,2025-03-13,Aprovada
DE00760,VG01719,Aéreo,32.26,2025-06-12,Aprovada
DE00761,VG02287,Combustível,274.86,2024-03-02,Aprovada
DE00762,VG00657,Hotel,190.33,2026-07-29,Aprovada
DE00763,VG03884,Combustível,18.04,2024-12-09,Aprovada
DE00764,VG03055,Aéreo,136.62,2026-05-11,Aprovada
DE00765,VG04051,Hotel,215.2,2024-12-03,Aprovada
DE00766,VG02611,Táxi,641.96,2026-03-10,Aprovada
DE00767,VG04090,Aéreo,538.74,2024-08-03,Aprovada
DE00768,VG03250,Aéreo,2317.34,2025-03-17,Aprovada
DE00769,VG03382,Alimentação,185.52,2024-02-10,Aprovada
DE00770,VG02070,Combustível,69.06,2025-08-18,Aprovada
DE00771,VG04131,Aéreo,58.0,2025-04-27,Aprovada
DE00772,VG04144,Pedágio,401.29,2024-07-03,Aprovada
DE00773,VG03781,Alimentação,99.27,2025-02-09,Reprovada
DE00774,VG03691,Combustível,91.02,2024-10-22,Aprovada
DE00775,VG03388,Pedágio,259.91,2025-09-26,Aprovada
DE00776,VG00139,Aéreo,142.46,2025-11-12,Aprovada
DE00777,VG00745,Aéreo,111.25,2024-06-02,Aprovada
DE00778,VG00835,Aéreo,62.42,2025-05-08,Aprovada
DE00779,VG00532,Pedágio,143.86,2024-02-27,Aprovada
DE00780,VG02171,Combustível,186.59,2025-03-26,Reprovada
DE00781,VG00750,Hotel,322.14,2024-10-29,Aprovada
DE00782,VG01546,Alimentação,52.43,2024-03-06,Aprovada
DE00783,VG03413,Táxi,48.51,2025-09-03,Aprovada
DE00784,VG00687,Hotel,538.26,2025-01-28,Aprovada
DE00785,VG04187,Alimentação,1256.21,2024-04-11,Aprovada
DE00786,VG00889,Alimentação,168.2,2024-07-25,Aprovada
DE00787,VG02257,Hotel,428.21,2025-05-27,Aprovada
DE00788,VG04072,Aéreo,124.75,2026-06-03,Aprovada
DE00789,VG03378,Combustível,122.5,2024-01-26,Pendente
DE00790,VG02304,Táxi,65.6,2025-06-11,Aprovada
DE00791,VG00699,Pedágio,304.42,2025-08-27,Aprovada
DE00792,VG03802,Combustível,388.2,2026-03-07,Aprovada
DE00793,VG02536,Aéreo,140.33,2025-06-24,Aprovada
DE00794,VG04028,Táxi,350.39,2026-05-26,Aprovada
DE00795,VG03541,Alimentação,451.9,2024-03-10,Aprovada
DE00796,VG03553,Combustível,84.4,2026-04-29,Aprovada
DE00797,VG02821,Aéreo,349.55,2025-02-10,Aprovada
DE00798,VG01384,Alimentação,116.38,2024-11-27,Aprovada
DE00799,VG02806,Aéreo,44.12,2025-01-17,Aprovada
DE00800,VG03384,Combustível,620.16,2024-12-12,Pendente
DE00801,VG03653,Táxi,108.58,2025-01-28,Aprovada
DE00802,VG01112,Pedágio,213.02,2026-04-30,Pendente
DE00803,VG02657,Pedágio,55.23,2024-04-07,Aprovada
DE00804,VG01365,Táxi,116.55,2026-04-29,Aprovada
DE00805,VG01374,Táxi,349.12,2026-04-13,Reprovada
DE00806,VG03832,Alimentação,212.56,2025-05-03,Pendente
DE00807,VG00525,Combustível,133.11,2024-12-19,Aprovada
DE00808,VG01157,Combustível,176.01,2025-11-21,Aprovada
DE00809,VG03942,Combustível,85.86,2025-11-13,Aprovada
DE00810,VG03907,Pedágio,227.53,2025-06-20,Aprovada
DE00811,VG01736,Pedágio,568.6,2024-11-22,Aprovada
DE00812,VG01911,Hotel,202.2,2025-01-18,Pendente
DE00813,VG03090,Hotel,841.49,2026-04-23,Aprovada
DE00814,VG03447,Combustível,327.86,2025-08-24,Aprovada
DE00815,VG01531,Alimentação,135.92,2025-11-04,Aprovada
DE00816,VG03307,Hotel,340.62,2025-03-24,Aprovada
DE00817,VG02916,Combustível,146.48,2024-10-20,Aprovada
DE00818,VG03757,Combustível,747.34,2026-03-03,Pendente
DE00819,VG04115,Alimentação,56.34,2025-06-28,Reprovada
DE00820,VG03944,Combustível,554.8,2024-07-01,Aprovada
DE00821,VG01991,Hotel,1422.49,2025-05-29,Aprovada
DE00822,VG04123,Alimentação,193.13,2024-01-15,Aprovada
DE00823,VG00378,Hotel,68.87,2024-01-07,Pendente
DE00824,VG02304,Combustível,133.2,2024-05-27,Aprovada
DE00825,VG03646,Aéreo,228.95,2024-03-18,Aprovada
DE00826,VG01303,Táxi,140.83,2026-06-05,Aprovada
DE00827,VG01246,Aéreo,755.62,2025-01-06,Pendente
DE00828,VG03185,Combustível,130.41,2026-07-24,Aprovada
DE00829,VG03290,Hotel,258.67,2025-11-05,Reprovada
DE00830,VG03966,Aéreo,290.58,2024-04-29,Aprovada
DE00831,VG01698,Aéreo,300.89,2024-03-08,Aprovada
DE00832,VG04129,Pedágio,110.79,2026-01-09,Aprovada
DE00833,VG02142,Aéreo,39.58,2026-02-10,Aprovada
DE00834,VG04036,Alimentação,636.84,2024-06-07,Aprovada
DE00835,VG02145,Hotel,227.62,2025-03-03,Aprovada
DE00836,VG01499,Combustível,297.27,2026-07-21,Aprovada
DE00837,VG01547,Alimentação,141.91,2024-09-24,Aprovada
DE00838,VG00460,Aéreo,209.25,2024-11-20,Aprovada
DE00839,VG02391,Hotel,162.62,2026-06-18,Aprovada
DE00840,VG01638,Hotel,128.08,2026-05-02,Aprovada
DE00841,VG01203,Táxi,818.99,2025-12-26,Aprovada
DE00842,VG00432,Alimentação,57.67,2024-08-16,Aprovada
DE00843,VG03174,Táxi,62.94,2025-09-15,Aprovada
DE00844,VG03351,Táxi,148.17,2025-06-22,Aprovada
DE00845,VG00486,Hotel,179.7,2025-12-25,Aprovada
DE00846,VG00180,Táxi,48.1,2024-09-18,Aprovada
DE00847,VG03225,Alimentação,123.42,2025-10-24,Aprovada
DE00848,VG02497,Alimentação,110.67,2024-12-24,Aprovada
DE00849,VG03047,Pedágio,98.32,2025-02-02,Aprovada
DE00850,VG02205,Táxi,61.93,2025-10-18,Reprovada
DE00851,VG02804,Aéreo,188.14,2025-01-26,Aprovada
DE00852,VG00503,Pedágio,305.65,2026-07-20,Aprovada
DE00853,VG03804,Alimentação,497.59,2026-03-07,Aprovada
DE00854,VG01187,Táxi,26.88,2024-05-08,Aprovada
DE00855,VG01773,Hotel,58.18,2025-01-10,Pendente
DE00856,VG03144,Táxi,69.93,2026-07-10,Aprovada
DE00857,VG02382,Combustível,451.3,2024-06-10,Pendente
DE00858,VG02091,Aéreo,250.88,2025-04-05,Aprovada
DE00859,VG03882,Combustível,187.49,2025-04-14,Aprovada
